Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct
10,3110.447047162106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1703032128496123,-2.3791195722817076,-0.4848702525299041,0.0,0.1783245810218202,0.7214409742065939,0.0,-2.1479563557677324,0.9638294974939876,0.21731139775189792,3.742889050038263,1.079185068420233,-1.8222664041920393,0.0,1.2493280499694728,6.960301026057625,-0.005865227432814479,3.718873125536222,0.0,0.0,-1.2351111970294757,3.010053273977474,-0.7408848712026435,0.6493650132307676,2.570665978830591,0.5390974809498106,-0.24909416564580178,0.0,-0.641430875277121,-0.08689857042490906,-1.9251273175262626,-0.12780251004035512,-0.1750492134601659,2.5234241586081687
11,3026.8752049221303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1844079727833727,-2.039035678628775,-0.0433715708809293,0.0,0.5657195136326306,0.24563112829493144,0.0,-1.8062822727465193,0.7035376590726263,0.3383483698348556,4.683609521562627,1.1820972013201205,-2.042903131076135,0.0,0.9377796342946925,7.270637860465348,-1.160686609397097,4.10742839554552,0.0,0.0,-1.7567265962668468,3.335209681384753,-0.44578599458430673,0.7149318472790316,2.334143275545983,0.40375202264967686,-0.08009261551782756,0.0,-0.6966350260228923,-0.10972896212224523,-1.827482803877603,-0.13883984158708362,-0.16524648901259512,3.4012060595366918
12,2903.3101329813994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3068424814101984,-1.6535179143651044,0.5441433297628309,0.0,0.18515489604371776,-0.7470389914171507,0.0,-2.0590513994298596,0.07364913883166713,0.7131576892076847,4.277183533414786,1.3075386205850401,-2.099641109896074,0.0,0.5965455676099887,7.283346948785255,-3.2686184305184587,4.563086171731635,0.0,0.0,-2.484210676208387,3.34036443889866,0.04940366667901008,0.14409589042614535,2.711033366755114,0.8471965288450873,-0.35158712275180837,0.0,-0.6594276184764036,-0.08483480844614283,-1.7126166510194418,-0.13975703303816056,-0.32414806788493233,5.148319487588901
13,2828.0400712526757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7699932362773798,-2.004237385842303,0.40658731217439587,0.0,0.41422266462286056,-1.2997953804374558,0.0,-1.8884461377531192,0.1638827106360683,0.899278130740004,3.9189438880549035,1.3894182660926158,-2.120246694951914,0.0,0.2356092215491723,7.144793290039874,-4.31703810463543,4.457663465527802,0.0,0.0,-2.8713542558909086,3.1307320483463865,0.1068607208350585,-0.4842125947792909,3.14811123707642,0.43242565296656404,-0.8741368341869861,0.0,-0.7335504533876195,-0.11607934224949126,-1.6605554148793191,-0.15071673296363236,-0.3926721751482242,6.472351809837395
14,2794.6102478171947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2779069393675517,-2.2304895844451194,-0.5069641699747638,0.0,0.80022633609339,-0.8723535884909016,0.0,-1.7168012809458297,0.3847375709949693,-1.8479048724327964,3.1230313168445627,0.26662701496414387,-2.462950324905594,0.0,-1.2844639252137282,5.656465931386708,-5.123097539723535,3.6845325734531995,0.0,0.0,-4.208423543980295,2.6594171877152184,1.773626787344191,-1.437805231011676,2.930326461769723,0.7927628627738799,-3.734334799351272,0.0,-0.8422002468831702,-0.11988993794625646,-1.2641701865622272,-0.17148947624797495,-0.2576056910532997,11.26242800233807
15,2774.306158205527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1939611443022846,0.6218757309889198,-1.1538584120041047,0.0,1.4744106074963153,-0.7175558410117997,0.0,-0.5730745662857379,1.8986988718099793,-3.126857908291214,0.06226157675936195,-0.06129042141646851,-1.9086795288528435,0.0,-1.9654039753726515,5.4658279982750235,-3.6448411267475747,3.208091254861025,0.0,0.0,-4.976355712218446,4.1900703280929505,2.1509638521077714,-2.4701964889808163,1.5550678950025474,-0.01678130151855528,-4.4087324668595045,0.0,-0.6600471118471902,-0.08472916871308897,-0.8831865369802563,-0.15757844236339333,-0.19920610090015842,14.305670237618752
16,2701.6866751638336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3404385120186386,0.96482020329378,-1.8254012790851895,0.0,1.2891784498525196,-0.9308456404248814,0.0,-0.026596906583626567,2.3953762822374864,-3.096586459061282,-0.6071910037218275,-0.022493387060793048,-1.708668733822567,0.0,-2.270751445267613,5.434537966675068,-3.208680730528812,2.9914578417788067,0.0,0.0,-5.2085321878226525,4.443423801109278,2.662050600786327,-2.362254345186997,1.134806669253424,-0.02086716923146159,-4.217807942049144,0.0,-0.642837593440761,-0.09907158326856536,-0.75857966490213,-0.16288841228285553,-0.23311400759685436,14.87473246796503
17,2612.3230440357015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1624515214901683,1.6996089998961488,-2.9122160248527322,0.0,0.7189149689581895,-2.0186837174343837,0.0,-0.6492524928869154,1.6247141363045037,-2.382529148226012,-0.17650724855841876,-0.8197167633915101,-2.147752610284651,0.0,-2.4007398126955217,5.390539727241798,-1.7248688112262094,1.8628979199929396,0.0,0.0,-5.716278852587167,4.077141457715579,2.8245810185753495,-2.929093907627142,1.5528513773913852,-0.32270753206459635,-1.8016830516771614,0.0,-0.4892116963416001,-0.047358037754653325,-0.6299656536652263,-0.14804236468088244,-0.21747833999856245,14.614944550087383
18,2486.0886852634653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8603698745900301,1.190703433914055,-1.2792175910026857,0.0,-0.5232456082823269,-1.0880973733552837,0.0,-1.0658995088653593,2.4372818144433213,-0.5243989722534648,0.4679397380702673,-0.8298749839873117,-2.767241977055366,0.0,-1.7904550002159136,4.830144867809958,-1.186541540675942,1.679311934039097,0.0,0.0,-6.786385342905417,3.4236961707193823,3.864660870087126,-2.762824341847693,2.3459293540671653,-1.1400196481932101,0.5185950831020358,0.0,-0.3378503865815312,-0.03972475556072144,-0.5592053751437015,-0.1392439762092825,-0.18410310911885314,12.977855664093525
19,2361.640536401553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38150259800895375,0.7051631551690085,-0.21520329832367402,0.0,-0.573864473419516,-0.467274017550243,0.0,-0.7614211517289431,2.1220340711588044,1.2374693346010768,0.8599444844893145,-2.4219070826185214,-1.3958364087399247,0.0,-2.367859707408531,5.864834656214314,-1.3590846345166583,1.9369402764035228,0.0,0.0,-8.656163807269273,2.4070331829485436,3.241508543766016,-1.1009546500732292,3.109969276050932,-0.7842033415262,0.735495972385175,0.0,-0.2618610294349074,-0.03843117530408207,-0.3094182752569795,-0.126670062070596,-0.04639522708545654,10.612606980793542
20,2298.7570525659876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37272969092615893,0.5781494983125375,-0.18801080098791623,0.0,-0.9526095746611931,-0.5124005117994757,0.0,-1.6279459364687496,2.0409734173225615,1.4914219645557591,1.3391235178414687,-1.9420295539227093,-0.7729027452406856,0.0,-2.7139394291028207,5.9850976169438646,-1.7853149381822861,1.7245629544325078,0.0,0.0,-9.061370990192577,2.326971168001732,2.522380118461128,0.005251623586291387,2.7856908033068835,-1.1771108865283497,0.30451587750289105,0.0,-0.17596738517979474,-0.006551287017460557,-0.20475758083206452,-0.11228612321992001,-0.03171207708866182,9.657340110513449
21,2269.669078187878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23578647749082327,0.9311232858514905,-0.35070013460975635,0.0,-1.0108634730980306,-0.7039595997663749,0.0,-1.942045817578737,2.315504858334442,1.519032425318925,2.1035226074654743,-1.8686705996560502,-0.5253701198946166,0.0,-2.191667585338058,5.646573756287973,-1.9326765451529302,1.520443938128021,0.0,0.0,-8.466955675689823,2.253227710959793,2.406108567338323,0.7722261431333164,2.999946554323193,-1.1269307134079418,-0.36578695272387457,0.0,-0.1551659331027309,-0.0026339182565258933,-0.3008132603777787,-0.1122621484470186,-0.1554891539363647,8.877974264457004
22,2194.9061177318754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3813567802483341,1.0988091777590494,-0.7160710295230897,0.0,-0.3979218661545538,-1.3686576762915612,0.0,-1.900876005676404,2.438591642566708,1.1034603441247939,2.985593249655125,-0.7814698807226246,-1.7968863140872031,0.0,-2.6389681415396873,5.091301191724773,-1.6609117177973727,2.1472026842823064,0.0,0.0,-7.6796088573084775,2.3789760756629477,2.6613819241192536,0.10741487744343903,2.7673890246441295,-0.3843712823067891,-1.6186790174225394,0.0,-0.2350216011056025,-0.019910716673906814,-0.2442826929257769,-0.11961513686164536,-0.25303460028529856,8.32246234881237
23,2183.7845464845027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46136100038270156,0.9868356720591659,-0.5598587761241651,0.0,-0.3076910528748642,-1.832603552935538,0.0,-1.8330663648664087,2.7871830237628474,0.5371265503461475,2.954253909760051,-0.7131497359923707,-2.024582739310115,0.0,-2.70669780373677,5.070955572188931,-1.7545762288787694,2.2590564221206715,0.0,0.0,-7.4800635731476115,2.360148593192523,2.530007078368202,0.16791044894279078,2.8453512630156155,-0.22151903091721306,-1.5187976504514615,0.0,-0.251163135380927,-0.02281713307419969,-0.23846667700406818,-0.12075039478020885,-0.2412867569461544,8.389958416528298
24,2165.8848142104316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269356671705067,1.317527877973583,-1.0517625294170192,0.0,-0.4037040114978644,-1.9160696517585782,0.0,-1.4697452738375165,2.892064648145077,0.22075810119812128,2.566406156948748,-0.7719977279177297,-2.5960644111115587,0.0,-2.378002120820568,5.64355200277021,-2.8222901395786613,2.6412953643251216,0.0,0.0,-6.495521669759897,2.656724836597564,2.718622964660419,-0.12120125497530759,2.798952597214499,-0.4438382120172141,-1.8951597201774701,0.0,-0.31875210546202914,-0.03113299498884755,-0.30834159611879997,-0.12820870365493772,-0.1206959223539619,9.40938041428276
25,2155.283652502108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9859364529110615,1.1842734748411534,-0.9211510164288349,0.0,-0.5751382401511561,-2.274486446073841,0.0,-1.2789313698885676,2.9317819180326055,-0.1431825208702282,2.5490975030573724,-0.8571374270707076,-2.3751969385861362,0.0,-2.197836510092362,6.1974587633584095,-3.1882800675392953,2.5529035098445063,0.0,0.0,-5.8162505452390185,2.992290369637267,3.247726794137625,-0.8667039535485763,2.5447203847454998,-0.6861916440826233,-2.351882335327056,0.0,-0.3248799381520342,-0.03065032838266848,-0.3287864808086274,-0.13049535331989176,-0.09224209234667019,9.615691846046786
26,2145.3972645477625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1794028907551697,1.3079930415076673,-1.244448838418452,0.0,-0.7141750731874439,-2.394583804589714,0.0,-1.1236403129675037,3.2836451633488313,-0.7141987569607137,2.373034340810446,-1.072003773499929,-3.106214820219493,0.0,-2.09550244279506,6.334922263732301,-3.6646872562563786,2.642282782799468,0.0,0.0,-5.451875290525566,3.244391202487379,3.513566365894246,-1.4105161354695983,2.360940255300941,-0.941429268379958,-2.8074166205372153,0.0,-0.24355237992142464,-0.013593924802556698,-0.2774885242119613,-0.12147554981994414,-0.08767224097086085,8.839841973601555
27,2137.9486939924077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.275507180708636,1.6384544003776365,-1.4259913297534892,0.0,-0.8181544878769879,-2.6607566356768295,0.0,-0.9861687852414369,3.560769726732319,-0.9147490878421989,2.5166814418108605,-0.9679620126337034,-3.076241026465411,0.0,-1.7731839804848328,6.14660237070129,-3.620418796865397,2.8422221973845483,0.0,0.0,-5.47759037417134,3.3275236353086934,3.7162703146851026,-1.6329101616616353,2.560664518426383,-1.0839637542747753,-3.053292812984739,0.0,-0.23819436261591997,-0.01787438824818046,-0.25281114477439925,-0.12156625268845549,-0.026736628514069563,8.897598139874544
28,2128.487009200143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3231683292498622,1.7925169696495178,-1.4152749511135008,0.0,-0.9266432149735793,-2.665421504481358,0.0,-0.8685971132717447,3.671472640049985,-0.9979161793417083,2.5212220037707254,-1.1039067454320997,-3.2744104158240592,0.0,-1.3970964973339899,6.153136943279036,-3.5537248962175516,2.494322314592211,0.0,0.0,-5.212293222537263,3.4403900169841717,3.9249587045754586,-1.6153269432745732,2.5223636654036925,-1.2453586824833707,-3.0971987832137224,0.0,-0.24283904999867276,-0.018872482444939553,-0.24241808063224757,-0.12387148417151313,0.006464190504447645,9.17430521250454
29,2122.486996964663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.415433502381255,1.824011714817046,-1.382851869826336,0.0,-1.0712014448125886,-2.7443410506209345,0.0,-0.7667603064987562,3.6832802627623003,-0.975552935031183,2.5498812745918844,-1.2700084875840436,-3.364489479775246,0.0,-1.3545858538597848,6.0687082430705885,-3.4667032114952776,2.5848535892775657,0.0,0.0,-4.680641317607232,3.5333889334397584,3.9489426431027743,-1.5785478393207224,2.5255001427685166,-1.4023949105490316,-3.1593426558238895,0.0,-0.2464058147597794,-0.019321819272798055,-0.23267852910830666,-0.12436730598462062,0.027910687636949257,9.170086136188303
30,2114.8096439375067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5507355350709173,1.8484629646482067,-1.371492887618593,0.0,-1.0796392703114663,-2.885403931620182,0.0,-0.6458375433168624,3.708385537200255,-0.927176219773697,2.5500667210817904,-1.3243273703585556,-3.5064341089626527,0.0,-1.0076535176580905,6.028840666956597,-3.4076058483579565,2.474640612033331,0.0,0.0,-4.147030459848344,3.6454525505413895,3.9601309163493066,-1.5470097501543907,2.522417395604964,-1.4123795098460725,-3.2602586659194133,0.0,-0.2421543929638436,-0.01822963154464159,-0.23360598680497988,-0.12363034000647623,0.07951033180095256,8.967648351367066
31,2106.2349639459735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6951453858795256,1.8492918595430055,-1.4476436119311904,0.0,-1.4884640190032155,-2.683978193708776,0.0,-0.5753036502218755,3.7196431834233046,-0.9623367572110597,2.609528545454048,-1.748687357161309,-3.40529859807642,0.0,-0.7485010528711187,5.674014020993681,-3.113920285733077,2.5235809591866345,0.0,0.0,-3.6987663324252935,3.7466571876070285,3.8782933060296685,-1.551847961313887,2.536775441905658,-1.8162247805666139,-3.0817677025186763,0.0,-0.2613009327617386,-0.019609085932448363,-0.2297360891551871,-0.12398412023360478,0.11879463698601687,8.726337833111485
32,2102.482786890401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.036454877591433,1.4904536451604384,-1.0311909810583795,0.0,-1.5394600136655459,-3.0418322681840957,0.0,-0.4606992534257862,3.280120855749691,-0.3438987202009429,2.571905995193291,-1.9066575655728746,-3.669188332948716,0.0,-0.030616956824876196,4.899225049393053,-2.15626387489086,2.42210218944758,0.0,0.0,-2.987558639912696,3.922082555349187,3.336767065334773,-0.9058008598907381,2.5095192865598106,-1.8080125001217848,-3.265673258781703,0.0,-0.2697950982190945,-0.016971939950252507,-0.2407206099258693,-0.12086140765029266,0.23720377641691515,7.932930642390271
33,2101.3207520895503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9129616863172811,1.3566422695796037,-1.1370771184923263,0.0,-1.5304649650338547,-2.537598639458448,0.0,-0.6095089459973865,3.217866891482996,-0.4095836834240171,2.5909458337212503,-1.9441340462750645,-3.242661096866753,0.0,-0.0760292360496778,4.769121561971229,-2.32718816540022,2.384748936968076,0.0,0.0,-3.89059835819747,3.762574649710194,3.1668464175400475,-0.9673075656002694,2.5229093694596827,-1.7681510453501617,-2.7931689752159743,0.0,-0.27611300948839645,-0.017504284322841297,-0.2501831391408012,-0.12018155694171781,0.2057320055424715,7.624147486732996
34,2099.5916240096817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867568103557954,1.4209978491670987,-1.2475407455165335,0.0,-1.6726067794975206,-2.640866980848996,0.0,-0.5727042220137784,3.2862189671180038,-0.6224445693388995,2.5858248309536256,-2.0234546644574842,-3.304370145752044,0.0,-0.4654916165169929,5.130909904862352,-2.906692522870217,2.5148144109639126,0.0,0.0,-3.3793167396058967,3.8001931320821063,3.3139088061888544,-1.1762388955115504,2.4771659752960398,-1.9265559206494633,-2.9204742738727876,0.0,-0.27179089918326815,-0.018218524538894693,-0.24126390708261286,-0.12123936164215018,0.18171043507875306,7.794626053964688
35,2098.3511722684984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8505336393165635,1.365138047259699,-1.129010663557712,0.0,-1.4878885664362254,-2.724843546532167,0.0,-0.6174756893758101,3.224075630735511,-0.4968176033455637,2.5323378628977453,-1.807148231612454,-3.3586263120424653,0.0,-0.3438947510247264,4.886653976323307,-2.5728587675885546,2.4320296052797645,0.0,0.0,-3.3281215060009357,3.7705406961937546,3.245214342377287,-1.0661875207136158,2.460969615249724,-1.7506243009820093,-3.0057061742961912,0.0,-0.26679568351155003,-0.01670734191873275,-0.22829638472896166,-0.12034519179520833,0.21808526079578966,7.656854353698643
36,2097.7661568165113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8493536263966421,1.3087511744845768,-1.148200572092058,0.0,-1.4403072701944644,-2.62225573369583,0.0,-0.6392527885181108,3.1602348712584623,-0.4897070095691668,2.568108208051651,-1.7836470872493329,-3.2472686200686782,0.0,-0.24050091338413512,4.848069039835903,-2.5476699358379906,2.4060719048848487,0.0,0.0,-3.2136196654784985,3.7388202984175187,3.1756446636915134,-1.051302444093743,2.475620851935215,-1.6990438302670083,-2.888068492414942,0.0,-0.27202290588600103,-0.017811671528027016,-0.2406740732140959,-0.1205581202926804,0.24819808778667565,7.381616004483715
37,2096.8703553224905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740821481259276,1.207813481845198,-1.1447906362828846,0.0,-1.281405677396011,-2.4151804343143923,0.0,-0.751477479239127,3.0639723789599804,-0.4697360078917158,2.572665000843637,-1.6366014786342937,-3.0367623598033626,0.0,-0.33724615525065293,4.740785119662889,-2.514329509558411,2.4041956995669325,0.0,0.0,-3.0141347858020167,3.610894722566546,3.065746000705031,-1.0216988103647588,2.476122520258851,-1.5346080649784144,-2.6745181119146495,0.0,-0.2728162705168976,-0.01799088487290077,-0.23979898725650448,-0.12062261164486962,0.28143911429059476,6.926367710804308
38,2095.204948155057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.247298549552268,0.9780883223338843,-1.1085674345222019,0.0,-0.6873408834415284,-1.7992240158101742,0.0,-1.2073166793309358,2.835125302612308,-0.42500590142286065,2.5559945530711796,-1.0446991991640049,-2.4107875035236384,0.0,-0.7850111235641606,4.519384133577536,-2.498867369205068,2.363182233422539,0.0,0.0,-2.3520291738328165,3.0886330817046597,2.836965778518101,-0.9698388828221756,2.471198628113903,-0.9291410275300724,-2.0615996982544247,0.0,-0.27505003291018093,-0.01936444154272915,-0.23215106619373285,-0.12259076556829526,0.42085504697309667,5.308526308536412
39,2094.3372420044066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.266711953510838,1.0622444342041422,-1.0615544626503004,0.0,-0.7838217632365339,-1.9273067606194014,0.0,-1.1834681749618494,2.9130535909342834,-0.3889548781196394,2.524142764678985,-1.1325545697999015,-2.540291982026664,0.0,-0.8216504771019976,4.597843806326115,-2.454227477518052,2.3699356974837786,0.0,0.0,-2.475363591720695,3.138103415377964,2.929016383791109,-0.9267294286523948,2.455826181541022,-1.0320803078950018,-2.1940670192234997,0.0,-0.27528639546873507,-0.019316751271480366,-0.22950476481338145,-0.12387152994872247,0.4215204037174322,5.4587901597362825
