| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_walk_t.full_purpose_HBR      |  1,3200588 | 0,07761 |   17,00922  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1435348 | 0,07389 |   1,94258   | 0,05207 .   |
| b_car_time                     | -0,2233758 | 0,01132 |  -19,73873  | 0,00000 *** |
| b_pt_time                      | -0,0476919 | 0,00334 |  -14,28946  | 0,00000 *** |
| b_bike_cost                    | -0,0607310 | 0,00994 |  -6,10867   | 0,00000 *** |
| b_walk_cost                    | -0,0861332 | 0,00743 |  -11,59684  | 0,00000 *** |
| g_bike_grad                    |  56,9925590 | 24,95339 |   2,28396   | 0,02237 *   |
| g_bike_stressLink              |  1,2408081 | 0,64480 |   1,92432   | 0,05431 .   |
| g_bike_stressLink_c            |  6,4235544 | 3,46410 |   1,85432   | 0,06369 .   |
| g_walk_vgvi                    |  0,8022713 | 0,17477 |   4,59032   | 0,00000 *** |
| g_walk_stressJct               |  5,3063917 | 2,02385 |   2,62193   | 0,00874 **  |
| g_walk_speed                   |  0,4448758 | 0,22550 |   1,97282   | 0,04852 *   |
| g_walk_speed_c                 |  2,0444518 | 0,37715 |   5,42075   | 0,00000 *** |
| g_walk_speed_o                 |  0,3724305 | 0,12689 |   2,93497   | 0,00334 **  |


Iterations: 181

Start LL = 21249.943505112835
Final LL = 10966.575376983654

BIKE DETOURS: min=1,00  25perc=1,03  med=1,12  mean=1,18  75perc=1,24  max=3,88
BIKE OVERLAP: min=0,00  25perc=0,16  med=0,40  mean=0,47  75perc=0,77  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,04  75perc=1,05  max=1,61
WALK OVERLAP: min=0,00  25perc=0,34  med=0,71  mean=0,64  75perc=1,00  max=1,00
