| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_walk_hh.cars_gr_3            | -0,7680118 | 0,13522 |  -5,67959   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4015526 | 0,11545 |   3,47809   | 0,00050 *** |
| b_walk_t.full_purpose_HBR      |  1,3285693 | 0,07756 |   17,12893  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1439711 | 0,07368 |   1,95409   | 0,05069 .   |
| b_car_time                     | -0,2247260 | 0,01143 |  -19,65445  | 0,00000 *** |
| b_pt_time                      | -0,0479861 | 0,00337 |  -14,25247  | 0,00000 *** |
| b_bike_cost                    | -0,0516803 | 0,02447 |  -2,11165   | 0,03472 *   |
| b_walk_cost                    | -0,1113627 | 0,01017 |  -10,94839  | 0,00000 *** |
| g_bike_grad                    |  46,6742000 | 29,73546 |   1,56965   | 0,11650     |
| g_bike_stressLink              |  0,8148873 | 0,91919 |   0,88653   | 0,37533     |
| g_bike_stressLink_c            |  5,1892495 | 2,83202 |   1,83235   | 0,06690 .   |
| g_walk_vgvi                    |  0,5222054 | 0,14503 |   3,60078   | 0,00032 *** |
| g_walk_stressJct               |  4,0741198 | 1,13693 |   3,58343   | 0,00034 *** |
| g_walk_speed                   | -0,0951527 | 0,15758 |  -0,60385   | 0,54594     |
| g_walk_speed_c                 |  1,2679077 | 0,23655 |   5,36010   | 0,00000 *** |
| g_walk_speed_o                 |  0,2721228 | 0,08915 |   3,05236   | 0,00227 **  |


Iterations: 126

LL0 = 21408.93873922624
Start LL = 20883.378805746383 *Due to different starting value fofr bike BE coefficients
Final LL = 10974.54297752567
