Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
10,1826.8694784690667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7353221449376868,0.0,0.866001164653537,0.0,0.0,0.7952609519072846,-0.8823025696712326,0.0,0.0,-1.9220443520780897,-1.3582919650922198,1.2908274263700041,0.0,0.0,0.0,-0.598999370709394,2.2607303545600104,-0.49683092217363256,-3.551035960220735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2812743194698935,-1.1776695400799562,1.6465289563371668,-0.5912817671439826,-0.638188341560371,0.0,0.0,3.0635713487791882,0.0,-0.46190314299105045,-0.13428018770354286,-0.222373212656416,-0.23466318797721428,-0.19515468865271396
11,1803.038424467084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8867531807468927,0.0,1.4226331353909414,0.0,0.0,0.8813436518608061,-0.8873070490343523,0.0,0.0,-2.786654190059759,-1.644880591209011,2.27834877004618,0.0,0.0,0.0,-0.5102045398704725,2.0706458202526767,0.03652184770269207,-4.095568781103894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2071797575155614,-1.5533290864993348,1.1829490126206355,-0.44715001512145325,-1.2314182869400032,0.0,0.0,2.8296319560769296,0.0,-0.450661802604547,-0.11496659772204507,-0.16723885680636583,-0.22613125811657306,-0.2377637924816558
12,1770.0273453318973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.197663141166845,0.0,1.6082934800678321,0.0,0.0,1.2296047814500426,-0.7406569326602357,0.0,0.0,-3.3780409817077617,-1.7749635159778325,3.232123807101078,0.0,0.0,0.0,-0.40971651360866923,2.594954175092692,0.08015090624476154,-3.9936950763354178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6692811986409373,-2.0768917864891017,1.4779141659818535,-1.0649210212266866,-1.6847388682663933,0.0,0.0,1.780264496002512,0.0,-0.4309123078510218,-0.10163378257289961,-0.20632569206646292,-0.22514412854652383,-0.3467416269851213
13,1760.6915342664631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7714234006365264,0.0,1.901080940609837,0.0,0.0,0.8092916972472248,-0.8997787377915059,0.0,0.0,-3.747428858320409,-1.5298816435890057,3.1919620635032593,0.0,0.0,0.0,-0.15741828566188204,2.643331573629064,-0.18524882328254025,-3.9862140114116933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6018704292627755,-3.456813517462277,2.3622483106417835,-1.424621872259264,-1.9440798263472174,0.0,0.0,1.787415827600286,0.0,-0.39300669465557936,-0.0801757717661662,-0.20534368510573936,-0.21181731503831583,-0.585622385034355
14,1731.3286993885065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8086888237492416,0.0,2.5561764963646376,0.0,0.0,1.1054709382563306,-0.6700094987807526,0.0,0.0,-3.1320713150241444,-1.092565729589266,2.644006921924605,0.0,0.0,0.0,0.062850363335545,2.983664437902429,-0.7659552056887233,-4.467106965606153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.209754516686358,-2.7827098174642213,2.626448697212587,-1.3858472937752988,-2.383515626082362,0.0,0.0,2.3854101233441045,0.0,-0.3968961721330205,-0.09373338419395737,-0.14186070741731863,-0.20747617644635136,-0.8118876743620274
15,1719.7660006504368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.66192761990695,0.0,2.623761338702639,0.0,0.0,0.9305469747578548,-0.6292049744061476,0.0,0.0,-3.1281823015011883,-1.2039504618044659,2.6181219890015597,0.0,0.0,0.0,-0.05697680472619078,3.1989422976364352,-1.0281582997766705,-4.62740554305517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0753384015367153,-2.538860961921893,2.562832173268839,-1.2670322552030366,-2.147175109842873,0.0,0.0,2.3708346932008437,0.0,-0.39362588624476014,-0.08835292775794268,-0.11184024287261199,-0.20155327135813084,-0.7846549616972472
16,1714.9872523336946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6008542391712477,0.0,2.319855594720265,0.0,0.0,1.2143818426980715,-1.0824289555377937,0.0,0.0,-3.042261933638264,-1.8339550946264112,2.9524660774368794,0.0,0.0,0.0,-0.430506862062969,3.702090189740244,-1.1407704500173863,-4.097514799057795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3246960080279813,-1.9692343114048039,2.3543621892422184,-0.5884812108753048,-0.9966789390038335,0.0,0.0,2.869897699379674,0.0,-0.37726594137462677,-0.08162282457379037,-0.1846587090865139,-0.19810588100314813,-0.9114069964546883
17,1706.2915141071276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5382707523631152,0.0,1.6522499269111153,0.0,0.0,1.1251734183293887,-0.7202075375984774,0.0,0.0,-2.9796742236983964,-2.2441436683291536,3.071386025483923,0.0,0.0,0.0,-0.7260338795659251,3.6185477971749105,-0.6845034824101348,-4.028568036445324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9778958077825293,-1.4680171841247451,2.8137354142019873,-0.1884545187497415,-0.871371488772277,0.0,0.0,2.9387146980757226,0.0,-0.3469871362439657,-0.07646208042950772,-0.18318787603985956,-0.18586156440545432,-0.8366203173771739
18,1697.872612126597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3806384713678197,0.0,1.6547819208518586,0.0,0.0,1.106894718728125,-1.2169771240987597,0.0,0.0,-2.7473725742979958,-2.3848408593008816,2.8704421245818756,0.0,0.0,0.0,-0.7600968558220783,3.333979160608899,-0.11007562574703122,-4.2137392394583975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0315721164286613,-1.081340459423382,2.987819190528666,-0.2843106197484075,-0.746242608049639,0.0,0.0,2.4831303176622566,0.0,-0.31904729400658727,-0.08169912076312821,-0.13366770318004617,-0.1737791969291757,-0.7367231086398538
19,1682.13779954256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5641005875539813,0.0,2.1393890029147866,0.0,0.0,1.1467039344321681,-0.9811538360472771,0.0,0.0,-2.867773581346329,-2.2462249593098633,2.46686230824972,0.0,0.0,0.0,-0.8924175370608878,3.0053822053407804,-0.13956859350082815,-3.987520432419386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2187136184028924,-1.198842599274504,2.6728862387413903,-0.31264573368275256,-0.8050002906107125,0.0,0.0,2.0863890444640143,0.0,-0.28339918767778044,-0.07015310278682231,-0.15890229383388332,-0.16129542297054006,-0.5825992600360378
20,1669.3866287512021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5168546592789096,0.0,1.7334552145547846,0.0,0.0,1.0575949859225506,-0.9219146789783563,0.0,0.0,-2.786425745939849,-1.8723597594988197,2.6510521059264778,0.0,0.0,0.0,-0.6427150062247343,2.676109008090289,-0.5302627304852786,-4.058575574194882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4843066081798053,-1.3513474910467904,2.011905407424979,-0.5253284978485788,-1.0083683155792933,0.0,0.0,1.9690943487363757,0.0,-0.2767970770783269,-0.07113045092176108,-0.1401748690892525,-0.15517062738949122,-0.5053153893204888
21,1662.6872941283823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5915640572166396,0.0,1.4062756869873123,0.0,0.0,1.0396834134631765,-0.8129874044551411,0.0,0.0,-3.152168117996464,-1.3894020103023919,2.3379606055634072,0.0,0.0,0.0,-0.5592613347491951,2.7198807643422276,-0.45333192270236183,-4.272272220459018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.427660869992332,-1.3840294189548272,1.8302710937646323,-0.439871688477937,-0.8620221302947657,0.0,0.0,1.617534002386972,0.0,-0.2862730903452176,-0.06835938952317155,-0.1151373926848964,-0.14881095859020418,-0.46530858198856523
22,1658.4630635727012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.411747420565716,0.0,1.4392828352085538,0.0,0.0,0.7199989335948911,-0.7090090274745184,0.0,0.0,-3.2783379750378674,-1.3444002637692645,2.26460517543029,0.0,0.0,0.0,-0.4295829551103887,2.8218514071204126,-0.35305525925018355,-4.065178893481926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5669421617650805,-1.2408900090319754,1.707432772753353,-0.5479835811575178,-0.9772877501840253,0.0,0.0,1.6203950896933836,0.0,-0.27646565593592687,-0.06465439424937817,-0.1246957294420534,-0.14430063532953735,-0.42743772310493783
23,1653.0458071832995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.445913875959441,0.0,1.5946060943202942,0.0,0.0,0.6965815260589002,-0.6313679716793094,0.0,0.0,-2.986207507214882,-1.3194500531356583,2.51371038430646,0.0,0.0,0.0,-0.6920409311789097,2.413666036546933,-0.6892446185624055,-4.006302064757763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6141940587727048,-1.4332190145041572,1.7374268369267936,-0.5897618489106058,-1.0287808041528663,0.0,0.0,1.55356239262734,0.0,-0.2679140996709238,-0.0649540044278412,-0.11169138232054657,-0.13046790085647797,-0.3315300018436396
24,1651.1112421751968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5053085289829289,0.0,1.5883916026665146,0.0,0.0,0.7471702195243497,-0.5779759932720507,0.0,0.0,-3.0526578363388372,-1.4231280840751352,2.472921795090914,0.0,0.0,0.0,-0.3437373795034911,2.387907564330485,-0.8410509659861487,-3.959565396372512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.591970092271713,-1.5051163538876176,1.7241649373393921,-0.5702108789184128,-1.021580754106313,0.0,0.0,1.5509471573243134,0.0,-0.2604596939864474,-0.0630712418260025,-0.11058835909439758,-0.12356148159385756,-0.2854008816886726
25,1649.023178291608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.486000340324179,0.0,1.487753754074341,0.0,0.0,0.7716993665577639,-0.5981525827263463,0.0,0.0,-3.188747393578855,-1.2467105701312082,2.4101737702026615,0.0,0.0,0.0,-0.4212992173845811,2.6095093121123862,-0.7876959257815929,-3.8110398835821377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6304457564613266,-1.5915946450531633,1.5366337659145881,-0.6226643381973601,-1.0937556339718248,0.0,0.0,1.6972322033483969,0.0,-0.25252101697482343,-0.058911803082917706,-0.11653343588539289,-0.11505224337733139,-0.22008413255110257
26,1646.4873060139932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5932565481321062,0.0,1.6566756630959567,0.0,0.0,0.8680179266813082,-0.6940201994935264,0.0,0.0,-3.221468827395181,-1.5599871256112245,2.7702132756495934,0.0,0.0,0.0,-0.5191923840593258,2.749093336232204,-0.986884655824807,-3.647617900119498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4330171229080197,-1.5454877667429117,1.9856356944961098,-0.5016633014524791,-0.9746816482624043,0.0,0.0,1.9062999540801469,0.0,-0.2619469906062225,-0.05745961780331308,-0.13372254006373335,-0.10987894361946368,-0.15738658211741227
27,1645.4825297361583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5868219819547336,0.0,1.4915727031086978,0.0,0.0,0.9164991323969688,-0.721322324542066,0.0,0.0,-3.1977089736431217,-1.824292994038489,2.4766994770085238,0.0,0.0,0.0,-0.5973755585590323,2.827238266886343,-0.7730200888068517,-3.8035303449516262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5130458049178712,-1.5889685352199518,1.7761215755146613,-0.5809277497827994,-1.0495901109432133,0.0,0.0,1.8858608988480359,0.0,-0.26671658587818187,-0.05886830129642385,-0.12672537720281332,-0.11013594669218052,-0.13418689961431016
28,1645.0620209994595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4358923173257325,0.0,1.626647024120099,0.0,0.0,0.8255117517208063,-0.7917607053622493,0.0,0.0,-3.3945243378408843,-1.2395896286815804,2.646768458221966,0.0,0.0,0.0,-0.3918023213361813,3.0281609543733934,-0.5529113163099334,-3.9795458604025518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.481395880064891,-1.3438290660126075,1.9508492692421573,-0.5174215513342815,-1.0138904240611397,0.0,0.0,1.9088866130938498,0.0,-0.27084785389233945,-0.06118674602681742,-0.11874685397728313,-0.10589318282770034,-0.033853396150768086
29,1643.5255212987408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5231019186946941,0.0,1.582500402189884,0.0,0.0,0.8559181182745941,-0.7383678085061013,0.0,0.0,-3.2597493676579017,-1.5426081242405256,2.597026625222809,0.0,0.0,0.0,-0.49683573505052386,2.9323018226565845,-0.6443395001924407,-4.017195556280728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.494885902475591,-1.4823609490606124,1.8932056228303074,-0.5340530089927357,-1.0083321001325247,0.0,0.0,1.8957169710477793,0.0,-0.27014798447893545,-0.06180231808671406,-0.12064750399574989,-0.10440061371246362,0.0032464404168103117
30,1642.5638672869397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5733913841246636,0.0,1.5626977935821194,0.0,0.0,0.8804240095303839,-0.715239034149767,0.0,0.0,-3.193020550943987,-1.6886145426837535,2.5937020044784123,0.0,0.0,0.0,-0.5599077620806777,2.846596374841661,-0.7404210084947043,-4.122662716025491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514296541481714,-1.5579383921876204,1.8891936593376015,-0.5424666547326011,-1.0225868836725984,0.0,0.0,1.9220185073020113,0.0,-0.2678952841583866,-0.06053389015252968,-0.11693185804238916,-0.10108128805954891,0.0994183575658691
31,1641.9736627562995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5983768919824592,0.0,1.5881000812130535,0.0,0.0,0.883929701553761,-0.6947609487417054,0.0,0.0,-3.1677875862522797,-1.739680659245195,2.6351501182657535,0.0,0.0,0.0,-0.5695243550996056,2.8144614317458925,-0.7930823212554144,-4.259920599701361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517018989427139,-1.5877682848318735,1.8968368903684405,-0.5393047761895291,-1.028852085727372,0.0,0.0,1.894865459112249,0.0,-0.2633420597315353,-0.059225394643383465,-0.11174386059276564,-0.09319500321160745,0.25383135427898007
32,1641.6018326743747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6136156883083084,0.0,1.6254556996357445,0.0,0.0,0.8924807335854718,-0.6853092331311359,0.0,0.0,-3.1784221226243687,-1.679605501500632,2.694244187741164,0.0,0.0,0.0,-0.5326802764827039,2.8672438009466306,-0.8029376202056177,-4.443713237195222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5365255559338877,-1.618991924485157,1.9441668957192333,-0.5349092308990783,-1.0293329265969853,0.0,0.0,1.9585555388474043,0.0,-0.2590823170011311,-0.057908276613404565,-0.10386670121612608,-0.09084780220312175,0.4171119848948649
33,1641.0110006549937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5898264469046748,0.0,1.6115749171843152,0.0,0.0,0.8872154749399431,-0.704184913362251,0.0,0.0,-3.2073545651932927,-1.6522031635695456,2.651793867755232,0.0,0.0,0.0,-0.5287261905427468,2.8323549953440548,-0.7615753215450759,-4.406808669946012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5325511720003264,-1.5744322492861715,1.9360698188811594,-0.5316664269976838,-1.0297803240540098,0.0,0.0,1.9473203797407583,0.0,-0.25289810622744957,-0.05573507484876912,-0.10168607325455585,-0.08632042695797815,0.48691067923916403
34,1640.629903437229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5636080402506127,0.0,1.6041142948878466,0.0,0.0,0.8714821605284622,-0.7164705564329882,0.0,0.0,-3.208469871878716,-1.6293586416759684,2.6284944811079556,0.0,0.0,0.0,-0.5258187026800862,2.813943772985948,-0.7325967199223986,-4.301808898671951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5174194010791713,-1.5292602634817092,1.9177798631630563,-0.5249056573054516,-1.0315893524736046,0.0,0.0,1.9005453304957267,0.0,-0.2524185102480207,-0.055742326404362136,-0.10551562898166499,-0.08451090511834275,0.516922779512904
35,1640.1666050645515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5330835988371325,0.0,1.5882540411884774,0.0,0.0,0.8546003429713498,-0.7257646536895523,0.0,0.0,-3.2133169731668336,-1.5871411114985814,2.599067427009526,0.0,0.0,0.0,-0.514643734794547,2.8122120866291582,-0.6817818576869703,-4.08455659964941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124388123348,-1.4879241052547933,1.907707166593039,-0.5245569380988316,-1.0167584834252912,0.0,0.0,1.8748455334663447,0.0,-0.25050676981723036,-0.05547493098628069,-0.11067267094105335,-0.08157422597581776,0.604364631997817
36,1639.9338952123787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5364578875045127,0.0,1.5842313067563802,0.0,0.0,0.8512618859888696,-0.7183249190417825,0.0,0.0,-3.199317573015493,-1.5979733365258917,2.5968724302776636,0.0,0.0,0.0,-0.5141638838109883,2.8074876142723078,-0.6854009975149861,-3.991144949362359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.508541586516501,-1.4908700994649948,1.9030337789709975,-0.5172034134829232,-1.0213531352785343,0.0,0.0,1.8779020037448901,0.0,-0.2509445812513532,-0.05559914543249297,-0.11431498389890775,-0.07893058472256795,0.7060833024178574
37,1639.7724394603786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.548816529566937,0.0,1.5844439594341588,0.0,0.0,0.8552845763563366,-0.7079110937381442,0.0,0.0,-3.1848802450635043,-1.6220467611300002,2.6008522999181087,0.0,0.0,0.0,-0.5178397613182173,2.8036933453009287,-0.6897639622201428,-3.981515706595094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5148267913870734,-1.510122399035008,1.9058720565213967,-0.521787938566664,-1.0177922261842567,0.0,0.0,1.890912797359082,0.0,-0.25050071992323436,-0.05551090776085084,-0.11461132136127458,-0.07619242860880632,0.8269679718890199
