Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
33,1601.2386798845664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5742955780256305,0.0,1.5291519403544955,0.0,0.0,0.9021796593364165,-0.7001752301324508,0.0,0.0,0.0,-2.9084662713593983,-1.9054941330649282,2.1173396695567708,-0.5279760786253356,-0.6952442147157589,0.450890954934205,-0.7185125589290905,2.890021517791514,-0.6567121006594567,-2.204652757811477,-3.6679043342947826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7677357017056352,-1.6121929963336998,1.7844568752554752,-0.5845129247408988,-1.0789124987196892,0.0,0.0,1.867276036832044,0.0,0.0,-0.3593713034481255,-0.08647164298634245,-0.2994897894098772,-0.15189945923839587,0.3237503457560058
34,1600.6385325788212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.588846513268682,0.0,1.5880216523235375,0.0,0.0,0.906513328779951,-0.6938473899922631,0.0,0.0,0.0,-2.8488814833605884,-1.9390498869483745,2.183849863202282,-0.5176468486364637,-0.6862508279222902,0.45247722420291403,-0.7138613660849953,2.840572120181913,-0.6177786007708876,-1.9974403706974249,-3.827820931003068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7702353967846323,-1.6195455121171514,1.8541478940602822,-0.5682535884811534,-1.0622823004064292,0.0,0.0,1.8746486681549297,0.0,0.0,-0.3505650787181705,-0.08495546030674721,-0.29066965465930655,-0.1466437414110062,0.4026184144821691
35,1600.2248535498463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5994170550997657,0.0,1.6069271495720236,0.0,0.0,0.9138033181333574,-0.6944228024594591,0.0,0.0,0.0,-2.8262276968523503,-1.9019657444446822,2.1971861508213304,-0.5124137372983137,-0.6926966161403241,0.4396842459594264,-0.701701405891986,2.835524623109175,-0.6380012686291936,-1.8791753506167668,-3.928661769990486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76840880081267,-1.6251278664835505,1.8955237291913032,-0.5610778494334044,-1.0565994251407982,0.0,0.0,1.8955634590588168,0.0,0.0,-0.34411190262425745,-0.08296476059889484,-0.2857586302058323,-0.14107288048208222,0.4866605747920411
36,1599.966473378305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6186353218018608,0.0,1.6373864005371945,0.0,0.0,0.9269859155473837,-0.696164346032368,0.0,0.0,0.0,-2.768422575312859,-1.8747794012433034,2.2124573390338957,-0.5090050636245821,-0.7005252943303066,0.4128152637297028,-0.6853950404846676,2.8251157246142515,-0.6497463275516353,-1.652160223755137,-4.109329083740054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7729232361093363,-1.63691956978113,1.9602145223421286,-0.5491114176436758,-1.0484941617865005,0.0,0.0,1.9346305878270529,0.0,0.0,-0.3334916831372348,-0.08002790087818949,-0.27774569389598386,-0.13059990382311737,0.6544177303891797
37,1599.594380924769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6142847369450894,0.0,1.6278529525592362,0.0,0.0,0.9222161778164353,-0.6984904333338388,0.0,0.0,0.0,-2.804911899141638,-1.8516949886112248,2.221829451869138,-0.5231508358473055,-0.6947194082149775,0.4108775366174283,-0.6961400837086816,2.8785400465933777,-0.6797634764119789,-1.874872815732794,-4.068763353792973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7484343718283601,-1.6211960308158189,1.9723567786757117,-0.5489049731530595,-1.040054274959312,0.0,0.0,1.9326259992924375,0.0,0.0,-0.34819353605879616,-0.08389783516334372,-0.28878558412877364,-0.1345197236602768,0.6198313233791908
38,1599.1849194868428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6031572112103931,0.0,1.6039771186374294,0.0,0.0,0.9169525560111189,-0.7043559074459909,0.0,0.0,0.0,-2.813398034658839,-1.8585342344369837,2.1985844789283506,-0.5381671887496863,-0.6933932176832742,0.4132054839491764,-0.7046940679071803,2.870447320760859,-0.7051245656133265,-1.9865154924259638,-3.9667177545340064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7364077818532624,-1.6125861711991922,1.9500356086232455,-0.5472725067298481,-1.0386382932130553,0.0,0.0,1.9261860205597336,0.0,0.0,-0.3491457944761471,-0.08410822812670356,-0.29707480006368064,-0.13431342167323684,0.6216496195557681
39,1597.9759878806713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.581494384769327,0.0,1.564238121625941,0.0,0.0,0.8999417467741118,-0.71114120270958,0.0,0.0,0.0,-2.8932488234350062,-1.839642013962148,2.1586494717553584,-0.551654449786401,-0.6677221842148205,0.40708377694962516,-0.7207502176513364,2.9101738121671135,-0.7085701730436582,-2.217699451734789,-3.6855487305111483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7096886264445201,-1.5808866698898545,1.9080635753337867,-0.5412912440786306,-1.021742310048351,0.0,0.0,1.8891013751376282,0.0,0.0,-0.3601064147730747,-0.08651592723146845,-0.3288195360287024,-0.12959405525406187,0.7396185550421515
40,1597.0710456235424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.571944212361993,0.0,1.5377365733398694,0.0,0.0,0.8996822837859905,-0.7211074436173164,0.0,0.0,0.0,-2.886597864447307,-1.905569394410764,2.143465800856837,-0.5855301486942367,-0.6814974628904272,0.3969403987850421,-0.7424334678773359,2.9201818675263356,-0.7276739613794484,-2.381878416278141,-3.5275360112067897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7162308251217226,-1.5733962408347728,1.8829220102825,-0.5364318752598201,-1.024200694058936,0.0,0.0,1.8902188254998629,0.0,0.0,-0.3662715002296668,-0.0883112579319589,-0.35014752799304055,-0.12032982968437847,0.9576632763398459
41,1596.4937611381472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5786416993386223,0.0,1.5483759113892734,0.0,0.0,0.9013477434337231,-0.7118481986381826,0.0,0.0,0.0,-2.888131087454078,-1.9409073058093207,2.1530865495566482,-0.5777752038032953,-0.6922862251867723,0.40716910654928123,-0.7526259005609275,2.938967070779685,-0.6981935214966073,-2.276308769693899,-3.521272249271253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7449122711577596,-1.5803746400488348,1.8666226417156053,-0.539689364504117,-1.0290997349483708,0.0,0.0,1.8834421830762516,0.0,0.0,-0.3722659244985325,-0.09007152625071686,-0.35110357389195873,-0.11828195506653195,1.0592035240266418
42,1595.3968316992366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5921747811953466,0.0,1.5855222049524735,0.0,0.0,0.9085204074078069,-0.6958666485246613,0.0,0.0,0.0,-2.8843615642095117,-2.0151113127735014,2.2223524857520935,-0.5424733519304874,-0.7097055009738411,0.44110156138230494,-0.75017161625096,2.945289266317704,-0.6309956970881206,-1.986360270140184,-3.629459169498921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8088226295947467,-1.6001141271699197,1.8727508260438006,-0.5474946343838185,-1.049784270834264,0.0,0.0,1.8878357122742029,0.0,0.0,-0.37136577254562503,-0.09043024070610739,-0.32702954203403894,-0.11066050616665372,1.3464474565744418
43,1594.900660433838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.596675297710401,0.0,1.5972947430210602,0.0,0.0,0.9096640352763805,-0.6872136556098548,0.0,0.0,0.0,-2.859903890432124,-2.011328067358754,2.233937656126606,-0.5261892578752212,-0.7156841829646298,0.451394541499549,-0.7423411285105767,2.9137893749518913,-0.6173066842753564,-1.9310623226920671,-3.712086338018792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8299767647631533,-1.603338855137403,1.8715512007499568,-0.54911114734239,-1.0580394297438254,0.0,0.0,1.8882479066949776,0.0,0.0,-0.365136247577533,-0.08909383228173821,-0.3039848300753032,-0.1105685744305455,1.4165416843229566
44,1594.195387362943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5943704917869608,0.0,1.6046397279570626,0.0,0.0,0.9008332618082824,-0.6798954694599743,0.0,0.0,0.0,-2.8990235999196354,-1.936603500082631,2.244201901893864,-0.5034354050410166,-0.6852623620944734,0.4618221554141882,-0.7065073097774919,2.884499465147378,-0.6136901210416381,-2.067822582905786,-3.820229202102784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8071188718851026,-1.5885490921229404,1.8971430103749767,-0.5388098086392707,-1.0462496302094064,0.0,0.0,1.8808961424280797,0.0,0.0,-0.34147494918884685,-0.08232481976871324,-0.27130306070028254,-0.10002875114544428,1.6650196472794068
45,1593.6742800269185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.584205330637638,0.0,1.5780452177736766,0.0,0.0,0.901124423943367,-0.6954208929057809,0.0,0.0,0.0,-2.882287470340198,-1.8858104625612835,2.242713639870972,-0.5140348292870307,-0.6722666399472776,0.44117208795237706,-0.6972455227391309,2.867872624681205,-0.6631314615165799,-2.265750162772662,-3.8206940319756506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7815352632126373,-1.5671427371281943,1.919913578059317,-0.5287951841454821,-1.0420917015284843,0.0,0.0,1.895642157064621,0.0,0.0,-0.33655494821629184,-0.08124987740482333,-0.2718441936776858,-0.09533806234370272,1.8344642916702765
46,1593.1744575674743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5729227750155066,0.0,1.5565051754946173,0.0,0.0,0.8956667091762333,-0.7077171882671516,0.0,0.0,0.0,-2.909210898992612,-1.8510090614348866,2.208486693142542,-0.531112938719267,-0.6515582406671075,0.4270310943343826,-0.701020765087838,2.8683570933285707,-0.6739592182523559,-2.3689830224893265,-3.7535382350426114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760555556982924,-1.5523945307636968,1.9218431237867852,-0.5213409200639497,-1.030164606333551,0.0,0.0,1.886761630962268,0.0,0.0,-0.3326145721885964,-0.07956326249872034,-0.2844733327923393,-0.09213551375275422,2.0093332419427825
47,1593.051688879243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5700663298729571,0.0,1.554401846910062,0.0,0.0,0.8945588735032323,-0.7105664756941273,0.0,0.0,0.0,-2.922655226235318,-1.8553555064720029,2.1882471838380186,-0.5235966500544293,-0.6526472069856197,0.421049883330811,-0.6956822476788636,2.846129834169128,-0.654262185206664,-2.310563772685219,-3.693802456523548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7641640789633775,-1.5491679999047459,1.9128190263522646,-0.5129734878344782,-1.0216127299516795,0.0,0.0,1.8766263131842504,0.0,0.0,-0.321839120589852,-0.07625759834151073,-0.28845931312531836,-0.08160698491362874,2.439595221224586
48,1592.6759214647852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5759831085152132,0.0,1.5672670674458193,0.0,0.0,0.8996014405424272,-0.7068198952782417,0.0,0.0,0.0,-2.903210508650804,-1.8822870385535138,2.2084396824323713,-0.5105931918376445,-0.6662170398094172,0.4256196057643046,-0.693462368424326,2.840019020929136,-0.6489414406041968,-2.222983829179482,-3.7084686094349757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.785303474875528,-1.5611180876225275,1.9086615312285409,-0.5192790191299435,-1.030855955868789,0.0,0.0,1.8820309620927964,0.0,0.0,-0.327432806159276,-0.07818326960836386,-0.2913491031403018,-0.08567007140320765,2.3526861306795075
49,1592.495951971294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5789304477523,0.0,1.5789073276499577,0.0,0.0,0.9000264334356418,-0.7033561829952565,0.0,0.0,0.0,-2.912660306103524,-1.8993452601000143,2.21325520666924,-0.5086140902044491,-0.6663427542117187,0.4311245682746502,-0.6954297237745488,2.8439212262798077,-0.6253789474971957,-2.1096528614171426,-3.714585866402815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8004009332095512,-1.5667084128801114,1.9111769397624039,-0.5200341570353668,-1.0330532238432955,0.0,0.0,1.8793538246076007,0.0,0.0,-0.3246935958388947,-0.07724165757451189,-0.29151022706014285,-0.082361562206689,2.5578965039875974
50,1592.4281997273915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5807228836000573,0.0,1.5831651177796358,0.0,0.0,0.8992426021542698,-0.7000076047621797,0.0,0.0,0.0,-2.9218518745795663,-1.8969889135325289,2.2136733697716657,-0.5052568708839045,-0.6670890109053936,0.4361571643872367,-0.6932984840266989,2.8465159380878196,-0.6156646848663158,-2.0545504409798694,-3.711634596729188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.799012621140312,-1.5667426694970075,1.9111880287775638,-0.5187492240982317,-1.030916678711443,0.0,0.0,1.8764342093257353,0.0,0.0,-0.3206361263003571,-0.07600720124168509,-0.28891344813676617,-0.07963886292071094,2.700933105261917
51,1592.2959110624877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5815364401123866,0.0,1.5837013787769139,0.0,0.0,0.900186439667635,-0.699581590446291,0.0,0.0,0.0,-2.9264001930251644,-1.8961997543247087,2.2183027645097515,-0.5027072641956283,-0.6709240932714788,0.43748990911673036,-0.6911972817110235,2.8424739010677356,-0.6104664033371484,-2.0119517697060743,-3.71945981698425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8009932754139184,-1.5620233762864189,1.9145735301611526,-0.5128566073073173,-1.0281876924162887,0.0,0.0,1.8747659412668471,0.0,0.0,-0.3157393787694579,-0.07459210887947572,-0.28435155899234243,-0.07435427039064832,3.0286665459281075
52,1592.2211890256367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5819522002782627,0.0,1.5849287821392528,0.0,0.0,0.8994428346208633,-0.6984040477296608,0.0,0.0,0.0,-2.9301696736862386,-1.8969315034529306,2.2181076907773947,-0.5063119698470647,-0.6699202789711749,0.4404030060018618,-0.6939948355557989,2.849256808455476,-0.6084980103648214,-2.0108905698679975,-3.7222477638375215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8024493364635863,-1.5610189160544705,1.9165331543785038,-0.5127017284087787,-1.0281988897139793,0.0,0.0,1.8749428330001667,0.0,0.0,-0.315480099722948,-0.0744665111705747,-0.2829977028489687,-0.07330827544885045,3.1370965268850473
53,1592.1899983946378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5807059141873798,0.0,1.5804838834620973,0.0,0.0,0.9005957945814613,-0.7016414379111882,0.0,0.0,0.0,-2.9277008658645745,-1.8918732808008178,2.223603643431112,-0.5003053403018558,-0.6681278212561012,0.4371130245791972,-0.687162461801874,2.8429579217013052,-0.6167509668074939,-2.0698184748025596,-3.7194068218984278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8026863031735538,-1.5578076661370772,1.91784005296702,-0.5113766139108846,-1.0282571822800302,0.0,0.0,1.880459736510775,0.0,0.0,-0.3148719131341648,-0.07450529619206644,-0.28293466542966944,-0.07212020429835334,3.2485652093562605
54,1592.1781030916425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5800965843837171,0.0,1.5794044374290377,0.0,0.0,0.9005345702766776,-0.7024455670266913,0.0,0.0,0.0,-2.929444677956139,-1.8915799062327963,2.223568253403172,-0.501172253473667,-0.6669113094482947,0.4365635884920912,-0.6866031416057197,2.8426338859287337,-0.6170018051680742,-2.0865760295834965,-3.7202655772383446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8030677028624156,-1.5561282556695557,1.919402810814803,-0.5103187491311861,-1.0280129121408856,0.0,0.0,1.881666998494392,0.0,0.0,-0.3137202279645993,-0.0741770170378817,-0.2821457833982919,-0.070688859247859,3.357390879956846
55,1592.1752861918485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5793993930752666,0.0,1.5796312992916053,0.0,0.0,0.8993241055780754,-0.7018596033676409,0.0,0.0,0.0,-2.933072172089694,-1.8939758510213578,2.2175947095950725,-0.5079408829670407,-0.6652407347676815,0.43685142911857233,-0.6911378571072347,2.8466206686872835,-0.613512259471936,-2.0868656278248556,-3.723010330466071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8010362847932975,-1.5563205087459393,1.9199905477643386,-0.510499874033028,-1.027738292669748,0.0,0.0,1.8797190516268247,0.0,0.0,-0.3132824253079692,-0.07388706125113184,-0.28176961243477117,-0.0706288326896423,3.369415260372878
56,1592.1742283049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797782650558387,0.0,1.5796386067587422,0.0,0.0,0.8997004317848416,-0.7018959546026691,0.0,0.0,0.0,-2.932747781468871,-1.8897026749204289,2.2202425206632816,-0.5031491292226072,-0.6656685905151121,0.4373984415059993,-0.6878364087120827,2.843831453109657,-0.615140041318808,-2.0810603321472825,-3.720199312838563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8010901790644926,-1.5560763260861912,1.9194935286485917,-0.5101253836330132,-1.0272881559156748,0.0,0.0,1.8801497004501821,0.0,0.0,-0.31290300659107145,-0.07386092830180997,-0.2819317527872712,-0.0704387495135539,3.3809715027889897
57,1592.1737005010855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5798805379160212,0.0,1.5797014134996377,0.0,0.0,0.8999821078215927,-0.7021365232006792,0.0,0.0,0.0,-2.932366421548762,-1.8889890602581483,2.2212789954206476,-0.5016676557446792,-0.6660153186756975,0.43703739253401336,-0.6865339818794108,2.842140495894123,-0.6150593170161864,-2.075614290547797,-3.7193590513979755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8013642652175008,-1.5556754635211798,1.9197300941793751,-0.5095840465124316,-1.0270240651883438,0.0,0.0,1.880349667072804,0.0,0.0,-0.31233093010977925,-0.07372520890345481,-0.28183355450946884,-0.07000530200083538,3.413554737889594
58,1592.1733919355231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5798970597458462,0.0,1.579736475972605,0.0,0.0,0.9000229853680388,-0.7021804665669118,0.0,0.0,0.0,-2.9325381506593002,-1.88857972880945,2.2215386603103635,-0.5012345127862715,-0.6660080875030155,0.4370450883287194,-0.6861670882543626,2.841692385707449,-0.6149574303306283,-2.0740372701808165,-3.7191412331689437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8015144415156406,-1.5554931617319288,1.9198768854301642,-0.509367145276804,-1.026900531055478,0.0,0.0,1.8803691810458445,0.0,0.0,-0.3121045783221302,-0.0736655003259197,-0.2817806864849397,-0.0697985785906416,3.430110975495783
59,1592.1732133242983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5798328874040108,0.0,1.5798814884641728,0.0,0.0,0.8999868503915894,-0.7022271026592073,0.0,0.0,0.0,-2.9328761687700116,-1.889551973247566,2.2211763261945707,-0.5020777564094644,-0.6658869981476064,0.43689885677677104,-0.6866566531919571,2.841937376794969,-0.6141196744442003,-2.072944983262337,-3.7196389623099635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019420630758785,-1.5553378015322186,1.92029860110809,-0.5091794564140805,-1.0269003679000122,0.0,0.0,1.8803204932347986,0.0,0.0,-0.31187002611795467,-0.0735810813835297,-0.28165922891742456,-0.06950820355894256,3.4557104337893505
60,1592.1729899667832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797706723555505,0.0,1.5799042766530362,0.0,0.0,0.899871957400499,-0.7021508642796589,0.0,0.0,0.0,-2.932951669900759,-1.8904533743283043,2.2205587074890025,-0.5031423815914697,-0.6657529279961107,0.4369114631894226,-0.6874897158835056,2.842793269323965,-0.6138766256790869,-2.0748071236532604,-3.7203028801113165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8018794862592682,-1.5555597127626404,1.9202660297809182,-0.5094247872536148,-1.0270613098750259,0.0,0.0,1.880164812618039,0.0,0.0,-0.3121341343233667,-0.07363746360304907,-0.2817023073027524,-0.06971611432042306,3.4400739655895616
61,1592.1729370463302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797638176515925,0.0,1.5799381236573933,0.0,0.0,0.8998022528658143,-0.7020721507968859,0.0,0.0,0.0,-2.933263808146128,-1.8903555988949767,2.2204392361931853,-0.5031991020685913,-0.6656376018069489,0.43709152387360073,-0.6875791299100221,2.8430304193280653,-0.613800307931436,-2.075532576588484,-3.7202898873789088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019323401212681,-1.5555621882512582,1.9202694239651923,-0.5094515127747528,-1.027055562127198,0.0,0.0,1.8801539373637202,0.0,0.0,-0.312128643055634,-0.07363189722289716,-0.2816812364960011,-0.06967402390332848,3.4441292917640847
62,1592.1729124842072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57976239897733,0.0,1.5799422683144895,0.0,0.0,0.8997952083220593,-0.7020623787100365,0.0,0.0,0.0,-2.933322709789761,-1.8904101061358523,2.220425843976734,-0.503235427264229,-0.6656298243184776,0.4371115361001313,-0.6876056806167199,2.843088823564223,-0.6137557330076019,-2.075725829865952,-3.7203051308580317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801961821665116,-1.5555489674623617,1.9202839242018992,-0.50944307320633,-1.0270582125111603,0.0,0.0,1.8801771897801132,0.0,0.0,-0.3121112574816908,-0.07362615537905501,-0.28165850809208354,-0.06964450390795719,3.4467237822052907
63,1592.1728979047818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797625278229108,0.0,1.5799413144511099,0.0,0.0,0.8997936590603709,-0.7020595409461059,0.0,0.0,0.0,-2.933364969299395,-1.8904013493155227,2.220440141695693,-0.503227025998159,-0.6656242200833264,0.4371268472246409,-0.6875980330091664,2.8430979682320987,-0.6137420918722606,-2.0757880800133757,-3.720316845870098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801976400720248,-1.5555306920740182,1.9202977677428803,-0.509427395453349,-1.027051082609127,0.0,0.0,1.880187673432012,0.0,0.0,-0.3120950128879451,-0.07362146117718261,-0.28164274076678864,-0.06962244921897112,3.4486092872280874
64,1592.1728977426567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797625937292175,0.0,1.5799407224553732,0.0,0.0,0.8997940825149425,-0.7020598237666724,0.0,0.0,0.0,-2.9333622110127697,-1.8904046104358643,2.2204404637616575,-0.5032282383933657,-0.6656255297928473,0.437125740070619,-0.6875987719454206,2.843098849284243,-0.6137431533008935,-2.0757947787655797,-3.7203178823690695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019754262032512,-1.5555312080251018,1.920296963960741,-0.5094279727753431,-1.0270517352231618,0.0,0.0,1.8801884998231795,0.0,0.0,-0.312095795038575,-0.07362170880708235,-0.2816425747296962,-0.06962324108981247,3.4485403360096143
65,1592.1728974011319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797639731532853,0.0,1.5799302718031962,0.0,0.0,0.899802519698967,-0.7020654136492069,0.0,0.0,0.0,-2.93332995501438,-1.8904643746607628,2.2204566856095678,-0.5032454857068638,-0.6656489970953253,0.43710978247956933,-0.6876053192306737,2.843113426805518,-0.6137521197704463,-2.0759248902573217,-3.720341561339493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.801968203422806,-1.5555283341453388,1.9202934002944414,-0.5094270127422473,-1.0270593299044755,0.0,0.0,1.880211044006218,0.0,0.0,-0.3120976307065092,-0.07362273569538738,-0.2816298336939967,-0.06962263987225051,3.448556527349202
66,1592.172897325783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5797657197414035,0.0,1.579913774606007,0.0,0.0,0.8998075133503611,-0.7020670371159231,0.0,0.0,0.0,-2.9333324103028944,-1.8904464361896602,2.2204935134928814,-0.5032291145464127,-0.6656597033220985,0.43711794901945766,-0.6875935910745961,2.8431203816388595,-0.6137890623101779,-2.076090611052173,-3.720381028274373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019512188792948,-1.5555152372719645,1.9202914840723069,-0.5094187370100498,-1.027055105695954,0.0,0.0,1.8802220227052489,0.0,0.0,-0.3121009121341853,-0.0736243021802113,-0.2816150434415984,-0.06962192853074792,3.448595011170775
67,1592.1728972978053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.579764791648879,0.0,1.5799222009779625,0.0,0.0,0.8998036760648589,-0.7020651174762963,0.0,0.0,0.0,-2.933338031943323,-1.890438851302352,2.2204766206408935,-0.5032317023075582,-0.6656506728309466,0.4371190905999845,-0.6875965491301336,2.8431152417231065,-0.6137750473363279,-2.0760053117158437,-3.7203623348289545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8019584675138036,-1.5555205306183513,1.9202934768365905,-0.5094220911250802,-1.0270549248049357,0.0,0.0,1.8802128257270492,0.0,0.0,-0.31209951435383015,-0.07362358146431013,-0.28162312556848074,-0.06962247697028232,3.4485660849645368
