Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_aadt
10,1761.0714391246104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0579096075941994,0.0,2.1080444324861296,0.0,0.0,1.1640752834570405,-0.5320320417962869,0.0,0.0,0.0,-3.3466090005715414,-2.716442108880375,2.2701843598006155,-1.210156044507766,-1.4886236802154893,0.6195477915708201,-1.769897997420157,5.28142928843033,-2.4294265932060175,-1.443448971255051,-4.915745843444004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.459605226526998,-1.468761464952699,1.8474294457991323,-1.2424400586391497,-0.5256723771671595,0.0,0.0,2.967269450015593,0.0,0.0,-0.8445511546123301,-0.21675272868367312,-0.4732323064859877,-0.24862750166651817,1.3432571259464383
11,1751.411758568398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.062678571686285,0.0,2.186858454342088,0.0,0.0,1.1835194567740026,-0.6153313902775699,0.0,0.0,0.0,-3.4413484319311407,-2.782796062422096,2.446582717127099,-1.1646223863971017,-1.7034575655168915,0.6458819774687086,-1.7064472299306068,5.223226676566366,-2.31869859078685,-1.5253822715963887,-5.191387173636891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3919576227258643,-1.6057337518184196,1.8073199251872196,-1.14952592903494,-0.5995508252454447,0.0,0.0,2.970474117774011,0.0,0.0,-0.8391188862518658,-0.21372436853499874,-0.42162185525085555,-0.24496372989681692,1.326116096482344
12,1731.3078492853829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2063231830919605,0.0,1.9055066651595889,0.0,0.0,1.2034419632246913,0.04376638480906847,0.0,0.0,0.0,-3.9737503134660224,-3.0881474989709528,2.9562449934091695,-0.8988814836705541,-2.449113830932026,0.8517160813196853,-1.486690148386141,4.76087061168052,-1.6422012608669543,-2.061443775414027,-5.589128667231886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.442732805494413,-1.9432874719716557,2.468295699637948,-1.2026832099811728,-1.253212138943442,0.0,0.0,2.5291347782067417,0.0,0.0,-0.7941395302609361,-0.19062434334744324,-0.35871896526363833,-0.23692077651785287,1.1249010584991166
13,1718.911927680352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0720858892479725,0.0,1.8799963135328224,0.0,0.0,1.4359914760326176,-0.7271970554474334,0.0,0.0,0.0,-4.431513313888846,-3.4663548097536436,3.520147265096435,-0.7207625275171935,-2.839680070515785,1.2684497477191203,-1.3102183567628745,4.663153731673251,-0.779725789627475,-2.999074424129774,-4.962855625015517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692037174644409,-2.481617967010866,3.1816076004174785,-1.102263648494343,-1.8112751855598033,0.0,0.0,1.2742891743465004,0.0,0.0,-0.7607849439054696,-0.17653051075480147,-0.4949927136917003,-0.2403504381852514,0.7106655951941874
14,1694.7472700093851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7314502699772143,0.0,2.4883608296684026,0.0,0.0,1.126031054046859,-0.8398900073638195,0.0,0.0,0.0,-4.760236355546535,-3.451722289907893,3.458946470611205,-1.0187893683938831,-2.2634874670064886,1.0950455334889595,-1.2596808292191357,4.109753441987479,-0.07034041536794677,-3.794616705704628,-4.333361481110872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5634569446719566,-2.825145174630721,3.2490641054119154,-1.062989018959335,-1.5653540994537025,0.0,0.0,1.7027952143083005,0.0,0.0,-0.6455245569868084,-0.13205109968402845,-0.5408674603520657,-0.22408729307944833,0.4903806511621488
15,1672.5037915233138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7608301417010608,0.0,2.7957462335431877,0.0,0.0,1.2431802828263478,-0.7915779400611932,0.0,0.0,0.0,-4.426459070261658,-3.287333266235869,3.4492654299787433,-1.2320919380469146,-1.454575127317029,1.1191130087734638,-1.1708838607292482,4.008866553780933,0.3526838853179945,-4.324950576215485,-4.150344115259073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.351374937379605,-2.3515876475602466,3.0261129367268014,-0.6374804276611108,-1.9198495235014605,0.0,0.0,2.0881300640496994,0.0,0.0,-0.5899332357958629,-0.13427678152431596,-0.533370816690266,-0.2150334754451088,0.454274740543429
16,1655.3650319130613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.327971282466034,0.0,1.9306244684657425,0.0,0.0,0.9268996806519336,-0.9931100433819842,0.0,0.0,0.0,-3.9212159586145114,-3.0086138921106387,3.477085878710359,-1.3170217563702122,-0.7007658574315312,0.9757887809135657,-1.1719598754194507,4.0623504917382665,0.15841634180494446,-4.694036141031462,-4.61923246264458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161151398837713,-1.9151486770248227,2.9332484821183797,-0.6084777742720247,-1.5661433531815343,0.0,0.0,2.2806541608405464,0.0,0.0,-0.5516963538062581,-0.13774108442643607,-0.3940888737554215,-0.20228213048132854,0.43561448290749377
17,1645.0469915053275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36322561370694,0.0,1.442398134837797,0.0,0.0,0.9171009744620497,-1.0041723478196611,0.0,0.0,0.0,-4.039688008244652,-2.682562597610574,3.0331972062845267,-1.2225375212240304,-0.39880766005547924,0.21057684195009374,-1.3560237821687973,3.987250997209168,-0.6443184664623374,-5.000126432616511,-4.915870655339611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8317420876173098,-1.5187331944305134,2.603812325318044,-0.2766235524984817,-1.3093371732916115,0.0,0.0,2.0222538800302186,0.0,0.0,-0.509085885911299,-0.105586101166706,-0.32712115558368016,-0.19077990339728812,0.43319189463408897
18,1636.8972001164327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4203416484642284,0.0,1.3904502596694535,0.0,0.0,0.9738945092387318,-0.9764970495544828,0.0,0.0,0.0,-3.820038359633801,-2.4048475354942824,2.5484354256507555,-0.738651349026892,-0.37762248010526545,0.30730539600063494,-1.2468458098542836,3.8984828894204737,-1.1880616199218217,-5.151437764144187,-5.008228004009657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7564905249984326,-1.6390672683786056,2.502522642606041,-0.26229370662141016,-1.2162765020102067,0.0,0.0,2.1303727510396415,0.0,0.0,-0.4984295709065107,-0.11258610075546496,-0.2955000862709446,-0.18514177597301226,0.47297916424249536
19,1629.0108313445123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3408091391395114,0.0,1.4171932380993362,0.0,0.0,0.8068602216704874,-0.9270623298591998,0.0,0.0,0.0,-3.7893680266990395,-2.2181393865068304,2.509308498430701,-0.6776573621512171,-0.5095572845008177,0.6101632383368629,-1.1957646273421503,3.5615548611051064,-1.7486141801497697,-5.375240568725382,-4.929295465490131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.868536700863242,-1.494326271517121,2.073493061158131,-0.45256786894072165,-1.336955434189796,0.0,0.0,2.20091910629921,0.0,0.0,-0.4698199459186011,-0.10375545782069884,-0.2782545920174838,-0.17861365486161493,0.5329988405712736
20,1623.3964210659274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5699864292615395,0.0,1.3318612033828583,0.0,0.0,0.9718093990601693,-0.7483309523174133,0.0,0.0,0.0,-3.572165833677186,-1.9325955671193353,2.727305258691643,-0.9645321640716786,-0.544981893950509,0.6970905645272991,-1.0908042300723033,3.3358356578825137,-1.9772382084261195,-5.615506385584512,-4.796534543162208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.845698148269008,-1.7980874400713616,1.8583038960388034,-0.503558246678329,-1.2357174331428955,0.0,0.0,2.200485986527248,0.0,0.0,-0.45468571951837816,-0.10522879551196195,-0.2925621200496663,-0.17327727024037878,0.5838988438714167
21,1619.308415027278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5846294029249754,0.0,1.5707683914588393,0.0,0.0,0.9252951333936146,-0.7103586917465756,0.0,0.0,0.0,-3.424242079594626,-1.7879554233909345,2.6975487937694194,-1.034322456877906,-0.5285263108947292,0.56732198283997,-0.9503175780987796,3.2736991627662158,-1.8418373541346518,-5.805916769139442,-4.8852341216293205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8746692790507449,-1.7672745623611423,2.0032775099953004,-0.6125816912462616,-1.2067137917018762,0.0,0.0,2.0338385670551467,0.0,0.0,-0.4441954018929818,-0.10597631703018562,-0.26100529647608595,-0.1693122245695163,0.5911771715382821
22,1613.5827405950236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.589267963636766,0.0,1.640509690262234,0.0,0.0,0.8690064982981318,-0.6285937427002307,0.0,0.0,0.0,-3.4146873152199606,-1.9927447674273722,2.679154167056677,-0.6814413737721536,-0.7928151653891287,0.521321434486793,-0.8138653321815111,3.39012545500235,-1.3540450501244046,-6.3021510108191645,-4.5838971218211535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5900839585722157,-1.443494249792028,2.16276062443749,-0.40910468861688415,-0.8735835801810405,0.0,0.0,2.130714761958831,0.0,0.0,-0.41444163612758167,-0.10119337213867294,-0.2748119490038974,-0.16035131076702844,0.6105916758534753
23,1609.8628053525226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6745483768651646,0.0,1.5982509467388144,0.0,0.0,0.9540077451710829,-0.6161190637282623,0.0,0.0,0.0,-3.440625525666649,-2.06537962499933,2.422460042629142,-0.4091464807064901,-0.6199926678644754,0.6439534619099444,-1.0823486272705005,3.233014076763034,-0.9391204000075117,-6.757746369445129,-4.520118535699086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6337121593882995,-1.585889032414368,1.8767331211088412,-0.5313070318993331,-0.9158768198879627,0.0,0.0,1.9881972073373566,0.0,0.0,-0.39154335322745915,-0.09567093313394338,-0.26192491490283987,-0.15357372785438742,0.5804199207859863
24,1606.7725839410234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.640925977471528,0.0,1.5600752527438393,0.0,0.0,0.9188123969602147,-0.6005804396355333,0.0,0.0,0.0,-3.2650651239583834,-1.8895549420719417,2.22346912474093,-0.43276444800036673,-0.8143986634303693,0.5050572932653763,-0.665364373612487,3.2552075758628005,-0.849874507728696,-7.198911963650724,-4.173777496546556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569264844127908,-1.7108792131426611,1.65714251935325,-0.6714858858352672,-1.1104465096911444,0.0,0.0,1.9608018306989983,0.0,0.0,-0.3724640938075864,-0.09216251602161378,-0.2899586795542918,-0.1491384866820631,0.542336466577123
25,1605.1731324285884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6586714779260547,0.0,1.6339386282936517,0.0,0.0,0.9327963684347259,-0.6277615958830304,0.0,0.0,0.0,-3.1847665127350657,-1.8287695977910163,2.1085798487762273,-0.6358282779782722,-0.8709294119036579,0.6990291621308622,-0.5918761509205843,3.064997011298386,-0.8808606446425987,-7.380778735489077,-4.015401913670605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6872466563526716,-1.6499237978622343,1.8178437944237344,-0.6017299501496203,-1.0423574040295884,0.0,0.0,1.88023615368523,0.0,0.0,-0.3629350700306444,-0.08905391768095543,-0.2988794828644147,-0.146093965621388,0.5431846382124076
26,1603.9039285033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6272515259665297,0.0,1.7112309759000306,0.0,0.0,0.8892849683519517,-0.6607283521744012,0.0,0.0,0.0,-2.939724910015643,-1.8135643894825118,2.303041023193467,-0.5538306905808266,-0.8680134546890219,0.5373000913751808,-0.8471139582589642,2.918128653277476,-0.7975974111310031,-7.368457735516343,-3.7332920955745204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7067295774348596,-1.6374868344802185,1.9619229321550518,-0.5878841935111339,-1.0836383155414517,0.0,0.0,1.8998436986733847,0.0,0.0,-0.3532385849125126,-0.08762945269840586,-0.32170669243459526,-0.1439554329018822,0.5825636283992023
27,1603.1302001153567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6306675390581769,0.0,1.668458397935269,0.0,0.0,0.904113981393202,-0.6874504486554271,0.0,0.0,0.0,-2.9410078668832873,-2.091690410086996,2.356366956789261,-0.5343501061935638,-0.6365762523338927,0.4404129859243353,-0.6885876083009436,2.8498446260582124,-0.7272923153449974,-7.166640516627918,-3.6273383045173935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72999536018815,-1.6447976209133064,1.953897405551133,-0.5879634006131546,-1.0739525414340925,0.0,0.0,1.8708925887747567,0.0,0.0,-0.35059067490001605,-0.08592351156141625,-0.32975918880567895,-0.14389879580874482,0.5988762017272448
28,1602.3681857805368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5416399622645052,0.0,1.4065453800518601,0.0,0.0,0.9073825023707742,-0.7910783378615719,0.0,0.0,0.0,-3.044251687327105,-1.8385976083931648,2.1007028184449084,-0.7546352087325217,-0.6904968733026322,0.430843097151262,-0.795762632272721,3.072679411045028,-0.475816423312581,-6.03808612957887,-3.5857233997196736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7068821566671928,-1.5733640812460266,1.8620289942775987,-0.5386140308004818,-1.049360384702221,0.0,0.0,1.9190536447084767,0.0,0.0,-0.37055522209321556,-0.08425061143939379,-0.3304763728836644,-0.14817156214547555,0.5759326055494316
29,1600.6361799000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5327125286917396,0.0,1.5251925702932376,0.0,0.0,0.907915810998213,-0.7757459561103859,0.0,0.0,0.0,-2.8914704021032884,-1.9136868000222758,2.340348214419949,-0.5431419156196383,-0.6287862360469021,0.4405362157173308,-0.7582634219285771,2.8426326484472173,-1.0052276295302847,-4.84379295738858,-3.597177170160745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.704508973298929,-1.591649597768178,1.965407332044592,-0.5109667031166804,-1.065328133657593,0.0,0.0,1.9257637585287788,0.0,0.0,-0.371308214196762,-0.0868273220270131,-0.32660586189074825,-0.14964502457858717,0.5703811185896773
30,1598.7392802760792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5628567699710005,0.0,1.5752213596274205,0.0,0.0,0.883511394808615,-0.7124904705088178,0.0,0.0,0.0,-3.0125855633781247,-1.9835572109016968,2.2931947704127307,-0.5011355780639573,-0.6816352336641037,0.5370574239123199,-0.6469058579354826,2.883070699243531,-0.7913256485862817,-2.530647190307661,-3.576015364468745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7735407599055417,-1.619411775985975,1.9000546366500464,-0.5685606104259611,-1.1292839027318062,0.0,0.0,1.9372037202808152,0.0,0.0,-0.3354204154124385,-0.0819698041447233,-0.3004146840813926,-0.14417931554843047,0.6912304652836998
31,1598.1563251309453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5691497798693872,0.0,1.6088748100034027,0.0,0.0,0.8959847427095733,-0.6989293891936263,0.0,0.0,0.0,-2.9285483793095066,-1.9146676504895745,2.2551871807675807,-0.4870892798706808,-0.6411545335285905,0.4465985342664174,-0.7178918129772603,2.81292545187376,-0.6976975534040147,-1.8262922881337467,-3.597504572838786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308254350045433,-1.597344641922958,1.8988836379149825,-0.5556383502372407,-1.067642426624528,0.0,0.0,1.8780448947501043,0.0,0.0,-0.3411794077991418,-0.08218758369185836,-0.29788782491531723,-0.14484542776314907,0.6545728039828784
32,1598.004539645116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5740467430247789,0.0,1.5879528418560582,0.0,0.0,0.8964575933079743,-0.6970170476856598,0.0,0.0,0.0,-2.9198956016658477,-1.8793342424531188,2.182538184174541,-0.5143438615726528,-0.655194581443744,0.43263574744616595,-0.7329860588244461,2.8298187722241166,-0.6402121113958278,-2.2647045287945726,-3.6191609444681623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7270838815159253,-1.5942289762806954,1.8710879158835003,-0.560329732413375,-1.0593455015161477,0.0,0.0,1.872455509581086,0.0,0.0,-0.3388002785224251,-0.08092489375522875,-0.2955071489542268,-0.14402019872629923,0.6523250833191145
