Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
34,1598.5644807955305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6139657908350304,0.0,1.60375106279958,0.0,0.0,0.9207977049626085,-0.7074511030800417,0.0,0.0,0.0,-3.3748646439957635,-1.3237684489964723,2.6880180081616354,0.0,0.0,0.48201830415869046,-0.5186220576351552,2.889917276291934,-0.6282804907821742,-1.8864603774493693,-3.9753463927529973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7556748420468506,-1.5938627129181633,1.9561352748129068,-0.511170590688587,-0.9803582816019027,0.0,0.0,1.928133146846658,0.0,0.0,-0.3450691137652649,-0.08280051694341016,-0.3006864819207809,-0.11689535326396726,1.0524942139772837
35,1597.8295386086054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6119960651284104,0.0,1.6051540627439655,0.0,0.0,0.9259010782974028,-0.710822743318372,0.0,0.0,0.0,-3.3303523505601165,-1.3988218646170365,2.6724071258106004,0.0,0.0,0.44547730831357796,-0.5390766391471052,2.896841430325275,-0.6947212825752239,-2.357028634655485,-4.040979479767023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7402189524972993,-1.5805515831927028,1.9676654280900192,-0.49220341242892474,-0.9490032251317156,0.0,0.0,1.9201356268077696,0.0,0.0,-0.3547514190305092,-0.08631123756817081,-0.3047603220418737,-0.1165284562635104,1.145803093112244
36,1596.986273292455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5981600370751337,0.0,1.5973222049792566,0.0,0.0,0.9173777849736637,-0.7093671574590024,0.0,0.0,0.0,-3.3681766276897522,-1.4607488163757048,2.646543962471135,0.0,0.0,0.44050541246725555,-0.5454142465843225,2.8936209939773976,-0.6961520101942285,-2.554863951069509,-3.94349717727974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7199581685785823,-1.5583583085009554,1.9667750934603547,-0.48054040574893986,-0.946272261142066,0.0,0.0,1.8839053663712308,0.0,0.0,-0.34516013331883133,-0.08282824979606451,-0.3020476687266484,-0.11102331599805013,1.2622651360658148
37,1595.9754155138855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5681476449847134,0.0,1.5751807497015573,0.0,0.0,0.8974482606416435,-0.7109871470491501,0.0,0.0,0.0,-3.369957351261693,-1.4547850385212893,2.620765013530833,0.0,0.0,0.43532834859570596,-0.5360667475525511,2.8793077897026387,-0.686593203623126,-2.6962861222042225,-3.6709219197317084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7148032906859778,-1.505812055313397,1.9516441448443367,-0.46780617562402493,-0.9345630125032804,0.0,0.0,1.8547949636767438,0.0,0.0,-0.3414437413401744,-0.08257721898738751,-0.30244396927422057,-0.10184608450428351,1.5486308936167559
38,1595.6715587703056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5666795130924822,0.0,1.563333801195439,0.0,0.0,0.8914545862859037,-0.7068376064555912,0.0,0.0,0.0,-3.420416884276588,-1.4653799263197402,2.639441955042719,0.0,0.0,0.44186646196144985,-0.5509582050366983,2.9030566128176045,-0.6949117272961364,-2.6190963505595812,-3.5992705395391016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7282954889985847,-1.5049052905958167,1.945824680002366,-0.46917648140588003,-0.9490884890584542,0.0,0.0,1.8526376262896298,0.0,0.0,-0.3475216064952866,-0.08311977572191326,-0.30553844158355853,-0.10199650361756421,1.6254250990708914
39,1595.3035655217377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.574650568655611,0.0,1.5548968698394288,0.0,0.0,0.8916354344631133,-0.7018048668805256,0.0,0.0,0.0,-3.4811563634252662,-1.4698043571442205,2.6854951075331592,0.0,0.0,0.45902368278638395,-0.5645206615925993,2.943316621213112,-0.7045205727110905,-2.4365697195563594,-3.5861274258227436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7460825783395308,-1.511398187902833,1.9509313508882358,-0.47050447692700487,-0.9623718005596126,0.0,0.0,1.8684739876628298,0.0,0.0,-0.35354275072584535,-0.08380695236219844,-0.3086926711113739,-0.09591088155534874,1.9036130768819897
40,1594.9558682959255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5826997552490247,0.0,1.563746671705177,0.0,0.0,0.8992078001283819,-0.7025657719537862,0.0,0.0,0.0,-3.4646748475838183,-1.4195864756055883,2.71752228554366,0.0,0.0,0.479230389033706,-0.557350851449518,2.938247348571852,-0.7020543410629065,-2.2782042610377364,-3.6283479705730817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7531549876219956,-1.5195454050890462,1.9556622998881115,-0.4792111955054861,-0.9603382076579402,0.0,0.0,1.885915591741177,0.0,0.0,-0.3536663225455891,-0.08490526926515934,-0.31021530403059133,-0.0936760880886868,2.035952737809051
41,1594.4756487466516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.584376380704166,0.0,1.578453016016945,0.0,0.0,0.9031796245099106,-0.7072672391132235,0.0,0.0,0.0,-3.4296562726102717,-1.381282212973719,2.702544817940659,0.0,0.0,0.4707158237703719,-0.5447361473985164,2.891270581282848,-0.6865069226121354,-2.1557990929305864,-3.6918842256764406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7539077080930674,-1.5277631489093981,1.960508804403464,-0.47902929566978286,-0.9545139410410456,0.0,0.0,1.8825579612387897,0.0,0.0,-0.3398394571368031,-0.08126176274168603,-0.3026604115460464,-0.08922740815086692,2.2164235364721936
42,1594.1410247901963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5777355071928292,0.0,1.5805740101775714,0.0,0.0,0.9000352696594287,-0.7076676525646451,0.0,0.0,0.0,-3.408431931746501,-1.3773884990331708,2.652710958065429,0.0,0.0,0.4690058413803371,-0.5173514267017875,2.84383855303194,-0.6298315572134991,-2.0743029628118643,-3.7224862704648056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7583979179467955,-1.5192749509933743,1.9611881831584277,-0.4717817233003018,-0.947453618289964,0.0,0.0,1.8654105143635102,0.0,0.0,-0.31886181765212374,-0.07559360091622258,-0.28801653365846663,-0.08142406361696009,2.53721625003271
43,1594.016266219005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.574007398791061,0.0,1.57826409023752,0.0,0.0,0.8975739175829798,-0.7069418855725327,0.0,0.0,0.0,-3.3945020636921193,-1.3861335155633925,2.623992150474619,0.0,0.0,0.4638056184749593,-0.5075172183827957,2.8272408257564274,-0.6081968275404762,-2.0744893378480365,-3.745101695045228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7599959358601922,-1.5151876832788607,1.9569944742206855,-0.4699510574209272,-0.9478600991261019,0.0,0.0,1.857876826483073,0.0,0.0,-0.3132083897941058,-0.07406754721361758,-0.2820077503522181,-0.08157782854940977,2.5577766148294003
44,1593.948214486586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5741267474157028,0.0,1.5754734971777429,0.0,0.0,0.8959924163813301,-0.7054216352700468,0.0,0.0,0.0,-3.4027302203220713,-1.4002680112664787,2.6255380935035793,0.0,0.0,0.45302600300607304,-0.5113589520311898,2.836207413166025,-0.6185144648789499,-2.0943932116432604,-3.7355985883898906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7583731555802633,-1.5126588618903363,1.9530218296941944,-0.46661121876724887,-0.9530056496416508,0.0,0.0,1.8600315513338357,0.0,0.0,-0.31393092304883347,-0.07392758245502053,-0.28102730118083025,-0.08017443918467997,2.650415215355884
45,1593.7992813744072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5771749958172576,0.0,1.5737757677453188,0.0,0.0,0.89731430194709,-0.7022000345726271,0.0,0.0,0.0,-3.424366402944244,-1.4175842502794784,2.6359573542391748,0.0,0.0,0.4576966694473704,-0.5108399236500226,2.856043265971826,-0.6197551856910519,-2.137753970104272,-3.707327788880884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7557429492629506,-1.5092623680885406,1.95773349858063,-0.46013367569957747,-0.9504835555738508,0.0,0.0,1.8652576098457712,0.0,0.0,-0.313358545002317,-0.07373689701729647,-0.2812932724076578,-0.07626088184468686,2.9048914752386676
46,1593.7662122958398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778470996789804,0.0,1.5722674773271572,0.0,0.0,0.8974445417541971,-0.7013051239296726,0.0,0.0,0.0,-3.4313730060006997,-1.4257219315433944,2.6382908940670386,0.0,0.0,0.4571197855728283,-0.5111229371562698,2.861927052376835,-0.6209624233669155,-2.155344531746349,-3.6986475532354985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756317822954161,-1.5065763608025151,1.9595670556594529,-0.45693574325053804,-0.9498322052483968,0.0,0.0,1.8668733787497296,0.0,0.0,-0.3126057130466528,-0.07346915364282786,-0.28085606891319337,-0.07377607372490377,3.072288944284611
47,1593.7203926936738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5793764274826452,0.0,1.5720327062049422,0.0,0.0,0.8986238224714959,-0.701816723642059,0.0,0.0,0.0,-3.4378189917492517,-1.4266154634568244,2.650932847337436,0.0,0.0,0.45954800120885997,-0.5166544247814856,2.8718612262324257,-0.6328222746780511,-2.1877719032449243,-3.688693998298181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.756061303126482,-1.507024562907706,1.9621238510449037,-0.4573698031639144,-0.9487298403794854,0.0,0.0,1.8705021464897769,0.0,0.0,-0.316049727486245,-0.07442743288237315,-0.28419147437409337,-0.07387096619825062,3.1196288393624814
48,1593.691294430402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.578056223861144,0.0,1.573244368293503,0.0,0.0,0.8982390556327816,-0.7040276572129363,0.0,0.0,0.0,-3.4329057793205124,-1.4185338750184326,2.6493994393390805,0.0,0.0,0.45916822581834726,-0.5149136194217139,2.8621409464897285,-0.6302738578486494,-2.1784205172388256,-3.7009009894348965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7569876770089856,-1.5066706929313742,1.962780469131016,-0.4585387177781735,-0.947825717363896,0.0,0.0,1.8685077588364036,0.0,0.0,-0.3136008623845123,-0.07374725145285801,-0.28313886601502414,-0.07283040493258805,3.192109697583176
49,1593.6632866615273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.576547440324943,0.0,1.5776285917126014,0.0,0.0,0.898262306300565,-0.7060099589261419,0.0,0.0,0.0,-3.4247311617542855,-1.4047994135489388,2.6436064685148195,0.0,0.0,0.46094913883272,-0.5109864050042807,2.847448844174209,-0.6210878861802613,-2.1366135826885544,-3.716052802027962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7614938161958178,-1.506704279483966,1.9647002551373955,-0.45903706096277047,-0.945862393558814,0.0,0.0,1.8654440918695034,0.0,0.0,-0.309427734535846,-0.07266165528197963,-0.2810314485290116,-0.07081906652288822,3.336895889442253
50,1593.6601287113904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5760886392555358,0.0,1.5766069986451108,0.0,0.0,0.897848659227423,-0.7063785552500778,0.0,0.0,0.0,-3.424369836137511,-1.4026981678281973,2.6436344706499346,0.0,0.0,0.46072205682271805,-0.5104709517027226,2.8455087949145583,-0.6200337644320889,-2.1252934347574333,-3.7177312912495846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7625604563877955,-1.5054451984375121,1.9649255064370537,-0.45902871258044536,-0.9463006081341683,0.0,0.0,1.8653946312646235,0.0,0.0,-0.3087654691736758,-0.0724737035214682,-0.2805684473100986,-0.07012843811649273,3.3971298827469525
51,1593.65842883516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5765069808278571,0.0,1.5770030990199644,0.0,0.0,0.8980287156158413,-0.7059236132381577,0.0,0.0,0.0,-3.426098714495895,-1.4042188812448386,2.6442400832241715,0.0,0.0,0.46090122351706564,-0.5101524752026286,2.846602606375205,-0.6195028726583566,-2.1229525550894524,-3.7156468327200525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7626900974606199,-1.5055364459379441,1.964830413222073,-0.45832440831547144,-0.9463107757126662,0.0,0.0,1.866099036985498,0.0,0.0,-0.30833426794829427,-0.07233763748247628,-0.2803300162210501,-0.06963145717296304,3.44066541470744
52,1593.6583303253092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5765009124195197,0.0,1.5768560360665518,0.0,0.0,0.8979998832143741,-0.705894141264207,0.0,0.0,0.0,-3.426351262773658,-1.4044260104536137,2.644199350975462,0.0,0.0,0.46082128593351473,-0.5100550590442807,2.8466080931195843,-0.6193867199870114,-2.1227054887582346,-3.7154751433905444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7627298019465198,-1.5053230382819478,1.9649164533749806,-0.45815505870354756,-0.9462929541680395,0.0,0.0,1.866134975157325,0.0,0.0,-0.3081916988908682,-0.07229488585096533,-0.2802243423668265,-0.06946056116106529,3.4549169804654216
53,1593.6582144654726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5763287869205347,0.0,1.5761250323876037,0.0,0.0,0.897827640644324,-0.7059271460276982,0.0,0.0,0.0,-3.426191030933552,-1.4048424918272182,2.6437016140328735,0.0,0.0,0.46035959652555786,-0.5101251180693283,2.8466283422061625,-0.6196963897934833,-2.1251296819340864,-3.7156135066275375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623667832540248,-1.5049024458101972,1.9649158427949902,-0.4581576783395865,-0.9463661997229476,0.0,0.0,1.8658817352727224,0.0,0.0,-0.3083014233775964,-0.07232317606062416,-0.28017687511990497,-0.06954328497259074,3.4485849482646374
54,1593.658214453711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5763289405901748,0.0,1.5761254433245402,0.0,0.0,0.8978277648333847,-0.7059270221669034,0.0,0.0,0.0,-3.4261915226844235,-1.4048432704638296,2.6437016166808713,0.0,0.0,0.46035961137023546,-0.510125012645972,2.846628746928023,-0.6196961010087467,-2.1251301125956092,-3.715612933367779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623667648112742,-1.5049025843466672,1.9649157856934867,-0.4581573668771889,-0.9463660380312557,0.0,0.0,1.8658818902040408,0.0,0.0,-0.30830126559873877,-0.07232312557115547,-0.28017682219082385,-0.06954316604509651,3.448594429128532
55,1593.6582113507995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764427320602368,0.0,1.5764553367625316,0.0,0.0,0.8979226799785154,-0.7058487447318438,0.0,0.0,0.0,-3.426433287705787,-1.4052410357289848,2.643761489290026,0.0,0.0,0.4604176732223501,-0.510096632425238,2.8469037774297488,-0.6195669542603922,-2.125294912663517,-3.715268698804228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762335108687089,-1.5050992683536482,1.9648250326329224,-0.458034952214333,-0.9462868602461494,0.0,0.0,1.8659870335360167,0.0,0.0,-0.30825961415295383,-0.07230836073147189,-0.2801886185971304,-0.06953778850955908,3.4485909264746217
56,1593.6582107443053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764077026394065,0.0,1.576331472021125,0.0,0.0,0.8978874874142841,-0.7058559816202195,0.0,0.0,0.0,-3.4263790874480793,-1.4052451254428036,2.6436831568707344,0.0,0.0,0.46035970843505514,-0.5101050350795999,2.846862177325195,-0.6196170176976814,-2.125466439992023,-3.7153260450026586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623092686356523,-1.5050252891592961,1.9648379169747459,-0.4580457113853448,-0.9463109994731093,0.0,0.0,1.8659480057861058,0.0,0.0,-0.30827033544151916,-0.07231167398952458,-0.280173766463023,-0.06953879106654745,3.4485881195631567
57,1593.658210744206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764071977268796,0.0,1.5763295608297396,0.0,0.0,0.8978869770710575,-0.7058560660988966,0.0,0.0,0.0,-3.426378324229494,-1.4052454065674316,2.64368186259254,0.0,0.0,0.46035859558060055,-0.510105024391158,2.8468615710929868,-0.6196173744384702,-2.125466933460169,-3.715326848354463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623090839525175,-1.5050239563203291,1.9648381622464026,-0.45804569669895406,-0.9463113699899541,0.0,0.0,1.86594743660021,0.0,0.0,-0.3082704726081274,-0.07231171412100762,-0.28017350823560355,-0.06953880457555323,3.448588714451955
58,1593.6582107406123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764069983611098,0.0,1.5763270744602078,0.0,0.0,0.8978865774895417,-0.7058554512285411,0.0,0.0,0.0,-3.4263785547128616,-1.4052508560706916,2.6436782370234777,0.0,0.0,0.46035462090884244,-0.5101038990357964,2.8468624147154187,-0.6196146461733474,-2.1254553647858034,-3.7153256736593603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623096963119684,-1.5050207886461318,1.9648382840583554,-0.45804355135145075,-0.9463117926699594,0.0,0.0,1.8659469758438754,0.0,0.0,-0.30827038021728953,-0.07231164851618165,-0.2801727371739581,-0.06953885487475545,3.4485884997154934
59,1593.6582107386953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764069833900842,0.0,1.576326415223351,0.0,0.0,0.897886419457175,-0.7058551010724095,0.0,0.0,0.0,-3.426377996333043,-1.4052524831626843,2.643676986601572,0.0,0.0,0.46035358581490826,-0.5101036944757077,2.846862442501721,-0.6196140370153591,-2.1254501932134775,-3.715325198583188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623099999298684,-1.5050201922506743,1.964837916040108,-0.4580431300179333,-0.9463123082659267,0.0,0.0,1.8659470396433577,0.0,0.0,-0.308270340872312,-0.07231163243836579,-0.2801724398453902,-0.06953886533124987,3.4485883305620932
60,1593.6582107386112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764069843512256,0.0,1.5763263868389383,0.0,0.0,0.8978864134322827,-0.7058550856340555,0.0,0.0,0.0,-3.4263779820662177,-1.4052525491793535,2.643676937940638,0.0,0.0,0.4603535427983568,-0.5101036821638085,2.846862444748706,-0.6196140052538817,-2.1254499431041647,-3.7153251781244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623100138363526,-1.5050201667855134,1.9648379006585743,-0.4580431105736282,-0.9463123296824204,0.0,0.0,1.8659470435370715,0.0,0.0,-0.30827033853068486,-0.07231163146719487,-0.28017242680029336,-0.06953886586823256,3.448588317995462
61,1593.658210738591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764071029937579,0.0,1.5763268224647962,0.0,0.0,0.8978864274575175,-0.7058549209590456,0.0,0.0,0.0,-3.4263772626785225,-1.4052518401573495,2.643677235738539,0.0,0.0,0.46035426022858666,-0.5101039370229625,2.846862061580253,-0.6196145098188971,-2.1254484667302607,-3.715325131771433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623101276475621,-1.5050210415349576,1.9648373345904393,-0.458043641350461,-0.9463127978972357,0.0,0.0,1.8659474032801961,0.0,0.0,-0.30827031823876877,-0.07231163820171004,-0.2801724234388646,-0.0695388522680872,3.448588326119708
62,1593.658210738553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764071532006254,0.0,1.576326945793269,0.0,0.0,0.8978864661148691,-0.7058549358002838,0.0,0.0,0.0,-3.426377457505592,-1.4052514819627013,2.643677524400565,0.0,0.0,0.46035449115057564,-0.5101039158567172,2.8468620424735396,-0.6196145161794455,-2.125448308286659,-3.715325179234169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623101245281343,-1.5050212109908605,1.9648373267909474,-0.4580437226121348,-0.946312771814145,0.0,0.0,1.8659474574733925,0.0,0.0,-0.3082703078518683,-0.07231163508329519,-0.28017245361914084,-0.06953885054493975,3.448588323358049
63,1593.6582107385213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764071708549385,0.0,1.576327009451507,0.0,0.0,0.8978864857211849,-0.7058549520280328,0.0,0.0,0.0,-3.4263775322519665,-1.4052513027522409,2.643677660392264,0.0,0.0,0.4603546035984121,-0.5101039208935226,2.846862037897601,-0.619614543196446,-2.1254484292608598,-3.7153252074609235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7623101141156834,-1.505021290988083,1.964837334468227,-0.45804376902341015,-0.9463127477203225,0.0,0.0,1.8659474718242806,0.0,0.0,-0.3082703080832389,-0.07231163529048504,-0.2801724753758713,-0.06953884981705241,3.448588320760226
64,1593.6582107385123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5764071737089869,0.0,1.576327022334521,0.0,0.0,0.8978864894223729,-0.7058549562069834,0.0,0.0,0.0,-3.4263775477835674,-1.4052512664316337,2.643677688114798,0.0,0.0,0.4603546264321854,-0.5101039221001037,2.8468620370729933,-0.6196145497527814,-2.1254484690395596,-3.715325214014674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.762310111079426,-1.5050213062443565,1.9648373372919665,-0.45804377807341917,-0.9463127415622735,0.0,0.0,1.8659474740457653,0.0,0.0,-0.30827030819463447,-0.07231163536301234,-0.2801724800543703,-0.06953884966272363,3.4485883199997147
std.err,,,,,,,,,,,,0.13954689986797592,,0.29251508605913507,,,0.1490005492866574,0.14543099785941077,,,,0.39169956515563886,0.4676899628368819,0.3960593491706238,,,0.2786676639827733,0.31680645307099176,0.3207813654777533,0.386036904864956,1.1305067870317087,0.42172736159636115,,,,,,,,,,0.1844967579035823,0.2505422452514199,0.3332063707249649,0.18555274976948757,0.21858025003922993,,,0.2265280011910981,,,0.04335272087044525,0.013681655461555418,0.059416593967647924,0.01675318697941243,1.3783578894557054
t.test,,,,,,,,,,,,-11.296611929038995,,5.388874275071917,,,6.026061606625072,-4.853538561905067,,,,-8.747463241175982,-3.004664153807698,6.674953371636966,,,1.6519843739768945,-1.6101437238899827,8.874773735167068,-1.6050655829642397,-1.8800846606327757,-8.809779853863605,,,,,,,,,,9.551984170911048,-6.00705603453846,5.896758015211486,-2.468536729541586,-4.329360687401689,,,8.237160369731333,,,-7.110748806651969,-5.285298666247184,-4.715391128056297,-4.150783355320882,2.5019542068000313
p.val,,,,,,,,,,,,0.0,,7.090038134371923E-8,,,1.6800316693377226E-9,1.2127774597914254E-6,,,,0.0,0.0026587424576520746,2.4731106051945062E-11,,,0.09853773634125806,0.1073664836311039,0.0,0.10847937250550244,0.060096540685731004,0.0,,,,,,,,,,0.0,1.889222334128249E-9,3.707129048180491E-9,0.013566672849601336,1.4954283537704782E-5,,,2.220446049250313E-16,,,1.1541878564003127E-12,1.254998323041434E-7,2.4124686524018557E-6,3.313392840409435E-5,0.012350989922895295
