ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA40262E24,MA40262E,2,4,0.0,0.002644331684886859,0.013249041466579023,1.2132902975904408E-4,0.9839852978187751
MA40262E25,MA40262E,2,5,0.0,0.0035376348650104678,0.031195940438567913,1.5217008520117977E-4,0.9651142546112204
MA40262E26,MA40262E,2,6,0.0,0.003332582749809298,0.024454475038471018,1.487119816292583E-4,0.9720642302300904
MA40285Q14,MA40285Q,1,4,0.7672834075309711,0.19083431799712589,0.04184362754661003,3.858984345457612E-5,5.70818383061926E-8
MA40285Q15,MA40285Q,1,5,0.15831992758079153,0.039376422204223424,0.003623182085922957,0.0037092009773469713,0.7949712671517151
MA40285Q16,MA40285Q,1,6,0.17732863764537019,0.0441041592901222,0.003765341834976054,0.0039660106727636875,0.7708358505567678
MA40285Q17,MA40285Q,1,7,0.7633862739789072,0.18986504534473658,0.046725290838073724,2.335094542902725E-5,3.889285333983379E-8
MA40293O12,MA40293O,1,2,0.0,0.009123107444820248,0.04100511597375686,0.0014136849323094177,0.9484580916491134
MA40293O22,MA40293O,2,2,0.0,0.021461277525085955,0.040494529745693154,0.0013960820542265875,0.9366481106749942
MA40294E16,MA40294E,1,6,0.0,0.006626203491236056,0.014449928844541505,1.1257613200215793E-4,0.9788112915322202
MA40294E17,MA40294E,1,7,0.0,0.004989680740076399,0.021870213178587027,9.855164223833832E-5,0.9730415544390983
MA40294E24,MA40294E,2,4,0.0,0.0027924356109512408,0.014505696042419384,1.1301060164538126E-4,0.982588857744984
MA40294E25,MA40294E,2,5,0.0,0.002100764636560449,0.021933711224603213,9.883777738767229E-5,0.9758666863614487
MA40323P12,MA40323P,1,2,0.0,0.08929389334834642,0.07074137698134118,0.002864185274178386,0.837100544396134
MA40323P17,MA40323P,1,7,0.0,0.12641905243254903,0.08283119539716359,0.0038622315831572996,0.7868875205871301
MA40323P22,MA40323P,2,2,0.0,0.15492630571588228,0.05336660958217058,0.011837472385126781,0.7798696123168203
MA40328P22,MA40328P,2,2,0.0,0.02793651790925534,0.02569666473482191,0.002076456943012249,0.9442903604129106
MA40344Q12,MA40344Q,1,2,0.8908739761019365,0.09301703193831341,0.0064167305530915715,0.0038220822355959543,0.005870179171062681
MA40344Q13,MA40344Q,1,3,0.3059017593444122,0.03193950489319226,0.006037327251186609,0.0063893458021666745,0.6497320627090422
MA40346M22,MA40346M,2,2,0.35234800974946845,0.17663172958553927,0.008449186288514637,0.006583334110729175,0.4559877402657484
MA40351O16,MA40351O,1,6,0.30189107827289235,0.031520745720367054,0.008985158468417813,0.005245980722935733,0.652357036815387
MA40351O26,MA40351O,2,6,0.30189107827289235,0.031520745720367054,0.008985158468417813,0.005245980722935733,0.652357036815387
MA41097K25,MA41097K,2,5,0.027158293561821572,0.032678052745766815,0.00792638253508188,6.251916540070583E-4,0.9316120795033227
MA41098O12,MA41098O,1,2,0.0,0.03780734748534973,0.03905048652200557,0.001500618917993572,0.9216415470746511
MA41098O22,MA41098O,2,2,0.0,0.01610299455865882,0.03993135537838014,0.0015344686491461444,0.9424311814138148
MA41108M32,MA41108M,3,2,0.7924807842254792,0.19710126466848227,0.004035925179816438,0.0037186961617509257,0.00266332976447117
MA41108M33,MA41108M,3,3,0.793443017940808,0.1973405859062625,0.0020575602372780825,0.0040149801545667045,0.003143855761084801
MA41113Q12,MA41113Q,1,2,0.7655636179044603,0.19040658180831688,0.012212538345105724,0.0066869946980506485,0.02513026724406634
MA41113Q15,MA41113Q,1,5,0.760229690234071,0.18907995798296898,0.012983121434067315,0.006909845541795977,0.03079738480709677
MA41113Q42,MA41113Q,4,2,0.0,0.891692592384627,0.021717679896348357,0.03701028404210088,0.04957944367692379
MA41113Q43,MA41113Q,4,3,0.0,0.8788257014399069,0.022914514317108416,0.03795629636866177,0.06030348787432303
MA41134H12,MA41134H,1,2,0.5991988241833931,0.30037781327724333,0.014530711565807356,0.0071546327150245935,0.07873801825853163
MA41134H22,MA41134H,2,2,0.7256668067935593,0.15271429497057254,0.01759758970950582,0.008664702376825066,0.09535660614953723
MA41163P12,MA41163P,1,2,0.7834546614868086,0.194856339312237,0.013997189933742497,0.0042482264544774,0.0034435828127345777
MA41532G32,MA41532G,3,2,0.0,0.6250306158194249,0.016888159748155718,0.03355085689929944,0.32453036753312003
MA41532G33,MA41532G,3,3,0.0,0.6065380970210427,0.020294317297066954,0.02963630578971501,0.3435312798921756
