Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
37,1597.3803952682142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.558275847097634,0.0,1.5438358174441207,0.0,0.0,0.8797932147011809,-0.7094703884794182,0.0,0.0,-3.3764889763390715,-1.4069391914929814,2.593170922869982,0.0,0.0,0.4413929023433467,-0.5751208859457765,2.8655570816340457,-0.8431531908621344,-3.506473067002951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.755896688064672,-1.498196666931108,1.9251319996550504,-0.48432004526324385,-0.9616848901017738,0.0,0.0,1.8507760606981933,0.0,-0.3478566948348898,-0.0841570172902592,-0.29928774810505804,-0.10494879536858003,1.5964118234037428
38,1596.6916261057218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5715303342793385,0.0,1.5628473708918773,0.0,0.0,0.8932914549894487,-0.7026756482618348,0.0,0.0,-3.4130078821950804,-1.417444665611693,2.6165133483832714,0.0,0.0,0.4604728607930424,-0.5767437129844195,2.9023450463149967,-0.8662802654020146,-3.569746434530284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7431610463629406,-1.5102509688395414,1.9292823224671984,-0.47379439048372685,-0.9522332453953708,0.0,0.0,1.8665585167751018,0.0,-0.34518863336216393,-0.08315303665013443,-0.3014071929638596,-0.09961174354856639,1.723635951933788
39,1596.4090355469957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5735391373593721,0.0,1.5585454769281055,0.0,0.0,0.8966231470072192,-0.7017266930039834,0.0,0.0,-3.423436649755329,-1.409961452846268,2.6196869887990784,0.0,0.0,0.45398992292804946,-0.577490582519401,2.9176230365494606,-0.8911046942182124,-3.620871827223249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7350399656633704,-1.5077579869979687,1.9313146905967695,-0.47021059080438377,-0.9512876029097885,0.0,0.0,1.8699230334840218,0.0,-0.3433861613587574,-0.08240204390560722,-0.3009134774540803,-0.09542740339196625,1.8656899405050178
40,1596.0660215320747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5811376987789902,0.0,1.56792652849764,0.0,0.0,0.9054074270148834,-0.6997190393208192,0.0,0.0,-3.434734557266168,-1.4159334369596788,2.6259611904443902,0.0,0.0,0.45847745681061813,-0.5662705414114715,2.923263647239384,-0.9091343915074651,-3.695835825655484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7337209434286622,-1.5151823106763487,1.9380175385380816,-0.46613459118444733,-0.9473828732473374,0.0,0.0,1.8732783007861507,0.0,-0.33830028088662584,-0.08072091027225234,-0.30036130828531565,-0.09051303945038497,2.072023624295075
41,1595.7344789163258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5823245662200172,0.0,1.5717584830464713,0.0,0.0,0.905164634436558,-0.6995947488303456,0.0,0.0,-3.4185507663995236,-1.4034245979846978,2.611456910264194,0.0,0.0,0.4499652251628606,-0.5505458629717322,2.8980157030876867,-0.8890484488061475,-3.7685465876337267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738883169119829,-1.521348694308737,1.9420158048138862,-0.47109783582766757,-0.9505056414072217,0.0,0.0,1.8689778761278595,0.0,-0.33076815466700504,-0.07856932932210424,-0.2971183853466046,-0.08919056345019485,2.1632831807758754
42,1595.3428868485869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5784925596880377,0.0,1.568746092574897,0.0,0.0,0.900040223530051,-0.7070688157295537,0.0,0.0,-3.366489548432853,-1.4345648131506077,2.5774025255443513,0.0,0.0,0.4458677753713507,-0.5146366167983745,2.8190249346988017,-0.8305375047988608,-3.7645010927471514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7520430277997412,-1.5192942033098114,1.9445812649233802,-0.46677971434496235,-0.9461564962416306,0.0,0.0,1.8557776341044876,0.0,-0.31277009103010167,-0.07395991558101402,-0.28302444961721096,-0.08193273176973463,2.4841103741663315
43,1595.21217088629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5795051105991487,0.0,1.5724365340899742,0.0,0.0,0.8999568492687877,-0.704131289122882,0.0,0.0,-3.3679781042145702,-1.4133129600665066,2.5710973821878986,0.0,0.0,0.4464225438458186,-0.530889790897927,2.827843068509844,-0.8041984563761843,-3.7402734096827315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.760702928447313,-1.5194678524221694,1.9364603667653513,-0.4671714033789511,-0.9500074137695683,0.0,0.0,1.8608732509568202,0.0,-0.3129148634850237,-0.0739663779767877,-0.28097859416998633,-0.08160652122278,2.553759272365673
44,1595.1124668392674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5789441842479788,0.0,1.5723340712552831,0.0,0.0,0.8993391542241496,-0.7027310976726795,0.0,0.0,-3.373705222013401,-1.3985131747345325,2.5784900851554493,0.0,0.0,0.4462703515013026,-0.5380545745627503,2.8354591017450463,-0.7914593507013359,-3.7221136591450668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637734237416454,-1.5154877072072128,1.9389189247496215,-0.46629656224991745,-0.952996976384392,0.0,0.0,1.8683898714336622,0.0,-0.3119156206663989,-0.07385586025807767,-0.2794794410016003,-0.07876591592279335,2.737970126910657
45,1595.003812029792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.579632218586407,0.0,1.5748016057077092,0.0,0.0,0.8998853781831212,-0.7019085094344651,0.0,0.0,-3.3771146721475604,-1.3997186879033936,2.582125066764079,0.0,0.0,0.44915179173834907,-0.5356296640143218,2.8335400754863134,-0.7829955419380799,-3.7197479049260194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7697124100113015,-1.5140362946502948,1.9424443289438176,-0.4637011774504579,-0.9523524957021409,0.0,0.0,1.8698158245419545,0.0,-0.3096603397371732,-0.07322963891917819,-0.2777801024869524,-0.0753349034768767,2.9596340554953775
46,1594.897622911606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57927351717342,0.0,1.5761208770858752,0.0,0.0,0.9005580660919766,-0.7027901940155815,0.0,0.0,-3.3891910596521835,-1.4237251452240398,2.604596572305236,0.0,0.0,0.4570676614138087,-0.5211937071660542,2.833673194445742,-0.8039327978764791,-3.7184648283646946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7693626156431719,-1.5109919523288278,1.9573067605078194,-0.4605702003122233,-0.9481415752430347,0.0,0.0,1.8693545731732213,0.0,-0.31115350363041216,-0.07378646738701558,-0.2810134845840674,-0.07275602640504712,3.193152218004606
47,1594.8712087953377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778511347579653,0.0,1.576536937997338,0.0,0.0,0.8978805759972717,-0.7001793167672691,0.0,0.0,-3.412930067543479,-1.396746883352087,2.601455543382618,0.0,0.0,0.4516346208788076,-0.530559725743486,2.849178584175417,-0.8052100690721175,-3.7163945392589253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.764813250807225,-1.5091646534409366,1.9536654903386979,-0.4612908823480886,-0.9481484931596325,0.0,0.0,1.8645873789006084,0.0,-0.3087523902770136,-0.07260981337321641,-0.2804143861974521,-0.07148083183205609,3.2801236553274347
48,1594.8616628983712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5765777438993054,0.0,1.5743880454671573,0.0,0.0,0.8971327038341727,-0.70233255946869,0.0,0.0,-3.4135323501619395,-1.396670922645756,2.5914683382889665,0.0,0.0,0.44899163642721873,-0.5336913967253556,2.8475506412171083,-0.8043966306037188,-3.7091778472715564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7604904149386345,-1.5049338418160818,1.9509674051585792,-0.45910341597829946,-0.9446705880438422,0.0,0.0,1.8607992050438746,0.0,-0.3050158105393102,-0.0715080117598118,-0.279715772391746,-0.06882423168065817,3.4719397039984687
49,1594.8580930556402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5770898406497598,0.0,1.5729920219850497,0.0,0.0,0.8985877448298778,-0.7049977668248818,0.0,0.0,-3.40052942186387,-1.4127358878339642,2.589796349421803,0.0,0.0,0.450997029201054,-0.529062492043538,2.83886821271991,-0.806832698368163,-3.7083031087144622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7610411266312722,-1.5052665508605259,1.9510891716472571,-0.4581668272301862,-0.9434084325786806,0.0,0.0,1.861693537390948,0.0,-0.3058626286164656,-0.071944552153469,-0.2801979844442202,-0.06951605791245721,3.445810577511456
50,1594.8532597005385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5775676557723772,0.0,1.5739797125456287,0.0,0.0,0.8986542027649704,-0.7039403601063718,0.0,0.0,-3.4034816856044383,-1.4082105445956512,2.5931734440364913,0.0,0.0,0.4513182118079521,-0.527580239070738,2.839778439149727,-0.8046719475379177,-3.7117211155685697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7633184571731686,-1.5063429357724067,1.9520844443289804,-0.45826311966046124,-0.9448326403111416,0.0,0.0,1.863345743474931,0.0,-0.30565750958665194,-0.07183221532851211,-0.27938723323642056,-0.06929519239631829,3.455093710472786
51,1594.8532162384568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5777168717365584,0.0,1.5740608217837648,0.0,0.0,0.8987444598270914,-0.7034907206027123,0.0,0.0,-3.4013233725536525,-1.4082512524940072,2.592959016947368,0.0,0.0,0.4513633869275521,-0.5277561645719913,2.839061341742406,-0.8032003766071361,-3.713639868561129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637330671382496,-1.5065490508761397,1.9522633485407666,-0.45842016379760037,-0.9452433656682213,0.0,0.0,1.8641729235644824,0.0,-0.3057318214094488,-0.07190975257885243,-0.2791459949787787,-0.06939871483351087,3.4465016522030045
52,1594.8531605762128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.577787086881697,0.0,1.5740368971339596,0.0,0.0,0.8988385613413432,-0.7034158882120798,0.0,0.0,-3.40046517410092,-1.4086297242431156,2.592718961368554,0.0,0.0,0.4513990104689565,-0.5277917931213427,2.8386313718263696,-0.8026415149124013,-3.7144586465713263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7638789576303229,-1.5064736516707904,1.9523195257895072,-0.45831345525616923,-0.9452545538475812,0.0,0.0,1.864431951923216,0.0,-0.3056379350488123,-0.0719033015638873,-0.27899508690494657,-0.06930756524609374,3.454694965858624
53,1594.8531438235163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778607741225337,0.0,1.5742385826471437,0.0,0.0,0.8989219949348667,-0.7035023498906408,0.0,0.0,-3.4020095478193646,-1.408449559771389,2.5935159531752343,0.0,0.0,0.4516102557373821,-0.5273910773577746,2.8391298624886168,-0.803038301048881,-3.714294102349012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637793087896905,-1.5066617724457039,1.9523419822573675,-0.4582609845698265,-0.945206162333825,0.0,0.0,1.8642397536872606,0.0,-0.3056484870236597,-0.07187176765078351,-0.27902293647005943,-0.06932524087485807,3.4532545343035372
54,1594.853139926986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778139465789256,0.0,1.5741120590135327,0.0,0.0,0.8988752392021926,-0.7034762041614057,0.0,0.0,-3.4016003567056172,-1.4083661521551751,2.5932735159240266,0.0,0.0,0.4514906519636693,-0.527534630589119,2.8390426481105764,-0.8029843985132566,-3.714443640530421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637857709271063,-1.5065873103777072,1.952312496980413,-0.45829028278667633,-0.9452573525336591,0.0,0.0,1.864285080314357,0.0,-0.3056566899000471,-0.07188313920296029,-0.2790077539342189,-0.06933284074231673,3.452591704376126
55,1594.8531377261424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778198188220052,0.0,1.5741115994939017,0.0,0.0,0.8988792234855827,-0.7034424500463683,0.0,0.0,-3.4014596554247216,-1.408378707809515,2.5932096444219184,0.0,0.0,0.45148861362727594,-0.5275821542943413,2.8390302932965983,-0.802944098099797,-3.714538968772014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637736025328683,-1.5065948612397546,1.9522997888189488,-0.45830408891069946,-0.9452709471397703,0.0,0.0,1.8643151515090148,0.0,-0.30566384442474226,-0.07188889367028563,-0.27899999748975285,-0.06934499995695272,3.451510586090957
56,1594.8531368294257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.577814593972921,0.0,1.5740716950873193,0.0,0.0,0.8988774535137966,-0.7034392602051788,0.0,0.0,-3.4013686586823444,-1.4083670155229067,2.5931767972148987,0.0,0.0,0.4514570997825975,-0.527620171301549,2.8390311584094827,-0.8029748812517765,-3.714626250381628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637448740904635,-1.5065996586864794,1.952267783871012,-0.45832232647663074,-0.9452952306961117,0.0,0.0,1.8643249505685717,0.0,-0.3056885447612382,-0.07189701693090186,-0.27900147713771867,-0.06937324750211236,3.449104928874791
57,1594.8531363705056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778284837913323,0.0,1.5741188676620557,0.0,0.0,0.8988893889970457,-0.7034473405012897,0.0,0.0,-3.401492173192647,-1.4083962608073781,2.593238570140761,0.0,0.0,0.451500155141832,-0.5275716694101034,2.839056184445426,-0.802988947682841,-3.7145439717192446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637489992050916,-1.5066241421643252,1.952279414206134,-0.4583153502798196,-0.9452743618132189,0.0,0.0,1.8643061829005676,0.0,-0.30568468610695293,-0.07189338123461742,-0.2790102163788561,-0.06936939312473428,3.4494418545876853
58,1594.853136304145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778262510859162,0.0,1.5741205989064264,0.0,0.0,0.8988876761350456,-0.703463088046585,0.0,0.0,-3.4015477445106503,-1.4083968946747343,2.5932692844581267,0.0,0.0,0.45150022252273836,-0.527554294194248,2.839058571097235,-0.8030072519152673,-3.7144952791207286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637520313829556,-1.506623744952338,1.9522836430029773,-0.45831201031552604,-0.945268804547281,0.0,0.0,1.8642918324114683,0.0,-0.3056848777630204,-0.07189177398031209,-0.27901632313663965,-0.0693675644000725,3.4496202677811545
59,1594.853136302975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778283669686313,0.0,1.5741273151561,0.0,0.0,0.8988890835841337,-0.703460249504627,0.0,0.0,-3.4015508411661597,-1.4083993208308374,2.5932680310686416,0.0,0.0,0.4515065656856387,-0.5275514091877852,2.8390616602359544,-0.8030038625065512,-3.714491887825971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763752539447961,-1.5066274200398357,1.952284255930205,-0.4583127114532978,-0.9452670435070805,0.0,0.0,1.8642919296069094,0.0,-0.30568457893760875,-0.07189178586514106,-0.27901669756446296,-0.0693677277891003,3.44960293313634
60,1594.8531363028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57782793431855,0.0,1.5741264083438327,0.0,0.0,0.8988886805788793,-0.7034606331481434,0.0,0.0,-3.401549427021923,-1.4083991211919489,2.5932682012191703,0.0,0.0,0.45150535360133287,-0.5275524619480733,2.839060704734746,-0.8030038362867504,-3.714491610422758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76375254188904,-1.5066268562573593,1.9522843101974108,-0.45831283375915466,-0.945267386435419,0.0,0.0,1.864291838886607,0.0,-0.3056847502651446,-0.07189183701506477,-0.27901682385464177,-0.0693678101189624,3.4495967397374065
61,1594.8531363028846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.577827835684096,0.0,1.5741263216789751,0.0,0.0,0.8988885663872802,-0.703460750070977,0.0,0.0,-3.4015495084922587,-1.4083988669230478,2.593268132073443,0.0,0.0,0.4515052408939502,-0.5275524042419932,2.8390606473069897,-0.803003822135537,-3.714491137041084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.763752606003204,-1.5066267994554445,1.9522843109261114,-0.45831292999064666,-0.9452674044017131,0.0,0.0,1.8642916998768613,0.0,-0.30568482278332637,-0.07189185361255884,-0.2790169196104016,-0.06936785678254685,3.4495931558811086
62,1594.8531363028842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.577827849451464,0.0,1.574126394934684,0.0,0.0,0.8988885711712551,-0.7034607422439864,0.0,0.0,-3.401549575863685,-1.408398927687944,2.593268220905839,0.0,0.0,0.4515052794341245,-0.527552415964893,2.839060656476309,-0.8030038089168842,-3.714491015188803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637526085788284,-1.5066268448641313,1.9522843335621527,-0.45831294008096557,-0.94526739185509,0.0,0.0,1.8642916760011625,0.0,-0.3056848307092771,-0.07189185451721808,-0.2790169415561557,-0.06936786735575312,3.4495922680226685
63,1594.8531363028842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5778278537593182,0.0,1.5741263969359727,0.0,0.0,0.8988885766671141,-0.7034607410181248,0.0,0.0,-3.4015496067874813,-1.4083989117264937,2.5932682052858724,0.0,0.0,0.45150529432282666,-0.5275523850996298,2.8390606784224888,-0.8030038204445809,-3.7144910314194313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7637526049943872,-1.506626848916603,1.952284325059775,-0.4583129403071693,-0.9452673884263342,0.0,0.0,1.8642916763543478,0.0,-0.3056848312144467,-0.07189185433641467,-0.2790169391205245,-0.06936786838837067,3.449592175619663
std.err,,,,,,,,,,,0.1396112066287605,,0.2926142017281203,,,0.14898771971616148,0.14541216130018123,,,0.3880851154262277,0.4659325246128184,0.3950607083703853,,,0.2779930695025021,0.3170988382222929,0.32011128292537483,0.3796299114658907,0.42168736483599356,,,,,,,,,0.18443286379717375,0.250535151502627,0.3327388808107517,0.18548478092707332,0.21845660520306054,,,0.22640988147376062,,0.04311824252328248,0.013619683753198674,0.05936298271036715,0.016670716196570998,1.3758089719225488
t.test,,,,,,,,,,,-11.301584535078998,,5.379528360686188,,,6.033306492505549,-4.8377022576945095,,,-8.764957664123793,-3.022752946677951,6.564227093053706,,,1.6241602538179927,-1.6636843832578299,8.868980351074779,-2.1152280054642896,-8.808637253962077,,,,,,,,,9.563114559312151,-6.013634573353692,5.867316498459207,-2.4708924258716585,-4.3270258985654655,,,8.234144482648857,,-7.0894547951342535,-5.278525965739137,-4.700183959452512,-4.161061082824921,2.5073191453310697
p.val,,,,,,,,,,,0.0,,7.468122964482404E-8,,,1.6063832486423735E-9,1.3134870024966716E-6,,,0.0,0.0025048664598110726,5.2303494868510825E-11,,,0.10434161115570517,0.09617551873530994,0.0,0.03441051913414794,0.0,,,,,,,,,0.0,1.81409198773963E-9,4.42904757314011E-9,0.01347763545699876,1.5113619683537749E-5,,,2.220446049250313E-16,,1.3464784842653899E-12,1.302272147896133E-7,2.5992723415857455E-6,3.167723369412734E-5,0.012165081773850561
