Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
10,4518.620517829973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4984107789635934,1.1322351675958469,-0.36507562186735143,0.0,0.944003948844361,1.6540301286095551,-1.3985048963012634,-1.259644998528083,-0.13789946520376575,-1.8808551722607254,1.0401896450320292,-0.9814254412873326,-1.2558216399579527,1.210805282962894,4.1964772352044095,-3.3854582236245823,-2.7311791504193743,0.023424177539220936,-0.6851157486650925,1.2994940984799814,-1.1002963238100516,-1.3543620198505149,0.024985014419097396,3.591605134441206,-2.1070978376775416,-1.1700658542085163,-0.13939014792403176,4.82024040172907,2.075014396233245,0.0,0.0,-0.021430565347744568,5.311822439902395,-1.9776291944319258,-1.3257832197734252,-0.5569615450078473,-0.41149873492843686,-0.08604773609638931,-0.15277669071156605,-0.26045017757430805,0.0263518562589531,0.6022478692484057,0.32916206904634215,0.8424389750906278,0.0864596664654749
11,4423.727446898744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.689481231010758,1.0824128659850094,-0.2922821825642282,0.0,0.9217803791085418,2.307158691562604,-1.1886042593148973,-1.5089975213371203,0.028774249294664545,-1.6397529404157682,1.470996387348543,-1.044844919091279,-1.2189440874582567,0.8988182642702909,4.944389981179482,-3.2716694072735377,-3.069145698435413,0.2381153791259616,-0.6862800347498175,1.1812177389174692,-0.9549962363241249,-1.4350190389868314,0.051544038964610676,3.8273907416945914,-2.0135313772223236,-1.3982827841184213,0.028373472290361995,4.610156846972808,2.1871196247583957,0.0,0.0,-0.38498082185674437,5.5847668535552035,-2.236917998039062,-1.7040534737399897,-0.6511886332513798,-0.4072111416672252,-0.08974835965206009,-0.15445562441485497,-0.23494877554722648,0.028301031188054188,0.5834711304197817,0.09494810422702729,0.9164240092245882,0.12553738860382552
12,4336.129394546355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.159700064235599,1.169750329951863,-0.4079608590269459,0.0,1.1162357257540774,3.3617912606447344,-0.8114048171077775,-1.4706691753592263,0.5352762447853051,-1.4562505342071268,1.4366902894696147,-0.7807897516930464,-1.0028586671345923,0.5154875445131344,5.721411686421844,-3.0446560505705604,-3.43869274568995,0.46819499270849063,-0.10693465311710448,1.2910103246610394,-0.6491965165550153,-1.2584518486822966,-0.5417469046151916,4.841860856449288,-1.476071743332262,-1.7732646771050546,0.37631012777025363,4.344477033550252,2.3109151101368512,0.0,0.0,-0.11488872913317982,5.610994599409677,-2.1699759777892527,-2.379373404614406,-0.6128203924265162,-0.3796435990114576,-0.08842835487114631,-0.1620687823415668,-0.21880945474292657,0.031358431513721634,0.6679424547252769,0.27369845171235796,0.9540325553675015,0.20230375472457732
13,4276.522497224041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.262301762478036,1.154222293202546,-0.3510470879834375,0.0,1.1169771092370255,3.865107209787039,-0.8094686192549098,-1.3278068703965806,0.612836090244258,-1.4262380351876676,1.3176618171246846,-0.6657747164566593,-0.88874472238861,0.4720277971672402,5.953843369644716,-2.975747827444689,-3.508264064516282,0.5303343076385647,-0.01042557782225273,1.3347700942590686,-0.5999081840618391,-1.1059747663266077,-0.6810999365636687,5.214279607166593,-1.245120322785754,-1.8712850053016543,0.5253751802993152,4.216885605412674,2.3557800817541112,0.0,0.0,0.09659170243368156,5.685284543590309,-2.0519753316088587,-2.715869751861638,-0.5304272898166135,-0.3471411574660701,-0.08262282670182006,-0.16406857577685693,-0.19047984245950308,0.03214173779849407,0.6681582585389881,-0.22281640906549405,1.1533416027240344,0.2548937774333333
14,4194.830545635271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.381861801576523,1.0417324130582495,-0.21877558987734447,0.0,1.1505137775244154,4.430001389780566,-0.8767349433074706,-1.1802403931531351,0.5179801320513415,-1.5498913524488453,1.2545861966689333,-0.7140328695540187,-0.805773681889939,0.4759991542877108,6.201931538561471,-2.9845920695854846,-3.512662218325264,0.5671201688931186,-0.06592755619191305,1.2291618187111968,-0.5727064895827836,-0.8179246604766091,-1.0422757205960098,5.52574393372795,-1.1116490083237696,-1.8637667824724737,0.5850348575946719,3.8011591336706,2.3235437929905713,0.0,0.0,0.09583685412200234,5.87477341552656,-1.9114962620326075,-3.1562033799869473,-0.3760765488571805,-0.3316552825203576,-0.07726548468973712,-0.16160861096776719,-0.16855682332126948,0.03220240868258887,0.6455150542695219,-0.4470375792455257,1.2137927381208433,0.3174075808951742
15,4114.8801556050275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5164162089140545,0.9894398220295606,-0.32478974468211486,0.0,1.0777224415418403,4.8838583371896,-0.6277325041694671,-1.106389632965394,0.5169042728156819,-1.6893314412536111,1.2042786303729942,-0.6962733606842751,-0.7315267544868054,0.4115951798081422,6.604136882301712,-2.9815261775764204,-3.4704253846445456,0.5925674624169659,0.14207324309120462,1.2765631368066988,-0.43895174468708853,-0.5490898143475811,-0.9270824338909337,5.988983202217085,-1.086454636880912,-1.674188701321691,0.5639040008058234,3.2619759077407497,2.116428978541575,0.0,0.0,-0.022705171710205252,6.157257508539054,-1.6896545372595946,-3.6001347416918783,-0.08043619237496785,-0.293101974372995,-0.06652826576906741,-0.16866811929314554,-0.11447397551247744,0.028862611267905455,0.5778531845038059,-0.673403996707799,1.4915665702599687,0.41619140282953637
16,4046.842944428552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.467310709040205,0.9354042995333866,-0.3321234580620449,0.0,0.8254945014649987,5.395389150526842,-0.6466825848696216,-1.07233886174263,0.4723310312705557,-1.6097594223370153,1.1785441606772036,-0.537057270577289,-0.6115186372124308,0.18901783610335016,6.848834931996189,-2.719273049064696,-3.4181946808933796,0.7089072004570359,-0.052942331395849335,1.3647848349953178,-0.4970686325606718,-0.5481342984519212,-0.635457700694933,6.180947272966053,-1.0443297285324027,-1.577099208407033,0.6034959760182143,3.1134824808456427,1.9612220134842049,0.0,0.0,0.1271486051573122,6.414014119838875,-1.4307553479793986,-3.80325330790424,0.21532105418858227,-0.2735134651712015,-0.06523065375161839,-0.16490866020909112,-0.10489220834389347,0.028755814644890743,0.49741756725402697,-0.4878950825383185,1.552365340953189,0.4928828767831156
17,4016.213007979557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5292628334496166,1.066835767702839,-0.5717387677116947,0.0,1.0001656022318561,5.4749248362811125,-0.627359100670286,-1.1250090058695383,0.601318858642123,-1.4524773477887858,1.2783755221038255,-0.5483077314235844,-0.5096831989242231,0.13528236825287626,6.7939308796450915,-2.482950924960062,-3.376177790117137,0.7310267314814057,-0.5928104753641844,1.190761336776112,-0.460938542072952,-0.8555210758489744,-0.6178082513182388,6.628987754211265,-1.1700502744815566,-1.8327873892299,0.5842055761869369,2.9293926088913387,1.8241483004463865,0.0,0.0,0.17257065678637606,6.407775027722575,-1.3215975897504753,-3.5131878195225106,0.4836887537352503,-0.269178845109619,-0.06828756042010578,-0.15261130577804388,-0.10229241292730691,0.03635821157711807,0.40378206582942905,-0.5610312097739267,1.515678611203483,0.5743317432681727
18,3969.70733015357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5960763085744576,1.0171351798014623,-0.5060782637445257,0.0,1.2057258885150721,5.416193802732431,-0.8221643324776176,-1.2945079352099316,0.6649859233151263,-1.4727922067208719,1.2799723731798656,-0.763404031970574,-0.5088336589275396,0.3116391955623582,6.737218647934191,-2.524000839007905,-3.418907604485957,0.5604724517590216,-0.8080317410446407,1.335665503444518,-0.42658280432288975,-1.296929970679388,-0.4580846367675363,6.7924073637907245,-0.7121225897444212,-2.2633112374321604,1.0649057350482376,2.471059797874122,1.6940410768726946,0.0,0.0,0.09257618334592152,6.4551528924156925,-1.4949908642183236,-2.6302047696984694,0.6857299847467567,-0.25722995676715954,-0.0636133321425241,-0.14872563306243688,-0.08631311326283594,0.05580892683193912,0.36920180115312184,-0.47314811908100357,1.4724404308467778,0.7421655990521036
19,3958.489262849129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4347035281226774,1.1187375867482494,-0.41302309650687896,0.0,0.28683075863327445,5.317311230658662,-0.04132127898432614,-2.291116295299131,0.8374724021154359,-2.1991921609053993,0.9665284818023244,-0.6411909268510989,-1.234236179146223,0.6504354153845169,6.573113590274862,-2.6070487205962167,-3.766990680821955,0.6890216165599485,-0.8511688218740737,1.4591179349860142,-0.8394884019705715,-1.4503247203179197,-1.2236651212434742,6.389653650487489,-1.58191791300376,-3.1502218746271353,1.3908578251125379,1.3704369195975994,1.6537844517303095,0.0,0.0,0.11340022595115991,6.648363734474348,-1.0907152544349947,0.03338242046031681,0.7220344393261885,-0.21157267512523142,-0.03695598961199914,-0.1254116793448873,-0.087214133488966,0.13892577614580234,0.2630180067722099,-0.5346034492668729,1.0250489389907176,1.3927972561871398
20,3887.353744539805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3516976078852965,1.3769767034538618,-0.4876795884312776,0.0,0.7371666439667925,5.051555817314017,-0.5843627574338216,-2.538703681137159,0.5892137819901406,-2.1055191395213804,1.2257128879119221,-0.6352530730404122,-1.4076005651065973,0.7610554878239864,6.47987341759106,-2.37785195660905,-3.7954508929788813,0.9744326500288809,-0.30813079997881243,1.2993745763920024,-0.6450439688405657,-1.3158506974717226,-1.3653013969401309,5.9733290979340845,-2.046278633269339,-3.309055590063159,1.2522250221934654,1.431434460423742,1.3880531062456751,0.0,0.0,-0.1590707997183039,6.649999754180872,-0.5145844828499794,0.6276080108042458,0.37183489396106845,-0.1738692240520059,-0.031346659306671514,-0.1219707432735821,-0.08463478298775798,0.18113809352379767,0.27071099410274946,-0.49608894579900703,0.8880928608390044,1.7146356051404217
21,3833.78955286183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3258650265285112,1.2643689486466672,-0.3597279584335128,0.0,0.8018140410133464,4.236884337805055,-0.642896478297213,-2.544148788153274,0.7960868174299447,-1.752113056423375,1.2223883852776087,-0.6424580145358515,-0.9784946194816626,0.806464022490337,5.886366899205267,-2.2239411952342936,-3.6368448342776682,0.8053859915918795,-0.287278471177107,1.32408671593089,-0.6225074336750884,-1.354569846648936,-1.498792100845931,5.777079989431021,-2.2083044676812467,-3.236461102568937,0.9927612653822528,1.7856366572237423,1.2363232667742632,0.0,0.0,-0.5833892850597129,6.831735641611686,-0.730255805774469,-0.0855152108979852,-0.32016261980625943,-0.15727234441809518,-0.032879289347065514,-0.1148164709497585,-0.08944911962412663,0.22643927403106726,0.23695964459239732,-0.3439326317935133,0.7108236976452055,1.9893221976901136
22,3802.4554565025833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0927311482593813,1.2327248663362684,-0.34774166169240134,0.0,0.6168189193410081,3.9625105586030354,-0.8426067662781412,-2.524191936607441,0.5301959415474353,-1.5950970568509757,1.3429045597370999,-0.7275786905185474,-0.8059665469233472,0.7047478717797522,5.857675750002069,-2.430088805104663,-3.534215414045911,0.5321118215501519,-0.2677263390547627,1.303104132324007,-0.6076655780632543,-1.439930186960985,-1.4405749258826406,5.938685308264458,-2.340697597815363,-3.066143977448576,0.7432662176629719,1.984592675828787,1.3536927385938182,0.0,0.0,-0.6509766860459634,6.132237122612624,-1.1107749188974418,-0.585047918164846,-0.3702319617246478,-0.15416477857713068,-0.03139162261886828,-0.1131407606200592,-0.08908428960782468,0.2551491656392908,0.21459389682071184,-0.21743562636874003,0.6227400670860853,2.120332285284849
23,3784.608642673705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0387855259415155,1.3844872092599563,-0.5782619025050915,0.0,0.7411103408810855,3.9243560224240284,-0.8913083746104337,-2.5536437014106665,0.34720682461258884,-1.5568739554420932,1.3029250252819173,-0.5388831873806716,-0.900657521298118,0.6965274385466544,5.749157483092869,-2.376317287069291,-3.4114043235767038,0.489012455648376,-0.29163304693781855,1.1851833093145732,-0.5555975928635427,-1.491949443584802,-1.3974058837514547,5.686169197696776,-2.262066249817628,-2.850345328607664,0.6037627271099831,2.1428404409744886,1.7165596587197312,0.0,0.0,-0.6188130546440522,5.829009783286423,-1.6844756220984882,-0.9448485969610627,-0.17174180308109324,-0.15069625790120658,-0.0317132627735851,-0.11062096642755677,-0.09188148893159359,0.2777948523839391,0.20733583111284518,-0.166788755014067,0.5687637177973083,2.201375568632994
24,3769.667546686017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.140578653027179,1.3498640236760904,-0.4763295583064094,0.0,0.8497305783803584,4.016947513590374,-0.8604333138799624,-2.5809063876405074,0.38622895111247096,-1.5489467091491576,1.5324897019324717,-0.673381749644694,-1.0512667057959044,0.8607668382214042,5.53701878350943,-2.1943048159926315,-3.2874055991708797,0.6130706913707591,-0.25088903117532296,1.320105000801601,-0.6162480926971186,-1.6049622866007633,-1.3448325399119536,5.5627938356343245,-2.2694848099887213,-2.6648574192024355,0.509407404420309,2.2911209039177938,1.7867902337000074,0.0,0.0,-0.47978059697928266,5.6076334465814295,-1.9184364132193583,-1.2533788510772934,0.19625201120916377,-0.1502259768379366,-0.03321282154215068,-0.1119905445483652,-0.09528452631433008,0.30277904422705454,0.2079250667492243,-0.13311485415849467,0.5587967558318365,2.2626844305922797
25,3752.0396300694656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2862007097727695,1.5917483186465233,-0.35650215248013123,0.0,0.9783922464932487,4.098329771164926,-1.0261869250809992,-2.4923492907328355,0.6055916654655221,-1.536628755630668,1.4179202741560648,-0.6508654794976968,-1.040225459173951,0.8497735523063009,5.559018318633753,-2.1990403269289636,-3.212493197689756,0.6399290531438,-0.3676488326378474,1.5574111454283082,-0.7749290901612469,-1.8494664769031326,-1.246121694810082,5.312441647459292,-2.314132337465685,-2.4977932328345402,0.5183923250269423,2.2626430444815386,1.7118229067515693,0.0,0.0,-0.5730581613593553,5.409701018473476,-1.7979713093691827,-1.6689432368001675,0.6877460592126526,-0.1611372534861964,-0.0354723415708023,-0.1123218684388892,-0.0975025590702104,0.34464242528775274,0.18406969402494708,-0.09892024570084372,0.5114245363804726,2.339113191316114
26,3744.9848605424927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1560710229833675,1.8582395773201108,0.04857958732075984,0.0,0.5110721659905364,3.9999044728678728,-1.516647701717678,-1.9576828998798763,0.834571506682492,-1.4251673031248524,1.5224638873817853,-0.49533022268392013,-0.6450359666797156,0.7238929343999495,5.255424200579398,-2.226732376579971,-3.068589162933429,0.7044043345742692,-0.3138862873591537,0.8275088308194519,-0.2799285234930542,-2.2974539536760687,-0.7465624970333313,5.230358221426215,-2.2769079970567554,-2.389827346856725,0.9749193577037878,2.1788035007235798,1.9805035243665552,0.0,0.0,-0.253010832254888,5.728976692159073,-1.173035767535397,-2.288873250481582,1.3542899942368771,-0.16462381070901272,-0.03692425721541265,-0.11638169361432738,-0.10605886088666935,0.4869153942127598,0.1729527986501674,0.2131054839977894,0.5387359256781455,2.5590202498788495
