Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
10,4433.3688145179285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6071724208682776,0.8402772005457596,-0.43394156319567345,0.0,0.7294624316682562,0.8434305017210421,-1.1701688925695855,-0.915220609531068,-0.07914154237372616,-1.0705963138221941,0.6959254334677696,-0.4802758273191118,-0.9177703389275526,1.3293352008626884,3.353651029455208,-2.310131001562534,-2.079452010806793,0.03964032589120098,0.5159364049210206,1.0180046606467572,-0.3686351543244455,-0.7364199525033109,0.669915203802866,2.8116199989415827,-1.1958440308627352,-0.7444403897325819,-0.00897565193435576,2.285051041645132,1.1853436414199037,0.0,0.0,-0.9803367136925321,2.8447018577131415,-1.508854611624372,-1.004482275249595,-0.4572095855483336,-0.5086974652540299,-0.13416915929865003,-0.4291675907105005,-0.11565325414136987,-0.01629148890138102,-0.3044029346989884,0.5633852804952695,1.0823683736421068,0.07277035539986818
11,4317.674241485009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5570032150028286,1.1664895006143607,-0.3234417935000632,0.0,0.40787172057296417,1.9159743838564065,-1.4174975160991288,-1.3986699963481746,-0.014768078269069729,-1.1217010017295814,0.9146737213211394,-0.22101961448009355,-0.9890254323271083,1.2691828993263519,3.844140682978729,-1.716083034510313,-2.844412809497835,0.6249825558745716,-0.052761607817987555,0.8044526387292872,-0.4452453888082514,-0.9665165170153145,0.3098363352268682,3.321974092808015,-1.204687839021141,-1.2594023910829275,0.11068369921176201,2.265984444587599,1.5062423183162241,0.0,0.0,-1.2007133665696716,3.5361538795787246,-2.1208394958707864,-1.5857039889790587,-0.6204166144541194,-0.4999188551414309,-0.13774486703097003,-0.38904398811382096,-0.11720904782556898,-0.022276024166723966,-0.3103123545840599,0.41189522615806845,1.0098972430113928,0.09127106971857495
12,4256.30855448376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6320075598124155,1.178939578255766,-0.20763521798775275,0.0,0.23185462796414164,2.4805102349235986,-1.3363400919904171,-1.6648307105973188,0.12139023947240885,-1.3187913139967917,1.052651890598493,-0.29404270736004506,-0.915118068252255,0.7272394078018529,4.1153011925866565,-1.5515617044124175,-3.2336786084763434,0.8193181891873109,0.08072206155554637,0.9182155896239135,-0.3393945183950624,-1.0062769085044951,0.14170392066168108,3.8350449389277737,-1.0821636493607698,-1.5161315687317278,0.2635783435411815,2.1083719422730107,1.5108755848117774,0.0,0.0,-0.9521452672909696,3.5812165062723658,-2.2228774736105037,-1.9401938072172997,-0.6091160842117351,-0.4834429731646945,-0.12801523903678338,-0.3941567566140042,-0.10707848905481947,-0.028121173779121513,-0.3173347299033695,0.47543662854413066,1.0640680413356987,0.11423974469602599
13,4216.807033650098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7140180500192699,1.141826359248648,-0.16861444860492728,0.0,0.1278227905474567,2.780394946933451,-1.1593365739949142,-1.7823143504890906,0.27924211073069893,-1.0941104826738073,1.2473947377408083,-0.24120092353652775,-0.7571637883646971,0.7318696194531068,4.544917273077023,-1.566280059200559,-3.4863598670846194,0.8435662493266953,0.11345279059438976,1.025148812002752,-0.2754470018853661,-0.9657687231847445,-0.008586133625242992,3.9842468702204443,-0.9539922069092566,-1.653165229907081,0.41477733448780985,1.973268030437929,1.4396149172340553,0.0,0.0,-0.704767494078671,3.5394129663411102,-2.0615067534113494,-2.2040604820814753,-0.4849966960006852,-0.46276715407743163,-0.12843460008588942,-0.3791348947806195,-0.09300438814784198,-0.034560155565991256,-0.2811033881689002,0.293688808387664,1.167928741111175,0.14176571033789842
14,4157.297649360075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7725893845918765,1.2742807434367784,-0.3957851152979601,0.0,0.2003537891237041,3.2461654232396087,-1.1543389706750866,-1.8122022945407998,0.3694994809746083,-1.0985541040227749,1.082662361335309,0.033217674767984234,-0.4638640818352111,0.8171531780638176,4.44136199444084,-1.6236060557837018,-3.759969898926036,0.7492033813348009,0.033248636196566136,1.305680461254276,-0.3304673362793837,-0.804187632181696,-0.07914865132386249,4.189777862394292,-1.110402133645551,-1.7741369788762789,0.572608676625767,1.9050439708311402,1.3881353183146463,0.0,0.0,-0.521623496547527,3.7165801246521806,-1.2978452485950744,-2.533253650547403,-0.015647640080718506,-0.43404613511322615,-0.12273856402926304,-0.3657832473874554,-0.0910508310697799,-0.053437442318598906,-0.2878928909332205,0.26197048921480215,1.225944203186382,0.2047000402482037
15,4122.219190763006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8291659607941138,1.224068944893885,-0.3989453176023162,0.0,0.2579678076574596,3.283667260790655,-1.1541350637963377,-1.7692790227907182,0.3686570261784002,-1.182075234477488,1.1324778509098403,-0.07430468940272596,-0.35026902943460425,0.773054427615265,4.378282180292218,-1.7039032858132224,-3.850345729129473,0.6894650163586006,-0.03859590246684701,1.2486308083661921,-0.21837204522374454,-0.6801700293884158,0.018612352880456526,4.075509084969888,-1.1130174564409452,-1.8066804979421263,0.6560356247314613,1.751318396080473,1.4250727272816406,0.0,0.0,-0.6477709031392629,3.956788925944502,-1.0402829170643242,-2.638708835372274,0.24427709430229388,-0.4213108921261722,-0.11674851960885159,-0.359337762988063,-0.08362849335847217,-0.06872601565769564,-0.2986305283963879,0.29431914469581993,1.2643317492084778,0.25024369034591887
16,4121.595104504645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4610096559476498,0.6058953257000833,0.07388633039776937,0.0,-0.30142373378363546,2.2552418879020246,-1.3986693607121006,-1.18069793202392,-0.32485738888351373,-1.6706786529884667,2.0248039844268106,-0.9680538484459652,-0.3595122561633247,1.020627413360398,4.134307455763429,-1.7194230938717723,-4.290240447093459,0.9402143070149458,-1.25626308665874,1.5874360878979663,-0.43924156735020925,-0.5874112055278757,0.4305490642466238,4.771670337236962,-1.7616969464591254,-2.1545521823528935,0.9552897095345614,1.6653069089741932,1.0956083204962477,0.0,0.0,-0.42226550864264834,3.6848836062433064,-0.5052127401382289,-1.646647707146152,2.0064418449400185,-0.32477482862347845,-0.08204692895424062,-0.2823212535589075,-0.08673454722543254,-0.22280114731877798,-0.4144297689974275,0.43587011574807943,1.1644244890967785,0.7060326590311022
17,3989.070345411792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4723612409150346,0.592568307116315,-0.31518164985853975,0.0,-0.08646044800638503,1.4509614182779045,-1.273814383664018,-0.7942096111510626,-0.577642884709206,-1.8808075967750233,1.6506827617408488,-0.500009673154975,-0.5012521745250866,0.7043539301942712,4.190625794727908,-1.9547482990895677,-4.372141410292952,0.9850630272335547,-1.6532615740720544,2.1007851153858157,-0.49311762862824954,-0.6651030937984559,0.6600887895522428,4.357656200666414,-1.6159252946152758,-2.1941908129095475,1.4666090042688875,1.6047213904715358,0.9802153855686737,0.0,0.0,0.06059033838836475,3.6253201785697127,-1.1776803428220566,-0.8481619160193558,2.209381863114101,-0.23688015917907035,-0.05449622497317647,-0.23821519386921924,-0.08204319097015705,-0.34891036607458237,-0.43789756006822494,0.6375534909043102,1.0639168171492577,1.0812363212331533
18,3878.1633265557225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.081014634984324,0.5481967252235916,-0.31700091141642367,0.0,0.8040101067503902,1.2611310746486994,-0.9381469063285373,-0.9721537784339332,-0.2510094912215217,-1.4504180925800612,1.8387325226744162,-0.7199442424535161,-0.40339460722814874,0.7791118849686137,3.3864284503538418,-2.0467673529585486,-3.905189798737158,0.8870748046037187,-1.572297020923468,1.7152404861160784,-0.30177319129147434,-0.8935428762685278,0.4677694367292238,4.42494913676012,-1.83790261487498,-2.2093266580853,1.6619572836048293,2.1112960349495578,1.2729798889057484,0.0,0.0,0.290725032519385,3.2832493692261417,-1.1493759826274161,-1.0010515157390842,0.9101203111851832,-0.1647337031329235,-0.0423427331950215,-0.19816141944904092,-0.08777694505589624,-0.4545477950783289,-0.38477888064593624,0.6777489401632294,0.9729127634147862,1.417535370507817
19,3844.364473342461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.12487894999336,0.6533801752158228,-0.0536711685688378,0.0,0.6160747368313774,1.4122511208183535,-1.0488104874228927,-1.1722356376971017,0.009402951572666352,-1.4089802727687177,1.5895424592829743,-0.8747429203420855,-0.4480077946948377,0.5367039619800282,3.578202011820803,-2.371123729142467,-3.5109042057010797,0.6391916536758595,-1.4872927297746574,1.6720610158315505,-0.560225630495111,-1.0894403332794265,0.18947784887952673,4.132650701261299,-2.016139201007328,-2.2333168708160507,1.4486985817874434,2.143371787621937,1.3239425079318325,0.0,0.0,-0.020916273319944223,3.0875762017426496,-0.8829674722924591,-1.3519321944170686,0.524326260119563,-0.15754663275950362,-0.035880522873360216,-0.1819341460250115,-0.09184240194121253,-0.48476509481474184,-0.3662704052443261,0.6476577762509111,0.853253813854248,1.5295416013052585
20,3818.9888397268387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0632380174402187,0.7499808473215,0.11240235848913141,0.0,0.3785966509131472,1.4720764848515588,-1.1381673233617753,-1.3789641408546134,0.2610159455532405,-1.3741202885183625,1.5066700165710638,-0.9317318082108063,-0.6924395383945309,0.6455447403723608,3.590018682130818,-2.2438436416934127,-2.804736373100603,0.6163079636314283,-0.7945229366650038,1.6468818389259048,-0.7513363740642685,-1.231026822618678,-0.13771730759398948,3.902078779462369,-2.0993064854430723,-2.280797669422848,0.9663150655927715,2.2569761851256067,1.396581686231647,0.0,0.0,0.06304949830794304,3.3955949235432654,-0.9208400830874114,-1.6051337980009686,0.6150533136248466,-0.1367393510590012,-0.03301195590506894,-0.18401078215207586,-0.09226500343591536,-0.4939652148942526,-0.32025788161693747,0.6234542295093333,0.8610590685637403,1.6181143991051097
21,3805.8699257255116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.061655119916919,0.8907724987365909,-0.1235487512050977,0.0,0.6098095386898286,1.5580148129769096,-1.2318131810631652,-1.5094198364375813,0.21637750484317758,-1.2580154035466997,1.56376007484281,-0.9804671459615737,-0.7118485776152476,0.4784368293957937,3.749687406688738,-2.1545365297002124,-2.394786365950357,0.5869751855904023,-0.49616525359416197,1.4689914182025219,-0.876627416249705,-1.3792353390200944,-0.39370110513758405,3.8721045074911986,-2.2108896674447895,-2.360040368703724,0.6343532627723466,2.238292801292334,1.374942669678966,0.0,0.0,-0.015321386582534388,3.4285787369007505,-0.9936024493282685,-1.665717058575255,0.8568147782150272,-0.13213030521399605,-0.033966264794061674,-0.17629415442229376,-0.09100566144069527,-0.48899021486198224,-0.28338258199307664,0.5371756060809566,0.8341062158670141,1.6718961566660744
22,3802.921967851277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.168638115913104,0.7029360750385337,-0.15764122241704823,0.0,0.6703388477288575,1.8787774823544823,-0.8444520916575102,-1.6443042895215045,-0.02068567436246932,-1.2355269761842342,1.0295273648697445,-0.9808399095074077,-0.3106460117346549,0.6050975494601093,3.6606694668165844,-2.313962652833412,-2.2147819246984906,0.23866091070546458,-0.21241066789348567,1.0859160426172407,-0.9871767630825735,-1.78370017580159,-0.887000420959781,4.0613427569130485,-2.197765609907053,-2.49823605540981,0.33767704309350866,2.2746323798488453,1.367373322291374,0.0,0.0,-0.25188211598664134,3.547118246347077,-1.4491436701278353,-1.6419752835139847,1.1545087546847177,-0.13737730367861034,-0.033675257916834705,-0.162964787991433,-0.08940323289966912,-0.4381085261932141,-0.21616501577813746,0.3942189371143626,0.8029217551874929,1.7968427788070902
23,3762.9693714765817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1125221724684766,0.4874136865786548,-0.2298142753906996,0.0,0.723821130370804,2.81921315205984,-1.0076803251451993,-1.4157219093338576,-0.38258463232879986,-1.1616124049513457,0.8876821549228818,-0.5878323232385688,-0.5079660895629722,0.5549266306782259,3.7109580012053347,-2.260277382758606,-2.3745996017214543,0.039851709769621296,0.21679261905879715,0.5812366750304994,-0.8849062872159271,-2.265762647812406,-0.8353386824012288,3.921185121973512,-1.7739070530049978,-2.4167998065949896,0.37269973612091295,2.872338272944267,0.8098578019685637,0.0,0.0,-0.4784437634783363,3.7587715870719305,-1.4348014102475715,-1.7557453658696036,1.0719992115328445,-0.1458675288772895,-0.035652774557206855,-0.17074115255864522,-0.09694642863654739,-0.31873444165581377,-0.15594573276974522,0.46301016905230136,0.8246432917124035,2.0530871815612977
24,3736.67163674507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2194704038236814,1.1204929762903673,-0.7805640035042425,0.0,0.7028856239328054,2.963547685190924,-0.8273516467542241,-0.8220020223370841,0.2668879069243784,-1.0695461460416191,0.3561787741391145,-0.6756870830986782,-0.48405688508637473,0.34732737244765555,4.2656740223923055,-1.514507754940972,-2.558936421738812,0.7147271186221084,0.07020484662113899,0.5773834608323283,-1.124486363664029,-2.562692002666505,-0.40423004789790196,4.133055325468455,-1.6992078144895781,-2.0079796958896226,0.5728222111200969,2.708331178021665,0.9376918890423905,0.0,0.0,-0.4899834197556089,4.535733944187043,-1.004867482064411,-2.16557900693068,0.23209687341600005,-0.18029683607537195,-0.04625111108282428,-0.16476427916286682,-0.0974615573653664,-0.08767941997686529,-0.13649994304611007,0.5922536651293054,0.8282682305553373,2.5333275526283012
25,3714.313555156596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2035762274469093,1.066208757748225,-0.7848073499290014,0.0,0.8345929907059901,3.2139477803328695,-1.024179187211971,-1.2082305857372342,0.39174081855603615,-1.1456921438430963,0.5528792523045426,-0.4214451768631607,-0.6907951131480079,0.3623458967552096,4.304123505453175,-1.6212843353808661,-2.3700049193090686,0.6814911416113032,-0.20933746655600302,0.8224779716445165,-1.1494443549893787,-2.303932392976186,-0.26384372292501057,4.212788639592647,-1.739828590047778,-1.816515375331572,0.6954554981305364,2.242885110268516,1.4407243927064064,0.0,0.0,-0.27162492234467317,4.663101396095433,-0.991308595876293,-2.0897494161606778,0.006145888490090262,-0.19852036616858867,-0.04956876065650241,-0.15938534640962032,-0.0945942834926845,-0.019938411171178075,-0.1225283885806523,0.591459905844688,0.7935138362296218,2.6788687278288514
26,3706.2837043687105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1530009625194504,1.3331952203020037,-0.8024076470005694,0.0,0.7907667925333479,3.378061684270803,-1.1434365895443397,-1.4637515292997438,0.38348393498248823,-1.2245247247221913,0.6202961005365754,-0.5128855462321074,-0.5246862514738558,0.4575815626758108,4.355970579181852,-1.6060846023075028,-2.2739930988601103,0.5885718108276262,-0.3252474415720211,0.9676347962917577,-0.9428923932867912,-2.0129058944090885,-0.18178205723285956,4.178091946026524,-1.6565169110471643,-1.7831366348392672,0.7005419123917912,2.235931232911319,1.544124632963358,0.0,0.0,-0.1748152905192799,4.642107385702376,-1.0496414892963144,-1.971631855825503,-0.051986514580975474,-0.2015606323287505,-0.04946223047193895,-0.1612939440448064,-0.09617841993684811,-3.017896684207773E-4,-0.11440501395255272,0.6168918075866662,0.785570696599415,2.734434264824586
