Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
0,7175.705063219666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6928.608061531779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.798508548349626E-4,-7.511598836186791E-5,-2.0472377621380555E-4,0.0,-2.4188662095471998E-4,-8.293883002407051E-5,-2.2203935956866138E-4,-7.690912714278853E-5,0.0,-9.897451876066347E-5,-3.399062917104812E-4,-2.765864510529039E-5,-1.3895980072494636E-4,-6.643463661971843E-5,-1.3336418823513293E-4,3.5208886804689766E-5,-1.934013851675899E-4,-6.999570002114001E-5,-1.1804729849074242E-5,-6.70837580050001E-5,-2.7921942963482643E-5,1.109360302028748E-5,-2.5595418437175586E-5,-1.76763257138913E-5,-5.180347657046096E-5,1.9154060339498514E-5,-2.722628579115719E-5,-1.0346442484720836E-5,-3.4253111475700938E-6,-3.426130365810233E-6,3.061980120826077E-4,7.281035735485323E-5,8.131479891568086E-5,4.627762151838514E-5,1.5795026838943577E-4,1.3229071175165379E-4,3.994242474734704E-5,1.3539075694422547E-5,2.9910231814885003E-5,2.1620272915880104E-5,0.0021155868528427353,-0.017340149733246466,-0.099569896815159,-0.09511376976429768,-7.031024747951362E-8,-2.41796153705486E-5,-2.0112924461027593E-5,3.201789112954633E-5,0.0,-1.3429744689491839E-6,1.6005736815536676E-6,0.0,0.0,-2.6619995824907303E-4,0.0,0.0,0.0,-1.4228686982660188E-5,0.0,0.0
2,6392.382851928967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010408775555998595,-0.0013546502720995725,-0.0036668057194289786,0.0,-0.004360216288531194,-0.0014221908189218934,-0.003988301286831352,-0.0013843957485938257,0.0,-0.0018083561197568068,-0.0012632944214859443,1.0609508856277522E-4,-7.54443603848351E-4,-4.1301601366277923E-4,-3.413488734832233E-4,9.531912028192701E-4,-0.0014448481243810555,-5.38587188854976E-4,-5.741223628975664E-5,-2.987758227041611E-4,-6.155050204114852E-4,1.301564592339412E-4,-4.446503228781461E-4,-2.948896242846763E-4,-8.707077614700814E-4,2.472704663783352E-4,-4.675090461370015E-4,-1.7610637570222065E-4,-5.965486786155208E-5,-7.779478206738727E-5,0.004502590687970513,0.0010736007445088117,0.001193183585948989,6.80356734677154E-4,0.002321401137455266,0.0019547505149843246,5.81169908494617E-4,1.964591595038115E-4,4.417285526351553E-4,3.161455174674383E-4,-0.0182418531612031,-0.02132722181334023,-0.09621132558208134,-0.02834615593895408,2.007678753348982E-6,-2.247077925146787E-4,-1.1182533063738837E-4,5.626379685601769E-4,0.0,-1.0447091802438212E-5,2.818569865845499E-5,0.0,0.0,-0.0037565454298816876,0.0,0.0,0.0,-2.007687105804331E-4,0.0,0.0
3,6234.038043726163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07417543509562663,-0.00943191283354854,-0.026294206149192798,0.0,-0.03065497381677653,-0.00990124132683134,-0.028704235787942033,-0.00998472916942142,0.0,-0.013037337040506886,-0.00630741528224951,0.0013968413100243341,-0.004699334760342249,-0.0026133917028024855,-9.571542450037094E-4,0.007844426820307546,-0.009958597157443546,-0.0037015269515074875,-2.859389099639375E-4,-0.0018520864355176126,-0.005236100386553802,9.176278700914758E-4,-0.003578667196285542,-0.002321449479141126,-0.006826537513683978,0.0018689592688034516,-0.0038145596977389707,-0.0014160772216825208,-4.5316738272752245E-4,-7.235252751959115E-4,0.02296399576137264,0.0060895779231305265,0.005615228026060421,0.003404606970134813,0.011920658647285023,0.012581390396944017,0.0010271929103394448,2.8978152260406416E-4,0.0028541721826109393,9.700113572514394E-4,-0.08239618859090922,-0.035379081097520665,-0.09201548434776896,-0.04137675797614684,3.765028379584603E-5,-6.681914129065691E-4,6.78080284207478E-4,0.004808905048775425,0.0,-7.211298012645964E-6,2.3816523054121343E-4,0.0,0.0,-0.006513198692860177,0.0,0.0,0.0,-3.69907966364809E-4,0.0,0.0
4,6094.824934564994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8627483001898124,-0.10878322220066165,-0.30599144784110077,0.0,-0.3539382280235654,-0.11446410052823366,-0.334510037708067,-0.11674597222491997,0.0,-0.15172876440151373,-0.0680006712470467,0.018536049493831603,-0.0542576384236502,-0.03009676465292239,-0.007337706601566406,0.09612478877606968,-0.117868765029605,-0.04355024380780095,-0.0029365809300543957,-0.021825203424957723,-0.08753145201467649,0.0070095642004146625,-0.05109038655447772,-0.03167499771756128,-0.09372842838414773,0.018786828703548655,-0.05444070431174999,-0.019833769695602663,-0.00628067745753648,-0.012610116049133861,0.25537656460025693,0.0693407831659042,0.061129478605412915,0.03769985834273421,0.13241047487265845,0.14675338527027698,0.006343250455072536,0.0012853595144197375,0.03330840904096879,0.009148208489249505,-0.6329315753690632,-0.16294228961082063,-0.49082524728041393,-0.1428188948780836,9.656893154227179E-4,0.014884773018619171,0.04121736002315787,0.07174986267654136,0.0,0.0015390218721260845,0.003541276848233279,0.0,0.0,-0.03488211879492188,0.0,0.0,0.0,-0.0021772389775701387,0.0,0.0
5,4980.127720503482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.284183592151858,-0.2790808310732253,-0.8007732451270217,0.0,-0.8943582164462138,-0.29791370281483176,-0.8839756273544203,-0.3151826401801816,0.0,-0.39616378592047635,-0.21425887179929046,0.0655368408305221,-0.17414074505476793,-0.09153481098263566,-0.016038261295312287,0.3055496248940328,-0.3769948469437213,-0.13380414058669346,-0.00523089154120964,-0.07949666512250264,-0.22229960858697662,0.03130957482742688,-0.14372202361968284,-0.09049336424669664,-0.26417489613259015,0.06637492701963088,-0.15208938462853167,-0.05600523217272731,-0.01778643688574704,-0.031592300489043684,0.7199042571475203,0.2011931131622917,0.16481264309450422,0.10606783648974802,0.3596154348576981,0.42988580980626384,0.004970746977243591,-0.003690271271442688,0.0969876297418363,0.02187893953999557,-0.23987472344308236,-0.09007132260356017,-0.3754811268580305,-0.12660986283785883,-0.002464384001640096,-0.26686448564287696,-0.2517628116076859,0.20013589928236097,0.0,-0.01522977780110446,0.009880059374309056,0.0,0.0,-0.10217007144877185,0.0,0.0,0.0,-0.006703929999738007,0.0,0.0
6,4919.517855774804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2884720485797803,-0.2734944789451744,-0.8037168872790355,0.0,-0.8794581831292583,-0.29707962460247567,-0.8900584560198936,-0.31902286507884214,0.0,-0.39667082214997956,-0.22959802935156032,0.07218378030550111,-0.18698698410807324,-0.09954224584908658,-0.012805061573570097,0.33586776908561056,-0.40960192295461795,-0.14689274198278016,-0.005181489251106112,-0.0860889391398881,-0.23390634299956292,0.03640159778504083,-0.15395978508905284,-0.09801415020812348,-0.27984577293259094,0.07641464879550036,-0.16467551522276078,-0.06058309419057383,-0.01869614638407453,-0.033366397754403046,0.7637820083808693,0.21548815471965121,0.17109228611572871,0.11228948103846431,0.3742008349480293,0.46113431951395656,7.449991026070866E-4,-0.006441183610839096,0.10345837606387895,0.021941698574770633,-0.25152243204713803,-0.09211505132259519,-0.38868782993542117,-0.13029267396237487,-0.0031733333840426705,-0.3249104763913598,-0.3126799625477568,0.21367454504423747,0.0,-0.018710067524429653,0.01051883314923289,0.0,0.0,-0.11375071229092171,0.0,0.0,0.0,-0.007395154970989178,0.0,0.0
7,4688.254871788019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2471646364924727,-0.21366660959550537,-0.8065821565422319,0.0,-0.7230581358034995,-0.27972839711888065,-0.9177422511464975,-0.3420686966708129,0.0,-0.3895565734384916,-0.339953369259537,0.13124804380091065,-0.28522074600942265,-0.16477841575876095,0.02288839157775523,0.5953543807461321,-0.6711905051578209,-0.25831388568301894,-0.0039047387338441864,-0.13542268023606374,-0.37972993947695954,0.06829954029490881,-0.24459587450458942,-0.17120734770196333,-0.3799317131992196,0.15713874719557763,-0.28665625637204506,-0.1049120413513859,-0.027302870133272032,-0.05302612971910703,1.1062262136277317,0.3305434444094627,0.21117718631507362,0.16000128876509673,0.4654874093395871,0.7098173108051093,-0.03876739024452783,-0.03255007061552383,0.1534005988281276,0.020493676377243124,-0.25418124726382757,-0.0882100541993152,-0.3724920572650645,-0.14767349124218843,-6.15843237699561E-4,-0.41368738504677177,-0.23959424070393953,0.37786633133721215,0.0,-0.01765525382299629,0.018806544700280238,0.0,0.0,-0.27333914588941405,0.0,0.0,0.0,-0.016345229493337835,0.0,0.0
8,4277.862344634999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.429954417296666,0.19886306097953393,-1.002559030416242,0.0,0.26072192159213115,-0.19058260426561957,-1.3342734267965037,-0.6054558741420373,0.0,-0.4112383225376533,-0.7820776262800975,0.5531932912341193,-0.6930648562139766,-0.5665157002425248,0.5860981123619784,2.4592332786846924,-2.142589199680259,-1.1156546207576503,0.02226035870834806,-0.3036391748625837,-0.5404213550557554,0.5379933779180922,-0.6093325937019496,-0.6086870022108122,-0.2797461289881333,1.1837882563296425,-1.0396533228588232,-0.3895647282127622,-0.012912388897861544,-0.11232662760445652,1.5160213348321594,0.6632452593583877,-0.24624590933369897,0.18500491724772689,-0.5281654690796683,1.6138696950890419,-0.7081020043818435,-0.4191907199961558,0.2982768734687504,-0.1433904750056555,-0.3022672535843302,-0.08531640869154596,-0.3423974520548865,-0.10408043926966906,0.011184043802249277,-1.3286408410348225,0.5612648416017697,0.390216592677649,0.0,-0.007025738821975835,0.005564462369061173,0.0,0.0,0.7044414768975611,0.0,0.0,0.0,0.03085262115531701,0.0,0.0
9,4194.984546516345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.44169064179967,0.26718405568775816,-1.030502449562964,0.0,0.4069736216473373,-0.1661883247055186,-1.3968022650836533,-0.6477268888654852,0.0,-0.414111497401776,-0.8812448733597263,0.5819572547943868,-0.7329163470361008,-0.6214924185983364,0.6161350038973941,2.627501157507119,-2.2855994656295375,-1.2352924717675402,0.013152925327179685,-0.29806898042595553,-0.5662669214165486,0.5945665259712225,-0.6544270072891057,-0.6626311154029192,-0.292702615246546,1.3356063710118398,-1.1350991796645504,-0.43526437477937135,-0.00878359963070735,-0.11898750316934643,1.602170701866132,0.7194029632399606,-0.2962943718019858,0.185493127020505,-0.613534450334624,1.7639678628376938,-0.801801775185276,-0.4763549231414494,0.32181043179661317,-0.16538488179773098,-0.3029349583674781,-0.08288354280121593,-0.332363436481731,-0.09497454974055172,0.01418357191897596,-1.2014048209307762,0.5093527983884374,0.3547079628713658,0.0,-4.616473058855824E-4,0.008919113632781077,0.0,0.0,0.9232636359169529,0.0,0.0,0.0,0.04238455717436282,0.0,0.0
10,4103.985038436684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4405627924363458,0.35484388693013746,-1.0595389477271522,0.0,0.5711799463745048,-0.11822299271534326,-1.4701792329490273,-0.7045587187326094,0.0,-0.41679410801630196,-1.0363778646656665,0.5745538525481722,-0.7491641405885828,-0.6729789118838949,0.5803199763003728,2.6650037991454085,-2.340063670670174,-1.3585454639365862,-0.013987022862456844,-0.25028104823264874,-0.5819198337911998,0.6494965199912834,-0.6970707921528908,-0.7200222881461165,-0.32721115903953524,1.517334265916875,-1.2243802325978175,-0.4938019453965926,-0.0026334400834270534,-0.1168640889978342,1.7453330643173512,0.7944837562470989,-0.31856346480616504,0.18025021285026058,-0.6029655438776903,1.9599316626438472,-0.8942393664110034,-0.5422946541946635,0.35167415023345316,-0.1850353315655064,-0.3025798218351288,-0.07924102912020699,-0.31809618759852065,-0.0827355515714533,0.014861737894134384,-1.1965783130075525,0.5621066842384208,0.3375888016844498,0.0,0.0055108995683405,0.014235377235996995,0.0,0.0,1.273821460895909,0.0,0.0,0.0,0.061832153651954685,0.0,0.0
