Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
10,4632.380964561311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6245265027970541,0.5948929608493557,-0.4128511684816936,0.0,0.7629127597602295,0.396168310264829,-0.9545509981228204,-0.6803492314606827,-0.061166816394058215,-0.6291219708004735,0.6885253683171091,-0.4646971659598008,-0.7491423153463648,1.3280134574804268,3.0602485303136664,-2.1701404586052457,-1.5962149532824883,-0.13441873014237368,0.5563305570355239,0.7851452394672049,-0.20535080598011296,-0.49788978994893485,0.4872113538528824,2.096108159471184,-0.816703275133174,-0.5244464204916924,-0.009053480525045607,1.7730839605868953,0.8799118130147324,0.0,0.0,-0.7052907732602438,2.1375990695858103,-1.1592636203013615,-0.706313045777986,-0.3320154437207784,-0.507845136236623,-0.14269220800507904,-0.44489739207034035,-0.09467692988773829,1.5447967543851925E-4,-0.37617743115365226,0.30376398392681425,1.1197773324707367,0.0553180776702981
11,4479.757161299847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5883644536268144,1.136539501314195,-0.3887112157568953,0.0,0.6275925325884226,1.5121675937045054,-1.425675498130317,-1.1862794612838465,-0.04596775593470753,-1.0249262371902752,0.6945449358443849,-0.12641216231866276,-0.9577092890210982,1.3486408118747597,3.4417219065436226,-1.6278400068405487,-2.518870740945906,0.48191686607115847,0.023723939393406224,0.6998061456843778,-0.40433980055711427,-0.7537829315651182,0.03570972574586473,3.025003440302987,-1.0388807353141762,-1.1224376542514531,0.027460548627554385,1.7215190744901077,1.2104040604297173,0.0,0.0,-1.1415143430113792,2.885060669976373,-1.8855775434637982,-1.3146302785297164,-0.5205006798515092,-0.5023256073837304,-0.1407828817492048,-0.4113144315199741,-0.09516186402529522,0.0024681748693363803,-0.4010013185562158,0.19892332748760858,1.0073890253216566,0.0581895283901055
12,4409.298431082766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5944021708589138,1.1459795534264006,-0.24844694759967587,0.0,0.3624507432722214,2.042971093870428,-1.3772657427424333,-1.4561810864132272,0.047780864142653534,-1.1680936506385948,0.855890987922421,-0.20896589531807136,-0.9233516354231844,1.0378382020897903,3.758867762856967,-1.498551143174658,-2.8956374719413835,0.6754761749659023,0.17086289303623572,0.7489840454133622,-0.21275587395719117,-0.7643002352958994,-0.06439889865714936,3.2745286369899453,-0.8278339213451723,-1.2826410514794497,0.19775944660859462,1.6577868772882451,1.2476153854783705,0.0,0.0,-0.9528440651449398,3.013133844510322,-1.984724267191641,-1.6024899637498975,-0.5074822851231287,-0.48457672312465344,-0.13309111073143895,-0.4127149505483558,-0.08602249438538159,-4.160246131860684E-4,-0.3832514137602112,0.2104995640257858,1.0770480571437524,0.0696911928978391
13,4386.891419811152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5996672576295015,1.124907794233958,-0.10945699743669116,0.0,0.035983999182779114,2.734101557821467,-1.206827440336646,-1.7682274304706713,0.2291668255440645,-0.8554128201401305,1.2300763655345113,-0.14309710745302232,-0.7393910632828661,1.1033798914401318,4.486068269553026,-1.3822091155805887,-3.3950214734198823,0.8697380254535441,0.017773309823942707,0.8187888110018222,-0.13847284680445768,-0.7439926260681141,-0.5287841920215107,3.3984475974827095,-0.6770522736142888,-1.470161583708588,0.4209087162781464,1.644516061169975,1.210328241220841,0.0,0.0,-0.5342799007290806,3.04823550962186,-1.7502896243047572,-1.9802421377599615,-0.31596676491530784,-0.47740226168190836,-0.14020172006163054,-0.4024299074633218,-0.09661898204801493,-0.00604159857208398,-0.36376220765655815,0.12282748640022267,1.0217593527845454,0.08416307665412928
14,4301.843956999576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8574350581178305,1.1001383852698365,-0.26229778007818366,0.0,0.18404329903613584,3.163008461694182,-0.8615502807130677,-1.8717225600333636,0.5361773391833433,-0.808502974538169,1.1923079510698877,0.17560754274581233,-0.3300284739535929,0.918719646979026,4.4876963610933585,-1.4452975440354623,-3.74027547800989,0.812047997218645,0.021978667130199022,1.2223805969866524,-0.3327702504985205,-0.4892831919365532,-0.7054883129902669,3.8602676251412835,-1.0033912852925866,-1.5433886043124028,0.5545854166083404,1.4848655199044343,1.1086888558147043,0.0,0.0,-0.2985468335511635,3.2237260515972164,-0.9478422646729177,-2.449153175642489,0.19833446218333783,-0.44630755500974917,-0.13378443075463592,-0.3878444003295946,-0.08984051275513506,-0.02061641302081574,-0.36084666568793206,0.09747545810068761,1.1035787151682117,0.12736915087699585
15,4224.551188403747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0240164458944925,1.0694605521798748,-0.36941987804817483,0.0,0.3965489337270542,3.2771200765070247,-0.7865324415506543,-1.7782896483041464,0.6416529771522663,-0.7751551045736971,1.3200658292541931,0.13221801316524645,-0.04454809390454295,0.8817822844969602,4.4022444843384205,-1.5661416220114048,-3.8594613805643276,0.7130627277126017,-0.1726481856078554,1.111127800904734,-0.17878518429717732,-0.2666122454695617,-0.682176893289666,3.644646778133699,-0.9767077468645349,-1.560379299999087,0.6955742652580381,1.3001537456717709,1.1616600183871555,0.0,0.0,-0.4635444745028438,3.7278632452410934,-0.5404718681126646,-2.721387467612245,0.614510669610864,-0.42565428385522247,-0.12845094166138163,-0.3689218261041319,-0.08217143165831134,-0.03533051688916055,-0.35426809328515224,0.09305385607985928,1.1536297944426503,0.16971382082059133
16,4216.696509017471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5831760718546168,0.7972124384858863,-0.22438174877819395,0.0,0.6001955920359926,1.9646437660742913,-1.9499340830193042,-0.3265487110896528,-0.4185737125173483,-1.5623679023926758,1.719502607732271,-0.8157423995999393,-0.42858297378181265,1.9022851474200175,3.538102435750128,-2.008820929743491,-3.2271931354268477,0.6551287495418192,-0.5201989431653655,1.663082540955875,0.21573732570646448,-0.23058148048929042,-1.5455662835707424,4.460309383922152,-0.7272221789732939,-1.732748101187017,0.9912896230387178,1.149344758223029,0.9232296545520404,0.0,0.0,0.7881278815960899,3.7753727587784183,-0.8748502427185167,-1.7613620982223042,1.9529021797907389,-0.28252191186230835,-0.07865458544837607,-0.30107735294811355,-0.06883096150901574,-0.11145024691731131,-0.29412197788180905,-0.06091677579219648,1.2690143283187325,0.43512521831962214
17,4085.7139182047704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.532928612342904,0.6261271342537694,-0.40717179807303644,0.0,0.6446996837174293,1.3365842344901502,-1.716515678340851,-0.32851582245615063,-0.8059584526704766,-1.8703128280208026,1.2468745335474567,-0.6440752043427307,-0.7675145603838501,1.3484727372035412,3.931777433556026,-2.549483186185454,-2.6770274292446814,0.5226389082121128,-0.8772233312909775,2.0603429597525738,0.022302283231372094,-0.4740853360825654,-1.9866133514352735,4.155690649845134,-0.7080402644887738,-1.621005623426014,1.1999959552916977,1.2757990333357565,1.0133121073881306,0.0,0.0,0.47361106205390624,3.2688630950414104,-1.4613894412276767,-1.0158940639578256,1.6002654453276166,-0.2350485734942196,-0.05470166778716702,-0.2592071452717154,-0.06276170294093018,-0.14988372545632106,-0.28628110564826625,-0.12596063763481102,1.1920549012240211,0.578577304096611
18,3982.277356551432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6198799552988483,0.5691877305720401,-0.33531863585124827,0.0,0.5544122639451416,1.2749974497717251,-1.2684994644976673,-0.7898930130210884,-0.7799213773504623,-1.6846892786688545,1.4011013812601183,-0.9374511310389928,-1.0074518438785873,1.3555499820554395,3.4181230956521804,-2.4097725547347197,-1.960182507722498,0.6528088974290291,-0.6343937675735166,1.9250922364044636,0.16991128720736773,-0.9354925534523231,-2.052270886053009,4.168293239345657,-1.108199158264532,-1.4358864021547602,1.132942202907359,2.3986060006680243,1.2615871439049473,0.0,0.0,0.02568090239750881,3.110450670917976,-1.286692733691835,-0.7124538506645968,0.4289018219855756,-0.17854464286525848,-0.04349565206465349,-0.2439122962417874,-0.07484168135328252,-0.18096753566557516,-0.2889399842552156,-0.10260525754802313,1.2097364845602654,0.7296097371462293
19,3930.387604530753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6855390074555652,1.029857022829971,-0.2594746810918729,0.0,0.7288692411490236,1.3605401747685566,-1.783566453935342,-0.6164354996752457,-0.5460039454959242,-1.3832873786239062,1.3321371863677927,-1.0986294663523255,-0.9807669905687029,0.8898958514708233,3.542140465470059,-2.2336740914487456,-1.981143046500749,0.3778232371952827,-0.29926840277085115,1.6967311485678493,0.02963899096095801,-1.3781877201812103,-1.9036175979112457,3.995853463387715,-1.3401791460916117,-1.414336673582121,0.8385911784012443,2.4866592744518,1.200729706124113,0.0,0.0,0.15740075424844255,3.1720367842607877,-1.140718330555118,-0.8920809686093566,0.15994698073145358,-0.1645812848742855,-0.04083124958429284,-0.24531144848934677,-0.08131553377743046,-0.19091247289663846,-0.29168218124248646,-0.06205282681474943,1.13152705631193,0.814026974705486
20,3889.1657460125225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7626089408142283,1.0450126216270803,0.012298610181690761,0.0,0.36701325281511754,1.4865401688075242,-1.6190706550473983,-0.7200210655243026,-0.16397307069676753,-1.2277352305589837,1.1958055052425747,-1.0491748158687118,-1.0003439651509956,0.9137203404056795,3.42228200437187,-2.2876584655125036,-2.1608269752923563,0.0931928234964996,-0.03076551947082512,1.4903118608522647,-0.5123679538726641,-1.9233788136361132,-1.4082662776530244,3.7296164040979507,-1.5331443260199793,-1.513865421972712,0.4076372391109373,2.19961638686514,1.2315919369838162,0.0,0.0,0.4876078908955368,3.6943290932007917,-1.4653302395217307,-1.1116526637879154,0.39715908826459345,-0.16161593651405873,-0.04031917314949606,-0.24527001956136163,-0.08266091775714467,-0.19344931186541414,-0.3146998036372714,0.027020496638338436,1.0655143820762984,0.9062434517083664
21,3858.0037729331966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8438112458231157,0.8066485699915316,-0.2637029899068146,0.0,0.677622151943271,1.7077440579566507,-1.3980342691351242,-1.0848097860072534,-0.2753445170627206,-1.4095261437202842,1.3804713019945842,-1.0624917222753236,-1.044049245510345,0.825302099187749,3.490833153155693,-2.2801157893600017,-2.3266940781552083,0.3895500246838593,-0.05935341203653588,1.1277091343487515,-0.8066017266545024,-2.4593597462043757,-0.8771603760154297,3.722472196936196,-1.4786324889435176,-1.8067782185504648,0.18461835666829646,2.038290037265711,1.182943755543108,0.0,0.0,0.5807318978819106,3.7135484439886466,-1.4345944550858791,-1.280401291423806,1.0840773991391823,-0.16667816391741805,-0.038316847473084746,-0.24378500384964277,-0.08755710848613442,-0.18352684517234613,-0.3389532570197963,0.10176417204953428,0.9923645257486938,0.9829636068531976
22,3841.786939982081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8302744612544508,0.7723264142357318,-0.3867099347599062,0.0,0.6767993588622805,1.7859134549060904,-1.3552549962254061,-1.0202084152484825,-0.24665820665409519,-1.549329900529049,1.0511501996019486,-0.8561408901241612,-0.8289977934138181,0.9531287882570607,3.5952242473935323,-2.182713184853149,-2.445075167685409,0.6289145993146994,-0.1787673745805789,1.1434708876370983,-0.7666869804071083,-2.7060558908817067,-0.4817031360571753,3.702708507400986,-1.2157879686357824,-1.9924503369856423,0.39297142394261025,2.2549830460327756,1.161117401620197,0.0,0.0,0.6010694130810792,3.768297078865182,-1.3252656401855696,-1.508598165055237,1.2642980265452206,-0.16066736007832375,-0.03741348969485029,-0.24499163043491934,-0.09219921043871901,-0.16818194221463936,-0.3542497855482566,0.17034431844346934,1.0133775674805463,1.0257969459705991
23,3821.6364736573587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9616120369235672,0.6089822973755106,-0.24772135008310583,0.0,0.6566015581842903,1.8575394384910682,-1.2897490969794827,-0.8214020392148346,-0.03139788946284186,-1.6419444710202367,1.1506567016489504,-0.8794250330862006,-0.5547117042148303,0.855534516831991,3.6347428514085154,-2.213802893100087,-2.5067348323855843,0.6366103539099637,-0.6386338599088979,1.279170578272797,-0.7782397367606243,-2.8935916816911647,-0.2331362751861468,3.9341678370928843,-1.1660884544243506,-2.253013163373056,0.8754595056326125,2.2609557890122765,0.9516138910551479,0.0,0.0,0.3764040223256705,3.773589341698581,-1.3021477010839861,-1.8718078912718157,1.169500290210906,-0.1739076170768479,-0.03830782711651114,-0.2353745575685753,-0.09246989105210722,-0.1367968564954948,-0.375001396138269,0.20300554232935825,0.9831196346393002,1.0795742588244168
24,3815.513841380936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2356133410692007,0.8769600599606859,-0.5055853644081977,0.0,0.8699011717195446,2.2601745759347107,-1.044399545950122,-0.830856408926298,0.3461825137140053,-1.2265236277832257,1.5477422819069997,-0.048202214280533506,-0.6843875737889605,0.4715063394012485,3.714732794918582,-2.0570446005884446,-2.4015924352984706,0.2630050178858516,-1.0334750786547162,1.1194930231795928,-0.2695092121633187,-2.6318032705070524,0.1571681055678614,4.3908718958577335,-1.5584025321360624,-2.687964950359257,1.975656478908272,2.081862787432796,1.595552242981025,0.0,0.0,0.602653527259378,3.9403064146054585,-1.4912793617310898,-2.1019535317572213,0.7841878614880411,-0.18225232201685912,-0.04880125522406463,-0.22207719457071196,-0.08967282958752379,-0.042759072958708164,-0.37952877862209305,0.26948927449546517,1.020189801194592,1.2373625532819787
25,3768.8682876395774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3571046151282364,1.5652977530325463,-0.3486154529323373,0.0,0.7849208500458743,3.3370326965442185,-1.1037219371837101,-1.6784622375577911,0.2517740008324767,-1.1526520239713665,1.1839329111011967,-0.48921804130206503,-0.6227791517573436,0.3065602621517699,4.169026338497398,-1.8316947812807425,-2.274274243761882,0.2718318839883824,-0.9531687514242515,1.6623648050610305,-0.15968657003371095,-1.4556506724561007,-0.044420644440965135,4.13115936484027,-2.4766065646208126,-2.953622337968265,2.0889269244808064,1.7760115079883487,2.2955780253287554,0.0,0.0,0.16248455639732495,4.2052179334258035,-1.1078846938860465,-2.006324024573129,0.4329635239757676,-0.20004117882507852,-0.05037831500520563,-0.20801670244233783,-0.08618928722217307,0.09231840613791613,-0.35163475819161316,0.25784121225802664,1.0119400118541868,1.4660787318838577
26,3742.0753757245284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.372307197990811,1.649579880297025,-0.32925189342836164,0.0,0.7789614012766422,3.377717309636689,-1.139296668128959,-1.9069120220582167,0.483850389600593,-1.1697838432080336,1.344520891648577,-0.22670738551330838,-0.7241651387889525,0.11856845022345172,4.402205011741513,-1.6042429479734246,-2.340821204802924,0.4900501487582698,-0.7079159614366829,1.7074671654881306,-0.3209300505941291,-0.8104690638977439,-0.23810751546031106,4.017453331203281,-2.475965545621592,-2.9975802397668105,1.5120855893360412,1.9690479825661809,1.9727693463521485,0.0,0.0,-0.10100650992086707,4.447307992453844,-1.0552186272169892,-2.026615666142588,0.17898987835571406,-0.19646460812177677,-0.05107012589046288,-0.20129760068366004,-0.08234133600202817,0.14351850753302267,-0.32646528722583906,0.23910659540862814,1.0636685031901145,1.5569086648921602
