Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
10,3960.19993388665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7257032889559465,0.808501758435029,-1.325876558745336,-0.24836743975054526,1.381493510809364,0.2991040412879641,-2.0415118943916353,-1.210769613715399,0.07865250651836549,-0.4672331748272985,-1.5886594198075192,0.7973123944496893,-0.784297668574424,-0.8207914991344681,0.3946913319483666,3.050351926173369,-2.265758250147121,-2.0489368704103663,-0.16725493466445407,0.2029559569307785,-0.7720829325143683,1.17942497644522,-1.1637596903207008,-1.272166182111388,-0.7369300329622785,2.892175682700901,-2.044626653228012,-0.9505770717009054,-0.005353949723970908,-0.15799256505951423,2.761074115429804,1.0991664775333265,-0.2406066027253413,0.1640135664390106,-0.40481262108216387,2.943333851814489,-1.011936391374005,-0.9056017928092852,0.5446586238714362,-0.14281381946091098,-0.1956358420743682,-0.04322653187315355,-0.19777259261274083,-0.1303055485712876,0.03757607416973376,-1.2871404109409816,0.6879863494835233,1.0679291143858896,0.0,-0.00186174815402285,0.040821708517799385,0.0,-0.03583525463913553,0.5137330632155324,-0.34181570690059093,0.0,0.0,0.04924151434621368,0.0,0.0
11,3919.4972434298033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.770049353786178,0.9614651976607568,-1.2611974234923826,-0.2211597041302673,1.4622849757340926,0.6082408921242832,-2.1153950783209448,-1.4761632434342868,0.1291766349167435,-0.3992941336853625,-1.296201635638304,1.159586592315047,-0.8100040682104265,-0.7725215681540486,0.39962330608904767,3.36774515276206,-2.1824278141193147,-2.2633270964917998,-0.22023902610444057,0.3721103785937893,-0.8483113328064887,1.1328136031714662,-1.1461844015228173,-1.4423716328172498,-0.5422855546338996,3.152021203431068,-2.1693423385265156,-1.1515728857536676,3.1009414066665054E-4,-0.057557498220747155,2.8242902947904702,1.13034972565412,-0.1854783646753699,0.04477968955698401,-0.2564746499220335,3.012130616516718,-0.9585013624259532,-1.0477639620650376,0.531611788783142,-0.06846714566671022,-0.18707880076105862,-0.04819054525165186,-0.1925195039674871,-0.1302883601414984,0.044041268076836185,-1.2256619038161658,0.6134647347198187,0.7992128888428933,0.0,0.016105980799736224,0.02489634247132375,0.0,-0.05130372158581746,0.5061050407167174,-0.4305373382222583,0.0,0.0,0.07030890680084552,0.0,0.0
12,3874.0848878891206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9221476880207464,1.2808269032274668,-0.9224690023516928,-0.1648341847005394,1.2272711930888514,1.6084410359047983,-2.0878267040435072,-2.1898899097354874,0.25967217757555017,-0.08679971556872546,-1.1700748178764961,1.2091026109977756,-0.672779330168852,-0.657726865448117,0.2960129111015784,3.305700199824334,-2.230426253434254,-2.6842874150200484,-0.3569038896412374,0.48981303305558077,-1.0913709673595098,1.0131674069518297,-1.0630109288691683,-1.864565381842041,-0.29033865101576134,3.4401241875845154,-2.30092494816403,-1.6891524065452994,-0.03317639073344037,0.333943712066039,2.518371839903917,1.3943304887208405,-0.3805337383405707,-0.31196547221579424,-0.016696052475749068,3.558415706096631,-1.0856916891568598,-1.4554842721244223,0.4381390264229553,0.07266903382700435,-0.19698099118464385,-0.05170019037098904,-0.18901681920798277,-0.12915222032232512,0.06705167293020384,-0.927830821610433,0.34249419665067976,0.8438505521713006,0.0,0.08134292342991634,0.031205278092959397,0.0,-0.09716227245448505,0.4579156985749561,-0.6546147798509869,0.0,0.0,0.14532956904837951,0.0,0.0
13,3852.164337697915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0062328470485924,1.4534933198481916,-0.7521758992548612,-0.10250735257662417,1.1006637424926746,2.1257079322704735,-2.0468550487381556,-2.583635570067395,0.3095405958341631,0.14631365012703418,-1.2143834243104341,1.1383261403150216,-0.6271711236386439,-0.6630873634236314,0.3928886415196202,3.4278050908707614,-2.358680335140165,-2.8574518562575224,-0.39457059933484184,0.41594966669902667,-0.9022696682671942,1.1960909646099243,-0.9991212290805942,-2.0883278494872646,-0.12007338715690702,3.643148597444612,-2.2847787795817416,-1.9971936350832864,-0.06691976929011544,0.6297669589807953,2.377084390797151,1.2635786634481716,-0.19770497533695763,-0.35489137442892804,0.11897570295161722,3.530251875836946,-0.9614239639114354,-1.6005249332079785,0.35088393913541455,0.2310759822900202,-0.20361522097246976,-0.05157416924762604,-0.20399845557309063,-0.12935104981533563,0.08400311489089385,-0.8060607379477354,0.2436183730147323,1.073370354735613,0.0,0.12754797925871555,0.04778315133423524,0.0,-0.1334097300501907,0.4262952592391741,-0.7325128867406033,0.0,0.0,0.20287219534079776,0.0,0.0
14,3837.6069008151226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.097181075589109,1.5663995906938177,-0.6880704908846077,0.020823167409404944,1.1468687582887254,2.375325708513688,-2.0410198566637923,-2.946402521294105,0.29102546143460795,0.4064294172863179,-1.404177700387971,1.1341163665283793,-0.6514477193636926,-0.8047494485496705,0.4009125203444338,3.6948593033028643,-2.2411222089323366,-2.8613322757080915,-0.40140889575918487,0.42678241784398446,-0.8319023692500933,1.2869281754942623,-0.9025811887899158,-2.253558889730459,0.17393502678298656,3.3977983897975537,-2.1039543467278734,-2.3204085903630958,-0.1560634513356604,0.9688399367918312,2.3502947954426827,1.175273291037638,-0.08403709783960292,-0.16818270431796856,-0.12213667545985599,3.6890447858487607,-1.0066392902548547,-1.650652980663855,0.25632809510290955,0.3502726346957275,-0.20179432295331257,-0.04834884107045933,-0.21423862636919816,-0.12819160659419743,0.10707626563991068,-0.7002240855912151,0.14152143139227075,1.0838782505161269,0.0,0.1978684536256035,0.056954734295156545,0.0,-0.18685274818309083,0.34656475400661185,-0.7119860968305924,0.0,0.0,0.28723136458918425,0.0,0.0
15,3822.4653213188985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.144588537847396,1.570105174164897,-0.6184743693523816,0.1836009016815513,1.272108156825638,2.3842609588758235,-1.9899694807458996,-3.3063608977119223,0.20101688849777877,0.7057904585093961,-1.5167030393184866,1.1405578501251727,-0.6093737236093393,-0.8389387674512481,0.5371495856747506,3.6984831521637824,-1.8989305271511956,-2.6744411667428323,-0.41007268245130335,0.5867246145394005,-0.8770901160823522,1.3017294558978254,-0.8572215116797863,-2.423020147037824,0.3283411905165262,3.434209397366665,-2.016818838276982,-2.796199858998195,-0.267435391438516,1.2157885074664176,2.4556263953094257,1.321316742387195,-0.06240349419130209,0.11652756110780033,-0.007266238421025695,3.7373749426319285,-1.027032990128482,-1.5471642796047205,0.12900692153412113,0.5118103139081588,-0.20608057908424487,-0.05077136055987779,-0.21602749096657548,-0.13051947692109817,0.14607769400192538,-0.7913996660108382,0.17480401128937922,1.2287996397159748,0.0,0.30474700975826075,0.08149098779192666,0.0,-0.2697337463595776,0.4283212525265052,-0.5658233541624954,0.0,0.0,0.43085923571079277,0.0,0.0
16,3806.4143947221223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1605210260855707,1.4875731604416174,-0.5111482262808789,0.2876857661777027,1.261572104478547,2.115799473558356,-1.8436173286173967,-3.593625014717908,0.045814526347944085,0.945412103383825,-1.554170352663159,1.1821497081214765,-0.6576744568766658,-0.6829500619977897,0.5093842284456169,3.823667370392117,-2.052416481961275,-2.4514139855855244,-0.42151045934782566,0.5867919154026194,-0.9495129322503396,1.300498519511313,-0.8533482457682712,-2.524961255293716,0.5432775934487629,3.6257029953339686,-1.9964803717061785,-3.337853529112423,-0.39006502463716336,1.3272897094716023,2.285156015204301,1.4981790499835252,-0.1494312725379171,0.20450637709603675,-0.07324935741328913,3.6524851137707035,-1.0799384308482123,-1.47986092303483,-0.01741124550586734,0.5724139470176557,-0.20826460073176786,-0.04956277235979521,-0.21706060684822023,-0.12894113971016533,0.20040437778203102,-0.9498350458079143,0.22924111676591805,1.1293174310886291,0.0,0.46048291183802337,0.10372500126344485,0.0,-0.394722084123167,0.2919997009604469,-0.44922169219832264,0.0,0.0,0.622995503257054,0.0,0.0
17,3806.1522072303023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.767787242841857,1.866524993107998,-0.6883462681299778,0.29633817349851904,1.5334371233523412,1.700362291350788,-2.1186133452224816,-4.066590711327316,-0.34349029792442554,0.6791022370292767,-1.3248011736817005,1.053538217534741,-0.18546665515542737,-0.3495200326081367,0.4649321901907348,3.719899913719316,-2.3220043515126334,-2.118081056842099,-0.634316151986229,0.7438174794975867,-1.3156257661912005,1.5399565648458076,-1.1147771244260525,-2.2847289461271414,0.36993496660920216,3.6893382958456553,-1.8617286328262852,-4.533170079346989,-0.8036750435635769,1.0793739090523466,2.104633542613785,1.2145050106196291,0.46424630059096816,-0.17007905843192156,-0.12683872426131257,3.832324824806771,-1.0646514002320548,-1.700837477769526,-0.1829811551395399,0.2766027264361313,-0.21546447841680333,-0.05439614402288717,-0.19235947691424207,-0.12917325827298456,0.3811613765759523,-0.9532189864793797,0.11971925156291309,0.7477153934880906,0.0,1.038866195208489,0.21414907853307563,0.0,-0.8247924803115808,0.122478058110539,-0.2456925491392961,0.0,0.0,1.2838125798658453,0.0,0.0
18,3786.3101913707237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.861826617257607,1.8663603177857633,-0.40477531389488053,-0.07712022170729821,1.0206063420942417,1.7587526116880374,-2.4747669339180347,-4.012484541987294,-0.7316493505757174,-0.22954225251663907,-1.3546648044049399,1.6554723034438927,-0.4036981365273603,-0.665056639413149,0.8474461477855975,3.7609857936390094,-2.138507936544372,-2.6145997636314635,-1.086302121560476,0.7206549094042743,-0.4448885178854586,1.745172613870029,-0.6297692755250586,-1.2681234804334824,-0.21748514316555617,3.782886106952881,-1.4884442826129236,-5.619872624503392,-1.2512902985649748,0.3904157364262595,2.283198155823001,1.2386338452223182,0.011069125839112126,-0.36442960532624075,0.07773751507065427,4.150585170614924,-1.110074542957257,-2.2459751802647205,-0.27444828263476734,-0.32761565951929855,-0.18654445750889095,-0.04414127706175519,-0.20341839702145334,-0.12337913752994727,0.6582992577593763,-0.8711398312369825,0.11064077355758763,0.24613368363353172,0.0,1.9626453497698837,0.41176568790867396,0.0,-1.5327308264637538,-0.04773152220208465,-0.3281503534663118,0.0,0.0,2.3081078133869917,0.0,0.0
19,3767.121300044921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7727869256397923,1.8889026546669563,-0.47630563390537767,-0.19131376224649982,0.9632731659008869,1.9539519627401232,-2.356093194704362,-3.8058748505466853,-0.7722118338337004,-0.3261811769189964,-1.2261078384760777,1.5774344138565877,-0.2685664656718512,-0.6644825552959202,0.6176938940810832,4.0291633885587075,-1.8821521151616043,-2.889543997042056,-1.1484695228574546,0.5850532315692848,-0.30689169461673205,1.6870547199056647,-0.5389957466419119,-1.0105637000644334,-0.4560962491524154,3.7871168050320074,-1.572545672511974,-5.6842538377712994,-1.3011775008116162,0.20681638850613637,2.4102408078565234,1.4046900961712652,-0.1432966463452386,-0.40997693885098263,-0.031516077491098554,4.012617306390508,-1.0685577430740891,-2.277115568996377,-0.33316815574620007,-0.31549088798519553,-0.19082487015031876,-0.04600469547648204,-0.20363785219198471,-0.12413909766668084,0.7241992254293218,-0.8736305668549057,0.07978440057517083,0.29250497926840996,0.0,2.1845171986808887,0.4683937604012268,0.0,-1.7109410324130156,-0.09025377740562045,-0.4183199182934276,0.0,0.0,2.54974377799715,0.0,0.0
