| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_40_54   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.income_agg_high      |  0,0000000 |         |             |             |
| asc_carP                       | -2,2458663 | 0,12809 |  -17,53394  | 0,00000 *** |
| b_carP_p.age_group_agg_15_24   |  1,2324747 | 0,17421 |   7,07459   | 0,00000 *** |
| b_carP_p.age_group_agg_40_54   | -0,4275691 | 0,15595 |  -2,74173   | 0,00611 **  |
| b_carP_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carP_p.female                |  0,8161640 | 0,13355 |   6,11130   | 0,00000 *** |
| b_carP_hh.cars_gr_0            |  4,1988784 | 0,52973 |   7,92644   | 0,00000 *** |
| b_carP_hh.cars_gr_2            | -1,3632702 | 0,16204 |  -8,41336   | 0,00000 *** |
| b_carP_hh.cars_gr_3            | -1,8576273 | 0,26648 |  -6,97096   | 0,00000 *** |
| b_carP_hh.income_agg_high      |  0,2482146 | 0,19173 |   1,29458   | 0,19546     |
| asc_pt                         | -1,2220596 | 0,14353 |  -8,51452   | 0,00000 *** |
| b_pt_p.age_group_agg_15_24     |  1,0903964 | 0,14848 |   7,34389   | 0,00000 *** |
| b_pt_p.age_group_agg_40_54     | -0,4376368 | 0,12040 |  -3,63486   | 0,00028 *** |
| b_pt_p.age_group_agg_55        | -0,5595383 | 0,15683 |  -3,56781   | 0,00036 *** |
| b_pt_p.female                  |  0,4309502 | 0,10108 |   4,26360   | 0,00002 *** |
| b_pt_hh.cars_gr_0              |  5,4115273 | 0,50995 |   10,61197  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,5867717 | 0,12640 |  -12,55345  | 0,00000 *** |
| b_pt_hh.cars_gr_3              | -2,1085887 | 0,21215 |  -9,93931   | 0,00000 *** |
| b_pt_hh.income_agg_high        |  0,4406484 | 0,14041 |   3,13826   | 0,00170 **  |
| asc_bike                       | -0,7167982 | 0,18869 |  -3,79878   | 0,00015 *** |
| b_bike_p.age_group_agg_15_24   |  1,2008033 | 0,19188 |   6,25796   | 0,00000 *** |
| b_bike_p.age_group_agg_40_54   | -0,7543512 | 0,19349 |  -3,89874   | 0,00010 *** |
| b_bike_p.age_group_agg_55      | -1,4038331 | 0,29569 |  -4,74765   | 0,00000 *** |
| b_bike_p.female                | -0,1159928 | 0,25613 |  -0,45286   | 0,65065     |
| b_bike_hh.cars_gr_0            |  5,3089872 | 0,52383 |   10,13490  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,5900891 | 0,22350 |  -7,11450   | 0,00000 *** |
| b_bike_hh.cars_gr_3            | -2,0188112 | 0,34945 |  -5,77711   | 0,00000 *** |
| b_bike_hh.income_agg_high      |  0,6564603 | 0,23366 |   2,80944   | 0,00496 **  |
| asc_walk                       |  2,4610235 | 0,18466 |   13,32753  | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,2867701 | 0,19135 |   6,72457   | 0,00000 *** |
| b_walk_p.age_group_agg_40_54   | -0,1562925 | 0,16033 |  -0,97483   | 0,32964     |
| b_walk_p.age_group_agg_55      | -0,1488927 | 0,19695 |  -0,75598   | 0,44966     |
| b_walk_p.female                | -0,1372887 | 0,13187 |  -1,04112   | 0,29782     |
| b_walk_hh.cars_gr_0            |  5,4046679 | 0,52390 |   10,31627  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,1234206 | 0,16715 |  -6,72113   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -1,6479487 | 0,25374 |  -6,49465   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,2335308 | 0,22628 |   1,03202   | 0,30206     |
| b_car_time                     | -0,1605646 | 0,01248 |  -12,86755  | 0,00000 *** |
| b_pt_time                      | -0,0370856 | 0,00349 |  -10,63788  | 0,00000 *** |
| b_bike_cost                    | -0,0472632 | 0,01840 |  -2,56875   | 0,01021 *   |
| b_walk_cost                    | -0,1093766 | 0,01172 |  -9,33295   | 0,00000 *** |
| g_bike_grad                    |  26,5100057 | 19,14591 |   1,38463   | 0,16617     |
| g_bike_stressLink              |  1,6812890 | 1,07186 |   1,56857   | 0,11675     |
| g_bike_stressLink_f            |  2,7483515 | 1,27391 |   2,15741   | 0,03097 *   |
| g_walk_vgvi                    |  0,4707398 | 0,24267 |   1,93982   | 0,05240 .   |
| g_walk_stressJct               |  3,6760178 | 2,15995 |   1,70190   | 0,08877 .   |
| g_walk_speed_aadt              | -0,3546737 | 0,14029 |  -2,52816   | 0,01147 *   |


Iterations: 106

Start LL = 7175.705063219666
Final LL = 3631.134279016882
