Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
0,7685.208331032533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7005.638034068487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.362471878337292E-4,-7.437825919058211E-5,-2.329064111133677E-4,0.0,-2.516432812538531E-4,-9.819068655899604E-5,-2.5026766293974117E-4,-8.851392324593516E-5,0.0,-1.0696618270074149E-4,-1.806329151771294E-4,1.5748457940863153E-5,-1.0815206055773393E-4,-5.5404213478698884E-5,-4.45890074229253E-5,1.280748085552116E-4,-1.9808903723206165E-4,-7.570644239041397E-5,-7.589618284753305E-6,-4.648641199411379E-5,-6.49529019832041E-4,-6.109642719226389E-5,-2.5282915911084536E-4,-1.2394795361287718E-4,-3.578979372404004E-4,-2.988412199621606E-5,-2.806261360787546E-4,-9.610354153068841E-5,-2.3954732711252604E-5,-1.1645320555668317E-4,-2.3968963245536923E-4,1.3851053369674867E-5,-1.18113434556473E-4,-3.761604562380841E-5,-7.423595384774306E-5,1.3803618255395022E-4,-2.1896048751513346E-4,-7.428338896202271E-5,2.9172595282020493E-5,-9.653045755920575E-5,0.015503842801987263,-0.007730931063222471,-0.01969744597694999,-0.07392034588932511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6935.526635151715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012983104530521457,-0.0016291039539991824,-0.004630839899358723,0.0,-0.005334820866386416,-0.0018001104778553963,-0.005030451131390449,-0.0017635890981988983,0.0,-0.002262417959173497,-0.0014784095065711446,2.5900810372552006E-4,-0.0010355596045381595,-5.706536314333625E-4,-2.841874964561185E-4,0.001589812404608919,-0.00210362775044811,-7.981537084102903E-4,-7.517184064850192E-5,-3.9479836624163833E-4,-0.00649460200218353,-6.132788705299564E-4,-0.002548436800285726,-0.0013055986298545993,-0.0038514749303434196,-3.0774958243429243E-4,-0.002780901754835869,-9.460881542669962E-4,-2.662745298055538E-4,-0.0010797428237931087,0.005298956207440418,0.001409474990023847,0.0012919678162514575,7.969773661535756E-4,0.002824037149496263,0.0028074927677501234,2.932790179909399E-4,9.704648373246811E-5,6.305988241665709E-4,2.1088949140794252E-4,0.0490304060233212,-0.01924818144613233,-0.1505945797844965,-0.053649781570798374,2.7588223380450002E-5,0.0010803029962566857,0.001739218000903844,8.833811695771246E-4,0.0,7.822094300753327E-5,4.104793032366132E-5,0.0,0.0,-0.0036251521525438426,0.0,0.0,0.0,-1.9395662085248787E-4,0.0,0.0
3,6816.2638432858685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015605076831705221,-0.0019652685679409864,-0.0055581148339701614,0.0,-0.006423878337239498,-0.0021587892914481824,-0.006039567729969039,-0.0021152100020277106,0.0,-0.002719434465914455,-0.0014978340165432505,3.3602097242340853E-4,-0.0011335836219339187,-6.34154716004009E-4,-2.308310432537166E-4,0.0018940213652134854,-0.0023798193730628385,-9.068385961386291E-4,-8.093705418464054E-5,-4.1931587618474685E-4,-0.007186558907551718,-6.518855409900857E-4,-0.002847881929584499,-0.0014656893943145654,-0.004320212384738548,-2.997968802860376E-4,-0.003108394562122734,-0.001058779670316626,-2.9801901700650217E-4,-0.0011954531475680903,0.006288017234936825,0.0016632381557445653,0.0015402227356723609,9.457114840578068E-4,0.003342740224043455,0.003301395973534719,3.7193083328615907E-4,1.2294157504126648E-4,7.418077823000456E-4,2.6125249003262164E-4,0.04872124227013361,-0.008205828905240485,-0.1657768721311994,-0.05310506747069571,2.8640157207138173E-5,0.0010652889895061352,0.0017746018578778334,9.971996670046163E-4,0.0,7.816467332783497E-5,4.63470575929992E-5,0.0,0.0,-0.004199294750802381,0.0,0.0,0.0,-2.2472492482630913E-4,0.0,0.0
4,6062.96726889199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3642655736633294,-0.04703326662386143,-0.12828949844618306,0.0,-0.15156818331890745,-0.0497350272342886,-0.13983073602521312,-0.048639657992413904,0.0,-0.06340338186580131,-0.03925345537598148,0.004286678968333364,-0.02505999492626135,-0.014177192485500822,-0.01034829440662198,0.034870856297577774,-0.04936601011174927,-0.018742762141233056,-0.0021436073597006495,-0.00879138848146805,-0.01766222445809876,0.006913506212801047,-0.015759506600401946,-0.009865082558349808,-0.027502463053735358,0.012478306664682661,-0.017896408485112973,-0.006420773553705855,-0.0015860986627196432,-0.003727968206494875,0.12664680946951945,0.03284771041972981,0.03151000981696702,0.01901034125941434,0.06637378395369094,0.0647498430976999,0.008971048113394083,0.0028956704597647726,0.014581865942627868,0.0061136391676282435,-0.41977674922381536,-0.10878556261364802,-0.3823054642324378,-0.10357906987338131,-7.634928253918571E-4,-0.049719659087638826,-0.057995405039145465,0.0030258448313469108,0.0,-0.0032421306066093432,1.13417503941162E-4,0.0,0.0,-0.06005932691609889,0.0,0.0,0.0,-0.0032277089084448442,0.0,0.0
5,5310.555939852626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3830573183647923,-0.3033304656549111,-0.8248271968346197,0.0,-0.9485397588657659,-0.31999778264930195,-0.9081178684399916,-0.3238521689326649,0.0,-0.4034526620888168,-0.19559961329368136,0.07022924935772548,-0.16884867860198294,-0.0865082901396842,-0.006773872228586566,0.30261146955013996,-0.36728285372047403,-0.12963259989046547,-0.003805292673744262,-0.08078583124680269,-0.12343661544539017,0.049252591808910215,-0.11337386928563668,-0.07313755409416281,-0.21270248010471587,0.08279326399328428,-0.12031809574056992,-0.04543297593257296,-0.014066219316490155,-0.019644178137479935,0.8135980515650403,0.2191979199749822,0.19318800778166928,0.12163524953225228,0.4126395370508419,0.44560524140187685,0.0351795063081036,0.007341001018580584,0.10022138315979533,0.032783497951370234,-0.09015460699099714,-0.05908709938374879,-0.3027942289306641,-0.08939011720758364,-0.007314296131298602,-0.5125115162281723,-0.6027271460096215,0.1364737542804274,0.0,-0.03264890958557375,0.007291574633419523,0.0,0.0,-0.3733558444992113,0.0,0.0,0.0,-0.020802325194996273,0.0,0.0
6,5252.165978425105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6092557742207063,-0.32896255928010926,-0.9047101772433219,0.0,-1.0314404434274442,-0.34980387839264526,-0.9973099721289727,-0.35627953355522135,0.0,-0.4421544909840351,-0.22761410728942988,0.07836878011634117,-0.19292496980231677,-0.09990529759879732,-0.0103842649292482,0.34492777287166376,-0.41961799275234163,-0.14918084041147944,-0.004793310054021054,-0.09107056303663698,-0.16071521453129395,0.05350079059988696,-0.13492203576334832,-0.08683847207493034,-0.24210505648695227,0.094372128969536,-0.1460870321973815,-0.0542539534893062,-0.016249757706851678,-0.026136924728919916,0.9062980971774008,0.245532041015597,0.21227413763267572,0.13529120262379507,0.4536609099673016,0.5012925309106099,0.03464949048428563,0.006064044715796073,0.1124929431345411,0.03529995237881176,-0.049064720485640353,-0.0533577935817884,-0.280221324576613,-0.08921630278692597,-0.005118760545322411,-0.44129478812129896,-0.46490117519462487,0.19980183026267032,0.0,-0.02667292532169969,0.01038850482264281,0.0,0.0,-0.3959307255556582,0.0,0.0,0.0,-0.022183190546201582,0.0,0.0
7,4706.358748346425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6162776535890324,-0.1601361949958822,-0.9600783446360246,0.0,-0.5735405453609422,-0.3132302324285752,-1.1394516429619235,-0.457006160997593,0.0,-0.43751277843770425,-0.7498876843706519,0.2616114704153551,-0.6094367196369419,-0.34625960490530777,0.031939137751252164,1.2303803271869955,-1.4196092461802026,-0.5376088659078241,-0.010362335043122502,-0.2818661377177683,-0.6018151857145274,0.1832420601773489,-0.44666611029847375,-0.3228561746172666,-0.6480989148718223,0.39322778359510174,-0.5601944237005982,-0.2010052068879462,-0.04241845988688185,-0.10043514051745107,1.5906343201985202,0.5190484810679024,0.1985350077339234,0.22537117269248144,0.459626661254477,1.2136007653774699,-0.23690782066414384,-0.12884141483883904,0.25981479918839384,-0.018958518120104878,-0.08385615068972752,-0.0406936056444497,-0.2655612114856171,-0.09858152094179161,6.229445592675293E-4,-0.8890301635914732,-0.40071723645056834,0.9276104723000562,0.0,-0.03911759338593589,0.045771054409683355,0.0,0.0,0.2703108528741405,0.0,0.0,0.0,0.006957996796716947,0.0,0.0
8,4433.402867234602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6193174231534315,-0.03928519476213185,-1.0048724013989365,0.0,-0.26954937780906596,-0.2816260014518486,-1.245776600181083,-0.5299458326612598,0.0,-0.43651423643603743,-1.0505967380715457,0.3502097164169311,-0.8088254586348111,-0.48900074065513416,0.08365660044039164,1.7266313247150675,-1.9704529087000011,-0.7891015460810409,-0.01485675009898594,-0.36029193348849053,-0.7045479566854376,0.3091872943199917,-0.5598216958830761,-0.4452282670708059,-0.6195238917050473,0.658229049232544,-0.7584142935938097,-0.2909053154747408,-0.04697388130773261,-0.13236018504302213,1.9518734581346642,0.6684739049680312,0.16579461595570544,0.2648958201641861,0.39096241059718057,1.593541427410511,-0.3858308851156691,-0.22195050518338372,0.33230630571073827,-0.047552561151946324,-0.06776254567707789,-0.025894066319368414,-0.2526077358282292,-0.09932343058779261,0.004904782647530678,-1.0449907988917095,-0.24576996068598614,0.46790376014431356,0.0,-0.036054003543305964,0.022185965851496486,0.0,0.0,0.42085432947562873,0.0,0.0,0.0,0.013335630037570902,0.0,0.0
9,4281.903420881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8045176454368477,0.25777626708093593,-1.1589123426447563,0.0,0.38246902262362203,-0.14804833392039696,-1.5791572029313372,-0.7638426615578108,0.0,-0.4572311912077089,-1.1394922054911152,0.38585519148646863,-0.5851260661588394,-0.5787670322109518,0.6202153742983849,1.9521784868461025,-2.1859018831873107,-1.1908483222285433,-0.03445999816733272,-0.15336992708686395,-0.4572072260548937,0.6250605093124172,-0.6161338498476232,-0.6203003932615289,-0.5655553334758547,1.4916486957552082,-1.004882256663767,-0.5045430549452314,-0.018440513238022135,-0.12052875615351831,1.920127274119541,0.7452929091925969,-0.09383668128226325,0.18448051804060134,-0.11689274784878873,1.8595457456512585,-0.5980909597260027,-0.4731866406793285,0.3521481796829132,-0.09080162982453159,-0.07632199285848168,-0.030711939799816543,-0.2658735185964165,-0.09714517658350319,0.01363665123298267,-1.3031690290257036,-0.052204581164771086,0.5746244143473516,0.0,-0.017531813260687548,0.027329864746864753,0.0,0.0,0.06448121059635692,0.0,0.0,0.0,0.0017006379579309304,0.0,0.0
