Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressJct,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressJct,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_stressLink_c,g_walk_stressJct_c
21,3730.7180064475237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1493469045117135,0.9579941730738203,-0.4196019730267053,-0.12433179276886783,0.5980831164378374,1.8838481904842537,-1.0862284330817018,-1.6970858722642221,-0.29609956668812354,0.20596370496065997,-1.0965180839141453,0.891280811225183,-0.36304289714096255,-0.5165057009053253,0.35481555317263536,3.00463314832217,-1.5473672949416577,-2.062793670838252,-0.6790262466765475,0.3657711508245826,-0.2783580288587945,1.296083903151523,-0.48177725901310264,-1.0677270773099823,-0.4812471905808714,2.836315967178683,-1.9523310002991638,-4.259518088130429,-0.6873277648377024,0.47275833353021945,2.1746989288144474,1.2030751603835492,-0.2740714347439845,-0.08037626506661585,-0.07237927093719951,2.920467215894942,-0.9260564815697905,-1.7130051004224052,-0.21851012397319647,0.10749841631323209,-0.1680637699254521,-0.040109035376269066,-0.3173958874495163,-0.09937433615775708,0.7096525600950837,-1.2732606878725885,0.049352198999611796,2.716194706415793,-0.6473400813018442,0.5171864203915435,-0.320948021434538,1.0603117356982925,0.432851637898422,0.0,0.0,0.0
22,3716.6049278062105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.259839066723359,1.1025394063302087,-0.46910606013125367,0.09750737753173797,0.6374656991535272,2.243727024215827,-1.1151357284800418,-1.6617389559687068,-0.10889640185345686,0.297202660601892,-1.1523354487698945,0.7985354184271742,-0.4478399911045291,-0.5731075390959947,0.371492335859154,3.201302807356433,-1.5324142981747546,-1.7414744731505252,-0.554643168899041,0.25585623055432266,-0.474185686899507,1.1897786417556997,-0.6810777085872455,-1.2502892032817847,-0.4779533297285138,3.210807622374904,-1.6732181323509097,-3.4166777007069666,-0.4372738380512946,0.6021294647807219,2.068150591809149,0.9934706441883692,-0.06236964675996057,-0.0978198395380529,-0.13147439113919981,3.2330013027909295,-0.9219631611687075,-1.2421336455239285,-0.06601463495106491,0.023671580699539813,-0.16630836757409356,-0.038632184252434025,-0.3146467856599633,-0.09967051119051608,0.7449996549855891,-1.2520849224984336,0.0073698545119689,2.919724704379111,-0.7326140866026835,0.4784381237243518,-0.41120704284206394,1.174496213422828,0.46020148981325437,0.0,0.0,0.0
23,3708.415707828216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25808405414579,1.049153102638645,-0.306242601551327,0.1148277902099607,0.6404394563064492,2.296061809260875,-1.256843108268241,-1.5972370876953643,0.021906834568008682,0.24654642404358934,-1.1617284523338947,0.8767284773233831,-0.3756243340214057,-0.5086507550373246,0.31596286278845875,3.393051300686166,-1.4526606966658637,-1.6279844588852772,-0.434814261644306,0.31259543195239936,-0.5389323077590668,0.9472690864382641,-0.7370634136109164,-1.4162283744415078,-0.23997606883861206,3.5039476789444928,-1.588996858581006,-2.6564943184645378,-0.24221543027649486,0.6987736113733197,2.066694015478654,1.1301274348927681,-0.13538258620085797,-0.09851898343500992,-0.07479776881359629,3.4271540062566577,-0.8451407564512339,-1.0558884340268815,0.028655851147596223,0.1481391506068256,-0.16411417286176358,-0.039525701785507336,-0.32051704508196116,-0.09983033433622776,0.7706102938090696,-1.2012999259934047,-0.08395218808964011,3.072957535971083,-0.804164342497411,0.5436460873917714,-0.43361470741638786,1.273951930919694,0.5934211471125903,0.0,0.0,0.0
24,3702.747655833096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2171288144612764,1.0846280651649591,-0.3344808003851528,0.001327011189937763,0.6022859291676305,2.182476036791153,-1.214807102457561,-1.5680957922923016,0.07642346604069417,0.2180215139927511,-1.243891237779124,0.8740063950140292,-0.3829898425275028,-0.4227528378868143,0.34318994894478666,3.432544543949185,-1.4853691412288437,-1.7785733395311114,-0.346541731688017,0.4279627454585797,-0.6834884552560785,0.934362250816868,-0.8327660632381367,-1.5736998659451291,-0.15621287967054903,3.5648618858463985,-1.6353553863917043,-1.9831893367843678,-0.1625979326473017,0.7083298814991654,2.0206538207394775,1.017431342225897,-0.11604171075828386,-0.08180112337474284,-0.039260413230871136,3.5081298194177246,-0.8086787517241144,-1.2753562520874941,0.11251909812527275,0.29701992410457123,-0.16352583232756807,-0.03808713223841448,-0.31615243893783956,-0.10011275967621307,0.7913644205903252,-1.2299311891148552,-0.08999359402032665,3.1986363058254383,-0.8751041951846087,0.5194231808961258,-0.41900400289282835,1.3626202426380922,0.614312472257185,0.0,0.0,0.0
25,3699.922752473427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.211635880232064,1.0373028571488176,-0.4353072543092959,0.028556741912379634,0.7082642619540658,2.239412490159954,-1.2458468283307562,-1.6412484055648067,0.11144008548871112,0.21516062195209,-1.2128088019464514,0.9612230964836755,-0.3872808895018461,-0.5301931932703386,0.3382231408195565,3.3848720952243823,-1.5236278549865794,-1.875027598242319,-0.3226546423579073,0.40253550931197235,-0.6873623413922426,0.9204344029111592,-0.798239628975162,-1.640120529661479,-0.1897235449612064,3.551756587707894,-1.6443483874827003,-1.6512597507074835,-0.14121581652933027,0.6907719379947418,2.0370000059346234,1.0761633192959212,-0.12728994308096253,-0.10849286264321198,0.013188604958332462,3.4388173538260802,-0.8913631745214261,-1.4284465887402211,0.13687806750707937,0.3774387452769093,-0.16279622552174555,-0.0376194094803427,-0.3152834485502973,-0.10026191780793402,0.8042373607963663,-1.2691000199738531,-0.06086911489006043,3.2817501962529296,-0.9306264641387448,0.5011801252756282,-0.40907484514780257,1.426812346126511,0.6012386483101287,0.0,0.0,0.0
26,3697.910594389322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2150362396995806,1.0494011794012965,-0.41219102968089244,-0.017165100049426313,0.7250528586901185,2.281729767640371,-1.256227488824271,-1.7236938554939867,0.12995406391890424,0.2712441028181282,-1.155434296540798,0.868037867718873,-0.45169539043366524,-0.4947006724533914,0.34246461324524,3.4140862879440985,-1.5069205190362722,-1.9189105453158204,-0.3354019381573537,0.3924132282908191,-0.6369388735790164,0.9619660577774637,-0.7770360574962666,-1.6816874678375704,-0.2138710939112646,3.54859719894449,-1.650123711760702,-1.5388381777547198,-0.14225196595340275,0.6347866056900701,2.1479888987301528,1.192950266124724,-0.07614605727439011,-0.15479824603838865,-0.029130000103529556,3.3756424546557025,-1.0155379510865783,-1.509525858111848,0.15116349167052592,0.38314195520712235,-0.16071354435439153,-0.03764838464045,-0.3152718608384059,-0.10049408588596875,0.8171667762621894,-1.2474338654487014,-0.07490508908236486,3.36748754715728,-0.9924513733148602,0.52072108962298,-0.40624719572295104,1.49741042924485,0.5984034077723703,0.0,0.0,0.0
27,3695.65877885585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1630698374655966,1.1460053637419008,-0.29803959009283076,-0.0640343778328584,0.5713435403634506,2.303537418327742,-1.2689847335403122,-1.9048228107189893,0.12829071948367352,0.4179405830614005,-1.1043053420290287,1.033613829721858,-0.36849365716977955,-0.6753702395094032,0.24013453178091276,3.539868518777276,-1.5339559688799125,-1.8201480264475556,-0.41268580089578644,0.4903576942702301,-0.5204809899442924,1.0200353562877957,-0.8187535602246869,-1.7753101885842415,-0.23261079981861857,3.5985607635222534,-1.7088020103003545,-1.6417387186831047,-0.1831655085902527,0.4472874498572514,2.4483026680720297,1.2093713760472222,-0.04673680038689812,-0.07163855938858174,-0.24000082230741654,3.383316405758958,-1.20616171194933,-1.7221763360751958,0.19543053861963028,0.27094186298864126,-0.15630908094764298,-0.03751013033946706,-0.3104518930623839,-0.1014562363314284,0.8628927614598226,-1.211297118252613,-0.10643210124457556,3.654810226227407,-1.2182286009800705,0.5252448541070021,-0.42342158547848435,1.7496843178387975,0.5876444156423596,0.0,0.0,0.0
28,3688.30095944326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0482647390344453,1.4132099039635162,-0.3957264981383994,0.045750633973235755,0.6215384884732649,2.3625834824425853,-1.5076435865157307,-2.0340763241051194,0.07483770671490589,0.30341436406138395,-1.1301497630987904,1.1104165543017306,-0.4442233605243829,-0.5130965589276114,0.29618621063926776,3.7535258279700616,-1.5737625572201532,-1.8434229672278077,-0.485586409015007,0.3864761173471001,-0.4341458990072505,0.9996076613869347,-0.8759494240384503,-1.888702043182658,-0.2405729463796634,3.660087920239117,-1.8345884529179948,-2.206574790113023,-0.3032207743316526,0.3365735720938464,2.5717570446853704,1.2679400585645593,-0.23494043614135865,-0.09929084605523643,-0.2521363632713038,3.598145977896813,-1.0936604158235237,-1.860369697707785,0.16598170816797594,0.2015395421534414,-0.152437205298719,-0.03621681448795325,-0.29747759110898697,-0.10334161605487367,0.9496775773905063,-1.2834621609184524,-0.05338791800611457,4.153031106795255,-1.6285695785795633,0.47775196134190073,-0.4634150630988894,2.2135155196427676,0.5035735515353501,0.0,0.0,0.0
29,3682.196590698921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.092249059229366,1.2200866564596842,-0.3740718057605351,0.0956750848200827,0.7681954231165513,2.4218494077129806,-1.4263650434152009,-2.0172967321560886,-0.004009537395759821,0.16378541240621278,-1.1891627885381784,1.1392404342279763,-0.44481850751114155,-0.548519564058088,0.3784965197552004,3.9301879218861697,-1.5718933191633362,-2.062828779542872,-0.498296843542824,0.41094717228806527,-0.4347837724251741,1.1518410946718167,-0.9983249615196367,-1.89869448247498,-0.13227306565478836,3.7266628021522425,-1.9445708923709837,-2.6363341122710175,-0.4080842973717916,0.3981603224841246,2.526446042291822,1.2756330551048847,-0.23001539613608063,-0.17301000759723467,-0.16475616334513368,3.8101914420357006,-1.1910646087300159,-1.762889822452495,0.09921753355533568,0.17500741003622128,-0.15116164879602895,-0.035272329124066776,-0.2900706470600466,-0.10393244748435725,1.015228106651933,-1.2235835954788536,-0.10316011224176797,4.5041329373381975,-1.915483788045041,0.42681228471203936,-0.43722120885838933,2.5415520589111678,0.4771819981071138,0.0,0.0,0.0
30,3678.8756991896544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1235887043330686,1.260244531374759,-0.4854834021376683,-0.10285710117884787,0.8068977917425766,2.6710252900099247,-1.333247613417754,-1.8374520276854627,-0.06307754237264912,0.1545902278177625,-1.1385498464932968,1.149931124638282,-0.4835216882344036,-0.6130967343528454,0.3941110174815043,4.000262837630704,-1.6290483032164522,-2.1875454772397807,-0.5012743851334538,0.49923479237710033,-0.5218943473510832,1.1354039062992045,-0.9309693373775375,-1.8233698317530354,0.009860659616096362,3.804222846601303,-2.028807916646417,-2.8432487300250786,-0.48200740794948926,0.55122843939907,2.517654750698218,1.316356897626453,-0.21276319440849994,-0.11558549118655008,-0.14745381292098456,3.887085212773596,-1.244407069385501,-1.6713665255694163,0.03249979765947114,0.20052327211033627,-0.15232583956017318,-0.03583226211051376,-0.28802209570562715,-0.10462204574495958,1.0582839396412493,-1.2573010359295047,-0.10353630000650943,4.69903082721187,-2.081905574824386,0.40640773066821917,-0.3745481676114826,2.731760849149348,0.5035520181422355,0.0,0.0,0.0
31,3677.876929030335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.055608886639461,1.0272593077945236,-0.5244855042440194,-0.10168158804070615,0.7152917766477913,2.95295684221003,-1.453435805502796,-1.623600672180422,-0.12343255749133059,0.24574017086089958,-1.1176160292258244,1.068264209255896,-0.5159439463587678,-0.6418404627127016,0.3705958951897107,4.1722205561248975,-1.6024896592562363,-2.180552807925595,-0.5385980990504576,0.45519641530775273,-0.7368260436171725,1.2725761364944213,-0.8382546066113817,-1.6230326964369868,0.01692797150634064,3.9860199631760462,-2.094609086977374,-2.895091309782254,-0.5946981042340538,0.7751970202176706,2.5299916320450153,1.3381209118983448,-0.20041126006382542,-0.07905302508644602,-0.219445594271276,4.018537286798185,-1.1789771973861023,-1.8111774272341337,-0.01710617897556077,0.22675791158566966,-0.15546391547553315,-0.03653835320054771,-0.28287861460365843,-0.10574051459895675,1.113060879723365,-1.3312383887556352,-0.06911837628421341,4.8930456310261015,-2.2603883465824417,0.3781897773045685,-0.2935997485553995,2.9305502027234605,0.4922990374902159,0.0,0.0,0.0
32,3675.6839962864074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0755122406929907,1.0061485748781396,-0.6465375465233809,-0.08430508543622658,0.8076860376709369,3.0385245234167817,-1.3991312961326137,-1.5820427760826052,-0.2091215240001324,0.28561315585032776,-1.1249818586442275,1.0517726825704172,-0.494938526714918,-0.5807228413553268,0.40623896956155364,4.395531089987628,-1.5841738734520634,-2.022083128687677,-0.6306836858085564,0.5104570608018733,-0.7504694321389953,1.322268678590855,-0.6345129374974188,-1.3026206205015707,-0.08702616705335155,4.3062305935127565,-2.0732949308430113,-2.817536024584674,-0.7100257051331692,0.9319624096851009,2.4836037856389015,1.3349690237660834,-0.17279391624805152,-0.08614280765798957,-0.16319166820012992,4.307972516377922,-1.2353631270807324,-1.9746326875482942,-0.04869716490920801,0.26260648368666645,-0.15617153495234878,-0.03810590539335235,-0.2859509377150131,-0.10563400285018357,1.1816737249488156,-1.2688556745819337,-0.10817493568322879,5.1143976735311645,-2.475468152471808,0.3738142054998648,-0.2489873059207759,3.1679171637809214,0.4860258186998256,0.0,0.0,0.0
33,3671.5403557521327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1632150661956606,1.1159847048875573,-0.44237440261726846,-0.112649932835768,0.8352157863101387,3.2926034836036897,-1.3313280843760578,-1.7772652698545865,-0.2647588959019492,0.14135877598382687,-1.2378738712281014,1.0784719969716894,-0.42251016081011883,-0.5403745628994442,0.4392036032203155,4.616946910975632,-1.575601228320009,-2.013493323402181,-0.7385839455863203,0.4534935906453695,-0.7932563097073737,1.2558703252598074,-0.6439430338437824,-0.9816082614295336,-0.25621858346662724,4.551380794638358,-1.9997001791764515,-2.6197407800597534,-0.876750199259206,0.9422541664031114,2.383475199611894,1.3490776338691288,-0.07567576857580344,-0.04826636131900133,-0.2017512896736573,4.5579610096884835,-1.247740918630338,-1.9420477571140509,-0.15624490621191117,0.4752547026622288,-0.1610129717210931,-0.038243050067755045,-0.28398632942240454,-0.10678309979504386,1.2824905213571767,-1.3843773135504933,-0.027088281827865685,5.40296198784135,-2.795144856716474,0.3401801315405664,-0.30472440902862763,3.509906356090025,0.43632877241682577,0.0,0.0,0.0
34,3667.619636317965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.219432815090524,1.3189971268860199,-0.44569184446587135,0.19042003696795584,0.7616632834320657,3.580214391204628,-1.3326545284495304,-1.8670438503297517,-0.32878051322096713,0.22763186623923115,-1.2610160029810267,1.123842409331122,-0.4503328195906501,-0.5082839541344253,0.48058580010005164,4.844567015917396,-1.548045808918693,-2.29929428629585,-0.7991886222493598,0.5006620864531259,-0.6549873796053568,1.3303587825034153,-0.6985926098587947,-1.0542000277168568,-0.23868976468536474,4.685920569501449,-1.8819221186771726,-2.2929194314450543,-1.0250754479776856,0.76008033057233,2.3179723408427892,1.3718582894747462,-0.11078964772005812,0.13510813626359555,-0.2136375983315752,4.869780003758398,-1.1848581083964926,-1.7305275226165466,-0.2857271294383929,0.4855989475267262,-0.1654609853702725,-0.03905864183156904,-0.2898057875027348,-0.10757016368365856,1.4182055827043067,-1.3732073988459013,-0.07307747833570417,5.770547566373685,-3.236808188510551,0.36301456207889693,-0.46557529035857537,3.9733195442999807,0.5099541845275493,0.0,0.0,0.0
35,3665.030202694349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2879632429443464,1.3085273355243747,-0.38707295079722226,0.18592422413292523,0.8398406780164402,3.6222255362805353,-1.3452257274750774,-1.846849800163226,-0.3426736553876245,0.34983370497363286,-1.2066937942479303,1.148193302133787,-0.41946353019322363,-0.4540842209866391,0.4818274128455406,4.826144487611089,-1.6687097882143525,-2.3233702102057143,-0.7965151604904014,0.5184585903370457,-0.6815441803701601,1.2789314412335118,-0.7518335694049908,-1.2720516816965481,-0.26560002782254527,4.806255407211022,-1.850869377752975,-2.200290335747088,-1.018452989365278,0.661400614952324,2.27604039098509,1.3990639145147123,-0.0930445613690039,0.06800641353363064,-0.20045807012220793,4.971933604378878,-1.1271299603055842,-1.6640282995327909,-0.3153747260666592,0.35589229028978286,-0.1707155066326306,-0.04068910058064349,-0.2865277280743038,-0.10848834832249374,1.4729049940822423,-1.413450089165263,-0.04990999002737033,5.897789617513057,-3.42742505044213,0.35180087139520627,-0.535418241175914,4.165931631355396,0.4823744877594349,0.0,0.0,0.0
36,3663.893265179022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243134124474597,1.2885006106242414,-0.39510102885049053,-0.004845005840148714,0.8512698133412896,3.664868495085645,-1.365815230945465,-1.8106597014057713,-0.28815727361939353,0.2775775283674568,-1.3615689368225923,1.0900439669871327,-0.4161790684306509,-0.6373583316267104,0.575319145810894,4.992755768453732,-1.574994232002347,-2.297534329133235,-0.7400827265352554,0.4671677877968259,-0.6067648088040387,1.1428887519887136,-0.6983148459241644,-1.716997774843746,-0.3146980649556305,4.852502656028237,-1.7340327236802526,-2.1558669129011703,-0.8459211749681436,0.6854526585761812,2.3024950897785024,1.337476705190325,-0.08461944204280754,-0.1584458106893653,-0.16221465418574782,5.002366347706173,-1.0838907356676242,-1.653014149502575,-0.24814187236352456,0.1509531504057935,-0.17096043296933028,-0.03879738307804369,-0.28567105587574637,-0.10890536862595467,1.5281534170964024,-1.4422863657103064,-0.030694839997259474,5.984961323235963,-3.6640803349264663,0.3385503894457783,-0.5365708662400621,4.390312612467748,0.47400668384749695,0.0,0.0,0.0
37,3662.447402144138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1756524735972627,1.1753571581774622,-0.5050748058232417,-0.08887925262206077,0.8309364491017538,3.7737101029748,-1.248390163280297,-1.8566558262682231,-0.17734212217085588,0.0932666044630342,-1.2452600979743405,1.0320480957775329,-0.4567712506251365,-0.6490175138434289,0.5322442695286077,5.036200131519728,-1.603400372841696,-2.183803903534486,-0.6721282318940093,0.43892330697943716,-0.5326854887732775,1.1188328790870614,-0.7868416238688807,-1.9870721289382056,-0.3317997254000874,4.920950515952974,-1.731900302513921,-2.1816256067802064,-0.5975705100995595,0.6920094131808605,2.410212111367299,1.2496775504496012,-0.190099333280116,-0.24631784800040676,-0.21901374280427677,5.091187594368095,-1.0818207110982856,-1.6465217035686113,-0.09855512538207939,0.2494745930646466,-0.17150323732149841,-0.04016556934208902,-0.2832028533593794,-0.10978842514650329,1.5549162552193612,-1.42532637547723,-0.037688717878924256,5.978637543671665,-3.837019642767218,0.33254248744713627,-0.48649469354946817,4.540431567966019,0.46347129912976687,0.0,0.0,0.0
38,3660.4143292755434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.165994512272658,1.133837239812792,-0.5119008947756972,-0.12818560145055363,0.8201741891910891,3.8050557888916736,-1.2865948661695963,-1.7810050496394494,-0.05613078513257082,0.21705122464799828,-1.1929019590547567,0.9902064119066696,-0.4896893903415966,-0.6989344828037504,0.5174153660454909,5.091746604193656,-1.6010888222553212,-2.227520497986584,-0.5389324020748797,0.4202397037796143,-0.40939599342118554,0.9884501357686183,-0.8975673110367902,-1.971810773443554,-0.4057215637818564,4.989469222744644,-1.7585545541913075,-2.2329978823438155,-0.307041409334028,0.6705222961950267,2.4225520923376385,1.1751477331079112,-0.22156751624589627,-0.2785358960680931,-0.21184141807368337,5.193319036119675,-1.1227189767689463,-1.6391821232509314,0.06947258279193985,0.4290854655013644,-0.16923400355115015,-0.03984867942479938,-0.27992616805520537,-0.11021025959319646,1.5663269967878057,-1.3904420177487917,-0.035242951850320677,5.900323872432362,-4.009159335542745,0.3135688953507421,-0.476370753410008,4.675529205860339,0.42282777498390234,0.0,0.0,0.0
39,3658.566232212975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1797509987676467,1.126578151263469,-0.45768288368898524,-0.07108645324522356,0.8331107992211176,3.939437002724948,-1.3615003217032162,-1.7929608557399352,0.10559702216518811,0.2090426512225358,-1.2245212541336623,0.9941874930185891,-0.4619518574001939,-0.6060679383985572,0.5131803686667608,5.159523754534102,-1.6979107924122585,-2.2037115344741287,-0.33510399659148443,0.6095150247562203,-0.3847898139352451,0.9897175804587711,-0.9374238686042441,-1.7993271701278049,-0.36861897887805234,4.973777635870838,-1.7624658013978978,-2.228959722685077,-0.06020865301812539,0.7405785679044737,2.445383672086814,1.1655973223568346,-0.22451009136308173,-0.2617912124786103,-0.16069800998982142,5.188861967540692,-1.166014501830868,-1.660449121577009,0.2246162564488514,0.3496452721871667,-0.16592655935431758,-0.038878089395806864,-0.277352952106598,-0.11057295570884917,1.5758061893283148,-1.3951116934066639,-0.012551982994501151,5.759689631369421,-4.232452779721199,0.29766566764443014,-0.5141372258260313,4.834531487823421,0.4159621919333782,0.0,0.0,0.0
40,3657.2780740147473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.27162118786033,1.2246020260970227,-0.41858410606640806,0.029643453663056207,0.8357653133593372,3.98975538097092,-1.2114074714686258,-1.8701339139409399,0.33557615596969537,0.24237825675110017,-1.2736511291508663,1.1590873015395053,-0.38848311909272026,-0.4507261039732112,0.48236674707180555,5.223190189520342,-1.6308284683155916,-2.209875419651935,-0.007308834560901145,0.41216887480613196,-0.6256541259713856,1.0734499851119992,-0.8713742285583154,-1.4590653210946987,-0.13346228694239234,5.128544288844754,-1.9021531526410438,-2.1806881626560477,0.24751305886734848,0.8162132474555643,2.524327568601321,1.2934736425498905,-0.20195745206226137,-0.15804909487948587,-0.15944728721168122,5.167149144406523,-1.1629865428853094,-1.666228280079964,0.45356096081096675,0.11174428573486625,-0.16483737363886863,-0.03825496763978705,-0.2674605455220718,-0.11248028499201422,1.594573803422043,-1.351717544668718,-0.0358912005696391,5.473129324732963,-4.665499185177195,0.2928879897969776,-0.5754777267356751,5.133445054022451,0.4339859223725026,0.0,0.0,0.0
41,3655.6528779492437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.255658099537552,1.3216264415437335,-0.3362848919457721,-0.01906300649307284,0.8234791914987111,4.019433803036756,-1.2925363205076745,-1.8641580536971598,0.3806398679593354,0.19033344708986144,-1.190180509893348,1.1966682071917196,-0.4003489934312277,-0.5300661928595357,0.45097921333611185,5.304968112749703,-1.6547966138078065,-2.1624506692943544,-0.07737406956064673,0.3876711937301189,-0.770243321737147,1.3091865413274015,-0.716181712017482,-1.4093851978041774,-0.03577179249712527,5.2470190559424115,-1.85454088047157,-2.132996335661019,0.18504789936515958,0.651052280856028,2.400673693405258,1.3879893515896535,-0.150109003018188,-0.13264520074014471,-0.09049699585118222,5.302263944606018,-1.1425571774268144,-1.6223762633851326,0.4965833510731721,0.1399869284580396,-0.16443650471025872,-0.03890130920920019,-0.2630104533420322,-0.11295666182309867,1.605360178901072,-1.3214794107678436,-0.047926805733210565,5.329863889884559,-4.884601316171317,0.2490980625992053,-0.5402453195373816,5.278669598479882,0.4431382852971264,0.0,0.0,0.0
42,3654.7461782112814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2135577416203827,1.2489608434774373,-0.43173462226471937,0.027229624536897715,0.761936256176223,4.105216820323056,-1.2461873369035137,-1.8496937600404664,0.2687269748251171,0.20920879923004407,-1.2437460585371274,1.206332653131773,-0.37361777041309635,-0.49250825733311593,0.436035265580337,5.439768941471613,-1.6507200944538576,-2.1458288161274717,-0.2420833373298542,0.46078400548312537,-0.819213915920902,1.2386682245835454,-0.677214056810856,-1.445599243136646,-0.014739930672350809,5.384770537112517,-1.7396132963248068,-2.095538388977674,-0.03274696869298971,0.4921175964111783,2.3621072215108283,1.4737269262003452,-0.06394390755741028,-0.14323518724506076,-0.1177326228646911,5.380406629871491,-1.1337251139780429,-1.600084006433794,0.373382279760973,0.20793955853723683,-0.16282197231699957,-0.037991335696168416,-0.2585990052169681,-0.11352306969910991,1.6159881383332348,-1.3538744802922191,-0.016461224687244494,5.228675289572071,-5.050370058326544,0.22180687476531336,-0.4853906997283662,5.378102661517397,0.43571834244885804,0.0,0.0,0.0
43,3653.637155157472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.208847802770151,1.1203276635311314,-0.4529225298361004,-0.08180440464771796,0.8435029943877246,4.36905722020782,-1.3015059315961781,-1.791046644585759,-0.025266795854784918,0.22753209258658505,-1.2660516312637613,1.2093575356873014,-0.3414921959655993,-0.38116051960358915,0.4345672537084932,5.616228324779755,-1.6202160294714587,-2.1354225882708686,-0.5547812912167858,0.3925945003435424,-0.7163857313189089,1.1299579998908211,-0.7665558110069709,-1.524719247455099,-0.02080056336113516,5.5906985412943015,-1.5279770988940258,-1.9729432126990658,-0.5011679399474349,0.3869811632803468,2.403884244104664,1.3454082447947138,-0.1037834146214052,0.029808049246615925,-0.10704012311905921,5.540210307947155,-1.173476351613012,-1.66169612409935,0.05170583009125018,0.20389940994528688,-0.16002791644997522,-0.037336866402904845,-0.25674645443754474,-0.11414816741571575,1.6385799365249374,-1.2855953701643743,-0.03879416933716952,5.086267360574914,-5.326433008776202,0.19086811750068453,-0.4116705093012865,5.530423325257466,0.4338372376773547,0.0,0.0,0.0
