Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,b_walk_cost,g_walk_vgvi,g_walk_stressJct
10,4374.753677283614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.835259419823407,0.6302008659490197,-1.0104470089164423,0.0,1.4521976053391539,0.10569261907876087,-1.6633692625142045,-1.0031637804394866,0.0,-0.3441667324926302,-1.6850080337937965,0.46183757399843156,-0.912512404976868,-0.851197507407487,0.7090566519443431,2.650449344863772,-3.2631499578596803,-1.759663528326791,-0.09590174205305368,-0.22227045462019074,-0.8935408043184413,1.0498512350535352,-1.1759072792115777,-1.1005954692272097,-1.0608754261118403,2.346791824912751,-1.809751869846687,-0.8146158898875463,-0.0577690774710144,-0.23570593015657537,3.022694465395457,1.3626703413253154,-0.30682175740325934,0.33445144986436354,-0.23258886291087422,3.4794576894200087,-1.2607745320810324,-0.7775046994494879,0.6515018302843895,-0.2644923076618949,0.03853908809405629,0.012572673904343936,-0.16437887261210946,0.031638452105069326,-2.3720382465856527,0.3398654855092432,1.4792651556863252,-0.16050809057433968,-0.04261441782113318,-0.058305261128530066
11,4298.190833456229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.972350599770437,0.8719510398634263,-1.01490152738644,0.0,1.7276865900499323,0.39135829124832794,-1.836883186538781,-1.2631187113945108,0.0,-0.3120851378322964,-1.2662492820873525,0.7042488910508602,-0.7181275742937128,-0.8189525720041346,0.8646162695532689,2.9196103467449666,-3.158128618868728,-2.037812780965094,-0.13818903349546652,0.11686397142263727,-1.2835603384667724,1.0699907225807006,-1.2230817461796544,-1.3404539077393354,-0.7566060782050666,2.7658432545485843,-2.0203426836997402,-1.0866078977551603,-0.06698185695585536,-0.24315239221489932,3.052589002232641,1.3744202146149453,-0.35932982364808624,0.24840941281226528,-0.44036835603765995,3.5999446192369944,-1.3062394429226654,-0.9813005365363656,0.6724918451139852,-0.2632445249305802,0.023532187382155692,-0.0021102452178174084,-0.16694511522933997,0.0389662199738334,-2.5249930189236127,0.4006344221010552,1.2562169001571626,-0.16239510934615428,-0.14426047342287618,-0.07005274176216594
12,4231.45682628245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.085140697470526,1.212469992598952,-0.9376822434327806,0.0,1.8333988419844742,0.9985316365309203,-2.0218264716839873,-1.7234033673994313,0.0,-0.19868505379175078,-1.2711590187937707,1.010527970595661,-0.8435880073454274,-0.8471309771852595,0.20779513778442515,3.219198385218503,-3.118063675136672,-2.601559623866195,-0.26375015280980374,0.5842040739571901,-1.5173146648317464,1.2648509309618885,-1.2076291291139838,-1.647217909852521,-0.433462762027555,3.428056993769316,-2.1506124184416633,-1.5051874624211938,-0.05980898032532506,-0.18240088960844136,2.8413682879238995,1.2397315712235355,-0.34207940955391786,0.053147937833474934,-0.41460255481371355,3.504459579721967,-1.3073722543699617,-1.3022360857764432,0.6488941334411475,-0.20475163627618184,0.01171403144404126,-0.001125215849540459,-0.17297528838906098,0.04597857752763253,-2.3279998507823367,0.26254266662933357,1.2001111967123905,-0.15918277445150106,-0.20502425359991155,-0.06507388077292649
13,4174.250677745136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1336786260196305,1.4744010103816576,-0.5383636158006921,0.0,1.1936100604224538,2.1062816834206286,-1.8934812214663477,-2.4420373894702543,0.0,0.22968448249893914,-1.3466047614281962,1.1232915499231182,-0.7604206941182785,-0.9799126418181396,0.6309750651622786,3.4317338233259784,-3.308897182675821,-3.6377627568889963,-0.42522221903300417,0.9861542984314267,-1.3042506349378822,1.6990661793100093,-1.005868465999051,-1.981999844412862,0.14025713769470477,3.896107148863352,-1.9148568394041003,-2.0493368991358425,-0.07888785783139496,0.21727061754017968,2.6722355925588097,1.4785495281192016,-0.37645671441746636,-0.2695468770226615,-0.05965659969075615,3.67519401290449,-1.3140340411208555,-1.7464559947459928,0.5173532338863907,0.005575924805899912,0.023515927898375897,0.0016684343974196778,-0.20285016533186845,0.057761423279167744,-1.8441852418306488,-0.011700909790420877,1.0871782221188566,-0.1558777564299834,-0.23646976084286614,-0.03930566910603352
14,4150.571693317047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.182226959738444,1.678245825691629,-0.4879077167981356,0.0,1.1485089045259582,2.5964052612500286,-1.9607564590498696,-2.816439813527838,0.0,0.4386919068260483,-1.4554358065735153,1.1637530294649243,-0.7096306976800438,-1.0317597756244552,0.6352546242679145,3.5892014834123818,-3.2903515008038076,-4.105776033652081,-0.48396457663527276,1.010573050358486,-1.304260391791584,1.610675182517908,-0.8640701477065924,-2.0451719501575765,0.35522575894991126,3.592789518000477,-1.655831282195037,-2.252122779368111,-0.1353585501946505,0.4980461461004994,2.459346287925211,1.672241864818011,-0.45331177783705945,-0.42142112696247197,-0.09034365111030218,3.9967979667231592,-1.4680784801794122,-1.97513765275595,0.4251959003387212,0.09232286983463107,0.017701631682874565,0.002533929606224691,-0.21615659499775508,0.06455719436650513,-1.585560735127525,-0.15528435736828602,0.9632679602434155,-0.15164770459198212,-0.277666921576996,-0.021468053445657748
15,4131.0257057167155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2508780803653448,1.7891116261305626,-0.513337112530968,0.0,1.2837857990276276,2.7688517449480767,-2.026935160974652,-3.0660830952678486,0.0,0.5989381071854902,-1.4872386449063049,1.2847738035720893,-0.719032758860621,-1.0175101379850067,0.6878100604486982,3.751488938142756,-3.190011259330145,-4.348216393704513,-0.4936661888404411,0.8923050543684287,-1.005978704089407,1.5607235650829459,-0.7671187078793757,-1.9860659745327984,0.47118123930932954,3.5119893642257733,-1.5035513541961238,-2.3317956341087096,-0.18186338238085104,0.6753706428612607,2.3429811773983196,1.6596881642111179,-0.3087619344880394,-0.4218893221740509,-0.020728609028672282,4.019354316297418,-1.4728518987809898,-2.064845640076885,0.3367380943858075,0.20846583235045155,0.016283146698965908,0.002203809730258193,-0.24167344996914691,0.07305102553400612,-1.601248952483881,-0.09116280219113153,0.816404062300663,-0.15161131307902487,-0.3232533784634484,-0.010605840502912462
16,4089.0677806360845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3380878740325253,1.8719997670967974,-0.4650007853227735,0.0,1.6179238449225095,2.914496753009051,-2.0420298452764105,-3.718740250112654,0.0,1.0443770712702762,-1.627444491617125,1.4026450576883236,-0.5974829379920854,-0.919954455395691,0.9450953106552163,3.6204140566700223,-2.7141879443447636,-4.857773844221111,-0.5236251294730687,0.7824209629733123,-0.8325974946956997,1.0796955118929883,-0.7730217887948466,-1.5340281055558251,0.15849068586897536,3.6456129250385807,-1.6337654815649514,-2.417688576172808,-0.35533246960389897,0.6130120281583281,2.1193905369221016,1.728987106149102,-0.04409239217267635,-0.2217752849913963,0.3380806237170288,4.0304062595379175,-1.4585058885858024,-2.2490791620099917,0.05299456964459104,0.5677590455162564,0.015405272000998286,0.0012696401396327655,-0.23555550508774473,0.10707816632654575,-1.2778651890213792,-0.2643645153118704,0.5864089768894114,-0.1482892694027672,-0.26588187285175696,0.019853137544030536
17,4068.6168711897035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3316307980735815,1.787582283992893,-0.3716511693728888,0.0,1.5625567139364493,2.839159363349619,-1.9452910162738097,-3.8826570480282037,0.0,1.1381215417030148,-1.6470303183565989,1.3652687193907662,-0.5802377464890814,-0.8470798340007835,0.9058363285991916,3.6850889912704012,-2.644115333367703,-4.998921822717209,-0.528393101164698,0.7971829628881473,-0.8547368975367552,1.0749221808219067,-0.8029092214120533,-1.3981093590936153,0.1296047804788065,3.6189316050672127,-1.6696695182473584,-2.3922676817551447,-0.4313327933388119,0.5752716369390961,2.0256267908518737,1.7221198222448058,-0.03744494352959895,-0.12991072134161072,0.33615085633545283,4.005717809639917,-1.4578780572442185,-2.306526997487953,-0.03434927025888189,0.6433865454871248,0.00639850519459576,-2.0126419712074533E-4,-0.24108708051648867,0.1225731692865226,-1.2977394955243167,-0.23411167517325027,0.4376694002629432,-0.1482418420849656,-0.2954589220814237,0.022584582002287128
18,3998.791592105651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9917897332051187,1.465731175138272,2.2634404687671417E-4,0.0,1.1200042395920706,2.6680940411799123,-1.4993096830005848,-4.906868902020429,0.0,1.2297945935460175,-1.4698490975792744,1.0551248474378139,-0.320316098961355,-0.28600327196959496,0.5621451018051189,3.539972380485773,-1.8418827369591892,-5.7286326409012105,-0.6577990421316631,1.218166493504318,-1.2763671461653476,1.275375155957898,-0.603975469094877,-0.6972897122716928,0.08784843424944959,3.1123517037204844,-1.460281578946168,-2.1289861292366683,-1.0009802852021878,0.6356747059644315,1.9150157221687445,1.458999257814051,0.3306741776750367,0.4639727420199399,0.3069249431409275,3.7428419329264497,-1.1555039171379358,-2.5751580806655427,-0.5340795791830514,1.0328581128870549,-0.04080882969232753,-0.013861717877299624,-0.21182996132280407,0.24999073993324156,-1.9116215967086037,0.2415220698722727,1.1128329352660025,-0.147147883949199,-0.22644620688348766,0.023059800506774062
19,3914.814982916372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3246149363373165,1.45107619648058,-0.4154616745158732,0.0,0.6903442560532398,2.2849631780893955,-1.3957460745241488,-5.190678403019257,0.0,0.6395375656249312,-1.3273513328812045,1.3959483024175858,-0.3223650495051154,-0.3075870750058927,0.4757868500858822,3.143555355476453,-2.0246415774719306,-5.7506977782797435,-0.8083249505276944,0.8305973857884057,-1.5410011241194117,1.3281244242862402,-0.08382853165977855,-0.44185090959986995,0.7550842490835535,3.2455731051748358,-1.2980988950615449,-1.8775866442933897,-1.3067522799021514,0.6844651343415672,2.009580996695917,1.3146605854818925,0.4413296271599447,0.6685152305842815,-0.2160540578534887,3.2716345135094866,-0.9989248797097662,-2.3902385049395067,-0.7091161025499102,0.9815125258632693,-0.0800067124611589,-0.018958171592854664,-0.23166676641563785,0.3584175573111363,-1.531210905302376,0.07948918730218099,1.22757023889639,-0.14511410566335947,-0.2993057919456221,0.012529944113056265
20,3863.952489816309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.044986524828649,1.4606666329763025,-0.4868264604259428,0.0,0.6848414776401714,1.9827658288449073,-1.520235152695129,-4.974524424878335,0.0,0.30638537751591305,-0.9823669614409878,1.3358510340357808,-0.12241447638598474,-0.3117951410825842,0.27267596499201474,3.270834080711323,-1.792481371300576,-5.12915495768534,-0.8710447442573475,0.7179834725838244,-1.3820236365610334,1.6538540495247258,-0.05710710614743213,-0.6095564938015741,1.0735852587336456,3.3463735851971648,-1.1507157013943337,-1.8820129986559833,-1.3821182838397983,0.7606569738641138,1.9824943799141355,1.613547635700953,0.17208916534894114,0.29102758527221523,0.22927936286111417,3.066572079347427,-1.2756193172917663,-2.0541738834365213,-0.600518316624808,0.5806894103293495,-0.08956436950063401,-0.026729758018049173,-0.24121625231366953,0.42854527965273415,-1.1669886337601894,-0.09233948681447801,1.2967590135293128,-0.13940302523407622,-0.290188082626175,0.02786639041878765
21,3823.314250742548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0731658944139264,1.4487462085978622,-0.21131446550946326,0.0,0.5946394228904089,2.06163378790493,-1.5223927265769892,-4.4361273892869075,0.0,0.34703022209603207,-0.9765341510142077,1.575688370367219,-0.5673653933233276,-0.3587718994943682,0.3692915473769399,3.172740486201704,-1.588645459554488,-4.1443148246340815,-0.932569382259998,0.6796520025079119,-1.3768212734267848,1.7256689704753476,-0.2860038387981988,-1.0018268577092417,1.1844254326097492,3.2560386120715723,-1.172399393497166,-2.1634049295966227,-1.3427972814977327,0.7950748803492784,1.8309408519029877,1.5741874504028517,0.18449402092187314,-0.2290588584448962,0.3103125755454678,3.066827204270959,-1.2372161343271706,-1.8854482492944902,-0.4007458849587929,0.22371042866174407,-0.11691618622064157,-0.03292364064925186,-0.24024588810904804,0.48435358687343655,-1.0611643328095217,-0.1205058612806214,1.2702089915785344,-0.13525720878789063,-0.30031063276398057,0.06699524811032893
22,3786.708009373835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1721639166327087,1.6310731649569086,-0.15945830299770897,0.0,0.5472544401050147,2.2289988156065528,-1.4243616203190343,-3.9090910865301485,0.0,0.5117256534518033,-1.065098173833973,1.4615673947779932,-0.4269271956331565,-0.5156597602362273,0.3418418742946399,3.2280186300835996,-1.662601158853656,-3.2920597994491034,-0.9107924769054925,0.6345011679121813,-1.3498922213011402,1.6761281610005103,-0.45288358210321966,-1.3575695159165673,1.2017673891065253,3.1831219971998768,-1.2184206443219003,-2.4841815247235877,-1.2497788588225809,0.8026878040386669,1.7633295012378356,1.4586646664260539,0.14223527702232214,-0.44454141222318155,0.30202811342148533,2.961854771228999,-0.9305669034249386,-1.8274504835076506,-0.2736187042154006,0.11410220244268061,-0.13554407837007612,-0.03584228106173421,-0.23689274545711922,0.5224131760709866,-1.002189742000465,-0.1358207221744362,1.2373153632754699,-0.13395062721960857,-0.3002192954980071,0.11174808962688432
23,3768.4243020913277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243402756596053,1.5502643382710055,-0.1198497349888536,0.0,0.49979502343990434,2.285457303291075,-1.283978388733889,-3.282056165411399,0.0,0.5775977415316336,-1.02805894973246,1.5144750462521823,-0.4360198956425704,-0.5183969468776981,0.2579519810927116,3.3202531830300086,-1.5648806376856415,-2.74195671622525,-0.8373476711670954,0.7993378707500728,-1.14278771262397,1.5023688628240286,-0.2831325508968911,-1.6544819300726428,1.1693136400826136,3.2542589915037983,-1.1862781806143403,-2.7855162790902384,-1.0455959727472743,0.8364857006329501,1.9017805171267372,1.3522349313668325,-0.08723631463752343,-0.2048998996431705,0.22422839063925443,3.1158555118152886,-0.901774780158981,-1.8144410305144336,-0.18457772769026504,0.230231572765217,-0.13552437727803063,-0.03744503279096956,-0.23919250936057967,0.5454544835707804,-0.8901154757659606,-0.18125928900703847,1.2386201659827205,-0.13333919200992175,-0.276049747087844,0.1751716541359034
