| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_40_54   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.income_agg_low       |  0,0000000 |         |             |             |
| b_carD_hh.income_agg_high      |  0,0000000 |         |             |             |
| asc_carP                       | -2,2343506 | 0,14257 |  -15,67150  | 0,00000 *** |
| b_carP_p.age_group_agg_15_24   |  1,2212928 | 0,18486 |   6,60674   | 0,00000 *** |
| b_carP_p.age_group_agg_40_54   | -0,4431146 | 0,16826 |  -2,63351   | 0,00845 **  |
| b_carP_p.age_group_agg_55      | -0,0190298 | 0,19195 |  -0,09914   | 0,92103     |
| b_carP_p.female                |  0,8162254 | 0,13359 |   6,10976   | 0,00000 *** |
| b_carP_hh.cars_gr_0            |  4,2110298 | 0,53117 |   7,92787   | 0,00000 *** |
| b_carP_hh.cars_gr_2            | -1,3638479 | 0,16219 |  -8,40881   | 0,00000 *** |
| b_carP_hh.cars_gr_3            | -1,8570146 | 0,26659 |  -6,96590   | 0,00000 *** |
| b_carP_hh.income_agg_low       | -0,0679902 | 0,35125 |  -0,19356   | 0,84652     |
| b_carP_hh.income_agg_high      |  0,2474260 | 0,19211 |   1,28796   | 0,19776     |
| asc_pt                         | -1,2131817 | 0,14409 |  -8,41985   | 0,00000 *** |
| b_pt_p.age_group_agg_15_24     |  1,0839884 | 0,14895 |   7,27776   | 0,00000 *** |
| b_pt_p.age_group_agg_40_54     | -0,4240874 | 0,12098 |  -3,50553   | 0,00046 *** |
| b_pt_p.age_group_agg_55        | -0,5607751 | 0,16120 |  -3,47881   | 0,00050 *** |
| b_pt_p.female                  |  0,4384593 | 0,10119 |   4,33322   | 0,00001 *** |
| b_pt_hh.cars_gr_0              |  5,4588050 | 0,51132 |   10,67583  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,5949672 | 0,12646 |  -12,61247  | 0,00000 *** |
| b_pt_hh.cars_gr_3              | -2,1160625 | 0,21207 |  -9,97819   | 0,00000 *** |
| b_pt_hh.income_agg_low         | -0,5648560 | 0,30961 |  -1,82439   | 0,06809 .   |
| b_pt_hh.income_agg_high        |  0,4268512 | 0,14052 |   3,03757   | 0,00238 **  |
| asc_bike                       | -0,6925220 | 0,19139 |  -3,61833   | 0,00030 *** |
| b_bike_p.age_group_agg_15_24   |  1,1925112 | 0,19215 |   6,20605   | 0,00000 *** |
| b_bike_p.age_group_agg_40_54   | -0,7543818 | 0,19417 |  -3,88525   | 0,00010 *** |
| b_bike_p.age_group_agg_55      | -1,3976439 | 0,29792 |  -4,69136   | 0,00000 *** |
| b_bike_p.female                | -0,0999173 | 0,25691 |  -0,38892   | 0,69734     |
| b_bike_hh.cars_gr_0            |  5,3459770 | 0,52541 |   10,17480  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,6003356 | 0,22412 |  -7,14064   | 0,00000 *** |
| b_bike_hh.cars_gr_3            | -2,0277507 | 0,34948 |  -5,80213   | 0,00000 *** |
| b_bike_hh.income_agg_low       | -0,3693946 | 0,39958 |  -0,92445   | 0,35525     |
| b_bike_hh.income_agg_high      |  0,6528265 | 0,23407 |   2,78904   | 0,00529 **  |
| asc_walk                       |  2,4050609 | 0,18147 |   13,25353  | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,2943321 | 0,19150 |   6,75890   | 0,00000 *** |
| b_walk_p.age_group_agg_40_54   | -0,1666973 | 0,16072 |  -1,03721   | 0,29964     |
| b_walk_p.age_group_agg_55      | -0,1364660 | 0,19989 |  -0,68271   | 0,49479     |
| b_walk_p.female                | -0,1318954 | 0,13218 |  -0,99781   | 0,31837     |
| b_walk_hh.cars_gr_0            |  5,4128309 | 0,52515 |   10,30721  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,1241818 | 0,16703 |  -6,73051   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -1,6574855 | 0,25399 |  -6,52575   | 0,00000 *** |
| b_walk_hh.income_agg_low       |  0,0313375 | 0,32320 |   0,09696   | 0,92276     |
| b_walk_hh.income_agg_high      |  0,2620676 | 0,22627 |   1,15822   | 0,24677     |
| b_car_time                     | -0,1596516 | 0,01246 |  -12,80913  | 0,00000 *** |
| b_pt_time                      | -0,0368026 | 0,00348 |  -10,57870  | 0,00000 *** |
| b_bike_cost                    | -0,0430272 | 0,01883 |  -2,28556   | 0,02228 *   |
| b_walk_cost                    | -0,1094503 | 0,01201 |  -9,11172   | 0,00000 *** |
| g_bike_grad                    |  29,3742281 | 22,08888 |   1,32982   | 0,18358     |
| g_bike_vgvi                    |  0,0000000 |         |             |             |
| g_bike_stressLink              |  1,8006235 | 1,21637 |   1,48033   | 0,13879     |
| g_bike_stressLink_f            |  3,0600547 | 1,53704 |   1,99088   | 0,04649 *   |
| g_bike_stressLink_c            |  0,0000000 |         |             |             |
| g_bike_stressJct               |  3,6836233 | 8,21533 |   0,44838   | 0,65388     |
| g_bike_stressJct_f             |  0,0000000 |         |             |             |
| g_bike_stressJct_c             |  0,0000000 |         |             |             |
| g_walk_grad                    |  0,0000000 |         |             |             |
| g_walk_vgvi                    |  0,2899232 | 0,23731 |   1,22172   | 0,22182     |
| g_walk_stressLink              | -0,6112576 | 0,26011 |  -2,34997   | 0,01877 *   |
| g_walk_stressLink_f            |  0,0000000 |         |             |             |
| g_walk_stressLink_c            |  0,0000000 |         |             |             |
| g_walk_stressJct               |  3,7989220 | 2,16667 |   1,75335   | 0,07954 .   |
| g_walk_stressJct_f             |  0,0000000 |         |             |             |
| g_walk_stressJct_c             |  0,0000000 |         |             |             |


Iterations: 131

Start LL = 7175.705063219666
Final LL = 3629.2699912974094
