Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
0,7175.705063219666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6929.366712518246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.861731906390031E-4,-7.593500673308562E-5,-2.0695595790242845E-4,-8.68898318275838E-5,-2.445240033633666E-4,-8.384314383206802E-5,-2.2446033969001817E-4,-7.77476967924457E-5,-2.0171661841415305E-5,-1.0005367582050143E-4,-3.43612420105707E-4,-2.7960217899022322E-5,-1.404749326181221E-4,-6.715899889016611E-5,-1.3481830902365154E-4,3.559278277347136E-5,-1.9551011449307155E-4,-7.075888992882497E-5,-1.1933441336794771E-5,-6.781519789435806E-5,-2.822638659453782E-5,1.121456082001503E-5,-2.5874495080859785E-5,-1.7869057458637326E-5,-5.2368309702919516E-5,1.9362904390459917E-5,-2.752314440580468E-5,-1.0459253707158742E-5,-3.462658626025438E-6,-3.463486776515599E-6,3.095366062034474E-4,7.360423654873765E-5,8.220140529091729E-5,4.6782204138229345E-5,1.5967246062002335E-4,1.3373312801520754E-4,4.037793229204528E-5,1.36866974187034E-5,3.023635452029038E-5,2.185600702648705E-5,0.0021386539060250435,-0.01752921602260657,-0.09956520723551575,-0.09506049332586808,-7.1076867018528E-8,0.0,-2.0332223374504424E-5,3.236699445115102E-5,0.0,-1.3576174335980268E-6,0.0,0.0,0.0,-2.691024382799962E-4,-2.1619168517714114E-5,0.0,0.0,-1.4383827802760492E-5,0.0,0.0
2,6395.917497919691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009755081953268768,-0.0012696267725441314,-0.0034365022262819326,-0.0014512517795285005,-0.0040864635589346636,-0.001333279394615794,-0.003737721349667582,-0.0012973283642426071,-3.2822018590184925E-4,-0.0016945798834092857,-0.0012016631372305717,9.739097967860525E-5,-7.136064934602782E-4,-3.8993167993337235E-4,-3.2707370004168043E-4,8.925500595863928E-4,-0.0013617961846743066,-5.076412057006537E-4,-5.433673812794629E-5,-2.835444394919427E-4,-5.766587007061539E-4,1.2219798083390503E-4,-4.168490837978847E-4,-2.765011761416136E-4,-8.16379232250541E-4,2.32051049486918E-4,-4.3829537179041416E-4,-1.6510695092848574E-4,-5.592875297838337E-5,-7.287305930257886E-5,0.00422338060801436,0.0010070219669343424,0.001119197458459374,6.381657141100223E-4,0.0021774489889963256,0.001833524636932571,5.451376772498172E-4,1.8427937447567386E-4,4.1433421971482834E-4,2.965437192488843E-4,-0.01685419585689704,-0.021249989435558104,-0.09643615255130973,-0.03278957732278255,1.8711996108022313E-6,0.0,-1.0562778667389677E-4,5.274047896128008E-4,0.0,-9.83572050491099E-6,0.0,0.0,0.0,-0.0035238284191306227,-2.833511984336395E-4,0.0,0.0,-1.8833125883185617E-4,0.0,0.0
3,6188.4785839640535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09664244277570248,-0.012227759880645825,-0.03431008922698704,-0.014326954305963143,-0.03981266301972211,-0.012814782782081442,-0.03748942916326928,-0.013042246955067843,-0.003196142242835688,-0.01703457621355408,-0.007841034122183295,0.0019512559010607712,-0.006063436828382264,-0.003371491783201582,-9.896003637319358E-4,0.010482279538970006,-0.013035593313498945,-0.004832991808463274,-3.4447966800402186E-4,-0.0024165389133235953,-0.007302214119476598,0.0011512886426407868,-0.004853167981936967,-0.0031247348614653458,-0.009179784625981438,0.0024305438622116834,-0.005191503885829422,-0.0019191543689928321,-6.050229044746818E-4,-0.0010291615555565413,0.028261193317517252,0.007618682212056653,0.006823066178981199,0.0041667978737461465,0.014614998829664862,0.01606350794665055,8.535561869125671E-4,1.8281755549477572E-4,0.003648374042617372,0.0010899903006955551,-0.09754278491496751,-0.03911104863271655,-0.09961078888026005,-0.04991432874238347,6.080492627726049E-5,0.0,0.0016330783460987352,0.0066257343072391155,0.0,2.6070609563247957E-5,0.0,0.0,0.0,-8.521274548032487E-4,3.423511785509493E-4,0.0,0.0,-7.761871547539307E-5,0.0,0.0
4,5814.354170974198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6935007642539934,-0.08713261536859124,-0.24628053460159355,-0.10274854879854857,-0.28373498290988347,-0.09146580641721767,-0.2694020568819079,-0.09402843963619671,-0.02287587048444474,-0.12224578197689487,-0.05324638154647851,0.015528621785653866,-0.043492811550029195,-0.024136843858612544,-0.004780510528345973,0.07861266275490893,-0.09532444401782712,-0.03512800149082514,-0.002214594224197836,-0.0177040678834371,-0.07036997764373554,0.00579937606140089,-0.04123115519098001,-0.025625588458030722,-0.07566057704156483,0.015443065609709618,-0.044044582116996876,-0.016052009649948858,-0.00503917028565501,-0.010186336786410727,0.19686236804594154,0.054046208110861145,0.04673706250167409,0.02891297716069978,0.10160569109508813,0.11599388474206444,0.0029202777037989126,9.124762366031786E-5,0.026349915067607213,0.006646949964095176,-0.48803957560493794,-0.13042134423889132,-0.40972837446906896,-0.12208805444657875,8.068348038575221E-4,0.0,0.03492379370852261,0.05919908738190602,0.0,0.0013114467548160644,0.0,0.0,0.0,0.0200053940334283,0.004880975782208862,0.0,0.0,8.054695111060462E-4,0.0,0.0
5,5751.17872717933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643885498911006,-0.32126511790059487,-0.9253669634137478,-0.3914061416833972,-1.0176936703565005,-0.34182931566509844,-1.0219373937669665,-0.36768494045452377,-0.08542819359316524,-0.45641422247423913,-0.25572441917940414,0.0824871538613913,-0.2103782288306793,-0.1111534351831061,-0.017209223890334566,0.3718595368062742,-0.45850725529877234,-0.16083746109629737,-0.005202951320434106,-0.09977690755586273,-0.26046683965429723,0.039325314328099506,-0.17141461714341877,-0.1085913200314653,-0.3159498338515721,0.08092559338465005,-0.1807902962132984,-0.06690390245436617,-0.02144914989584089,-0.03682317244707769,0.8297811354713271,0.2351080231211953,0.18772364042129655,0.12116078325555085,0.4125510971477141,0.5088787448865567,-0.0034566645518907912,-0.008379641922869756,0.11468359391179785,0.023115163677266348,0.12230297045521665,-0.015323187196236834,-0.18650083769305875,-0.08659397629388157,-0.002723369054826954,0.0,-0.31903494429305956,0.2508006137960409,0.0,-0.01887995357061792,0.0,0.0,0.0,0.03782960965217484,0.013226823705527434,0.0,0.0,6.470776618355087E-4,0.0,0.0
6,5503.1562342868865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6453630371832273,-0.29152980858929656,-0.9311978256906291,-0.3871729969622355,-0.9250979020588824,-0.3333936827561125,-1.042581510430385,-0.38600329922386756,-0.08220022915156487,-0.45332783452122205,-0.3347715176984203,0.11744871682038599,-0.28043398442310535,-0.15266745333735232,-0.002162415039503209,0.5264571381720868,-0.6291778292937127,-0.22841011805813527,-0.006251780283934906,-0.13372766557504728,-0.30488567446631987,0.06978673639317037,-0.2233977094400646,-0.14488012375679427,-0.40498511264168957,0.13662628834946156,-0.2431455765799212,-0.08932016802145011,-0.025632978273021235,-0.045931539683158516,1.0618919477418447,0.3106661960451729,0.2233194416712834,0.15369203353894068,0.49838109382005447,0.6758979387171046,-0.025714823990936653,-0.02174228950857575,0.1491907876763785,0.023677857576974066,0.09518036888962561,-0.01842457608879775,-0.21446603262724062,-0.0962929675474258,-0.005743435781179615,0.0,-0.5843431247931692,0.33785502629148845,0.0,-0.034274445313522944,0.0,0.0,0.0,0.08308901424581608,0.0177078593070187,0.0,0.0,0.0026343507507765223,0.0,0.0
7,5350.391160731885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6563549535421815,-0.27389885438523076,-0.937990641450895,-0.38600153862339787,-0.8699977067372139,-0.329323458385398,-1.059249746719471,-0.3991063100134554,-0.08042584060388808,-0.452759316786751,-0.37577029204112744,0.1399551490311484,-0.31916137141977946,-0.1767253531985245,0.014440592272590888,0.6241823084420647,-0.7317437676981093,-0.27068086204196534,-0.005986220623946887,-0.1532147841273289,-0.31687259438122944,0.0920703401392571,-0.25022806843120426,-0.16613162844121784,-0.447214098074523,0.1771266765468419,-0.2786616689095032,-0.10232719482391021,-0.02724005329637295,-0.04930958675909493,1.1804208332917627,0.3522268088974984,0.23532953858128855,0.16965098233875633,0.5298015904808253,0.7683892269672292,-0.04399128712741022,-0.032638409383823126,0.16742462612431827,0.02189676604204013,0.0732962606574694,-0.02179632370344904,-0.24219020066146682,-0.10318809041399382,-0.008431443267134488,0.0,-0.8071033705506077,0.3781756432894336,0.0,-0.04717388327691006,0.0,0.0,0.0,0.08928845655913085,0.017150410545397878,0.0,0.0,0.00276703025794282,0.0,0.0
8,5241.569922859428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6663422081349215,-0.23877982862216837,-0.9528964700663713,-0.38165954016539566,-0.7755378449594319,-0.3216668708216478,-1.0925812591512103,-0.42202925481970455,-0.07634027359366534,-0.45226636704446527,-0.3948210956249524,0.17675655701540305,-0.3540546545310072,-0.20563081457570026,0.0648333319516522,0.7835705461739657,-0.8731769288251854,-0.3428934791357265,-0.0025463059012458085,-0.16857016545666714,-0.38132234171938234,0.11923840292889495,-0.2847489243973754,-0.2193837433296187,-0.40624752968313815,0.2582536095053853,-0.35908092405206277,-0.13340033031173584,-0.02991211357584013,-0.05702889844855608,1.2677406832392155,0.39729003529161305,0.21142762217032324,0.1774158027906123,0.4800091373389321,0.8666995865777709,-0.08840560773415398,-0.062003641548156185,0.18236389474938264,0.01100806290932151,0.06483306792683474,-0.02251508392716789,-0.24939121762653352,-0.11618637792841034,-0.008140054577256256,0.0,-0.8399133178933792,0.3371250878948061,0.0,-0.06049296243799761,0.0,0.0,0.0,-0.09980699421584903,-0.011638298851140153,0.0,0.0,-0.0069992999658558055,0.0,0.0
9,5128.751785010576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6747317196970815,-0.2034986931005309,-0.9667354369070202,-0.3771589730756698,-0.6801274745918381,-0.3135039289513912,-1.1248365204431834,-0.4449516486673267,-0.0721930413102467,-0.4511665017594039,-0.4231050167012,0.2089709311479413,-0.3892069819287406,-0.23493400721533425,0.10743472820918923,0.9310847821525018,-1.0101868216244876,-0.4143694081852481,-2.6610856867022997E-4,-0.18284012868438748,-0.44316655474380406,0.14694760630423498,-0.31940122708196045,-0.2714696904409233,-0.37191648424391277,0.34003058867186836,-0.43794012477584876,-0.16462108881205958,-0.03250062983487375,-0.06453933208797491,1.363670317671391,0.44273653506809363,0.19218054195930528,0.18665427009832508,0.4406117361407193,0.965426567567506,-0.12922858428954445,-0.08996639761400439,0.19787730208808468,0.0016145208860244096,0.055643002580979366,-0.023148581042141885,-0.2575705260291737,-0.1315174783291709,-0.007902428980480413,0.0,-0.8762425521477425,0.30656962394001347,0.0,-0.07399981061107694,0.0,0.0,0.0,-0.32130788139017963,-0.04423659048746294,0.0,0.0,-0.01845445179900664,0.0,0.0
