Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
0,3628.5912566152074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25917654032182,1.2492500352891551,-0.40835001446983976,0.0,0.8246101410522356,4.211175745180259,-1.3645633928213243,-1.8645647921244515,0.2465433310307974,-1.252069101836942,1.1226899276966524,-0.40675351148540756,-0.5322519428110786,0.44497030545809885,5.418876284845446,-1.5872206471175279,-2.1159187493970246,0.43678469037383405,-0.352121719982147,1.2049677686719833,-0.6835790497057871,-1.2551730172562543,-0.6184184939657678,5.305535866869,-1.5683821049786653,-1.8661623466586834,0.6757305392942885,2.370097116012306,1.393267852154379,0.0,0.0,-0.21856568719467337,5.437724259429962,-1.1360806784207562,-1.6761959501652213,0.2674787879191311,-0.15866220882736318,-0.03649762354534777,-0.05659717223511954,-0.10467298029426549,35.944452664146404,3.1963850532737488,3.6451552675400056,0.3346679327990136,4.753087638811489
1,3628.161645005849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.259188874269718,1.249246251414996,-0.40835253913770814,0.0,0.824601662078377,4.211171484126132,-1.3645648363507081,-1.8645652742679169,0.24654246490232,-1.2521029389418197,1.1226794668763536,-0.40676112975380535,-0.5322558200017758,0.44495004217606826,5.418854535370437,-1.587222513231742,-2.1159193276165222,0.43678327920602367,-0.352151601689725,1.2049569489395897,-0.6835842858732434,-1.2551747332019356,-0.6184267715766883,5.3055172078087836,-1.5683837480320801,-1.866163009527756,0.6757290606677392,2.370238378396718,1.3933025719654364,0.0,0.0,-0.21849507810701588,5.437769264938642,-1.136052206843475,-1.6761865307841481,0.26749091188755314,-0.15896365451140831,-0.03730164384893121,-0.057188656133718804,-0.09959323891103908,35.94445278956757,3.1963880467005876,3.645155866208981,0.334396319153445,4.753079276852854
2,3628.066139143042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2591913686020795,1.249245513430287,-0.4083530541191569,0.0,0.8246000859268768,4.211170515248466,-1.3645650706225134,-1.8645653467725,0.24654222988960564,-1.252097717356401,1.1226800120276794,-0.4067592659379568,-0.5322551238107489,0.4449523470507045,5.418853730725545,-1.5872206327981242,-2.1159187455584267,0.43678463367325454,-0.3521528661773792,1.2049563166121606,-0.6835844219433095,-1.2551747739095358,-0.618427120419613,5.305515742039523,-1.5683835795502286,-1.866162957519441,0.6757291654147037,2.3702486783617274,1.3933051352719865,0.0,0.0,-0.21848992329579753,5.4377725887584125,-1.1360501887416157,-1.676185880915524,0.2674917378022401,-0.1591136349726918,-0.03686237663436009,-0.057172456156108546,-0.09924309749865746,35.94445278486882,3.196388025472519,3.645155870868365,0.33437416898402444,4.753078664768511
3,3628.055532495788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.259192441655456,1.2492451586963367,-0.40835323475317775,0.0,0.8245995002340981,4.211170024509696,-1.3645651438648014,-1.8645653633646981,0.2465421510752063,-1.2520991202414227,1.1226794150509318,-0.4067592926103468,-0.5322551486525217,0.4449518856001829,5.418851973938122,-1.5872204011757045,-2.1159186580414553,0.4367846512986377,-0.3521493118156583,1.2049570718636264,-0.6835836035747597,-1.255174493453091,-0.6184261638202194,5.305516415596582,-1.5683828473643218,-1.8661627052322443,0.6757298546961208,2.370251816012237,1.3933060859570916,0.0,0.0,-0.2184882183261681,5.437774205484883,-1.1360499688326355,-1.6761858615929628,0.2674917637848577,-0.1591557391666251,-0.036860877449870905,-0.0569402090552667,-0.09919549381144405,35.944452732415876,3.196387130368868,3.6451557331729303,0.33436096500657564,4.753078462193549
4,3628.0490289185364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.259234860308294,1.2492301796137537,-0.40835888243180457,0.0,0.8245682509158297,4.211141824619248,-1.3645648575927072,-1.8645640477499479,0.2465446433812056,-1.2522125523426018,1.1226448899050914,-0.4067718760896801,-0.5322620698031045,0.4448821673079998,5.418754284505115,-1.5872243656347023,-2.115917080399332,0.43678093766882764,-0.3522802698613593,1.204893075961565,-0.6835921878731036,-1.2551769070031167,-0.6184559963082751,5.305397866323118,-1.5683784306243418,-1.8661600642697849,0.6757297169547463,2.370578119790881,1.3934296420394612,0.0,0.0,-0.2183184952415561,5.438020613842094,-1.136074152215812,-1.676202754593397,0.2674728832850708,-0.1578598568481207,-0.03653990569582174,-0.056689276689067425,-0.09914438382575724,35.94445255679448,3.1963887502297283,3.645156347840921,0.33247773769186983,4.753056142207281
5,3627.9425657544575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.260136064016316,1.248922227344055,-0.4084658798960376,0.0,0.823906424995213,4.210576458578142,-1.3645501558317559,-1.8645191725977295,0.24661267017084554,-1.255538676446466,1.121250454368176,-0.4068892331322277,-0.5324050872210632,0.4426986612097117,5.415260905684073,-1.5868176769118374,-2.1157663966221323,0.4370327084614324,-0.35546714731459794,1.20325997834856,-0.6837450851214795,-1.2552487428350259,-0.619339518456566,5.302389109024588,-1.5682598312211808,-1.8660962979195994,0.6757332217372414,2.3798951514164264,1.3969138436775486,0.0,0.0,-0.21338047897442522,5.44512534957519,-1.1368177404545108,-1.6766882712185542,0.26692723301935145,-0.1584952046470417,-0.03658908572444591,-0.056704000004154244,-0.10236965788312133,35.944453260459106,3.196520895461896,3.645213962056626,0.27811755586921066,4.7524163217129125
6,3627.915806485573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2578728658549747,1.2493779861263359,-0.40777643345388664,0.0,0.8256254041368848,4.210389521196813,-1.363825223442929,-1.864256388711387,0.2470287318171144,-1.249964667972136,1.1233928712159513,-0.40553572978274016,-0.5316824399266888,0.4488969697895886,5.418553798514527,-1.5861810131481202,-2.1155100480439604,0.4373650716808568,-0.3518434837015386,1.2049439391189851,-0.6831516821892395,-1.2551014756366936,-0.6176452171257485,5.3048333106273615,-1.5680292018639703,-1.8659177502269226,0.6759449827274345,2.371386446994731,1.3935279697810332,0.0,0.0,-0.22151809470464995,5.439652645521967,-1.1377106553899246,-1.677575016294768,0.26620582866056425,-0.15852431910148945,-0.03674178258655183,-0.05677493822029325,-0.10253699853265048,35.94445982176002,3.1965389041529155,3.645177234068531,0.2650576461139341,4.7526638875960945
7,3627.862454875705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.26523479077263,1.248105738656905,-0.4101765548609555,0.0,0.8213061581462736,4.210396564615885,-1.3668504953462433,-1.8649685041283182,0.24533750234919557,-1.2549144828967826,1.1218502856880173,-0.4088032704267456,-0.5320152422309968,0.4373271791254657,5.42004459934691,-1.589437059174444,-2.115851500613521,0.43570565698895797,-0.345233319443522,1.2082705098681548,-0.6822953841155941,-1.254950492875979,-0.6155554491090729,5.310867818461387,-1.5683591283204106,-1.8659199933178248,0.6757136384008512,2.3599113838124883,1.3894865097345583,0.0,0.0,-0.22314139478372044,5.432116795791684,-1.1386993897639757,-1.6786136076645524,0.265946269798845,-0.15849834910761956,-0.03654828188088815,-0.056991132807654186,-0.10250188897889495,35.94447586603274,3.196582383903391,3.645174565876168,0.26020391876978005,4.753479320024931
8,3627.7257470193413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.250827497928508,1.2525487805315871,-0.4068062792552001,0.0,0.8311688265485621,4.215467059565958,-1.3651147274165147,-1.864255468129611,0.2465186132005765,-1.2595015155145022,1.1191909347185378,-0.410974028423269,-0.5331721970101143,0.4223472728057473,5.421606461011004,-1.5913191093478574,-2.1159851543104047,0.4344229531544621,-0.3461318218401901,1.2075166505893753,-0.6830985386862504,-1.2551842098961985,-0.621098780737521,5.312375099208758,-1.5698296782538739,-1.8664747400288013,0.6744393697686,2.346517979648997,1.3863180588391892,0.0,0.0,-0.2160707709377497,5.4239986899962895,-1.1389342104398543,-1.679495676036961,0.26698551839064977,-0.15836348629590713,-0.03619488589058886,-0.05682070824094312,-0.10243692242113095,35.94450338120496,3.196748101022318,3.645834634037439,0.2607191415733674,4.755382958904322
9,3627.267260939977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2560428991260038,1.251804693562496,-0.41000598562110835,0.0,0.8196068086238518,4.222296868882891,-1.3711415018723987,-1.8658075896068336,0.24285583894852197,-1.2426022923836644,1.1228164865338721,-0.40513790453919135,-0.5348326095970696,0.43093308084757714,5.436252994940469,-1.587767806300397,-2.115559819124697,0.43565902954433144,-0.36832778648943326,1.1952952132287604,-0.6886077408219258,-1.2566354752755484,-0.6483371979184034,5.301218982011061,-1.5750691969877773,-1.868750458613999,0.6699223281252323,2.32461808693858,1.385808486596368,0.0,0.0,-0.18578245493706763,5.413476745419183,-1.1372326311713004,-1.6804453426084638,0.2721469029995201,-0.15918570057375223,-0.03674291772883802,-0.05604386360929881,-0.10286754455966814,35.94459300148961,3.197608206099987,3.6485778058093965,0.2744103312848817,4.761665658132294
