| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_40_54   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.income_agg_high      |  0,0000000 |         |             |             |
| asc_carP                       | -2,2590694 | 0,12813 |  -17,63163  | 0,00000 *** |
| b_carP_p.age_group_agg_15_24   |  1,2475418 | 0,17398 |   7,17061   | 0,00000 *** |
| b_carP_p.age_group_agg_40_54   | -0,4087576 | 0,15474 |  -2,64160   | 0,00825 **  |
| b_carP_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carP_p.female                |  0,8249636 | 0,13358 |   6,17600   | 0,00000 *** |
| b_carP_hh.cars_gr_0            |  4,2106873 | 0,52974 |   7,94861   | 0,00000 *** |
| b_carP_hh.cars_gr_2            | -1,3641543 | 0,16204 |  -8,41885   | 0,00000 *** |
| b_carP_hh.cars_gr_3            | -1,8639539 | 0,26664 |  -6,99053   | 0,00000 *** |
| b_carP_hh.income_agg_high      |  0,2461853 | 0,19171 |   1,28414   | 0,19909     |
| asc_pt                         | -1,2496110 | 0,14274 |  -8,75470   | 0,00000 *** |
| b_pt_p.age_group_agg_15_24     |  1,1194661 | 0,14759 |   7,58521   | 0,00000 *** |
| b_pt_p.age_group_agg_40_54     | -0,4084236 | 0,11795 |  -3,46276   | 0,00053 *** |
| b_pt_p.age_group_agg_55        | -0,5328893 | 0,15395 |  -3,46142   | 0,00054 *** |
| b_pt_p.female                  |  0,4452599 | 0,10099 |   4,40886   | 0,00001 *** |
| b_pt_hh.cars_gr_0              |  5,4200873 | 0,51003 |   10,62703  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,5872182 | 0,12631 |  -12,56603  | 0,00000 *** |
| b_pt_hh.cars_gr_3              | -2,1148865 | 0,21216 |  -9,96831   | 0,00000 *** |
| b_pt_hh.income_agg_high        |  0,4363936 | 0,14038 |   3,10873   | 0,00188 **  |
| asc_bike                       | -0,3487883 | 0,18791 |  -1,85610   | 0,06344 .   |
| b_bike_p.age_group_agg_15_24   |  1,1993805 | 0,18976 |   6,32061   | 0,00000 *** |
| b_bike_p.age_group_agg_40_54   | -0,6849356 | 0,18795 |  -3,64419   | 0,00027 *** |
| b_bike_p.age_group_agg_55      | -1,2666721 | 0,29147 |  -4,34587   | 0,00001 *** |
| b_bike_p.female                | -0,6469937 | 0,26088 |  -2,48001   | 0,01314 *   |
| b_bike_hh.cars_gr_0            |  5,3055831 | 0,52397 |   10,12579  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,5880371 | 0,22466 |  -7,06854   | 0,00000 *** |
| b_bike_hh.cars_gr_3            | -1,8738898 | 0,34891 |  -5,37074   | 0,00000 *** |
| b_bike_hh.income_agg_high      |  0,6802093 | 0,23427 |   2,90348   | 0,00369 **  |
| asc_walk                       |  2,3718412 | 0,16612 |   14,27827  | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,3898203 | 0,17243 |   8,06028   | 0,00000 *** |
| b_walk_p.age_group_agg_40_54   |  0,0000000 |         |             |             |
| b_walk_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_walk_p.female                | -0,2182068 | 0,13087 |  -1,66734   | 0,09545 .   |
| b_walk_hh.cars_gr_0            |  5,4367921 | 0,52397 |   10,37618  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,1368827 | 0,16613 |  -6,84314   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -1,6757259 | 0,25063 |  -6,68617   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,2666986 | 0,22533 |   1,18358   | 0,23658     |
| b_car_time                     | -0,1592293 | 0,01233 |  -12,91905  | 0,00000 *** |
| b_pt_time                      | -0,0366672 | 0,00344 |  -10,65902  | 0,00000 *** |
| b_bike_cost                    | -0,0680905 | 0,00798 |  -8,53319   | 0,00000 *** |
| b_walk_cost                    | -0,1047168 | 0,01046 |  -10,01186  | 0,00000 *** |
| g_bike_grad                    |  35,9032908 | 16,27136 |   2,20653   | 0,02735 *   |
| g_bike_stressLink              |  2,3084587 | 0,72599 |   3,17976   | 0,00147 **  |
| g_bike_stressLink_f            |  2,7762033 | 1,71571 |   1,61811   | 0,10564     |
| g_walk_vgvi                    |  0,3307472 | 0,22320 |   1,48184   | 0,13838     |
| g_walk_stressJct               |  4,9887390 | 3,23464 |   1,54229   | 0,12300     |


Iterations: 133

LL0 = 7685.208331032533
Start LL = 7175.705063219666
Final LL = 3629.405681716831
