Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
0,7685.208331032533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7013.344645898037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.478081779838314E-4,-7.572975643619159E-5,-2.3713845924853513E-4,-9.432411627543504E-5,-2.5621578947321425E-4,-9.997486978502385E-5,-2.5481517535545263E-4,-9.012227392215152E-5,-2.3424063693592496E-5,-1.0890982191556889E-4,-1.8391512277360957E-4,1.6034616796438634E-5,-1.1011724787915586E-4,-5.641094101879573E-5,-4.539921623087995E-5,1.3040200406742178E-4,-2.0168843295761342E-4,-7.708207351540931E-5,-7.727526166958354E-6,-4.7331097772619704E-5,-6.613313487760017E-4,-6.220658564401453E-5,-2.5742321543680105E-4,-1.2620016171413837E-4,-3.644011558106323E-4,-3.042713428239844E-5,-2.857252800232863E-4,-9.784980008910982E-5,-2.439000446446229E-5,-1.1856922962426688E-4,-2.440449357602575E-4,1.4102735254699082E-5,-1.2025962597328906E-4,-3.829955156498718E-5,-7.558486532056119E-5,1.4054438216155453E-4,-2.2293912991674914E-4,-7.563316235910463E-5,2.970267870424615E-5,-9.82844734360012E-5,0.015785556854874122,-0.007871406682733405,-0.02005536029590679,-0.07526352257766274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6952.695530993708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014500161710767775,-0.001820866145655423,-0.005170497499955745,-0.0021443160499097233,-0.00596077431452737,-0.0020086461765456173,-0.005616995158407539,-0.0019689529851179316,-4.914919394720401E-4,-0.0025274205500793014,-0.001586145289516305,2.9405348965020093E-4,-0.0011296014736100733,-6.249653779960181E-4,-2.928971186747093E-4,0.0017686500388788356,-0.0023123166759272443,-8.778888361180696E-4,-8.188836401713485E-5,-4.272241986341412E-4,-0.00714488561190396,-6.730105365062357E-4,-0.0028059536840450146,-0.0014395325374197655,-0.004248230886985333,-3.364046033716849E-4,-0.0030604076062598112,-0.001041416317653904,-2.939010297281621E-4,-0.001185575952331535,0.0059590268128508934,0.001576781102204029,0.0014592438557330515,8.965159272556576E-4,0.0031712025323914726,0.0031279983035722094,3.521416306131479E-4,1.1692841489484606E-4,7.02734055434121E-4,2.4611265938420044E-4,0.051847070881539434,-0.017582189481309806,-0.16448324385952312,-0.052948097555819626,3.090506768351337E-5,0.0,0.0019464476255542022,9.922075628706903E-4,0.0,8.75717054045716E-5,0.0,0.0,0.0,-0.004144270792638156,-3.317881375736565E-4,0.0,0.0,-2.2170026222801724E-4,0.0,0.0
3,6853.298785194838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016729723833755938,-0.0021070379911790507,-0.005958685776682928,-0.0024753949220367947,-0.006887165444560295,-0.002313723052752048,-0.006474671854227545,-0.002267809163980775,-5.662608281614629E-4,-0.002915906021273637,-0.0016050866413520395,3.58531013987773E-4,-0.001213161740206641,-6.791795444483666E-4,-2.4941830122936996E-4,0.0020251888624097576,-0.00254643641230661,-9.7002237557276E-4,-8.696049221797213E-5,-4.4796138168140304E-4,-0.00770198812612317,-7.009349827433392E-4,-0.003050261123385012,-0.0015706159829373936,-0.004631318422155429,-3.249951703881528E-4,-0.0033280036899156324,-0.001133519601469056,-3.1969856547944185E-4,-0.0012792206157568153,0.006794741000769523,0.0017913336016121338,0.0016688999320614234,0.0010221750699657066,0.003609542915953774,0.0035458069575614194,4.182222750627645E-4,1.386820753689333E-4,7.968033554549079E-4,2.885202513272673E-4,0.051317339812087234,-0.008163107676551838,-0.17675514063904,-0.05260798605336708,3.126010940233391E-5,0.0,0.0019398464126841287,0.0010812603481815657,0.0,8.558377475309163E-5,0.0,0.0,0.0,-0.004632185981371195,-3.703729015160933E-4,0.0,0.0,-2.47847204827437E-4,0.0,0.0
4,6095.642357898266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3678269936854638,-0.04752081849585303,-0.12953854667070713,-0.054675919690893554,-0.15304990777685024,-0.05026458227735836,-0.14115164788670698,-0.04910996604505374,-0.012281602084554366,-0.0639996323282272,-0.039951500113024146,0.004253282743632202,-0.025392323770082468,-0.014394707323299389,-0.010646062970705767,0.035116315338680495,-0.04990631397625983,-0.018963790908760943,-0.0021946728587378204,-0.008877626041782273,-0.0171372488938851,0.007163034536867675,-0.015742956794358578,-0.009852420936455166,-0.02734883528037304,0.012862689441297105,-0.017970055323802706,-0.006427533050258859,-0.0015510807473279957,-0.00374194206968891,0.12793842882279177,0.03318278013505189,0.031830885040632285,0.019201186875072024,0.06704513937734069,0.06540795526775578,0.009064047407918377,0.0029265790345838465,0.014728844053985808,0.0061773221173131755,-0.4252317383821998,-0.11044515184715512,-0.3971967171075655,-0.10397347165046375,-8.563640213055282E-4,0.0,-0.06427388522297757,0.0018948810602293334,0.0,-0.0035896379253514766,0.0,0.0,0.0,-0.0608839484644099,-0.004722642789470878,0.0,0.0,-0.0032717522191865666,0.0,0.0
5,5209.445737609074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3963072345039476,-0.3062172792084906,-0.8311639346146829,-0.35703069201670545,-0.9533443197013086,-0.3223735989118308,-0.9124981062026644,-0.32590970645432643,-0.0794580506052896,-0.40549774181564396,-0.2011395507278027,0.07032023172289453,-0.17086062701418328,-0.08927097935974691,-0.00866574948076663,0.3043164355996023,-0.37150872912628863,-0.1310627375386511,-0.004081203144822726,-0.08180494767327108,-0.10369082858059547,0.054438981413081046,-0.10849580643209931,-0.07090737262940364,-0.20329174306637451,0.08934420892184994,-0.116489613536987,-0.04378176801835751,-0.013131624654609302,-0.01800433736944036,0.8137940426885373,0.2198164870289318,0.19295133814867405,0.12112110033982093,0.41207625407179754,0.44757565352104595,0.0337715134888609,0.006697073123836389,0.10063206316070808,0.032419737639456665,-0.086979499023972,-0.06062625597824916,-0.3091555457765554,-0.08997051788305602,-0.00925633148991207,0.0,-0.7289979175682701,0.09615056250359409,0.0,-0.039655112801475614,0.0,0.0,0.0,-0.36460782310279083,-0.028204109424017264,0.0,0.0,-0.020390085863730388,0.0,0.0
6,4968.311042892396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.675132338591088,-0.06862514987554416,-1.0214359636171446,-0.3541527756177237,-0.2921770008425012,-0.29898048674977307,-1.2389688983093534,-0.5281519961106979,-0.05988051762005979,-0.44327326319703836,-1.1538665255397238,0.3623052184360106,-0.8913743760099809,-0.5214222858856696,0.02308111169020957,1.7704081867281483,-2.0721027743914595,-0.7870959485911453,-0.018347872506498022,-0.4105298113866592,-0.9569218240102433,0.2603561674410304,-0.6857113570407687,-0.4992637672280734,-1.0576514655231803,0.5918327318870484,-0.8745326128398037,-0.30935671325155667,-0.06338187826798625,-0.16419390814892015,2.169253838216749,0.7283572196207899,0.24372881025484874,0.30243279749412144,0.5859008006063481,1.7216112485788695,-0.3788744261767022,-0.20232603606100347,0.368380842413514,-0.04073625792578966,-0.06773553011307878,-0.028845116431202404,-0.20435564545082677,-0.11056321515356671,0.00521889306895028,0.0,-0.19096674518083623,1.9853795826226956,0.0,-0.06640515087587126,0.0,0.0,0.0,0.6663575866722132,0.053646734697847163,0.0,0.0,0.023523902650951882,0.0,0.0
7,4693.360221451965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.601294440323245,0.013213192882600283,-1.0207814231915024,-0.33166526105494604,-0.06309116861804462,-0.2696625380384997,-1.2696511897717178,-0.5634216848109066,-0.049827678066408934,-0.42729367375369903,-1.3339564664606107,0.42144981431557876,-1.0149250985008051,-0.6085620010003351,0.08031637047864103,2.0718642529034517,-2.422041670838105,-0.9367969341231182,-0.020364217013942087,-0.46559493058530205,-1.0489969602613298,0.34008319986866853,-0.800840572839625,-0.5884224780103806,-1.2290484794635024,0.7529384903593466,-1.0360075204336991,-0.3667806142991185,-0.06904834967140087,-0.18854818244151464,2.424671215067925,0.8297801555485774,0.23562979563843298,0.33345818281103307,0.5787389076244646,1.9758552738853368,-0.46728588541732746,-0.25633990052283895,0.41941183523953757,-0.057422400445622385,-0.09941479814813456,-0.02661283752731203,-0.21728596607272635,-0.11431721237041277,8.499391809815883E-4,0.0,-0.5896683001747155,2.251753482148703,0.0,-0.09727186029398596,0.0,0.0,0.0,0.758300853036723,0.052753213108562326,0.0,0.0,0.027002220667038643,0.0,0.0
8,4644.533790692902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6424345740836133,0.04384549900941484,-1.0455393127179176,-0.3331818217269118,0.0050352002765098325,-0.2546680524432092,-1.3145118743220716,-0.5935114143416775,-0.04621282365608045,-0.4334639874173095,-1.352879839830687,0.43224147515263706,-0.996026577386125,-0.6244595630345098,0.14237967370405444,2.1129710748828914,-2.4568457574832867,-0.9856438648520456,-0.023368000890471433,-0.4458296709330188,-1.024557326781343,0.3865081686079217,-0.8203238036962127,-0.620717775262033,-1.2311310664938786,0.8520372308277097,-1.081370403218026,-0.39021786990880125,-0.06838846143830271,-0.18578411480391152,2.4019017832614176,0.8408410457290574,0.1913579315762772,0.3237847425399319,0.48707394572284335,2.0318393461037583,-0.5187224333104669,-0.29297970177148286,0.42883590485953127,-0.07134919091506896,-0.10543377398079891,-0.028060645494498635,-0.2255364824625086,-0.11281565098890356,2.712407221437253E-4,0.0,-0.6681579755598134,2.3004096461171635,0.0,-0.10784956398901882,0.0,0.0,0.0,0.9066061910991907,0.05508538438248557,0.0,0.0,0.03499254906340851,0.0,0.0
9,4375.248426068763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9275182345227138,0.6162995202971058,-1.3293091944640887,-0.29694832724338605,1.235749618694185,0.07447446091358961,-1.9277452465031835,-1.0580568087662792,0.03187487252918266,-0.46839744562302266,-1.7231326879138258,0.4193691875041983,-0.4943033275267176,-0.8025272983361839,0.8585292367469223,2.1382432683533885,-2.532004662189701,-1.7043896481946768,-0.11131230544932959,0.06640989046337203,-0.3285781856739265,1.1486665725695118,-0.9153506548493311,-1.0833108386599832,-0.6275073585400271,2.5667288287768586,-1.6182934216215006,-0.7667770590738048,-0.04069680161886152,-0.06606387149526416,2.939341119284403,1.220956923999799,-0.19048870779843133,0.2643034955512086,-0.26398199119317967,3.066217012012099,-1.0268167276950426,-0.7816222873985528,0.5947451414859077,-0.19416999828779025,-0.07248720629640326,-0.02118492614498615,-0.25045768452014955,-0.1074424350417313,0.00948669277862942,0.0,-0.5329203754179704,2.2918887435810325,0.0,-0.2285984984502753,0.0,0.0,0.0,0.7882018733164292,-0.10868948054316836,0.0,0.0,0.03798571445865943,0.0,0.0
