| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_40_54   |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.income_agg_high      |  0,0000000 |         |             |             |
| asc_carP                       | -2,2460180 | 0,12809 |  -17,53441  | 0,00000 *** |
| b_carP_p.age_group_agg_15_24   |  1,2326586 | 0,17422 |   7,07511   | 0,00000 *** |
| b_carP_p.age_group_agg_40_54   | -0,4275993 | 0,15595 |  -2,74195   | 0,00611 **  |
| b_carP_p.age_group_agg_55      |  0,0000000 |         |             |             |
| b_carP_p.female                |  0,8164412 | 0,13355 |   6,11334   | 0,00000 *** |
| b_carP_hh.cars_gr_0            |  4,2001540 | 0,52989 |   7,92647   | 0,00000 *** |
| b_carP_hh.cars_gr_2            | -1,3632685 | 0,16204 |  -8,41337   | 0,00000 *** |
| b_carP_hh.cars_gr_3            | -1,8580257 | 0,26650 |  -6,97189   | 0,00000 *** |
| b_carP_hh.income_agg_high      |  0,2483713 | 0,19174 |   1,29537   | 0,19519     |
| asc_pt                         | -1,2226569 | 0,14352 |  -8,51893   | 0,00000 *** |
| b_pt_p.age_group_agg_15_24     |  1,0907782 | 0,14848 |   7,34611   | 0,00000 *** |
| b_pt_p.age_group_agg_40_54     | -0,4377973 | 0,12040 |  -3,63616   | 0,00028 *** |
| b_pt_p.age_group_agg_55        | -0,5598769 | 0,15683 |  -3,56991   | 0,00036 *** |
| b_pt_p.female                  |  0,4316238 | 0,10107 |   4,27035   | 0,00002 *** |
| b_pt_hh.cars_gr_0              |  5,4125839 | 0,51011 |   10,61061  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,5867504 | 0,12640 |  -12,55343  | 0,00000 *** |
| b_pt_hh.cars_gr_3              | -2,1089977 | 0,21216 |  -9,94052   | 0,00000 *** |
| b_pt_hh.income_agg_high        |  0,4408437 | 0,14041 |   3,13959   | 0,00169 **  |
| asc_bike                       | -0,7151161 | 0,18849 |  -3,79390   | 0,00015 *** |
| b_bike_p.age_group_agg_15_24   |  1,2021307 | 0,19190 |   6,26448   | 0,00000 *** |
| b_bike_p.age_group_agg_40_54   | -0,7544290 | 0,19348 |  -3,89936   | 0,00010 *** |
| b_bike_p.age_group_agg_55      | -1,4042609 | 0,29566 |  -4,74964   | 0,00000 *** |
| b_bike_p.female                | -0,1152634 | 0,25614 |  -0,45000   | 0,65271     |
| b_bike_hh.cars_gr_0            |  5,3097323 | 0,52398 |   10,13349  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,5903621 | 0,22350 |  -7,11572   | 0,00000 *** |
| b_bike_hh.cars_gr_3            | -2,0197990 | 0,34947 |  -5,77957   | 0,00000 *** |
| b_bike_hh.income_agg_high      |  0,6568342 | 0,23368 |   2,81087   | 0,00494 **  |
| asc_walk                       |  2,4618149 | 0,18557 |   13,26646  | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,2862136 | 0,19135 |   6,72189   | 0,00000 *** |
| b_walk_p.age_group_agg_40_54   | -0,1574114 | 0,16033 |  -0,98182   | 0,32619     |
| b_walk_p.age_group_agg_55      | -0,1488228 | 0,19703 |  -0,75532   | 0,45006     |
| b_walk_p.female                | -0,1387148 | 0,13194 |  -1,05133   | 0,29311     |
| b_walk_hh.cars_gr_0            |  5,4032785 | 0,52418 |   10,30802  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,1229504 | 0,16716 |  -6,71777   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -1,6409103 | 0,25387 |  -6,46369   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,2361238 | 0,22633 |   1,04326   | 0,29683     |
| b_car_time                     | -0,1604227 | 0,01246 |  -12,87094  | 0,00000 *** |
| b_pt_time                      | -0,0370453 | 0,00348 |  -10,63905  | 0,00000 *** |
| b_bike_cost                    | -0,0475179 | 0,01804 |  -2,63470   | 0,00842 **  |
| b_walk_cost                    | -0,1055357 | 0,01959 |  -5,38741   | 0,00000 *** |
| g_bike_grad                    |  26,3723615 | 18,85143 |   1,39896   | 0,16183     |
| g_bike_stressLink              |  1,6654319 | 1,03977 |   1,60173   | 0,10922     |
| g_bike_stressLink_f            |  2,7335782 | 1,24431 |   2,19687   | 0,02803 *   |
| g_walk_vgvi                    |  0,5324808 | 0,27943 |   1,90560   | 0,05670 .   |
| g_walk_stressJct               |  3,5323815 | 2,23573 |   1,57997   | 0,11411     |
| g_walk_speed                   |  0,0024080 | 0,01776 |   0,13556   | 0,89217     |
| g_walk_aadt                    | -0,0000393 | 0,00003 |  -1,44067   | 0,14968     |


Iterations: 500

Start LL = 7175.705063219666
Final LL = 3631.5101886697666
