Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed
10,4071.522553476436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.13273224283572,0.9179036914991967,-0.7169806274304927,0.0,1.0959610015181762,0.8331229141526968,-1.4863712754613194,-1.2137714393096475,-0.2193076727690071,-1.6538467845295477,0.9926151982357732,-1.1164166813824856,-1.0740794939286231,0.7976821804105885,3.8013927551076843,-3.60173693203232,-2.418726700042644,-0.04389098895152577,-0.8754919079111783,1.264286192466027,-1.1872352969526236,-1.2583985437659913,-0.7640737052881896,3.2035969220040412,-1.935818377465544,-1.059182495251506,-0.12462706210300266,3.598440102356866,1.4658881396490608,-0.19294324339444405,0.26874577955437173,-0.15382048919838337,3.858653020416374,-1.1623978596166435,-1.0362756010626852,-0.200997039440544,-0.3170731791700919,-0.0723623531282347,-0.14002361689132525,-0.1956268830791005,0.03433010885363125,0.31253572199545815,1.0829312273689717,0.20481579277286766,0.07797668220105437,-0.008930956829259356
11,4006.648718073135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.177130334040915,1.0850397020073197,-0.5817009938348637,0.0,0.8586655255834174,1.6297909054416757,-1.5067173964987597,-1.6047521113425272,-0.08225095583104938,-1.2224601303973002,1.5741983501432621,-1.0210537343589619,-1.0503461138685972,0.7850068690970746,4.317305120356032,-3.4739558926451717,-2.8928384052344245,0.410739008620128,-0.7186853513801181,1.262846384756721,-1.1457779959724474,-1.4743347132223716,-0.6114972014593588,3.905507071037387,-1.9777445085776961,-1.4218936683132701,0.07410358198370047,3.468907745005683,1.3911756945585674,-0.09549527756011957,0.04076716090737728,0.04399929192553795,3.9649480661820173,-0.9971243355967236,-1.3213249155390294,-0.0961994592399027,-0.3143023405003049,-0.08303461518795315,-0.1539984931226033,-0.19338293450565203,0.04143606982602823,0.17750235975515496,1.289871766359977,0.14183206115286823,0.13402762244917407,-0.006196736681090689
12,3967.787009938322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2429308639090224,1.2982715322865355,-0.5511296939194597,0.0,0.7999695504131653,2.478540462674485,-1.5626626546651519,-1.9422653522519473,0.07901680212108231,-1.1061101025321673,1.6444152287535145,-0.8456002049162632,-0.9478035792651618,0.29627842176834857,4.514602781348906,-3.22835610943943,-3.3155913552612892,0.7795805060508312,-0.9153873445246807,1.1506562726040972,-1.1517668607250917,-1.6992102461745098,-0.5127777022287274,4.086103374540877,-1.91526355855357,-1.7773219355511793,0.3483174473758762,3.0907522856124086,1.5050259843810525,-0.21074356766540964,-0.22594206526563096,0.07286883461904606,4.408290042308263,-1.0529623053507247,-1.5978229362743201,-0.01611940165131251,-0.36236559727205303,-0.09525973423687727,-0.1485599993230259,-0.19139855817385842,0.055497018910572606,0.3503681578929113,1.6936817096845855,0.2622814008834092,0.21659997142427878,-0.012924288198656791
13,3949.681235680211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3309681566529736,1.35159232840311,-0.6145044288629696,0.0,0.7442292313789914,2.907975391745637,-1.448893008853863,-2.045167266628054,0.33672317632513665,-1.1365915101403112,1.2584385101075122,-0.7291238470339202,-0.7914198182343246,0.4492656986535839,4.795473179606775,-3.027067189843248,-3.614067924263317,0.6837388710777712,-1.070489960051472,1.2716109562473423,-1.157062021382213,-1.8562410386450292,-0.22039514061693688,4.019982861318495,-1.7583923083288036,-2.049857220756314,0.7045344134240794,2.959835715489815,1.5460055800049537,0.010687166588672636,-0.23410016384498833,0.16337863858401674,4.693411330148683,-0.8889476202940394,-1.6003866570938539,0.22200360863712942,-0.33872276065181495,-0.09132497987942027,-0.1485345668792282,-0.18959319953434395,0.06680216603114549,0.24802093810979242,1.5588337644995995,0.3183025127129453,0.32562162471489864,-0.014429003394124437
14,3928.524907723335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5091329425254156,1.0614552083473956,-0.5291840916137427,0.0,0.892282148090588,3.186173623383609,-1.301922301387247,-2.04126704252206,0.5778078238563142,-1.431166776970636,1.2365968234067857,-0.9910892083282585,-0.7609201788569557,0.6876123496672377,4.708483782387469,-2.8274855247994,-3.8048644421829874,0.528617581320362,-1.1558326321038064,1.3313926884451137,-1.0864156731993537,-1.99237666290579,0.040432743713194885,4.245074360321424,-1.6836181676153383,-2.433312315164669,1.0684617948414679,2.5795827102314752,1.4086770002361406,0.10608569935879478,0.018397779384352164,0.1922596428546196,4.905448378745058,-0.8206983706250287,-1.4968399276243356,0.47624302333210483,-0.34853685363465214,-0.08802131521782577,-0.15555595409004322,-0.1865557082059135,0.08892487233658007,0.21208925814097043,1.771247564469033,0.2992709132652802,0.5070503283061718,-0.014736761802725722
15,3900.395639536784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5864267439761344,0.9450648922776564,-0.6449932345578097,0.0,1.1167905814968278,3.2390834538636786,-1.311454245536042,-1.867491090724924,0.5769822503975784,-1.5074532572578971,1.4223356854399591,-0.8621996690821925,-0.89044945748996,0.787915903231346,5.006244251637855,-2.6084068279746306,-3.9018581614187573,0.5769089814821601,-1.5143312222291891,1.0803821566476657,-0.9778661320138418,-2.0437886666360088,0.4421163966194082,4.373176410159546,-1.7532131253897143,-2.8908399308289487,1.259460873351563,2.1855448636436416,1.3688848952995705,-0.08093807891637841,0.38007711873196515,0.14307304061106027,4.978118204676038,-0.8487167277207727,-1.3244914184606966,0.651740347884885,-0.3383554328098352,-0.08674954587330723,-0.14118984916038382,-0.1827971658982464,0.12516070635763582,0.22239425836101911,1.6627219738472456,-0.026618309313660715,0.7849324256721646,-0.006390908081037669
16,3865.558289602708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.521584265546432,1.026815850732589,-0.7707744165014883,0.0,1.2065084638355486,3.2647854697309304,-1.4084813114421244,-1.6474292214638597,0.400406968584189,-1.7016928880629485,1.335039613867519,-0.6146549380906152,-0.9540205213430182,0.6326675994342499,5.10635526995144,-2.486541010341535,-3.8789847532372725,0.7696987337998754,-1.546573739230484,1.120502123252332,-0.9502198215416192,-2.0190580762957726,0.71817028143296,4.731601546373165,-1.903015830759346,-3.2873397118789764,1.2502918203805913,1.9868751158565727,1.343837143712343,-0.045897421526185915,0.5248577166144628,0.3458939128891503,4.8626685461762955,-0.8202926503012031,-1.173683981446113,0.6926894360976986,-0.31223248884878907,-0.07722489195516921,-0.13495632624064058,-0.176588057850183,0.16538853948049848,0.1439997339813437,1.6751819614012515,0.1317895604361651,1.119056071976548,-0.01368083670839995
17,3803.5023975656745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2815068019251834,1.1376837865036786,-0.5953086275755339,0.0,0.7493591215027915,3.358759085828736,-1.4286551184350276,-1.358232345442673,0.050923067724670645,-1.6975881786857716,1.290345950901854,-0.4410738697522898,-0.8442856834841779,0.9725533176595674,5.1265376623396435,-2.445987321885776,-3.762717946534081,1.1755378800101668,-1.3472329108275738,1.3751609466711838,-0.8525259192325658,-1.751765387419991,1.0101263410249548,4.869334987450695,-1.9022654825250127,-3.7450442295246615,1.0954739116910717,1.8274845159456543,1.4559814967798599,0.0765584842411477,0.15718706477476713,0.09643749108948702,5.091086252094589,-1.0946211261575822,-1.2479508935758523,0.3327870068889057,-0.2885914199389821,-0.07327144284008527,-0.12742148364264255,-0.1697609916155088,0.2496476514994121,0.23598269998418614,1.837586892383931,0.10896189119502579,1.7504189720035943,-0.020566903376776035
18,3777.108987034513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3170664080612533,1.1758456658802723,-0.39504449591895263,0.0,0.7055769150198073,3.5595272121457677,-1.456836877391313,-1.5005479560887336,-0.01666800713527926,-1.6838514558707485,1.5265639108610067,-0.7022809908728753,-0.7034529288428049,0.6029654601708512,5.172192950444157,-2.393036267128244,-3.6618571604634313,0.9787243103979636,-1.0616083330848065,1.4667987632961668,-0.6205715706183828,-1.4755014348991924,0.9303220644055604,4.7701868020565,-1.7380760233261936,-3.803334130972821,1.0258502180609965,1.9593403527859612,1.4977976433193543,-0.03925561104400524,-0.1578349615502836,-0.10211002320661178,5.1727460551910385,-1.1130219542752293,-1.57178453952065,0.0985072567775524,-0.21186910952188842,-0.05075995083033933,-0.13771065148131492,-0.15669893292490705,0.30169049321564023,-0.09884381292889449,1.469859018429859,0.18572985221415533,2.1718554794247256,-0.02457003995937888
19,3745.0592374612124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4489534619751194,1.369420316105101,-0.27270473712256954,0.0,1.0034208648409366,3.935676084618205,-1.4221264343371205,-2.0051887060407343,0.19004983509483092,-1.356455410135373,1.6529530207060905,-0.5464785017627939,-0.5849372077275434,0.677321180617632,4.885009399689065,-1.9494883110441799,-3.5810702834276644,0.5007159356229871,-0.872045511907277,1.6150476298283531,-0.5079793512957013,-1.1663714987518408,0.16164873913663802,4.930309121738661,-1.670636103686019,-3.6123955025878427,0.8442014613305048,2.370980029685506,1.4692965962328275,-0.38476717347556866,-0.35121177730151043,-0.31832558094563307,4.992893509072628,-0.9813158848974347,-2.118330752921403,-0.003885733997241847,-0.18059249191166238,-0.04893947524150517,-0.1064285657149219,-0.15492688672133928,0.37773479541016464,0.2324628557013138,1.0179119152543017,0.32097219047094117,2.6661207906877196,-0.034465285901866524
20,3735.432198526438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.465153039349759,1.4453963862667325,-0.293893441769073,0.0,0.9242091469532457,3.8962405297982836,-1.2695662623097321,-2.1839559787432243,0.37323761899483976,-1.3862427145710718,1.5865187248530292,-0.4627862229286088,-0.6567730210522073,0.6067599228650129,4.9761948727922025,-1.981163007464481,-3.6182344946597653,0.43975287226305515,-0.7039284370398707,1.6268353163103537,-0.5124315369742839,-1.1282430252523576,-0.1292377873587366,4.953011434797241,-1.5919854827671454,-3.40296156234758,0.8189561743767713,2.2933774011380126,1.3833617354960177,-0.43480201620630515,-0.31479648170358504,-0.31405023856989855,4.893789307489476,-1.1213596888991817,-2.218586882799764,0.06341595998953162,-0.17761260274265994,-0.046283578167248145,-0.10563515816192774,-0.1525602935786688,0.3979463966892115,0.28697422796615213,0.9946938685473903,0.2299318082605553,2.7770536712683636,-0.032460111089919225
21,3724.6617096994796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.351319459591183,1.4371926395554966,-0.2668301994019927,0.0,0.781143271893134,3.8717140388101825,-1.2845024471512594,-2.459365076402427,0.5446497079880148,-1.4659400910908418,1.5937245641521156,-0.5432652481279483,-0.7888860865305038,0.601418179116241,4.931290393933168,-1.8990350908075233,-3.6550150056079453,0.7200617309575132,-0.6188957061409391,1.3758188383351522,-0.6006742894375735,-1.198243110920573,-0.40421351493512164,4.906654634183981,-1.5712433582657865,-2.8203899697971373,0.7573868058710927,2.290241324441653,1.3580668082147427,-0.2178164636583481,-0.1635993072910585,-0.30125083578004935,4.920393547441539,-1.358471996640456,-2.2385278075578308,0.37764887063275954,-0.15838592668923382,-0.03978426109409599,-0.09402719963594353,-0.14942105238301975,0.4331998523617121,0.35586579662084283,0.7588452280637512,0.3407706292053868,2.946518331254555,-0.036457921176353186
22,3715.530502135832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.274954178417214,1.3600865021140798,-0.23208543320215405,0.0,0.8594009975025789,3.8582813684201636,-1.4951216763743878,-2.5913695361559492,0.5261073744870349,-1.4051891816722366,1.450015836848824,-0.5374126054149005,-0.7066656006295895,0.5927590841292492,4.9297778485774835,-1.9789344988265916,-3.6289041189352327,0.8439671581527682,-0.4699013986876932,1.250382909701676,-0.6206242482049606,-1.3154498649640123,-0.4241155564172759,4.911351878208396,-1.540297204649849,-2.2191350772015963,0.7978377410302344,2.247951362015957,1.4518896594678854,-0.16050497668742503,-0.11350761704612622,-0.3900935945406238,4.863492119423838,-1.3064337954643386,-2.2190002563705717,0.6391168826626048,-0.15451397295248256,-0.03885443118394913,-0.09895341151958682,-0.14707438841263623,0.46666189378453504,0.3457667156031668,0.8427301787133519,0.24706737418122388,3.0701287224317144,-0.03214367065945004
23,3704.833064430032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1835410259801793,1.2910310172964574,-0.28075115466815825,0.0,0.7232271831632751,3.7039595045727753,-1.4029281242966756,-2.517287595867037,0.5506498337245781,-1.2544703220227542,1.44500742943207,-0.4698219255517466,-0.549998925737021,0.4918309962383835,4.838358371177907,-2.001253809588623,-3.4746766830273144,0.725343094876457,-0.5709457523416527,1.220358023506494,-0.7223301444079202,-1.5191805428921057,-0.1959515540219168,5.02864058334796,-1.6339639031162816,-1.5688889074642467,0.871695013150296,2.2473422798774085,1.3815305029231841,-0.22336032002955403,-0.11927271190382141,-0.31801368806744496,4.987584770928843,-1.2513507843561582,-2.2353138138502993,0.645871800165195,-0.15453335948855632,-0.03987050217291794,-0.09669982652028732,-0.14477980827295173,0.5178789580350133,0.35075365335789294,0.9237749727551212,0.25970770552810174,3.2177119454721383,-0.031240548268751302
24,3687.7562377361633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1212235136768225,1.4916633062712952,-0.587923982619317,0.0,0.7772842397615539,3.767357124053992,-1.3605780393639921,-2.0401830835073054,0.3329570907611965,-1.3706740747101622,1.3102437433395706,-0.510444399177545,-0.712434566475922,0.6610991423890531,4.907536930921678,-1.6345744321717912,-2.8722373101041643,0.4981032864540922,-0.670314541727731,0.9779341464443385,-0.6092458961513282,-1.588559720547079,0.08497822978726813,5.104594061214692,-1.1603732405672498,-0.9595738018323263,0.7576439652546922,2.3533271217452176,1.1123979538833157,-0.22516893292009088,-0.3888999781956263,-0.11601889016984704,5.020452078009998,-1.3064999683692988,-2.0316531194097704,0.26383041196566237,-0.15816591742669656,-0.03936636847227983,-0.10748677426745651,-0.13608295856792554,0.6560979339139329,0.27590268105772137,1.2381741592699211,0.2538138070959841,3.541488927969525,-0.02553407642594397
25,3668.3080856225674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.166390414686787,1.1345020449047718,-0.2778754094239549,0.0,0.6599906448424804,3.8511394449521394,-1.151537047652325,-1.5651489196283095,0.1429059263855808,-1.4826738061257816,0.9352620265033398,-0.5367704669037561,-0.7941689872239354,0.5719237793891777,5.146072652164899,-1.4438457807257585,-2.159032501731143,0.40375642068598033,-0.9706717118807854,0.8580326687721724,-0.7877766231033858,-1.5728462813541713,0.17711811629605992,5.193522948691648,-0.8452265550736352,-0.9005144139397838,0.30405777516759297,2.421708334277807,1.0648088882495355,-0.25115934873039514,-0.6832034258818567,-0.053006951252412726,4.823430074279221,-1.139644094162259,-1.6741566953969758,-0.0015512165934024047,-0.17114310760723542,-0.03849045334082358,-0.09267055574844069,-0.12935813336314547,0.813146406345913,0.3860065783799852,1.3219818233530187,0.19315484328158472,3.874816136636713,-0.017885026492637242
