Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
123,18765.28042886272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244852343771114,0.0,-0.5865060110186247,-0.09895832176208208,0.5966919832708829,0.17376767624095052,0.1338968633028275,0.30553672737695886,0.0,-2.2482364168872726,-2.053737120467386,-1.1070920536463444,-0.7769930090040509,0.22874946546970953,0.5865544743790448,0.0,0.0,-0.10291255286896787,-2.638465026302862,-2.365983309011976,-0.499714935230459,-0.9159316592261424,-0.7424151269946434,0.4102852590766179,0.0,0.0,-0.6372972405889222,1.0807196587229533,-1.566165767068808,-0.49130334335953746,-0.47500726432862544,0.14747129657364755,0.31704764683645803,0.0,0.0,0.0,-0.0030048193284458622,-8.177026082804221E-4,-0.02661338344480464,-0.016613205639855636,34.588872980909,8.089420413978521,3.3979509693922765,8.951402364355388
124,18765.27626325661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245235772694419,0.0,-0.5864817292222505,-0.09902877440357583,0.5966814086510203,0.17374968973193866,0.13395533497685416,0.30550592898230894,0.0,-2.2479773406634025,-2.053680216329623,-1.1070904599311997,-0.7771080265956629,0.22873614387133787,0.5865911042590001,0.0,0.0,-0.10286319247601634,-2.6376745012968863,-2.3665232595053247,-0.4997962937452539,-0.9162460915329601,-0.7425540790338518,0.4101906581823979,0.0,0.0,-0.6376733459958936,1.0805664783561517,-1.5662190780898413,-0.49130818278187444,-0.47497744067314546,0.14738810136619307,0.3170522426296106,0.0,0.0,0.0,-0.0030070203149238192,-8.184012235810721E-4,-0.026753029720625147,-0.016700542989276174,34.20894449269941,8.0553669282875,3.3760689422511794,8.914147665263794
125,18765.27279455796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244859569599722,0.0,-0.5865038363110092,-0.09896055306007834,0.5966895544283455,0.1737718583793741,0.13390194584931714,0.30553869588142935,0.0,-2.2482543780680824,-2.053736135210906,-1.1070875671167146,-0.7769838367370141,0.22874522060837396,0.5865580481160214,0.0,0.0,-0.10290475242726327,-2.6383917187948853,-2.3660085869965264,-0.49969058757946944,-0.9159573938577226,-0.7423970769594335,0.41028601500130235,0.0,0.0,-0.6373019644438469,1.0806499924223132,-1.5661146236636778,-0.49126559923579766,-0.4749528804915525,0.14748316391360067,0.31702496447337647,0.0,0.0,0.0,-0.003004731505928041,-8.176757787592265E-4,-0.02662365220175206,-0.01661912720890993,34.531388311602164,8.087254280938991,3.3915598716545325,8.955099732218136
126,18765.2689613914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245221979059669,0.0,-0.5864794923418685,-0.09902970380901543,0.5966773996200074,0.1737558752344888,0.13395862135571981,0.30550758287461394,0.0,-2.2480074606005953,-2.0536816741430486,-1.107085590010228,-0.7770939550857061,0.22873271857063984,0.5865959458448146,0.0,0.0,-0.10285705886791921,-2.6376403291499946,-2.3665258531647666,-0.49977046438235057,-0.9162625185519172,-0.7425340895829681,0.4101984426382476,0.0,0.0,-0.6376585414152937,1.0805027062099828,-1.566164957208138,-0.49127030930089477,-0.4749230510434007,0.147403835085199,0.317031682035114,0.0,0.0,0.0,-0.0030068489377018735,-8.183479182747278E-4,-0.02675736058184211,-0.01670271230653985,34.16743495235611,8.054634747235378,3.3705944045361935,8.91943086620443
127,18765.267394712588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244800705777735,0.0,-0.5864987228754253,-0.09895946264880894,0.5966774795987861,0.17378465223450548,0.1339019461943283,0.3055390942350947,0.0,-2.248355593295414,-2.053747136797535,-1.107072345301303,-0.7769532069265137,0.2287424725162396,0.5865733879144474,0.0,0.0,-0.10289691526752508,-2.638484362964449,-2.3659621234486052,-0.4996933452788941,-0.9159344734685397,-0.7424268006109602,0.41033775873260026,0.0,0.0,-0.6371934938090529,1.0806137326539305,-1.5660471905235076,-0.491226056502226,-0.47489533309643067,0.14751187751022743,0.31701258915488767,0.0,0.0,0.0,-0.00300418311190246,-8.175016609128237E-4,-0.026596207666229155,-0.016597321990923206,34.60048901663116,8.096445836780756,3.39203922692442,8.971926967722823
128,18765.262266008394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245223511761137,0.0,-0.586474421234283,-0.09903539131342802,0.5966688877792662,0.17376471180069125,0.13396691441680006,0.3055056136824727,0.0,-2.2480572128419682,-2.0536820469277055,-1.107075238553111,-0.7770831783407739,0.22872876836706427,0.5866108968735531,0.0,0.0,-0.10284334856228505,-2.637623778316138,-2.3665587451893906,-0.4997710204498782,-0.9162827428819573,-0.742563948675931,0.41022690584954097,0.0,0.0,-0.6376179363902872,1.0804426887029057,-1.566113048922747,-0.4912341574766919,-0.4748676497438176,0.14741656293135208,0.31701595823708983,0.0,0.0,0.0,-0.0030066449594339894,-8.182838710290325E-4,-0.026755308916611802,-0.016698814087998424,34.16026485076601,8.0566999825601,3.366927320651316,8.927940467575011
129,18765.260845655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524479601679778,0.0,-0.5864975906782911,-0.09895940797283358,0.5966753558231764,0.17379172699170847,0.13390596039359026,0.30554146340981053,0.0,-2.2484035976595376,-2.0537460188439622,-1.1070660756438249,-0.7769418077994018,0.22874595516724303,0.5865801640941396,0.0,0.0,-0.1028895005355074,-2.638465876614721,-2.365954248197038,-0.4996748035974772,-0.9159228029808113,-0.7424199600079544,0.4103470624647281,0.0,0.0,-0.6371559476261596,1.080556467059286,-1.5659979571239233,-0.49118955652704577,-0.47484487159101424,0.1475260631024227,0.3169900958596291,0.0,0.0,0.0,-0.0030039271373055276,-8.174209955885045E-4,-0.026596603260254967,-0.016596445673890535,34.57988492140336,8.097215566499852,3.387714809409414,8.978793543098151
130,18765.25587833746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245210275348575,0.0,-0.5864720775365255,-0.09903472091983814,0.5966664282038715,0.1737715933374159,0.13396681983525216,0.3055092754343181,0.0,-2.2481137887672196,-2.053681222378004,-1.1070672217002133,-0.7770696030519808,0.22874096809934405,0.5866171361306182,0.0,0.0,-0.10284173412802163,-2.6375816451376224,-2.366490636898042,-0.499751934200624,-0.9162370857308602,-0.7425381015363971,0.41022595755763647,0.0,0.0,-0.6375643991283546,1.080404285452887,-1.5660604621556484,-0.4911970665612335,-0.4748194227336104,0.14743550651465076,0.3169940720076632,0.0,0.0,0.0,-0.0030063607649285654,-8.181928964367598E-4,-0.026753253539807613,-0.01669540469691499,34.14988029036634,8.058551778138279,3.3632681621083607,8.935951941178295
131,18765.25435751547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524479260419965,0.0,-0.5864925479516203,-0.09896889138101374,0.5966649971761957,0.17380039438147085,0.1339168477120672,0.30553662747753346,0.0,-2.2484233218660474,-2.053744226884998,-1.1070619691752748,-0.7769368387297139,0.2287372544661994,0.5865938479204916,0.0,0.0,-0.10287579943628684,-2.638417217905501,-2.3659541832646234,-0.4996551711843736,-0.9159682425201715,-0.742403939451509,0.41035361931146336,0.0,0.0,-0.637141609162592,1.0804913224498724,-1.565953766949342,-0.4911577393119565,-0.47479383875320225,0.14753048191559667,0.3169786019043394,0.0,0.0,0.0,-0.003003876478411969,-8.174069487053445E-4,-0.026605206124984862,-0.016600797068318046,34.53563404087803,8.095760645661727,3.3823079636260296,8.982782665795444
132,18765.249947652155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245178626524463,0.0,-0.5864682485502607,-0.09903906519513055,0.5966571557827475,0.17378184267303404,0.1339729925401267,0.30550682687329056,0.0,-2.2481494429810205,-2.053681515462279,-1.107062407866246,-0.7770554467672637,0.22873586054534673,0.5866285261465173,0.0,0.0,-0.10283300112869492,-2.6375761825398296,-2.3664598267458294,-0.49972645197840754,-0.9162582593203634,-0.7425132638240522,0.4102376267895191,0.0,0.0,-0.6375253478183794,1.080349920273052,-1.566012451226821,-0.4911648964956789,-0.47477076870810825,0.14744702734476575,0.3169823545907308,0.0,0.0,0.0,-0.003006180813766175,-8.181373680223056E-4,-0.026754123727470734,-0.016694944990902388,34.12583993646364,8.058926098406445,3.3590407438310206,8.94193727371196
133,18765.248750932078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244754993718068,0.0,-0.5864857626459049,-0.09897583669644433,0.5966530377203708,0.1738135990999304,0.13392411285225145,0.30553172404839607,0.0,-2.24845372400275,-2.0537388956345914,-1.1070540843201304,-0.7769209955975789,0.22873699534500758,0.5866111021358532,0.0,0.0,-0.10286783691414754,-2.6383910980680993,-2.365946604845766,-0.49963181523701566,-0.9159925366713526,-0.7423891010377496,0.4103666925786839,0.0,0.0,-0.6370992855850595,1.08044148707727,-1.5659090615307454,-0.4911288525905198,-0.47474813134745525,0.14754239811468367,0.3169728719504955,0.0,0.0,0.0,-0.0030037890930138846,-8.17379865294472E-4,-0.02661047093987367,-0.01660282635266426,34.50128672497686,8.095057042625793,3.3776836298806066,8.987259541059338
134,18765.24457370839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245136689254528,0.0,-0.5864625458399573,-0.09904415954337271,0.5966460650615687,0.1737950628337805,0.13397948998448522,0.305502856412608,0.0,-2.248182941813802,-2.0536773414106486,-1.1070553588650671,-0.7770382927864958,0.22873484023722102,0.5866441621183359,0.0,0.0,-0.1028253091930162,-2.637572658032809,-2.366444502623531,-0.49970036931013484,-0.9162783522937936,-0.7424952224102976,0.41025389150995295,0.0,0.0,-0.6374759358451447,1.080302215963867,-1.5659680580771986,-0.49113642931616497,-0.4747265211161197,0.14745935717297123,0.3169760887701832,0.0,0.0,0.0,-0.0030060525832405,-8.180975427937371E-4,-0.02675705211383176,-0.01669586635671453,34.096244384659734,8.058596873941813,3.35472355249333,8.946756669455402
135,18765.243311675113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244749378065914,0.0,-0.5864823126879055,-0.09897980491055759,0.5966472129478506,0.17382100476992685,0.13393041174111797,0.3055308609467385,0.0,-2.248472755333423,-2.053734698607298,-1.1070491743852728,-0.7769127332464426,0.22873564113561087,0.5866203230399359,0.0,0.0,-0.1028598182044008,-2.638357399567096,-2.365955621783497,-0.499616185308818,-0.9160165062304446,-0.742380925483502,0.410378208213307,0.0,0.0,-0.637072096351491,1.0803878512147358,-1.5658687310156287,-0.49110015832891135,-0.474704995991487,0.14755083945277517,0.316960192619196,0.0,0.0,0.0,-0.0030037324986936535,-8.173626004034368E-4,-0.026619186476010387,-0.016608036352537037,34.45356236534998,8.092961674078945,3.3724403290622735,8.98991643992466
136,18765.23949572445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245112503542897,0.0,-0.5864594606900488,-0.09904624552582711,0.5966396667966772,0.1738037424475718,0.13398364880837088,0.3055023846886521,0.0,-2.2482109683060267,-2.0536751437483525,-1.1070504073116432,-0.7770253441912587,0.22873428563368353,0.5866531388029248,0.0,0.0,-0.10281946773490766,-2.637568691374113,-2.366432266715412,-0.4996815821578487,-0.9162922745602811,-0.7424816180934359,0.41026944864772885,0.0,0.0,-0.6374341552436796,1.080254513210576,-1.5659253579021835,-0.49110771420654065,-0.4746841684892036,0.147471330980368,0.31696451616539584,0.0,0.0,0.0,-0.0030059242350895213,-8.180575024503833E-4,-0.026760856255285907,-0.01669800166401449,34.061510754194536,8.057664968545167,3.3502487358139996,8.950663640703649
137,18765.238394984866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244713131130145,0.0,-0.5864738414578922,-0.09898608584956609,0.5966386043070574,0.17383284159842802,0.13392884407833094,0.3055298480507846,0.0,-2.2484988245151922,-2.053720417742519,-1.1070408416160604,-0.7769024372305325,0.2287679521635928,0.586634941970958,0.0,0.0,-0.10286859050381773,-2.638213438075239,-2.365791406028754,-0.4995831911206064,-0.9159393961238984,-0.742297673880546,0.4103485991718061,0.0,0.0,-0.6369991610989071,1.0803927762691303,-1.5658271363659866,-0.4910737012587711,-0.47467377725939325,0.14756743551562573,0.3169538751595962,0.0,0.0,0.0,-0.0030037507101402534,-8.173651390004609E-4,-0.026633137247898384,-0.016614684215796337,34.3961270277002,8.09036609017907,3.3671700246664082,8.991412269505853
138,18765.234905221485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245069891418488,0.0,-0.5864539568213278,-0.09905115714796074,0.5966301341323363,0.17381551439770002,0.13398553630033108,0.305500845843188,0.0,-2.2482348483556787,-2.0536667590015574,-1.1070462132919212,-0.7770142380159747,0.22874898912715327,0.5866652734058788,0.0,0.0,-0.10282105540306942,-2.637497323189152,-2.366287459708913,-0.49964729042543554,-0.9162560495691101,-0.7424050460255902,0.4102595526106948,0.0,0.0,-0.6373585817226337,1.080246408926979,-1.5658849939030313,-0.49108236546053863,-0.4746517177815816,0.14748248382922477,0.31695898682708684,0.0,0.0,0.0,-0.0030058748284801924,-8.180410531866222E-4,-0.02676897037520695,-0.016701903603315242,34.01602875120622,8.056018026108493,3.345633562112701,8.95320334643063
139,18765.233667966277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244718379678568,0.0,-0.5864739129767579,-0.09899187932654416,0.5966324245133054,0.1738364031260528,0.13393935539909835,0.305528680457344,0.0,-2.24848733196909,-2.053719519314637,-1.1070439190434378,-0.7769033249846549,0.22874922552309715,0.5866386030432068,0.0,0.0,-0.10285512739519843,-2.638175290110813,-2.3657849130373396,-0.49957466610705564,-0.916014205752369,-0.7422774277073747,0.4103668200371345,0.0,0.0,-0.6369798365326995,1.0803362503652856,-1.5657934830116804,-0.4910487008769988,-0.47463419810741775,0.14756361274988958,0.3169424303534093,0.0,0.0,0.0,-0.0030038037922052977,-8.173850148403902E-4,-0.026645713418291986,-0.016623091059276954,34.33279992549979,8.086779884258334,3.3614792061372842,8.991772987710494
140,18765.23064167868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245036774508633,0.0,-0.58645262651396,-0.09905459993133313,0.5966219344266795,0.17382330997716122,0.1339914974904625,0.30549957126113386,0.0,-2.248245538947525,-2.0536661603804864,-1.1070458856071204,-0.7770041542921116,0.2287393222170099,0.5866721855288217,0.0,0.0,-0.10281367157602143,-2.6374907421797404,-2.366245083123229,-0.49963327972990124,-0.916297651552169,-0.7423793198150934,0.41028129269729224,0.0,0.0,-0.6373075270697702,1.0802060497232808,-1.5658463865390593,-0.4910573182722629,-0.47461377712007047,0.14748834049018414,0.31695120636156965,0.0,0.0,0.0,-0.0030058105273597564,-8.180225671846505E-4,-0.026773689495107576,-0.016704680403685307,33.97700390053086,8.054667281275645,3.341355448414807,8.956035432347704
141,18765.22925680733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244693254124067,0.0,-0.5864678845896527,-0.0990013745132484,0.5966213814297741,0.17384738155600413,0.13394843742163362,0.3055226715889492,0.0,-2.2484845004251595,-2.053710141094452,-1.1070401847904228,-0.7768963181600043,0.22874898801526386,0.5866545943727572,0.0,0.0,-0.10284803340515955,-2.6381139034055434,-2.365795673845475,-0.49956171496797835,-0.9160636339758037,-0.7422681481570128,0.4103809836740639,0.0,0.0,-0.636947843179285,1.0802925882380472,-1.5657611740298454,-0.4910269684207969,-0.47459751893240326,0.14756851920854797,0.3169406320491297,0.0,0.0,0.0,-0.003003920995754715,-8.1742299510294E-4,-0.026662079689535465,-0.016633261549714253,34.26275356144551,8.082469525368328,3.3556280618510863,8.991000796574657
142,18765.22667537285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245005218781738,0.0,-0.5864495591516924,-0.09905799606894505,0.5966144476498746,0.17383247462354737,0.13399641144871796,0.30549771274289206,0.0,-2.248258099108777,-2.0536620560663423,-1.1070430260145814,-0.7769928377295318,0.22873833476789748,0.5866818710742613,0.0,0.0,-0.10280896983254478,-2.6374786269281976,-2.3662307607252866,-0.4996199378845164,-0.9163271276753796,-0.7423669146336292,0.41030184482278975,0.0,0.0,-0.6372596859964451,1.0801668817832215,-1.565810536052782,-0.49103378020639493,-0.4745778341486543,0.1474975433465959,0.31694471360039284,0.0,0.0,0.0,-0.0030057755143345958,-8.180122910127039E-4,-0.026781289269283422,-0.016709551209484492,33.929726085860466,8.052420444975297,3.33674734053752,8.957637008307179
143,18765.2252769126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244688889522988,0.0,-0.5864657143649421,-0.09900416801490675,0.5966168272452023,0.1738525946936548,0.13395322834520704,0.30552253040058636,0.0,-2.2484916399273898,-2.053707410385196,-1.1070378324874903,-0.7768907936988798,0.2287464660758155,0.5866609445567009,0.0,0.0,-0.10284227875403064,-2.638093265232299,-2.365808246859136,-0.4995592393680274,-0.9160980299038652,-0.7422716478506792,0.4104016057974665,0.0,0.0,-0.6369172982102574,1.0802466559405783,-1.565726962383911,-0.4910028761297078,-0.4745608121287565,0.14757579964394082,0.31693029901872627,0.0,0.0,0.0,-0.003003914480610232,-8.174216214605938E-4,-0.026671631421233438,-0.01663963892856022,34.20996664286582,8.079617645452513,3.3507330994540254,8.991857742847758
144,18765.222902723017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244991462189144,0.0,-0.5864476398513413,-0.09905956121109012,0.5966098950413335,0.1738382902006542,0.13399980541986461,0.3054979806333312,0.0,-2.2482711921609337,-2.0536602805375823,-1.1070404980238002,-0.7769847935178925,0.22873702016998435,0.5866879323938021,0.0,0.0,-0.10280467561520473,-2.6374735162845413,-2.3662315752668386,-0.4996159247034243,-0.9163531978265298,-0.7423677733328972,0.4103241131984095,0.0,0.0,-0.6372215736637299,1.080124450889331,-1.5657750096914453,-0.4910095536142306,-0.47454165635753054,0.14750705928548954,0.3169345570040402,0.0,0.0,0.0,-0.003005724421098119,-8.179966830487822E-4,-0.026788001872475792,-0.016714106723742152,33.884825699611326,8.05027363833595,3.33231243804064,8.959260991116498
145,18765.221477871957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244684631843128,0.0,-0.5864627107173133,-0.099007924773115,0.5966118883848615,0.1738580861804715,0.13395766631961156,0.30552166791822144,0.0,-2.248497989669585,-2.0537034177459015,-1.1070349140013922,-0.7768862661112584,0.22874708071618774,0.5866688090161931,0.0,0.0,-0.10283781030593808,-2.638063518010481,-2.365823119868077,-0.49955930787282216,-0.9161278662712297,-0.7422777142902891,0.4104197904918392,0.0,0.0,-0.6368904425952912,1.0802027947617083,-1.5656935311702476,-0.4909794328637303,-0.47452488349064553,0.14758376817668487,0.3169208953969321,0.0,0.0,0.0,-0.0030039317523996236,-8.174274150850341E-4,-0.02668245016631003,-0.01664672279435525,34.154835992143134,8.07647781596331,3.3457888279177985,8.99225426740272
146,18765.219210959945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524497915046143,0.0,-0.5864443955557649,-0.09906205167684483,0.5966035498456346,0.173844797989571,0.13400325027809626,0.30549763050803724,0.0,-2.2483002517491357,-2.053659843411433,-1.1070344451578935,-0.776975653540713,0.22873673590975452,0.5866973857181031,0.0,0.0,-0.10279903400228589,-2.6374801905113547,-2.366233933968809,-0.4996250481128028,-0.9163704929658034,-0.7423895446896069,0.4103551094261062,0.0,0.0,-0.6371691365660473,1.080087251538942,-1.5657372487453847,-0.4909849085227766,-0.47450425516874306,0.14751855722884946,0.3169258250808351,0.0,0.0,0.0,-0.003005611692349853,-8.179609319286717E-4,-0.026788475836799365,-0.016713307866833293,33.86592902826858,8.050424050169045,3.3292597935456163,8.963589341634517
147,18765.217462176704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524471671512036,0.0,-0.5864603358765826,-0.09901482480916848,0.5966089147718541,0.17386158504179264,0.13396745217575212,0.305519836363109,0.0,-2.248491312673118,-2.053695679792608,-1.107033141031794,-0.7768918220718634,0.22874514014929,0.5866770563318193,0.0,0.0,-0.1028271988018657,-2.637997610146489,-2.3658836154777245,-0.4995632937306682,-0.9161755942206595,-0.7422963803635744,0.41043255791791994,0.0,0.0,-0.6368904443828736,1.080145006015122,-1.5656674903981378,-0.49095682163676196,-0.474488723914049,0.14758302963309652,0.31690828855995945,0.0,0.0,0.0,-0.0030040451538225874,-8.174643217913485E-4,-0.026700759134355927,-0.016658696865633486,34.081929060851216,8.071561062430193,3.339751478892671,8.99073934808467
148,18765.21566191193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244975808210541,0.0,-0.5864428239131279,-0.09906370107172625,0.5966000721591053,0.17384998347530795,0.1340072782348501,0.3054981096109447,0.0,-2.248321116948363,-2.0536579855997106,-1.1070308189376536,-0.7769695651445363,0.2287365562346245,0.5867039278874475,0.0,0.0,-0.10279324378967089,-2.637477602315332,-2.3662475045211284,-0.49962662945178327,-0.9163898531872307,-0.7424023427176821,0.41037718694986497,0.0,0.0,-0.6371343972968923,1.0800421906661566,-1.565702951472783,-0.4909603462100824,-0.4744677368782348,0.1475274865505876,0.31691365763581025,0.0,0.0,0.0,-0.003005523949959293,-8.179335581493525E-4,-0.026793215496738593,-0.0167161242070325,33.83223030921189,8.049128302327498,3.3253610003026726,8.966281661951397
149,18765.21408246587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244704130244637,0.0,-0.5864583656504464,-0.09901555758717082,0.5966050509733688,0.1738668369336063,0.13396956141218133,0.3055205110627924,0.0,-2.2485153143774173,-2.0536955523656397,-1.107029056173855,-0.7768827711920433,0.22874531591112843,0.5866831298860543,0.0,0.0,-0.10282352965253098,-2.638005751876271,-2.3658903711625996,-0.49956372812177574,-0.9161911973630187,-0.7423066640652418,0.4104540077910076,0.0,0.0,-0.636855606454416,1.080102763574596,-1.5656315016304958,-0.490932372757647,-0.47445246038183075,0.14759487378199093,0.3168971040936238,0.0,0.0,0.0,-0.0030039317049954588,-8.174285909426425E-4,-0.026703177557959312,-0.016660029110596705,34.0550575131633,8.070826545511677,3.336275173083862,8.99398831015798
150,18765.21228698114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244964753643633,0.0,-0.5864410040193831,-0.09906445894889258,0.596596651328782,0.1738550912063495,0.13400948060494816,0.30549878922497514,0.0,-2.248341537914777,-2.0536571259547554,-1.1070274075880546,-0.776961445048076,0.22873728653275874,0.5867095257603447,0.0,0.0,-0.10278990626393969,-2.637480094359031,-2.3662526998195164,-0.49962445948567097,-0.916405080464988,-0.7424075963551884,0.41039546904672775,0.0,0.0,-0.6371036173635689,1.0800004212467118,-1.5656684329753288,-0.49093654940400705,-0.47443269212453837,0.14753847260681577,0.31690238203052795,0.0,0.0,0.0,-0.003005429316387378,-8.179038371011892E-4,-0.02679717962273487,-0.01671866560886798,33.800006997618524,8.047878625302504,3.321640720792792,8.968852008825989
151,18765.21073445433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244703788845384,0.0,-0.5864553669515485,-0.09901882503773883,0.5966008002148129,0.1738715786941766,0.1339733335935138,0.30551996434885403,0.0,-2.2485275258318804,-2.053692735028894,-1.107025370368621,-0.7768782996049266,0.2287463534634574,0.5866903052318949,0.0,0.0,-0.10281916385814789,-2.6379817093598725,-2.365904851303068,-0.4995641888002472,-0.9162132869398878,-0.7423135397058166,0.41046825295628003,0.0,0.0,-0.6368351287502343,1.0800604709069748,-1.5655994914003988,-0.49090975768507533,-0.47441807871816793,0.14760314959955123,0.3168872514051649,0.0,0.0,0.0,-0.0030039127580169804,-8.174227349776E-4,-0.026711136853859403,-0.01666489675852783,34.01310032305146,8.068646759928939,3.3320806634482936,8.995395118361223
152,18765.209034791373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244958866013938,0.0,-0.586438464658731,-0.0990663259283452,0.5965926936501182,0.17385997828687005,0.13401194327021165,0.3054991606842849,0.0,-2.2483616177901107,-2.053655548110987,-1.1070232423632351,-0.7769549197225443,0.2287393390262038,0.5867159646004071,0.0,0.0,-0.10278649330774577,-2.6374681101450546,-2.3662506669016388,-0.49962524041053646,-0.9164163888488195,-0.7424124556253108,0.41041154749172615,0.0,0.0,-0.6370723079333109,1.079963260513769,-1.5656347887707311,-0.49091343841779767,-0.474398769378744,0.14754859219298075,0.3168919737591907,0.0,0.0,0.0,-0.003005355553245522,-8.178804116650167E-4,-0.02680149717961097,-0.01672092318394413,33.76956936971832,8.046764147678314,3.3180752049331885,8.9714979319041
153,18765.207529438307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244709162878318,0.0,-0.5864543319497152,-0.09902039462479119,0.5965987704447203,0.17387455956107897,0.13397674751857086,0.30552105934183305,0.0,-2.2485391557387597,-2.053691326992404,-1.1070233234922113,-0.7768753537665608,0.2287455283021741,0.5866940130901496,0.0,0.0,-0.10281442684103344,-2.637963036743722,-2.36591484180245,-0.4995652081330936,-0.9162341756173635,-0.7423179508982046,0.41048233808046114,0.0,0.0,-0.636816455390978,1.0800179542934305,-1.5655682751160684,-0.49088681460632005,-0.47438450915521424,0.14761022170458307,0.3168742864667776,0.0,0.0,0.0,-0.003003867356118185,-8.174088324668068E-4,-0.02671797721295601,-0.01666925351365809,33.974081321849134,8.066685135850769,3.328052386658995,8.997033412634673
154,18765.205926587198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244949847065614,0.0,-0.586436958914624,-0.09906763775468347,0.5965892803853098,0.173864657133938,0.1340146569870008,0.30549955443979326,0.0,-2.248377165359341,-2.0536543945860797,-1.107020828416284,-0.776948623823935,0.22873900443340928,0.586721088418525,0.0,0.0,-0.10278278696049024,-2.637464512521489,-2.3662516001442127,-0.4996223752287024,-0.9164345045675795,-0.7424126298090086,0.4104273858449677,0.0,0.0,-0.6370457346629576,1.0799234321925537,-1.565602678578134,-0.4908910422944926,-0.47436569885535135,0.14755751741182543,0.3168813120793487,0.0,0.0,0.0,-0.003005285967221831,-8.17858835557289E-4,-0.026806378944370497,-0.016724068761565535,33.73552307398112,8.045235031600996,3.314363253085348,8.973565202952885
