Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_speed
12,22216.914154763188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4351532731304397,0.0,-0.605259092265414,0.24465317848001927,0.6344474656434718,0.13954619246211214,0.08186332207812747,0.2716639324239294,0.0,-2.1207955738859186,-1.6013554513711188,-1.6680383214487735,-0.8022331463512796,-0.8641511400624802,0.6310456847061616,0.0,0.0,0.0,-1.5727789411488704,-0.9590074305657379,-0.2830842642921123,-0.21664380886826753,-0.38195211314620087,0.07437869028116373,0.0,0.0,-0.1409202330050881,1.0768142696846885,-1.3082481851986552,-0.4542408740630267,-0.5765751708028045,0.5977262497435312,0.1842549723784534,0.0,0.0,0.0,-0.0077876131148048025,-0.0034645268481205255,-0.12459682336229981,-0.12017195477111188,0.7270289226705483,1.010403323583789
13,22146.960771205937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5473974033054296,0.0,-0.3501916552413318,-0.20695931622423464,0.6969505210064206,-0.0330852488353956,0.31387350175607076,0.14217774416989487,0.0,-1.957945355106067,-2.9243732417476394,-3.3412817028107593,-1.40456427860398,-0.37516480422995824,1.9918790303981901,0.0,0.0,0.0,-1.3560192510751792,-1.0084964824707185,-0.47832039005745597,-0.05439442801645372,-0.9249895600564728,0.6455498218028369,0.0,0.0,-0.03036721762862031,0.9854368787751211,-1.3674002712111306,-0.5629019521663116,-0.923123268108488,0.6568181799858251,0.08739299938159142,0.0,0.0,0.0,-0.007673281344659966,-0.003344146630362883,-0.12563264943480168,-0.11183721073252031,0.7244451715454824,1.0232647464897593
14,22026.567594465563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4137337859598968,0.0,-0.4654085768529271,-0.2713533152745281,0.5972872163583256,0.06516215018130642,0.23425022128315365,0.11952784040944239,0.0,-1.807600079234146,-3.558509349326382,-4.166362775882503,-1.6996541367478395,-0.09363528222782114,2.64602125775272,0.0,0.0,0.0,-1.3224249301963191,-1.135860691324591,-0.4796057617184515,-0.054112494332350956,-0.9461283850216408,0.7438386967947038,0.0,0.0,0.034858553045266444,1.0377178846743556,-1.3504378149289276,-0.5489285120611421,-0.9270187838006517,0.5869376684548296,0.12102051160399782,0.0,0.0,0.0,-0.007568053630282097,-0.0033035745096771218,-0.12441842130990442,-0.11150411142830882,0.7226664365891486,1.0260095476091875
15,21969.266806366148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4357181432189723,0.0,-0.40833102283884026,-0.1513854894892726,0.5718537735266788,0.007755281440643545,0.270704784172828,0.10680934271447892,0.0,-1.7297186982526755,-4.000174195482675,-4.8068514702795895,-1.9443960827239122,0.04767178298706479,2.8434101774235803,0.0,0.0,0.0,-1.324987108829392,-0.9231439373741983,-0.5525622559280414,-0.234296109124869,-0.8886289726823703,0.7071342652370648,0.0,0.0,-0.09520325908847119,1.052793137935619,-1.1873366662359557,-0.5821683536842118,-0.7826941321073487,0.43611292109164607,0.33490210627033284,0.0,0.0,0.0,-0.0074856535248313625,-0.0032274414487749033,-0.1237115791467747,-0.11120063417786534,0.7261571200811093,1.0405292239209691
16,21915.94188220107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.317521021671292,0.0,-0.36597921370994424,-0.3824269249012564,0.49522921062280906,0.2877359806689903,0.009830889769587015,0.03743349125035099,0.0,-1.7013772243328416,-4.708217199113795,-6.045682335374988,-2.425863225738625,0.059604662441198206,2.4010336071107616,0.0,0.0,0.0,-1.230019197375745,-0.6098545231999538,-0.6545949607154441,-0.355677171010583,-0.9863680583968965,0.4998762190380094,0.0,0.0,-0.2963639119321583,0.6826835363532706,-1.0723075748619466,-0.3964304986458847,-0.5804732608482658,0.48925914529500125,0.51737229822279,0.0,0.0,0.0,-0.007252869063275749,-0.002908579705379656,-0.1201645837205691,-0.10120091199327,0.7231771853606631,1.0412419365093872
17,21859.243958569496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2010199888393283,0.0,-0.5330971438427782,-0.40084718000746256,0.3173739024547435,0.22574818782321648,0.20664240901378872,-0.052152806179999206,0.0,-1.614584966323153,-5.166399953351245,-6.979477136398242,-2.76113659008936,0.05587917191045544,1.8844069766444025,0.0,0.0,0.0,-1.184596557539979,-0.6591810192805001,-0.6072656702456973,-0.33013354385305854,-0.969940212844382,0.4174701160546742,0.0,0.0,-0.43059433339922903,0.41041600402474715,-0.9224615900919757,-0.2577704610849126,-0.5309970959536762,0.5313119329187896,0.5455077713982462,0.0,0.0,0.0,-0.007097385949330324,-0.002694257517479488,-0.11774832988141291,-0.09368802864066238,0.7205877694167017,1.0402494898269008
18,21786.90631653938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2203581917365727,0.0,-0.4266916480825611,-0.3622976877452272,0.3814555243768959,0.006612520806002997,0.050768887452923794,0.02391065270221575,0.0,-1.32789310312358,-5.527602188087434,-7.942708189647305,-3.042925220813076,0.11515535345702788,1.231173751451422,0.0,0.0,0.0,-1.2496854546548934,-0.8993495529509791,-0.49738745818531716,-0.23537395572256706,-0.9216634847842384,0.3748504305658344,0.0,0.0,-0.3880398218539769,0.37086274298175587,-0.6860002158214883,-0.2425456434621579,-0.4896267320776455,0.43985647217426727,0.37140501109004476,0.0,0.0,0.0,-0.007027199483471519,-0.002613018227927238,-0.11554353416592014,-0.08881968185316302,0.7231094231555489,1.0915988529336755
19,21730.47213477837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2754932655809466,0.0,-0.36822866777441265,-0.2753195633594126,0.38946742738461343,-0.051499542391663204,0.09731602598972672,0.019882676384530326,0.0,-0.9429065157158341,-5.643364227110307,-8.581493638360248,-3.14099360656779,0.2113945545557583,0.7972857518930131,0.0,0.0,0.0,-1.3708218699909447,-0.8671206208356591,-0.5120504099246673,-0.23179352241687803,-0.885010527515604,0.3549817775681165,0.0,0.0,-0.28126023040346576,0.4943343101462626,-1.0114543903299111,-0.1753036206630974,-0.37565729662541003,0.3452731416624272,0.12525545589788387,0.0,0.0,0.0,-0.007257031953157258,-0.0027272327778423366,-0.11787220202913441,-0.08954150924732102,0.717899848819743,1.0922852188974408
20,21655.52716109319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2697879948040394,0.0,-0.4675600188162152,-0.352255798150237,0.37845078835640034,0.1858899051194114,0.21301361115928624,0.001843863558019191,0.0,-0.5136473084782818,-5.3088229458017056,-9.196952233752445,-2.9061320440439693,-0.07764023817618346,0.5770463574917035,0.0,0.0,0.0,-1.4744678326373306,-0.7814311258441974,-0.5400830400986925,-0.16288125845752144,-0.8943591071869201,0.3053112909821984,0.0,0.0,-0.11833122152598435,0.7818403038396395,-1.2019529683129924,-0.7267468906748413,-0.6331369723491029,0.19197025455594094,0.29197085112012455,0.0,0.0,0.0,-0.007516188172254619,-0.0028382506832707135,-0.12081940712128897,-0.08596574597903342,0.7145587173599012,1.1329267669770127
21,21620.749444095993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1065338639714069,0.0,-0.5381608369027434,-0.4721982055915145,0.27179933402315204,0.015431821012586278,0.04845145737749676,0.3526346835575861,0.0,-0.2712406742183145,-4.555876158863349,-9.891477648025063,-2.385236118448839,-0.666854606608353,0.6257000285647092,0.0,0.0,0.0,-1.6394006859055223,-0.6795823779266801,-0.6172017143333814,-0.20184918091666215,-0.6932127272686406,0.5578424330028702,0.0,0.0,-0.3016827980360365,1.0493692075589092,-1.6257566961196652,-0.6551565298306083,-1.1927860672377353,-0.09915309621537341,0.6059861680720833,0.0,0.0,0.0,-0.00785924164057202,-0.0028822496501179906,-0.12390610439209657,-0.08347568540607546,0.7106222387915168,1.1629801922429972
22,21534.650252851043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.228516266785498,0.0,-0.36282708413366727,-0.3798926034529908,0.32556305918823736,0.17367691634309604,0.06159073826469462,0.10183301702032416,0.0,-0.5322371959305334,-3.8266628291220783,-10.172080461991357,-1.9378438589296683,-0.943872161119433,0.9692262793593495,0.0,0.0,0.0,-1.755914968441322,-0.8492741714246701,-0.5198006097956198,-0.39291891767838083,-0.5283164357782106,0.6533863659779566,0.0,0.0,-0.4189676229683523,0.9859444512549735,-1.6525095374995267,-0.5096087685880761,-1.101588950095233,-0.19842122857341443,0.397519177025926,0.0,0.0,0.0,-0.008071834032953874,-0.002842905543113632,-0.12511893803884205,-0.07774844638020798,0.7050968437555117,1.2078402683831946
23,21484.983856291205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3407604931847112,0.0,-0.36133082486143975,-0.26371044627918444,0.4151408238467259,-0.005470121729525573,0.0749481190548957,0.3717721623368726,0.0,-1.0751306681098343,-3.0019369018071727,-10.226586101755606,-1.4796740249858547,-0.6587073531388471,1.3614734079243247,0.0,0.0,0.0,-1.8855934913006025,-1.061737711008385,-0.4740947174581218,-0.4475749318817489,-0.578208706462766,0.5149354612976589,0.0,0.0,-0.16421222383030487,0.5917786991823588,-1.865006098050543,-0.5937304424617004,-0.6014172735298762,0.007227252360417685,0.5385273210859065,0.0,0.0,0.0,-0.008504211529591682,-0.0029064496650182984,-0.12940076953651264,-0.07061533201101937,0.683773984973615,1.2104923986949578
24,21412.6887698759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49408670015108,0.0,-0.2887522053857444,-0.20175286813039828,0.4642679208408339,0.20261119829633198,0.21900771476480857,0.504915544597201,0.0,-1.676392166844959,-2.5885804627472346,-9.99085696446977,-1.216122228417953,0.08899613039708387,1.4281817057703652,0.0,0.0,0.0,-2.0357566787288577,-1.117864066824915,-0.6506395199995987,-0.22945492571137882,-0.49491417319950637,0.4086928624274051,0.0,0.0,0.0387606475349242,0.5909686275982051,-1.8217172962917718,-0.37248486175381285,-0.7108040693231747,-0.09250649546586202,0.7183325596761962,0.0,0.0,0.0,-0.00874911058890724,-0.002969705163626167,-0.13272669573394671,-0.07244641151615173,0.6764060719954873,1.2265526596776954
25,21331.109208100916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3750982433450791,0.0,-0.46478110727581035,-0.2920789646248961,0.46676138900457803,0.2450812386618923,0.1221866673943358,0.49129380260424405,0.0,-2.424407758117616,-2.418508599698656,-9.429875312400913,-1.0191600756507766,0.985033105446686,1.3715921809929275,0.0,0.0,0.0,-2.2212473777176385,-0.9431299354623236,-0.7126418218908259,-0.07093207139693683,-0.2503230174374469,0.7703488371488263,0.0,0.0,-0.20226483649306318,0.7332474049046731,-1.8364710063455028,-0.668755842840677,-0.6724655056892355,-0.09114862213382303,0.5485887378541421,0.0,0.0,0.0,-0.008844840356872495,-0.002956487236086162,-0.1338791630384051,-0.07327947812253802,0.6731110959304941,1.2305630922422737
26,21249.600522304576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1982108036675954,0.0,-0.4326111048015078,-0.37647478985707916,0.42698267561619346,-0.04598208448026292,-0.05509937797348248,0.02524073190710241,0.0,-2.833034173300992,-2.675788777641405,-8.496116268021598,-1.0357078603851737,1.3842477552389332,1.3761315205578792,0.0,0.0,0.0,-2.499148528002562,-0.7928991085933789,-0.2669401872411831,-0.2793024855192765,-0.20711081154330976,0.6996570257135696,0.0,0.0,0.029972265303595813,0.8260063577744011,-1.972446352412054,-0.7358688639680838,-0.8899604150687794,-0.07293838030385441,0.6537483174768094,0.0,0.0,0.0,-0.008936438458177686,-0.00295609554225718,-0.1360761549862718,-0.07746992561446665,0.657327379499821,1.2013146500539382
27,21068.29405282886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2678701381851611,0.0,-0.4909206755561425,-0.4186995821483809,0.42061716147100386,0.01604070961932627,0.08340851601420975,0.38575737223530254,0.0,-2.9715150070340224,-3.342072244484305,-6.876092741654642,-1.2616842193077231,1.3343457635714764,1.5633359946347856,0.0,0.0,0.0,-2.685274403313507,-0.5968666815336696,0.24133533073602514,-0.4551082384792122,-0.2514450406961318,0.47519887651379134,0.0,0.0,0.11073353773481069,0.8831606592695642,-1.8939496642414018,-0.7016933433077236,-0.9473888073197064,-0.0897945782125053,0.33126032821666046,0.0,0.0,0.0,-0.00907891343109456,-0.002992760920961399,-0.14195892240289054,-0.08067266226071851,0.6406376083184833,1.1788329584862496
28,20786.79003557563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4800853487843855,0.0,-0.38841868797631224,-0.15283508908409038,0.5661544990139447,0.08853199301295155,0.059074856818228064,0.33679841467205807,0.0,-2.7547230704571666,-4.4310499105776495,-4.360010952661227,-1.6816554009264904,0.918033219266172,1.8344951310961708,0.0,0.0,0.0,-2.8233084538078734,-0.9186554986902142,0.044047190607018505,0.048412735484586245,-0.005322989636943054,0.43349640337169953,0.0,0.0,-0.04324408185048238,0.7730390560662517,-2.0394474927667585,-0.6503238385220628,-0.5894619539282564,0.009290564914924734,0.5081832730009587,0.0,0.0,0.0,-0.009476336680780404,-0.00318939257079705,-0.15242390462274244,-0.08903221637974755,0.6132543412684823,1.116862980027233
29,20744.877839842324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.454456547145128,0.0,-0.49233116923922216,-0.257084498384698,0.614513902366933,0.06118101641794446,0.08706387321159519,0.3549608387573718,0.0,-2.687939901273493,-4.548011558744205,-4.101034614441616,-1.5835156463615923,0.8332205267601263,1.7934899215533986,0.0,0.0,0.0,-2.8270165510486485,-1.0960423293856192,-0.5271897342105241,-0.43889491431686234,0.21558624498846207,0.5090446088440671,0.0,0.0,0.23998084018444082,0.6961239879176024,-1.8979072768236653,-0.6622672298440545,-0.6283509142110001,0.14917224369092846,0.4036484581628945,0.0,0.0,0.0,-0.009532514767673753,-0.0032078912225680795,-0.1521880315774827,-0.0903080869739956,0.605486370373409,1.1025692439421055
30,20696.903091964574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4321637929522306,0.0,-0.4893983678215268,-0.2037093293337333,0.5167270252534424,0.18445116832756753,0.10454734784770132,0.424980618196528,0.0,-2.7297616230124464,-4.522945790323195,-4.067888896975418,-1.325997085117189,0.827828817003614,1.5729274586791853,0.0,0.0,0.0,-2.357872680985261,-1.5615213738092995,-0.7769914252550993,-1.0629765968237168,-0.10475562533475236,0.7666865967822387,0.0,0.0,0.28230583709334184,0.8598089135392752,-1.9290803343645322,-0.6746142172637332,-0.5185533323162094,-0.022616733786478327,0.5288160683195805,0.0,0.0,0.0,-0.009585737987849148,-0.0031842178276306502,-0.15855121543621126,-0.09478109324928496,0.6101376565417513,1.0863237418062957
31,20644.958592927753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5452818732232632,0.0,-0.46883787215867045,-0.1864450149893007,0.6610416543209334,0.2293442747523372,0.10172665505624948,0.4587000903327607,0.0,-2.5619891302563453,-4.323460911410786,-4.249515636622642,-1.015127604763431,1.0127061276243168,1.5320053081396503,0.0,0.0,0.0,-2.0371558616994734,-1.8759063069618047,-0.7659087712293283,-1.400215902445518,-0.08006667656482125,0.4731410390106129,0.0,0.0,-0.14354793040511993,0.8676313047360695,-2.0416736759935774,-0.751662277364863,-0.7076622819652197,0.1769827349924855,0.5458153452453702,0.0,0.0,0.0,-0.009936467281391817,-0.003362650931879641,-0.16666317779265813,-0.09940360574292777,0.6058006906342998,1.0618174183567006
