Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_23,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_23,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_23,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_23,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_23,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_walk_speed
117,310.2969566996513,0.0,0.0,0.0,0.0,0.0,0.0,-2.198054644807968,1.3950285219391987,0.0,2.477685891807107,-1.3055906595935716,0.0,-2.0182703682582304,1.2737047883986183,0.0,4.101782854306035,-1.418188237724801,0.8798937229546211,-2.8056170981555613,0.0,0.0,0.0,0.0,0.0,3.2990096376484637,0.0,-0.559029203239487,5.740748184927141,0.0,1.270791788665582,-0.17990579316976593,-0.05043868496136707,-0.17133280665542747,-0.011525748897858007,44.735651637496765
118,310.2969233196125,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980555779176463,1.3950217849633848,0.0,2.477691712450826,-1.3055871698087835,0.0,-2.01826507364079,1.2737132575983583,0.0,4.101792275878119,-1.4181930730484702,0.8798970218672297,-2.8056144240959524,0.0,0.0,0.0,0.0,0.0,3.298999195740388,0.0,-0.5590532585357939,5.740808828550966,0.0,1.2707545047674922,-0.1799114255716936,-0.05044041337151827,-0.17133577020289276,-0.011543789018713304,44.67768026859332
119,310.29689013401713,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980533992557434,1.3950358688192004,0.0,2.4776849517864066,-1.3055942216810426,0.0,-2.01827618070323,1.2736953813833678,0.0,4.101778083993929,-1.4181824868037394,0.8798899529458293,-2.8056164686924263,0.0,0.0,0.0,0.0,0.0,3.299023184240227,0.0,-0.5590020137323121,5.740689148788846,0.0,1.2708356030178787,-0.17989945470446767,-0.05043674633067636,-0.17132973661444276,-0.011505186869167525,44.82295594024614
120,310.2968564647274,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980541591435627,1.3950302224873758,0.0,2.477691172396815,-1.3055911936614155,0.0,-2.0182718020936745,1.273702466939907,0.0,4.10178721228659,-1.4181864858252002,0.8798926881373113,-2.8056133198239586,0.0,0.0,0.0,0.0,0.0,3.2990146820027033,0.0,-0.5590221142417041,5.740741403005663,0.0,1.2708047264790168,-0.17990415372509722,-0.05043818768621383,-0.17133227650387864,-0.011520212121493598,44.77714469156032
121,310.29682393009136,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980518196854346,1.3950453943834829,0.0,2.477683873207896,-1.305598783251191,0.0,-2.0182837776935147,1.2736832186887255,0.0,4.1017718854132275,-1.4181750959799952,0.8798850758794116,-2.805615535015755,0.0,0.0,0.0,0.0,0.0,3.299040493365683,0.0,-0.5589669445543428,5.740612436906996,0.0,1.2708920190094988,-0.17989126245815387,-0.0504342382724968,-0.17132577820097317,-0.011478650143535033,44.933216394828825
122,310.29680212176214,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980527521736715,1.395038896775602,0.0,2.4776895849707685,-1.305595365374799,0.0,-2.018278729453982,1.2736914115984606,0.0,4.101780917995517,-1.418179820276607,0.8798882668856078,-2.805612854845985,0.0,0.0,0.0,0.0,0.0,3.2990301343476887,0.0,-0.5589903240091826,5.740670654265921,0.0,1.2708556481350082,-0.17989671938057472,-0.050435910452441196,-0.1713286565532363,-0.011496172927515579,44.87399053132292
123,310.2967797158484,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980509993531347,1.395050235975172,0.0,2.4776843985437202,-1.3056010181050626,0.0,-2.0182876876430926,1.2736770283341694,0.0,4.101769717485996,-1.4181712983321144,0.8798825733103752,-2.805614334075005,0.0,0.0,0.0,0.0,0.0,3.2990494967462243,0.0,-0.5589490750740413,5.7405745937294235,0.0,1.2709209853341443,-0.17988708106226095,-0.050432957584008654,-0.17132381110907058,-0.011465088318917621,44.991440788476275
124,310.29675881411754,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980518015903194,1.3950444564589537,0.0,2.4776900581572394,-1.3055979342986344,0.0,-2.018283268443715,1.273684227194778,0.0,4.101778211940167,-1.418175439888243,0.8798853745702907,-2.805611477095781,0.0,0.0,0.0,0.0,0.0,3.2990401059851013,0.0,-0.5589698639798835,5.740626476130933,0.0,1.2708885962590546,-0.17989190321226894,-0.05043443445431186,-0.17132638999380387,-0.011480639154314298,44.93981443790619
125,310.2967375151493,0.0,0.0,0.0,0.0,0.0,0.0,-2.198049970200622,1.3950563395193405,0.0,2.477684548487596,-1.3056038621841444,0.0,-2.0182926527693796,1.2736691599348908,0.0,4.101766407134939,-1.4181665173276883,0.8798794108879724,-2.805613091905863,0.0,0.0,0.0,0.0,0.0,3.299060407218399,0.0,-0.5589266360503973,5.740525757980042,0.0,1.270957061222973,-0.17988180437955897,-0.05043134049996925,-0.1713213084229078,-0.011448066289112024,45.06268315695789
126,310.2967201682532,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980508324564156,1.3950503019486138,0.0,2.4776898620597807,-1.305600678421177,0.0,-2.01828800242172,1.273676717113675,0.0,4.101774732920966,-1.4181708919647626,0.8798823607567472,-2.805610544881479,0.0,0.0,0.0,0.0,0.0,3.29905054339614,0.0,-0.5589483955949124,5.7405794342364125,0.0,1.2709230735358963,-0.1798868623278569,-0.050432889701151895,-0.17132398077331695,-0.011464367473362535,45.006836969719906
127,310.29670223897057,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980492611622173,1.395060434131108,0.0,2.4776853285296174,-1.3056057210400613,0.0,-2.0182960315573317,1.2736638310327268,0.0,4.101764788863655,-1.4181632607409176,0.8798772611553735,-2.8056117803233667,0.0,0.0,0.0,0.0,0.0,3.299067767586965,0.0,-0.558911533112724,5.740493511825647,0.0,1.2709814204914593,-0.17987823791757696,-0.05043024717681697,-0.17131965147090325,-0.011436580641193243,45.11201259092537
128,310.2966856503021,0.0,0.0,0.0,0.0,0.0,0.0,-2.198050051789241,1.3950548766637576,0.0,2.477690489593851,-1.305602770907114,0.0,-2.018291759696091,1.2736707825745024,0.0,4.101772707811446,-1.4181672752297907,0.8798799700294694,-2.8056092660590632,0.0,0.0,0.0,0.0,0.0,3.2990587643213183,0.0,-0.5589315327514623,5.7405432232000795,0.0,1.2709502479800623,-0.17988288693151672,-0.050431671126400686,-0.17132212061224883,-0.01145155451035983,45.061190137222695
129,310.29666865413895,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980484482102307,1.3950652441714717,0.0,2.4776857851552423,-1.3056079346638279,0.0,-2.018299969914668,1.273657605330712,0.0,4.101762476942195,-1.4181594740862862,0.8798747555949371,-2.8056105863879655,0.0,0.0,0.0,0.0,0.0,3.2990764054683006,0.0,-0.5588938156499869,5.740455282875071,0.0,1.2710099505282832,-0.17987406474135437,-0.05042896804641098,-0.17131768799513714,-0.011423125716706789,45.168683053682635
130,310.29665391545734,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980492663824074,1.3950595768524994,0.0,2.477690709363805,-1.3056049483742753,0.0,-2.0182955939291576,1.2736647155925773,0.0,4.101770243331363,-1.4181635940139121,0.8798775312578443,-2.805608264253472,0.0,0.0,0.0,0.0,0.0,3.299067189698148,0.0,-0.5589142374670254,5.740505683938668,0.0,1.2709780700337154,-0.17987881772978984,-0.05043042392067006,-0.17132019426262113,-0.011438429404478154,45.11586765572408
131,310.29663871679736,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980478139116935,1.3950689666667406,0.0,2.477686523854856,-1.305609619459021,0.0,-2.0183030312339465,1.2736527835219222,0.0,4.101761050463698,-1.4181565269995011,0.8798728078505259,-2.805609415872732,0.0,0.0,0.0,0.0,0.0,3.299083199872549,0.0,-0.558880070742959,5.7404261456738235,0.0,1.2710321793937658,-0.17987082645522848,-0.05042797543774667,-0.17131618247156963,-0.011412673574447467,45.21347092466444
132,310.29662483159296,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980485920388997,1.3950635795532949,0.0,2.477691271524945,-1.3056067751177678,0.0,-2.0182988719960506,1.2736595462488816,0.0,4.101768497208552,-1.4181604432271238,0.8798754463174722,-2.8056071684030526,0.0,0.0,0.0,0.0,0.0,3.2990744667901883,0.0,-0.5588994796119295,5.740474151504931,0.0,1.2710019035081757,-0.179875344622277,-0.05042935937740181,-0.17131856793288025,-0.011427216052549214,45.16336733195822
133,310.29661056892394,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980471547123828,1.39507288460556,0.0,2.477687093678037,-1.3056114055873507,0.0,-2.0183062392287083,1.2736477280056555,0.0,4.101759361927158,-1.4181534445003414,0.8798707678835688,-2.8056083349043592,0.0,0.0,0.0,0.0,0.0,3.2990903427167115,0.0,-0.5588656254419383,5.740395331910852,0.0,1.271055522479872,-0.17986742747767082,-0.0504269336205304,-0.17131459154269352,-0.011401696441490495,45.260061093673364
134,310.2965976705489,0.0,0.0,0.0,0.0,0.0,0.0,-2.198047936232137,1.3950675082377162,0.0,2.477691678389433,-1.3056085767444046,0.0,-2.0183020793681234,1.2736544880122929,0.0,4.101766652920124,-1.41815736513877,0.8798734074151672,-2.8056061982525473,0.0,0.0,0.0,0.0,0.0,3.299081607261286,0.0,-0.5588850120017748,5.740443109899249,0.0,1.2710252581547703,-0.179871942845254,-0.05042831672307797,-0.17131696753345585,-0.011416228180446632,45.20961004804317
135,310.29658445932563,0.0,0.0,0.0,0.0,0.0,0.0,-2.198046579933654,1.3950762914977857,0.0,2.477687760516654,-1.305612945245157,0.0,-2.018309033085865,1.273643336469484,0.0,4.10175805587334,-1.4181507599167638,0.8798689919774909,-2.8056072853927363,0.0,0.0,0.0,0.0,0.0,3.2990966106301016,0.0,-0.558853056770297,5.740368764169889,0.0,1.2710758840468617,-0.17986447022165075,-0.05042602716595181,-0.17131321547557032,-0.011392138542194116,45.30099776152069
136,310.2965722767688,0.0,0.0,0.0,0.0,0.0,0.0,-2.198047338320692,1.3950710829753257,0.0,2.4776921891064587,-1.3056102048507368,0.0,-2.0183050007677763,1.2736498907371936,0.0,4.101765108245302,-1.4181545616825986,0.8798715510298336,-2.8056052254937662,0.0,0.0,0.0,0.0,0.0,3.2990881523892837,0.0,-0.5588718433840548,5.740415057454137,0.0,1.2710465599600413,-0.17986884678336768,-0.05042736774739932,-0.17131551764640662,-0.011406221132270074,45.25204942219463
137,310.2965598494516,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980460135161515,1.3950796693012402,0.0,2.4776883443255047,-1.3056144759791246,0.0,-2.0183117966970228,1.2736389939989587,0.0,4.101756691928699,-1.4181481075656557,0.8798672362394684,-2.80560630051239,0.0,0.0,0.0,0.0,0.0,3.299102827005738,0.0,-0.5588406089263577,5.740342388120864,0.0,1.2710960489876189,-0.179861543269333,-0.050425130008682255,-0.17131184962176804,-0.011382674833682377,45.34140084224189
138,310.29654831656393,0.0,0.0,0.0,0.0,0.0,0.0,-2.198046765359254,1.3950745221245384,0.0,2.47769264147595,-1.305611772839728,0.0,-2.0183078070809435,1.2736454773412502,0.0,4.101763588285686,-1.4181518711339878,0.879869768638783,-2.805604318530387,0.0,0.0,0.0,0.0,0.0,3.299094456982965,0.0,-0.5588591846409392,5.740388069639307,0.0,1.2710670422877037,-0.17986587189834718,-0.0504264559144195,-0.1713141225282068,-0.011396602335640629,45.29279856274754
139,310.29653662304617,0.0,0.0,0.0,0.0,0.0,0.0,-2.198045490470875,1.3950827884204808,0.0,2.4776889425801216,-1.3056158841731325,0.0,-2.018314348656173,1.2736349907087712,0.0,4.1017554895399675,-1.4181456594190358,0.8798656157498259,-2.8056053533977674,0.0,0.0,0.0,0.0,0.0,3.2991085942031,0.0,-0.5588291174894522,5.740318134120827,0.0,1.2711146896403143,-0.179858841685917,-0.05042430191436654,-0.17131059179073016,-0.011373935364143073,45.37887697631318
140,310.29652564788336,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980462270983283,1.3950777538504329,0.0,2.477693110342791,-1.3056132421519715,0.0,-2.0183104436030885,1.2736413366614503,0.0,4.101762202717762,-1.4181493444426012,0.8798680948226322,-2.8056034384539985,0.0,0.0,0.0,0.0,0.0,3.2991004036250384,0.0,-0.5588472934749276,5.740362793028795,0.0,1.2710863037230151,-0.1798630779059934,-0.05042559951458411,-0.17131281437001744,-0.01138756447271833,45.331227368874416
141,310.2965145828384,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044985305526,1.3950858099672423,0.0,2.4776894947077133,-1.305617249353149,0.0,-2.0183168173877446,1.2736311205576751,0.0,4.101754301129514,-1.418143292973475,0.8798640488409726,-2.8056044554038815,0.0,0.0,0.0,0.0,0.0,3.2991141869085125,0.0,-0.5588179949624422,5.740294644658047,0.0,1.2711327372098766,-0.1798562277655264,-0.05042350068981333,-0.171309373463393,-0.011365476808382676,45.41514042515614
142,310.29650409342804,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980457123202175,1.3950808505449641,0.0,2.4776935500582997,-1.3056146499212546,0.0,-2.0183129675194467,1.2736373759101933,0.0,4.101760867855688,-1.4181469271591305,0.8798664931676388,-2.805602602356997,0.0,0.0,0.0,0.0,0.0,3.2991061106049404,0.0,-0.5588359069267882,5.740338595108192,0.0,1.271104756060763,-0.17986040317338975,-0.05042477966627021,-0.17131156161368694,-0.011378909809535953,45.368059562680166
143,310.29649359468175,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044506421147,1.395088677041546,0.0,2.477690030581511,-1.3056185430779408,0.0,-2.018319158412852,1.2736274544789066,0.0,4.101753186220327,-1.4181410500877407,0.8798625636301618,-2.805603595776647,0.0,0.0,0.0,0.0,0.0,3.2991195064097822,0.0,-0.5588074472765524,5.7402724005061385,0.0,1.2711498645140307,-0.17985374943462246,-0.05042274101950438,-0.1713082189701181,-0.011357454269270146,45.449613925299246
144,310.29648358048735,0.0,0.0,0.0,0.0,0.0,0.0,-2.198045233477833,1.3950837242476382,0.0,2.4776940432304295,-1.3056159494263455,0.0,-2.0183153112478114,1.2736337048641007,0.0,4.101759709877659,-1.4181446826524826,0.8798650064724218,-2.805601769707386,0.0,0.0,0.0,0.0,0.0,3.299111435029545,0.0,-0.5588253412605672,5.74031626242054,0.0,1.271121906162801,-0.1798579212161399,-0.0504240188877386,-0.17131040335869757,-0.011370875157989594,45.40249061796924
145,310.2964735943026,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044026754814,1.395091563001707,0.0,2.477690478916223,-1.3056198512451276,0.0,-2.018321509493624,1.2736237715480647,0.0,4.101751980585079,-1.4181387996594537,0.879861072576099,-2.8056027916357826,0.0,0.0,0.0,0.0,0.0,3.2991248492456617,0.0,-0.558796842825244,5.74024993825832,0.0,1.2711670726019626,-0.17985125880388114,-0.050421977590896144,-0.1713070543714336,-0.01134939133299572,45.48412319983651
146,310.29646411326337,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980448018080945,1.3950862961357902,0.0,2.477694660904943,-1.3056170989690565,0.0,-2.018317414218859,1.2736304219621148,0.0,4.101758838951435,-1.418142667864624,0.879863673123537,-2.805600906202896,0.0,0.0,0.0,0.0,0.0,3.299116248700995,0.0,-0.5588158802325851,5.740296497072517,0.0,1.2711373108638182,-0.17985569795481812,-0.050423337369131974,-0.1713093745130525,-0.011363673046863492,45.43378577471006
147,310.29645466604535,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980435220594843,1.3950946239261528,0.0,2.477690770741832,-1.3056212514988605,0.0,-2.0183239945677856,1.2736198730024806,0.0,4.101750531834742,-1.418136423911453,0.8798594969541841,-2.8056020616940494,0.0,0.0,0.0,0.0,0.0,3.2991304820741596,0.0,-0.5587856134442314,5.740225936181142,0.0,1.2711852610423056,-0.17984862280650038,-0.050421169632138975,-0.1713058128944815,-0.011340859534746723,45.52029842177885
148,310.2964458711518,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044421795614,1.3950885348114945,0.0,2.47769542605562,-1.305618082355942,0.0,-2.018319252425167,1.2736275659020155,0.0,4.101758293674388,-1.4181409054064467,0.879862508304085,-2.805600001525785,0.0,0.0,0.0,0.0,0.0,3.299120498903721,0.0,-0.5588076369617182,5.7402795707813015,0.0,1.2711507913022113,-0.17985375953473004,-0.05042274311694922,-0.1713084886726689,-0.011357388351081125,45.46163160356017
149,310.2964371241943,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980429834314488,1.395097917302377,0.0,2.47769087459583,-1.305622772914629,0.0,-2.0183266594041913,1.273615685123197,0.0,4.101748777899169,-1.4181338794145777,0.879857807665361,-2.8056014167757874,0.0,0.0,0.0,0.0,0.0,3.2991365016154433,0.0,-0.5587735499747357,5.740199899137908,0.0,1.2712047587652027,-0.17984579230297446,-0.050420302085921305,-0.17130446958663728,-0.011331701277606477,45.55872173188568
150,310.29642941484633,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044107555256,1.3950903449974905,0.0,2.4776964012618556,-1.3056188508103455,0.0,-2.0183207518505015,1.2736252560772638,0.0,4.101758185362334,-1.418139465284179,0.8798615589460305,-2.805599029964964,0.0,0.0,0.0,0.0,0.0,3.2991240262038546,0.0,-0.5588009561351857,5.740266307365815,0.0,1.2711618038200412,-0.17985218612198764,-0.05042226068598511,-0.17130778711058356,-0.01135228007631722,45.485070922242514
151,310.2964217883915,0.0,0.0,0.0,0.0,0.0,0.0,-2.198042392328982,1.3951015639868494,0.0,2.4776907234663668,-1.3056244765830471,0.0,-2.0183295998447823,1.27361105374999,0.0,4.101746587735228,-1.4181310753767025,0.879855943840927,-2.805600880473806,0.0,0.0,0.0,0.0,0.0,3.299143111853194,0.0,-0.5587602132950827,5.740170788123073,0.0,1.2712262572615434,-0.17984266431093934,-0.05041934339677637,-0.17130297209519985,-0.011321585775720308,45.60061272456266
152,310.29641615737233,0.0,0.0,0.0,0.0,0.0,0.0,-2.198043887629847,1.3950915350365067,0.0,2.4776977108813063,-1.3056193062390964,0.0,-2.0183217633404626,1.2736237333329652,0.0,4.101758736692663,-1.4181384887534727,0.8798609196972261,-2.8055979410559493,0.0,0.0,0.0,0.0,0.0,3.29912651059453,0.0,-0.5587965317053407,5.740258365142866,0.0,1.271169254516447,-0.17985113922364138,-0.050421939545402444,-0.17130735288524393,-0.011348869714627926,45.50217482164085
153,310.2964106665985,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980417154946323,1.3951057808689167,0.0,2.477690198430224,-1.3056264719599402,0.0,-2.0183329880035275,1.2736057024437728,0.0,4.101743727313202,-1.4181278489258466,0.8798537962382637,-2.8056004942592954,0.0,0.0,0.0,0.0,0.0,3.2991506799539243,0.0,-0.5587448156602257,5.740136741440732,0.0,1.2712509975533435,-0.17983905404037556,-0.05041823693878887,-0.171301226542824,-0.011309919500471737,45.6481567005457
154,310.2964096875907,0.0,0.0,0.0,0.0,0.0,0.0,-2.198043815483764,1.3950917459012215,0.0,2.4776995893665665,-1.3056192646915445,0.0,-2.0183220077022908,1.2736234489884408,0.0,4.101760366023301,-1.4181382404307836,0.8798607677989305,-2.8055966392684573,0.0,0.0,0.0,0.0,0.0,3.299127353981241,0.0,-0.5587956639594488,5.74025885382591,0.0,1.2711710942161485,-0.17985092135890424,-0.050421872351772035,-0.17130734164606184,-0.011348134224356248,45.50932635183012
155,310.29640878005006,0.0,0.0,0.0,0.0,0.0,0.0,-2.198040896061635,1.3951109374177968,0.0,2.477689103049626,-1.3056289449570442,0.0,-2.018337118028814,1.273599159670234,0.0,4.101739802978697,-1.4181239219944124,0.8798511782503754,-2.8056003244009973,0.0,0.0,0.0,0.0,0.0,3.2991598339478108,0.0,-0.5587260150821814,5.740094594400983,0.0,1.2712810942312232,-0.1798346462556157,-0.05041688610257307,-0.17129907310129797,-0.011295690788397787,45.7050723746733
156,310.2963732297779,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980423230506227,1.3951014244437583,0.0,2.477695272330373,-1.30562407419452,0.0,-2.018329669458538,1.273611188111797,0.0,4.101750896432245,-1.4181309732676453,0.879855907173203,-2.8055978419722005,0.0,0.0,0.0,0.0,0.0,3.299143975574968,0.0,-0.5587604909097847,5.740177131851162,0.0,1.2712268681340657,-0.17984269305274242,-0.05041935116642872,-0.17130320981265587,-0.011321608551221165,45.610402504746
157,310.2963347430386,0.0,0.0,0.0,0.0,0.0,0.0,-2.198038285225856,1.3951270532933038,0.0,2.4776889840882674,-1.3056364297124317,0.0,-2.0183500652481676,1.273578790677739,0.0,4.1017306912190445,-1.418111559568253,0.8798429719247346,-2.805597589041178,0.0,0.0,0.0,0.0,0.0,3.29918921743061,0.0,-0.5586671430224655,5.739966979877937,0.0,1.2713762818459862,-0.1798208596040484,-0.05041266108634196,-0.17129250130474846,-0.011251020860563048,45.893042166461285
158,310.2963242730895,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980423376105693,1.3951043468091788,0.0,2.477702664525588,-1.3056248629220952,0.0,-2.018330464128306,1.2736106468679764,0.0,4.101758960438235,-1.4181298290547348,0.8798552002768081,-2.805595359800373,0.0,0.0,0.0,0.0,0.0,3.2991620911146873,0.0,-0.5587486837608853,5.740182300360262,0.0,1.2712542705550176,-0.17984091616882297,-0.05041882692694674,-0.1713025432380407,-0.011312706181859132,45.66832831890436
159,310.2962746705812,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980402176158322,1.3951180820927687,0.0,2.4776948509248458,-1.305631790971954,0.0,-2.018341342883825,1.273593246011452,0.0,4.101743787553911,-1.418119591175755,0.8798483375336429,-2.805597946533783,0.0,0.0,0.0,0.0,0.0,3.299184707395782,0.0,-0.5586991634330589,5.740063853892252,0.0,1.271332197855412,-0.1798292915109893,-0.0504152634119315,-0.1712966390865187,-0.01127539141653059,45.80710171519415
160,310.29626819498026,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980405917562345,1.395115007688481,0.0,2.477697642961666,-1.3056301147798215,0.0,-2.0183391007997824,1.2735970872485618,0.0,4.101747794927276,-1.4181218271722,0.8798498388636995,-2.8055960961519384,0.0,0.0,0.0,0.0,0.0,3.299178632068393,0.0,-0.5587108599623276,5.7400903268037204,0.0,1.271313563722882,-0.17983191611798,-0.0504160633530352,-0.17129806193416305,-0.011284084777809044,45.77713764114026
161,310.2962567712429,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980393620228136,1.3951226318323717,0.0,2.4776938768506267,-1.3056338995348422,0.0,-2.0183452345248467,1.2735873793886434,0.0,4.10173973530079,-1.4181161018695996,0.8798460057358566,-2.8055968731045224,0.0,0.0,0.0,0.0,0.0,3.2991906798966744,0.0,-0.5586836335843448,5.740024547176406,0.0,1.27135629305577,-0.17982546567543753,-0.05041408395014717,-0.17129483260216666,-0.011263511196419839,45.85514571502244
162,310.29616300011884,0.0,0.0,0.0,0.0,0.0,0.0,-2.198044660649666,1.3951257376901451,0.0,2.4776902752892034,-1.3056351868259517,0.0,-2.0183306122823823,1.2736143529252255,0.0,4.101760140567283,-1.4181275779983347,0.8798535795380561,-2.805625212157925,0.0,0.0,0.0,0.0,0.0,3.29929650528204,0.0,-0.5586682403839974,5.740182875673442,0.0,1.2714415675874526,-0.1798313864002262,-0.050416090295410186,-0.17129586169390243,-0.011255065114586623,45.91727915309822
163,310.29610097174896,0.0,0.0,0.0,0.0,0.0,0.0,-2.198042587278725,1.39513916033242,0.0,2.477682456185619,-1.3056418224900948,0.0,-2.018341036982472,1.2735983667450368,0.0,4.101745093719103,-1.418118070870261,0.8798471802114757,-2.805627279473388,0.0,0.0,0.0,0.0,0.0,3.2993189022565708,0.0,-0.5586215143411204,5.74007037058061,0.0,1.2715160591959003,-0.17982045860199133,-0.05041273512209187,-0.17129033646340872,-0.011219758863774585,46.04880533510575
164,310.2960770660524,0.0,0.0,0.0,0.0,0.0,0.0,-2.198039947363553,1.3951479810023064,0.0,2.4776869950579017,-1.3056415449100334,0.0,-2.0183454559453846,1.273610619010892,0.0,4.101739219486348,-1.4181226124519068,0.8798495535760051,-2.8056019316816627,0.0,0.0,0.0,0.0,0.0,3.2993313007363083,0.0,-0.5586358383961988,5.7400714071215395,0.0,1.2715155260060473,-0.17982340852056664,-0.05041345923855466,-0.1712935698411727,-0.011226638723758063,46.050895399595625
165,310.2953771508833,0.0,0.0,0.0,0.0,0.0,0.0,-2.1980125597017106,1.3952834812506276,0.0,2.477654135360161,-1.3056867857959154,0.0,-2.0184386929491662,1.2735567899238285,0.0,4.101607476417131,-1.418077191252142,0.8798160007254469,-2.8054954517799433,0.0,0.0,0.0,0.0,0.0,3.29954775486162,0.0,-0.558376901214007,5.739292408402638,0.0,1.2720348239540382,-0.17976101409480436,-0.05039345859546711,-0.17127032683904278,-0.011012322785364698,46.985646678399476
166,310.29517734617315,0.0,0.0,0.0,0.0,0.0,0.0,-2.198001834014269,1.3953299204501806,0.0,2.4776408537862395,-1.305705159666408,0.0,-2.018469277162932,1.2735280252824768,0.0,4.101566822471715,-1.4180546822452373,0.8798013508015743,-2.8054654157764416,0.0,0.0,0.0,0.0,0.0,3.2996286938185198,0.0,-0.5582672428099479,5.739003421198777,0.0,1.2722409960590277,-0.17973526184899438,-0.0503854150172546,-0.17125972687700897,-0.010924853103409151,47.37043485077307
167,310.2950398716408,0.0,0.0,0.0,0.0,0.0,0.0,-2.19799074844115,1.3953691947635471,0.0,2.477631840545557,-1.3057246565259308,0.0,-2.0184936900334294,1.2734875014036549,0.0,4.101543758843727,-1.4180247222494535,0.8797838934338917,-2.805446730836257,0.0,0.0,0.0,0.0,0.0,3.2997079765776465,0.0,-0.5581420242134096,5.7387292220237365,0.0,1.2724595348064751,-0.17970656295941914,-0.050376711091186015,-0.1712468444542592,-0.01082885612724224,47.79958157408839
168,310.2949264092417,0.0,0.0,0.0,0.0,0.0,0.0,-2.197997938972551,1.3953152163175084,0.0,2.4776588412554865,-1.3057144810867674,0.0,-2.0184547204288203,1.273472909330196,0.0,4.101628582219351,-1.4180188835358714,0.879785809768736,-2.8055008715271024,0.0,0.0,0.0,0.0,0.0,3.299648797445943,0.0,-0.5581717632382205,5.738982023579397,0.0,1.272354099005636,-0.1797156981259203,-0.05038031756716036,-0.17124747691193146,-0.010864020436809622,47.6668971632644
169,310.2948440414467,0.0,0.0,0.0,0.0,0.0,0.0,-2.197992835208774,1.3953439622132062,0.0,2.4776526277783706,-1.305724520152988,0.0,-2.0184760279296046,1.2734572332803502,0.0,4.1016010128691835,-1.4180077110676237,0.8797774476622703,-2.8054825530196528,0.0,0.0,0.0,0.0,0.0,3.2996945865054084,0.0,-0.5581090723091684,5.738802163941014,0.0,1.27247265571737,-0.1797005014034958,-0.05037547818058102,-0.17124129046825465,-0.01081303555391334,47.89178118854682
170,310.29473971557724,0.0,0.0,0.0,0.0,0.0,0.0,-2.1979833595743647,1.3954016708529633,0.0,2.4776564553116915,-1.3057494767570499,0.0,-2.0185233328496075,1.2733932624429538,0.0,4.101569338881181,-1.4179681208719876,0.879750634641145,-2.8054627288937724,0.0,0.0,0.0,0.0,0.0,3.299801865085683,0.0,-0.557919059563339,5.738369935148776,0.0,1.2727930681339574,-0.17965529455761953,-0.05036149873720694,-0.17122046805621863,-0.010665905275062344,48.56229973405553
