ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA35828B12,MA35828B,1,2,0.8263671226829359,0.0906705963447398,0.06570574930923898,0.016917190679437078,3.393409836483141E-4
MA35828B13,MA35828B,1,3,0.7542049462861441,0.08275282301151649,0.1467820001565632,0.0158999858931135,3.6024465266272184E-4
MA35867O32,MA35867O,3,2,0.04937368439855236,0.021280719601027506,0.043330190329173894,0.0026047201725272013,0.883410685498719
MA35867O33,MA35867O,3,3,0.04937368439855236,0.021280719601027506,0.043330190329173894,0.0026047201725272013,0.883410685498719
MA35877M18,MA35877M,1,8,0.8480726985098743,0.09305217403607495,0.05868810629832767,1.870211553097305E-4,4.136196788603848E-13
MA35879H32,MA35879H,3,2,0.7922158817663518,0.09467478579236087,0.09648663516198425,0.013999453504001247,0.0026232437753017767
MA35920E32,MA35920E,3,2,0.8165003301866316,0.09757693027745933,0.04143615860723112,0.025108202420034666,0.019378378508643358
MA35939O12,MA35939O,1,2,0.8439936205522898,0.02567631054351008,0.020049955198011296,0.029933224143158334,0.08034688956303068
MA35939O13,MA35939O,1,3,0.14469076032165445,0.004401840019080111,0.001822038579437917,0.007790470705863821,0.8412948903739637
MA35947P12,MA35947P,1,2,0.12168683577937216,0.013351714588545465,0.009371950040778388,0.006779393150090044,0.848810106441214
MA35999B12,MA35999B,1,2,0.0033571104912181893,0.004500428336974333,0.02158553879920062,1.768310120670268E-4,0.9703800913605398
MA35999B13,MA35999B,1,3,0.002905301131278595,0.0038947480498043568,0.01704495201087266,1.456443414367477E-4,0.9760093544666076
MA36005G14,MA36005G,1,4,0.5064317431835864,0.05556666873832067,0.040291397297064845,0.022091989195024513,0.3756182015860038
MA36011E12,MA36011E,1,2,0.09041007646646057,0.12120067872119107,0.7470845887691522,0.0020702575423811906,0.03923439850081478
MA36011E13,MA36011E,1,3,0.10915965576355753,0.14633572810241746,0.686613201127799,0.002013094592192939,0.05587832041403299
MA36029B22,MA36029B,2,2,0.053231347632839335,0.005840646247437354,0.0061184882249819585,0.0030474766336840422,0.9317620412610573
MA36032B16,MA36032B,1,6,0.9272999024308335,0.028210687476761014,0.016019168087525276,0.022313621808486353,0.006156620196393974
MA36032B22,MA36032B,2,2,0.938563525805107,0.028553353919445437,0.017158957380484573,0.014460358527031732,0.0012638043679314057
MA36146O16,MA36146O,1,6,0.05664530302330708,0.00621523202493424,0.002656811951764165,0.0032858457412077912,0.9311968072587867
MA36146O17,MA36146O,1,7,0.05954283797542206,0.006533155154771526,0.0023700934487784777,0.0034105869658069116,0.9281433264552211
MA36154M22,MA36154M,2,2,0.0032151625558151965,0.0043101377544827145,0.015975532693684624,1.2615014350182552E-4,0.9763730168525157
MA36157M22,MA36157M,2,2,0.7083812843660456,0.021550657964323115,0.044644146120593274,0.027750416040614463,0.19767349550842334
MA36157M23,MA36157M,2,3,0.7058141660066809,0.021472560065723057,0.04460749760297801,0.026863569803880577,0.20124220652073765
MA36537D12,MA36537D,1,2,3.137277111913464E-4,4.2057271729155913E-4,0.0019756207484724884,1.689286735798621E-5,0.9972731859556866
MA36537D13,MA36537D,1,3,3.137277111913464E-4,4.2057271729155913E-4,0.0019756207484724884,1.689286735798621E-5,0.9972731859556866
