Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
33,2100.8325238030784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5905995069208125,1.5023969990851687,-1.094421423798607,0.0,-1.253481052070565,-2.648220290685056,0.0,-0.9112559517281801,3.405607414027487,-0.40413817066776764,2.6717312634573736,-1.5834432963421798,-3.350129287832575,0.0,-0.33947072448137294,5.094392516118193,-2.5687515281939355,2.296121350586031,0.0,0.0,-2.976675231197642,3.5448135292301894,3.4736886908423488,-0.963662924587007,2.6371236870153525,-1.551473490320207,-2.8755088884985525,0.0,-0.26929043394079427,-0.01705657060194416,-0.1750048860880857,-0.10958291681937422,-1.6159659366366543,2.5237218747471903,-0.7213058824438773,-3.743246928150641,0.07224399449769092,3.943809339276166,3.110784945717908,0.527646370655279
34,2098.8881134876365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6902048407152872,1.515143339163341,-1.1078116283799646,0.0,-1.2971943739175302,-2.733976260033231,0.0,-0.8216191980996622,3.406692594790866,-0.38765568490384766,2.6987341156178317,-1.6153758425214744,-3.4393729773001462,0.0,-0.2636819911594022,5.062020310444629,-2.521959967383481,2.3138462488168794,0.0,0.0,-3.073614755070863,3.6354514462734335,3.46534669041367,-0.9484422801634441,2.665885083263061,-1.5901437319867433,-2.973687924596446,0.0,-0.2736299549982439,-0.018068375248041415,-0.1728751263592544,-0.10833136070311808,-1.8272638519404836,2.6188115878835783,-0.7161402603483936,-3.594202215014868,0.13443983449686603,4.074887583539947,3.628164247195765,0.3869898336898399
35,2096.9703261088607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86056283261125,1.386742502709168,-1.145935984407194,0.0,-1.2630338150746576,-2.6729604789825774,0.0,-0.6626457785747488,3.2254076986441684,-0.3888572603841062,2.694084699693698,-1.5682356127224761,-3.350446699878735,0.0,-0.14920318704932303,4.863449698247841,-2.463586807528321,2.340108180700068,0.0,0.0,-3.0729486464099165,3.7459888616423815,3.264918846777726,-0.9855572766129642,2.6643878892987014,-1.5229380413129876,-2.9347191188400603,0.0,-0.2682887885309487,-0.017418064566561413,-0.1693664883788816,-0.10754857123692238,-2.1036861203493946,2.6063473220959517,-0.7109649909091412,-2.9495031124988578,0.18511180535933247,3.560351637617022,3.7089061063797604,0.2950469992969495
36,2095.3511574323093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014374475823239,1.2958649094363779,-1.1727264114354474,0.0,-1.3955852646110989,-2.695029594127264,0.0,-0.48996726783747085,3.118736135848645,-0.4712184146412774,2.620430720678764,-1.7121688683351002,-3.3447415364617727,0.0,-0.005953810017348432,4.804801977757476,-2.5683614777068913,2.306324243235493,0.0,0.0,-3.244779604840061,3.8931840150414883,3.040018032858363,-1.0810322916948234,2.580147625848026,-1.641767588561873,-3.0301192078743915,0.0,-0.2586856939682593,-0.015556593432424378,-0.16811431157939608,-0.10569112912760938,-2.6122832966603777,2.639662657419725,-0.7263485306737901,-1.9793581903257869,0.18961554617707865,3.4980681267651867,4.570709537261231,0.165364163129681
37,2094.0729896485977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0980888579097092,1.235868798829337,-1.194293247375468,0.0,-1.443801893564015,-2.6988468056191164,0.0,-0.39646192588551804,3.052002092151318,-0.5140043640384971,2.586367813708029,-1.7644221780401,-3.337515746705673,0.0,0.0728466309763777,4.754699609263601,-2.6087567318566323,2.2844242730686397,0.0,0.0,-3.3081012013148925,3.9728854453967415,2.9168958078071987,-1.1252517911336297,2.5374990645232502,-1.6817869652959503,-3.048942434962663,0.0,-0.25555299467684156,-0.014990779560474492,-0.16711940526623767,-0.10519721496575682,-2.9334866238964006,2.6751466887193645,-0.7337300516225459,-1.3534055570340775,0.2148998812718603,3.3080634402731017,4.971413393210242,0.07113722753746986
38,2092.2993482290894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0783492294098154,1.106557773251358,-1.224977317133926,0.0,-1.408872394464637,-2.5648156081493245,0.0,-0.38830615524748213,2.940899921783983,-0.6015905405852765,2.5093552785146804,-1.7504274335620487,-3.203834376407543,0.0,0.07648921778630297,4.70553117598167,-2.698684819337127,2.22296415813554,0.0,0.0,-3.1994685867469213,3.969242185705792,2.7526458610501114,-1.1906200387425487,2.4397386237818677,-1.645783611162461,-2.8613917708652377,0.0,-0.24722265683089648,-0.013155337493302452,-0.16690375960901513,-0.10718904799150615,-3.2751741182764733,2.669474156379433,-0.7879976123816551,-0.35300028277864937,0.21143435453771153,2.709385462828668,4.632600392097355,0.06328106035075695
39,2090.5354197852994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93856158049834,1.1593415103674105,-1.2153640942832644,0.0,-1.3889453917037677,-2.540496339348538,0.0,-0.5159849543650252,3.017427991238028,-0.6173985098372903,2.51078109876364,-1.7379315850177413,-3.1839012697816536,0.0,0.0020051613018531866,4.786031593584606,-2.750472045635869,2.2102984394691183,0.0,0.0,-3.0926518614750362,3.8769516194185876,2.867253297593065,-1.1759044517462376,2.4508770887120366,-1.6404602415044294,-2.838773318367926,0.0,-0.25531674798325577,-0.014486596573032164,-0.17128393101411912,-0.11003882824836754,-3.4979624855921276,2.7535810261493494,-0.7807824136360676,-0.2632153132185831,0.24255189249112913,2.743385223700402,4.301247858402999,0.018132886780875518
40,2088.8626645408976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6232923638175139,1.278846467954991,-1.1581402157318321,0.0,-1.2602748416325902,-2.442682536513334,0.0,-0.8275792647521134,3.150917429698896,-0.5555149847637549,2.5429766708656936,-1.6127239474956814,-3.0840773644083943,0.0,-0.22160284892133697,4.881610720440241,-2.729988164582723,2.2073980894783385,0.0,0.0,-2.7980739550994875,3.6298764928679437,3.0587139898866957,-1.0793257360279163,2.5034487008789856,-1.5263183351724812,-2.7378580782516804,0.0,-0.2699047248029068,-0.017042923725554205,-0.17664814618271016,-0.11560077522837824,-3.9977117009921352,2.9010737409219667,-0.7628961762430185,-0.195458614486026,0.3131396025677673,2.587059171392865,3.255315103711599,-0.0521275121550757
41,2088.24701347506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5169606123606958,1.3067076779018594,-1.120523728249632,0.0,-1.1804516939249876,-2.3855524448564953,0.0,-0.9432275704794963,3.1739335222190728,-0.5026422816144691,2.5563164860987873,-1.5328920586357067,-3.0178102979432655,0.0,-0.3340084236640393,4.888174985953273,-2.6856165964007164,2.216204270841372,0.0,0.0,-2.7001874446263985,3.5310396765271777,3.0848285641134545,-1.0229335218891742,2.5175864352786297,-1.4462723978904017,-2.676109894429651,0.0,-0.2746175123035558,-0.01797905232774319,-0.1771807665538462,-0.11799259154089135,-4.320108233414804,2.9452046539954093,-0.757216839505196,-0.024643465041376267,0.34121966591622127,2.417406493522551,2.7260324384450407,-0.09090177956732115
42,2087.3467523504323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370787207670838,1.3503581932748117,-1.057299677444535,0.0,-1.0515433371132943,-2.3008871107467734,0.0,-1.1123424167717597,3.2010878805401397,-0.40498299552865824,2.574644955346674,-1.399941551230494,-2.922717562768692,0.0,-0.5283933907006269,4.897529105384686,-2.577198324821967,2.2335695829434536,0.0,0.0,-2.6111904821190506,3.376428498702989,3.141075434941793,-0.9306656548200696,2.540490358605102,-1.3093520594071029,-2.5848777936521,0.0,-0.28143007689503047,-0.01944452199948257,-0.17691325737827499,-0.12226758235907328,-4.935906017639777,3.0093157648060838,-0.7589284222086633,-0.02227580329419696,0.3973817668880989,1.9774155733253016,1.5085862967656716,-0.1502606741666077
43,2087.2939585742406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3840006421622342,1.3425202658002273,-1.061070636818351,0.0,-1.051786044010383,-2.2998411096385714,0.0,-1.0996018896561368,3.193538996400832,-0.41026695376783445,2.5725204021529957,-1.399520641964253,-2.9213066917270347,0.0,-0.5256800588623658,4.892309658421212,-2.578612788779743,2.233133004992015,0.0,0.0,-2.627653582249561,3.38387615096733,3.133257278996606,-0.9363111695972737,2.537527790681723,-1.306793480638063,-2.583464225275358,0.0,-0.2811680124998804,-0.01942379590108621,-0.17643814200654387,-0.12239079604423135,-4.9723597477921055,3.01031212201478,-0.7652229369010805,-0.010059698703395641,0.393916171708729,1.9657290145544912,1.457332305144867,-0.15065194837533075
44,2087.291936765712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3848982925845377,1.341904234266152,-1.0613569310329072,0.0,-1.0516384640834635,-2.2996177378492484,0.0,-1.0987165946498072,3.192903869022586,-0.41066057399199224,2.5723317233548113,-1.399305977590933,-2.921092531483358,0.0,-0.5255775042245739,4.892005799126011,-2.578599361816308,2.23305228524666,0.0,0.0,-2.628890274288451,3.3842540785151587,3.1329507671211814,-0.9367619346553951,2.5373343924469554,-1.3063796263662617,-2.583244907643306,0.0,-0.28115322393137465,-0.019423559015546366,-0.17640890497634595,-0.12241210857613137,-4.976899458007278,3.0107667996167513,-0.7660349071024409,-0.009791702759563713,0.3936549008774867,1.9633977168223313,1.4486095000547357,-0.15063134692320715
45,2087.1958487419734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5511453926215135,1.2722446286309117,-1.1221743409375189,0.0,-1.087259076742973,-2.3266367456926957,0.0,-0.9304944473756611,3.12600171919975,-0.4909581246033164,2.551260601443537,-1.4265652010488041,-2.951015059060309,0.0,-0.4511016266502992,4.879368559788857,-2.613992859342763,2.2225581796469633,0.0,0.0,-2.8511435083083745,3.4836574633897173,3.13116879246329,-1.0372830888239273,2.5214814291226793,-1.314451851146302,-2.5574832664026648,0.0,-0.27853787139648434,-0.019256187741645357,-0.17255088784234263,-0.12458694946684946,-5.474338674897191,3.094834622354308,-0.8900391366367112,-0.39353598581973415,0.3549475000689138,1.7162379914134964,0.3916734020407058,-0.13188807007895492
46,2086.7398971881807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7850859415963605,1.165850845562504,-1.2041006241771295,0.0,-1.1614542778920929,-2.3841290448039403,0.0,-0.6826349953806525,3.0267436087657718,-0.6021492928351719,2.526305124997687,-1.4941021327879511,-3.0146933932200164,0.0,-0.3010895724532934,4.849185147190229,-2.6890938857692324,2.2120548794586465,0.0,0.0,-3.122273356123864,3.636836006385662,3.0969386196135664,-1.1469446414861735,2.4953346129956584,-1.3668258928078052,-2.605667974409828,0.0,-0.27270512153451715,-0.018415084295376524,-0.1682799176646904,-0.1261217575847423,-5.879961761033815,3.202621196514573,-1.0794678060221705,-0.7485664914865534,0.23205482254343146,1.7852414150121791,-0.5443277216220405,-0.048583677749537466
47,2086.0312359199706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.713083939497275,1.1757271635923283,-1.1832749861492156,0.0,-1.136412732004267,-2.353747467063446,0.0,-0.7513835799776211,3.037565894700038,-0.5793380591432367,2.531105001737188,-1.4741072816310041,-2.979435748751034,0.0,-0.3439298066248001,4.85892324675759,-2.695071156808655,2.2129161034007336,0.0,0.0,-3.049309080491841,3.581322322076787,3.100588175998169,-1.1055383717326408,2.4957925528369005,-1.348428484271448,-2.6075201079928965,0.0,-0.276244428134829,-0.019028010124751672,-0.1702091996059744,-0.12848876775190757,-6.219774313183436,3.2887259634598265,-1.108149043264529,-0.42830712004709454,0.2216286646737845,1.7980107370817013,-0.7702805156800956,-0.08351253681694934
48,2085.7356863278437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5768901835762041,1.2195524346776043,-1.130860296165663,0.0,-1.118657196299852,-2.328060070655257,0.0,-0.8915044387513966,3.08993088591535,-0.5180008913094085,2.557712652565962,-1.4643707801471655,-2.9529400905380823,0.0,-0.4004833500164338,4.894576840615446,-2.695964506908214,2.2220216142603935,0.0,0.0,-2.875591537180568,3.4835953904492687,3.127292105752039,-1.0314340465516902,2.513409466848732,-1.349809565553143,-2.613265157800302,0.0,-0.27762729211347537,-0.019035274194831652,-0.17316828110969026,-0.13037817026598844,-6.382832900684805,3.3809771049679207,-1.129061298923596,0.04073552370462297,0.1734868736382436,2.042990185524042,-0.38039018704959754,-0.09024445246876234
49,2085.2852867995935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5368249560475347,1.2378722026120625,-1.1126873849202858,0.0,-1.1133349599690585,-2.3216811299091935,0.0,-0.9346953571447434,3.1115836389026863,-0.4932185902190516,2.5707729804961184,-1.4618693700768588,-2.951400614519041,0.0,-0.420921988206314,4.917861511627808,-2.684738421220137,2.2300708138342737,0.0,0.0,-2.811447349196658,3.4355489289854844,3.1641088490007925,-1.0004630698457104,2.5250817491093525,-1.3469079156343093,-2.6033113210875873,0.0,-0.2769678045787344,-0.018828490575273287,-0.17324874334391263,-0.13318346216379529,-6.7064828107474925,3.5114060869663586,-1.2277362626010868,0.13125942683279654,0.08210810110642112,2.251452455184262,-0.6318796386629169,-0.053767668780217104
50,2085.026954751099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4941510477452535,1.279239066678188,-1.0960053859173078,0.0,-1.108031960680487,-2.3256573713866504,0.0,-0.9859583235125531,3.151745123701697,-0.46302153484442293,2.5811640452768794,-1.458616784780993,-2.961902019956975,0.0,-0.44883472907367755,4.948895136167704,-2.6478956067804886,2.234863800374853,0.0,0.0,-2.738080463861218,3.3856232072245804,3.2132731251654145,-0.9695144847632177,2.5362521931296724,-1.3471492976131987,-2.592627843242772,0.0,-0.2757368854684574,-0.01846743734240759,-0.1729309176065933,-0.13477693679507213,-6.791820521460171,3.5820974344085452,-1.2778342416113717,-0.11037462269721357,0.0163907022860829,2.4602647371050073,-0.6010511379549602,-0.013955644659338948
51,2084.891235113668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991489672678315,1.282854795170784,-1.101307737020165,0.0,-1.1011407827261803,-2.3214739528929944,0.0,-0.9818161531880385,3.1513881089442366,-0.46841452739387784,2.572948082978954,-1.4500922372259768,-2.957525825048602,0.0,-0.4543263684203937,4.950592259232762,-2.6347466778383386,2.227837658654572,0.0,0.0,-2.7400403954134513,3.378831598014213,3.227929468320243,-0.9802123710930042,2.5305003246668245,-1.3352289065495508,-2.5723356411298703,0.0,-0.2760859685018685,-0.01858226641639025,-0.17255722337465307,-0.13606592352280192,-6.945457153584206,3.612185273904065,-1.2951600940225063,-0.32582715959232944,0.014424880690251198,2.358048645573439,-0.8419738761794127,-0.018057272667940827
52,2084.7493642009804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4944833288479007,1.302897043740017,-1.1078925059005318,0.0,-1.099869188091576,-2.3182838479798167,0.0,-0.9857482576565265,3.1626506357296567,-0.47526811078215475,2.5535953519455115,-1.4465199187872224,-2.9543648316435926,0.0,-0.4544483264224251,4.95721214401283,-2.6145948497619087,2.208675583456569,0.0,0.0,-2.70955526190685,3.3615196451888423,3.255767157520784,-0.9949390010029788,2.5133357786086883,-1.327280166617216,-2.5524147240181514,0.0,-0.2766562362267905,-0.01873974081120933,-0.17271695833769143,-0.13937012220189035,-7.244500020072375,3.68441058232193,-1.3178637532742798,-0.9121963374830224,0.003180844636946345,2.117480513399882,-0.9582515996607339,-0.029161797953563707
53,2084.635287825425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4941947495779773,1.314024741007829,-1.1060501861378969,0.0,-1.115043990328062,-2.3319731176384133,0.0,-0.9852009526129258,3.1739184045252467,-0.4761014488057652,2.550173525072785,-1.4609348839772078,-2.964986426026898,0.0,-0.4323582156890823,4.949914824769276,-2.6204729980679087,2.2052960423579417,0.0,0.0,-2.706975936287266,3.3707754146508186,3.2560774451855923,-0.994167191011992,2.5119389304024695,-1.341639909449188,-2.5722683954592593,0.0,-0.2779460873551997,-0.018988552925477277,-0.17363800711200353,-0.14060632133313153,-7.274295540646802,3.693691524164578,-1.2784091610618011,-1.1691429218439844,0.010237637666862507,2.0107891052596405,-0.7179222455850551,-0.0385545207646973
54,2084.567803396802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5165620236910746,1.319020897788129,-1.1091962086811618,0.0,-1.1552761664512414,-2.3676135794492854,0.0,-0.9584034910497592,3.1826103147917686,-0.486370619481197,2.548596545820978,-1.500967496707916,-2.993905670992085,0.0,-0.376344460843685,4.933439703708144,-2.6547830057832944,2.2008593915537364,0.0,0.0,-2.743933232128949,3.4100085616994913,3.242310036473593,-0.9897938776849462,2.5109658096008296,-1.3817603522696602,-2.6256892169006254,0.0,-0.2813264420177643,-0.019646553357996945,-0.17417381643418312,-0.14539512547534464,-7.6192927602265055,3.797313213327521,-1.2518633494223341,-1.6524896910461775,-0.017495434767641097,1.811797260474039,-0.4308818469415708,-0.05649986273120289
55,2084.360714893465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5525297910756253,1.3044927181496688,-1.1195909541367406,0.0,-1.1807636851330492,-2.3896289241773467,0.0,-0.9198618848617105,3.1697189288452496,-0.49572845432469714,2.5553448956366913,-1.5278973734593573,-3.0191157426125246,0.0,-0.33742755390026946,4.913072451732128,-2.674758194535041,2.2042470514865373,0.0,0.0,-2.783046709764685,3.459908011812751,3.2003039473383916,-0.9932940499036016,2.515701879162998,-1.4114772192843494,-2.6495505505256296,0.0,-0.28070087991907694,-0.019438234430366685,-0.1727496615079516,-0.1463473735593181,-7.635271817420187,3.823709311039963,-1.2352462492759781,-1.6492879596869987,-0.04072507140100362,1.7964953618970037,-0.05439438787875478,-0.05298266674183463
56,2084.2958080132353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.594589354365892,1.2733477703711846,-1.131171495303643,0.0,-1.1898788696028204,-2.3951116501420326,0.0,-0.8781015406371258,3.1387120553269074,-0.5056199640931115,2.565145210403798,-1.537301138409161,-3.0300796903592273,0.0,-0.3028051986669745,4.874371658587974,-2.6808279341622887,2.2130692297444208,0.0,0.0,-2.815584492090382,3.5140041901556347,3.1242640970435875,-1.0023431609598743,2.5254684106991623,-1.4212781498153826,-2.6475840340565524,0.0,-0.27902500025246063,-0.01898970060437611,-0.1709710556139723,-0.14684735371104218,-7.626702793586648,3.837515944592394,-1.1971703327396497,-1.3864647701847734,-0.05347904361059887,1.6251351666253988,0.3941318486407442,-0.05635513504564217
57,2084.1390378868973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6122189388021277,1.2473671294787059,-1.1346295880682409,0.0,-1.1726509756100156,-2.3760156729446664,0.0,-0.8621188183360936,3.1092269681326483,-0.5070207895087018,2.567982220527868,-1.5183232447194988,-3.0153079808078425,0.0,-0.3074002104076609,4.840904439441366,-2.664335316602825,2.2182089486595946,0.0,0.0,-2.8251158836649717,3.525611264315998,3.076187411652179,-1.0070725547591644,2.5285121945881124,-1.398844311699083,-2.6205163641768303,0.0,-0.27749468910867425,-0.018667294460571072,-0.16911217179460003,-0.14731570123336082,-7.660637654085603,3.8499028829291224,-1.1767718138287648,-1.07616449180992,-0.06163181244276181,1.3351042409732914,0.4902421371593084,-0.05536035131448875
58,2084.019409698486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6162742838137985,1.2450341517301136,-1.1334282554573298,0.0,-1.1577161511670853,-2.3628991591403845,0.0,-0.8609005780263697,3.101395947706095,-0.5038455795865224,2.5688408494344,-1.4999699997421017,-3.0022707739984753,0.0,-0.3178259631875558,4.806791303331623,-2.6421030172353865,2.2216896212118735,0.0,0.0,-2.829223492173597,3.525192579720478,3.0301281189895253,-1.0024096357346413,2.5280780325183807,-1.3741329990396884,-2.6001355089788896,0.0,-0.2789932352961619,-0.018978899844116146,-0.16718955333171584,-0.15116201358886833,-7.867361000542293,3.9310409918625,-1.1163039476481385,-1.0432538766466688,-0.09001307347587499,0.7183444410658733,0.8941513188435418,-0.06410541272740777
59,2083.9946108326158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567370469414092,1.2784023954896215,-1.1197159950471531,0.0,-1.1479566201477047,-2.361513421788226,0.0,-0.9122945038092741,3.1385772722056635,-0.48992035999253264,2.564388615485932,-1.4914206309917484,-2.9956185805165942,0.0,-0.3610200756185912,4.843612889280598,-2.6331594290707043,2.2183261495745445,0.0,0.0,-2.8029094142086954,3.4750562258308344,3.090555834840654,-0.9871935306280422,2.523689392111794,-1.3675794697617234,-2.606111650980588,0.0,-0.28045690276490404,-0.019314256249783335,-0.16835598029083199,-0.14988038375773297,-7.72858258499819,3.892741014478306,-1.1171085266147456,-1.1690428303926912,-0.064027979178537,0.8858945138886247,0.666029418845733,-0.06659475729340833
60,2083.8701161460544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5380834995297246,1.3018197981544164,-1.113871217342527,0.0,-1.1421603754180982,-2.3603073499439104,0.0,-0.9442486183266479,3.163273956041899,-0.48387600251278695,2.562187319359723,-1.4860467343639752,-2.9919942233441983,0.0,-0.38194639498460203,4.860369784565562,-2.6252631048389587,2.21540267995855,0.0,0.0,-2.7899291525725203,3.4448902099764043,3.114307614185521,-0.9818006652551875,2.521351129066651,-1.3615146346155738,-2.6048816879645544,0.0,-0.2813962934749487,-0.019484942392987353,-0.16839965508532026,-0.1506243404979742,-7.709405295416705,3.917518764606594,-1.107349003356181,-1.26180421838954,-0.06642589303110627,0.7648922792977871,0.7009434569101032,-0.06610300139259243
61,2083.8644620516798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5353665249209933,1.3043089688648013,-1.1134852246167646,0.0,-1.1425579883801475,-2.3609120723609847,0.0,-0.9471003379924352,3.1660647884136957,-0.4836363843533628,2.562200094302262,-1.486623664706999,-2.9924723344008948,0.0,-0.3829359175117483,4.862816707785624,-2.625774434618642,2.2151503146815927,0.0,0.0,-2.7887434849542534,3.442760616341905,3.117003515484356,-0.9816019078823812,2.521283855496622,-1.3621924722627485,-2.6055721609145954,0.0,-0.2814808375043472,-0.019496113552590847,-0.16845195235836596,-0.15062803303849678,-7.698737877772734,3.919387824583372,-1.1069364038922933,-1.2695222540746083,-0.06660004975112943,0.7699428179320366,0.7081602561972752,-0.0660405252042117
62,2083.8201539874813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5273553661960386,1.3098639505035712,-1.1121440145779518,0.0,-1.1428400148511335,-2.3609178365351524,0.0,-0.9552818531050274,3.1725338152347335,-0.48271745774788055,2.561823092764651,-1.487501259126943,-2.9927626088700023,0.0,-0.3869913104801709,4.867502659408169,-2.627307116395074,2.214375392883983,0.0,0.0,-2.7857642789661674,3.4366078627497703,3.1224943222431394,-0.9801049972062252,2.5210376417458975,-1.363450377749229,-2.60741257501378,0.0,-0.28160147812098446,-0.019503285784405713,-0.1684575472813132,-0.15051984475318061,-7.6444379213428775,3.923040234565408,-1.103115682191912,-1.2755800703691174,-0.06487429507810225,0.7749947583097478,0.7273669743255325,-0.0666739201873175
63,2083.8166917894637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.527260470359043,1.309914415148913,-1.1121252632808611,0.0,-1.1428360306105234,-2.360912572875915,0.0,-0.9553772992881194,3.1725954192418633,-0.482706853835106,2.561820848083815,-1.487505140257083,-2.9927580650880596,0.0,-0.38703804232887185,4.867538354685535,-2.6273300636806978,2.214365325062245,0.0,0.0,-2.78571595345955,3.436540287741845,3.122539586266889,-0.980088060584719,2.5210350301782523,-1.3634592815577238,-2.607414179309877,0.0,-0.2816021088886017,-0.019503180316708398,-0.16845647632234867,-0.15051829182559742,-7.643614394196655,3.9231056193611415,-1.1030562666679824,-1.275470203239801,-0.06484783459236274,0.7750742898044769,0.7275772466476039,-0.06669195567045227
64,2083.8164952298143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271552225377372,1.3099703096363073,-1.1121044657969053,0.0,-1.142831807860183,-2.360906859104808,0.0,-0.9554831369135165,3.1726637138134985,-0.4826951242022275,2.5618184494481193,-1.4875096671942563,-2.9927531660165325,0.0,-0.38708967713164727,4.867577258020765,-2.6273557116264143,2.2143541723430107,0.0,0.0,-2.7856625362122496,3.4364659063690532,3.1225886258842555,-0.9800691433859837,2.5210321083618314,-1.3634694464225119,-2.6074162598215627,0.0,-0.28160281357233485,-0.019503062020555392,-0.1684552433337954,-0.15051657544978136,-7.642695287948121,3.92317856826509,-1.1029886920791014,-1.2753457694277492,-0.06481811998991736,0.7751588292336526,0.7278226219455609,-0.06671254636273974
65,2083.8164486697606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271420178380335,1.3099774857477724,-1.1121021341994188,0.0,-1.1428318619922604,-2.360906724987021,0.0,-0.9554962936882637,3.172672396675503,-0.48269405996560777,2.5618188017169836,-1.487510853418014,-2.9927532950036277,0.0,-0.3870941039963129,4.867580433394861,-2.627360456271331,2.2143523158634473,0.0,0.0,-2.7856560691044217,3.436457969868258,3.1225936547861166,-0.9800671240011603,2.5210320606563736,-1.3634719559457134,-2.6074177357298494,0.0,-0.28160262820350396,-0.01950298317202273,-0.16845477441247822,-0.15051591536663106,-7.642454232977156,3.923191362337874,-1.1029743801431733,-1.2753262795372176,-0.06481104197728975,0.7751959569688056,0.7278728084497696,-0.06671509341761465
66,2083.816437890242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271399800967844,1.309978592434888,-1.1121017418133097,0.0,-1.142831938410994,-2.360906779585387,0.0,-0.9554983077847715,3.1726737707167683,-0.4826938819764424,2.561818910244988,-1.48751111399746,-2.9927534152292536,0.0,-0.3870945497712466,4.86758053652885,-2.6273612576266805,2.214351988822546,0.0,0.0,-2.7856549260364036,3.4364568788243184,3.1225943754638563,-0.9800668091173356,2.521032094236163,-1.363472493322874,-2.607418118533225,0.0,-0.2816025670686916,-0.019502964184659837,-0.16845463857192558,-0.15051575924405827,-7.642397507822209,3.9231945914121096,-1.1029713343704706,-1.275324567652842,-0.06480965746583058,0.7752064176555062,0.7278824996187763,-0.06671543787088367
67,2083.8164149568447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5271369110963848,1.3099801211546545,-1.112101123207402,0.0,-1.142832139308821,-2.3609068977262284,0.0,-0.9555013093495677,3.1726757686162275,-0.4826936292766441,2.561819112410766,-1.487511629319997,-2.9927536873769274,0.0,-0.3870947273053054,4.867579716987977,-2.6273626549019617,2.2143513539317943,0.0,0.0,-2.785652884932632,3.436455543305685,3.1225950219522223,-0.9800663329561987,2.521032148332001,-1.3634735515086638,-2.607418829502767,0.0,-0.28160241557011395,-0.019502922523923282,-0.1684543069721522,-0.15051543806603188,-7.64227650864125,3.9232021394988608,-1.1029648023126706,-1.2753232408701998,-0.06480708806050843,0.7752291569155696,0.7279024920007604,-0.06671594876977906
