Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_c,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
36,2094.8788549751216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9555215982064047,1.4607489587755813,-1.287851244270921,0.0,-1.4705895924166015,-2.8233634270843235,0.0,-0.5422960919430122,3.3221063614344537,-0.590514990944951,2.6143727701807027,-1.7976139551955574,-3.519363513644637,0.0,0.020003390288187622,4.943625548341832,-2.876084539605292,2.33236825516828,0.0,0.0,-3.145471422322511,3.969021113326728,3.295086073321463,-1.204089130233477,2.525919282624484,-1.7613038565073058,-3.025120617275771,0.0,-0.2594460917088451,-0.015587862722460417,-0.182962568959185,-0.11623669899744844,1.4348016895240545,0.09862774542471836,7.4218551780598485,1.9726415919856055,0.07582374514893947
37,2091.8490480669548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1885967184654427,1.3027669109768307,-1.2944649664944428,0.0,-1.580757639049971,-2.8927846596950384,0.0,-0.32127898631889373,3.1736662964264273,-0.6173454822673904,2.6528974394475107,-1.8979614615904266,-3.5832055296964254,0.0,0.24836604655571323,4.792941054188584,-2.851280010621815,2.3715241022967444,0.0,0.0,-3.1879298533145017,4.20447964235357,3.2338788704151695,-1.2001324280476844,2.555651742218642,-1.8580141906855392,-3.1083170024886284,0.0,-0.27141804581270434,-0.017856085334746755,-0.18130722092573923,-0.12664342029109948,1.6551610985048992,0.09391441774669564,6.750203176266988,-0.39180001895093786,0.008118050350693934
38,2089.836549976987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3349811904232936,1.103576322103803,-1.313156107803128,0.0,-1.6057785263769213,-2.831204647660793,0.0,-0.17259734347455694,3.001333534636319,-0.6689581994643118,2.677209475695629,-1.9373167784151122,-3.4761126751354556,0.0,0.38704196090521903,4.610204967280436,-2.8445678419155214,2.387269074165145,0.0,0.0,-3.1714080227789117,4.258404988163765,3.241192277920314,-1.2084948829368791,2.59336656381726,-1.8536972008929875,-3.079446331662484,0.0,-0.2874834096641036,-0.020836701350396346,-0.18180309658140528,-0.1406396904895728,1.9576913599522983,0.07038109877246837,5.107197671488895,-4.32076323557733,-0.04542371633500468
39,2088.7640977695273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0936454638263724,1.1851436839334835,-1.252477339264505,0.0,-1.5010188859181652,-2.7121269274724065,0.0,-0.4136020330977777,3.079967094162071,-0.6174703516650286,2.667047882650475,-1.8395440834748595,-3.352656726470744,0.0,0.10712904577698096,4.719527279022722,-2.7510128765779513,2.383239058218034,0.0,0.0,-3.1452577160279414,3.963865486251739,3.291299688454261,-1.1407272667624955,2.5923218629058584,-1.7407308208691317,-2.9786323550573646,0.0,-0.27823192235913685,-0.01870131563129512,-0.18189759624483195,-0.13340097940453804,1.823542647275731,0.0021337397100629207,5.288130739029668,-2.8038195497667537,0.012780339249705633
40,2088.1285395535456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9872801945209182,1.252347864115249,-1.2325094081656776,0.0,-1.4622689814441778,-2.702368115533207,0.0,-0.4984831744356192,3.133161691520479,-0.5953684551639734,2.6358940000117284,-1.804660257441279,-3.339517161857039,0.0,0.016713269297007907,4.785132003574066,-2.7577650628806594,2.350316061521355,0.0,0.0,-3.15297553211734,3.854448174635833,3.351534043083978,-1.1187812084454851,2.566451840655577,-1.6993597756729706,-2.958884806885501,0.0,-0.2793692318318694,-0.019162625033655557,-0.1819551649069114,-0.13465258549849782,1.8440131900814125,-0.01901649570737221,5.127143067887237,-2.857903806422199,-0.017326198697204823
41,2087.8706107245143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7714239884460494,1.343775265568926,-1.1977727173451174,0.0,-1.353777034394477,-2.595020941109087,0.0,-0.7006787410745838,3.212317340831313,-0.5643612068629311,2.59527272768179,-1.6974453935775247,-3.22666367026533,0.0,-0.19986636887418396,4.890282685317262,-2.7120081960824276,2.308438357223836,0.0,0.0,-3.0550090426971317,3.615787463189025,3.440054674417476,-1.078351731754062,2.536057629294231,-1.5816550417698576,-2.8571146913698837,0.0,-0.28016583699496883,-0.01941410753723799,-0.18112432490381605,-0.13810516382165383,1.9364274038405411,-0.1262012433025433,4.397594142072096,-3.2627725703950077,-0.060646088242732696
42,2087.477999731052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7022874584471892,1.3479890977471207,-1.1708166746631972,0.0,-1.3071937119811952,-2.546005554846278,0.0,-0.7656758113068544,3.2124956227112107,-0.5404137737030374,2.58463541018154,-1.650300431859037,-3.1779226565745997,0.0,-0.26876759469315237,4.883042842791591,-2.6845473279639185,2.3010779253291544,0.0,0.0,-2.9963475634453736,3.5587832882246677,3.418335353873829,-1.0569911838064847,2.525017555426778,-1.5379510834172965,-2.809300733988913,0.0,-0.2799633300454535,-0.019424763757167274,-0.1815743626530752,-0.13696191604560817,1.9027644260772016,-0.12829058973840363,4.358073459485242,-2.783073548814061,-0.04345424126178508
43,2087.135609789447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5186080201252818,1.3577361627602234,-1.1179551687108071,0.0,-1.165860158007856,-2.399009943119915,0.0,-0.9452548392731366,3.2151636590780925,-0.49200567967314424,2.5640678884954036,-1.5089471800770327,-3.0311345016023825,0.0,-0.44387410161496,4.888203064031246,-2.6284235859755705,2.2812325002493092,0.0,0.0,-2.816555676923956,3.383879397686398,3.394423029104142,-1.0115156104118115,2.5094966762550617,-1.3969469066149829,-2.661318711198924,0.0,-0.28137478156241924,-0.019776463344593972,-0.18277497056682301,-0.137499944385812,1.9173197920953784,-0.19147758789776909,3.7700297611462377,-2.20054757771055,-0.031704923541686365
44,2086.9791280713753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3989270452438336,1.349585031161829,-1.0914796270010654,0.0,-1.0528691884824422,-2.2794440133006955,0.0,-1.0698758018350185,3.206268700260049,-0.4628337734199687,2.555019397070511,-1.396128948088994,-2.911310523097537,0.0,-0.5638591939665767,4.894054128917344,-2.5979388846500826,2.269305408358692,0.0,0.0,-2.6559499472374855,3.2746031494632053,3.35230298742259,-0.9874438608707843,2.5067194021264445,-1.2830428751181002,-2.5367732122382622,0.0,-0.2825809633081257,-0.020070335383772526,-0.18354312732961195,-0.1388234837697539,1.969195832374393,-0.2932339707780882,3.106371624226834,-1.5723688485227312,-0.03367339357624788
45,2086.8192389153337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4131435051416348,1.3215738850066443,-1.0893101655065291,0.0,-1.0466905931914425,-2.268865555824805,0.0,-1.0613906169607292,3.1823009959992996,-0.45782281948476383,2.559694855072197,-1.3900964505006272,-2.9003867946330644,0.0,-0.5548105892187076,4.885192890715531,-2.594647960353298,2.271482640837584,0.0,0.0,-2.633071581111487,3.3014843868084935,3.2977983218264235,-0.984030953564389,2.5129490375367296,-1.2759718519544676,-2.52325818588422,0.0,-0.28398000953562785,-0.020339309879112387,-0.18359304265794582,-0.13993534668629937,2.028637257914667,-0.37610016022791515,2.694941010857283,-1.1049162958978709,-0.038801457414923954
46,2086.0984105900066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5452218965975117,1.2019476632585162,-1.1046089453272996,0.0,-1.083802701577313,-2.2847383080607138,0.0,-0.9448499616691306,3.079814250072663,-0.4674528032943071,2.580346817967162,-1.4268896374700983,-2.9117331586165585,0.0,-0.46070101299007904,4.849975636423968,-2.6205810468724247,2.2764979380221453,0.0,0.0,-2.6446781404335833,3.4639722783061417,3.097824461319933,-0.9890860868439989,2.536831688617823,-1.3068974941675158,-2.5324843706293856,0.0,-0.2892434985079493,-0.021369153902972452,-0.182177139233778,-0.14602036626180623,2.3354330779788226,-0.7547687055952972,0.7144658803161572,0.29543053495849514,-0.06375800035088039
47,2085.9858094217543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5475433356240322,1.251621140140032,-1.1255061729117894,0.0,-1.11195567935255,-2.319776868867513,0.0,-0.9384646628600471,3.1255130660600585,-0.4872811040827401,2.5756507939676667,-1.4569564099617034,-2.949777624090289,0.0,-0.4746813326814501,4.89589721745491,-2.646440752437119,2.270577193315743,0.0,0.0,-2.7084457637522323,3.46192667419393,3.109470959302713,-1.0096815148868186,2.528163606803579,-1.3350567753311569,-2.5658054146596205,0.0,-0.2871953415497626,-0.020850997674216,-0.18035958953319292,-0.1457865095603777,2.3705838898838136,-0.8085316937246292,0.5043332542370078,0.5870126408848861,-0.07043337119027811
48,2085.8851668020297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.560097525048801,1.3326289893847807,-1.1311429707104943,0.0,-1.1892411233306959,-2.4082702339956206,0.0,-0.9175904041794136,3.1953064744832984,-0.5002852050103164,2.5750857984459103,-1.5310028621750544,-3.0425638243687505,0.0,-0.4614437174262235,4.936400745541706,-2.646592258222752,2.2715627208799876,0.0,0.0,-2.8313812456125524,3.4651640398020165,3.1703573410664316,-1.016145641957575,2.5206292213415633,-1.412402238388301,-2.6571432777631743,0.0,-0.2854942011267509,-0.020331016473108067,-0.17829332301910994,-0.14447377516269444,2.3569846641996417,-0.743730586742782,0.7468521453099604,0.5029666418733274,-0.06862800895003004
49,2085.884618627816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5611651943541858,1.3332759877507472,-1.130957402909886,0.0,-1.1911615493715173,-2.4101717539803604,0.0,-0.9163819617661964,3.1956989802816267,-0.5004204410419765,2.5750608460371502,-1.5327582523551142,-3.044267609814745,0.0,-0.4609975533371639,4.937059906273187,-2.646726180013275,2.271264272809611,0.0,0.0,-2.8334609800034998,3.4666140691737857,3.1690019986392173,-1.0159153509744245,2.5205927484007966,-1.414224504060858,-2.6591047607044676,0.0,-0.28560484020560534,-0.020350225259139296,-0.17820142535319797,-0.14458718445919122,2.3634110474685577,-0.7485492381340279,0.7061794814078892,0.5321766084047564,-0.06906165234971887
50,2085.8766305657978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5691416298887508,1.3303261993906255,-1.1326477092977314,0.0,-1.1953965820550148,-2.413809558499892,0.0,-0.9086173657350625,3.1921240987103747,-0.5029028883205681,2.573989406123258,-1.5370596275218273,-3.04554628325735,0.0,-0.45431056875052866,4.932325091480935,-2.6519775002541524,2.269212481298517,0.0,0.0,-2.8327872815621244,3.475923317053171,3.1642539193496635,-1.0164994619501466,2.5209635463939084,-1.4181760663122986,-2.6620584103902547,0.0,-0.2862028117580854,-0.020458592630391643,-0.17764379714135142,-0.1453425469437509,2.3988967437806985,-0.7588897966251666,0.49470477771857335,0.6073040715859839,-0.06987767850257559
51,2085.821956447812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5729092653597232,1.3338850701157026,-1.1342670569336317,0.0,-1.200569957259152,-2.4196733583036822,0.0,-0.9051469880795486,3.1954539258726187,-0.504781469209336,2.5742393281432756,-1.542349312046322,-3.0509123414340116,0.0,-0.4478877308079932,4.931663458419411,-2.654945332291515,2.2682404228686903,0.0,0.0,-2.836135217337315,3.4807224337119522,3.1639783470924234,-1.0178295171713678,2.5217155804623577,-1.4230164156551988,-2.667237256574254,0.0,-0.2865942292876443,-0.020514664058229708,-0.17721271578065653,-0.14575262268402872,2.424390246248824,-0.7581499247326094,0.3639958296686788,0.682415042196604,-0.07052301511516244
52,2085.818660078611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.615594704813729,1.377547621976535,-1.1488650309576116,0.0,-1.2662791328663183,-2.494390099949452,0.0,-0.8743190855804308,3.2389403529336915,-0.5180776507315923,2.5822915997337708,-1.6073799262037898,-3.12370062397617,0.0,-0.3879585681837181,4.930035381743458,-2.6725942557288525,2.257956364758983,0.0,0.0,-2.890624806619929,3.53245262433656,3.1422328484641304,-1.0144282051643787,2.531460896391836,-1.4833050252866666,-2.7325201364454617,0.0,-0.287115956048044,-0.02027983394248902,-0.1694724859305101,-0.15037077032198382,2.7571947363216514,-0.7747241388114482,-1.1587542330158822,1.495828106084971,-0.08651261417049952
53,2085.695297241461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6006846413262792,1.3674673484259199,-1.1422866941402379,0.0,-1.2471683370456048,-2.4731651561283154,0.0,-0.8849531527086703,3.2284293196765845,-0.5129001401735408,2.5787200432847497,-1.587809855959686,-3.102234303755651,0.0,-0.40170970468744066,4.9177879569902725,-2.6685320185022894,2.2587160317048967,0.0,0.0,-2.8699244734789517,3.5154676344073996,3.149667940557022,-1.0124833056246274,2.528142736904879,-1.4660787725556343,-2.7143906717702873,0.0,-0.28716066643919136,-0.020404257369646572,-0.17104128988805903,-0.14940107471694986,2.6853668605160745,-0.7338407507558369,-0.808754392542447,1.2723704102750377,-0.08140144557353221
54,2085.522496178217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.548754621331077,1.3499241021809851,-1.1172610529933702,0.0,-1.1993995703931282,-2.420301756438807,0.0,-0.9249507420482502,3.2080428193339445,-0.4923264723517053,2.567633312850093,-1.5400924478011118,-3.0504209021917537,0.0,-0.41940631219683994,4.841835347973791,-2.6491543466835394,2.2543394508495345,0.0,0.0,-2.8150536674471835,3.4602125641342187,3.1490701855021084,-0.9936518746312405,2.522365410386273,-1.4191961600983747,-2.6619060863653754,0.0,-0.2880485418853776,-0.020790400847288854,-0.17145979165221914,-0.1490435509206165,2.648698747749897,-0.5497094828539866,-0.660753919208082,0.9768602592882778,-0.06817268692326693
55,2085.4505129917707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5171476929891292,1.343166852269487,-1.118622236752013,0.0,-1.1598052391321652,-2.378704914159623,0.0,-0.9572767459905162,3.199505940300324,-0.4916350506447764,2.5602851180927084,-1.503433624552757,-3.0090734739916347,0.0,-0.4261337147337988,4.806378416298246,-2.6430516080451194,2.2478280503459054,0.0,0.0,-2.7750838780075138,3.4260662893088925,3.1508273021219426,-0.9945261201146454,2.5159709461848223,-1.3814839641996508,-2.61577515487153,0.0,-0.2868483125784305,-0.020517903911702447,-0.1703258119192328,-0.14867278747094326,2.654019595932164,-0.41223750254671565,-0.5890707174569351,0.8903281343374613,-0.06391773286132794
56,2085.21668155474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.488222729242492,1.3343985973790025,-1.1110149862672314,0.0,-1.1250710746608088,-2.3415783231245437,0.0,-0.9876042416609295,3.190347023013685,-0.48281905610500103,2.550578839860064,-1.4681662726991311,-2.9752728512737003,0.0,-0.42197394939471417,4.749951367087292,-2.6273809576265257,2.231667556785539,0.0,0.0,-2.732689865484747,3.3985583224599316,3.1372271012189787,-0.9855989762770153,2.506126640781677,-1.3470793704530473,-2.5807032018397895,0.0,-0.285004160138195,-0.02019205295876512,-0.16789037171127758,-0.14839715009967153,2.6967008950877274,-0.20382649731977376,-0.5742001798471312,0.9438043421000132,-0.06412756336336477
57,2085.093989959158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4560450443324173,1.3254869600139656,-1.1023202199072029,0.0,-1.0873694788883141,-2.3015681975501225,0.0,-1.0213690069986787,3.1809807837130633,-0.47300454731247277,2.5396366261833667,-1.4302037709506439,-2.93892004472178,0.0,-0.4073622216746665,4.670982248332648,-2.60943475484116,2.2129166954158546,0.0,0.0,-2.6861764478396566,3.3686658705813968,3.1194984433448623,-0.9745359327236925,2.494777804217119,-1.3098366005024218,-2.542540498276184,0.0,-0.28294892348990414,-0.01982011624035063,-0.1644913044786361,-0.14814535395339684,2.7606183097144243,0.08564895218651725,-0.5618200575815454,1.0131984468561033,-0.065440283112612
58,2085.08720290263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4560517478135164,1.3254607461124932,-1.1023196089018432,0.0,-1.0873530915777894,-2.301551555870538,0.0,-1.021368821563268,3.1809544169129427,-0.47300052883582155,2.53962778918302,-1.4301896744660911,-2.938902864897977,0.0,-0.40732261995552643,4.670909961788793,-2.609418987792091,2.212898569781665,0.0,0.0,-2.686153396743135,3.368683396289964,3.119434116661643,-0.9745326197404272,2.4947672603784596,-1.3098200908796869,-2.5425229237302274,0.0,-0.2829460626237797,-0.01981942762246854,-0.16448653280851067,-0.14814489016161428,2.7607594319358544,0.08597861132677212,-0.5618351308960101,1.013590375739922,-0.06545102787499099
59,2085.0865265119382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4719950663286663,1.3020316497000421,-1.1012573292151153,0.0,-1.0825855073134245,-2.2963603620497506,0.0,-1.0113823390414285,3.1585546955408854,-0.46923374672542995,2.534805766892705,-1.4256196927366247,-2.9343243991040766,0.0,-0.37303858146788504,4.623281101663438,-2.597264819698799,2.200232156225824,0.0,0.0,-2.6753094628923453,3.387690599443893,3.077125966174636,-0.9714059328662585,2.4900975814195045,-1.304069772917385,-2.5369747239300606,0.0,-0.28043638974296226,-0.019242715557662573,-0.1608319342956433,-0.1483025490947533,2.880725344534637,0.2887295280739621,-0.6829077453337683,1.1687670275145523,-0.07277070858808474
60,2085.0825810099313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726366862288247,1.3019332119273777,-1.1013527916131323,0.0,-1.0832712387444106,-2.297009415358213,0.0,-1.0106469447703714,3.1584681858066075,-0.4694157513960491,2.5350277447656655,-1.4263851226764408,-2.934969295559171,0.0,-0.37292997868017325,4.623571796791132,-2.5975830120738888,2.200588806139493,0.0,0.0,-2.676415219172065,3.3883715884683943,3.076891240180734,-0.971402614900707,2.490277366586633,-1.304732669749732,-2.537593693860667,0.0,-0.28048933528045017,-0.019252595977309002,-0.16085262810815296,-0.1483059950528636,2.8810421596426097,0.2862371049976221,-0.6825586283943553,1.1686406720399236,-0.07279497791905705
61,2085.036671990882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5441394234712797,1.3013073408367035,-1.118267012147239,0.0,-1.1592751536405703,-2.3728901097758555,0.0,-0.9373381663547646,3.162541750727051,-0.49219100588849196,2.560597672998259,-1.508048145383899,-3.0077179098124143,0.0,-0.34209900843252544,4.644518242761639,-2.63366997184384,2.235473466316704,0.0,0.0,-2.7974628791755802,3.4621372445901346,3.057142420376757,-0.97837283510414,2.5131808975995207,-1.380141982911418,-2.6111927412400133,0.0,-0.28416024757271297,-0.019829208122166223,-0.16045667260717564,-0.14847474249275588,2.97378503697729,0.07736275167858458,-0.6521226429214292,1.1843819326686855,-0.07912898494667917
62,2085.008759237282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.540561865575042,1.3061767105478246,-1.1149297009764092,0.0,-1.1605104030788058,-2.375799509681737,0.0,-0.939983222547934,3.167277739821807,-0.48962976902035726,2.562127798268239,-1.507913910910516,-3.00824757520669,0.0,-0.33267954801449595,4.637599176646709,-2.632691509157269,2.2349163236075253,0.0,0.0,-2.793932089197414,3.457907185137411,3.0655952788742176,-0.9776877362742209,2.5144416295722682,-1.3810952740764577,-2.614994756343358,0.0,-0.2846558177876194,-0.019933854303235337,-0.1603507523608271,-0.14834584570206133,3.0016959853392313,0.0986010732406723,-0.645589699676928,1.1604680635428666,-0.07549913430060202
63,2084.867944230323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5394869416725008,1.3288471748089914,-1.1154109237695273,0.0,-1.1763025168690868,-2.394650833327128,0.0,-0.9386996609408415,3.1886143490330565,-0.49030666624500724,2.5668900790281857,-1.520877028331618,-3.022371069403622,0.0,-0.3107030108698005,4.644174298959207,-2.6375688358655975,2.235007494012581,0.0,0.0,-2.7939507038628904,3.4524438767524357,3.103560038437139,-0.9836654367205282,2.5205963953201533,-1.3967708381935324,-2.633254232466925,0.0,-0.2852013972575985,-0.020032166983636603,-0.15939783681054917,-0.1476508466577709,3.1159549888390097,0.08841793606275025,-0.5984232231951839,1.0608601560920043,-0.06392951409000233
64,2084.7515245323348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5386138682179062,1.3399646336772753,-1.1146885109965492,0.0,-1.1829807158384575,-2.4031653204761483,0.0,-0.9389891828357049,3.1995842876632885,-0.4890760371943134,2.568711268391209,-1.5262523747521908,-3.0324043842160537,0.0,-0.3013581203880542,4.649583151321917,-2.6406465573609603,2.2291803173271982,0.0,0.0,-2.7920463632860884,3.447325912934986,3.1218243210704264,-0.9839139680436898,2.52240299787218,-1.4037741187759911,-2.6420694282149606,0.0,-0.284062375509691,-0.01981333417924818,-0.157253188609793,-0.14692196703372493,3.26746378587544,0.08151848452744793,-0.5785795849610064,1.020860788345163,-0.05844208389864144
65,2084.6247080300573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.536399175145864,1.3521726789245874,-1.1143260197672589,0.0,-1.1884048553167552,-2.411912740825149,0.0,-0.9438154872245184,3.2134679306444713,-0.48637016009811984,2.570261234450954,-1.5316366107829174,-3.0470510423848083,0.0,-0.2998288209591167,4.661327008192038,-2.6432559533074342,2.2148518888330107,0.0,0.0,-2.7986656071725537,3.4350138841955737,3.1359383519265176,-0.9802209119398264,2.5235490709327992,-1.410623728451151,-2.651009932331313,0.0,-0.2793909427463267,-0.01885679371735219,-0.15052681259958697,-0.1450754844465494,3.666736840711028,0.01749240615482575,-0.5492143222747847,0.9916471022014348,-0.053391950490329965
66,2084.5103613943347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5283865362597069,1.3525499497708935,-1.114574395594716,0.0,-1.1732898099384133,-2.400020413106132,0.0,-0.9576716578699098,3.2180977777979605,-0.48467768902583774,2.568328430335242,-1.5178110473279753,-3.042177951608794,0.0,-0.31554830661084876,4.678185605109116,-2.643818102731805,2.1947022238813183,0.0,0.0,-2.7888029780714474,3.4149215617174113,3.1287580440216574,-0.9760878430523494,2.5193402314255846,-1.3979768154068344,-2.6415933468011343,0.0,-0.27343073902145926,-0.01762853986676018,-0.14323674668266156,-0.14285630648036982,4.20390849894168,-0.1512713122760987,-0.5970016642447472,1.0478393484889774,-0.04765295598624589
67,2084.488919308613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517616257020209,1.3393820150873328,-1.1111472907032336,0.0,-1.151817730362547,-2.3769551238631714,0.0,-0.9713929022089184,3.2071068729878074,-0.48106968882426004,2.5629517674359112,-1.4982102739613237,-3.0239360143944043,0.0,-0.3365384336825641,4.67805427975384,-2.6366682865501905,2.1848769171749804,0.0,0.0,-2.7727090532534393,3.4002768907934575,3.10816498706745,-0.9695161491982671,2.513648902236052,-1.3767258342901976,-2.6191467680433838,0.0,-0.27112252111618007,-0.01716970254289478,-0.14175972665288808,-0.1420964020741557,4.43591333917365,-0.297858907385561,-0.6285946431401673,1.0914191570424956,-0.04581025835083562
68,2084.4302372203992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5092929332261489,1.3157061069128744,-1.1064184008143123,0.0,-1.1356605823925467,-2.3515469104439446,0.0,-0.9789636435252407,3.1819193053780075,-0.4775405825539966,2.5554757711972167,-1.4842978705259393,-2.999519659508757,0.0,-0.3637777639138673,4.663822172400221,-2.620484023168808,2.185063671711234,0.0,0.0,-2.7746005309766164,3.395867078596149,3.078550473965959,-0.9621074611916893,2.507021429476773,-1.3592604991770367,-2.5914822381135743,0.0,-0.27115805864120074,-0.01717940380700731,-0.14287460144417388,-0.14240696977504683,4.4082178063871735,-0.44339576474412973,-0.6323698803096555,1.1018234209669724,-0.04595754995211157
69,2084.3675757400724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5094692464224442,1.2816441310506248,-1.1028627079321571,0.0,-1.1206211999624514,-2.3229549247072603,0.0,-0.9774439705165654,3.146589695359793,-0.47594372095797594,2.5488073501915838,-1.4713927513424896,-2.9722969376160377,0.0,-0.38626252746774825,4.656250200911063,-2.606559706001155,2.1783805302035875,0.0,0.0,-2.7865491602092543,3.3996709275579997,3.042365484099233,-0.9560313702551605,2.499400663087078,-1.3430831967339647,-2.560361947853893,0.0,-0.27037481180486034,-0.017020599169756467,-0.14146243379690404,-0.14234244874953522,4.535719541848575,-0.7238722305918289,-0.6063077283553107,1.0794189304729134,-0.042926961662748016
70,2084.3423767410795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5151342539681016,1.2598138867684856,-1.104996659083356,0.0,-1.1004792602874143,-2.29994031827427,0.0,-0.9701521401439952,3.12677504065041,-0.47904052539195674,2.5462871889499605,-1.4498411379893503,-2.9482598317041626,0.0,-0.3949079345253609,4.694526482983902,-2.6207193037994063,2.1665088921620432,0.0,0.0,-2.76033451968206,3.406182346811658,3.0360729379645095,-0.9637947695015568,2.49533226597371,-1.3234656215602492,-2.541184803724428,0.0,-0.27141704543771444,-0.017342690032848326,-0.1429349403376695,-0.1425395230239095,4.663539087007758,-1.0479949946900726,-0.4970200621257602,0.9880792183013065,-0.041850307830200856
71,2084.326620326314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5188287123836854,1.2620954109184563,-1.1051112600927875,0.0,-1.1021939035246553,-2.3050440697376247,0.0,-0.95986179339459,3.1278920351517625,-0.47965685349009285,2.5453864734115563,-1.4503270264620345,-2.949790163963376,0.0,-0.4190836994859076,4.790954402167951,-2.6371681705238537,2.1596742368806163,0.0,0.0,-2.7313362349501875,3.4110370863948636,3.0615206458129673,-0.9685293901676333,2.4981924989552384,-1.324604482842287,-2.5501677942910144,0.0,-0.27454528011459867,-0.018113180593120972,-0.1462941788872187,-0.1432575742711113,4.790295703400156,-1.6187078497271157,-0.29214466149608664,0.8250285668979027,-0.04286970411740052
72,2084.279756040644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.512388713196671,1.2800915575145733,-1.1032165819795616,0.0,-1.1152424367960536,-2.3203081649883335,0.0,-0.965626318916363,3.143964148468099,-0.47714568453292894,2.545545352921608,-1.4639974993368423,-2.966424963448003,0.0,-0.42618780283312296,4.799825865530169,-2.6328919416938885,2.1571568779926715,0.0,0.0,-2.7360238171611893,3.4024223197335886,3.0726377327594254,-0.9633109762530773,2.4994631331882475,-1.3373390333741304,-2.5635217578363854,0.0,-0.2729988571662045,-0.017754747995999267,-0.14343621506530288,-0.14277297337395262,4.971231617683606,-1.6652068749208466,-0.31392129793414997,0.8586449338516595,-0.04270311019855873
73,2084.2511794099364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4917312797647715,1.3155314477160969,-1.1004612463440728,0.0,-1.1251577083604838,-2.3371543095554776,0.0,-0.9896078097401282,3.178494289273294,-0.47273501212481317,2.5488507318714273,-1.4742638481906203,-2.9883360384014446,0.0,-0.4152796312121215,4.756333846660443,-2.6260370614539372,2.1547165228816656,0.0,0.0,-2.7334587876226855,3.378736463080869,3.086216388770163,-0.9550933860403367,2.501296768207748,-1.3479825590774803,-2.5767437892500493,0.0,-0.269438313626671,-0.01689869318642539,-0.13762495965951177,-0.1419208585827621,5.235336718946946,-1.3909372140486622,-0.4362291148678334,1.0042441133043851,-0.04606376590188171
