| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_carP                       |  1,5238577 | 0,66492 |   2,29180   | 0,02192 *   |
| b_carP_p.age_group_agg_15_24   |  1,2753144 | 0,58518 |   2,17935   | 0,02931 *   |
| b_carP_p.female                | -1,1090954 | 0,41896 |  -2,64723   | 0,00812 **  |
| b_carP_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carP_hh.cars_gr_2            | -1,1140413 | 0,51821 |  -2,14978   | 0,03157 *   |
| b_carP_hh.cars_gr_3            | -2,3249208 | 0,53655 |  -4,33305   | 0,00001 *** |
| b_carP_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_pt                         | -0,9548636 | 0,68943 |  -1,38500   | 0,16605     |
| b_pt_p.age_group_agg_15_24     |  3,1447353 | 0,57402 |   5,47847   | 0,00000 *** |
| b_pt_p.female                  | -0,4825032 | 0,39488 |  -1,22191   | 0,22174     |
| b_pt_hh.cars_gr_0              |  2,5570102 | 0,24191 |   10,57030  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,4632306 | 0,51908 |  -2,81892   | 0,00482 **  |
| b_pt_hh.cars_gr_3              | -2,9719242 | 0,54059 |  -5,49756   | 0,00000 *** |
| b_pt_hh.cars_gr_23             |  0,0000000 |         |             |             |
| asc_bike                       | -0,2809993 | 0,71746 |  -0,39166   | 0,69531     |
| b_bike_p.age_group_agg_15_24   |  4,5838505 | 0,63592 |   7,20826   | 0,00000 *** |
| b_bike_p.female                | -2,6287327 | 0,51668 |  -5,08777   | 0,00000 *** |
| b_bike_hh.cars_gr_0            |  2,1822515 | 0,31396 |   6,95081   | 0,00000 *** |
| b_bike_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_23           | -2,7328200 | 0,61203 |  -4,46518   | 0,00001 *** |
| asc_walk                       |  3,4085346 | 0,67498 |   5,04983   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  3,1486732 | 0,61514 |   5,11863   | 0,00000 *** |
| b_walk_p.female                | -0,9697816 | 0,42294 |  -2,29295   | 0,02185 *   |
| b_walk_hh.cars_gr_0            |  2,4973696 | 0,22232 |   11,23321  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,3463334 | 0,52254 |  -2,57651   | 0,00998 **  |
| b_walk_hh.cars_gr_3            | -2,5772850 | 0,54992 |  -4,68665   | 0,00000 *** |
| b_walk_hh.cars_gr_23           |  0,0000000 |         |             |             |
| b_car_time                     | -0,2714968 | 0,03134 |  -8,66209   | 0,00000 *** |
| b_pt_time                      | -0,0174892 | 0,00711 |  -2,46020   | 0,01389 *   |
| b_bike_cost                    | -0,1431242 | 0,02285 |  -6,26289   | 0,00000 *** |
| b_walk_cost                    | -0,1386673 | 0,01263 |  -10,97694  | 0,00000 *** |
| g_bike_stressLink              |  4,3356594 | 1,35892 |   3,19053   | 0,00142 **  |
| g_walk_vgvi                    | -0,0879328 | 0,16995 |  -0,51741   | 0,60487     |
| g_walk_stressJct               |  2,8418007 | 2,89316 |   0,98225   | 0,32598     |
| g_walk_stressJct_c             | -0,2955390 | 2,84105 |  -0,10402   | 0,91715     |


Iterations: 95

Start LL = 4864.317465400571
Final LL = 2084.9226564259084
