| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_carP                       |  1,5109564 | 0,66842 |   2,26048   | 0,02379 *   |
| b_carP_p.age_group_agg_15_24   |  1,2863978 | 0,58684 |   2,19209   | 0,02837 *   |
| b_carP_p.female                | -1,1021997 | 0,41924 |  -2,62903   | 0,00856 **  |
| b_carP_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carP_hh.cars_gr_2            | -1,1204087 | 0,51890 |  -2,15921   | 0,03083 *   |
| b_carP_hh.cars_gr_3            | -2,3277854 | 0,53694 |  -4,33532   | 0,00001 *** |
| b_carP_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_pt                         | -0,9705762 | 0,69310 |  -1,40033   | 0,16141     |
| b_pt_p.age_group_agg_15_24     |  3,1518124 | 0,57571 |   5,47470   | 0,00000 *** |
| b_pt_p.female                  | -0,4769575 | 0,39506 |  -1,20731   | 0,22731     |
| b_pt_hh.cars_gr_0              |  2,5496947 | 0,24179 |   10,54502  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,4688324 | 0,51978 |  -2,82590   | 0,00471 **  |
| b_pt_hh.cars_gr_3              | -2,9726102 | 0,54095 |  -5,49512   | 0,00000 *** |
| b_pt_hh.cars_gr_23             |  0,0000000 |         |             |             |
| asc_bike                       | -0,3743700 | 0,73269 |  -0,51095   | 0,60939     |
| b_bike_p.age_group_agg_15_24   |  4,7929726 | 0,69464 |   6,89991   | 0,00000 *** |
| b_bike_p.female                | -2,6270969 | 0,51754 |  -5,07613   | 0,00000 *** |
| b_bike_hh.cars_gr_0            |  2,1540040 | 0,31593 |   6,81804   | 0,00000 *** |
| b_bike_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_23           | -2,7538327 | 0,61345 |  -4,48909   | 0,00001 *** |
| asc_walk                       |  3,4246716 | 0,67832 |   5,04877   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  3,0349214 | 0,61053 |   4,97097   | 0,00000 *** |
| b_walk_p.female                | -0,9598869 | 0,42215 |  -2,27382   | 0,02298 *   |
| b_walk_hh.cars_gr_0            |  2,5038911 | 0,22211 |   11,27309  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,3438752 | 0,52306 |  -2,56927   | 0,01019 *   |
| b_walk_hh.cars_gr_3            | -2,5727691 | 0,54986 |  -4,67898   | 0,00000 *** |
| b_walk_hh.cars_gr_23           |  0,0000000 |         |             |             |
| b_car_time                     | -0,2729383 | 0,03167 |  -8,61796   | 0,00000 *** |
| b_pt_time                      | -0,0175789 | 0,00715 |  -2,45795   | 0,01397 *   |
| b_bike_cost                    | -0,1474805 | 0,02607 |  -5,65643   | 0,00000 *** |
| b_walk_cost                    | -0,1431802 | 0,01018 |  -14,05835  | 0,00000 *** |
| g_bike_grad                    | -6,2174253 | 7,14852 |  -0,86975   | 0,38444     |
| g_bike_stressLink              |  5,6173029 | 1,78984 |   3,13843   | 0,00170 **  |
| g_bike_stressLink_c            | -1,8021196 | 1,96357 |  -0,91778   | 0,35874     |
| g_walk_stressJct               | -0,1606180 | 1,66022 |  -0,09674   | 0,92293     |
| g_walk_stressJct_c             |  1,3193799 | 2,03947 |   0,64692   | 0,51768     |
| g_walk_aadt                    | -0,0613342 | 0,07068 |  -0,86778   | 0,38552     |


Iterations: 125

Start LL = 4864.317465400571
Final LL = 2083.670078891869
