Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt,g_walk_aadt_c
36,2074.3555302331765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8528962491609455,1.2581368792068612,-1.1871612275807018,0.0,-1.3363640473368048,-2.5349209206090775,0.0,-0.6117574419771196,3.1457049637296115,-0.5838046256689666,2.5612541399201088,-1.6753547441593548,-3.1956953251275344,0.0,-0.035808905370190935,4.911530670706511,-2.7067569159272424,2.254187913023843,0.0,0.0,-2.9959275789781588,3.7916475391013065,3.8394603643642955,-1.1762085157092208,2.5044537288294646,-1.5755366698312818,-2.663039213222443,0.0,-0.28493550262840894,-0.020808897492461786,-0.2028631747863559,-0.13497803737849193,1.5118998137969102,-1.8967982713746059,10.523040853766009,1.468037895599766,-1.7457828624202754
37,2074.2651487040857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8316653556391973,1.241702356598386,-1.1791041268835682,0.0,-1.3068752876613348,-2.5029580303904155,0.0,-0.6350565842288594,3.1324743945676023,-0.5799770791020153,2.5594358704748514,-1.6463957314301438,-3.1635543746916674,0.0,-0.0511338488357299,4.895093314355038,-2.6906944011808456,2.250117643167689,0.0,0.0,-2.9637122543845495,3.768939916598863,3.8264256807345016,-1.1683692021225878,2.5018561381210604,-1.5464240097625108,-2.6329429517495897,0.0,-0.2845791506675176,-0.02073847576761903,-0.20316640700787394,-0.13524933423413812,1.514873054443789,-1.9726486848595632,10.454443832875318,1.4656929204872184,-1.7446113200705733
38,2073.976070656572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6396319426227226,1.1711474090839857,-1.1273957608456782,0.0,-1.1168826612149985,-2.2818597932347386,0.0,-0.8296075627197188,3.0637724119365775,-0.5251325051281884,2.565528704398449,-1.463355109502261,-2.9551479720856695,0.0,-0.2301618388919212,4.807306682803769,-2.587854253095506,2.266762468049045,0.0,0.0,-2.7431251852391836,3.585384471656163,3.7203828121266436,-1.105141357164476,2.507153002189759,-1.3545404358365076,-2.4246928687002525,0.0,-0.28206855278963266,-0.020348518368851525,-0.20151281854432435,-0.13818922381834797,1.5600238613631063,-2.6793718952594143,10.300662391296186,1.3699932530092536,-1.66136263039043
39,2073.9162624894025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4958433367637647,1.1641810189128088,-1.1135273279243916,0.0,-0.9852460187044245,-2.134536662025157,0.0,-0.962767114457144,3.0521290413487208,-0.48918262482278657,2.565997607535337,-1.341657804074522,-2.8118103698265697,0.0,-0.38786761712991846,4.801277401885963,-2.588588950513346,2.287233341840508,0.0,0.0,-2.5827345915119184,3.436470203947615,3.702822257398693,-1.0796534392003512,2.5153225606347736,-1.2212119228948755,-2.2742346491247165,0.0,-0.28120666854311843,-0.020407164687882857,-0.19989254725570263,-0.13973977395696047,1.5825336004099166,-3.003333850118139,9.771279341203256,1.349999609541361,-1.6323600693629978
40,2073.73363515028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1472102853930566,1.238062511383343,-1.0868666265495952,0.0,-0.7503059394535634,-1.8859302027785727,0.0,-1.2844839563801895,3.1177379611714704,-0.4156247743522285,2.568123778306575,-1.1169825343103421,-2.569881942914743,0.0,-0.7659562051395052,4.873600464949938,-2.5925124611883965,2.320570362303622,0.0,0.0,-2.2951536214312664,3.06890310507899,3.7567619562368586,-1.0184703354203406,2.526901482636883,-0.9647219072405961,-2.0031967629731358,0.0,-0.28695421064295756,-0.022042942528865715,-0.19498777271393106,-0.14583803431308648,1.7183419059409253,-4.2476107881016745,8.179617262997398,1.305288355304159,-1.5541307726715652
41,2073.541135675734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153541949265194,1.2418631326877194,-1.1150674490165617,0.0,-0.9792786122486555,-2.136916278137674,0.0,-1.0312395373315217,3.1227936117380954,-0.4677133888209161,2.5687970940667357,-1.3382555774669496,-2.8145565353823114,0.0,-0.492535410351895,4.88197683019652,-2.6201912508523986,2.305632776054949,0.0,0.0,-2.564950792879564,3.3503883423350547,3.7798203090849376,-1.0698072018013096,2.5247612209743395,-1.2072975769127767,-2.262293569573839,0.0,-0.2843084604301533,-0.02117826274151013,-0.19695580934515874,-0.14246052206216006,1.6540698640734977,-3.422095518827245,9.16628604013248,1.3212140677805648,-1.5928038189609635
42,2073.4002006046126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4314431395531386,1.2622084150781372,-1.1188377112428147,0.0,-1.0047240951446794,-2.1678061922004885,0.0,-1.0161671676233233,3.1403918705979024,-0.47116904523495046,2.572109192881058,-1.3617559039395823,-2.8443704947640636,0.0,-0.47532163223359486,4.901224587137737,-2.6295459167400534,2.307870697973414,0.0,0.0,-2.591870647268274,3.3611149484166334,3.8226865130413636,-1.074734152932652,2.529227947367134,-1.2305553243206147,-2.2893095159643204,0.0,-0.28422309262422396,-0.021111174726218762,-0.19635908952020717,-0.14298297289917775,1.678631386657004,-3.3970183137641623,8.814011749304264,1.331495296195097,-1.6005868162370736
43,2073.217562502695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5552776986107406,1.321113341450771,-1.1485032924871237,0.0,-1.1459337009844854,-2.325568170450553,0.0,-0.8982120220655847,3.1928225167155957,-0.5101307368447675,2.580729735419588,-1.4940495603013533,-2.9968317291848012,0.0,-0.33105517416199254,4.959552249932558,-2.6780712361147154,2.3023749145665224,0.0,0.0,-2.7390116912729927,3.4868979047309807,3.928423143311856,-1.1162310629997167,2.541021495624345,-1.368182600442525,-2.4409209624888994,0.0,-0.28663427566851635,-0.021317187850936954,-0.19584110249779405,-0.14552513517332302,1.7819026378276557,-3.4228701253401326,8.339779927169355,1.2736863292976612,-1.549127488499616
44,2073.119035842891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5638430500007912,1.3213048389401936,-1.1474907623919308,0.0,-1.1543158278523764,-2.3345938366383137,0.0,-0.891241909438163,3.1934576061778626,-0.5101448345953763,2.5826620379934226,-1.5020776763953256,-3.0059966146262203,0.0,-0.32018220068941855,4.958413968594868,-2.675107899968928,2.3022839053061355,0.0,0.0,-2.7478157223651047,3.4937855047833257,3.9328208837064014,-1.11486176349567,2.5431052990629737,-1.376347902298023,-2.4504769025733033,0.0,-0.2864212523951035,-0.021240602733433672,-0.19559610455888096,-0.145686301269884,1.7926437535564892,-3.419003322069991,8.237114787269958,1.2696326166526652,-1.5437143167157086
45,2070.3937585870926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7334117166533318,1.27788796553927,-1.140377434553312,0.0,-1.2769384810543642,-2.4616213808917555,0.0,-0.7372914002559998,3.160246527328094,-0.5247274803396005,2.5954466193268564,-1.624790464611227,-3.1396468215594218,0.0,-0.09370024961852758,4.876442791458293,-2.6259250513958965,2.2749787698901627,0.0,0.0,-2.8655602239864444,3.627718176527669,3.957292273567729,-1.0791794635236658,2.5765670085704686,-1.491833999309395,-2.5756532278048896,0.0,-0.28340535212747253,-0.020286857818421405,-0.19001828219109723,-0.15117334811491695,2.0557703274417953,-3.5426062216371625,6.0541525258212205,1.075460184178823,-1.3434283395596829
46,2070.332076160427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7215487915502943,1.2795654959869949,-1.1419484408581055,0.0,-1.2670541894329996,-2.4507622213459994,0.0,-0.7482350885618481,3.1620466348943963,-0.5247348640910487,2.5951421029127686,-1.614875253558684,-3.128470332863529,0.0,-0.11017813776713388,4.882333126286159,-2.630800767105876,2.277560666985338,0.0,0.0,-2.8561549263430814,3.6179627014980333,3.954461486339085,-1.0828813587451842,2.574504210252105,-1.4824863269272675,-2.5649272803874217,0.0,-0.283579844518301,-0.020353160054794574,-0.19047351850908814,-0.15074617381925998,2.0365781673745427,-3.5364568211737635,6.221436652043399,1.0906423208330633,-1.3596372591726147
47,2070.3208600308717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7207487762213272,1.279767390604524,-1.1429802961863402,0.0,-1.2661421177893093,-2.4494700270070564,0.0,-0.7488003791398955,3.1624448291688676,-0.5255766252373654,2.595255413333851,-1.6138680478975918,-3.1272171924256535,0.0,-0.11156476725532727,4.883616869654468,-2.632504524112115,2.2779334652302468,0.0,0.0,-2.8553541058870904,3.617161792358003,3.9554496973696827,-1.0840821945294172,2.5742813222149024,-1.4815761373592315,-2.563689600485997,0.0,-0.28362631145994927,-0.020371792300698886,-0.1905464366880655,-0.15071195799144999,2.0348764639682297,-3.5362646685219787,6.237121316787359,1.0933283678426013,-1.3629920604335721
48,2070.3119374449134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7202653691306682,1.2801116214683756,-1.1434026264319386,0.0,-1.2660985940845673,-2.4490021484533386,0.0,-0.7493877848061721,3.1629199859516968,-0.5258703420499387,2.5956055878147435,-1.6136451142050896,-3.126782265332079,0.0,-0.11245813375307742,4.884419259762273,-2.6332062108879075,2.2782565966666004,0.0,0.0,-2.8553001118052435,3.6168486512100295,3.955590521515794,-1.084726408370205,2.5742115243677013,-1.4815573960543718,-2.5631066200004593,0.0,-0.2836579123554787,-0.02037907402124227,-0.1905550918878516,-0.15071407846213988,2.0346872050587392,-3.540288447310161,6.2500455611957,1.093426956649192,-1.363588845870429
49,2070.311375429492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7202316032139935,1.2801170950273766,-1.143412261246374,0.0,-1.2660782598738607,-2.448967580311009,0.0,-0.7494213551771878,3.162925005948528,-0.5258702595769438,2.595617047796813,-1.6136201063739841,-3.1267495190579275,0.0,-0.11251459669298478,4.884433056740037,-2.633215653269837,2.2782731318596974,0.0,0.0,-2.8552835726111607,3.6168266050831557,3.95556696100904,-1.0847372926665522,2.5742071179331067,-1.4815368557307524,-2.5630702595166492,0.0,-0.2836580722971555,-0.02037923606166295,-0.19055498309748464,-0.15071322853874852,2.0346487273270726,-3.5403330619169293,6.25091892671739,1.093438220954633,-1.363627991274297
50,2070.3098062376935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7201417530259315,1.2801295893626259,-1.1434467216421969,0.0,-1.2659982147422726,-2.448867690969184,0.0,-0.7495001120600224,3.162936316323016,-0.5258800145930127,2.5956259200585965,-1.6135398685024027,-3.1266471067526447,0.0,-0.11265619881744593,4.88448950322951,-2.6332852484660236,2.278306354706699,0.0,0.0,-2.8552039117179007,3.6167740497690613,3.95550356031794,-1.08478024000095,2.574196658520144,-1.4814592169534908,-2.5629688391762766,0.0,-0.2836603585702444,-0.020380119741113444,-0.19055744066751304,-0.15071131596786191,2.0345501048018186,-3.5404988012990835,6.253371926861631,1.0934678508501483,-1.3637310443055173
51,2070.3095912039817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7201281294547945,1.2801312401298783,-1.143450363274897,0.0,-1.265986919806334,-2.448853718750745,0.0,-0.7495122691956594,3.162937820247687,-0.525880687567207,2.5956272810762697,-1.6135282246376803,-3.126633362350577,0.0,-0.11267671399194734,4.884495373500275,-2.6332912325827635,2.2783104514164214,0.0,0.0,-2.855193798244756,3.6167658023495037,3.9554938422089565,-1.0847847098146057,2.574195273458027,-1.4814481008390705,-2.5629547414768683,0.0,-0.2836606485865272,-0.02038023384168818,-0.19055759770151287,-0.1507110278791101,2.0345374246078327,-3.5405144497774685,6.25370989325683,1.093471760934194,-1.3637446678201053
52,2070.3093821726757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7201152225415863,1.2801325255222513,-1.1434539213030956,0.0,-1.2659754476373637,-2.448839960595079,0.0,-0.7495238372675909,3.1629391743286224,-0.5258815187559298,2.5956281414256126,-1.6135167121120235,-3.1266195554496243,0.0,-0.11269590654012968,4.884501426000976,-2.633298435027738,2.2783140229181087,0.0,0.0,-2.855182864088953,3.616758200134654,3.955484314255201,-1.084789335880386,2.574194027062164,-1.4814368961122395,-2.562940874769119,0.0,-0.28366097193474044,-0.02038034801634363,-0.19055781682725303,-0.1507107736160385,2.034526820571562,-3.540531991598218,6.254035062263401,1.093475204609493,-1.3637573698464804
53,2070.309158089944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7201010253923894,1.2801339242338072,-1.1434573963542598,0.0,-1.2659632096270264,-2.448825246866958,0.0,-0.7495366463030562,3.1629406237617643,-0.5258821883564502,2.595629142035596,-1.6135043300176428,-3.1266049575959673,0.0,-0.11271662906894703,4.8845072111089305,-2.6333049800063923,2.278317642833509,0.0,0.0,-2.8551714816302485,3.616749754781261,3.955473886644236,-1.0847937931724883,2.5741927258752493,-1.481424908012919,-2.5629260291296436,0.0,-0.28366131227735913,-0.020380467851453154,-0.1905579712754953,-0.1507105041373508,2.034517029711691,-3.5405492072355265,6.254380549742755,1.0934786159762602,-1.3637705343997188
54,2070.308916923743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720085900420973,1.2801352488301956,-1.1434610591775278,0.0,-1.2659498895188057,-2.448809356363363,0.0,-0.7495503367228753,3.1629420606329868,-0.5258829095757388,2.595630040673688,-1.6134909643214121,-3.1265891068763487,0.0,-0.11273846656274747,4.884513316787211,-2.633312379645578,2.278321266930593,0.0,0.0,-2.85515881248886,3.6167408122304647,3.955462596198774,-1.0847985503620483,2.5741913552000706,-1.4814118859797993,-2.5629099900792425,0.0,-0.28366168627406124,-0.02038059575715266,-0.1905581342868806,-0.1507102296908712,2.034508322632763,-3.540568539213206,6.254747756728495,1.093481966879673,-1.3637842396280435
55,2070.30865493248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200693687603352,1.2801366262851446,-1.143464834089904,0.0,-1.2659354311050732,-2.4487921179696364,0.0,-0.7495653332124669,3.162943533451069,-0.5258835644301928,2.595630984421501,-1.6134764385628597,-3.1265719665221496,0.0,-0.11276203117156003,4.8845194814350705,-2.63331991056608,2.2783249735811735,0.0,0.0,-2.855145090632434,3.6167309860548773,3.955450223596414,-1.0848034144109886,2.574189863565156,-1.4813977400740734,-2.562892577091118,0.0,-0.283662084875891,-0.020380732011464113,-0.19055825870225654,-0.1507099389312026,2.0345006827338397,-3.5405889991728885,6.255142062902865,1.0934853275793972,-1.3637986969280467
56,2070.3086240975636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200674309957644,1.2801367736681164,-1.1434652649183916,0.0,-1.265933721983849,-2.4487900879010778,0.0,-0.7495670932100683,3.162943692380295,-0.5258836355568818,2.595631081592765,-1.6134747272854881,-3.126569944717654,0.0,-0.11276476403172567,4.884520176409339,-2.633320797644682,2.2783253810260353,0.0,0.0,-2.8551434512016285,3.6167298329457145,3.9554487605034554,-1.0848039701795489,2.574189687065561,-1.481396068949068,-2.562890525657093,0.0,-0.2836621313355832,-0.020380747776379472,-0.19055827032928913,-0.15070990588804767,2.0344999950558376,-3.5405914302847177,6.255187896933743,1.0934856927887031,-1.3638003516208301
57,2070.3085917690787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200653981837275,1.2801369181722104,-1.143465698639058,0.0,-1.2659319288043094,-2.4487879618652646,0.0,-0.7495689410200633,3.162943846291744,-0.5258836997032137,2.5956311747148235,-1.6134729328764459,-3.126567829142426,0.0,-0.11276759995982245,4.88452086257254,-2.6333216971429123,2.2783257810005084,0.0,0.0,-2.855141725367196,3.6167286177215314,3.9554472188921475,-1.084804526933293,2.5741894996646666,-1.4813943153853824,-2.562888376311247,0.0,-0.2836621789716083,-0.020380763965461426,-0.1905582777169503,-0.15070987203693204,2.034499483195132,-3.5405939499173265,6.2552353772751,1.0934860492431437,-1.3638020427377722
58,2070.308556377516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200631782178022,1.280137063403792,-1.143466157859736,0.0,-1.2659299617131776,-2.4487856359660576,0.0,-0.7495709599762979,3.162944000201853,-0.5258837619760071,2.595631264118578,-1.6134709680374493,-3.126565513476786,0.0,-0.11277066618730776,4.884521576932872,-2.6333226692549023,2.2783261894506017,0.0,0.0,-2.8551398196003914,3.6167272860065554,3.9554455253302296,-1.0848051152984983,2.574189291685631,-1.4813923922816354,-2.562886024281845,0.0,-0.2836622300752061,-0.020380781332934583,-0.1905582817136374,-0.15070983585238115,2.0344991442935245,-3.5405967023490565,6.255286735215993,1.093486414200158,-1.3638038505347132
59,2070.3085194335385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200608636747456,1.2801372036956267,-1.1434666202514712,0.0,-1.265927906678182,-2.448783211241797,0.0,-0.7495730657096236,3.1629441470241995,-0.5258838176653065,2.59563134671428,-1.6134689173398347,-3.1265630999316194,0.0,-0.11277383208467197,4.884522282206027,-2.6333236612185753,2.2783265870588822,0.0,0.0,-2.855137820255985,3.616725891363178,3.955443751811494,-1.084805705501051,2.574189071179505,-1.4813903833249669,-2.5628835717453073,0.0,-0.2836622821210383,-0.020380799075929525,-0.19055828118230334,-0.1507097987633976,2.034499011166526,-3.5405995492890243,6.255339723398912,1.0934867731604585,-1.3638056967998986
60,2070.3084842735398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200586657785382,1.2801373262046427,-1.1434670458530143,0.0,-1.265925948885063,-2.448780906669959,0.0,-0.7495750658631057,3.162944273875293,-0.5258838631164096,2.595631414666065,-1.6134669661927477,-3.126560805589284,0.0,-0.11277681085577217,4.8845229189707835,-2.6333245902212647,2.278326939059907,0.0,0.0,-2.8551359063106205,3.61672456154023,3.9554420598138864,-1.0848062472327618,2.574188858026545,-1.4813884697914121,-2.562881240402199,0.0,-0.28366233045138584,-0.02038081560254226,-0.19055827663526792,-0.1507097640507777,2.0344990866799453,-3.5406022393961325,6.255389576105207,1.0934870970967678,-1.3638074187095877
61,2070.308445453377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200562438390357,1.2801374503069372,-1.1434675001090502,0.0,-1.2659237861647985,-2.448778366320623,0.0,-0.7495772704064686,3.1629444006012752,-0.5258839049754984,2.595631479068435,-1.6134648129748854,-3.1265582766536055,0.0,-0.11278006426936485,4.884523584620896,-2.6333255970182865,2.2783273000297886,0.0,0.0,-2.8551337838355066,3.616723089743322,3.9554401878367687,-1.084806823494368,2.5741886189349907,-1.4813863562411427,-2.5628786702828754,0.0,-0.28366238242601466,-0.02038083345269477,-0.1905582671258742,-0.15070972623895468,2.0344993843015886,-3.5406051804117897,6.255444003910038,1.0934874387123967,-1.3638092848318841
62,2070.308409564054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200540099898636,1.2801375549124434,-1.1434679065505424,0.0,-1.2659217858019358,-2.448776021776709,0.0,-0.7495793041591584,3.162944505914252,-0.5258839366370545,2.5956315290189695,-1.6134628235227026,-3.126555942537208,0.0,-0.11278303964493322,4.884524167683683,-2.633326512827329,2.278327609210271,0.0,0.0,-2.855131813203251,3.616721726477882,3.9554384544864516,-1.0848073375240632,2.574188394444026,-1.4813844016904272,-2.562876298152684,0.0,-0.283662429212227,-0.020380849595543492,-0.19055825440596552,-0.15070969168930923,2.0344998501833134,-3.540607872928687,6.255493771634349,1.0934877424473126,-1.3638109807830205
63,2070.308405823478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720053777711599,1.2801375648123785,-1.1434679475545828,0.0,-1.2659215772697898,-2.448775777872653,0.0,-0.7495795156726722,3.1629445157183738,-0.5258839392292055,2.595631533292508,-1.6134626163263515,-3.1265556997253934,0.0,-0.11278334650870682,4.8845242252028065,-2.6333266067041845,2.278327638992552,0.0,0.0,-2.8551316070856623,3.6167215841168354,3.9554382736118137,-1.0848073892137955,2.5741883706876916,-1.4813841979656674,-2.562876051376352,0.0,-0.28366243395614277,-0.020380851241081684,-0.19055825267931492,-0.15070968812279878,2.034499917871876,-3.540608150488392,6.255498903100877,1.0934877731070176,-1.3638111547894147
64,2070.308405431771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720053753448909,1.2801375657471563,-1.1434679517134734,0.0,-1.2659215554303602,-2.4487757523812617,0.0,-0.7495795377706629,3.162944516627454,-0.525883939431058,2.595631533646489,-1.6134625946474561,-3.126555674348419,0.0,-0.11278337831099083,4.884524230902694,-2.6333266163829627,2.278327641866099,0.0,0.0,-2.855131585431482,3.6167215691839725,3.955438254655427,-1.0848073944399041,2.57418836816291,-1.4813841766332676,-2.562876025585436,0.0,-0.28366243443925,-0.02038085140961118,-0.19055825245815675,-0.15070968775232102,2.0344999268914123,-3.540608179227419,6.255499434814871,1.093487776237392,-1.3638111727506348
65,2070.308405009234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200537273433107,1.2801375666498138,-1.1434679560599614,0.0,-1.2659215318728456,-2.4487757249394435,0.0,-0.7495795615518099,3.1629445174869524,-0.525883939576977,2.595631533933014,-1.6134625712840938,-3.1265556470308735,0.0,-0.11278341226989108,4.884524236716209,-2.6333266266643243,2.278327644712377,0.0,0.0,-2.8551315620076583,3.616721553049912,3.9554382341966505,-1.0848073998840262,2.574188365399954,-1.481384153626389,-2.5628759978226556,0.0,-0.2836624349457913,-0.020380851587401414,-0.19055825217731323,-0.15070968735529505,2.034499938629915,-3.5406082098616514,6.2555000024801775,1.0934877795511517,-1.3638111918723512
66,2070.308404564669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200536999489007,1.2801375674917979,-1.143467960492498,0.0,-1.265921507090211,-2.4487756961271288,0.0,-0.7495795865120042,3.162944518269057,-0.525883939658778,2.595631534138844,-1.6134625467272323,-3.126555618350213,0.0,-0.11278344764463516,4.8845242424957025,-2.633326637323367,2.2783276474510283,0.0,0.0,-2.8551315373008475,3.6167215360500085,3.9554382126665653,-1.0848074054179084,2.57418836245213,-1.4813841294269996,-2.5628759686756117,0.0,-0.2836624354636493,-0.020380851770344117,-0.19055825183885466,-0.15070968693978923,2.034499953020978,-3.540608241703217,6.255500593725202,1.0934877829934435,-1.3638112117511263
67,2070.3084040888275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200536707049705,1.280137568281682,-1.1434679650924122,0.0,-1.2659214805695669,-2.4487756653532555,0.0,-0.7495796131628332,3.162944518980879,-0.5258839396728991,2.5956315342618956,-1.613462520470299,-3.1265555877186566,0.0,-0.11278348514012022,4.884524248335373,-2.6333266485691706,2.27832765011914,0.0,0.0,-2.855131510797435,3.616721517829142,3.955438189622585,-1.0848074111418122,2.574188359253961,-1.481384103534682,-2.5628759375472434,0.0,-0.28366243600205543,-0.02038085196185241,-0.19055825143198668,-0.15070968649691785,2.034499970534329,-3.540608275363023,6.25550122032783,1.0934877866517987,-1.3638112327977687
68,2070.30840345393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.720053631790683,1.2801375691917198,-1.1434679710448983,0.0,-1.2659214451937901,-2.448775624381095,0.0,-0.7495796486339584,3.1629445197701065,-0.5258839395981957,2.5956315343022798,-1.6134624854748996,-3.1265555469384534,0.0,-0.11278353469168542,4.884524255683412,-2.6333266633661614,2.278327653341279,0.0,0.0,-2.8551314753651957,3.6167214934869474,3.955438158884164,-1.0848074185241083,2.574188354930504,-1.481384069002574,-2.5628758961078115,0.0,-0.2836624366996422,-0.020380852211767657,-0.19055825083150985,-0.15070968590793796,2.0344999966231474,-3.540608319711856,6.255502048309245,1.0934877915234458,-1.3638112606033639
69,2070.3084027121768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200535864498174,1.2801375700921647,-1.1434679777913648,0.0,-1.2659214038780884,-2.44877557661703,0.0,-0.7495796899718336,3.1629445205119446,-0.525883939406292,2.59563153421152,-1.6134624446357284,-3.126555499401453,0.0,-0.11278359204113636,4.884524263769743,-2.6333266804201187,2.278327656725764,0.0,0.0,-2.855131433897195,3.6167214650143884,3.9554381229895372,-1.0848074268627408,2.574188349814901,-1.481384028678574,-2.562875847805115,0.0,-0.2836624374908269,-0.020380852497352213,-0.19055825006472388,-0.15070968522150802,2.034500030178471,-3.54060837087088,6.255503006498153,1.0934877972303325,-1.363811292799931
70,2070.308402628096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200535813241953,1.2801375701763478,-1.1434679785334319,0.0,-1.2659213991966074,-2.448775571214585,0.0,-0.749579694645941,3.1629445205763784,-0.5258839393731773,2.5956315341862886,-1.6134624400117912,-3.12655549402509,0.0,-0.11278359848219109,4.8845242646320015,-2.6333266823278594,2.2783276570679036,0.0,0.0,-2.8551314291892953,3.616721461783392,3.9554381189234546,-1.0848074277767772,2.574188349227858,-1.4813840241101746,-2.5628758423424944,0.0,-0.2836624375778688,-0.02038085252901766,-0.19055824997063708,-0.1507096851438336,2.03450003431959,-3.540608376596676,6.255503114107054,1.0934877978816557,-1.3638112964203106
std.err,,,,,,,,,0.6868493078297296,0.596906987347777,0.4249530272465885,,0.5508742084214805,0.569058167001231,,0.710835688922777,0.5857902626041832,0.403185002966764,0.24540120435633225,0.5513740602136602,0.5732490698318758,,0.7376066025305967,0.6500228767521569,0.5208001328954694,0.3139343051542665,,,0.6358460477761024,0.6969616305892117,0.6416883134526463,0.4410879594167808,0.22640383690030363,0.5555769943107561,0.5879193594114507,,0.031480697742244886,0.0071338174361999344,0.025413324821698585,0.009463888702812692,0.6461418096329902,1.4197380055325084,2.2766056765477245,0.3652908747064378,0.3678100916511625
t.test,,,,,,,,,2.504266309533208,2.144618168844619,-2.690810290121569,,-2.2980226335592673,-4.3032078497685236,,-1.0545048684624683,5.399448783110912,-1.3043241576535718,10.57709370658723,-2.9262574292787122,-5.4540960614939245,,-0.1529048114472548,7.514388245899215,-5.056309543715877,7.257338938948833,,,-4.490287293874412,5.189269111881832,6.164111198536497,-2.459390252255221,11.36989719110368,-2.6663883481135975,-4.359230226587735,,-9.010678222586336,-2.8569349736365277,-7.498359671849521,-15.924710219705172,3.1486896591248135,-2.493846303190765,2.7477323712874964,2.9934714322125506,-3.707922450680807
p.val,,,,,,,,,0.012270563561417758,0.03198338842115089,0.007127871520930196,,0.021560500967936047,1.6834278421251625E-5,,0.2916518328576527,6.684596387529496E-8,0.19212308195862926,0.0,0.003430669273385867,4.922258889372699E-8,,0.8784733415449899,5.728750807065808E-14,4.2744733397270807E-7,3.9479530755670567E-13,,,7.1127172482921E-6,2.111210988253731E-7,7.088012399236732E-10,0.013917324180234836,0.0,0.0076671069183538165,1.3052074388619772E-5,,0.0,0.004277534608218225,6.461498003318411E-14,0.0,0.0016400426192300088,0.012636724913771102,0.0060008969401887935,0.002758233294850365,2.089666247704347E-4
