Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
35,2095.2392123324234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.968614043081765,1.4252212421025612,-1.1778123241489704,0.0,-1.5804642453023705,-2.936151693297671,0.0,-0.6083034604093602,3.324548093402971,-0.5018654592822825,2.6731481021457726,-1.9029663756577948,-3.5776518889541173,0.0,-0.06470291151276136,5.019672519531775,-2.655080023155023,2.4120227934988607,0.0,0.0,-3.358139628411501,3.9607689603600162,3.2710564012410597,-1.1070605864301977,2.5347681576241623,-1.87318277568513,-3.1822903143324908,0.0,-0.27159472045433836,-0.016597896988167105,-0.1875744077816541,-0.11696675630864646,0.28491530505652496,1.482119372712116,-0.053779222008554804,7.520963228890138,2.4469447514655998,0.06554958920236251
36,2092.8157225138443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079201132674143,1.341511174721058,-1.1813637963328663,0.0,-1.6293499090514076,-2.946903662620563,0.0,-0.47689384841851323,3.2383423317167925,-0.5216501161166989,2.6813201532886417,-1.953011406560643,-3.5975529116750824,0.0,0.04692799151236801,4.9349683109382445,-2.6725398428468545,2.4238715409640568,0.0,0.0,-3.3824668192075578,4.071465370523369,3.231563252354937,-1.0842534664814276,2.5574735406692124,-1.9055155810028404,-3.1925148511197707,0.0,-0.27767336341114224,-0.017892342323799954,-0.18759318626717447,-0.12379118600503969,0.2911492273304709,1.5955714285307978,-0.059363947338564114,6.863373764036937,0.8501950574790029,0.048566301838631594
37,2089.8667700276715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2116273886488917,1.2706011395849888,-1.2715967852713976,0.0,-1.670610823544677,-2.9037560742768873,0.0,-0.27462863870179044,3.159540356536156,-0.6467660262139094,2.6721995958679883,-2.018477306178907,-3.550039028777631,0.0,0.16688567031310148,4.8637181702396175,-2.815729824307689,2.4040526940925138,0.0,0.0,-3.389157331967083,4.1554970493982575,3.2705616547614333,-1.13052611856443,2.5939715540832164,-1.9044241549784708,-3.166608291499383,0.0,-0.2935414968615333,-0.021343154556963936,-0.18602264083581152,-0.13820544009271393,0.2903145059795229,1.8611739866795554,-0.14613100556899522,5.734262839142392,-2.465302094360137,-0.07293220618229265
38,2088.285647721982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083130021400442,1.28986896600189,-1.289838761476657,0.0,-1.5469718529379453,-2.797776610491833,0.0,-0.4000003570107629,3.1770048808552245,-0.6511079191903641,2.6642906671525104,-1.8950806573488466,-3.4250853658200344,0.0,0.0645389473157292,4.88084201022888,-2.8212770213295353,2.3935201671207094,0.0,0.0,-3.255935773779205,3.9747237516741425,3.3407499629582493,-1.1624434843058233,2.594919292737616,-1.7857591372582355,-3.055545328296524,0.0,-0.2811484859273051,-0.019223123023098525,-0.18232808709908419,-0.13661298036984645,0.159824826134477,1.8809982850866704,-0.2065850635910273,5.167496185132418,-2.7598741464466627,-0.038629077194335164
39,2088.0679047703843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9688267375006572,1.3043280308652707,-1.2551816550725838,0.0,-1.4752758111082538,-2.7198405618742068,0.0,-0.5042228149737175,3.1807185577997443,-0.6232553372224052,2.6488929208997236,-1.8108824489934643,-3.3476184122981607,0.0,-0.0208183144320407,4.886122829433234,-2.7732424643664895,2.357412111999139,0.0,0.0,-3.1492875186439537,3.8200300083119503,3.428189419900694,-1.1385412729573277,2.5870263472921446,-1.7042334702770048,-2.980037637086746,0.0,-0.2813683821735185,-0.01971934871150149,-0.1823017826335502,-0.140210581076582,-0.044565444842537105,1.9631081155560202,-0.26216286643163517,4.462255662217539,-3.595838932615605,-0.05740345687704315
40,2087.551979969363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7615108211492945,1.3377559628988556,-1.1628282385427324,0.0,-1.3622776164763921,-2.5941894655490145,0.0,-0.7084089820692916,3.198953010300183,-0.5403680973492186,2.6049080923457146,-1.6876147038490514,-3.2344244289835533,0.0,-0.20280112111390003,4.8933895204072355,-2.6662400500270347,2.300918138799254,0.0,0.0,-3.0015677205333153,3.6075569723442644,3.4700712102785576,-1.0661253036123481,2.5449111443419663,-1.5874583462059817,-2.859721103905639,0.0,-0.2823191912310454,-0.020206758160657392,-0.18498462423065187,-0.13941390103690587,-0.2812981972860247,1.921412164692594,-0.25397130074388935,4.194751091476201,-2.956360448180344,-0.04298670979997263
41,2087.235496577184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5806322996737694,1.3422368307526324,-1.1304510617393329,0.0,-1.2111470992341435,-2.4318411217749,0.0,-0.886318478950995,3.196684972744493,-0.5003545098257182,2.554391801729899,-1.551630257361141,-3.0608296121133787,0.0,-0.36222282176297627,4.881692917573813,-2.633051231357396,2.2728864008072995,0.0,0.0,-2.8231714321016157,3.4416701939742844,3.445966129441992,-1.0365606737869129,2.5054929915454625,-1.4396248118517507,-2.6918893678849507,0.0,-0.2833614736037847,-0.02030491020022438,-0.18618234532373532,-0.13999038258869606,-0.5846387352121587,1.9181640872465753,-0.24914166066247156,3.6915933855438228,-2.561682992790924,-0.037008531968370416
42,2087.0199417888457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452165884984516,1.3206557638997234,-1.1109164567229282,0.0,-1.0673589921375202,-2.281932180963812,0.0,-1.0280446899996756,3.1785120576006345,-0.4732981005474399,2.5397533253996114,-1.4190407748391998,-2.9059902533943625,0.0,-0.5099747809230204,4.86937179498773,-2.620929094342978,2.2747021948041994,0.0,0.0,-2.6670730910076563,3.3320103446374825,3.3335877266448075,-1.003877963909851,2.495027240614629,-1.299574810391375,-2.5396807302817925,0.0,-0.2848435725205642,-0.02038371549464062,-0.18728318457102694,-0.13972609585138693,-0.9490021693246602,1.9130872292485785,-0.2643383063114915,3.2860175526681688,-1.6827729734018728,-0.03952031887855538
43,2086.970891379624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3985695815941448,1.2970789757149181,-1.089115707852636,0.0,-1.01431656591331,-2.2294378266244648,0.0,-1.074319694090709,3.1558138609880726,-0.4554346874959804,2.550581901795466,-1.3602896552514463,-2.8565454020311405,0.0,-0.5684477030150763,4.863365903974221,-2.595342707095457,2.2766323619058366,0.0,0.0,-2.6064621502367125,3.2870031955668293,3.2727155762824127,-0.973609106944313,2.505550181380737,-1.2436125651202574,-2.48733594869047,0.0,-0.28583687826189297,-0.02067613837335108,-0.18774549353927056,-0.14086289611058328,-1.2839411612103222,1.9633260552086473,-0.31979014833990727,2.753256453355733,-1.3669494399574285,-0.046511753147065904
44,2086.631316249055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444684094839206,1.2866964209996201,-1.0960151907888374,0.0,-1.0461455027861672,-2.270210432943803,0.0,-1.031504360834242,3.1508481816517904,-0.46502038372708526,2.576199146949159,-1.3894502357242033,-2.8996029438826976,0.0,-0.5430006677868717,4.874235139206738,-2.5951870660200806,2.29243129422512,0.0,0.0,-2.6576038139159537,3.345557457045647,3.2029282205681695,-0.9725758946723152,2.5274393289930877,-1.2739301154285783,-2.523716151506053,0.0,-0.28666104208725374,-0.020824753444093288,-0.18710497411230223,-0.14129533095557195,-1.7092092607117253,2.0357596437618297,-0.40005900577622,2.316402106816616,-0.6818992562011457,-0.053656785021121714
45,2086.135215498634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5032599302698477,1.2772263657607135,-1.1097367236768494,0.0,-1.0863099251535373,-2.3232450821027677,0.0,-0.9773309442230405,3.149096927456297,-0.48196446223086753,2.6095402823113285,-1.4271567859233867,-2.955391842826045,0.0,-0.5173136595153449,4.903582119198822,-2.60411014047932,2.309342775842799,0.0,0.0,-2.726875763117751,3.421683032978275,3.0947312526664272,-0.9772984074560715,2.5572496346733304,-1.3114063677989993,-2.5686393086622497,0.0,-0.2877215472250976,-0.021002855792943954,-0.18590910322331886,-0.1427011065467291,-2.631200990342834,2.193737158888193,-0.5729977229367931,1.2464990317334375,0.5885778805532438,-0.06694656374914018
46,2085.8322148488974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5126912320241876,1.280308973907154,-1.1111649015247458,0.0,-1.0989328227836332,-2.338993672877113,0.0,-0.9700383557041854,3.1540092328656697,-0.4836935363657042,2.6173873569121406,-1.4391139765277408,-2.972681509727802,0.0,-0.5240565516134511,4.919566245050551,-2.6090965100159207,2.309081079589041,0.0,0.0,-2.753726222114206,3.443386606210339,3.0316591857192794,-0.9791144907186877,2.5627139569905104,-1.3233624692700352,-2.581517952794812,0.0,-0.2879752285866911,-0.02100962986860233,-0.18506939170438869,-0.1436113330257296,-3.2917608181816482,2.294418005727228,-0.6804047790173064,0.4311626612264421,1.5245586655871688,-0.0737054590988021
47,2085.785749859347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5857033483970242,1.3091641367760212,-1.1386119200549252,0.0,-1.1818390800217302,-2.415311646371094,0.0,-0.89998720209099,3.1806532151567732,-0.5069751151317087,2.6050025812979754,-1.5235298604828038,-3.0479749831325864,0.0,-0.44845260891375766,4.933985584270017,-2.6519243494975995,2.3002436706034866,0.0,0.0,-2.8443081563517856,3.5060749308417636,3.1034500692887854,-1.0185894716393578,2.5484377812401307,-1.4082965165857955,-2.661399966015124,0.0,-0.28563867335748166,-0.020396157970368145,-0.18346283463186663,-0.14370952605095993,-3.2140325777462833,2.3083722042806447,-0.681464698927295,0.579171325338923,1.1344662724430978,-0.07276355566729575
48,2085.762724601401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5939483633375526,1.3182570963510183,-1.1379102833035486,0.0,-1.200836649768867,-2.430302513433747,0.0,-0.890760953660021,3.186443482161249,-0.5056608122191517,2.597111870318252,-1.5413684599391,-3.06293147251456,0.0,-0.4282335333991966,4.930732308858478,-2.651764535797632,2.295089579677764,0.0,0.0,-2.858117758156371,3.5102285489762837,3.1326223842875702,-1.0208888990201064,2.542084906215307,-1.427090901268588,-2.6780246773769902,0.0,-0.28565731169054986,-0.02037708194888945,-0.18357013240788428,-0.1437619613191988,-3.180085473897579,2.3057570047725293,-0.6566226921107925,0.669658487656345,0.9359931959253942,-0.06971182108819425
49,2085.6755792686154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6307805607171584,1.3447506148955224,-1.1416927877783893,0.0,-1.2664753109613693,-2.481354568494637,0.0,-0.8478166205249633,3.2001465536015385,-0.5077826460779331,2.5650686042084163,-1.6045352665301273,-3.1102823182028545,0.0,-0.3444800185832422,4.913038084615057,-2.6587601619729475,2.2724328890549503,0.0,0.0,-2.8991242094968923,3.529665366926006,3.235550851909148,-1.0342783981870138,2.518409419837286,-1.4910478429759126,-2.730897680883098,0.0,-0.28596865755227574,-0.020387096439841355,-0.18383492134355012,-0.14476716662823502,-3.3422600178937643,2.3411477462731978,-0.5668823986360471,0.7714874500638849,0.18100793887996025,-0.05810269354155259
50,2085.661731218938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6050684059077267,1.343031533786029,-1.1394186760272054,0.0,-1.2377340700759558,-2.453910948559683,0.0,-0.8764398348292347,3.2009580678217917,-0.5047680832537405,2.566282026934365,-1.578103709779869,-3.0833720147227797,0.0,-0.37554307129952585,4.918352324210032,-2.6584770980362844,2.2722106454349493,0.0,0.0,-2.871883819441028,3.507660460646206,3.2083642832971697,-1.0291452877182024,2.5187973275055184,-1.4626328190823603,-2.7032231736586008,0.0,-0.2858679263373782,-0.020326703202110077,-0.18367627150646448,-0.14495796266745345,-3.5886462300201396,2.3680733285224784,-0.5895495692305902,0.5672602798203406,0.4615113217389445,-0.06268280633849556
51,2085.480162943427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5507220627671467,1.3402196580463313,-1.129480765171758,0.0,-1.183790882546902,-2.4002340065924623,0.0,-0.9329828791324247,3.199254774384601,-0.4948887225273969,2.561944791886941,-1.5263381791068515,-3.030021616819045,0.0,-0.4233109333052321,4.913925484844733,-2.6496881274276674,2.2625589448049994,0.0,0.0,-2.8121358038846207,3.457960035313968,3.170574584822029,-1.0158074006977493,2.513824128988335,-1.4081270198134124,-2.6487736894862706,0.0,-0.28582905029401195,-0.020285396055357924,-0.18330173224664323,-0.14593423209937761,-4.36561851442729,2.4589793799240898,-0.5992588073436077,0.09540163094058857,0.8216088892549176,-0.06757145797866553
52,2085.343250047716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5178310616172563,1.3516204275514678,-1.1195212182908143,0.0,-1.1693431727845287,-2.383615788273697,0.0,-0.9668746749278447,3.209529895130327,-0.48369030757764053,2.5576342116640656,-1.5119014890279046,-3.016038087348255,0.0,-0.4207772939178336,4.893114916230286,-2.6385432568508285,2.2526364553059985,0.0,0.0,-2.789680381395819,3.430658105004601,3.139950020990215,-1.0059357975958556,2.5119380222624024,-1.39149719849699,-2.62812379568847,0.0,-0.28674436499960504,-0.02039712020375447,-0.1829055916880124,-0.14762962641234184,-5.501901088818643,2.6054560870648973,-0.5802643425943624,-0.6520450172667056,1.3023006121682106,-0.07090449530009602
53,2085.165979149674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4879725498491911,1.3439295830492615,-1.1101431299734739,0.0,-1.1411544307592274,-2.352144361776623,0.0,-0.9906590100398791,3.1989838995264748,-0.4760998182359864,2.5476274561302534,-1.4834584979434522,-2.985549600731313,0.0,-0.4208199055914673,4.845839201512037,-2.630420368964005,2.239154609220067,0.0,0.0,-2.7537358578340743,3.4013874565961313,3.109774174771246,-0.9930911038295402,2.50732094001432,-1.3631358040973616,-2.587515984000343,0.0,-0.28581641132348923,-0.02028031390182642,-0.18215222016739482,-0.14864966924665793,-6.453357961330671,2.705009190391905,-0.4972910973336585,-1.131724567446663,1.3897883156458204,-0.06313348279354232
54,2085.0959988075283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496258120300495,1.3311260971361945,-1.1135805331112583,0.0,-1.1348534053072572,-2.34685987911512,0.0,-0.9805671490481352,3.1866373950948885,-0.4807234945877926,2.5505009124192344,-1.4786320491653624,-2.9785798850781133,0.0,-0.42128865314557334,4.834825885965124,-2.629613281936161,2.244314632907815,0.0,0.0,-2.7572443158090283,3.407034166786371,3.1116435920745897,-0.992266308377643,2.5093782531298077,-1.3566851967544105,-2.5811538064973516,0.0,-0.285349942146366,-0.02022727428335623,-0.18173785647236626,-0.14824611539180627,-6.320051505180111,2.6777931998337667,-0.4567238276414493,-0.8840817258172184,1.1751037059773906,-0.0612521527280446
55,2085.009628166511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5090684021126173,1.3148077496057122,-1.114787726801283,0.0,-1.1295115529323247,-2.3448960010372137,0.0,-0.96612357755406,3.1695850718544145,-0.4841410179666832,2.5533415118268343,-1.4741842726458647,-2.9747084176301586,0.0,-0.4142969055829994,4.81694566922434,-2.6242007948362103,2.2486256333480776,0.0,0.0,-2.7677093765588587,3.4180291086345913,3.1160602650662357,-0.9894072677099812,2.511524986892409,-1.3504342176730677,-2.580703746110744,0.0,-0.28539726687224626,-0.02027818869813954,-0.18109561419672476,-0.1481112560410892,-6.438774257805832,2.680132411269326,-0.38088677148057204,-0.6366410327214956,0.962943461760945,-0.06072213900250651
56,2084.890855419727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519498856194279,1.3079843538783915,-1.1167222900134686,0.0,-1.1291830260489888,-2.349611108179477,0.0,-0.956904748103899,3.1635467117357816,-0.4864628337226647,2.5566269639320582,-1.4747426498686893,-2.9798184107707506,0.0,-0.3956544193669373,4.793568313767316,-2.6237829021704093,2.2513369355014294,0.0,0.0,-2.780539977451489,3.427282938126358,3.120939113005844,-0.9878190709649564,2.5150180448237487,-1.3497466356406198,-2.5867317502599785,0.0,-0.2850777661688834,-0.020210899524566093,-0.18001283137298438,-0.14818752581026814,-6.858104272723677,2.725978997104764,-0.2874799007138169,-0.4936892299170973,0.8251092298634781,-0.06279673793078347
57,2084.7793517125488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5173268260137402,1.3035711319396097,-1.1150309359504016,0.0,-1.1233136719612504,-2.3471030279293,0.0,-0.9586436864002056,3.160307931592273,-0.485096777460487,2.5600194682011232,-1.4692120690916601,-2.977106196717148,0.0,-0.37283750176124053,4.75755167562162,-2.6200519078102795,2.252575629826176,0.0,0.0,-2.781490596348182,3.425529765457929,3.1217787046909518,-0.9840166343851404,2.5178433377345826,-1.343704573473722,-2.5839566139535637,0.0,-0.28525820093201304,-0.02026602778498324,-0.17935699826417528,-0.14836951397030332,-7.400424802394109,2.78168702504237,-0.15734067193144866,-0.4279217119843594,0.733930171662934,-0.06332505622012997
58,2084.717104263362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.501862372380882,1.3131392946213098,-1.1081599326928557,0.0,-1.1196312897717813,-2.3449747269883288,0.0,-0.9767473823824863,3.170349438122167,-0.4791704085718722,2.5615020469227203,-1.4628599820455037,-2.9740939221610727,0.0,-0.34269780128782995,4.720029128987762,-2.6112756342876837,2.246898272199999,0.0,0.0,-2.7739094108245363,3.415809472413854,3.1166162585888,-0.9779184093182463,2.51800296389087,-1.3410615775198724,-2.5862586477017304,0.0,-0.2850071579432842,-0.020165683113474036,-0.1785839824552086,-0.1484246991866316,-8.502215535628647,2.9097331156819553,0.04703790408899011,-0.4512723154483847,0.8837068778105719,-0.06737863136941702
59,2084.7022690304134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019069178519957,1.3136057812257413,-1.1081614697284141,0.0,-1.120201869988501,-2.3454978334234893,0.0,-0.9767600757769007,3.1708041239300293,-0.47913605939655957,2.5614322098052296,-1.4634029802327853,-2.9746732130077853,0.0,-0.34253301348982873,4.719998554750756,-2.6113238759137856,2.246837124902294,0.0,0.0,-2.7743969567892868,3.4160392623095146,3.1164168061371016,-0.9779940783066158,2.5179553987112206,-1.34164735424478,-2.5868045598394067,0.0,-0.2849864166894682,-0.02015952698886447,-0.178545444416228,-0.1484081237753324,-8.50643903837169,2.9108144788253036,0.0479516199918891,-0.45041665122997976,0.8905915373986495,-0.06753897381204216
60,2084.701428227905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019170702344429,1.3137308972676773,-1.1081620249828121,0.0,-1.1203514100789274,-2.3456367015797843,0.0,-0.9767664761890105,3.1709272355020004,-0.4791270226176563,2.5614158806211127,-1.4635456008492247,-2.9748266051697905,0.0,-0.3424953197980674,4.719993856694024,-2.611337839817096,2.246822344506573,0.0,0.0,-2.774527687143474,3.4161009858256484,3.116356870161304,-0.978013835391308,2.517942999284527,-1.341802745625911,-2.5869512744252687,0.0,-0.2849807740447465,-0.02015785386953551,-0.17853496701408367,-0.14840348731881517,-8.507535573249882,2.9111015822018538,0.04819005666542995,-0.45014393467809516,0.8925004261794744,-0.06758472058403667
61,2084.7005357581133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5018928514816525,1.313886281691665,-1.1081512753091658,0.0,-1.1205050830610943,-2.345784782312004,0.0,-0.9768135788458459,3.1710836556222373,-0.4791048569957572,2.5614054908493427,-1.4636890332860486,-2.9749932314286305,0.0,-0.342474953917005,4.719972956039878,-2.61134335479412,2.246808338951504,0.0,0.0,-2.7746621714775537,3.4161548787560316,3.1162554152727635,-0.9780300157606213,2.517932140516892,-1.3419666749061665,-2.587115622261379,0.0,-0.28497433312193193,-0.020155930850993483,-0.1785222373506557,-0.1483966085943805,-8.509048427929299,2.911448495299234,0.048575643126169736,-0.44958037962958614,0.8952205794702056,-0.06764467150133657
62,2084.700122175377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5018765509378942,1.313937248909534,-1.1081473920089486,0.0,-1.1205407970033334,-2.345819477261427,0.0,-0.9768393657243969,3.1711342469346424,-0.4790976507316982,2.5614014812555945,-1.4637234825725076,-2.9750333907841098,0.0,-0.3424812994177185,4.7199677281554,-2.611342694992643,2.246800129790904,0.0,0.0,-2.7746949450194967,3.4161702897166033,3.116193619630606,-0.9780330311000651,2.5179245546344213,-1.342009452247264,-2.587159454441574,0.0,-0.28497147864457606,-0.02015507910460076,-0.17851700465258824,-0.14839288302029874,-8.509257040359355,2.9115593737375445,0.048678845736436674,-0.4492692214404527,0.8964193517170059,-0.0676633430526401
63,2084.6992731062332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019073705938748,1.3140373029210577,-1.108156203086266,0.0,-1.1206690941712047,-2.3459355875817893,0.0,-0.9768232291724323,3.171228449383566,-0.4790997755191676,2.56137574741931,-1.463851831332908,-2.9751586914971258,0.0,-0.34244723768266994,4.719973310134059,-2.6113627214234336,2.2467728332288517,0.0,0.0,-2.774809142015908,3.4162556149106953,3.116080839580115,-0.9780544437518505,2.5178981026570217,-1.3421504221570602,-2.5872850793410422,0.0,-0.28496498153328503,-0.020153172780478956,-0.17850532560096177,-0.14838560315066116,-8.509146528338905,2.9118086941986636,0.048748077931958275,-0.4488092351368204,0.8986457219119638,-0.0676948141886083
64,2084.699132368649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019148513376679,1.314051360292996,-1.108158160124762,0.0,-1.1206901453380962,-2.3459544180288825,0.0,-0.976817941634693,3.171241569587727,-0.4791007270072925,2.561371376606914,-1.463872815954818,-2.97517909858656,0.0,-0.3424399076224091,4.719974098325336,-2.611367102269495,2.2467676267360646,0.0,0.0,-2.774827281451389,3.416270695978661,3.116062538349757,-0.9780585139057166,2.517893450593617,-1.342173410260581,-2.5873054898246437,0.0,-0.2849638398153118,-0.020152854937722342,-0.1785033733539053,-0.14838441193275423,-8.509085760243623,2.9118542003696084,0.04874987642520654,-0.44874455042641453,0.8989846255635519,-0.06769909231541374
65,2084.699083411254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5019176733836148,1.3140555168090722,-1.1081588852935005,0.0,-1.1206969929491712,-2.3459604401216714,0.0,-0.9768158166177724,3.1712454278129227,-0.4791011252849207,2.5613698836354595,-1.4638796644280991,-2.9751856711949904,0.0,-0.342437219957459,4.719974160887845,-2.6113686089703703,2.246765732294002,0.0,0.0,-2.774833134496288,3.4162757937889174,3.1160563218555977,-0.9780598959684791,2.517891864597123,-1.3421808797369374,-2.5873120135564127,0.0,-0.28496343054935264,-0.020152744679663895,-0.17850267653901214,-0.1483840031879375,-8.509056160063523,2.9118715975829708,0.04874864597416923,-0.4487239480613007,0.899093093148222,-0.06770031669399648
66,2084.609534927001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519313792693613,1.33631019907002,-1.1124859666062272,0.0,-1.1598069028961622,-2.380002900318063,0.0,-0.9633892875847411,3.1918858225177003,-0.4815663976420691,2.552433823973464,-1.5030886937218562,-3.0125834090912456,0.0,-0.32606621984212314,4.719284374000566,-2.620581114329991,2.234579325583928,0.0,0.0,-2.8079042134406476,3.446095136451253,3.0785646239807583,-0.9861514437326457,2.508312288204849,-1.3849781029228667,-2.624300491029215,0.0,-0.2823824296340081,-0.01947691282040774,-0.17409589504842635,-0.14587892813648515,-8.288955727419765,3.0289134215465428,0.03335915095392507,-0.3277224787136176,1.5234687189895684,-0.07395182193485757
67,2084.57514587941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518257469494444,1.3352688646529058,-1.1121317315323511,0.0,-1.15961632019223,-2.3769034405001017,0.0,-0.9645679062521274,3.1905623977273123,-0.48109505266923647,2.5516395382012673,-1.5026244619075249,-3.009660297043907,0.0,-0.3367326362665711,4.727770465200865,-2.6207859537528764,2.2334324139600437,0.0,0.0,-2.8033026535384242,3.442150961535349,3.0802695792901846,-0.9867219731983524,2.5068078893459163,-1.3841874454521914,-2.6216473668372187,0.0,-0.282032466155591,-0.019417472267304038,-0.17403554757258896,-0.14567286193693899,-8.090955359651641,3.026983494012355,-0.014399365441145902,-0.34806218496405894,1.5479754300961182,-0.07223921100952742
68,2084.4899149525013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5181066622430608,1.330695720815456,-1.1104602391545857,0.0,-1.1584596497603623,-2.370565857091615,0.0,-0.9646380354676969,3.1851508702200224,-0.47871230231203865,2.5494703894743598,-1.5019463464410037,-3.0052323485653023,0.0,-0.3494279501468015,4.741958844341735,-2.618516386666994,2.2268755979978856,0.0,0.0,-2.801813980312219,3.435085213963515,3.0807981737461967,-0.9868434110361811,2.5033593253302078,-1.3817085839737542,-2.6162053786440107,0.0,-0.2806223082023118,-0.019143511006277064,-0.17274147060390238,-0.1446275287154299,-7.524200053765835,3.080502931046222,-0.1400856571561564,-0.36655174392414297,1.6415422523368857,-0.0647892777779983
69,2084.366752576152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5274653668808136,1.3191644281191912,-1.1126614551646767,0.0,-1.1569828682063958,-2.3669084897287647,0.0,-0.9540590677557612,3.174364229232307,-0.4809704359678329,2.5484514570782535,-1.5014307778984286,-3.0014519499073473,0.0,-0.35059529830918085,4.74698709762666,-2.6210350675786325,2.223114419887012,0.0,0.0,-2.802197162068379,3.439090133025257,3.081633587623706,-0.9879124320856499,2.5023369538415636,-1.3807853398287804,-2.6122571872411933,0.0,-0.2796451928248458,-0.018987224672879558,-0.17095931703590922,-0.14404921959216424,-7.050401472291321,3.1657259953301353,-0.247525088641545,-0.3640001068451086,1.552178302124066,-0.056871937962301264
70,2084.305723224312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5480378776503796,1.2868392519741318,-1.1179733008763928,0.0,-1.1435361371501294,-2.3482728636857666,0.0,-0.9325615966746679,3.1448483997943892,-0.48781492495556145,2.5467415239102134,-1.4905218116441172,-2.984321711379353,0.0,-0.3489548843429877,4.757684896427335,-2.6317300513977155,2.204896516179256,0.0,0.0,-2.782717575866314,3.4440992565060373,3.071319914797874,-0.9891616624616999,2.499423128631284,-1.3686049487996748,-2.59244319088467,0.0,-0.2761080797471125,-0.01834093364679193,-0.163894601970895,-0.1420168592917857,-6.050042454534412,3.5865646034599745,-0.5415183942418149,-0.40325894122126693,1.3633933325668084,-0.033251774275226464
71,2084.301834979682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550556689880347,1.2840349861627296,-1.1169899193254733,0.0,-1.1426085657063616,-2.352701726521982,0.0,-0.9306415340178442,3.1452288086011357,-0.48693609246654335,2.549523740015678,-1.4908472510917394,-2.9928526158110413,0.0,-0.3445299121699547,4.752082390130084,-2.6360272283473143,2.201179928301691,0.0,0.0,-2.783277505228198,3.4475975987313543,3.0593477988295774,-0.9879283875984014,2.502023637508727,-1.370004052858325,-2.59680891729981,0.0,-0.27502650565008485,-0.01813701614923054,-0.1606344275952127,-0.14082736486683464,-5.599311684545269,3.7895686019961805,-0.6402256104068152,-0.2915465285556969,1.3689058535804237,-0.029762859206256286
