| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_carP                       |  1,4957033 | 0,66683 |   2,24301   | 0,02490 *   |
| b_carP_p.age_group_agg_15_24   |  1,2939837 | 0,58704 |   2,20424   | 0,02751 *   |
| b_carP_p.female                | -1,0859253 | 0,41889 |  -2,59241   | 0,00953 **  |
| b_carP_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carP_hh.cars_gr_2            | -1,1167387 | 0,51996 |  -2,14774   | 0,03173 *   |
| b_carP_hh.cars_gr_3            | -2,3376589 | 0,53732 |  -4,35060   | 0,00001 *** |
| b_carP_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_pt                         | -0,9829037 | 0,69171 |  -1,42098   | 0,15532     |
| b_pt_p.age_group_agg_15_24     |  3,1555569 | 0,57595 |   5,47890   | 0,00000 *** |
| b_pt_p.female                  | -0,4618027 | 0,39477 |  -1,16980   | 0,24208     |
| b_pt_hh.cars_gr_0              |  2,5432369 | 0,24214 |   10,50327  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,4597799 | 0,52084 |  -2,80274   | 0,00507 **  |
| b_pt_hh.cars_gr_3              | -2,9782829 | 0,54153 |  -5,49976   | 0,00000 *** |
| b_pt_hh.cars_gr_23             |  0,0000000 |         |             |             |
| asc_bike                       | -0,4417585 | 0,73073 |  -0,60455   | 0,54548     |
| b_bike_p.age_group_agg_15_24   |  4,7077665 | 0,69822 |   6,74251   | 0,00000 *** |
| b_bike_p.female                | -2,6331688 | 0,51965 |  -5,06717   | 0,00000 *** |
| b_bike_hh.cars_gr_0            |  2,1212884 | 0,31912 |   6,64735   | 0,00000 *** |
| b_bike_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_23           | -2,7380107 | 0,61657 |  -4,44071   | 0,00001 *** |
| asc_walk                       |  3,4021370 | 0,67714 |   5,02429   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  3,0869763 | 0,61075 |   5,05442   | 0,00000 *** |
| b_walk_p.female                | -0,9632181 | 0,42191 |  -2,28298   | 0,02243 *   |
| b_walk_hh.cars_gr_0            |  2,5073327 | 0,22271 |   11,25824  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,3405973 | 0,52411 |  -2,55784   | 0,01053 *   |
| b_walk_hh.cars_gr_3            | -2,5838841 | 0,54986 |  -4,69920   | 0,00000 *** |
| b_walk_hh.cars_gr_23           |  0,0000000 |         |             |             |
| b_car_time                     | -0,2760996 | 0,03184 |  -8,67036   | 0,00000 *** |
| b_pt_time                      | -0,0183090 | 0,00719 |  -2,54758   | 0,01085 *   |
| b_bike_cost                    | -0,2663220 | 0,06701 |  -3,97443   | 0,00007 *** |
| b_walk_cost                    | -0,1421252 | 0,01340 |  -10,60824  | 0,00000 *** |
| g_bike_grad                    | -5,5565563 | 4,42997 |  -1,25431   | 0,20973     |
| g_bike_vgvi                    | -0,8791414 | 0,29292 |  -3,00131   | 0,00269 **  |
| g_bike_stressLink              |  2,5718093 | 0,96498 |   2,66515   | 0,00770 **  |
| g_bike_stressLink_c            | -0,6527102 | 0,89707 |  -0,72761   | 0,46685     |
| g_walk_grad                    | -0,9427388 | 1,78123 |  -0,52926   | 0,59662     |
| g_walk_vgvi                    |  0,0785959 | 0,18991 |   0,41387   | 0,67897     |
| g_walk_stressJct               | -0,8016515 | 1,85299 |  -0,43262   | 0,66529     |
| g_walk_stressJct_c             |  1,0914682 | 1,94225 |   0,56196   | 0,57414     |
| g_walk_aadt                    | -0,0686305 | 0,07498 |  -0,91532   | 0,36002     |


Iterations: 66

Start LL = 4864.317465400571
Final LL = 2081.7286125476826
