Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt,g_walk_aadt_c
37,2075.0918318251424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8007221157024969,1.149271211683153,-1.221947176285775,0.0,-1.1987621746693324,-2.391359944915789,0.0,-0.634658520390402,3.0227778961662084,-0.5903385395646207,2.5867564687947033,-1.5442507056986068,-3.0496571106901853,0.0,-0.06206459329339354,4.737795022185588,-2.736879501748741,2.3049033357324924,0.0,0.0,-2.7580410146278758,3.7280373735396575,3.754830511984047,-1.1919134534772715,2.547071892787099,-1.4516729678346207,-2.5525727686503474,0.0,-0.2727985678199716,-0.019035569816355038,-0.19048537203818924,-0.12797578843127871,1.7603033253981424,0.0,10.004853964114504,1.3971413706990716,-1.6659068441555165
38,2074.736463841421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6139624927876333,1.1043204414571608,-1.1133598078629305,0.0,-1.053201703662751,-2.213117514548463,0.0,-0.8199133130051965,2.9798800577782876,-0.49753709767161247,2.548605434318336,-1.3990306702320454,-2.8467779744546857,0.0,-0.19685652474859633,4.744701854988049,-2.637307065598401,2.2587922553887565,0.0,0.0,-2.571778805880207,3.529719272069631,3.7776976008075978,-1.1070688405650118,2.531108005905654,-1.2861926662903032,-2.376558181895621,0.0,-0.2784447476092823,-0.0204139540694799,-0.1959790351403905,-0.13121526419904975,1.867278655789525,0.0,8.590851853585928,1.3037474055352871,-1.5491689692959552
39,2074.48461775329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4776367106400359,1.1519020900972192,-1.075245002513047,0.0,-0.9706366284011023,-2.1311023381468055,0.0,-0.9684813708287119,3.034278440099955,-0.4617475901656901,2.5474800347265227,-1.3213477365391106,-2.768229958053428,0.0,-0.28266524916480223,4.8346060238845405,-2.6206113202691,2.245664229618284,0.0,0.0,-2.4736960193801365,3.3904458918511367,3.8999502768921186,-1.0758909412843922,2.5337964114196936,-1.2034888007620081,-2.2964602135370935,0.0,-0.28290460911457804,-0.02114134762884723,-0.20026899510600102,-0.13432936421829628,2.0008510143464995,0.0,7.546960435191712,1.255041990546394,-1.5115585958893705
40,2074.407972640022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4662692848641914,1.1569095666684068,-1.0732996985023675,0.0,-0.9650652741302623,-2.1264848415546798,0.0,-0.9801392645884255,3.0397674983883083,-0.4587878985504956,2.5475321730681966,-1.315857520717596,-2.766433896347838,0.0,-0.2915932646580083,4.8404763102280635,-2.6196490383571693,2.2454263144803335,0.0,0.0,-2.470997972586336,3.376942577323464,3.910402403445757,-1.0728743510545777,2.5340544825092146,-1.1982320362434782,-2.2914849678640175,0.0,-0.2826089407857184,-0.021092127718655915,-0.20005497757789206,-0.13452351235520443,2.0178487708930812,0.0,7.38692905978266,1.246958684931462,-1.5016822555784959
41,2073.884137404999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.251403372977803,1.3786693145858875,-1.0634739830469877,0.0,-0.948654632779625,-2.1558670590620808,0.0,-1.2073992733213814,3.2755472821276665,-0.4167267726221234,2.5910839965330412,-1.2975040133008457,-2.865115950359816,0.0,-0.40998270332360676,5.099162176286595,-2.631761579482428,2.2657642420802535,0.0,0.0,-2.4924122860986446,3.110072773635773,4.336247880830821,-1.0336275838733724,2.583632582174069,-1.2025896387147015,-2.3066669560396993,0.0,-0.275412011447294,-0.019684955043481726,-0.192528991202387,-0.14237348446619733,2.698047466412337,0.0,2.6241454612684176,0.932811001481822,-1.1570675796038117
42,2073.5559340714854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2581094972394065,1.3753854274708928,-1.0647948455747487,0.0,-0.9515852297969674,-2.1582913503682297,0.0,-1.2004158177188702,3.2717425540748106,-0.4183644612943216,2.590254124285856,-1.300514505177875,-2.8667089679799433,0.0,-0.4066165849735775,5.094294324735737,-2.6323281223772836,2.2656812651999374,0.0,0.0,-2.4963423660531383,3.1176465565002736,4.328272163318161,-1.0350106405272956,2.582790165767698,-1.2050872486355793,-2.309365305745064,0.0,-0.2753972698283141,-0.0196753772189686,-0.1924938040912477,-0.1422011300789774,2.684953874789385,0.0,2.725289352566624,0.9384035818623241,-1.163533953360596
43,2073.554020271117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2582969687990437,1.3753378955472662,-1.0648379567095454,0.0,-0.9516851935756014,-2.158395970551494,0.0,-1.2002205097545275,3.2716743097867123,-0.4184176224071119,2.5902136690939535,-1.3006232027019393,-2.8667948242544936,0.0,-0.406551704365385,5.094218375292142,-2.632360371621699,2.2656661385272816,0.0,0.0,-2.4965244885025166,3.11782786762341,4.32820944359359,-1.035045149021734,2.58276570142628,-1.2051671415442669,-2.30947115970237,0.0,-0.27539483926772623,-0.019674546736662742,-0.19248825984747256,-0.1421994120827426,2.684745175956729,0.0,2.7267561707783052,0.9385381789845192,-1.1637342202707526
44,2073.5517571385517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.258548795098882,1.3752394550651008,-1.0648978812990413,0.0,-0.9518070019935561,-2.158508957236854,0.0,-1.199954331643496,3.271554194415577,-0.4184920296631299,2.5901933713787426,-1.3007474300607804,-2.866880788232139,0.0,-0.40641655409611827,5.0940871036891435,-2.63240346154792,2.2656575006646484,0.0,0.0,-2.496674842349621,3.1180826531204637,4.328088214202059,-1.0351064292465757,2.5827541287374447,-1.2052667722493333,-2.3095946084684087,0.0,-0.2753937986116173,-0.019674112196777224,-0.19248301962413347,-0.14219738787924122,2.684528685241615,0.0,2.7285894903547323,0.9386637412594225,-1.1639204789464148
45,2073.545470844805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591134342266612,1.375021008825245,-1.0650410276745672,0.0,-0.9520851689168808,-2.158760938526489,0.0,-1.1993564151959146,3.271290339286378,-0.41866505774672946,2.5901560906145864,-1.3010282227395045,-2.867069182568126,0.0,-0.4060710521975245,5.093780048519939,-2.632507434725428,2.265639374728481,0.0,0.0,-2.4969873119192996,3.1186684291162337,4.327780305374369,-1.0352513452592287,2.582734442497331,-1.2055021113146107,-2.3098673702162196,0.0,-0.27539307819629033,-0.01967353225780189,-0.19247231243373122,-0.14219281634285663,2.684095508027411,0.0,2.7327502338596577,0.9388961892172821,-1.1642690303265433
46,2073.545084313025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591577392217614,1.3750042630650026,-1.065052394602704,0.0,-0.9521072816098404,-2.158780755121342,0.0,-1.199309652173345,3.2712698052685862,-0.4186784868284329,2.590152797989271,-1.3010506118030163,-2.8670843188869397,0.0,-0.4060430513549741,5.0937546417601895,-2.6325154977000538,2.2656373432525587,0.0,0.0,-2.4970119414737244,3.1187144900326813,4.327753976734072,-1.035262312814791,2.582732523898385,-1.205521388895301,-2.3098891025722845,0.0,-0.27539298047796584,-0.019673469333785977,-0.1924713527962261,-0.14219244985087215,2.684065562794446,0.0,2.7330699237049747,0.9389108938002009,-1.1642925987914625
47,2073.545077108937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591585451111664,1.375003968336893,-1.0650525966880713,0.0,-0.9521076960252194,-2.158781131606728,0.0,-1.1993087997032499,3.2712694465049483,-0.41867873107072373,2.5901527439581353,-1.301051028946486,-2.8670846042164797,0.0,-0.40604252425873544,5.093754188350621,-2.632515642726821,2.265637309536424,0.0,0.0,-2.4970123877815644,3.1187153406165513,4.327753473303563,-1.035262515909846,2.582732496534621,-1.2055217491397265,-2.3098895065802805,0.0,-0.2753929809950341,-0.019673468776510432,-0.19247133639926942,-0.14219244295703315,2.6840650427664157,0.0,2.733076023979019,0.9389111399629858,-1.1642929962582484
48,2073.5450721973193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591590784562696,1.375003778866385,-1.0650527319777878,0.0,-0.9521079731332236,-2.1587813837743983,0.0,-1.1993082377150106,3.2712692153441503,-0.41867889300002314,2.5901527088899328,-1.3010513084856763,-2.867084796876686,0.0,-0.40604217124674796,5.093753887791422,-2.6325157401984685,2.2656372869291426,0.0,0.0,-2.497012684963804,3.118715909495258,4.327753121131864,-1.0352626514959513,2.5827324794203017,-1.205521991621889,-2.309889775572045,0.0,-0.2753929818486062,-0.019673468462812756,-0.19247132534200737,-0.14219243812151103,2.6840647120628427,0.0,2.7330802413946333,0.9389112897769745,-1.1642932435707298
49,2073.5450675464117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591595679677898,1.3750036089808777,-1.0650528561221007,0.0,-0.9521082304497379,-2.158781618831807,0.0,-1.1993077231889122,3.271269007416931,-0.41867904124646094,2.590152676500656,-1.3010515684241426,-2.8670849776570604,0.0,-0.40604184688299993,5.093753610310346,-2.632515829061677,2.265637265399912,0.0,0.0,-2.497012961849769,3.118716435966115,4.327752781780281,-1.0352627757292159,2.58273246368428,-1.2055222177840326,-2.3098900255724697,0.0,-0.2753929829375061,-0.019673468202025667,-0.1924713147943838,-0.14219243343210689,2.684064419778581,0.0,2.73308426964139,0.9389114168547941,-1.1642934594195595
50,2073.545061344631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591602022195862,1.3750033924896528,-1.065053017044929,0.0,-0.9521085660499327,-2.1587819265050077,0.0,-1.1993070579793443,3.27126874180108,-0.41867923328387857,2.590152634331241,-1.3010519078926377,-2.867085215133376,0.0,-0.4060414282767636,5.093753247921646,-2.632515943782473,2.265637236575993,0.0,0.0,-2.4970133252811926,3.118717122253994,4.327752322781468,-1.0352629364695325,2.582732443188477,-1.2055225135745982,-2.309890352343551,0.0,-0.2753929845683678,-0.019673467867540782,-0.192471300466106,-0.14219242703433876,2.6840640562772426,0.0,2.7330896677705696,0.9389115695084735,-1.164293727002746
51,2073.5450544581445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591608888582346,1.3750031608839446,-1.0650531911276284,0.0,-0.952108931025709,-2.158782262200225,0.0,-1.1993063391669685,3.271268457203938,-0.41867944117385525,2.5901525885296373,-1.3010522774614848,-2.867085474757103,0.0,-0.40604097783173976,5.093752852215767,-2.6325160673783414,2.2656372044022137,0.0,0.0,-2.497013723369211,3.118717868562027,4.32775180701726,-1.0352631100191623,2.582732420821141,-1.2055228358378771,-2.309890708671856,0.0,-0.2753929864553503,-0.019673467492576653,-0.19247128417453724,-0.14219241977645541,2.684063680387146,0.0,2.733095676693796,0.9389117232487693,-1.1642940053809534
52,2073.5450484950047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591614705389105,1.3750029663365657,-1.065053338428241,0.0,-0.952109241133307,-2.1587825482514846,0.0,-1.1993057312317372,3.271268217955388,-0.4186796173095018,2.5901525496882085,-1.3010525917470013,-2.8670856962305082,0.0,-0.4060405987263342,5.093752514083407,-2.6325161716119556,2.265637176354175,0.0,0.0,-2.497014064084879,3.1187185028851876,4.327751355845609,-1.035263256565952,2.5827324017100524,-1.2055231100011468,-2.309891012278144,0.0,-0.27539298808949164,-0.01967346715524643,-0.19247126969702036,-0.14219241336548324,2.6840633778896383,0.0,2.733100884051406,0.938911844873846,-1.1642942328128356
53,2073.5450423431785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591620594255073,1.3750027705760135,-1.0650534873315671,0.0,-0.9521095557136988,-2.158782839160075,0.0,-1.1993051166675928,3.271267977164763,-0.41867979564221763,2.590152510384345,-1.3010529108037636,-2.8670859216093607,0.0,-0.40604021731191575,5.0937521688697975,-2.6325162766879786,2.2656371471633387,0.0,0.0,-2.4970144121252464,3.1187191466446964,4.327750886313401,-1.0352634043855713,2.582732382185233,-1.2055233883853236,-2.3098913210975933,0.0,-0.2753929897348607,-0.01967346678880642,-0.19247125436138227,-0.14219240663004748,2.684063088594465,0.0,2.7331062543501243,0.9389119603595875,-1.164294455591228
54,2073.5450417750776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591621129318795,1.3750027528670041,-1.0650535008386017,0.0,-0.9521095843348648,-2.1587828656854975,0.0,-1.1993050609015792,3.271267955386818,-0.4186798118456744,2.5901525068183964,-1.3010529398511361,-2.8670859421677353,0.0,-0.4060401828500485,5.093752137249284,-2.6325162861979723,2.2656371444384367,0.0,0.0,-2.4970144439947375,3.1187192052442465,4.327750842626646,-1.0352634177642024,2.582732380394162,-1.205523413732848,-2.309891349265716,0.0,-0.27539298988083705,-0.01967346675300549,-0.19247125290784095,-0.14219240599768762,2.6840630639019802,0.0,2.733106749732854,0.9389119702479621,-1.1642944752376136
55,2073.5450410682793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591621785707152,1.3750027312101238,-1.0650535173796507,0.0,-0.9521096194763067,-2.1587828983153656,0.0,-1.1993049925714816,3.2712679287672914,-0.41867983172170536,2.5901525024522893,-1.30105297553656,-2.867085967463491,0.0,-0.4060401407785222,5.09375209815788,-2.6325162978228853,2.2656371410053917,0.0,0.0,-2.4970144833528973,3.118719277230741,4.327750787922755,-1.035263434110549,2.582732378174728,-1.205523444875079,-2.3098913839308786,0.0,-0.2753929900534293,-0.01967346670588414,-0.19247125105339888,-0.14219240519914353,2.6840630356048076,0.0,2.7331073650683884,0.9389119817377738,-1.1642944987019985
56,2073.5450403012865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591622489259746,1.3750027080466118,-1.0650535350782004,0.0,-0.952109657162114,-2.1587829333645954,0.0,-1.199304919409019,3.271267900315706,-0.4186798530228302,2.5901524977817827,-1.3010530138257574,-2.867085994638697,0.0,-0.40604009586853873,5.093752055945679,-2.63251631024299,2.2656371372272486,0.0,0.0,-2.4970145257811507,3.118719354471493,4.327750728232447,-1.0352634515605224,2.582732375770377,-1.2055234782907727,-2.3098914211833654,0.0,-0.27539299022997543,-0.019673466651916403,-0.1924712489921504,-0.1421924043209468,2.6840630074329033,0.0,2.7331080315144285,0.9389119934649308,-1.1642945232619724
57,2073.5450396658075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591623065830635,1.3750026890893094,-1.0650535495572213,0.0,-0.9521096880532782,-2.15878296213437,0.0,-1.1993048595079763,3.2712678770496426,-0.41867987047600175,2.5901524939610203,-1.301053045226514,-2.867086016946542,0.0,-0.40604005918946345,5.093752021104071,-2.632516320391815,2.2656371340488843,0.0,0.0,-2.497014560721034,3.1187194178234376,4.327750678545281,-1.0352634658033877,2.582732373777688,-1.2055235056949851,-2.309891451776097,0.0,-0.275392990366947,-0.019673466604882592,-0.19247124724502532,-0.1421924035845894,2.68406298611775,0.0,2.7331085825014174,0.9389120026664778,-1.1642945429746945
58,2073.5450390335477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591623633871332,1.3750026704253004,-1.06505356379776,0.0,-0.9521097184873526,-2.1587829905117046,0.0,-1.1993048005426383,3.271267854163945,-0.41867988766705294,2.5901524902018918,-1.3010530761762662,-2.8670860389498345,0.0,-0.40604002315384796,5.093751986539556,-2.6325163303642043,2.2656371308352186,0.0,0.0,-2.4970145952851337,3.1187194802788403,4.327750628914292,-1.0352634797797216,2.582732371791027,-1.205523532705037,-2.3098914819657925,0.0,-0.2753929904938046,-0.019673466555837613,-0.19247124546896732,-0.14219240284409804,2.684062966856789,0.0,2.7331091294516945,0.9389120113937791,-1.1642945620499718
59,2073.545038258315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591624324174417,1.3750026477470005,-1.0650535810747006,0.0,-0.9521097554644583,-2.158783025023834,0.0,-1.1993047289390086,3.271267826381756,-0.4186799085530656,2.590152485637413,-1.3010531137953116,-2.8670860657077446,0.0,-0.40603997946079856,5.093751944251918,-2.6325163424542164,2.265637126828212,0.0,0.0,-2.4970146374322075,3.118719556217057,4.32775056785854,-1.0352634966979095,2.582732369346419,-1.205523565533828,-2.3098915186992275,0.0,-0.27539299063776396,-0.019673466493033805,-0.19247124324667078,-0.1421924019274473,2.6840629455460494,0.0,2.73310979851682,0.9389120216594073,-1.1642945848800696
60,2073.5450382502368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2591624324174417,1.3750026477470005,-1.0650535810747006,0.0,-0.9521097554644583,-2.158783025023834,0.0,-1.1993047289390086,3.271267826381756,-0.4186799085530656,2.590152485637413,-1.3010531137953116,-2.8670860657077446,0.0,-0.40603997946079856,5.093751944251918,-2.6325163424542164,2.265637126828212,0.0,0.0,-2.4970146374322075,3.118719556217057,4.32775056785854,-1.0352634966979095,2.582732369346419,-1.205523565533828,-2.3098915186992275,0.0,-0.27539299063776396,-0.019673466493033805,-0.19247124324667078,-0.1421924019274473,2.6840629455460494,0.0,2.73310979851682,0.9389120216594073,-1.1642945848800696
std.err,,,,,,,,,0.6147483517503556,0.5598391444697721,0.41073292836662906,,0.49841511424321444,0.5184554646906334,,0.6408296345078852,0.5480319563002211,0.3872085085190916,0.24481853166036666,0.4991048587602133,0.5233131703395905,,0.6700061331889322,0.6222873164180226,0.512286316141974,0.31533034154267026,,,0.5931594337168506,0.6261751358908156,0.6080428039963344,0.42867244217549344,0.2262835953502981,0.5036799301549835,0.5380935796473584,,0.031329389564154216,0.007156654362881288,0.027646932273171335,0.007864078793641508,0.8321914337785864,,2.1502482464945807,0.3605801653937631,0.35871779078303184
t.test,,,,,,,,,2.048256703466165,2.4560673567213236,-2.593056235617931,,-1.9102746450819947,-4.163873605444581,,-1.8714876222289492,5.969118750786315,-1.0812776562021809,10.579887347869137,-2.606773087777895,-5.478719489989567,,-0.6060242725364741,8.185530718466678,-5.138759829229259,7.1849639198821835,,,-4.209685449636088,4.980586704038116,7.117509720392365,-2.4150456032209435,11.413696893706424,-2.3934318073044634,-4.292731982070895,,-8.790244382956544,-2.748975358523982,-6.9617576859854875,-18.081253463840774,3.2252950902882924,,1.2710670979373861,2.603892592467172,-3.2457118514768224
p.val,,,,,,,,,0.04053485298130566,0.014046682646473352,0.009512721458412532,,0.0560978605755349,3.128933694207525E-5,,0.06127752393249475,2.38538455654691E-9,0.27957362344207626,0.0,0.009139990780397511,4.2841491465495096E-8,,0.5444986353412118,2.220446049250313E-16,2.765575961571898E-7,6.723510637129948E-13,,,2.5572646572991076E-5,6.339179290382191E-7,1.09889874977398E-12,0.01573323971713836,0.0,0.016691583823505995,1.764879981847045E-5,,0.0,0.005978188029041487,3.360423050935424E-12,0.0,0.0012584288475219196,,0.20370477919099894,0.009217163697875508,0.00117157357440556
