| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_carP                       |  1,5101531 | 0,66595 |   2,26768   | 0,02335 *   |
| b_carP_p.age_group_agg_15_24   |  1,2838410 | 0,58547 |   2,19285   | 0,02832 *   |
| b_carP_p.female                | -1,1035369 | 0,41898 |  -2,63389   | 0,00844 **  |
| b_carP_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carP_hh.cars_gr_2            | -1,1116342 | 0,51824 |  -2,14502   | 0,03195 *   |
| b_carP_hh.cars_gr_3            | -2,3214952 | 0,53641 |  -4,32787   | 0,00002 *** |
| b_carP_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_pt                         | -0,9671364 | 0,69047 |  -1,40070   | 0,16130     |
| b_pt_p.age_group_agg_15_24     |  3,1473645 | 0,57422 |   5,48107   | 0,00000 *** |
| b_pt_p.female                  | -0,4755586 | 0,39486 |  -1,20437   | 0,22845     |
| b_pt_hh.cars_gr_0              |  2,5472024 | 0,24165 |   10,54067  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,4609763 | 0,51913 |  -2,81430   | 0,00489 **  |
| b_pt_hh.cars_gr_3              | -2,9684634 | 0,54051 |  -5,49198   | 0,00000 *** |
| b_pt_hh.cars_gr_23             |  0,0000000 |         |             |             |
| asc_bike                       | -0,2930212 | 0,71817 |  -0,40801   | 0,68327     |
| b_bike_p.age_group_agg_15_24   |  4,5745241 | 0,63591 |   7,19361   | 0,00000 *** |
| b_bike_p.female                | -2,6195126 | 0,51660 |  -5,07063   | 0,00000 *** |
| b_bike_hh.cars_gr_0            |  2,1744006 | 0,31396 |   6,92570   | 0,00000 *** |
| b_bike_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_23           | -2,7308597 | 0,61204 |  -4,46193   | 0,00001 *** |
| asc_walk                       |  3,4005069 | 0,67564 |   5,03304   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  3,1033313 | 0,60951 |   5,09155   | 0,00000 *** |
| b_walk_p.female                | -0,9711350 | 0,42242 |  -2,29900   | 0,02151 *   |
| b_walk_hh.cars_gr_0            |  2,5016416 | 0,22220 |   11,25876  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,3424162 | 0,52251 |  -2,56918   | 0,01019 *   |
| b_walk_hh.cars_gr_3            | -2,5707910 | 0,54940 |  -4,67929   | 0,00000 *** |
| b_walk_hh.cars_gr_23           |  0,0000000 |         |             |             |
| b_car_time                     | -0,2711650 | 0,03129 |  -8,66515   | 0,00000 *** |
| b_pt_time                      | -0,0173738 | 0,00710 |  -2,44717   | 0,01440 *   |
| b_bike_cost                    | -0,1427943 | 0,02290 |  -6,23568   | 0,00000 *** |
| b_walk_cost                    | -0,1363281 | 0,00779 |  -17,50723  | 0,00000 *** |
| g_bike_stressLink              |  4,3253687 | 1,36636 |   3,16561   | 0,00155 **  |
| g_walk_stressJct               |  0,7752569 | 2,08002 |   0,37272   | 0,70936     |
| g_walk_stressJct_c             |  0,7786048 | 2,33276 |   0,33377   | 0,73855     |


Iterations: 75

Start LL = 4864.317465400571
Final LL = 2084.702094727919
