Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_walk_stressJct
10,3085.1918853585134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3248535973224438,-2.128972557853937,-0.5989381340372342,0.0,-0.09296059555224401,0.5131737228207258,0.0,-1.9436552302183512,1.731376063447693,0.9025693819121772,3.115016117928544,0.46306122020495066,-1.2786145568056886,0.0,1.3119482383889574,4.608108036638808,-0.2627764615488307,2.1831097759005376,0.0,0.0,-0.4890672624352392,2.6118496426775755,-0.5549471176088693,0.3409902213773466,2.147382846020172,0.5772598022899563,-0.17315752578752625,0.0,-0.7355565484811202,-0.13128410952820166,-1.9561180195824854,-0.1416134514178207,-0.4622482334895333,1.6501884281027213
11,3009.138547469539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7520117031345666,-1.7039127129228169,-0.15244115970659694,0.0,-0.3319885473690243,0.3726611152130407,0.0,-1.9684463447962184,1.3152293232633103,0.8117345772142401,4.030285517409384,0.6139507299592138,-1.5036074001830122,0.0,1.1178424685967219,4.975828515322639,-1.25395073739625,2.438777518244483,0.0,0.0,-0.8493625180427334,2.9165411796564986,-0.14565827426195715,0.5261656891486199,2.1139286774055965,0.9261176760980251,-0.14742582165195914,0.0,-0.7023604161011296,-0.11793637707614421,-1.8546855481218076,-0.14303817349938747,-0.5148443249661254,2.2715669259586204
12,2903.8808660012437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4867834903706543,-1.248595281556906,0.3960807596758747,0.0,0.20213095822861205,-0.32440757923597974,0.0,-2.1191419117738035,0.9116577869703408,0.9404210318016493,4.4390664925550025,0.6803235613019529,-1.5549493095900324,0.0,0.9810512339011778,5.1830480815366915,-2.6185426170875807,2.869251619250589,0.0,0.0,-1.3119792479493648,3.2292024046420957,-0.13601602733136464,-0.034882432948816544,2.1575680445216454,0.430239343568096,-0.16474944294431448,0.0,-0.6851952933993338,-0.10965275264447825,-1.826729718026824,-0.14322146034851363,-0.5816480613555931,3.3230594057238614
13,2761.134290048524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4007940949328435,-1.7427841696483621,0.27047910828854715,0.0,-0.04894429828493313,-1.421089136384991,0.0,-2.5738297920279827,0.7946607551076478,1.1255581681568994,3.6543343755240816,0.7812721344034538,-1.3371161054274339,0.0,0.6222979292938158,4.743088156211482,-4.626621939258832,3.09567355158364,0.0,0.0,-1.973610921221829,2.788163466311923,0.6370099988896987,-0.8738206034589101,3.0659277121860478,0.494435355080324,-0.9082269367901121,0.0,-0.6184135147301135,-0.08931990698385334,-1.766405776586509,-0.14246336640187693,-0.6969305061679457,5.306624096951467
14,2679.1012267810033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985748498297451,-1.4550803107967583,-0.7036691612835934,0.0,0.8663930386434218,-0.725882650171583,0.0,-1.4245422686702698,2.166428579517178,-0.8207850679090938,2.8830871179738438,-0.049871346381508586,-1.139546233064561,0.0,-0.14845752328704986,4.324625771144916,-4.369322738284879,2.945225158628035,0.0,0.0,-2.31289951954107,3.1683120396012807,1.486948334518867,-0.512830978747864,2.359397873427331,0.1367912520685572,-2.5198566591612717,0.0,-0.6703990258614244,-0.12939785774812668,-1.5786971554463118,-0.1613619363881813,-0.7149560109397989,7.6212479456244155
15,2620.1256840596384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.202797231122316,-0.655611786938484,-0.8960146144533904,0.0,0.7665456089473988,-0.4609575555220504,0.0,-1.2705457918103915,2.3472182661775927,-1.492181230795147,2.0356021138557088,-0.15100647343305348,-1.1420914867524716,0.0,-0.47107155398823236,4.537702814277981,-3.812404940040373,2.859808974084457,0.0,0.0,-2.4052918283848035,3.489395408459626,1.3492762194525927,-0.7574264152509361,2.3193855304231947,0.20021071072245877,-2.7915491089618554,0.0,-0.6065196021294059,-0.10246825282365883,-1.4700882062051028,-0.15312985216206873,-0.7327403233659833,8.428398388097001
16,2564.0104145195255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7747162037605,0.5558224901919481,-3.138957910682787,0.0,0.427654554836792,-1.5835777797238295,0.0,-0.12560904627799285,2.1800070150129627,-1.5673079447865803,0.7013008050681833,-0.09866722186647517,-1.5156207495003335,0.0,-2.2259565534845174,5.5168316136069615,-1.2447478416736746,2.2965126688878486,0.0,0.0,-3.1088909806647016,4.239270887377994,2.2661430942553267,-1.5723555098309245,1.1512140424794286,-0.016585570670392874,-1.0281639465222838,0.0,-0.5672165565303497,-0.10735981164815879,-1.033061288911435,-0.15990031537863908,-0.7404367109640333,10.390820023705125
17,2507.4089243706585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3384274116248862,0.6748776653928861,-3.1278383151425015,0.0,0.2574561363281944,-1.3735240904608754,0.0,-0.664962632554391,1.3266707367412205,-1.562425893093822,1.4150582921143116,-0.9262266502097872,-2.30519901035251,0.0,-2.4535928402529636,5.569256325797476,-0.5692517602269439,1.69733526447783,0.0,0.0,-3.5047864884752538,3.6541960732490857,2.478437970797411,-2.0783128005587974,1.652218558796449,-0.18795522862780017,-0.5014480223566443,0.0,-0.5433748651694188,-0.07565183406969803,-0.936536735032926,-0.1556422780848809,-0.6250501119733307,10.91053701223418
18,2365.9792060204963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9515605751569156,0.6216462068787841,-1.6502962561387,0.0,-0.42300632126274107,-0.8088040692516119,0.0,-1.020012196145255,1.661576930918182,-0.3025953807790518,1.3929972673245614,-0.38804752690738364,-2.854452462710849,0.0,-2.739986956356912,5.722823389185835,-1.0700405629894796,2.202331238139112,0.0,0.0,-4.70948215263765,3.2145345736932613,2.789246149235211,-1.3726746767157394,1.7699488382737552,-0.9797374497273474,0.10014839529448649,0.0,-0.4774322014687521,-0.06603912776778444,-0.7134246489071423,-0.1501912652775501,-0.42064936549356957,11.097311368618314
19,2314.7582061862217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461848190831015,0.5694215817183704,-1.1827621908824397,0.0,-0.36668852846915306,-0.9870483492633312,0.0,-0.7845434142257113,1.615069176632393,0.015401885335807997,1.348991067397344,-0.6059817760926667,-2.5372643764044396,0.0,-2.9683724386318167,6.209152970298644,-1.2500968732852529,2.4210886184884854,0.0,0.0,-5.243591645761059,2.9689704527303604,2.7197443888721624,-1.0685348483311636,2.0056029678216976,-0.8189257760267505,0.017446628316335144,0.0,-0.478778624349836,-0.07157965246086992,-0.6180077699802238,-0.14978995992754315,-0.35453748724701073,10.898983412909786
20,2293.610838250564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857256146895047,0.9934218387189969,-0.3897275407514006,0.0,-0.5456845090560235,-2.4428755247385303,0.0,-1.405861325746453,2.0142720194826196,0.6299313776036952,1.9151808333345923,-0.7689115326668661,-0.7194483819383315,0.0,-2.2975499860085904,7.077073056726232,-1.6703294467043879,1.8313160134729136,0.0,0.0,-5.183965999944489,2.84871216906406,2.7712426192384907,-0.035428633573417745,2.181138124399518,-0.8928039380128073,-0.7450634816714569,0.0,-0.20714552746143655,-0.010933771900824021,-0.5641620835689346,-0.12152782863256867,-0.2770088491727582,8.712173328495119
21,2265.2115537848535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9017444737767049,0.8022762344043517,-0.39784281618834,0.0,-0.44182459384287337,-2.342366331181069,0.0,-1.661504616829589,1.8762368573928756,0.6717063902904334,2.1117913745764216,-0.29141182423386314,-0.9373419632701611,0.0,-2.6659141814193386,7.364996000373425,-1.8589965143229772,1.8615481088714163,0.0,0.0,-5.5327407032559215,2.8993282655122767,2.9505998582660586,-0.5818880159512378,1.8543881191345954,-0.868381401756436,-1.7627494247656892,0.0,-0.1415752953236274,0.006160262531470461,-0.43385671059822295,-0.11145002021039263,-0.2718363171315542,7.7764093569263615
22,2225.1887892138116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012886670098952,1.1747813267428004,-0.46110791986921684,0.0,0.0950650456992333,-2.379240966615142,0.0,-1.3481270425203007,2.71213078677597,0.444359257656778,2.1496913896554752,-0.2963376179874543,-2.699040283441254,0.0,-2.4774521138799876,6.988350133618244,-2.4039314293039493,2.5220961359152785,0.0,0.0,-5.66410282306268,2.6713346968301774,3.3805667318603483,-1.108475461078139,2.286876881716749,-0.18003234934049384,-2.1610625835189445,0.0,-0.08759540070817068,0.005458502675478513,-0.37262848241831986,-0.10583236999218658,-0.26918158546732907,6.592974323732738
23,2199.936804142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658054856297385,1.1645392418903333,-0.7167163090723552,0.0,0.07848751722300513,-2.825214977768862,0.0,-1.645668709789706,3.244440311653906,-0.6180466596912059,2.3959514919166214,-0.08647837863801225,-3.3721413917237637,0.0,-2.7941940026449954,6.713010293455725,-2.997219241360923,2.6587339093802993,0.0,0.0,-5.841404869415891,2.4794403952517747,2.9892822812780304,-0.9081215100613672,2.4414233859428194,-0.057576069332198984,-2.306579188728557,0.0,-0.14207083323467445,0.0013964685190231488,-0.28692048154532435,-0.10934071499216819,-0.2571244877512294,7.189378146977811
24,2169.1253615079813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4852660986563144,1.7195424583774683,-1.1329819257092357,0.0,-0.06838087751940793,-2.380908127039125,0.0,-1.5451921007807847,3.31130173901053,-0.41331484262695956,2.7704056167811957,-0.2319087049909584,-3.0316052405927585,0.0,-2.554466248562043,6.388395995428533,-3.2783019599857566,2.8727038374914016,0.0,0.0,-5.6678362516421,2.4324467262340015,3.389124074698471,-0.9677440786197907,2.690491148915535,-0.16960356994346065,-2.886440371721033,0.0,-0.2836977953972464,-0.030368606290148578,-0.32094867101554597,-0.12702629248379554,-0.2346324573497451,8.639865118586242
25,2161.6961555108323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380965252668104,1.3134559643451396,-0.4131285076966966,0.0,-0.30979556497942967,-2.0603199837889337,0.0,-1.438348583439564,3.483386770593988,-0.5353466683767282,2.668994557099104,-0.6398750851786366,-2.7697879199099757,0.0,-2.5282861967511705,6.4659192801730505,-3.0865969924603136,2.611094721710197,0.0,0.0,-5.339655686075202,2.5295434263906866,3.8237938268778877,-1.263305291657826,2.551644055145383,-0.3710110093813905,-2.5678406796344535,0.0,-0.30573447205124393,-0.034724918844980884,-0.32416269853167046,-0.13176412591188072,-0.24204063941952716,9.059324218791716
26,2154.7244825771095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5117266057806471,1.2097163575073213,-0.5441488795945436,0.0,-0.5357098617595272,-1.552553135338124,0.0,-1.4989273570352606,3.3591962965898077,-0.2914312056320165,2.3982911582554403,-1.132612913040008,-2.797780407088477,0.0,-2.612719947954839,6.507967440501156,-3.1348254260772577,2.403534924838248,0.0,0.0,-5.043359500810253,2.5740630012852765,3.6590844643213822,-0.9091240316266012,2.3972670944344343,-0.6859228311471159,-2.219913866231893,0.0,-0.2835993642874547,-0.024175436762036182,-0.30934581650066717,-0.1292162389426024,-0.2527976256979402,9.094222590314713
27,2138.271900848835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850170333449509,1.4475437636331072,-0.7874677866912454,0.0,-1.0010362675386655,-1.4673342306809458,0.0,-1.5258786544149243,3.462506404280021,-0.27108584523057716,2.683274330665379,-1.3044597528732296,-2.4291259152122953,0.0,-2.600949817692489,5.609551721215752,-2.2919941050825763,3.056462282650533,0.0,0.0,-4.865319143203837,2.7371036139941656,3.4954279679572404,-0.7190528249043617,2.6753619925579306,-1.1671048306908405,-1.8618011974442217,0.0,-0.26171968239173515,-0.01996077156059956,-0.23872752663988409,-0.12636305207056162,-0.22353902982916585,9.118099062946136
28,2123.978390133041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9199988534474275,1.6682179465482725,-0.7884414546430281,0.0,-0.624184482177514,-2.183252747317763,0.0,-1.3324165384234365,3.384563281742659,0.010629777205025281,2.623695119325827,-0.8905215382020291,-2.932496233778335,0.0,-1.6786072168721127,5.338095788086592,-1.9040515244400484,2.484174876503126,0.0,0.0,-4.243194028415911,3.11421281048306,3.557286386907845,-0.45556211091520676,2.597120057429434,-0.8666301215283452,-2.2912686411219427,0.0,-0.2483249282463009,-0.01642419435873252,-0.22964237490935702,-0.12718687855540559,-0.1322024186091476,9.579812309146986
29,2116.4909839129787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178092751571745,1.7023773533504738,-0.9054941689826926,0.0,-0.8416193612371383,-2.6102741955869186,0.0,-1.144482486898812,3.3606946744745234,-0.04946748639846412,2.63920699957475,-1.1396640436699084,-3.170455890247904,0.0,-1.5129429838978297,5.307732792081787,-2.1159462899826886,2.701846189976498,0.0,0.0,-3.3887096488480752,3.3471752099962027,3.6053275353863112,-0.5867571381543634,2.5787081786306003,-1.0709613320010953,-2.7001575545826384,0.0,-0.25305329055220693,-0.01554473124998464,-0.24005822178529176,-0.1269175801867965,-0.10034276555911409,9.421415096603475
30,2106.7493684564797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5370598128010937,1.849297527872493,-1.2875909678681188,0.0,-1.3498020140302158,-2.7814042437186877,0.0,-0.8652377443680919,3.6365888320687114,-0.4291053493736939,2.691385779564202,-1.6283546968383567,-3.146399354063033,0.0,-0.6060349161952509,5.378072642324681,-2.731124787137054,2.567384221445051,0.0,0.0,-3.3166303381701425,3.6153231912350643,3.7607494128604877,-1.0429525675514888,2.636098728376615,-1.5991479651846614,-2.9080774177714845,0.0,-0.2511542643104527,-0.0167129422639356,-0.2534257234739612,-0.12423027020388945,-0.004834737319426671,8.66831288828453
31,2104.806309954188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8627747112708466,1.5282835258264862,-1.0856101764623167,0.0,-1.7169984595174004,-2.8525306559508956,0.0,-0.8028785876719027,3.3737224546121594,-0.45859660277985653,2.742521390040137,-2.0051372876736,-3.49350768694478,0.0,-0.18920807265800266,4.956868560972185,-2.3457215916673624,2.489143358176278,0.0,0.0,-3.5618355826740045,3.739272802592719,3.3139509967535203,-0.9698728424525077,2.561220187964861,-2.024269950345581,-3.3577397196874674,0.0,-0.26600468626433676,-0.013099245589914443,-0.2812513221618973,-0.11897502421409152,0.018819018009536784,7.340233475616186
32,2102.8454178578454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9140584888378955,1.4302057515824678,-1.0564781705420916,0.0,-1.750514893315627,-2.8600981108943127,0.0,-0.7003319319303438,3.2931493503226554,-0.47900473215014966,2.694454014386607,-2.073640858484399,-3.522520450010078,0.0,-0.3035448666774765,4.945964855928879,-2.405646949369591,2.5678919968370066,0.0,0.0,-3.400310138703249,3.7738791685564514,3.28549818770972,-1.0208125554848257,2.5370377406148314,-2.041809966187536,-3.2961244172666326,0.0,-0.26582516932217753,-0.013729280260046387,-0.2542687200971014,-0.11887694255484504,0.03532282291873359,7.2813337382315755
33,2101.816761128782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8034329777988245,1.3573053425828112,-1.2563125138676232,0.0,-1.4163849593582443,-2.6267083300349703,0.0,-0.5963664022317963,3.2837606665249806,-0.5973857242932082,2.5335896177582593,-1.7729981224426732,-3.210205555529707,0.0,-0.3537228029926529,5.048566863506341,-2.7424332582096724,2.4976460421140945,0.0,0.0,-3.499810571083688,3.718506748391621,3.3155180187278463,-1.2050285929172502,2.5079526011201985,-1.6584538081841027,-2.756919488536916,0.0,-0.267070170526224,-0.019181031568535734,-0.258904024860319,-0.12169198687228984,0.04153639305234237,7.456962222213723
34,2100.580388620074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.817198850198797,1.3329486425409331,-1.1795465934551026,0.0,-1.4393653029262794,-2.6338239530487004,0.0,-0.6181131801606118,3.1963063381105608,-0.5220723886242502,2.5679901060585912,-1.7796204944888836,-3.2648388742254695,0.0,-0.3310429496570542,4.900184637140936,-2.565023272638615,2.4640073019267192,0.0,0.0,-3.2566625569473118,3.7300672621988937,3.2311313913842516,-1.0729524557498236,2.4905459877114904,-1.6867937817968042,-2.8626248497587117,0.0,-0.2666648352694361,-0.01772420599230165,-0.2537534151105877,-0.12132841241444704,0.05741321809895253,7.287398248600256
35,2099.6272013769085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8151141655186223,1.2219477561832166,-1.1335957725354517,0.0,-1.3931570540146163,-2.5188584102080323,0.0,-0.6537196043671974,3.0558045182820357,-0.4925547534573169,2.576349416365301,-1.7264230268542822,-3.166806386443545,0.0,-0.36166998357000735,4.7437951057950976,-2.481326795012351,2.46858245273032,0.0,0.0,-3.134810357511079,3.6958843002316653,3.0866429627860303,-1.0393906780663316,2.47273475544835,-1.6543284431706082,-2.833328693941998,0.0,-0.2677058619923612,-0.01697860373585696,-0.24875025813833826,-0.12069692543744384,0.08357727769369688,6.822454116826279
36,2097.7043007338493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7011440954576962,1.0239725537523259,-1.0837088487714097,0.0,-1.1523685864654616,-2.216545566255895,0.0,-0.7638401644689473,2.816776722289003,-0.4473588150498806,2.5473816195732977,-1.4754231548175363,-2.8757441096303196,0.0,-0.4552286221238754,4.4841283953045155,-2.40727280062411,2.398893618535445,0.0,0.0,-2.745341159948025,3.561596332534452,2.859164920271824,-0.9796968507407534,2.4272893092472643,-1.4157930050067582,-2.5852725478818384,0.0,-0.2700993300452635,-0.01724895376064965,-0.24135969868439552,-0.12156568783489831,0.16181902717246513,5.8898069463655975
37,2095.6322488621017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212295153525134,0.8484949967054396,-1.0110226528068385,0.0,-0.7446943437913157,-1.8081184811259727,0.0,-1.02864572162036,2.6195365280875915,-0.3792094773339457,2.495490007553784,-1.0681866959043633,-2.4538161512741086,0.0,-0.6816319562731303,4.252502692075589,-2.351986704517378,2.32845555146178,0.0,0.0,-2.3533892394047324,3.267276853117673,2.6726077862676005,-0.9223095087702161,2.394430078448281,-1.0047508099889768,-2.1888012656031837,0.0,-0.2750024273688145,-0.018487717128843575,-0.23087235284389232,-0.12458699639623882,0.2994570663298203,4.494097742438373
38,2093.944702925222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.257442740029725,0.934441572730208,-1.000845819613183,0.0,-0.6943793827498862,-1.7605962654884375,0.0,-1.1917694309111062,2.730262113152628,-0.35625958925264845,2.47048469446649,-1.019323890691511,-2.3770746030645418,0.0,-0.8203589587200795,4.397591151782831,-2.4019344123807187,2.295440544096098,0.0,0.0,-2.281715129930293,3.1257992212875796,2.800200275067825,-0.9198190081429686,2.392206853499322,-0.9421465115404214,-2.0685947203890667,0.0,-0.2791980430073088,-0.01976156313309315,-0.23303690465825921,-0.12832210604971647,0.38696576239697605,3.9015443975286637
39,2091.6711115213834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0287557579035587,1.2778975699092194,-0.9658268843295694,0.0,-0.7171001010617066,-1.9409348560244917,0.0,-1.427931651634024,3.1306836153664968,-0.3142247816488588,2.4524084753810986,-1.0765771094167436,-2.5468059437475956,0.0,-1.00500641146417,4.717828155760959,-2.430489287046571,2.3062160876127704,0.0,0.0,-2.4961285478459154,2.9404492710326173,3.183193420788766,-0.8908292060703468,2.4440255757602127,-0.9464684337459857,-2.167808196068604,0.0,-0.2826772054174889,-0.020433094965433975,-0.21825453202388476,-0.13501353669587102,0.5420802786491715,3.00129434743151
