| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| asc_carD                       |  0,0000000 |         |             |             |
| b_carD_p.age_group_agg_15_24   |  0,0000000 |         |             |             |
| b_carD_p.female                |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_carD_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_carP                       |  1,7200536 | 0,68685 |   2,50427   | 0,01227 *   |
| b_carP_p.age_group_agg_15_24   |  1,2801376 | 0,59691 |   2,14462   | 0,03198 *   |
| b_carP_p.female                | -1,1434680 | 0,42495 |  -2,69081   | 0,00713 **  |
| b_carP_hh.cars_gr_0            |  0,0000000 |         |             |             |
| b_carP_hh.cars_gr_2            | -1,2659214 | 0,55087 |  -2,29802   | 0,02156 *   |
| b_carP_hh.cars_gr_3            | -2,4487756 | 0,56906 |  -4,30321   | 0,00002 *** |
| b_carP_hh.cars_gr_23           |  0,0000000 |         |             |             |
| asc_pt                         | -0,7495797 | 0,71084 |  -1,05450   | 0,29165     |
| b_pt_p.age_group_agg_15_24     |  3,1629445 | 0,58579 |   5,39945   | 0,00000 *** |
| b_pt_p.female                  | -0,5258839 | 0,40319 |  -1,30432   | 0,19212     |
| b_pt_hh.cars_gr_0              |  2,5956315 | 0,24540 |   10,57709  | 0,00000 *** |
| b_pt_hh.cars_gr_2              | -1,6134624 | 0,55137 |  -2,92626   | 0,00343 **  |
| b_pt_hh.cars_gr_3              | -3,1265555 | 0,57325 |  -5,45410   | 0,00000 *** |
| b_pt_hh.cars_gr_23             |  0,0000000 |         |             |             |
| asc_bike                       | -0,1127836 | 0,73761 |  -0,15290   | 0,87847     |
| b_bike_p.age_group_agg_15_24   |  4,8845243 | 0,65002 |   7,51439   | 0,00000 *** |
| b_bike_p.female                | -2,6333267 | 0,52080 |  -5,05631   | 0,00000 *** |
| b_bike_hh.cars_gr_0            |  2,2783277 | 0,31393 |   7,25734   | 0,00000 *** |
| b_bike_hh.cars_gr_2            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_3            |  0,0000000 |         |             |             |
| b_bike_hh.cars_gr_23           | -2,8551314 | 0,63585 |  -4,49029   | 0,00001 *** |
| asc_walk                       |  3,6167215 | 0,69696 |   5,18927   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  3,9554381 | 0,64169 |   6,16411   | 0,00000 *** |
| b_walk_p.female                | -1,0848074 | 0,44109 |  -2,45939   | 0,01392 *   |
| b_walk_hh.cars_gr_0            |  2,5741883 | 0,22640 |   11,36990  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -1,4813840 | 0,55558 |  -2,66639   | 0,00767 **  |
| b_walk_hh.cars_gr_3            | -2,5628758 | 0,58792 |  -4,35923   | 0,00001 *** |
| b_walk_hh.cars_gr_23           |  0,0000000 |         |             |             |
| b_car_time                     | -0,2836624 | 0,03148 |  -9,01068   | 0,00000 *** |
| b_pt_time                      | -0,0203809 | 0,00713 |  -2,85693   | 0,00428 **  |
| b_bike_cost                    | -0,1905582 | 0,02541 |  -7,49836   | 0,00000 *** |
| b_walk_cost                    | -0,1507097 | 0,00946 |  -15,92471  | 0,00000 *** |
| g_bike_stressLink              |  2,0345000 | 0,64614 |   3,14869   | 0,00164 **  |
| g_walk_stressJct               | -3,5406084 | 1,41974 |  -2,49385   | 0,01264 *   |
| g_walk_stressJct_c             |  6,2555031 | 2,27661 |   2,74773   | 0,00600 **  |
| g_walk_aadt                    |  1,0934878 | 0,36529 |   2,99347   | 0,00276 **  |
| g_walk_aadt_c                  | -1,3638113 | 0,36781 |  -3,70792   | 0,00021 *** |


Iterations: 70

Start LL = 4864.317465400571
Final LL = 2070.308402628096
