Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
70,10981.107424446798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.169032621122861,0.0,1.461908343415745,-0.21982750516936256,-0.12918241672267833,1.224350708644033,-0.5748821826949806,4.062677797763539,-0.1552816461410921,-0.3440101144135959,0.0,0.43097065634863274,0.0,-2.6732320905016658,-1.1819777199608337,2.571262694660455,0.5673191085569964,0.3432744972101532,0.5026191936260888,-0.6113601989902852,6.542943085630983,-0.7936745341543036,-1.31444835594592,0.5155404952399515,0.3040806412536076,-0.5470714275258841,-4.262550817847188,-0.6042578419127546,2.4528789787900434,0.0,-1.7973560834787887,-0.1583395470883403,-0.12446834875666424,6.359234888431536,-0.9497839505270068,-3.259118245058252,0.8834666172591152,1.7444156894427363,0.5384677078546526,1.4216195259978772,-0.8169086595008603,1.8273231900928517,-0.12864214668192547,-0.9103537256661756,0.26565376807435176,-0.35501711454647256,6.332009799897253,-0.38821166484902714,-0.7766595389013112,0.39699434482291496,1.321079989866384,0.1501401196228499,-0.22474977375315278,-0.048021561625045436,-0.18521237070106963,-0.12025653784124692,6.301879603810349,-0.649997740350377,0.5489294157883374,0.9419163096319045,0.4820658570364144,3.9540883855707367,-0.1985153474864076,1.3158944484273514,0.23467614072924808
71,10980.124084265997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1641534724224194,0.0,1.4625886020112748,-0.21846602827780678,-0.12704590699973295,1.2204748007975725,-0.5774719577156585,3.7960225972841437,-0.15158741598660366,-0.34510593672039136,0.0,0.4305386341052289,0.0,-2.6832341264496327,-1.1768835933055004,2.5809292286057475,0.5756927082227934,0.3520171746156305,0.5031441014275637,-0.6134398459251783,6.277358542143871,-0.8000945229958055,-1.3303131572294797,0.5408743712721588,0.30541746712753165,-0.5495859702179007,-4.21601281281051,-0.4909192276122217,2.4452365919105445,0.0,-1.8139540676762915,-0.06617308693115931,-0.11092427255171232,6.048719868514422,-0.9077576029953919,-3.3467325910107717,0.8926413700166755,1.6965939351736112,0.5287172133611382,1.4119558672189139,-0.8048928160523687,1.835296040162655,-0.11842426187322354,-0.9001848828315709,0.2665019805041835,-0.35715455494298076,6.056111951563497,-0.3877325539467383,-0.7816990630925551,0.40512369070489174,1.3241236004514072,0.15317999742663427,-0.22558404686993785,-0.04816270092220215,-0.17419044485201612,-0.12040461244023719,8.536045334803255,-0.6283952287397001,0.6011961928540225,1.1540848854275856,0.4140303245416608,4.349414824246369,-0.1420245978693342,1.3359598818446876,0.23983013173065998
72,10977.98078948333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1746631375377317,0.0,1.466753188056184,-0.21542831748803576,-0.12323614751169185,1.2258389432470194,-0.574988597314818,3.5799574580901803,-0.15160501266263668,-0.3417221967138463,0.0,0.4307087931936155,0.0,-2.6750013720555144,-1.1911970026030831,2.569841952618276,0.5724988100054442,0.34833816345916174,0.5073140784376643,-0.6188353394842379,6.0579604959809155,-0.7949269493650032,-1.3186393582033609,0.524314798851734,0.3122806429283363,-0.5430933245662728,-4.148082478972533,-0.4841161161183482,2.4030724712047213,0.0,-1.771418411711363,-0.06281187884794295,-0.14670991801492955,5.802569747678004,-0.8811950004726172,-3.366822405699096,0.8885514784715952,1.6928174804970935,0.5329113326122493,1.3926114108277696,-0.7912972624988445,1.8242403228183293,-0.10860165513738065,-0.8772672468621437,0.26768046992996997,-0.3618020889848473,5.826592251039561,-0.3821129065340637,-0.7800193174532388,0.41658025787520536,1.3351833982015695,0.1588776206982411,-0.22615603608069876,-0.04855212257650028,-0.15610130610601625,-0.11784488100749184,11.829182428129174,-0.5831683661549453,0.6549988868397821,1.4278480311924548,0.30895564639695455,4.820138803525326,-0.021301568910487845,1.3806204865222054,0.254039492132926
73,10975.902788110358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1808123535007211,0.0,1.4585713466826518,-0.21853170254705992,-0.128512335332694,1.2322603040182933,-0.5763922279949784,3.571896029884525,-0.15831747278633268,-0.3396414021199435,0.0,0.42850747274870943,0.0,-2.6848268431316593,-1.1872143800819122,2.5620487562610665,0.5755500899005961,0.339016630488169,0.5046957679373918,-0.623498018170471,6.056473595640541,-0.7993381373883598,-1.3116577100207318,0.4773149452525016,0.31434730466687105,-0.5392321624653317,-4.120040081278148,-0.4946086020033884,2.364227971188823,0.0,-1.6060490370394453,-0.059134567100308545,-0.18951472429346547,5.785048748550237,-0.8829738802457617,-3.0967737142795557,0.8351328281613419,1.6980463573541842,0.5199653672297763,1.4084386947951129,-0.8221281111800027,1.8120522735770295,-0.11172516572784276,-0.8790417202250557,0.2660205135829279,-0.36702143704295487,5.838523399610953,-0.37953304105337604,-0.7686025731482776,0.4168650981863963,1.349502804733929,0.15593331500646473,-0.22891200349233815,-0.04908917518946336,-0.15741226688708854,-0.11739630692363695,13.076646779753581,-0.565288532804675,0.6858193747357317,1.5191868158871702,0.30549082818187173,4.653996329077913,0.02105827797132461,1.382045015032045,0.26136149335559167
74,10975.354765572443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1811805757722182,0.0,1.4559523276996669,-0.22121651890016267,-0.13121127917810851,1.2325060079425412,-0.5757293329499237,3.6002775145680532,-0.1591122671673483,-0.33863916467309524,0.0,0.42774669904746365,0.0,-2.6882274461115214,-1.1760041857723154,2.565307814131687,0.5784317450946428,0.34225530268769533,0.506178630635724,-0.6203101379003733,6.085663973375881,-0.7952448661778608,-1.3084288769173673,0.4650572647151449,0.31116153220049264,-0.5414325465673796,-4.137768598176769,-0.4698578161165792,2.368026339295896,0.0,-1.5497220647969856,-0.08846824163214641,-0.18715103563290506,5.829128060155621,-0.8949380532022481,-3.014771509371373,0.8296594469982883,1.71333385292867,0.5212984677798765,1.4107243993376712,-0.828527000167545,1.8107597509838174,-0.11595948492211268,-0.8798609433122766,0.2649910872916566,-0.36517950441967184,5.867797517200075,-0.37950709504996494,-0.7647520061210754,0.41290660053543143,1.35001979378115,0.1542171040656747,-0.2287905808519566,-0.04909208200629793,-0.15607910778404635,-0.1165947437072797,13.486862189091656,-0.5599924252155627,0.6868725087609754,1.5545921607722966,0.3156047733984995,4.455472973221786,0.03542165803349663,1.3784695827990945,0.26297854574772545
75,10974.97678371371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.181131922873282,0.0,1.4543608912180501,-0.22216211949028,-0.13343573680019438,1.2327322536006375,-0.5760193416491749,3.62132535257899,-0.15967228938703,-0.33796802649422747,0.0,0.427349607850593,0.0,-2.6871089036360605,-1.1776686681914834,2.5603446535452146,0.576312650256396,0.33714578259996986,0.5066297700186927,-0.6206040063579725,6.107581307429017,-0.7945563307097551,-1.30247226824431,0.45840257144309493,0.3099178129650382,-0.5454739437413978,-4.146845989282585,-0.4721155726260096,2.3649639824541975,0.0,-1.523937675219886,-0.11066695422100697,-0.19090518889435015,5.859911941025848,-0.9112936894710254,-2.9435530444153057,0.8325486293850589,1.7246044494875736,0.5218957529821002,1.4167163993559886,-0.8382073996310745,1.8082388513496352,-0.11871135844914757,-0.8840411149054304,0.26405547888182657,-0.3652540453092019,5.8906256350648105,-0.37939172050341685,-0.7622381747413634,0.409168810694328,1.3493770582893483,0.15241747866478084,-0.22826947347718088,-0.04892076424498584,-0.15479865517835967,-0.11608000670616542,13.781378170389079,-0.557581652768305,0.6848465289087058,1.573474371145286,0.3326898917252867,4.298451432059127,0.036753986911421066,1.3728092469662783,0.2641893031627057
76,10974.840337125175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1810422154088638,0.0,1.454059934536634,-0.22240938733927218,-0.13380197468248667,1.2327097480576563,-0.5759674344036263,3.626937076789903,-0.1598355803549405,-0.3378059411005396,0.0,0.4272449366317683,0.0,-2.6871611895312,-1.1768577339450323,2.5598626286639963,0.5760199086458486,0.33678875870822544,0.5067416384484759,-0.6201915664743533,6.11319744599701,-0.7943874668741017,-1.3014457207233763,0.4567766850286452,0.3095243629440917,-0.5460212894494757,-4.150369562789389,-0.4711186850852439,2.364950914881998,0.0,-1.5168512073087492,-0.1161549476152825,-0.19106251920331818,5.867802006154056,-0.915872655966827,-2.923890837880257,0.8323956081914488,1.7274661902755954,0.5220050357782112,1.4177526299772991,-0.841024255525621,1.8080387143191565,-0.11953705168883798,-0.8849715340790915,0.2638273142290446,-0.3650936750518377,5.896776918584118,-0.3794725457231707,-0.7617401093491065,0.408268276976449,1.349109852013546,0.15189938389651883,-0.22819114011126837,-0.048892250556581855,-0.1544396778700568,-0.11590234760728249,13.872954598122835,-0.556994023178852,0.6846495153010503,1.5796894393691088,0.3400235275780325,4.2256784890835535,0.03646612724116889,1.3708511266927135,0.26445490409138983
77,10974.337126648345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1771555466541288,0.0,1.4478971727193943,-0.22791656809413058,-0.14217484206525743,1.2320539866020106,-0.5765375437191469,3.722460005816062,-0.1611666232878116,-0.33547917636637903,0.0,0.4260056915646681,0.0,-2.6885333122978863,-1.165289898794777,2.554138632655993,0.5747580886645686,0.32987364475225145,0.5121347856436166,-0.6162611360841693,6.210878095880302,-0.791314967550749,-1.285913206416568,0.4327267991576187,0.3027750182721038,-0.5612282464551055,-4.226207679955686,-0.4342868205187162,2.3663949889475457,0.0,-1.4020038091245035,-0.20128985760811344,-0.19751781050199377,6.007304897131216,-1.0034905147167756,-2.557315783896498,0.8448788089393188,1.7824101413160898,0.5290867546491497,1.4481239267572092,-0.9163878164089333,1.8060230562826247,-0.13498331682539247,-0.9106466136069378,0.2619794448662792,-0.3627044714608007,6.006815625293108,-0.37992154794285515,-0.7513139837397793,0.39086615793270546,1.3383398647346687,0.14252742026009999,-0.22661899675564218,-0.04842793055318343,-0.14613142108529673,-0.1120430681326022,16.123235009782263,-0.5473099537972083,0.6923878254766103,1.73376992022742,0.5234474872819037,2.791145897574066,0.004531243539732006,1.3109805400607546,0.2680801154990684
78,10973.794739392597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1789999119599537,0.0,1.4486208313069826,-0.22764333779313464,-0.1417465559834498,1.2322774608871405,-0.5764082548007357,3.707926710264988,-0.16149748487413115,-0.33314432340402444,0.0,0.425198515321158,0.0,-2.681843264024901,-1.1671196672681519,2.544683894229023,0.566812391302394,0.3248673326655428,0.5069505301411568,-0.6143707446899458,6.195181221466264,-0.7856527622675304,-1.2783681315660118,0.4274032727469289,0.29895323052709244,-0.5580895873823595,-4.220675969019805,-0.4634701346446676,2.354173245704025,0.0,-1.416832054589032,-0.21566632918021428,-0.1991581316930149,5.996927589225748,-1.0094677683708235,-2.5911439072545575,0.8456396555673114,1.7779814559548053,0.5316673867140125,1.4449369162708496,-0.8952323436133801,1.8018018534912899,-0.1367093077905702,-0.9019648250909287,0.25894865849856435,-0.36573506251750787,5.994043833437658,-0.3808476046253034,-0.7509657139062185,0.38997268603665475,1.3402147252600247,0.1418045511164671,-0.2271339910404974,-0.04844501362767437,-0.1430393785441355,-0.11209929003519217,16.93347665408125,-0.5419834788014214,0.6978385621835337,1.7813031062753895,0.5540757514830604,2.526320057078919,-0.00619523608520983,1.329736776450799,0.27682536128053387
79,10973.67557249094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1779926181617462,0.0,1.4530231637256783,-0.22590392391666805,-0.13907187975523036,1.232957299893564,-0.5781601881976265,3.652270163998965,-0.16112327393949047,-0.3334247710589527,0.0,0.4260692736563449,0.0,-2.6777005394383138,-1.169916529422219,2.5419754784042654,0.5694515220223959,0.3271026394213088,0.5072014815070658,-0.6106668325683754,6.136622530925777,-0.7886864997953846,-1.2805904399033057,0.44061004439858653,0.31002368393266655,-0.5496063869280675,-4.189143229647236,-0.4851018669032743,2.336128462581344,0.0,-1.510358263448928,-0.18962597707719606,-0.20066916244806407,5.906232263202277,-0.9887131956638526,-2.7951425477616074,0.855331934952182,1.7451926655067944,0.5407606543784342,1.4187992066800004,-0.8549659455071045,1.8022734111594134,-0.12183411597787103,-0.8781851162592795,0.2595383886072741,-0.37403467187885553,5.933163289446622,-0.37965624630649125,-0.7608226005801898,0.3963515241087496,1.3394115281210843,0.14422023565613826,-0.22745534340706675,-0.048610469072598105,-0.13818162667045344,-0.11135980224260325,18.54583367152977,-0.5326253346437673,0.715960881357113,1.8853614152552798,0.5700447543531256,2.570978184718629,-0.016851905233531257,1.3736669108656119,0.2934490418167106
80,10972.457003010457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1761845560405255,0.0,1.457171831589868,-0.22356082271508287,-0.13306673593711263,1.2297588344198325,-0.5782254961944854,3.6165401937654487,-0.15648713933039837,-0.3341110896304298,0.0,0.42721775129657286,0.0,-2.675248253420951,-1.1841732458562002,2.5508447673912578,0.5676877774024964,0.3329995410394751,0.5066573984131044,-0.6156229407023066,6.098796568976911,-0.7844152606552964,-1.2994525805111201,0.4680270706078542,0.3092683755374791,-0.5465825824220039,-4.166593782302573,-0.5071471837050735,2.3319214874122776,0.0,-1.6151046397142759,-0.1859543526139555,-0.1991295218811153,5.8444247454410965,-0.9455570579555224,-2.9926917682943874,0.865055559011745,1.7149779988012883,0.547712174488027,1.4127608529588473,-0.8583058414395769,1.8120901556193347,-0.11630517936261048,-0.8707268702274911,0.2618819930567685,-0.3752555043393341,5.8980375574137245,-0.3799169987944765,-0.7660040853518548,0.40231643694664276,1.3319216234464542,0.14704528528512426,-0.22720709442299136,-0.048568119525617286,-0.13035722707274938,-0.10927707677851112,21.43550841329436,-0.5148464521213361,0.736387049810093,2.0768433281849488,0.6444705389199006,2.4403678637178303,-0.04468779738306819,1.4113502777549032,0.3129202827849656
81,10970.30881367484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1739840368144092,0.0,1.4637045795880335,-0.22122322544027445,-0.1297222891652615,1.229911403776794,-0.5781549906179394,3.6211000512718434,-0.15398442935574666,-0.33752404276912057,0.0,0.4288132559277751,0.0,-2.678836642351985,-1.1813081956502078,2.5746596476700736,0.5753105392023644,0.3485004776412256,0.5072795503334526,-0.6214444294220449,6.105529322145594,-0.7867418839387565,-1.3150374912098666,0.4896388158369258,0.3117793674506961,-0.5414105780950624,-4.150475193690446,-0.4711006185094026,2.3594696883466546,0.0,-1.7319880971877735,-0.14866540979128692,-0.18508306318609394,5.8289512640464185,-0.8859845751138196,-3.2872833067802842,0.8921680055595239,1.695087489156367,0.5550092316773114,1.4199352033723622,-0.8470738486897331,1.8275353931342595,-0.11359985144115389,-0.8702991162354446,0.26536815020495286,-0.37390991090865217,5.905594764353353,-0.37974034019497427,-0.773083639669784,0.4133691724408989,1.3231363494164288,0.15037334603796493,-0.2292695982381914,-0.049261748805013765,-0.12637237338635124,-0.10713091258617596,25.41842601080159,-0.4897003035127661,0.7704620576626396,2.3516995969446444,0.7176221790244338,2.7695479130301286,-0.07324555884151002,1.4672485726710036,0.32987475960610524
82,10969.972414802094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1767394198322785,0.0,1.4630088640463663,-0.22082639148037334,-0.13059717394637727,1.2323503191648157,-0.5768796926375966,3.663678659576098,-0.15579964969261592,-0.33965023347435636,0.0,0.4277981341101948,0.0,-2.6867144603974684,-1.1791733393262185,2.577346737325769,0.583174714951147,0.3494282945607769,0.5124355926478654,-0.6174349633272112,6.147487426214552,-0.7901938791971392,-1.3113713345760671,0.48897203216112956,0.31022417019757703,-0.5435611753787274,-4.148938299478791,-0.43672913611667485,2.370466428060512,0.0,-1.7475126066420932,-0.17646518787861015,-0.1736726018117034,5.870852990265123,-0.8735642677856885,-3.415230862817228,0.9014925569469335,1.6938631722154307,0.5517064921502787,1.4411349039698882,-0.8320447643005152,1.8290979730421486,-0.11772772919687853,-0.8825893020041873,0.2632674403718931,-0.3726874421865685,5.9581037873806375,-0.3817390776403397,-0.7763338152055499,0.4064221631581367,1.3112435779560212,0.14588078549688813,-0.2274491260439808,-0.04887332365481034,-0.12476015490127434,-0.10534876212049034,28.306574122991865,-0.479298517086872,0.7716202192909196,2.5457865758161367,0.8198149119709643,2.992992717079255,-0.13902141982890165,1.5121391179507966,0.33479238876089223
83,10969.56865035086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820357311299081,0.0,1.4567570237215834,-0.22081342240669752,-0.1305493391275162,1.2327449260534202,-0.5742672506910661,3.6508077005209505,-0.1581264123144709,-0.33980602110723823,0.0,0.4254153814507216,0.0,-2.6992041583409363,-1.1809842230035263,2.572259631981999,0.5827033923611662,0.3460570172508581,0.5112555008031296,-0.6129669919124824,6.139432203093822,-0.7897442751582152,-1.309747890956482,0.4759199653485072,0.3041691274879202,-0.5455198681005542,-4.156497796093745,-0.42564360573061005,2.366203088649027,0.0,-1.6976162107832011,-0.21789621729562378,-0.17186199964456175,5.8770284335204055,-0.8724832517072307,-3.5114096995696125,0.8959722565066257,1.70387357552552,0.5443262355192683,1.462750218082058,-0.8117790254188658,1.8221353203386368,-0.12391136684501568,-0.8902130460078789,0.25889283857933576,-0.3696752546826525,5.9529792091339235,-0.3836733168560451,-0.7725830110924515,0.39780164047014643,1.309876044692728,0.14158287561200888,-0.22595682836696848,-0.048317887673963986,-0.11539914931069511,-0.10427629094865701,31.364599994763843,-0.4542541618837486,0.786874551967677,2.7617396130072334,0.8340315071498076,3.593259816593216,-0.13891171301208094,1.5764157694975964,0.3339267589540063
84,10968.624336287607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1847310770089998,0.0,1.4499494686819785,-0.22303473186992115,-0.1352377796012773,1.2323637703688053,-0.5720829619352491,3.6479120374385112,-0.1619179187555609,-0.3347054699478352,0.0,0.4225283339234166,0.0,-2.691675549730586,-1.1842734950538731,2.5514911638763604,0.5656361941722559,0.3343826786519467,0.5038264489874057,-0.6168684956293116,6.142797399656598,-0.7806240132933516,-1.2921092600411543,0.43805084507174086,0.294669073309193,-0.5497949061242744,-4.148212351372801,-0.4594807334328594,2.346251291699033,0.0,-1.5622669871447936,-0.2602094136719153,-0.18752594448184437,5.9112099621302026,-0.9069568395570878,-3.4613854432219227,0.8706909018986531,1.7400174961513202,0.5326777895532663,1.4777345547536462,-0.7555363229135938,1.806195430061977,-0.1353759937425996,-0.9018345380943897,0.2512935303131622,-0.36814320614658463,5.954025905225697,-0.3863333280900576,-0.7639844556734894,0.3918972479592755,1.3170457442044563,0.13592945832554124,-0.22688216445130827,-0.048263886416897724,-0.11250373858750985,-0.10421507104174572,34.09793517162656,-0.4244680478949416,0.8087386980839926,2.9471579327230653,0.7718388630968307,4.878301031405012,-0.11007473498539806,1.6761853564574813,0.31606308455084675
85,10968.40439359975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837827096608902,0.0,1.4509820387730679,-0.22305379524628627,-0.1366676865682049,1.2331358266352264,-0.5728718512016898,3.6579074577455235,-0.16284957853505627,-0.3351154549886092,0.0,0.4233399309295875,0.0,-2.691116573777234,-1.1803065927248229,2.5524297288628692,0.568820391328677,0.3331736307045138,0.5065609186962279,-0.6144063836015698,6.151352950882146,-0.7844342085792102,-1.2897466918288476,0.4371126764321761,0.3001447781723147,-0.5495936455297986,-4.152855223834985,-0.45898916866843525,2.3433423570367053,0.0,-1.5413936986664998,-0.2660887515008818,-0.19167859687870914,5.91837660087145,-0.9254379345018895,-3.4217884859555596,0.8738108821378223,1.7446599989598615,0.5371367367435542,1.473300875699101,-0.7423491369327927,1.8059935829336495,-0.132875412965548,-0.9015047410197689,0.2522202140352702,-0.36981654768012234,5.962020184058918,-0.3863194742912784,-0.7664674635625316,0.3925141549961012,1.3164235365664458,0.13576265031755735,-0.2266245573631695,-0.04827588876550242,-0.11078095288710109,-0.10345747378158415,34.900687608816924,-0.41649070005213024,0.819460397364621,3.003166679546401,0.7655701370486483,5.098432030483959,-0.1011937750148538,1.6973849089053086,0.31258991033832484
86,10968.276393215738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182579713548111,0.0,1.4514867574374697,-0.22320526129190635,-0.13796960638753752,1.2335970426792875,-0.5734034463151728,3.665471375071708,-0.16323993793089087,-0.3360619807822866,0.0,0.42429409354856995,0.0,-2.690351277465016,-1.1776464077135356,2.554265351478027,0.5718614848579616,0.33218047322970384,0.5097630362561757,-0.6124924636582777,6.157521894964749,-0.7886569353134372,-1.2890095060031312,0.43748124584407533,0.3056335283530026,-0.5490889080742473,-4.161424569653089,-0.45802871557318664,2.339742306602633,0.0,-1.520227706732871,-0.25586933247077664,-0.19613588493334883,5.923922264983883,-0.9445564957850038,-3.368952481477676,0.8769498008653219,1.7500522409600687,0.5429253924362736,1.4705832911072607,-0.7290203147749831,1.8056404783292144,-0.1312180246092581,-0.9027562306113126,0.2538535353314426,-0.3716105284819086,5.9678855919373,-0.3865042801002986,-0.7688369350732426,0.3944451941454935,1.3161094681644483,0.13626972949905466,-0.2264784020213687,-0.0483216592536406,-0.10842750043884226,-0.1025901318169948,36.05868596210874,-0.4051843537719838,0.8488104439268532,3.0848374720284246,0.7579331348570358,5.3823679423819435,-0.08797756943302311,1.7253900094799282,0.3083045707769113
87,10968.044266202978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1744013858349713,0.0,1.458346486083375,-0.22313250562265496,-0.14183337211175673,1.2336693972035409,-0.5777397346721597,3.7199026207772565,-0.16236815141740082,-0.3390949390173926,0.0,0.4295458636210916,0.0,-2.6790632421939655,-1.1727825537546377,2.5647416172384645,0.5807866393752892,0.3281396128816313,0.520095789579613,-0.6099217357663059,6.204048086239144,-0.8029922477243866,-1.293140060157333,0.45711120569756614,0.3253295539066402,-0.5496971787024117,-4.179683620355352,-0.47420969006657365,2.3263980155522583,0.0,-1.5084783423040289,-0.22959721083451295,-0.2164839556630409,5.953195811806255,-1.0091354601928137,-3.05781527317645,0.8946036325621451,1.756051543705549,0.5682970582110087,1.4539240428188023,-0.7176548379715851,1.8131764588222745,-0.12106155833317103,-0.9022178243032883,0.2625391532139354,-0.37893251390609867,6.0138037536600395,-0.3850719085282668,-0.7768470037065277,0.40378223497677357,1.313737831970641,0.14050087447130544,-0.2261555312753082,-0.048612559934131876,-0.10386451620401098,-0.09994798663573792,38.62561852642059,-0.3759977605112011,0.949289641330412,3.2676196549571603,0.7572784077189518,5.596148991742628,-0.04299066318604509,1.773074983411214,0.3005903511840196
88,10967.727542472048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1727424579042036,0.0,1.4623945556102285,-0.22219240327286685,-0.14119708911334558,1.2336487460982788,-0.5790563645113862,3.7406965446766423,-0.16170976910383542,-0.3398554554401348,0.0,0.43090773744010996,0.0,-2.677339369867241,-1.1727008948362594,2.570806925275863,0.5802822451217122,0.32831450005077,0.5211032596762372,-0.6120642517142817,6.221285004426593,-0.8020696532665379,-1.2956511194671396,0.4672559750733068,0.3252837473677986,-0.5499083159041854,-4.1811251412981685,-0.4829411668827534,2.3241952288478642,0.0,-1.5087177344310017,-0.24191766297082246,-0.21890752880961695,5.9606517148634355,-1.0174350277420143,-2.927788550737913,0.8976035863476195,1.7503953238067709,0.5727338063272369,1.4547874458589394,-0.6941209918069824,1.8179124252769294,-0.12102605942476097,-0.9077677191952227,0.26427965059926556,-0.377628830285854,6.029865178013096,-0.38572322728177844,-0.7780907527382204,0.40765565126471015,1.310744188897984,0.1414112085066533,-0.22495693251332047,-0.04831617763308324,-0.09751137291639306,-0.09823325098316021,41.76724829822169,-0.34343525705314365,1.0275292769324513,3.4948701878449286,0.757473196217023,6.096632442521203,-0.01599286258068089,1.8399649189056977,0.29706451592255695
