| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5445952 | 0,09481 |  -5,74383   | 0,00000 *** |
| asc_bike                       | -4,3606110 | 0,26043 |  -16,74420  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,0467610 | 0,40081 |  -0,11667   | 0,90712     |
| b_bike_p.age_group_agg_15_24   |  2,3469511 | 0,21226 |   11,05672  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5846004 | 0,38654 |  -4,09948   | 0,00004 *** |
| b_bike_p.female                |  0,0549108 | 0,33212 |   0,16534   | 0,86868     |
| b_bike_p.occupation_worker     | -0,1767838 | 0,19490 |  -0,90705   | 0,36438     |
| b_bike_hh.cars_gr_0            |  5,9741832 | 0,33944 |   17,59993  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9696014 | 0,25122 |  -3,85965   | 0,00011 *** |
| b_bike_hh.cars_gr_3            | -3,2142207 | 1,01824 |  -3,15663   | 0,00160 **  |
| b_bike_hh.income_agg_high      |  0,8823028 | 0,29021 |   3,04018   | 0,00236 **  |
| b_bike_t.full_purpose_HBR      |  1,6937086 | 0,20483 |   8,26874   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5519363 | 0,22187 |   2,48763   | 0,01286 *   |
| asc_walk                       |  1,3941769 | 0,11939 |   11,67783  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,3828820 | 0,18409 |  -7,51181   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8511593 | 0,13866 |   13,35035  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1796117 | 0,08374 |  -2,14500   | 0,03195 *   |
| b_walk_p.age_group_agg_70      | -1,1055018 | 0,11583 |  -9,54401   | 0,00000 *** |
| b_walk_p.female                |  0,5022679 | 0,10482 |   4,79174   | 0,00000 *** |
| b_walk_p.occupation_worker     | -0,3195489 | 0,07946 |  -4,02143   | 0,00006 *** |
| b_walk_hh.cars_gr_0            |  5,9554962 | 0,29831 |   19,96429  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3867016 | 0,07917 |  -4,88463   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7501198 | 0,13559 |  -5,53237   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4019678 | 0,11495 |   3,49702   | 0,00047 *** |
| b_walk_t.full_purpose_HBR      |  1,3154317 | 0,07763 |   16,94465  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1510251 | 0,07363 |   2,05111   | 0,04026 *   |
| b_car_time                     | -0,2262239 | 0,01142 |  -19,80577  | 0,00000 *** |
| b_pt_time                      | -0,0484147 | 0,00337 |  -14,37588  | 0,00000 *** |
| b_bike_cost                    | -0,0494404 | 0,02444 |  -2,02268   | 0,04311 *   |
| b_walk_cost                    | -0,1169126 | 0,00674 |  -17,33629  | 0,00000 *** |
| g_bike_grad                    |  49,5378706 | 32,44707 |   1,52673   | 0,12683     |
| g_bike_vgvi                    |  0,0000000 |         |             |             |
| g_bike_stressLink              |  0,6171176 | 0,87771 |   0,70310   | 0,48199     |
| g_bike_stressLink_f            |  0,1983697 | 1,14474 |   0,17329   | 0,86243     |
| g_bike_stressLink_c            |  1,0852772 | 2,16079 |   0,50226   | 0,61548     |
| g_bike_stressJct               |  0,0000000 |         |             |             |
| g_bike_stressJct_f             |  55,1310016 | 40,61413 |   1,35743   | 0,17464     |
| g_bike_stressJct_c             |  107,7301133 | 75,57392 |   1,42549   | 0,15401     |
| g_walk_grad                    |  0,0000000 |         |             |             |
| g_walk_vgvi                    |  0,4954356 | 0,13686 |   3,61991   | 0,00029 *** |
| g_walk_stressLink              |  0,0000000 |         |             |             |
| g_walk_stressLink_f            | -0,7798970 | 0,26513 |  -2,94161   | 0,00327 **  |
| g_walk_stressLink_c            |  2,7700757 | 1,37532 |   2,01413   | 0,04400 *   |
| g_walk_stressJct               |  0,8582761 | 1,29298 |   0,66380   | 0,50682     |
| g_walk_stressJct_f             |  5,6368443 | 1,60161 |   3,51948   | 0,00043 *** |
| g_walk_stressJct_c             |  7,0487850 | 2,78748 |   2,52873   | 0,01145 *   |


Iterations: 147

Start LL = 21249.943505112835
Final LL = 10977.426008842813
