Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressJct,g_bike_stressJct_f,g_bike_stressJct_c,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressLink_f,g_walk_stressLink_c,g_walk_stressJct,g_walk_stressJct_f,g_walk_stressJct_c
10,14494.319195471448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7820537858725531,0.0,0.2739955878884872,-0.4575185715918353,-0.5177783138137475,0.8893135211338463,-0.4252111591012519,0.8474632002672433,-0.386720222346459,-0.23331484926485901,0.0,-2.7448745492599125,-1.6789174697321427,1.2184222530079685,0.4384151832325499,-0.6928701975777691,0.024345370810663403,-0.674878884749404,3.411858312858157,-0.9071473326458026,-0.9493082696340477,0.14112628548391187,-1.6011898649443113,-0.16661391382686697,1.066381041034349,-0.8476216828513812,-1.2851542624171377,-0.30433911427308524,-0.5669567124371377,2.5568593320276403,-1.1761389904351165,-0.5790461263858386,-0.019850366049239038,1.1908794455172829,-1.3920203048230548,0.8974810487324798,-0.3452590543521643,-1.1609693689317986,-0.05764191275435414,-0.5803942588609113,1.8251113274602648,-0.3806894848845347,-0.6051996126825634,0.4837921932851987,-1.0203744594766435,-0.23828580697813456,-0.6320857761132265,-0.27105638908760593,0.028624208675713823,0.0,0.32954147193347383,-0.5139097656721086,0.9302588945203244,0.0,0.0,0.0,0.0,-0.08186271644635476,0.0,0.0,0.18968609952555432,0.3117547340109043,0.0,0.25266520379633256
11,14433.773795085555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9325252718130577,0.0,0.35201291484380437,-0.32513242588289293,-0.42043982601954766,0.9752823071063783,-0.2769436515417007,1.0240729289952697,-0.2834464653578015,-0.3024442060124357,0.0,-3.0081586647566745,-1.8286669209664992,1.4395343308037036,0.6423206885825848,-0.8744223643083489,0.04802903588370877,-0.5279342194496011,3.655036805063853,-0.7244429269146869,-1.0882037874375339,0.2676239548174585,-1.650826980796988,-0.08557712270160261,1.2745813433531943,-0.8978233619440077,-1.5247401224611525,-0.3506461785872469,-0.5827277238002961,3.040329530534223,-1.3014699389777649,-0.6822796715847614,0.019204923310236224,1.3570926699427197,-1.618372929267828,0.848633563883441,-0.31944475793417665,-1.3514010214609318,0.0776992836389322,-0.6251457571556744,1.9600448765934106,-0.385532069682559,-0.6914462157649398,0.5904502577016495,-0.9388942008705012,-0.21990038462906025,-0.5582160255602073,-0.250787696134239,0.0350138537364763,0.0,0.5204570912818834,-0.31773242409281205,0.8449005192625226,0.0,0.0,0.0,0.0,0.12300152295783087,0.0,0.0,0.22537326473441274,0.39497405965510746,0.0,0.30182246971137483
12,14284.614495918393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1032929919641825,0.0,0.6546408491632476,0.02649412830406911,-0.15392864135921858,0.7670046187437135,-0.08392203114302821,1.0800329648244154,0.035407383814822224,-0.34242501586139434,0.0,-3.063234269108599,-1.9586615359830075,1.8219707525868896,0.9491417856473344,-0.8588311167003583,0.36389483995690064,-0.2036395021107425,4.063689782376533,-0.23398494967692463,-1.3251741015449758,0.5234303444202764,-1.9826648819094488,-0.0464401058478125,1.4488654254885376,-0.8851522905352105,-1.9614876306174114,-0.3402767552205176,-0.5461117531123729,3.5058704193263113,-1.450716726087192,-0.873179557337991,0.1342456841797937,1.626965463173871,-1.9161290648563734,0.769757673128141,-0.4103263737410471,-1.6986024414786802,0.09523403219258515,-0.6246855585985676,2.364228447825469,-0.437770166084098,-0.8519604972842798,0.752047111424486,-0.8529236329626521,-0.21633917979625433,-0.443953144934785,-0.22881390035288404,0.04789498491957242,0.0,0.855491670289527,-0.7095241343594949,0.6997861313288094,0.0,0.0,0.0,0.0,0.3329933082682194,0.0,0.0,0.2797723647849382,0.5599590316939389,0.0,0.37829533782405556
13,14154.944494167994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1177932002365938,0.0,0.8289147654295929,0.1242009192551578,0.024871854112809205,0.7225114379533406,-0.057902160815190354,1.2069687164214016,0.06121436475395675,-0.3479835824875587,0.0,-3.1900220629647875,-1.997484842540695,1.9805819634266164,1.0036220750159952,-0.8237005619677571,0.42713265033822645,-0.09943691635648867,4.132412032311015,7.540441218173988E-4,-1.435489349204708,0.6378908401071941,-2.189926545573305,-0.04299780947641294,1.489214654142705,-0.8587358812876292,-2.1661979502517044,-0.36248318074913166,-0.5154248279646619,3.6366179262232006,-1.4984385714857797,-0.9648813327844015,0.20079903946935865,1.7537028183354764,-2.063343986787297,0.7481588888423504,-0.42712936525450995,-1.8722027057417356,0.10294306541479603,-0.6003066998409063,2.575361378202688,-0.44901182749164625,-0.9296763405952918,0.8240925280455969,-0.7818157955277556,-0.2027565707473096,-0.35409173288944557,-0.20926685309547818,0.055882941954392126,0.0,1.1132945282556026,-0.9292080515466865,0.6002963277822897,0.0,0.0,0.0,0.0,0.503409524436852,0.0,0.0,0.30543239695906743,0.6487462102903898,0.0,0.41398428207563115
14,14024.090914472214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1356907281556219,0.0,0.991257501914136,0.24262178060189277,0.15743102027812958,0.6718523594787337,0.007408879043937389,1.3107300921429457,0.11403785546252493,-0.35309226189659365,0.0,-3.3425030699871243,-2.0395413001321705,2.137921761547429,1.0512626744892972,-0.792468279979296,0.4730793246325411,-0.010515111548351816,4.20678384441482,0.21841920686222557,-1.5474606717954573,0.7455920963935372,-2.3802766030323474,-0.03777449207907118,1.529147856621047,-0.8262509226703058,-2.3616985864637634,-0.37652902114645703,-0.4791230348818913,3.764287289310408,-1.535696912105482,-1.0552631667340557,0.27056469601585825,1.8895324037081422,-2.2171601648232233,0.731576000127034,-0.433515983351891,-2.040657854221547,0.13375214761670487,-0.5752046617351001,2.800812672215278,-0.4687925495843242,-1.007761878845631,0.8914214087795058,-0.6970811485920919,-0.18508521465419642,-0.25714877126947755,-0.18653276734150592,0.06462530226983623,0.0,1.4160462769773088,-1.1897898486212715,0.4907791216026234,0.0,0.0,0.0,0.0,0.7035911067448145,0.0,0.0,0.3310068805799065,0.7401200511242568,0.0,0.4487612843602058
15,13864.133557185032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1721257946180215,0.0,1.228936268457265,0.42025278286686096,0.25687013103824974,0.5974504293798721,0.14392191646786742,1.436859150551885,0.2211985390229451,-0.3603278605054348,0.0,-3.645014087846952,-2.1292417505129477,2.39205484417337,1.0993930024757634,-0.7366358704863327,0.5249112636231438,0.06167822688117035,4.414753827922522,0.4655328288368694,-1.7337094405266233,0.8807370845103065,-2.3784759233681716,0.009073857672236833,1.571868506195846,-0.6254850339673036,-2.5706129267108846,-0.28810672276065763,-0.2976725095701922,3.885408931512906,-1.4341634815531186,-1.1634354110328866,0.42036592442036513,2.0983227848029173,-2.4914613193696846,0.7364314258337294,-0.4176929139778739,-2.2972524206725016,0.23138119958585346,-0.5156475975155964,3.225742202701256,-0.5391982016437702,-1.1327608517036085,0.9739275374385887,-0.5535910421461735,-0.1519380873616852,-0.1653012257172919,-0.15189156079294952,0.07889319414096738,0.0,1.9039448161971182,-1.6296560039166355,0.25505369074788475,0.0,0.0,0.0,0.0,1.0065712875211157,0.0,0.0,0.3721174053037656,0.8837404775898439,0.0,0.49997415691852004
16,13807.260916594438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2220948144186998,0.0,1.5001503863266903,0.4720984238821861,0.5122423671438605,0.617123580050619,0.05757698186102844,1.6263179623166368,0.12599299274685888,-0.35697077474384975,0.0,-3.77532400085146,-2.166551571731349,2.6014200535958714,1.1248514209475737,-0.5627035366039685,0.6600038649351861,0.14665357898302642,4.576841962171625,0.7415113232780768,-1.8956096197313752,1.0226265658931024,-2.3602687183863758,0.016459371098246293,1.643039563858797,-0.435526987078424,-2.769271258425063,-0.27389076309391275,-0.12210194032139346,4.019619178065601,-1.3400074618851798,-1.2657747564221573,0.5537316398746038,2.210062532458495,-2.6674869391748106,0.7040740786215057,-0.46922292504168195,-2.5253075840185932,0.18153918364703275,-0.4425938897223604,3.472195789946174,-0.5236091205601168,-1.2331776002549106,1.064258045397684,-0.5181844608585505,-0.1477935114279051,-0.1618434782381078,-0.14562271142497216,0.08686915235936035,0.0,2.018428214028637,-1.7513706233737336,0.05677458686226672,0.0,0.0,0.0,0.0,1.0484635673597194,0.0,0.0,0.4090820982829665,1.0048393538453966,0.0,0.5485275978844072
17,13752.835400596567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4274474349508277,0.0,1.7225794664121565,0.6350346456447359,0.4201677307534958,0.6813209490228104,0.19713708542248462,1.7373532081630156,0.0778236105475334,-0.3710488933709798,0.0,-3.962663321094804,-2.110235187674565,2.753450721819944,1.0013636723415422,-0.21590247390300532,0.6653902427599753,0.10875454857728195,4.6281847687627575,0.9503291586502607,-2.0609337640928347,1.1295700552850132,-2.418339924338783,-0.09385316553264869,1.7445035635533335,-0.2693151486435274,-2.926608409454975,-0.3802042669052916,0.03312162497683649,4.085802493527276,-1.209213756753084,-1.3843252569759086,0.6973216649975684,2.2491897653163555,-2.7469360381941765,0.6564878878332735,-0.598458349644447,-2.623450712323595,0.089541801361791,-0.4511501661062145,3.6238786805177816,-0.47221319933261774,-1.305659978256993,1.1186769854241774,-0.5139103605653768,-0.14537611928689245,-0.171853786437211,-0.14718670774026874,0.09415122331670553,0.0,2.0118328674036494,-1.745801538612089,-0.18775689530973316,0.0,0.0,0.0,0.0,1.0043376394479102,0.0,0.0,0.44661836441307995,1.1483731009928384,0.0,0.5980594516468201
18,13680.356996030121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.653153115626409,0.0,1.8711088714908377,0.3047008994776862,0.6013837199295697,0.7741206388758829,0.3315972654894329,1.7863266236678088,0.5641487501000653,-0.6084877793374613,0.0,-4.405596594774409,-1.878458732864669,3.0483939795437314,0.9760318820169321,0.6353561798063352,0.5022355601892,-0.006572578424499362,4.914445863328282,1.1323283003108,-2.489452585965125,1.2793674920037001,-2.5943158717127117,-0.703276696613835,2.156783200981478,0.027538128689511998,-3.1269806606784365,-0.6961432448161098,0.3368119022407391,4.192774764495071,-0.8006654234374149,-1.691804195460616,1.0424886955754578,2.15693189506733,-2.978655947759127,0.5228694322409512,-0.6717039109810131,-2.62145485637907,0.13420185081829245,-0.4383130057058782,3.4816591032741284,-0.3204162591088517,-1.3586262828182556,1.1418738453956003,-0.5065162551102221,-0.13727896484546767,-0.17189761756045543,-0.14851251339099206,0.11597245137562583,0.0,2.0489936083207585,-1.8357408434050053,-0.7547811537750864,0.0,0.0,0.0,0.0,0.879308744948938,0.0,0.0,0.5489845712407684,1.5619377311830593,0.0,0.7280884377133177
19,13559.40556657713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7663778314737721,0.0,1.4524640350226605,0.5687328138764816,0.8013135201879189,0.904862098022523,0.227760261589041,1.6967532724368664,0.406517295141713,-0.6534929868098243,0.0,-4.87526920161137,-1.5272817238547765,3.4062052371964118,1.5253149234928771,1.3426189815166798,0.36003796895235973,0.1387658821247459,5.246471650410199,1.220805100222358,-3.0462592505056656,1.430128073684884,-2.7092908382690752,-1.5921784469388247,2.634627389156548,0.13666467121095588,-3.055425764606637,-0.9942982871337935,0.47645309850666095,4.106600345439421,-0.13459070969697284,-2.069982452171675,1.4055806481455073,2.182992202728206,-3.208671072246574,0.7635124618625926,-0.8593924238492159,-2.2377202059424164,0.18477398030430967,-0.46129822412571425,3.359031673687972,-0.11809651494631099,-1.3448088844753459,1.0822939634314213,-0.47156820016547574,-0.13031857106978278,-0.14872290556882467,-0.14803320478033796,0.14749486124575129,0.0,2.1179695546912094,-1.9261300994722343,-1.3081853662174676,0.0,0.0,0.0,0.0,0.8063048817902086,0.0,0.0,0.6863048704387831,2.149422432749902,0.0,0.9021312550758058
20,13339.703818150743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6919121990448132,0.0,1.7647978179560957,0.4370853145461005,0.866478570724361,0.72765803027091,0.282383315605742,1.390490904518832,0.3963561082176054,-0.3413470703815925,0.0,-5.7383045559386785,-0.8946395037794423,3.8898513923151476,2.442399031959329,2.1050910954482287,0.3096532235754057,0.460213712106313,5.1481865282314745,1.1412504867598863,-3.85625086426197,1.5849084000020617,-2.550675129590475,-2.654393674750998,2.7540354752966456,0.2172180015356434,-2.5331654130751353,-1.0607732601697115,0.11173576839142374,4.21670076138306,0.3915183740965108,-2.6032743463337,1.5385376068212295,2.1789297637499025,-3.5931573515308135,1.2867591499725362,-0.61741586524013,-1.5793991014035063,-0.32714506447841607,-0.5210580962547188,3.549211359884951,-0.18967747893436476,-1.2914265531516274,0.9457384751584798,-0.4196842230617889,-0.11239092359188313,-0.14063612436465764,-0.14053718442156946,0.19620499236391345,0.0,2.0676142883306334,-1.718750156566107,-1.696872074627908,0.0,0.0,0.0,0.0,0.7169826902502632,0.0,0.0,0.9104881562742897,3.1038915516557837,0.0,1.1958173731157844
21,13170.025228366198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0323756254963232,0.0,2.159721656758002,0.8578513325652717,0.879038203485273,1.0558744170534717,0.04242162542851885,1.425580510197283,0.5200760371268282,-0.25440344454007774,0.0,-6.394571448069798,0.12490818863256914,4.964461742359357,3.1696005278833073,3.1087062606547162,0.39964792574618724,0.5323537350665339,5.200403166529547,0.581651755723559,-4.850610605778774,1.4870791417223943,-2.0784528119083263,-3.6366656249861578,2.46882250090943,0.1682210632769103,-1.5503392525115647,-0.9489357957381989,-0.4774415933863656,4.243419231645087,0.5065346145622951,-3.1740053619542206,1.3997710038533329,2.288988464777834,-3.5643976420511287,1.7622056025263255,0.14399105479605911,-1.251775677424603,-0.6153147672111163,-0.0427832698744422,3.1149328130847516,0.0018327858216323767,-1.0923257897007028,0.9914734348700798,-0.31993813085058215,-0.08784214108430233,-0.12558154417712303,-0.13984277655142596,0.2651426634337567,0.0,2.0677923827380136,-1.7796775876993192,-1.675894382196244,0.0,0.0,0.0,0.0,0.7027869668790322,0.0,0.0,1.1900467384194493,4.401747938393468,0.0,1.5689120877995202
22,12907.598824659031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4836572268005845,0.0,2.472855405838832,1.1572499383395747,1.4050277059770102,1.1328266631283275,0.030496456178430408,1.8736135986659643,0.7163449192841593,-0.5471392722172898,0.0,-7.013723624491006,1.2738002524890741,6.573592243141932,4.011475192922995,3.859653265832631,0.6542068114764726,0.46332018698353417,5.133505782471019,-0.224583928764037,-6.033512440012046,1.2318811370638585,-1.6648610713326106,-4.197765841824654,1.8115945454106568,-0.05743735131434227,-0.36039852314364973,-1.1433072514954805,-0.92206969942857,3.5782514024817904,0.2858592323074335,-3.7333285127925993,1.122617381114168,1.8488928973340464,-3.185702930109871,2.281239993837644,0.1886718454265416,-1.1114153925380852,0.021693332817958266,-0.3875455976546516,3.376844746572413,-0.41860018162249596,-0.9422151197858664,0.9021578425778104,-0.2881948692731121,-0.07747883679299307,-0.11171237866395876,-0.13291492846945607,0.350032598432431,0.0,1.8952261794474112,-1.5925368351349953,-1.633996290055655,0.0,0.0,0.0,0.0,0.5387269495409147,0.0,0.0,1.5277797499628223,5.988427328342942,0.0,2.0172074183445314
23,12759.99431445914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.330956614063819,0.0,2.4825428238746823,0.8408184263633661,1.307419938777169,1.2995050308354612,0.3261911224145682,1.7012848026937466,0.33141397860773486,-0.6072661805675983,0.0,-7.011968809705224,1.6156944035090908,6.768774962514518,4.504774166265654,4.181905804190352,0.9547760007390955,0.25154716586394,4.946282397191413,-0.6661239603392777,-6.447454606825493,1.0004885757279713,-1.394226900606024,-4.086863384978217,2.025724992816814,-0.22639886274606755,-0.2592531556483795,-1.047244317567059,-0.7628467863532276,3.4277383322380968,-0.14300175727047176,-3.847932965382989,0.913963009440806,1.6011149348106266,-2.7099532534831643,2.109569905215453,0.08335969206845534,-0.9618570087238432,0.49119659208890915,-0.14301699803417692,3.6868991751553413,-0.26262646993520955,-0.9724830158616259,0.9011704606302647,-0.2462728250718417,-0.07165424451102978,-0.11065331524256439,-0.12951339456524566,0.3908716126533965,0.0,1.8553021583071068,-1.6212550146682154,-1.4027337725992648,0.0,0.0,0.0,0.0,0.5349324558153266,0.0,0.0,1.666813066989178,6.670005359666883,0.0,2.1920050733714898
24,12673.189714830622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9425622068998363,0.0,1.969081466564219,0.8619977650744859,0.8881967289766692,1.1439427752142017,-0.19105653386786497,1.6371939015375534,0.486075812170504,-0.8775831711751461,0.0,-7.130190593464575,1.865940497987375,6.726872368424873,4.713119237025979,4.3400827592151074,1.1356898880528696,0.09054248425119715,4.44583446596842,-1.1427048254012167,-6.846261834394932,0.7538317457432323,-1.2134928495786623,-3.5458498555446334,2.4517389860813372,-0.3747121913536852,-0.6117612049619503,-0.8201154857465514,-0.25334910727005155,3.264955573262225,-0.7426929379541252,-3.856339475767447,0.6856171577071157,1.2332369071008182,-2.234717381595439,2.007446927018365,0.05205974009888006,-0.8568569897184714,0.5610059687359179,0.3550779226464814,4.190786024477898,-0.38336375539633366,-1.0344535592950803,0.7699895700581011,-0.20722260191844225,-0.05474249167162379,-0.12077411853786175,-0.11908930054880563,0.4407515946344568,0.0,1.7030808077654647,-1.405963828521634,-1.131714010996503,0.0,0.0,0.0,0.0,0.4891682481978679,0.0,0.0,1.84360344879111,7.438127085837037,0.0,2.3954478178277623
25,12516.606340651686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.575196249406491,0.0,1.3091932335140986,0.43874452533685593,0.41139957258762266,1.092307409869134,-0.14380556061098862,1.691613594779651,0.3824156535378335,-0.8643589344795346,0.0,-6.8093613493529945,2.1147975074303558,6.642629566936869,4.657455883904175,3.9753992678724885,0.9581582044148943,0.23607502305427644,4.598358136091076,-1.3651536029387896,-7.1026546734313145,0.6333701284744239,-1.4528103387179017,-2.506118073467094,2.4280443958213396,-0.2776568511413446,-1.238314727356652,-0.575809031430358,0.38411013108972103,2.91370936914244,-1.1105730341186228,-3.7003192491429107,0.5590726466735745,1.3273053744023227,-1.6303986692567423,2.180557938447895,0.4573932736486161,-0.8771354282736142,0.18799184198460794,0.32995817384708725,4.146250771383572,-0.45555233566547704,-1.1139393942041798,0.5081575450613243,-0.19791835976595745,-0.054370588892114484,-0.11986515321546408,-0.12197245267311638,0.49242289873899564,0.0,1.5095822831934713,-1.2091020628549294,-1.0655835255649773,0.0,0.0,0.0,0.0,0.4006798475683553,0.0,0.0,2.0148415725994746,8.109528949528073,0.0,2.5615947474056
26,12410.21237680321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2049745769256086,0.0,1.2373487691538434,0.2610473602337522,0.10758008842126882,1.0172302869546235,-0.46161979391460317,1.3712135362843865,0.3378182037277598,-0.6215871061039432,0.0,-6.5099589559116975,2.327707079969866,6.160035487278418,4.172799278001246,3.5370510367325414,0.5126743724469949,0.34144290324975973,4.865245353276993,-1.384242584461801,-7.168429252087694,0.6139167928089333,-1.6213790489789064,-1.595757038762979,2.342497374494752,-0.011781519426630749,-1.5348953699691372,-0.4647450180003111,0.5132822700233174,3.0672615457558274,-1.2025428126085842,-3.4643786946717956,0.46311309570892584,1.4654952586378427,-1.1739052273997366,2.3790910563605423,0.17589555723321948,-0.805648316186793,0.4187850623767341,0.2725737314049708,3.8777364367592497,-0.5245544046232574,-1.2095385295529717,0.3910284182866314,-0.17745045158316505,-0.04470839430865063,-0.12663929579402156,-0.12174092576272305,0.5358645025870948,0.0,1.370878750205186,-1.0822825102505065,-0.8791588906893304,0.0,0.0,0.0,0.0,0.35186191779078,0.0,0.0,2.14617967238305,8.57017067458841,0.0,2.6641758000335134
27,12223.52444966336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7723149583475448,0.0,0.6423591500300062,-0.1811501727075096,-0.2820388881751265,0.9952952110870641,-0.5526853759134416,1.2435037259366148,0.25348501082640906,-0.5979647333121623,0.0,-5.766364833091074,1.9400338509370885,5.047647527537064,2.7015273197549496,2.506583148083922,0.9389757118841178,0.3287398837820975,4.960236996522271,-1.1808847279170043,-6.997339390674391,0.6808659555527201,-2.0066893248261963,-0.3983144767306943,2.749585078572155,0.18945651838087044,-1.2258287085276658,-0.7159621541113401,-0.19437903257944644,3.4168515559340125,-0.36431698162924675,-2.7868893689900496,0.48632385689775126,1.593163567971367,-0.6142353345557526,2.3424983415250833,0.11263422137847788,-1.1942484362534767,0.43823386453022667,0.21696807218002656,3.8652690664782825,-0.7238353280506646,-1.2496596816717207,0.43176190062559805,-0.14873810793843617,-0.03839315653546517,-0.11643835990308574,-0.11335516184529514,0.6209691785511885,0.0,1.1235991383780861,-0.9161328768090893,-0.29416581628475547,0.0,0.0,0.0,0.0,0.32490869363771874,0.0,0.0,2.375772564905437,9.205466087617687,0.0,2.7677989655332875
28,12105.18136806393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.673326977509719,0.0,0.7620363097176877,-0.32261304253266104,-0.6037135089124835,1.039726673922825,-0.7528898196030888,1.5543436515209952,0.4130849752768321,-0.6218794391930862,0.0,-5.10101174307711,1.4289175891197532,4.383558154867586,2.227288692845414,1.5580152983945623,1.0114567610839413,0.16443528275672628,4.959865040429169,-1.1520108347692548,-6.834855127976001,0.7289543350298993,-2.4349715492678112,-0.08314932079339427,2.8754192470187037,0.3659186716730055,-0.9572347019928746,-0.7346992723632062,-0.212788079441971,3.4382483015169227,0.05563039558407923,-2.3298136077334695,0.57045134098508,1.756262474937774,-0.521702435600307,2.0428796234186857,-0.011932970051007144,-1.0268135214494996,0.3827709796599605,0.054587288298037745,3.97873371616918,-0.4024317096137696,-1.2341635293922917,0.5769596531032875,-0.14711287028596245,-0.04039863417910868,-0.10091661583270442,-0.11401126339874879,0.6746157297528607,0.0,0.9587423255377554,-0.7861770332959015,0.17491824769835662,0.0,0.0,0.0,0.0,0.3347703867437776,0.0,0.0,2.521292123007288,9.520184123777454,0.0,2.8163040858844597
29,11953.88239192798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8077276485565763,0.0,0.7088663353808127,-0.16600124781210188,-0.32507671555530177,0.9710592714787126,-0.6803697885159891,1.4422252077722741,0.39178823920904354,-0.465306989946956,0.0,-4.116362595693636,0.5947536120223416,3.4175798798715387,1.5513059640080047,0.6273184069943499,0.6560992541044333,-0.4789910922142797,4.886629627571001,-1.243479299088555,-6.563028527665627,0.7597453556754802,-3.0172478095843376,0.11216456655444434,2.854153413287805,0.5161368964977929,-0.5933146032807746,-0.5417269073443957,0.02003913025916651,3.637448504662552,0.20483891131874588,-1.7166172247590352,0.6628989244459813,1.6549552509891723,-0.9117634186103589,1.8268874380559483,0.09178407062302316,-1.1915526580820195,0.23338307763060473,-0.08227220631760732,4.220060421613901,-0.05952346155713917,-1.0731873907620304,0.6447702648371502,-0.15735006365864224,-0.04059603665812572,-0.10493502563312126,-0.10950026053310259,0.7438305248197675,0.0,0.672524758410632,-0.452870422848406,0.7516530493581939,0.0,0.0,0.0,0.0,0.32154984111036383,0.0,0.0,2.7204610156350713,9.840644247794849,0.0,2.8717369167221496
30,11840.124292775743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0040708589742384,0.0,0.7138956637047882,-0.16248523584769464,-0.27639706756315685,1.14149712979956,-0.608181252190511,1.5773974134223367,0.3229451445235565,-0.326325632739634,0.0,-3.270071052731235,-0.5922362156328373,2.636955215690481,1.2400667493231576,0.3418375837716392,0.5440062156426839,-0.7780981172761487,4.635160120275093,-1.3495302103589322,-6.2761352487863515,0.8055180964536677,-3.44903885405419,0.22158060961570913,2.681965751226127,0.6384972317027895,-0.352366276734143,-0.3729577807373977,0.23379621054050045,3.862888377787474,0.07850808150414482,-1.2277270290929714,0.7131033825811577,1.8157115973524969,-1.2598159630796377,1.8032653444377669,-0.03483581812365344,-1.1619613019044341,0.25615249398248663,-0.02727630825048967,4.054753776618373,-0.46243646063391214,-0.7341718156284704,0.4526181826357737,-0.1672599776700243,-0.048312650564370924,-0.10651513240820425,-0.10893626326051065,0.8035214894617105,0.0,0.4796483404160746,-0.2528554231638338,1.0234749804046968,0.0,0.0,0.0,0.0,0.3034989827653495,0.0,0.0,2.876482674983573,10.033108173796435,0.0,2.8870471221915515
