| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5497410 | 0,09482 |  -5,79760   | 0,00000 *** |
| asc_bike                       | -3,9689635 | 0,25589 |  -15,51061  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,9116965 | 0,38310 |  -2,37976   | 0,01732 *   |
| b_bike_p.age_group_agg_15_24   |  2,3109245 | 0,21050 |   10,97811  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5620708 | 0,38605 |  -4,04632   | 0,00005 *** |
| b_bike_p.female                | -0,9519791 | 0,20702 |  -4,59860   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,2217142 | 0,19355 |  -1,14550   | 0,25200     |
| b_bike_hh.cars_gr_0            |  5,8869787 | 0,33894 |   17,36859  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9716636 | 0,24936 |  -3,89662   | 0,00010 *** |
| b_bike_hh.cars_gr_3            | -3,2603157 | 1,01825 |  -3,20189   | 0,00137 **  |
| b_bike_hh.income_agg_high      |  0,9507853 | 0,28808 |   3,30048   | 0,00097 *** |
| b_bike_t.full_purpose_HBR      |  1,7525191 | 0,20377 |   8,60029   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5882362 | 0,22075 |   2,66470   | 0,00771 **  |
| asc_walk                       |  1,4750135 | 0,11361 |   12,98370  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,7822356 | 0,21229 |  -3,68480   | 0,00023 *** |
| b_walk_p.age_group_agg_15_24   |  1,8235808 | 0,13775 |   13,23819  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1203233 | 0,08421 |  -1,42877   | 0,15307     |
| b_walk_p.age_group_agg_70      | -0,8943931 | 0,13144 |  -6,80477   | 0,00000 *** |
| b_walk_p.female                |  0,2469423 | 0,06718 |   3,67586   | 0,00024 *** |
| b_walk_p.occupation_worker     | -0,3723899 | 0,08014 |  -4,64666   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9430000 | 0,29845 |   19,91311  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3797952 | 0,07928 |  -4,79045   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7670124 | 0,13516 |  -5,67475   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4162094 | 0,11543 |   3,60568   | 0,00031 *** |
| b_walk_t.full_purpose_HBR      |  1,3200115 | 0,07762 |   17,00596  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1439484 | 0,07389 |   1,94816   | 0,05140 .   |
| b_car_time                     | -0,2232840 | 0,01131 |  -19,73349  | 0,00000 *** |
| b_pt_time                      | -0,0476645 | 0,00334 |  -14,28435  | 0,00000 *** |
| b_bike_cost                    | -0,0607069 | 0,00994 |  -6,10471   | 0,00000 *** |
| b_walk_cost                    | -0,0861538 | 0,00742 |  -11,61085  | 0,00000 *** |
| g_bike_grad                    |  57,0135325 | 24,95650 |   2,28452   | 0,02234 *   |
| g_bike_stressLink              |  1,2411983 | 0,64602 |   1,92130   | 0,05469 .   |
| g_bike_stressLink_c            |  6,4243251 | 3,46534 |   1,85388   | 0,06376 .   |
| g_walk_vgvi                    |  0,7789561 | 0,17322 |   4,49684   | 0,00001 *** |
| g_walk_stressJct               |  5,8219067 | 2,05373 |   2,83480   | 0,00459 **  |
| g_walk_speed                   |  0,4479527 | 0,22572 |   1,98451   | 0,04720 *   |
| g_walk_speed_c                 |  2,0418898 | 0,37689 |   5,41778   | 0,00000 *** |
| g_walk_speed_o                 |  0,3715017 | 0,12677 |   2,93062   | 0,00338 **  |


Iterations: 191

LL0 = 21408.93873922624
Start LL = 21249.943505112835
Final LL = 10966.600248841305

BIKE DETOURS: min=1,00  25perc=1,03  med=1,12  mean=1,18  75perc=1,24  max=3,88
BIKE OVERLAP: min=0,00  25perc=0,16  med=0,40  mean=0,47  75perc=0,77  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,04  75perc=1,05  max=1,61
WALK OVERLAP: min=0,00  25perc=0,33  med=0,71  mean=0,63  75perc=1,00  max=1,00
