Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
36,11305.688322619213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9164582543107881,0.0,1.2755813735718722,-0.2720612708113283,-0.365349868785679,1.2714046881683538,-0.8383922930486768,2.4479327895810243,-0.22071272022095476,-0.125881322367953,0.0,0.3608742879729254,0.0,-3.529035571031983,-1.3641019350407766,2.783179575963847,0.7245636024382249,0.7067914860563212,0.4389825681174231,-1.127182812892435,5.993837273467181,-0.6220171170423617,-2.550296720810827,0.8877934984934792,0.10082982167955977,-0.7343261302329392,-3.820353362370442,-1.3474451995849723,2.1973075465004794,0.0,-1.419030852250204,0.4128325315850496,-0.7862944094719335,4.102409217657301,-0.7030701480392048,-1.7490485480132247,0.6906315910997264,1.5220663793867728,0.5232836319229108,1.513666326520886,-0.8993974305298323,1.6376535466665516,-0.2399769003211199,-1.001464640492879,0.15309458871596296,-0.5739375084645957,4.84146785586043,-0.43953911110585975,-0.6991146044668389,0.4792749584658029,1.444436180648195,0.15068116253607922,-0.27732193849846815,-0.061957121022063424,-0.1923719783432447,-0.12683148669796326,1.5842364700345934,-0.6400303381612639,0.8974777700602786,0.513168783144897,0.2177176257001763,8.52811626069301,-0.29854094300155487,1.0080099316862292,0.10819509481155669
37,11276.420722202645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0650579983110997,0.0,1.3341625931449412,-0.23123770688705358,-0.2074574674324809,1.2930435631960533,-0.7848369537878803,2.4528878513553636,-0.13308646867941787,-0.2627218392997375,0.0,0.4595841417892882,0.0,-3.6731733245573137,-1.2901060045058026,2.821475903775035,0.9094979413070154,0.8026168270011831,0.48089666047346696,-1.1573643770483864,5.950640828324217,-0.5875891678269911,-1.9720522046225475,0.7795524151692376,0.2762848727647847,-0.7080006244222501,-3.8828728922169344,-1.5043999921686557,2.118136707683955,0.0,-1.5854793149273547,0.5363918621142342,-0.8492884489210194,4.265847979743558,-0.789439200171206,-1.6875643139668361,0.7017939402916791,1.566140656273863,0.8612897943847295,1.449132356091753,-0.7533356786275801,1.7084973651868993,-0.29567576693570186,-0.8387146596905255,0.09606602964162025,-0.43672919109378994,4.879046760918599,-0.38202606658347465,-0.640843277504525,0.430235699275552,1.3152870354425699,0.13317420315372488,-0.2841604297529577,-0.06408981612063744,-0.19832421021776336,-0.12809365542631515,1.644703483819649,-0.646970287927496,1.0610248697714577,0.50641055381335,0.3656882820268126,7.633417420031226,-0.4445384760908867,1.137345795032411,0.1527020224106464
38,11234.626557578205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1811140457604732,0.0,1.4710848397375693,-0.16431084113491784,-0.07444966574689316,1.3037808936928033,-0.684894109064559,2.660129820310067,-0.1392355528027363,-0.23104149066156326,0.0,0.42536558380319484,0.0,-3.7339971263027802,-1.1858848393476704,3.0140176731170025,0.9917047274686448,1.0211763595936234,0.5742586274998217,-1.1061839214491218,5.9650999470640675,-0.7719481182650481,-1.3582520449956021,0.6792760839547944,0.35235964082427895,-0.5938382911639237,-3.973558888910405,-1.601783712601721,1.9482514238091686,0.0,-1.7498171189988692,0.6682082942725756,-0.6724667297312187,4.475201006427385,-0.8075372905913157,-1.6381098321302652,0.7703584641673629,1.6322433849266487,1.015194460696697,1.3289208832371577,-0.6015339332836478,1.7597155162542293,-0.11072197442248904,-0.6525740825877991,0.2159295674248764,-0.41285621849527226,4.881464042069661,-0.46802044876957505,-0.6233640613180091,0.2634224111918437,1.3046051353618133,0.08557434311838238,-0.2895382738598078,-0.06731938761832325,-0.2096794680295062,-0.1288525153756047,1.7187528441523805,-0.6443647789679648,1.0776799662468224,0.4790933886903801,0.3277938385758541,6.544998881706324,-0.3611894905436882,1.2985493104126973,0.19554924680077432
39,11206.119428317012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2501418149298829,0.0,1.444017108948588,-0.17187122994761522,-0.027574930807872447,1.3161993253443933,-0.6299834942680446,2.6559801643666203,-0.05521801864531278,-0.16492834890160762,0.0,0.40920912914039814,0.0,-3.815106061263679,-1.1095463845332856,3.1215164644300013,1.0930911624769906,1.047841431892464,0.5882464962674157,-0.89721531738024,5.933075598684539,-0.9705703306908691,-1.0353734753450625,0.6598458841930003,0.20666929354640287,-0.5443517523321907,-4.070954579205014,-1.5728975277844592,1.8817192594573906,0.0,-1.8149285459414004,0.675905482854298,-0.525326240640297,4.676809198036929,-0.8214751206894648,-1.6179949112607812,0.7902367465985328,1.7340441254762577,0.8293662866879217,1.0659045642628877,-0.5415755785023088,1.8415758238963895,-0.06315888637982883,-0.6375163511412232,0.255809406552927,-0.29670753488654156,4.938678260617351,-0.29716878404607444,-0.6779872123077725,0.36491858750843736,1.3349833173246592,0.1987520566582749,-0.289540744743498,-0.06588513764186164,-0.2101431315668288,-0.1272938039813259,1.7779203902933665,-0.6427113979333191,0.9864768550982739,0.4485013915027547,0.32175958491209583,5.707717251842102,-0.32036047534710355,1.3487115620895314,0.17840293198340684
40,11180.16723663509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1889305425967995,0.0,1.3797899466644068,-0.23768071371886001,-0.06102086645730758,1.2849594948277836,-0.6037783440000103,2.7277261596303717,-0.08716479713263828,-0.34019390910885805,0.0,0.5081008243041084,0.0,-3.7223503839267305,-1.0238525669828662,3.1348616226194155,1.0653992644574375,1.0456922482617064,0.5409859072213196,-0.5839979846002443,5.9710978098155,-1.0224638624179712,-1.1235644696100962,0.7094577780932378,0.24813178362276833,-0.753225769087643,-3.992310418469884,-1.3149957853111822,2.0969140167071565,0.0,-1.697652724256171,0.49974529615139757,-0.377077228885486,4.862156855742809,-0.6955246914733573,-1.591363585970465,0.7488403492160207,1.6842761415545082,0.4640669054397288,1.0583416461632489,-0.534519156548185,1.7818027790670503,-0.00837332691919327,-0.6586539908510045,0.3541091137145364,-0.2750391626294798,5.024629863677249,-0.5137339149856125,-0.6306363633123141,0.603620963351465,1.301366089424283,0.12954109894131602,-0.2835351787164386,-0.06559639290931212,-0.21816069299684276,-0.12553010592769964,1.8528143436574485,-0.6425333335332281,0.9126374081502261,0.49614549984654605,0.4585822808854825,4.711389492350498,-0.4015720466617111,1.204311592115852,0.2158570782956934
41,11149.93425630364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1043423879256498,0.0,1.3602324633006333,-0.3149180834471862,-0.09867050632326596,1.2177753014087955,-0.5719233125267116,2.855742644178095,-0.047713854035155163,-0.3561347143337603,0.0,0.4209325370624549,0.0,-3.577619739246029,-0.9217972129006817,3.072951306071918,0.9338242881467165,0.9340335902420375,0.5152012573629721,-0.570495935601886,6.038660997410454,-1.0344593080015498,-1.5726818277368053,0.709693713845873,0.35414160615375917,-0.8701060145541245,-3.8810018389968666,-0.8739737410561891,2.4140981717549126,0.0,-1.4623275428889275,0.21280804598803582,-0.3479224575676956,5.17217570844588,-0.6737479063896747,-1.5793745318317625,0.6240933015726033,1.390957530136172,0.16286946357770188,1.3009244543972154,-0.7422456242828609,1.7829854494875914,-0.09692861207820508,-0.6817494909919891,0.23760195308359405,-0.30534082522579425,4.98032752333116,-0.337658206766624,-0.7611956943469206,0.6205881203609029,1.1346318920837584,-0.005420560479589276,-0.27804580700820897,-0.06310225714871324,-0.22159190013431407,-0.12540216347271096,1.9453016560225316,-0.6421239479234543,0.7473303199912802,0.6203102178877441,0.39939549214496756,3.531195664925476,-0.26631254831085016,1.233733850687417,0.20715653990197744
42,11130.99840146833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1192714714603733,0.0,1.403381180174176,-0.29633373581147265,-0.07051126360493636,1.1869523109101925,-0.5909550369291813,2.940859526064715,0.004790336909084099,-0.3311595685102118,0.0,0.4363593392131339,0.0,-3.435716575241038,-0.9664149159853651,3.0480309810911943,0.9703630498673615,0.7591666772685343,0.5237234240478261,-0.7013892074874414,5.955676751598112,-0.9775534540766353,-1.9421350543293807,0.6983536361682124,0.21346359579747454,-0.6935705980754125,-3.8148419073780273,-0.528936362334514,2.525199601049546,0.0,-1.2960427777313472,0.03196244823304137,-0.3161719269843269,5.258080158174127,-0.644169932978777,-1.5905635950282044,0.5795478981259872,1.1744812271057203,0.08928842118184205,1.365861160445545,-0.836330964854414,1.702824139870473,-0.12588704587410282,-0.8797741954855192,0.26100134223213295,-0.4041875610986763,5.02537411612732,-0.3417891152224887,-0.8122551390637155,0.4488562735026881,1.140223591374587,0.08243650102026352,-0.2794529055010311,-0.06305113683405791,-0.2261280974973722,-0.1248600121175033,2.0028262699951727,-0.6366402194678182,0.7001804866242753,0.6748561820124268,0.5005628762126096,2.8659511689074937,-0.3430801654711494,1.2169349034328756,0.23011680095585035
43,11124.75746275995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0815555347642696,0.0,1.3972023283832213,-0.3283368845863248,-0.12058969945319434,1.2043893358388607,-0.5447449519970567,2.939331765993462,-0.0555526206643897,-0.4475931792014546,0.0,0.4082685769199656,0.0,-3.2496365853328144,-1.159148731024823,3.130706628565363,0.9180799235898102,0.6508686991465229,0.5210718670555198,-0.8229213985350121,5.857457947981539,-0.9763175545315286,-2.2169258810440406,0.6823300380556439,0.2634371005291708,-0.6232230070636678,-3.868834075375267,-0.39207270916520576,2.447874458350902,0.0,-1.2315738020290419,0.060091938361263,-0.23398418623920392,5.201384386929407,-0.6642252908979087,-1.6429446421785971,0.5922020844784907,1.131772665068969,0.20435126607072318,1.3096044491474341,-0.8707242218971949,1.620808197672055,-0.1837884102273556,-0.9846820208613578,0.30598584748399826,-0.3093497733109031,5.120507773709789,-0.2837134254840475,-0.6890724786330462,0.4585407255668739,1.15974225774408,0.13520223884306154,-0.2790657352067251,-0.0641813063404682,-0.2291975946816309,-0.1247713362558343,2.042942553061741,-0.6513571866602016,0.5530473959322031,0.88284177216582,0.4903079777482476,2.5206189558559697,-0.29911633411907795,1.1941395840982618,0.1975654520898953
44,11111.79026749846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.133674429176023,0.0,1.4361535844299544,-0.2876019282833948,-0.06608822097247595,1.1942651944930767,-0.513775585557078,2.897145224173932,-0.05949744684878255,-0.3624281376612227,0.0,0.42243523470252653,0.0,-3.0019705976873117,-1.5305911012529085,2.8681586513782307,0.7778047510356024,0.491014627247762,0.4129047138498786,-0.712017230900063,5.742406350730365,-1.1022350189106969,-2.6213817854694423,0.6774210574113079,0.31646080694905626,-0.531825730959817,-4.0312246528617,-0.13633815877996835,2.3133535392677578,0.0,-1.2868549709863009,0.08188779963118009,-0.1579975397931388,5.144107550876063,-0.7544941267246981,-1.8135018964903533,0.6789745288887314,1.4576063203903902,0.48891793834281183,1.3433869513560783,-0.8515426079667133,1.71082889236908,-0.14382462086628264,-1.0066087655295914,0.2699864660326031,-0.3475173895959617,5.073131198218051,-0.30836064114259965,-0.5445888529669293,0.5499707531748238,1.1530758981409899,0.12758755403925698,-0.2793299317310712,-0.06358929257189308,-0.23258251703654947,-0.12617278787221878,2.112897261369777,-0.6699847462232731,0.5432479351325197,1.0878091193670243,0.48487291300645197,2.0927972927709106,-0.27422891766594565,1.2588566045741278,0.20110736931723913
45,11104.435523975782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1551183072510964,0.0,1.429138015484301,-0.2995232655632202,-0.04213864483086818,1.1920878813643234,-0.49530901899847607,2.9055327160094127,-0.04467981325275368,-0.3892192038102151,0.0,0.46627365836458934,0.0,-2.812426694398471,-1.6434957449173373,2.7727220344659114,0.586732003320202,0.3786493951804047,0.4205637152585386,-0.6633075545133607,5.667947563940002,-1.1134309036185142,-2.7341143729116126,0.7003041899814831,0.34658421416642277,-0.6035360155141154,-4.113080003972942,-0.02297873515065793,2.3013032941627944,0.0,-1.3302174142860668,0.14569156617819876,-0.15038081817067409,5.133490059783466,-0.7869861419141377,-1.9317052122433818,0.746308633273645,1.6161451433170664,0.6220854575833544,1.2917015760099628,-0.8122673174037633,1.6251909098764965,-0.13712655065448215,-0.8784656244155995,0.269836882022169,-0.3570473015895524,5.132059925148127,-0.2706318157533312,-0.7268214055001931,0.5018722937912634,1.2693419766869112,0.17379180035542974,-0.27909703547354,-0.06407405361598102,-0.2345443472568162,-0.12696006198479462,2.159387967651387,-0.6736606374364872,0.5947616069169557,1.085742941048725,0.4864051086428829,1.8831364202685394,-0.28291205512638934,1.317925847079752,0.25436616368332554
46,11094.061153777691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.118640715289469,0.0,1.3547154450524042,-0.29860096390374047,-0.06488005463864341,1.2013253577803051,-0.4877704222228004,2.9289771942616536,-0.08824012500069014,-0.5096996963932447,0.0,0.4445225111578947,0.0,-2.660559303977659,-1.6767519319663842,2.4696344805817665,0.4903209116859621,0.22182898280980956,0.4811275180446302,-0.7836341185636453,5.678714266240593,-1.1172331950965502,-2.699742737314796,0.7196400469835389,0.2888638713749454,-0.6473948472547805,-4.2261043322086564,0.002956359680206133,2.3253814913418793,0.0,-1.3448353913009792,0.35817952585360185,-0.2022765744179701,5.195106222469315,-0.8378871410539643,-2.115972696868906,0.8042667059483247,1.694893404282901,0.6558277329026374,1.2328395288508263,-0.6460251988435957,1.7157955008665224,-0.06757002650637868,-0.8630571843507964,0.3559667695549007,-0.2462181527515407,5.154206786248312,-0.3519314432413136,-0.9449031974177898,0.41730314795928836,1.2422838597682273,0.15666885434041417,-0.2729403229553828,-0.061671651823550666,-0.23149730323042111,-0.126836863374365,2.233334476065644,-0.6809302394349193,0.5601046428564557,1.0046933949438583,0.4767172199029738,1.639306945953303,-0.2464097110221231,1.3014084846803704,0.2331677259232754
47,11074.583815884384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0139926234430723,0.0,1.3650782153332957,-0.3570934948636098,-0.19906706450246675,1.176424846067845,-0.5462137909990402,3.005436039011296,-0.09566689544371436,-0.49256739090489665,0.0,0.387573581692001,0.0,-2.485065038131913,-1.5905828172612952,2.419382134335207,0.23610207208962158,-0.13859137285278705,0.5689032985444908,-0.882742349134147,5.659703388499443,-1.0092822799716528,-2.266731888084214,0.7120640803543247,0.23424139867963067,-0.49584121695148053,-4.148391135622024,-0.08204124150878431,2.2311461607432714,0.0,-1.2352517758324704,0.6534659933962785,-0.2095415019850973,5.377152416639736,-0.9122462584194614,-2.4393004414298964,0.8076141181351737,1.616140424126268,0.48723939353597756,1.2983588324507267,-0.4082730943942121,1.8658818228279819,-0.04510179552051323,-0.811603522699937,0.3424795077410496,-0.318010920896306,5.26827353709624,-0.38501307604898444,-0.8754440687125569,0.5512044913688322,1.2006095027807864,0.13744658931234188,-0.2679027640600264,-0.0602711249699031,-0.2369564898269571,-0.12933929967688096,2.3874674628028214,-0.6979094210073687,0.8490467133971393,0.9516714104199206,0.4752885845605582,1.2543692482344042,-0.23457375240085426,1.4415309813179704,0.28643675839460775
48,11053.77117925357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0733934801897762,0.0,1.2990218996052463,-0.3520634307735284,-0.16736915142950068,1.1798220376098156,-0.5569128319533881,3.076474200612676,-0.050356507498550154,-0.26603537415887113,0.0,0.40878397526586807,0.0,-2.4287519430993196,-1.6668877205289196,2.4056290399475166,0.25732551046356766,0.010373494294954766,0.5191952530783228,-0.9345298146313622,5.586227359779938,-0.9529485802109922,-1.6763814767215792,0.6353619430787945,0.29301365046291883,-0.706725504138661,-4.015048928148918,-0.09630054771982748,2.2063346736156686,0.0,-1.2255665903410775,0.7011273434272638,-0.2840543052590966,5.414216761711763,-0.9489132275461779,-2.7109751780189466,0.7860861036863785,1.4942388657081092,0.2741426367003045,1.3787236051293799,-0.3489626790583846,1.802887331048396,-0.17383068454178546,-0.9950944241203111,0.36667905083534086,-0.33101455976705113,5.349650505620775,-0.3632109351175119,-0.6948266048709222,0.4357398036772335,1.2552249294345033,0.09574337030903615,-0.25400655889776214,-0.05568831805761746,-0.23217341865560404,-0.12931855380946267,2.5451677717957133,-0.7034745586190672,0.933429270438484,0.8697748527846434,0.45275526839254837,0.9425262006308681,-0.19639854035993465,1.5623888088328233,0.26171744989679957
49,11040.815780788133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1201893086847459,0.0,1.3320560604063851,-0.2836294118430961,-0.12920419683110593,1.19241631220548,-0.5242217104039469,3.0839539077558467,-0.09103089347877297,-0.36407325991203643,0.0,0.3838541947317408,0.0,-2.4838279875358675,-1.6358978571836567,2.3719951301190174,0.3721287650678786,0.07807104023319852,0.48213759966874137,-0.8472997170631492,5.608532128777009,-0.9320024055730959,-1.2914652982074841,0.5464605757860879,0.2160794990398036,-0.6593639386557811,-3.923388147755588,-0.15652206390590492,2.2543217695962525,0.0,-1.2811360629621904,0.6177922779038107,-0.3179140969514758,5.401643924261182,-1.0030794781063075,-2.835057018407995,0.7499063873231592,1.5192346753834371,0.1574514358951981,1.4940207370396608,-0.46228882896131146,1.624926156039527,-0.1756934896666579,-0.9711014052149716,0.2909071190376188,-0.39127555583553625,5.424892416721413,-0.332382716591018,-0.6284084076159007,0.32380319053764967,1.2446800677516008,0.07354068996517085,-0.24928080920761875,-0.054234544835134554,-0.2317609605250865,-0.13108823767287586,2.6410101309780663,-0.7078516012047792,0.8031666752398849,0.9744393929543949,0.4404636649618096,0.7922894955164856,-0.18993482035086628,1.6147701137412076,0.29921759982984414
50,11030.004799380164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1674702902565341,0.0,1.367648628781581,-0.25421849098080795,-0.11528190910503884,1.1983502645094992,-0.49808379698398575,3.188674216564211,-0.11429533926155266,-0.3500101660255599,0.0,0.3951461101896754,0.0,-2.6817954128526322,-1.4529481649697042,2.415394989139442,0.39507655726305974,0.12950264116654372,0.544911709052148,-0.7000617738691284,5.676999546965284,-0.910470033690991,-0.9860092865206382,0.3565122722843662,0.310510374314514,-0.5476010931102615,-3.7267653192046137,-0.24304532605749388,2.163844093910072,0.0,-1.423309672273738,0.2658323159330015,-0.24722961150107992,5.299057634506451,-1.0416896045910524,-2.844618717018099,0.7069039503514633,1.4494075802220534,0.34179832917863906,1.5060895760451165,-0.7662256184933645,1.720029570479903,-0.17325558054712015,-1.003048642619551,0.30218529733883354,-0.3510221940541899,5.479978547957565,-0.39492014389552677,-0.8380206634810943,0.3985445146942831,1.2644398115596605,0.1288056898256736,-0.23474410807825402,-0.04992127196511507,-0.22856995124876128,-0.12834276527531616,2.7425654702644544,-0.6963011146452444,0.6333858740932813,1.0304752136796467,0.47721970417062826,0.7156797107372539,-0.19004900219417897,1.396286706208268,0.28680395207235315
51,11025.484223202844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1421757361084999,0.0,1.3739673438999143,-0.24885671798441752,-0.12868276677746607,1.1668037418965298,-0.5246693251193536,3.2222603979787574,-0.11153796547345377,-0.33667531655478794,0.0,0.3964907982519149,0.0,-2.6452909133408116,-1.3094046078185688,2.5340803024712497,0.512885757772868,0.21032283741058325,0.48494505509593894,-0.8008435635421992,5.656527587362182,-0.8841284353161942,-1.0784240567616923,0.3435267764026674,0.24967329738255967,-0.5872722523830043,-3.6459929888433704,-0.40215573626663204,2.125184461371206,0.0,-1.5330223627705575,0.07309443542879801,-0.24119657006961448,5.345312586189676,-1.0775797557988136,-2.7343927174470086,0.6771336760056336,1.5639789693474855,0.4103756671686537,1.4764972297416472,-0.8295210991712647,1.7993772221650577,-0.10930179720967714,-0.8889707661949081,0.27764885100424763,-0.3696446127983227,5.5379914954061915,-0.3935447894603791,-0.8031755780615512,0.4259508652926451,1.2701828597683151,0.12015044385338801,-0.22637523356462463,-0.04809150449159032,-0.22564113825624418,-0.1271215560562788,2.791788073408972,-0.677152201995696,0.5500827621286656,0.8953685922589496,0.48804735739456434,0.7522350486563976,-0.1976320071012035,1.2994281866254167,0.30929151360149476
52,11019.473301416634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1484963600080462,0.0,1.4277010897049056,-0.23907741418518408,-0.1260935651948834,1.168393684198512,-0.5170850651762157,3.2321622725038464,-0.13280420020050043,-0.38901099911597303,0.0,0.38629185160025276,0.0,-2.7563157975253003,-1.1761103946078297,2.6548465272658737,0.5388745143598139,0.2897650724190936,0.5249557604337288,-0.632664171382334,5.673833191017581,-0.9410550573791457,-1.369463406622003,0.4929185927174982,0.2328304470048165,-0.5707388380351014,-3.562382059557809,-0.7414690098334706,2.0730850755080175,0.0,-1.5873029141904964,-0.05842789271015675,-0.35087830440798135,5.3318308244289145,-1.0384155213015338,-2.451272176593206,0.6302149612848481,1.6155472132024957,0.4583669686002519,1.431423825997243,-0.7794275119123857,1.8700908292230645,-0.1159931006448117,-0.8726924870517482,0.2926721960223056,-0.3362960751408543,5.539851260430479,-0.3778139727680371,-0.7339824464939577,0.28078050181817227,1.2858856132894692,0.13061574072895907,-0.21836247735921616,-0.045317038098925316,-0.21934663280580294,-0.1259403077818185,2.8671102673090836,-0.6563481402616492,0.5172118631179519,0.7269891376890194,0.4801405488508413,0.879634003160785,-0.20237045728946076,1.3176981742707836,0.3080627365463761
53,11016.195680556444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2247675418478112,0.0,1.4544337785539792,-0.19330855068392402,-0.08465933252519929,1.2032390180446333,-0.5062484054451101,3.263696368885942,-0.13259476867208614,-0.3419940963615698,0.0,0.4028677042381952,0.0,-2.7906997715901376,-1.1232053787664857,2.6448511691456735,0.6160406697849832,0.34841626699821154,0.5714656120636735,-0.6482517526028657,5.637938792684523,-0.9534237445403416,-1.5213932435814417,0.5186505950959863,0.2787972920050117,-0.5437386508052685,-3.5512493860688927,-0.9381798330873934,2.1048361695840883,0.0,-1.5709743835390073,-0.05337735542200937,-0.3410024911214146,5.307990699330503,-0.9897759575743313,-2.249647322349559,0.6197099163150489,1.6433270954102452,0.4067173011406554,1.4058727228453853,-0.7464967156878067,1.8333217454260926,-0.09607787626751274,-0.8637631427725302,0.29716897612446685,-0.3267757394432733,5.544207379640033,-0.4063529211514326,-0.8122361625547339,0.360941146172464,1.3024688979401886,0.1312520739652069,-0.2201107497658005,-0.04613895438562325,-0.22219687098642413,-0.1263503596698371,2.9176016978199932,-0.6567957138819871,0.5298380087193948,0.7749853894306703,0.4666293271607842,0.9986148163035428,-0.2059598123557646,1.3964822017853826,0.3079289898137395
54,11012.683387857202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2513638574322137,0.0,1.5325931456883022,-0.15190792852601928,-0.03513936738428636,1.2093222839561761,-0.4937204196351802,3.2184956487830116,-0.16115925190731656,-0.42319565280716187,0.0,0.40113359877716476,0.0,-2.797355053120533,-1.2303324365680899,2.681027279236168,0.6513065405093422,0.4204048952168078,0.5527089527128527,-0.6310997413221293,5.625471568554953,-0.8909581679602342,-1.5334154403754876,0.43596076661997785,0.2837867394767912,-0.52726985505823,-3.6682037107627887,-0.8542058766826831,2.088711048569895,0.0,-1.4842182037164737,-0.010583766995117774,-0.33724024370655875,5.367927020594374,-0.9862099281586534,-2.0228221331620855,0.6384778751911528,1.6025878264339235,0.3560560505583024,1.3943853915039537,-0.7469262753816275,1.8644661268070668,-0.08911644436079116,-0.8246434709174604,0.2864696826075843,-0.3573853595458537,5.49030142302088,-0.44903386108767673,-0.8970675174668361,0.447323856264324,1.3253403008422886,0.13800288931348406,-0.21882563296840007,-0.04581663668100178,-0.21579437480367314,-0.12557086779883594,2.9845650726298394,-0.6571628262427431,0.5487166170031176,0.7214272280127638,0.4349434403486937,1.2130588436362524,-0.1921161933633312,1.4239548578302599,0.3098849307551903
