| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5444186 | 0,09483 |  -5,74110   | 0,00000 *** |
| asc_bike                       | -4,0617853 | 0,25120 |  -16,16979  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,5793418 | 0,38174 |  -1,51763   | 0,12911     |
| b_bike_p.age_group_agg_15_24   |  2,3444119 | 0,20917 |   11,20803  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,6172704 | 0,38278 |  -4,22511   | 0,00002 *** |
| b_bike_p.female                | -0,9468379 | 0,20608 |  -4,59447   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,2059181 | 0,19208 |  -1,07207   | 0,28369     |
| b_bike_hh.cars_gr_0            |  5,8962887 | 0,33811 |   17,43911  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9710453 | 0,24855 |  -3,90680   | 0,00009 *** |
| b_bike_hh.cars_gr_3            | -3,1909209 | 0,98697 |  -3,23306   | 0,00122 **  |
| b_bike_hh.income_agg_high      |  0,8999065 | 0,28734 |   3,13183   | 0,00174 **  |
| b_bike_t.full_purpose_HBR      |  1,7424618 | 0,20291 |   8,58718   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5604758 | 0,22037 |   2,54329   | 0,01098 *   |
| asc_walk                       |  1,4967953 | 0,11398 |   13,13223  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,7853126 | 0,21211 |  -3,70235   | 0,00021 *** |
| b_walk_p.age_group_agg_15_24   |  1,8078480 | 0,13789 |   13,11073  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,0884915 | 0,08460 |  -1,04602   | 0,29555     |
| b_walk_p.age_group_agg_70      | -0,7977092 | 0,13257 |  -6,01743   | 0,00000 *** |
| b_walk_p.female                |  0,2463524 | 0,06733 |   3,65863   | 0,00025 *** |
| b_walk_p.occupation_worker     | -0,3884576 | 0,08032 |  -4,83655   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9349489 | 0,29793 |   19,92088  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3970600 | 0,07936 |  -5,00322   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7777874 | 0,13530 |  -5,74841   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4320843 | 0,11597 |   3,72594   | 0,00019 *** |
| b_walk_t.full_purpose_HBR      |  1,3106808 | 0,07764 |   16,88218  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1330527 | 0,07405 |   1,79688   | 0,07235 .   |
| b_car_time                     | -0,2246571 | 0,01140 |  -19,70596  | 0,00000 *** |
| b_pt_time                      | -0,0478909 | 0,00336 |  -14,25988  | 0,00000 *** |
| b_bike_cost                    | -0,0932872 | 0,01790 |  -5,21303   | 0,00000 *** |
| b_walk_cost                    | -0,1055095 | 0,00865 |  -12,19550  | 0,00000 *** |
| g_bike_grad                    |  42,3618986 | 16,18992 |   2,61656   | 0,00888 **  |
| g_bike_stressLink              | -0,1334393 | 0,22889 |  -0,58299   | 0,55990     |
| g_bike_stressLink_c            |  4,1047368 | 2,15154 |   1,90781   | 0,05642 .   |
| g_walk_vgvi                    |  0,2945589 | 0,13710 |   2,14850   | 0,03167 *   |
| g_walk_vgvi_o                  |  1,6624821 | 0,24787 |   6,70701   | 0,00000 *** |
| g_walk_stressJct               |  7,2908085 | 1,80875 |   4,03085   | 0,00006 *** |
| g_walk_speed                   |  0,2491582 | 0,18605 |   1,33920   | 0,18051     |
| g_walk_speed_c                 |  1,6162671 | 0,30042 |   5,37996   | 0,00000 *** |
| g_walk_speed_o                 | -1,1838738 | 0,20711 |  -5,71604   | 0,00000 *** |


Iterations: 125

Start LL = 21249.943505112835
Final LL = 10947.968441481013

BIKE DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,07  75perc=1,06  max=2,57
BIKE OVERLAP: min=0,00  25perc=0,44  med=0,84  mean=0,70  75perc=1,00  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,04  75perc=1,05  max=1,64
WALK OVERLAP: min=0,00  25perc=0,36  med=0,74  mean=0,65  75perc=1,00  max=1,00
