| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_walk_hh.cars_gr_3            | -0.7679528 | 0.13512 |  -5.68365   | 0.00000 *** |
| b_walk_hh.income_agg_high      |  0.4114875 | 0.11538 |   3.56624   | 0.00036 *** |
| b_walk_t.full_purpose_HBR      |  1.3165417 | 0.07758 |   16.96973  | 0.00000 *** |
| b_walk_t.full_purpose_HBO      |  0.1432884 | 0.07388 |   1.93953   | 0.05244 .   |
| b_car_time                     | -0.2228058 | 0.01129 |  -19.73397  | 0.00000 *** |
| b_pt_time                      | -0.0475464 | 0.00333 |  -14.27662  | 0.00000 *** |
| b_bike_cost                    | -0.0485417 | 0.00847 |  -5.73267   | 0.00000 *** |
| b_walk_cost                    | -0.0889138 | 0.00758 |  -11.73233  | 0.00000 *** |
| g_bike_grad                    |  66.4511580 | 29.56371 |   2.24773   | 0.02459 *   |
| g_bike_stressLink              |  2.0088096 | 0.89530 |   2.24374   | 0.02485 *   |
| g_bike_stressLink_c            |  8.6056358 | 4.58587 |   1.87656   | 0.06058 .   |
| g_walk_vgvi                    |  0.7688235 | 0.16738 |   4.59333   | 0.00000 *** |
| g_walk_stressJct               |  6.2953469 | 2.02753 |   3.10494   | 0.00190 **  |
| g_walk_speed                   |  0.3272473 | 0.21199 |   1.54367   | 0.12267     |
| g_walk_speed_c                 |  1.9232479 | 0.35955 |   5.34911   | 0.00000 *** |
| g_walk_speed_o                 |  0.3544088 | 0.12147 |   2.91770   | 0.00353 **  |


Iterations: 125

LL0 = 21408.93873922624
Start LL = 10969.407339244488
Final LL = 10966.989718563258

BIKE DETOURS: min=1.00  25perc=1.07  med=1.21  mean=1.28  75perc=1.41  max=4.47
BIKE OVERLAP: min=0.00  25perc=0.13  med=0.33  mean=0.42  75perc=0.67  max=1.00
WALK DETOURS: min=1.00  25perc=1.00  med=1.01  mean=1.03  75perc=1.05  max=1.54
WALK OVERLAP: min=0.00  25perc=0.35  med=0.72  mean=0.64  75perc=1.00  max=1.00
