| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5437096 | 0,09472 |  -5,73994   | 0,00000 *** |
| asc_bike                       | -4,3357423 | 0,25999 |  -16,67655  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,2825506 | 0,37521 |  -0,75305   | 0,45142     |
| b_bike_p.age_group_agg_15_24   |  2,3323230 | 0,21143 |   11,03118  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5691059 | 0,38658 |  -4,05896   | 0,00005 *** |
| b_bike_p.female                | -0,1788041 | 0,30836 |  -0,57985   | 0,56202     |
| b_bike_p.occupation_worker     | -0,1836887 | 0,19492 |  -0,94238   | 0,34600     |
| b_bike_hh.cars_gr_0            |  5,9323676 | 0,33927 |   17,48566  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9625877 | 0,25059 |  -3,84132   | 0,00012 *** |
| b_bike_hh.cars_gr_3            | -3,2077380 | 1,01826 |  -3,15023   | 0,00163 **  |
| b_bike_hh.income_agg_high      |  0,8832314 | 0,28955 |   3,05038   | 0,00229 **  |
| b_bike_t.full_purpose_HBR      |  1,7343713 | 0,20438 |   8,48596   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5832089 | 0,22147 |   2,63338   | 0,00845 **  |
| asc_walk                       |  1,4199035 | 0,11356 |   12,50383  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,9840060 | 0,21362 |  -4,60641   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8530926 | 0,13809 |   13,41920  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1817776 | 0,08336 |  -2,18067   | 0,02921 *   |
| b_walk_p.age_group_agg_70      | -1,1070313 | 0,11536 |  -9,59619   | 0,00000 *** |
| b_walk_p.female                |  0,2654230 | 0,06719 |   3,95016   | 0,00008 *** |
| b_walk_p.occupation_worker     | -0,3262474 | 0,07909 |  -4,12509   | 0,00004 *** |
| b_walk_hh.cars_gr_0            |  5,9603982 | 0,29839 |   19,97509  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3919453 | 0,07927 |  -4,94425   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7598078 | 0,13566 |  -5,60074   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4207200 | 0,11602 |   3,62642   | 0,00029 *** |
| b_walk_t.full_purpose_HBR      |  1,3316589 | 0,07768 |   17,14327  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1394052 | 0,07371 |   1,89117   | 0,05860 .   |
| b_car_time                     | -0,2240927 | 0,01144 |  -19,59627  | 0,00000 *** |
| b_pt_time                      | -0,0477583 | 0,00337 |  -14,19224  | 0,00000 *** |
| b_bike_cost                    | -0,0607446 | 0,02437 |  -2,49221   | 0,01270 *   |
| b_walk_cost                    | -0,1202462 | 0,01099 |  -10,93686  | 0,00000 *** |
| g_bike_grad                    |  40,5375397 | 23,32582 |   1,73788   | 0,08223 .   |
| g_bike_stressLink              |  0,2740537 | 0,58486 |   0,46858   | 0,63937     |
| g_bike_stressLink_f            |  1,8097393 | 0,96717 |   1,87116   | 0,06132 .   |
| g_bike_stressLink_c            |  4,6290378 | 2,22637 |   2,07918   | 0,03760 *   |
| g_walk_vgvi                    |  0,4369853 | 0,13371 |   3,26809   | 0,00108 **  |
| g_walk_stressJct               |  4,3684446 | 1,13117 |   3,86189   | 0,00011 *** |
| g_walk_stressJct_c             | -5,5801173 | 3,25701 |  -1,71327   | 0,08666 .   |
| g_walk_speed                   | -0,3229301 | 0,17433 |  -1,85238   | 0,06397 .   |
| g_walk_speed_c                 |  1,5298389 | 0,34945 |   4,37786   | 0,00001 *** |
| g_walk_aadt                    |  0,1724421 | 0,06865 |   2,51199   | 0,01201 *   |
| g_walk_aadt_c                  | -0,1842579 | 0,22890 |  -0,80496   | 0,42084     |


Iterations: 135

Start LL = 21249.943505112835
Final LL = 10971.407107409726
