Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_vgvi_c,g_walk_vgvi_o,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
10,13811.256688480707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6517996049384884,0.0,0.15912548650539593,-0.9246938121222246,-0.6253495426154018,1.5593560254540892,-1.1639231101962968,-1.134184297407055,-0.09094848734526662,0.0728241457152104,0.0,0.26929431722620323,0.0,-1.9232628902873836,-1.4168651354303528,0.6789720599163538,-0.550400720072692,0.3934417518932994,0.23998038612613246,-1.6509740373851762,3.4190934442386602,-2.164416488351634,-0.5968801166608209,-0.41881591053156425,-0.8270483108591171,-0.9219837079088096,-1.9179873873723523,-0.34819887391596654,0.1328468313926865,0.0,-0.5305510102010484,-0.7474114185851409,-0.49131322430057633,0.13749134847763006,-0.4644348439638859,-0.23740760344504208,-0.07057530327823154,-0.03470553686688113,-0.36523456226769313,3.277441430471967,-0.013281451465231714,1.847707053857092,0.04005936438227084,-0.2031592771987287,0.2346337767814036,-0.14816167777877226,4.721308101205095,-0.7354048000899559,-0.42689653766450597,0.061246666476889255,2.3184272976898983,0.441458327560177,-0.36274870722531327,-0.09278053092918262,-0.2688796942660186,-0.30223241041066096,0.006045041959441795,-0.617646473774152,0.5486221502278271,0.4899417068477963,0.23850226831540078,0.578011288149652,0.09318256183681523,-0.3733322907369153,0.5731016563037354,0.10737973036408871
11,13632.884245527597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6020712582744262,0.0,0.2050703537826173,-0.9708259804889346,-0.5862706785606583,1.487026182233955,-1.176442992821467,-0.9370680133122341,-0.15071250439927925,0.04143345139423061,0.0,0.3054340495211493,0.0,-2.0985491376368337,-1.564356983539508,0.8053934998494018,-0.4744938201322546,0.2823227734538081,0.24579309920506168,-1.701395168920678,3.5810773736444936,-2.277728063592615,-0.6484805765751375,-0.4198531250316489,-0.8093115406536017,-1.0197328718187915,-1.9426310043556765,-0.31827517330929017,0.1984056699858113,0.0,-0.5660351469955798,-0.7254256593933487,-0.5226631236105681,0.3012576833117874,-0.5015607084808632,-0.2652436757783601,-0.06750778850766646,0.04024291145634415,-0.3501333059618088,3.2578955943740597,-0.11096225830533714,1.89638224656056,0.058847681457457446,-0.3011449729582187,0.24959814826508472,-0.18918738599345103,4.862397245090692,-0.7104065783009796,-0.4663170115252351,0.08982774461167982,2.3161507572639914,0.41514975743258137,-0.36868901928133363,-0.08748406168988121,-0.27514592585290193,-0.3022790351505354,0.008333153809164513,-0.6124389483566253,0.5023669545866046,0.6377789486013024,0.37571261192830374,0.6036612555248774,0.11753109365406203,-0.5497140565605856,0.7425772808228275,-0.03727594255969008
12,13417.7112220386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6549804037121512,0.0,0.29506434695803696,-0.8964758671065793,-0.5555090138372181,1.460245457629855,-1.0945463043364185,-0.495577844673241,-0.17142952318718596,-0.04459653099293872,0.0,0.26284241502698347,0.0,-2.319183266690754,-1.8243263539447276,1.0826875911526606,-0.24576639207789447,0.05201911323511657,0.28467811849819813,-1.6971598213386005,3.7727525187967803,-2.3908234712883383,-0.7404602400161624,-0.3845039825880612,-0.6925086172844774,-1.1792212893903793,-2.04942614056286,-0.2964262736364444,0.34449779250409707,0.0,-0.6346121301293747,-0.7170967464475414,-0.5950913217762285,0.6604850335699121,-0.6038589653975814,-0.32678995800097826,-0.0635289380841458,0.17550299529515728,-0.33320716369126413,3.358695428707827,-0.08961431087491852,1.9405820960112894,0.10688681123133731,-0.5474613098385379,0.30448799285581796,-0.23933902203599863,5.06633978637045,-0.579030909720441,-0.5325089790286874,0.17485176744923295,2.2637344019248835,0.45129818438673674,-0.349697859918849,-0.07783538663671026,-0.25958266091103843,-0.3038261087262869,0.012997512393350685,-0.6236096028797712,0.43258737743406994,0.8877900282473155,0.1554057147909584,0.7796631313993817,0.16529229978520799,-0.768265703975425,0.6352154242414694,-0.2151051103393383
13,13288.042597664127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1356089962211824,0.0,0.5975744719975762,-0.4066217723712257,-0.8991819939950598,1.3623866321170466,-0.9340868821654106,0.6305860754674151,0.36064059528006975,-0.26720759501820424,0.0,0.41787140516975185,0.0,-2.4057527968253636,-2.281010136046647,1.972825932443354,0.3717358852658362,-0.17404484660626626,0.5517951105155718,-1.4833342182563585,4.2510471265525975,-2.4367797396348476,-1.072986058087981,-0.14429953685716476,-0.2497258644729659,-1.3024199027628516,-2.275954415760077,-0.47157082695426206,0.9023035676831386,0.0,-0.8131675559037123,-0.5729761351464664,-0.5386962532235756,1.9684855864004316,-0.7842368178297832,-0.5428434184852161,0.002950396023566698,0.46449671860849573,-0.1945537106240522,3.5230922583046334,-0.4598255671963518,2.143244469096849,0.1843425497633827,-1.3235857614519202,0.5337881661888422,-0.2850402877801045,5.837067220799024,-0.6152829365599204,-0.7205472855099148,0.3073393765028586,1.6865601983836644,0.500228260931326,-0.3650882802334249,-0.09323929990435534,-0.2877012673887133,-0.30383031362087787,0.03049685290889719,-0.6394608824542489,0.9140974228417487,0.43360041339196975,0.015103215832201283,1.1001085665001775,0.2886812897166739,-0.21199785625104905,1.000957145078622,-0.5995862459400765
14,13200.758242606202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2858944223003226,0.0,0.7876577960003748,-0.4856507864967292,-0.5630222526635791,1.6286691493607404,-1.0571636359044951,1.0574071232825875,0.20963264028216594,-0.2646729522762533,0.0,0.3061465458702158,0.0,-2.353845847403114,-2.341344854181297,2.3381786632735992,0.543923416903213,-0.13754242649391987,0.5778936904910259,-1.3676707699948065,4.425643983490111,-2.3605109293773294,-1.2469460701139374,0.0015048682246509848,-0.08374093777324496,-1.2185448934605492,-2.3881573657854545,-0.5222220257051766,1.1370134145861002,0.0,-0.920548615053763,-0.5602001625843033,-0.4704646422443187,2.5026623957771403,-0.7545972289282065,-0.644932532298775,0.05787489626712208,0.525540784965312,-0.14243246512564023,3.527121751268634,-0.6382239060978285,2.203385273515944,0.1617747380617829,-1.6392841250466363,0.5020599592038889,-0.25984389755336035,6.074528725657487,-0.6060255865055497,-0.7914332941004922,0.3768178922446112,1.5980025016394221,0.40917465731215863,-0.37440008592453494,-0.10472354469909932,-0.30256822663832883,-0.3018704249826696,0.039771943992068085,-0.6467564588961614,1.0321006719816141,0.18827429141058438,-0.1321196954513697,1.1877618380929282,0.3581748378092032,0.09460526918940682,1.1423908249079582,-0.8480356416762653
15,13114.956531914282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5625080914309901,0.0,1.1839125976491647,-0.2496588366766124,-0.3138993042549417,1.6238335293560744,-0.5870108457320994,1.2963352151762697,0.11837874190832742,-0.10543687193874149,0.0,0.17430697629099398,0.0,-2.3339323412687527,-2.241022327282229,2.8302010886767683,0.4787619025272787,0.26342975234633115,0.4490133732260728,-1.3424316284417614,4.851511339561739,-2.2361695900107175,-1.6165641577814844,0.26535772270882874,-0.011378128360788178,-0.892547528865371,-2.5523595901376335,-0.43790997292721456,1.4300130523436405,0.0,-1.0369293767826608,-0.5933183836235413,-0.3913432040050281,3.143892816294776,-0.5360663843737699,-0.7938268719107072,0.18176728808938405,0.47230006420297727,-0.10075945630730959,3.592954759929656,-0.9982935208277979,2.243850906882854,0.08806907222094369,-1.9614911775060737,0.5332310948299726,-0.05235949172866192,6.1173426555959525,-0.47048989589764567,-0.8253654493240553,0.5491435334229702,1.8603470858863198,0.2390390048244164,-0.3789896850667207,-0.11364241885976158,-0.3177651959051744,-0.3039751812287114,0.05905860394700839,-0.6349465734619582,0.7398247521257855,-0.018523791709939896,-0.37273297796278293,1.5126831762730621,0.5355841253090627,0.366747703385707,1.4394686712302183,-1.3300309878301755
16,13078.915382793857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.704651449511872,0.0,1.5944617475411618,-0.19439833118975675,0.12012677387789317,1.2517894503302678,-0.5587989432965255,1.4911869610031079,0.3590505059229626,-0.15618480238776844,0.0,0.4228252752285238,0.0,-2.6851179233433244,-2.034688915917233,3.2180410873409824,0.41857999966734355,0.5410878109951187,0.09208439808698016,-1.280374167699285,4.929333379447622,-2.0357658906494835,-2.060707113134278,0.6134620160963031,-0.051082189720488946,-0.606732331689694,-2.967832897564566,-0.5056602550877743,1.686839224950859,0.0,-1.05073696479008,-0.6944865211303812,-0.287202581264046,3.513835264996677,-0.32685235623684716,-0.911005588046265,0.31160369074787664,0.304610365118233,-0.19417556876677605,3.5506838509899987,-1.3953766372055758,2.3033681538531394,-0.22358405260218628,-2.0496664147421697,0.46886752675354926,-0.02932841112368769,6.214870076364884,-0.5418537761770958,-0.7957237223440297,0.7017574699468826,2.010208951268381,0.3387630513488026,-0.36713925283627646,-0.1039130838190005,-0.2686923486354942,-0.2953206242389992,0.08505057535384111,-0.630501442230305,0.4997851165872812,-0.20215191955475315,-0.8443167590866478,2.002670261928933,0.7808153828542811,0.5955454978716724,1.666196875919419,-1.8907812748506903
17,13059.166514487375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6955697205653582,0.0,1.675980363910199,-0.10664051934841422,0.163313902613423,1.2112880977342153,-0.5462359604550614,1.5874765327618152,0.31261954238947587,-0.19857545492127543,0.0,0.4063208767843911,0.0,-2.9600832304733498,-1.9735799045615292,3.3431074064160904,0.44461699430882157,0.5605088745676698,-0.052185440386719434,-1.2718868557260725,4.9463955710512035,-1.987382710819485,-2.2556072168018746,0.7501195298823196,-0.0784942708994963,-0.5931180093770154,-3.0119816739050855,-0.5188757012535868,1.7946199696675533,0.0,-0.9748310759057703,-0.679652739359124,-0.22421114039904955,3.5665161556804823,-0.21509567676681002,-0.9277679498188764,0.3648556865750848,0.310243942314076,-0.22660992104784186,3.5658218074677905,-1.5818180349341084,2.3160891292603525,-0.28196283394465277,-1.9679974955779564,0.4519649445790877,-0.0528559077696351,6.197584432558528,-0.4962344540077127,-0.7672237589400177,0.7781382053769357,2.0816398566449825,0.4464063778220334,-0.35597944183405117,-0.09327902465369123,-0.26944903146073707,-0.29299005555110774,0.09626304114214987,-0.6337227841672365,0.4145652675369226,-0.32039556035677785,-0.987606782534107,2.0315781537629056,0.8895794858679082,0.7420998549824239,1.7448830780367288,-1.909301896447446
18,13019.752303769566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.708094675546514,0.0,1.716348770874941,0.015622228019675527,0.09738339678392614,1.2947760464041447,-0.5927900477513675,1.652202368813967,0.2400586881732563,-0.2892654942966154,0.0,0.29426294628026795,0.0,-3.300130895841096,-1.8235831536911646,3.5158134289050706,0.5644965285847502,0.6717314399086551,-0.13733961925130608,-1.2196036000589932,5.0194915000146265,-1.8774537792463954,-2.598345964328234,0.9936345056030262,-0.10358302496820779,-0.5878879546605723,-3.0870361225545215,-0.6257588525977856,1.9790112911918465,0.0,-0.7811298510454469,-0.6561543598753828,-0.09866477660143846,3.5576960260054755,-0.05318529909462774,-0.9347766185450798,0.440646789817468,0.3239102765254304,-0.28313595309310935,3.54910764982412,-1.9167406612932318,2.331329384420119,-0.2982093479689475,-1.8427502385700223,0.3669779968387733,-0.06624435378936809,6.071772088924748,-0.4085735467282748,-0.6941259399914244,0.9025920015761023,2.1529194722827762,0.6572237013638842,-0.3527312039230652,-0.08686281340343993,-0.27690986029527365,-0.29236202728753846,0.11620299724398397,-0.6394530454145947,0.4985699772043123,-0.3703187789963364,-1.1468755482675748,2.2400156009039605,1.0858457324455044,0.7791078043309008,1.8766603985280108,-2.081608271936504
19,12966.917921841305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6983855064215034,0.0,1.8200485682279548,-0.23091615365061172,0.04970497789897905,1.300402636948389,-0.47869823023229113,1.6117387256513942,0.2262551400951621,-0.4687220155075935,0.0,0.2540975333484805,0.0,-3.867217139899268,-1.5389389669508475,3.9585433864935666,1.1104209435046422,1.0046637464537667,0.14469235047701015,-1.0473580434885372,5.439106637148473,-1.6503380042887592,-3.4439170671377504,1.5570130681479482,-0.10323174146802425,-0.6601747208317461,-3.532551837775559,-0.8346452657457035,2.336271122793138,0.0,-0.33899985230761004,-0.7915716653991864,-0.05338143648478724,3.484374517020384,0.033181366579962526,-0.9538007174575643,0.5258645414629984,0.29780566028657346,-0.3995902419886359,3.3850346905926236,-2.6851523903909476,2.264773243929663,-0.11516590619905204,-1.568566591733993,0.17389816155042007,-0.22934985508397177,5.6653167149032235,-0.1908566711583113,-0.5511235776309891,1.172882602075997,2.2285071090281523,0.9465597700797448,-0.3510707971091941,-0.0896931172563225,-0.22624332887760712,-0.28549717393455876,0.16670644083853353,-0.6374789465802915,0.47366867671284,-0.4986895990963555,-1.4651887679611202,2.285904780474641,1.5754571958343984,0.8859363808895762,1.9744632045635342,-2.094945605487646
20,12900.402327769294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8477045768287135,0.0,1.7799554032407043,-0.3567765771052453,0.16815731720610239,1.5878182927628073,-0.46109332153490995,1.2902513489314347,0.43302061352753296,-0.5342030451383997,0.0,0.39207261828317597,0.0,-4.580558136268106,-1.1735111650592194,4.460445668284013,1.6474792968511793,1.4679771608037981,0.5099092751135288,-0.8311777888283468,5.492020481420584,-1.3216716500038672,-4.424653881781605,2.1771684210679214,-0.06808148760660951,-0.8330523085305654,-3.4644763984391114,-0.8627964298862983,2.640639366851179,0.0,0.2422089660043964,-0.6955216306163627,0.049470894275198615,3.5930284217273813,0.014457807407319372,-0.941610262187521,0.572486659380306,0.3262695903769258,-0.2836351461462594,3.2556871966003436,-3.4521149465311787,2.2630780892814597,0.09266462394585895,-1.3567696170220769,0.14663478505032304,-0.4365545137814355,5.561367840198455,-0.25614757512107345,-0.47011737439574286,1.3417779209700642,2.2046093640826117,0.9139675077744932,-0.3495989073858429,-0.0880300503469394,-0.2838049605735448,-0.2785973695857268,0.22558499416296807,-0.6374422009902612,0.13477321857245878,-0.4580809531656794,-1.6562883582047165,2.30270523355079,2.1597217641682356,0.7865479670679185,1.8399949458201845,-2.046734599758087
21,12781.55051481153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.984534200442622,0.0,1.7044840833141506,-0.047036705433527615,0.333136095043019,1.585436659236468,-0.4672307101544648,1.181457971561368,0.2049944557086898,-0.3261889907431548,0.0,0.5035724313074059,0.0,-5.446817597033251,-0.5926853391634583,5.1319344021059665,2.1487853327662005,2.2168309995116444,0.8471915627541451,-0.6378254156263303,5.2780673919069265,-0.8883446927238766,-5.7015433397596365,2.8421971115959774,0.025884914785886184,-1.0066007290629315,-3.83483873172223,-1.0273862759144883,2.8874218343910476,0.0,0.7250725875533705,-0.7076161009807338,0.097415640990898,3.5911262130851824,-0.21105913968718856,-0.9659750238537925,0.5884427597653025,0.2993856192253118,-0.20996251195914914,3.1099502128839376,-4.260565764704408,2.2917736842042,0.14591075163931147,-1.1539271977362064,0.36156316205384853,-0.6097565790101032,5.517074622109071,-0.37833481939409275,-0.4980104818778215,1.4408098523547315,2.166755892724826,0.43680889804562395,-0.33197052038325037,-0.08123724895620685,-0.24503903153708395,-0.26489437388563314,0.3057165707622712,-0.6632075965514211,0.2988383191942172,-0.2378332955933113,-1.622298796388968,2.068166585131001,2.9461092983096258,0.498081879858296,1.455751796285726,-1.740290980568555
22,12650.824109488523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1400852407142197,0.0,1.9106209970319568,0.0014643279895497074,0.4817698083253991,1.662945183854666,-0.5465196836322224,1.4183945741575819,0.3471126726517968,-0.27389386657411363,0.0,0.4635767753943805,0.0,-5.956378573253106,-0.07751201308858835,5.52791712343234,2.4713591535540487,2.9394482779446056,0.8970075040393708,-0.7237556423045782,5.345286925709446,-0.9023413716636219,-6.671210468857812,2.8727436024426956,0.07066943960780499,-1.0559224330387649,-3.9847278680997626,-1.051987897024705,2.905739246129748,0.0,0.7374243237425627,-0.570571753119517,0.34549100411344114,3.3597356865707697,-0.30580938634105753,-0.9666346950209247,0.6736600361842487,0.5032437057530472,-0.21695993156702373,3.116951515482036,-4.556908488321045,2.2967403485785343,0.09583180169248731,-1.089470688047582,0.4050718418766353,-0.47163377677348434,5.290289517855566,-0.46770045576844044,-0.548958749523349,1.3520426491904503,1.7682936821814121,0.36056470639666116,-0.3296059225249274,-0.07469443750740247,-0.24937168456955383,-0.25765053606469696,0.37129357092173554,-0.6715305373249904,0.2966695253331091,-0.057425603124489216,-1.4070389520417788,1.7799595090422713,3.580136975339702,0.26761942654306936,1.0593694540270413,-1.486251991094453
23,12531.157070160258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2533379820212662,0.0,2.0659306331805793,-0.06344635101611985,0.4134662810773112,1.7801907196949411,-0.31314135134339105,1.5812373080175324,0.20630656791145915,-0.33591893667874806,0.0,0.5562911696264555,0.0,-6.185157694637858,0.5397201472282586,5.709291909209811,3.0810870000955966,3.168711605179532,0.8756355093849274,-0.5548519614584113,5.125332369019891,-0.9672310051832085,-7.472656411663853,2.475922201608442,0.05653627283891345,-0.9050729738236956,-4.099470386656738,-1.0802479833161673,2.7826341876180063,0.0,0.749385580284104,-0.4638040662407399,0.32779500653295257,3.3337388630674925,-0.45919963464948965,-1.0188103996225906,0.6717431693549036,0.5331979651560543,-0.16698837965332985,3.16229487798448,-4.543896264579119,2.4675179863084242,-0.12296698585384658,-1.0175765416693554,0.11930632275109421,-0.40609133565414435,5.26884068399616,-0.4667364183629635,-0.6452359623515699,1.091134885911642,1.679245231210222,0.42751087340840077,-0.3447543214284758,-0.07913299418525271,-0.24821622783099467,-0.2547010224606042,0.4346962230867003,-0.6619818284121283,0.22717735813806508,0.019378344760321894,-1.0869242146752334,1.651968177039048,4.253593624678399,0.08501828825525334,0.9052406094699184,-1.3127701155620106
24,12374.534990985794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.882619819797912,0.0,2.0318580379680604,-0.008969622065739619,0.5149742726627263,1.4354636264479894,-0.4088018658744945,1.5272771239169045,0.15249002569372644,-0.5841124459454266,0.0,0.519296372126,0.0,-6.3463554894972765,1.3632348990049246,6.081316547946429,3.7360165704929527,3.357266007828873,0.952761245581559,-0.26587077189623054,5.095982758320158,-1.3450213216310867,-8.58365586562237,1.4601573856512495,0.016839854834493358,-0.6348775420101196,-3.868637315239487,-1.1835713853526146,2.665761475393799,0.0,0.7426672759366729,-0.22195335478472117,0.3085203398215943,3.4808851230814897,-0.5991709574241053,-1.0922477677480915,0.6001942707632968,0.572295343649835,0.050313471806904986,3.103723839389334,-4.228788206828815,2.5043445576035936,-0.028350494120048114,-1.0210715125734022,-0.03571093763206737,-0.3690725434531155,5.155442138953933,-0.3476531582862519,-0.7874778112823854,0.6602920474938926,1.953999844681384,0.3776858681242418,-0.34334447555646286,-0.07927409984559121,-0.2873477933220423,-0.24918203004085773,0.5293378145354323,-0.6822892173469921,0.4405022453307162,0.06483276099737603,-0.9866716627719216,1.4434256055058137,5.349297308989267,-0.005659390703683834,0.7223253803693745,-1.1934149525366806
25,12218.119610000214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.519182704540019,0.0,1.7644205981580126,0.03249615362694259,0.17141446112685915,1.3985784131866785,-0.61992163880358,1.49671254015757,-0.1291389833480207,-0.8463005858465867,0.0,0.349018832650727,0.0,-6.403427922177704,2.0796681785546576,6.467554973279824,3.7289428427986846,3.546933232798985,0.9056689505239368,0.014757957396432264,4.976280516235039,-1.6305592163420641,-9.521237713201671,0.39131072712719295,0.20405219817581388,-0.6012410798677195,-3.858140100000108,-1.1812792264341514,2.6060920716898934,0.0,0.45412593889687713,-0.5324447489513002,0.02596177082560497,3.5299207966742365,-0.7342791911044902,-1.1906407364373583,0.4198209916550206,0.608439724051764,0.15987885536504598,2.6131816771291216,-3.712761723134978,2.325734864700535,0.3200911549590678,-1.10883703648057,0.1207915028455426,-0.6270662193083423,5.195944159435818,-0.43015693397467925,-0.9065830819466155,0.2642104443025828,1.8050482044757,0.48486972319634614,-0.3512371055939785,-0.07818831406516023,-0.26186409845006253,-0.23488056322687512,0.6242299114392161,-0.6682488696560388,0.14278349193168893,-0.004317886870706833,-1.0004374942277618,1.4040941462997982,6.508229467542048,-0.05981740060553967,0.8443376155299427,-1.1563742527331617
26,12116.91590028439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3093789322724068,0.0,1.6649596788916385,-0.36835186646546014,-0.14703569027186814,1.4488855891636385,-0.5714407659988591,1.6202277179048417,-0.27676949154497055,-0.7215428915081955,0.0,0.6117860306092024,0.0,-6.3771109275022,2.242703727280242,6.431405851102289,3.5562932011888555,3.5002216474714767,0.8678174905003834,0.09939352252865738,4.994149203746744,-1.5917463449920521,-9.898411828553662,0.02225543019336229,0.2976295347309317,-0.7784456069390049,-3.5647695510928625,-1.1761668967225005,2.6814413891012383,0.0,0.18711964266386916,-0.7365410331822796,-0.08879716879195859,3.6152419505360824,-0.7117737299612104,-1.2569702432823606,0.25175143809825207,0.7294556335389766,0.20617024215864135,2.3783125434944408,-3.0699179076910292,2.1879252763653696,0.21816502195628787,-0.9598572252508839,0.4647156866632969,-0.5269209922020839,5.115840176363689,-0.4308070825575953,-0.9205219758533559,0.3497708345986158,1.7863718096968644,0.4134432887530323,-0.34820099097148566,-0.07243685897911321,-0.2818960296196102,-0.23116354163856015,0.6791716787007684,-0.683070967467379,0.3068792471430847,-0.017600003519578213,-1.1563272937317168,1.398109303285688,7.244392296900387,-0.11550372123849238,1.0685901917069998,-1.1132317314840825
27,12014.981562309205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0925776995604977,0.0,1.2930025172308888,-0.5162841191221311,-0.4111549102945935,1.4332444387593253,-0.8356828782089094,1.9097154701835302,0.003273109473685254,-0.5412029343867374,0.0,0.3745142652216522,0.0,-6.079660981005218,2.2253001158961676,6.121557784655343,3.3416514585105057,3.1228832343795605,1.032845713490007,0.2546281300369575,5.1603167640690115,-1.2794116059673948,-10.25205234972024,-0.16005373823381677,0.45867149892411524,-1.0789934511167483,-3.2859895286390124,-1.061018510046186,2.760763468165951,0.0,-0.3241612416830796,-1.117854977568323,-0.37340705227463805,3.688403083208613,-0.7531997676251603,-1.3727291261503336,-0.04931681545974298,0.9862200342081617,0.07525581514089985,2.013948266778948,-1.8823257384397063,2.1796908491079416,-0.261568682207472,-0.6348231690329118,0.5589755420010143,-0.23845034750367772,4.993869799924743,-0.533189301575202,-0.8562629290756362,0.7065299785972774,1.9881204647460422,0.15153184467662206,-0.3633465825845787,-0.08003031278285531,-0.2901566247287004,-0.22593866142937968,0.7654463100794732,-0.6791089558226425,0.23662056267302145,-0.04649971080849542,-1.227062031905443,1.2265417491724584,8.424058506706128,-0.28792883134071456,1.6905666342159347,-0.9216653205504745
28,11872.213580042453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.019390709952475,0.0,1.0410321913942235,-0.40925790527431705,-0.330567447665917,1.2895813405230796,-0.8801390733530677,2.0271434167896887,-0.060122959129627465,-0.31417483336217156,0.0,0.48746414567470353,0.0,-5.745484420949739,1.9977118563849758,5.5979250976012,2.9059055722240124,2.7068811391377845,1.1088412152171572,0.13143637057605478,5.39983580968307,-0.9092152424159653,-10.293838775456717,0.07531664971126273,0.376054800632794,-1.1115098955055316,-3.089808569262795,-0.9738315770499063,2.676712637298625,0.0,-0.6154219944105501,-1.1348027279803532,-0.5116537403143739,3.730263117534403,-0.7860163223988874,-1.457502226300876,-0.2551981637843397,1.1168791482976774,-0.10447674622639644,1.877502966385807,-0.7908759018523308,2.2414028745929375,8.057960288094246E-4,-0.6190688971319651,0.20557202647841433,-0.2191597001021088,5.050373407715461,-0.47753758085499143,-0.7792105563248073,0.9704464549417884,1.717971812828626,0.191567019300296,-0.3644916750706782,-0.08106975815899775,-0.30151217843632844,-0.22298338918184252,0.8318826281999123,-0.6897928306016687,0.30897576482428185,-0.015180180914627854,-1.3144740734346563,0.9958034945392924,9.359472164425519,-0.4232698265618183,2.2282296761035654,-0.7852767009494211
