| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_bike_p.age_group_agg_70      | -1,6921451 | 0,41237 |  -4,10348   | 0,00004 *** |
| b_bike_p.female                | -0,3071519 | 0,30708 |  -1,00024   | 0,31719     |
| b_bike_p.occupation_worker     | -0,0993235 | 0,19504 |  -0,50924   | 0,61059     |
| b_bike_hh.cars_gr_0            |  5,7770049 | 0,33713 |   17,13594  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,8870619 | 0,24751 |  -3,58394   | 0,00034 *** |
| b_bike_hh.cars_gr_3            | -3,1949510 | 1,01599 |  -3,14467   | 0,00166 **  |
| b_bike_hh.income_agg_high      |  0,9182618 | 0,28993 |   3,16722   | 0,00154 **  |
| asc_walk                       |  1,9041212 | 0,10729 |   17,74663  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,5274800 | 0,17642 |  -8,65805   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,9535530 | 0,13694 |   14,26584  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,2156560 | 0,08279 |  -2,60485   | 0,00919 **  |
| b_walk_p.age_group_agg_70      | -1,1560508 | 0,11438 |  -10,10704  | 0,00000 *** |
| b_walk_p.female                |  0,1890257 | 0,06578 |   2,87347   | 0,00406 **  |
| b_walk_p.occupation_worker     | -0,1840756 | 0,07747 |  -2,37603   | 0,01750 *   |
| b_walk_hh.cars_gr_0            |  5,8336126 | 0,29795 |   19,57918  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3401858 | 0,07727 |  -4,40270   | 0,00001 *** |
| b_walk_hh.cars_gr_3            | -0,7522606 | 0,13159 |  -5,71655   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4539893 | 0,11802 |   3,84683   | 0,00012 *** |
| b_car_time                     | -0,2306448 | 0,01142 |  -20,19470  | 0,00000 *** |
| b_pt_time                      | -0,0505116 | 0,00333 |  -15,15227  | 0,00000 *** |
| b_bike_cost                    | -0,0475732 | 0,02367 |  -2,00965   | 0,04447 *   |
| b_walk_cost                    | -0,0958896 | 0,00621 |  -15,42917  | 0,00000 *** |
| g_bike_grad                    |  53,4492731 | 34,68401 |   1,54103   | 0,12331     |
| g_bike_vgvi                    |  0,0000000 |         |             |             |
| g_bike_stressLink              |  0,5231503 | 0,83516 |   0,62641   | 0,53105     |
| g_bike_stressJct               |  0,0000000 |         |             |             |
| g_walk_grad                    |  0,0000000 |         |             |             |
| g_walk_vgvi                    |  0,9438550 | 0,18511 |   5,09882   | 0,00000 *** |
| g_walk_stressLink              |  0,0000000 |         |             |             |
| g_walk_stressJct               |  4,8166118 | 1,35506 |   3,55452   | 0,00038 *** |
| g_bike_stressLink_f            |  2,2860123 | 1,39939 |   1,63357   | 0,10235     |
| g_bike_stressLink_c            |  5,3451822 | 3,04351 |   1,75625   | 0,07905 .   |
| g_walk_stressLink_c            |  3,3810183 | 1,60255 |   2,10978   | 0,03488 *   |
| g_walk_stressJct_c             |  3,6793489 | 3,19810 |   1,15048   | 0,24995     |


Iterations: 135

Start LL = 21408.93873922624
Final LL = 11188.926147167185
