| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5491054 | 0,09483 |  -5,79069   | 0,00000 *** |
| asc_bike                       | -4,1848899 | 0,25823 |  -16,20604  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,7511358 | 0,38779 |  -1,93698   | 0,05275 .   |
| b_bike_p.age_group_agg_15_24   |  2,4027860 | 0,21373 |   11,24222  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8896571 | 0,40623 |  -4,65165   | 0,00000 *** |
| b_bike_p.female                |  0,0786899 | 0,31808 |   0,24739   | 0,80461     |
| b_bike_p.occupation_worker     | -0,1064543 | 0,19683 |  -0,54083   | 0,58862     |
| b_bike_hh.cars_gr_0            |  5,9411351 | 0,33942 |   17,50361  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9328315 | 0,25007 |  -3,73032   | 0,00019 *** |
| b_bike_hh.cars_gr_3            | -3,2262973 | 1,01813 |  -3,16885   | 0,00153 **  |
| b_bike_hh.income_agg_high      |  0,9837005 | 0,29016 |   3,39025   | 0,00070 *** |
| b_bike_t.full_purpose_HBR      |  1,7442632 | 0,20420 |   8,54202   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5954642 | 0,22168 |   2,68610   | 0,00723 **  |
| asc_walk                       |  1,4624686 | 0,11359 |   12,87550  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,7777726 | 0,21233 |  -3,66307   | 0,00025 *** |
| b_walk_p.age_group_agg_15_24   |  1,8378645 | 0,13793 |   13,32477  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1168581 | 0,08423 |  -1,38733   | 0,16534     |
| b_walk_p.age_group_agg_70      | -0,8951428 | 0,13148 |  -6,80841   | 0,00000 *** |
| b_walk_p.female                |  0,2587894 | 0,06725 |   3,84812   | 0,00012 *** |
| b_walk_p.occupation_worker     | -0,3643276 | 0,08019 |  -4,54352   | 0,00001 *** |
| b_walk_hh.cars_gr_0            |  5,9447168 | 0,29784 |   19,95944  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3798112 | 0,07930 |  -4,78976   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7682025 | 0,13523 |  -5,68072   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4170426 | 0,11549 |   3,61119   | 0,00030 *** |
| b_walk_t.full_purpose_HBR      |  1,3195960 | 0,07763 |   16,99761  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1443224 | 0,07392 |   1,95228   | 0,05090 .   |
| b_car_time                     | -0,2232983 | 0,01132 |  -19,72120  | 0,00000 *** |
| b_pt_time                      | -0,0477018 | 0,00334 |  -14,28410  | 0,00000 *** |
| b_bike_cost                    | -0,0676429 | 0,01126 |  -6,00576   | 0,00000 *** |
| b_walk_cost                    | -0,0858307 | 0,00747 |  -11,48470  | 0,00000 *** |
| g_bike_grad                    |  48,8995335 | 21,80987 |   2,24208   | 0,02496 *   |
| g_bike_stressLink              |  0,7551554 | 0,53213 |   1,41911   | 0,15587     |
| g_bike_stressLink_f            |  7,0876058 | 3,22574 |   2,19720   | 0,02801 *   |
| g_bike_stressLink_c            |  5,2086912 | 2,83238 |   1,83898   | 0,06592 .   |
| g_bike_stressLink_o            | -1,0231987 | 0,45901 |  -2,22913   | 0,02581 *   |
| g_walk_vgvi                    |  0,8119569 | 0,17664 |   4,59665   | 0,00000 *** |
| g_walk_stressJct               |  5,3399959 | 2,03148 |   2,62863   | 0,00857 **  |
| g_walk_speed                   |  0,4531093 | 0,22776 |   1,98938   | 0,04666 *   |
| g_walk_speed_c                 |  2,0468166 | 0,37917 |   5,39816   | 0,00000 *** |
| g_walk_speed_o                 |  0,3652132 | 0,12736 |   2,86747   | 0,00414 **  |


Iterations: 198

Start LL = 21249.943505112835
Final LL = 10956.693812634805

BIKE DETOURS: min=1,00  25perc=1,03  med=1,19  mean=1,31  75perc=1,49  max=3,90
BIKE OVERLAP: min=0,00  25perc=0,10  med=0,32  mean=0,42  75perc=0,75  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,04  75perc=1,05  max=1,61
WALK OVERLAP: min=0,00  25perc=0,34  med=0,71  mean=0,64  75perc=1,00  max=1,00
