Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
39,11248.151862203667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.232729587956917,0.0,1.2628532465755935,-0.19125744017332977,-0.1483415560925024,1.3143698014295713,-0.6561471699742459,3.1882534885075273,-0.00797389582817195,-0.21775639703128513,0.0,0.3234700656593589,0.0,-3.2953213054710977,-1.917166221599714,2.526169472771419,0.6661694296598397,0.45782960519603116,0.5094776423097026,-1.1039503750983428,6.69683199598185,-1.2160822801219173,-1.2986329975039526,0.5766258042374734,0.23431689096682365,-0.7827408885224683,-4.49661977060562,-1.3118723700001085,2.103068832314414,0.0,-1.0467438920752958,-0.38999447961407213,-0.3305793510817787,5.682273242846292,-0.05312924228605362,-2.121644368385016,0.8801079235763994,1.7386773666409692,0.6711559267114038,1.5348139211465284,-1.6606178205700437,1.6302051392562211,-0.3166162943404836,-1.0076880320466417,0.26478555682301896,-0.6388859623950338,5.728743227319869,-0.3873018169254173,-0.714628093570023,0.4102350468047735,1.3868910316033918,0.07918491725785448,-0.3516837907753699,-0.07791898883345227,-0.08615932183549414,-0.19798461006326154,1.8705979324216024,1.5792669619142865,0.13744991544843854,-0.1007685554523152,-0.4654913437568148,0.26932991573963877,2.3848804513004036,-3.0631520556994634,-3.429798402784977,-0.6574760489738372,0.5965303771083569,0.26795129895870395
40,11218.447462442702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.314370403394191,0.0,1.3163521035147225,-0.07269390035421355,-0.007528638445676916,1.1773442959413614,-0.54955893818319,3.235901431810697,-0.043082185245290054,-0.16256086538315004,0.0,0.40118979731718796,0.0,-3.3337365572918913,-1.6752792226923077,2.711049428952222,0.7772552164928536,0.406883616389757,0.48306915549102236,-0.9947554419454242,6.673679221392653,-1.3294408842391308,-1.4683461693253244,0.5814244228507182,0.2493059560726705,-0.7355126961957066,-4.229868097243095,-1.1627159959284543,2.1381160316076855,0.0,-1.3477692873236138,-0.7732467268468187,-0.23395231877203532,5.646450445162703,-0.3399847783562505,-2.1331619738309415,0.9332050657155228,1.733941451847057,0.6742175678206874,1.3640832396722142,-1.422165892112911,1.8054076740510836,-0.15620383365723156,-0.9126525674187318,0.059201246029749244,-0.4738593209136528,5.7365369325383275,-0.43293638781867955,-0.7145824938421445,0.29419157812002233,1.4850597221223278,0.09956481321557381,-0.342875674801389,-0.07559729965302527,-0.08702786631417041,-0.19401749152909492,1.977396002511523,1.5218451330808695,0.4277981845687858,0.10473935499595957,-0.5010339856602701,0.3034694082516029,2.012915823776604,-3.3297479145292215,-3.7185874089516817,-0.6830282088361898,0.6874322961763423,0.2708817738218256
41,11201.999181637479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1733441745238968,0.0,1.4259817936877774,-0.12117418868857899,-0.10185446061804615,1.0979162015328432,-0.5880508061283283,3.309507767301009,-0.10677292416823461,-0.18522581195524354,0.0,0.3687682278745992,0.0,-3.2399590860131493,-1.5323927619841209,2.7977556561857018,0.8800713618395076,0.5245934985399022,0.5250489209506336,-0.9534445229815536,6.602890596529146,-1.4365834867864435,-1.6179412861513056,0.6383451371376843,0.21817968156859033,-0.7652634505266707,-4.08999859967851,-1.0974838075962776,2.2018336525628603,0.0,-1.4533300646811198,-0.8328272934800331,-0.2140795235160429,5.598792114514452,-0.4250555797161576,-2.1924348404308165,0.9663137974320029,1.6665621416841767,0.6432789394071445,1.126935381379911,-1.2942936323926721,1.9112552171123514,-0.10457774928579075,-0.8577063515078818,0.20241730627177748,-0.37610680104959937,5.86761649329086,-0.4642527006927721,-0.7412866477375928,0.3566386406442417,1.4938872619119468,0.18907970920608114,-0.3404527517908163,-0.07725819832147719,-0.0874495760020324,-0.1902285834953949,2.040801649319631,1.494457744206281,0.6811670785216675,0.1269461379981036,-0.5333528751262124,0.2949293233980094,1.8788137792171171,-3.480199921640791,-3.8688510724347305,-0.6562202564605117,0.6422450159664728,0.27911455227178783
42,11189.46712036035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1812648333020672,0.0,1.2320899001415933,-0.18846756191179476,-0.18643564753536992,1.1814069227729727,-0.58400690535895,3.431552287189119,-0.1202182909070803,-0.3413391617889363,0.0,0.4491842574107535,0.0,-3.1026730274471044,-1.282840905673194,2.9819205004233713,0.885593765038754,0.6058532992869088,0.5411155793105977,-0.9234452730606044,6.515204997555236,-1.512420558673848,-1.8238485957242898,0.7700363730456025,0.11548427024026367,-0.7643257522480934,-4.032483848130557,-1.0931971347161447,2.289309230959767,0.0,-1.4499606684559487,-0.5755045019892318,-0.3344274185914801,5.613090078318976,-0.5368771396246005,-2.3305555606954855,0.9513774804240159,1.4647053627699038,0.5631557776697464,0.9655605600047261,-1.151571471824413,2.0872087766330782,-0.02530695663711524,-0.7755596672635361,0.26662474615061954,-0.3856615174828631,5.8951840104505395,-0.41526651582404095,-0.7865262054393646,0.5147068692715491,1.5260660811024267,0.14752580337292476,-0.3347095937095901,-0.07895002986976277,-0.08283415957529726,-0.18738819000932017,2.115726166833951,1.5151934063241566,0.9370888899312166,0.10569310673749127,-0.6250821259271108,0.27169166003824313,1.8397045371640195,-3.6305079569260577,-4.014704946192949,-0.6381122292921695,0.7286735480357076,0.29705429759182617
43,11170.521631438773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1303148402793979,0.0,1.3245036942322295,-0.20555667056350846,-0.19095589484577058,1.110445346809931,-0.5891956126426869,3.545288827767572,-0.15169294654189747,-0.23216409768828142,0.0,0.4288197593884832,0.0,-3.11716594417414,-0.9514893757536755,3.107482755179984,0.8826997742407728,0.5853384625901618,0.592307032449416,-0.9372317502817988,6.511229952313454,-1.533067518664547,-2.152978955631924,0.9696121291826291,0.08165388616086633,-0.7820634746979646,-4.093917421848973,-1.1798867422222155,2.4168297802198877,0.0,-1.4095018266839268,-0.0015815556782086126,-0.45725030391331856,5.611252652837604,-0.6422069846057099,-2.573979232812079,0.9389225673000338,1.227940547467698,0.3183395743082849,1.0486716445757993,-0.8736619299286934,2.0284515939669516,-0.016469409037070865,-0.5512297591786715,0.24022392020523242,-0.4432981612441532,5.795649156824783,-0.4876201963579453,-0.9026756484700785,0.5863052887004053,1.4081208548820054,0.10824849663244193,-0.3363068932081487,-0.07796555467126302,-0.07975462424281247,-0.1877958434252333,2.2130607895389054,1.3936403616146047,1.298023869451655,0.08499728384739638,-0.4723788973301808,0.24910029181724364,1.940382355565728,-3.8057916316898615,-4.16668529457824,-0.6459053065425333,0.8535162863818856,0.37919893555241807
44,11154.605743586413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1873906387015267,0.0,1.3650799246063865,-0.13494448724293295,-0.13382893795046208,1.118175137579284,-0.5255936858357027,3.488620421204879,-0.18259897757922727,-0.3468801463711265,0.0,0.4352641845121293,0.0,-3.265091584949144,-0.8135083743675569,2.931372799789008,1.0159869188223574,0.619817420486427,0.6611139909281167,-0.9201593277383311,6.49360437005279,-1.3669764485032088,-2.3551133519905636,1.0515073307065923,0.15102811939742178,-0.7913442576334367,-4.1867532112438255,-1.2704200616382115,2.436266807725532,0.0,-1.2772658397552332,0.3151435630198422,-0.45465183776860746,5.5669047165034025,-0.6450672737562089,-2.815376183221572,0.9642114984302332,1.1762598142204863,0.1445734908964533,1.0633322997840484,-0.8110289658789832,2.0407504514257844,-0.0530032518052984,-0.8273562520086045,0.30811566318084715,-0.3531310263964105,5.7105900725842735,-0.4663317226850987,-0.86256216569458,0.4941255502381775,1.3185335965611078,0.020239874990492762,-0.333078977465785,-0.07657016654219374,-0.07900568960787803,-0.1859580662174594,2.291086513466771,1.2671828909562963,1.6576593386347442,0.19268745617940772,-0.41636378546354263,0.272402648349322,2.1857743362630724,-3.922511736951176,-4.253234090950613,-0.6734032931761027,0.9033015690454143,0.3138857463888026
45,11131.761797422205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.268450854339423,0.0,1.4230735048834893,-0.10703070615803044,-0.08485681916126245,1.1730166660069419,-0.5052064581573977,3.3825600441627346,-0.17871523712197562,-0.39983242368374117,0.0,0.5133558219191329,0.0,-3.4414287602663993,-0.9069414402787427,3.114042638689008,0.9925788059573146,0.6662363429456699,0.8141444203971668,-0.7639525071357256,6.3379394094120425,-1.0523038303531163,-2.4722123603879504,0.9672876269974214,0.19959023353728833,-0.7340686446033305,-4.277834238777673,-1.2601213111715,2.307769136088681,0.0,-1.038665566576729,0.49841177872545395,-0.37039877612920724,5.507467749095742,-0.5832441511350511,-3.1896556055252483,1.0278947208543452,1.2822407198475436,0.08595439527653687,1.0923011831361809,-0.9673240571095789,1.7126720146450647,-0.18654406825527975,-0.9602006378060776,0.36863411509136246,-0.3918215875417929,5.581844976956548,-0.3915609252335485,-0.7795510901984383,0.41981926370892475,1.4677935324355278,0.12086495761248196,-0.31830542972262915,-0.07261634907684295,-0.07701697555212297,-0.18249323306902915,2.403713393271159,1.1804457466742702,2.1845378499530224,0.32372422961563896,-0.46372499958984353,0.22445219149179216,2.679533193616574,-4.0621069490529695,-4.336832283335884,-0.6567402743898445,0.9799986530700018,0.3214502421378329
46,11109.317014038976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.315783276789403,0.0,1.4269059428525526,-0.07999312717141532,-0.013938293935031446,1.1278586470161898,-0.4775382000043598,3.419180465451249,-0.15329379645963007,-0.18411924717045064,0.0,0.5513235971306054,0.0,-3.3753811415326425,-1.035791135903742,3.1339000171510896,1.075912634388038,0.8872408686751458,0.61151577856079,-0.6740318477686714,6.174248999870712,-0.9317561485523068,-2.3585861246905355,0.6511893668885738,0.3715244665101024,-0.6331429998201626,-4.400315679334031,-1.1508842163676294,2.1451055480848242,0.0,-0.9139878070417119,0.6253984120087193,-0.30743006404595385,5.476593144534306,-0.7236721263956516,-3.551596111846566,1.0112369932003096,1.4774281673304752,0.2934754999176977,1.2429200681627384,-1.2844608591986695,1.7588755194790586,-0.18976061539497557,-1.0181140393529324,0.3052066763433485,-0.3925107430705702,5.445007426938643,-0.4450369697639605,-0.7748595058046809,0.5943231819605261,1.3972553561931282,0.09523249036495895,-0.30513103651659457,-0.07090360978237262,-0.07581085089547224,-0.1793499007662083,2.522955182871803,1.082130645916358,2.477642185521728,0.4222291351327175,-0.4658759472748627,0.18158939939992186,3.290435601447245,-4.193493994715366,-4.3991173924544995,-0.6231816480647316,0.9037296971931018,0.3068539344153046
47,11089.980726690783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2750957953966322,0.0,1.5008104890955776,0.009476421388275827,0.020223640016368193,1.081151795394866,-0.40287314161425003,3.3513728993757796,-0.2626771606638645,-0.4683507760942225,0.0,0.5029315273761176,0.0,-3.2495526129045063,-0.9927184309023626,3.0504895503135754,1.1760943032819977,0.8029730594718985,0.4854376900101576,-0.5865180877642059,6.0706374387568784,-0.9624687327795842,-2.012567331356167,0.4343121621735161,0.26317426407969063,-0.5717950208798495,-4.526944345885397,-1.1233947985242752,2.1691607401128556,0.0,-0.9974743768991583,0.659909941715247,-0.2189314855688866,5.429724744202302,-0.9263489581056031,-3.8276901556003207,0.9448591848007952,1.6841364502262388,0.6019104149586136,1.280511964473413,-1.4024936661523693,1.6571130895962511,-0.08627664135047296,-0.8873293118331171,0.25265239657162963,-0.39476061604808454,5.4440495355297625,-0.44391522393342214,-0.793914513514244,0.5768172116594471,1.3528782541349431,0.11815600470766235,-0.2974454936455016,-0.06924941335691266,-0.07630139292404074,-0.1786437171380528,2.634392128372668,0.9951594006166482,2.3915371965325853,0.525135386920285,-0.38160177147365315,0.15459997031899553,3.889890482842161,-4.299933158782471,-4.438137201246752,-0.6287651797899109,0.8688622603436302,0.34539048530268784
48,11067.22671978283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.310793270376913,0.0,1.545559687950247,-0.00952075874070088,0.005063314311272445,1.1543540481731038,-0.38135827271332484,3.3640097790362096,-0.26856077412012613,-0.3829676480735116,0.0,0.5197114920644337,0.0,-3.1362385495292147,-0.909651211357881,2.928233043479411,0.9712695657219419,0.6889695007836428,0.6271753557417907,-0.5478478292725671,5.9161830794836225,-0.9916666632292528,-1.5021735705728727,0.3832480315683173,0.24776575264516465,-0.7379143310481298,-4.593570421796998,-1.0761248028816048,2.241217467077896,0.0,-1.1930232446618274,0.5482638455268328,-0.14190803725465712,5.356070976918788,-1.0423493678877334,-4.109655793234159,0.8719222042441641,1.8214119629334813,0.9979738706270982,1.2319615664896653,-1.236582184825877,1.7577658992364604,-0.09307641627085646,-0.8979016048195133,0.3366333977790142,-0.28997596008957294,5.333463569263011,-0.42366769526658943,-0.9254302103219068,0.33155256014659296,1.360615015101131,0.17584257538794656,-0.28080752729946706,-0.06418752161685151,-0.07500794889180439,-0.17650514958286678,2.7656393170521127,0.9787956563460606,2.045322343726428,0.5303811620813327,-0.34462423404472575,0.10376068458750184,4.566062006033537,-4.414886540270349,-4.477881675092281,-0.6161242324904973,0.9026244910026429,0.3311899804639413
49,11055.37741525463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2347039629744125,0.0,1.5230806576547102,-0.05867186894430815,-0.10283270064176381,1.1558715076395492,-0.43053807169907155,3.34592167097636,-0.24295613046279457,-0.30371426050319394,0.0,0.5079196332468646,0.0,-3.0925958785664838,-0.9531775584024339,2.887559800089772,0.8493879664196863,0.4750238410156469,0.6851210527826339,-0.5392629726928717,5.869068227755683,-0.8904973381779424,-1.2354735755527602,0.496781211164467,0.2957397785189515,-0.525671499792723,-4.497743703697827,-1.0069504422214641,2.2555151893289374,0.0,-1.2888984304179232,0.3652955512440923,-0.14862098806485785,5.214306943683494,-1.0628953486047303,-4.216620086788642,0.8133182300770098,2.0084255934807866,0.9188123854451595,1.196859931981131,-0.9959280638070139,1.9005937883542543,-0.06305979315292347,-0.8960943657574396,0.3644879207335648,-0.27903153457914043,5.354348872747006,-0.3677169723083539,-0.8373472822332201,0.40569538558125373,1.3160384541343502,0.14306826748947868,-0.271358885428029,-0.06278910342709064,-0.07530751644992446,-0.1761367879171681,2.84699871972864,0.9707132041540557,1.7636462312667895,0.5767844290029293,-0.30609971847512807,0.10969783213452865,4.923308113317389,-4.482780589021613,-4.502557838617335,-0.6462481676382246,0.9363582970542598,0.32550230854165074
50,11049.152843720301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.186369634131839,0.0,1.5120682721711232,-0.07975140037793252,-0.1377939836903233,1.1517900694576424,-0.4543448950172583,3.2777370234683985,-0.27051827525997774,-0.33565978005974745,0.0,0.5330436694559828,0.0,-3.010270420185804,-1.0454626494257493,2.7992779243596115,0.8136579189940875,0.44156088390356346,0.6074174185116616,-0.6298151406229063,5.8460129846170705,-0.7928142409899639,-1.1887446076275745,0.5700128038111021,0.4349090549303615,-0.5812096782747463,-4.36693212831192,-0.9384327396066277,2.2756044666682347,0.0,-1.3461573897374195,0.20576444569755978,-0.20703788979929805,5.243098020854567,-1.1040636043196002,-4.241118789666023,0.7666548072550113,1.9437253850517695,0.8403020114686163,1.193661635098364,-0.8448323914061204,1.8866743158504213,-0.05069233221124407,-0.8871533623845229,0.3448485197942844,-0.32728519464095834,5.323004734345662,-0.40203237940615905,-0.7257671678047038,0.47825946359358085,1.3951762493103907,0.1729480696165467,-0.26428549804434337,-0.06127647117602506,-0.07494616261328874,-0.17591380300931847,2.8926316294918526,0.9620418767863073,1.6097260826741784,0.6108152453480383,-0.2587959877087398,0.06988257162149895,5.051712497671981,-4.519540763126381,-4.519676538025677,-0.6189295741395905,0.983782889798617,0.3256778073859971
51,11041.534578693809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.17583021350138,0.0,1.4568269812846157,-0.08252417551780357,-0.1435674819897146,1.1587218967757875,-0.4727439836981246,3.3232810247850124,-0.24292924293292031,-0.3263344287221324,0.0,0.48848863922702335,0.0,-2.7649897500546703,-1.2433902662069,2.6664435568810747,0.792620547421791,0.40424417178169375,0.5261859062426919,-0.7295952240071556,5.736691993822575,-0.7932853580442548,-1.3016231038218447,0.5624549465419263,0.33921805591613635,-0.5443605697657841,-4.111565655127576,-0.824796234732012,2.2708638875868967,0.0,-1.4476128862393964,-0.03193616177277428,-0.32034337756977954,5.2638474125471975,-1.0736798514014148,-4.231031164400429,0.7734768237161395,1.6973651571222894,0.5867284786554892,1.3028598673037157,-0.8481454108360179,1.7479643500935147,-0.09831027548571902,-0.9587949416021092,0.30452175559435657,-0.33886631678538515,5.373458882691933,-0.3704447119145991,-0.820719274543574,0.36173930640409824,1.3469189287439,0.16070777653585575,-0.2570882612431577,-0.06030533694584292,-0.07453389266592855,-0.17549886050083233,2.9604971891037186,0.9718291323424462,1.4211786188437505,0.7006620027607987,-0.26098578964495733,0.08484564608278315,5.076128885880909,-4.576456116621134,-4.5533871279220826,-0.63777526794436,1.0022766181141916,0.32484121807081434
52,11035.180061209798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1304247478060823,0.0,1.4721208548453146,-0.11077403034271102,-0.1774414262501663,1.1532048925942118,-0.4722316927980898,3.292568396647545,-0.2572024756391147,-0.3595949856516289,0.0,0.46230544231588966,0.0,-2.6292253571455575,-1.2767746273131426,2.531419981154935,0.5757782246277002,0.22825545875967798,0.519717802683859,-0.5666804666740916,5.714379480822992,-0.8564808572193124,-1.4383265634021158,0.5018650709246069,0.27341690090384685,-0.5966971567726481,-3.916481229915633,-0.8006483253057969,2.2165943844493916,0.0,-1.5835660602667803,-0.18700585944000456,-0.31491078387466226,5.321732421714797,-1.071827328798756,-4.2042072891788,0.8187914922074621,1.4794828127143442,0.3684176721530227,1.421445709379511,-1.0256683866898426,1.7373259029546069,-0.15741523956618733,-1.0738657479848397,0.2754516425833771,-0.3547524794482656,5.344605767780264,-0.41475925439235545,-0.8181067254984795,0.4245886802310561,1.316812892562902,0.15441998654336325,-0.2487822968321967,-0.05695608757457537,-0.07391151050721433,-0.17399982205720452,3.0249223940321865,0.9736584713608134,1.3085977521654237,0.7078073771212804,-0.24807662281634946,0.07796752548288279,4.997873257961088,-4.635804804062683,-4.590824261099218,-0.6164202810258165,0.9416622364080349,0.3207779003036282
53,11030.43439527361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1182235452122622,0.0,1.4469546679010163,-0.13495429748442755,-0.2016468741191301,1.1778586489251672,-0.5020294478457871,3.2643394855075014,-0.2593732523506751,-0.3462562008082658,0.0,0.4914476695177686,0.0,-2.545974678232875,-1.2226353381140576,2.4670482581971673,0.5435679951582962,0.11634302584165518,0.5775267023408971,-0.7260420851521021,5.654612447494861,-0.8591311533798334,-1.4830848896170437,0.4299292123897628,0.32798150898670064,-0.6229650355057318,-3.8511324569172043,-0.9088653136986902,2.187419941160447,0.0,-1.7000983028396097,-0.19300601393838387,-0.19547050492163554,5.338507980369697,-1.149664326329102,-4.178699818457117,0.8995454326037274,1.5176668487333613,0.22907302099679247,1.461694776164994,-1.1815743310212137,1.7137559370219626,-0.16509005195261567,-1.0742368672080753,0.27506507356071913,-0.38632545497866344,5.352025987487792,-0.41119734293256305,-0.7980102520816937,0.4081057347011063,1.3424636225006532,0.1282226755994646,-0.24246980674993143,-0.05520181059295734,-0.07260442549895157,-0.17274877348915998,3.0837623565543155,1.0129030992920116,1.3117346945552875,0.6219404244696919,-0.30662949424904384,0.08711479941995574,4.821010971021286,-4.692540349520633,-4.625915868718904,-0.6120273827470957,0.8911373739240857,0.33950571441194616
54,11011.788551111635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1555689323365066,0.0,1.4559274171393322,-0.16381215697502766,-0.1334034189825252,1.2028273559714384,-0.5367622724777071,3.2250857820574965,-0.21135644005698254,-0.30216356887959833,0.0,0.44808043056930946,0.0,-2.6096435528211823,-1.2209558780578502,2.4283448915085977,0.5206132457616348,0.27739156586931857,0.5221987667396023,-0.6882986569006975,5.649733870900719,-0.762283296213747,-1.3234619937854348,0.5731188211200912,0.26472791861119604,-0.5693157818160591,-3.7420707190032716,-1.3543916100958273,2.0694519113874836,0.0,-1.8942265285643225,-0.07232455358865862,-0.41017670465152767,5.228993934119678,-1.2299081269381749,-4.036081792142462,1.0841908947842946,1.6657091929792276,0.5172368584573952,1.464285749723116,-1.2466920810872884,1.6969887465679925,-0.175615621550727,-1.0135495722569892,0.24973342465235077,-0.38394786776526224,5.406828508138762,-0.3725605037175903,-0.6764522801216778,0.3711526219638246,1.3507175322827898,0.1392722702443864,-0.2292239784867627,-0.050280087842784725,-0.07096210548750681,-0.17138066406841795,3.303295840825961,0.9820286371770341,1.7080555865272324,0.634322325845042,-0.32621633952711004,0.13004494428834062,3.983525435547479,-4.8943047079647855,-4.749023222720816,-0.6079059593194279,0.9012085435638815,0.3665961271990063
55,11007.759708510795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1968894518639321,0.0,1.4814296152406379,-0.15096559601368598,-0.09516572921254197,1.225737401296125,-0.5296649998010132,3.190956013180784,-0.20676233287169324,-0.35766919854565266,0.0,0.45730107835669465,0.0,-2.6771022100630524,-1.2156490333194399,2.4403968334370467,0.5493550086066715,0.3372824079209744,0.5477684740214694,-0.6255780710507112,5.613049800748478,-0.8098712732195728,-1.2541546424662766,0.408634483170422,0.36743427548359264,-0.5099224676061392,-3.8415586655937677,-1.3638308243528114,2.054211810586576,0.0,-1.8578574027675245,-0.0401486723561156,-0.42068317186759396,5.343258407117818,-1.0862272578275884,-3.980206781553106,1.0654067472760458,1.7161560232831863,0.45017398813394227,1.3781823309628833,-1.1441744841488566,1.7547568158027271,-0.11982111772552767,-0.934620381672808,0.27603343306446393,-0.347875488463344,5.3866694553215115,-0.39892776110976297,-0.8578634184791849,0.4091823001647808,1.3949539483008033,0.16297680788792895,-0.23113130813457797,-0.050507474295850424,-0.07112555122283354,-0.17180690254900632,3.3727141686768873,0.9497491600863238,1.7743238890959228,0.7246071091126557,-0.30794034868089176,0.12668840939852857,3.789202262582986,-4.940186384265651,-4.762966569607119,-0.5980457762667711,0.9329529341192062,0.37348112020257346
56,11005.173973045437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.191814629021082,0.0,1.5124861051283232,-0.16247932985905156,-0.09537610511504388,1.2271295140642253,-0.5348403820577021,3.165949000088807,-0.1992401741424555,-0.35843483491990874,0.0,0.431001085339452,0.0,-2.6850890097024407,-1.2083619134100625,2.5470389770969244,0.5856507393860451,0.3715671713830204,0.5255326368763734,-0.6123953301390135,5.614973306115842,-0.7306284343982459,-1.2487796407657725,0.3314103920521941,0.2669484852968698,-0.5885878564498267,-4.008942661510957,-1.1899714178402612,2.076392027854353,0.0,-1.73391186067388,-0.014583686013591366,-0.2533684636819178,5.434966253033101,-1.0195705710601104,-3.888789312407003,0.9517636879952406,1.7256434042725421,0.4203323907827589,1.350431389576506,-1.0651471970415225,1.8481961004423535,-0.09844584619035217,-0.9013425268761017,0.27580463313166426,-0.32170025725193174,5.390348519540546,-0.3964683321936677,-0.8305870374220773,0.3841933019099008,1.3581222650627047,0.1340057495678565,-0.23142115674538777,-0.04979848199081049,-0.07079427977667505,-0.17204909881906028,3.4320722664665047,0.9256613944026854,1.7762296842720315,0.7908301754545211,-0.29273676404697013,0.13169273396588227,3.7121920229298047,-4.960741934320476,-4.745606819776268,-0.6010021233585953,0.9451048694615702,0.3734637813099945
57,11002.15664901281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1923567370787198,0.0,1.4955562761436425,-0.1903856009184203,-0.09577825536289522,1.2272935516557804,-0.5391270244351557,3.2069429145628683,-0.17582769995678146,-0.3340112667548981,0.0,0.42418115035032805,0.0,-2.7316666268801435,-1.113868649286742,2.5662186599563452,0.591522911355888,0.4190424013810909,0.532194003039347,-0.574195798258029,5.639738431382592,-0.7756337510851394,-1.2663406801299395,0.37882278724320667,0.3219384239560129,-0.5353233279100909,-4.241068282630124,-0.8391965135936837,2.3386619218947744,0.0,-1.5650507520372314,0.012436684851022554,-0.09926337017423056,5.499449451911409,-0.9655190424341555,-3.733692750120375,0.7525903204343987,1.7262176573452497,0.4473066298346545,1.3402837633522922,-1.1221323390620617,1.8370368499249106,-0.11361060949124055,-0.8876744693648033,0.2722006536138824,-0.3163351470471418,5.445924152371977,-0.37276785854216293,-0.7500923680388727,0.32700098481254025,1.374815020079869,0.153167558964102,-0.23489454235843896,-0.05060182683402777,-0.07071484234960627,-0.17245764843405906,3.5170320198275804,0.9050460013786035,1.764458132245145,0.8964314258047289,-0.29542591001061186,0.12980561310869282,3.683298869634592,-4.973478081235157,-4.694931801934964,-0.5943392739998197,0.9222694898581423,0.38139320034908475
