| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5492671 | 0,09486 |  -5,79000   | 0,00000 *** |
| asc_bike                       | -4,3683045 | 0,25999 |  -16,80156  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,2587266 | 0,37549 |  -0,68903   | 0,49080     |
| b_bike_p.age_group_agg_15_24   |  2,4124538 | 0,21464 |   11,23945  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8912759 | 0,40991 |  -4,61390   | 0,00000 *** |
| b_bike_p.female                | -0,1802447 | 0,30673 |  -0,58763   | 0,55678     |
| b_bike_p.occupation_worker     | -0,1088282 | 0,19742 |  -0,55124   | 0,58147     |
| b_bike_hh.cars_gr_0            |  5,9777009 | 0,33986 |   17,58880  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9358122 | 0,25071 |  -3,73262   | 0,00019 *** |
| b_bike_hh.cars_gr_3            | -3,1955471 | 1,01856 |  -3,13731   | 0,00171 **  |
| b_bike_hh.income_agg_high      |  0,9298448 | 0,29019 |   3,20431   | 0,00135 **  |
| b_bike_t.full_purpose_HBR      |  1,7245413 | 0,20422 |   8,44438   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5821994 | 0,22150 |   2,62838   | 0,00858 **  |
| asc_walk                       |  1,4017021 | 0,11377 |   12,32034  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,9655913 | 0,21394 |  -4,51345   | 0,00001 *** |
| b_walk_p.age_group_agg_15_24   |  1,8437364 | 0,13782 |   13,37741  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1433135 | 0,08436 |  -1,69877   | 0,08936 .   |
| b_walk_p.age_group_agg_70      | -0,9883509 | 0,13290 |  -7,43689   | 0,00000 *** |
| b_walk_p.female                |  0,2662941 | 0,06728 |   3,95797   | 0,00008 *** |
| b_walk_p.occupation_worker     | -0,3520214 | 0,08023 |  -4,38771   | 0,00001 *** |
| b_walk_hh.cars_gr_0            |  5,9692134 | 0,29855 |   19,99381  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3919260 | 0,07924 |  -4,94626   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7778950 | 0,13535 |  -5,74727   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4059248 | 0,11558 |   3,51197   | 0,00044 *** |
| b_walk_t.full_purpose_HBR      |  1,3384142 | 0,07781 |   17,20095  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1429405 | 0,07386 |   1,93534   | 0,05295 .   |
| b_car_time                     | -0,2239674 | 0,01143 |  -19,58737  | 0,00000 *** |
| b_pt_time                      | -0,0477435 | 0,00337 |  -14,18494  | 0,00000 *** |
| b_bike_cost                    | -0,0646745 | 0,02456 |  -2,63327   | 0,00846 **  |
| b_walk_cost                    | -0,1211966 | 0,01100 |  -11,01962  | 0,00000 *** |
| g_bike_grad                    |  38,9936634 | 21,49763 |   1,81386   | 0,06970 .   |
| g_bike_stressLink              |  0,3283236 | 0,57554 |   0,57047   | 0,56836     |
| g_bike_stressLink_f            |  1,7032615 | 0,87756 |   1,94091   | 0,05227 .   |
| g_bike_stressLink_c            |  4,2043249 | 1,97649 |   2,12716   | 0,03341 *   |
| g_bike_stressLink_o            | -0,6521273 | 0,35101 |  -1,85789   | 0,06319 .   |
| g_walk_vgvi                    |  0,4400919 | 0,13275 |   3,31529   | 0,00092 *** |
| g_walk_stressJct               |  5,4467198 | 1,24657 |   4,36935   | 0,00001 *** |
| g_walk_stressJct_c             | -6,6676441 | 3,28339 |  -2,03072   | 0,04228 *   |
| g_walk_stressJct_o             | -5,8198202 | 2,53180 |  -2,29869   | 0,02152 *   |
| g_walk_speed                   | -0,3671382 | 0,17576 |  -2,08890   | 0,03672 *   |
| g_walk_speed_c                 |  1,5433927 | 0,34957 |   4,41509   | 0,00001 *** |
| g_walk_speed_o                 |  0,1749668 | 0,19862 |   0,88093   | 0,37835     |
| g_walk_aadt                    |  0,0832762 | 0,07820 |   1,06487   | 0,28693     |
| g_walk_aadt_c                  | -0,0921943 | 0,22942 |  -0,40186   | 0,68779     |
| g_walk_aadt_o                  |  0,3979059 | 0,15972 |   2,49134   | 0,01273 *   |


Iterations: 143

Start LL = 21249.943505112835
Final LL = 10957.513391447033
