| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_hh.income_agg_high        |  0,4575869 | 0,15013 |   3,04795   | 0,00230 **  |
| b_pt_t.full_purpose_HBR        |  0,3054260 | 0,09550 |   3,19831   | 0,00138 **  |
| b_pt_t.full_purpose_HBO        | -0,5390342 | 0,09416 |  -5,72493   | 0,00000 *** |
| asc_bike                       | -4,1650083 | 0,25332 |  -16,44173  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,4634982 | 0,37053 |  -1,25089   | 0,21097     |
| b_bike_p.age_group_agg_15_24   |  2,2435965 | 0,21285 |   10,54082  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,6295355 | 0,38720 |  -4,20848   | 0,00003 *** |
| b_bike_p.female                | -1,0486907 | 0,20813 |  -5,03854   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,3488099 | 0,19453 |  -1,79309   | 0,07296 .   |
| b_bike_p.disability_lot        | -2,7524540 | 0,73358 |  -3,75207   | 0,00018 *** |
| b_bike_hh.cars_gr_0            |  6,1168811 | 0,34059 |   17,95957  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -1,0457767 | 0,24935 |  -4,19395   | 0,00003 *** |
| b_bike_hh.cars_gr_3            | -3,3787820 | 1,01764 |  -3,32021   | 0,00090 *** |
| b_bike_hh.income_agg_high      |  0,8480666 | 0,28802 |   2,94450   | 0,00323 **  |
| b_bike_t.full_purpose_HBR      |  1,7729762 | 0,20500 |   8,64863   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5461098 | 0,22242 |   2,45530   | 0,01408 *   |
| asc_walk                       |  1,3461157 | 0,11148 |   12,07498  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,2971732 | 0,18925 |  -6,85440   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8030356 | 0,13745 |   13,11788  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,0846499 | 0,08393 |  -1,00861   | 0,31316     |
| b_walk_p.age_group_agg_70      | -0,8615753 | 0,12956 |  -6,64992   | 0,00000 *** |
| b_walk_p.female                |  0,2325338 | 0,06680 |   3,48098   | 0,00050 *** |
| b_walk_p.occupation_worker     | -0,4282959 | 0,08028 |  -5,33508   | 0,00000 *** |
| b_walk_p.disability_lot        | -0,8221572 | 0,14228 |  -5,77848   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9781316 | 0,29861 |   20,01972  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,4173650 | 0,07850 |  -5,31649   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,8031102 | 0,13438 |  -5,97659   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,3915649 | 0,11293 |   3,46719   | 0,00053 *** |
| b_walk_t.full_purpose_HBR      |  1,3287091 | 0,07673 |   17,31773  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1215969 | 0,07330 |   1,65880   | 0,09716 .   |
| b_car_time                     | -0,1789162 | 0,01046 |  -17,11011  | 0,00000 *** |
| b_pt_time                      | -0,0358476 | 0,00305 |  -11,75251  | 0,00000 *** |
| b_bike_cost                    | -0,0281681 | 0,00605 |  -4,65522   | 0,00000 *** |
| b_walk_cost                    | -0,0684355 | 0,00526 |  -12,99866  | 0,00000 *** |
| g_bike_grad                    | -3,8647954 | 6,67728 |  -0,57880   | 0,56273     |
| g_bike_stressLink              |  1,3206075 | 0,76107 |   1,73520   | 0,08270 .   |
| g_bike_stressLink_c            |  11,8980542 | 4,02181 |   2,95838   | 0,00309 **  |
| g_walk_vgvi                    |  0,9954440 | 0,17695 |   5,62569   | 0,00000 *** |
| g_walk_stressJct               |  0,7132744 | 1,54113 |   0,46283   | 0,64349     |
| g_walk_speed                   | -0,1937784 | 0,15966 |  -1,21369   | 0,22486     |
| g_walk_speed_c                 |  1,0617073 | 0,24311 |   4,36721   | 0,00001 *** |
| g_walk_speed_o                 |  0,2490473 | 0,10591 |   2,35155   | 0,01870 *   |


Iterations: 113

Start LL = 22450.84794437963
Final LL = 11044.05264332769

BIKE DETOURS: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
BIKE OVERLAP: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
WALK OVERLAP: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
