| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_walk_t.full_purpose_HBR      |  1,3295083 | 0,07759 |   17,13404  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1455416 | 0,07372 |   1,97434   | 0,04834 *   |
| b_car_time                     | -0,2250855 | 0,01144 |  -19,67743  | 0,00000 *** |
| b_pt_time                      | -0,0481035 | 0,00337 |  -14,27651  | 0,00000 *** |
| b_bike_cost                    | -0,0566717 | 0,02489 |  -2,27707   | 0,02278 *   |
| b_walk_cost                    | -0,1113858 | 0,01017 |  -10,95147  | 0,00000 *** |
| g_bike_grad                    |  43,4294221 | 26,21417 |   1,65672   | 0,09758 .   |
| g_bike_stressLink              |  0,5656035 | 0,75417 |   0,74997   | 0,45327     |
| g_bike_stressLink_f            |  1,9836834 | 1,10431 |   1,79631   | 0,07245 .   |
| g_bike_stressLink_c            |  4,8139751 | 2,47897 |   1,94192   | 0,05215 .   |
| g_bike_stressLink_o            | -0,7355543 | 0,42311 |  -1,73845   | 0,08213 .   |
| g_walk_vgvi                    |  0,5253139 | 0,14519 |   3,61804   | 0,00030 *** |
| g_walk_stressJct               |  4,0749727 | 1,13681 |   3,58457   | 0,00034 *** |
| g_walk_speed                   | -0,0930163 | 0,15770 |  -0,58982   | 0,55531     |
| g_walk_speed_c                 |  1,2643304 | 0,23635 |   5,34933   | 0,00000 *** |
| g_walk_speed_o                 |  0,2659667 | 0,08903 |   2,98723   | 0,00282 **  |


Iterations: 156

Start LL = 21249.943505112835
Final LL = 10966.491113318218
