Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
40,11297.1525088433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0455606670419455,0.0,1.2116783578179133,-0.38658428725247695,-0.022877866233072253,1.1707384706532251,-0.6520286618253791,3.1810258227629253,-0.12131868913407676,-0.34896683443673965,0.0,0.5997096786085828,0.0,-3.34704055661536,-1.035489454214617,2.839101942644851,0.7081218984467393,0.9043864754518628,0.2817918380520762,-1.1645884480941233,6.124518280610182,-1.2184775058085344,-2.6600612024187953,0.9353965928250901,0.28951873527676286,-0.5099476824123544,-5.134035944024119,-0.08298130725830777,2.337941471752462,0.0,-2.452669359256463,0.6216522415096144,-0.5127946754608247,5.175298122708351,-0.8467556940104949,-1.5130450149266745,0.9819794272572966,1.8413259028381688,1.050780164173782,1.3169311382108098,-1.1082161015285548,1.6855089857897378,-0.14217790264216662,-0.5205192956683843,0.22094103388806652,-0.3848119627044469,5.3989314808467865,-0.5284131862320522,-0.723668023167476,0.42936745822288724,1.4295378032121762,0.11561040614335058,-0.19161952274769267,-0.03821241049069303,-0.13271231066991748,-0.12859575127625159,1.0878227430316552,-0.847710285009466,0.6642205388769205,0.6028420976304911,-0.300481961809339,0.15341854145559114,7.225303578599468,-0.36009200972364086,0.3927829175365128,0.2840569244319642
41,11266.750211321589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1465815678332134,0.0,1.3577581458437193,-0.299759075185771,0.1101167584709416,1.1622197478146141,-0.6266537209343241,3.161931888535128,-0.046181141598146916,-0.2327383713779847,0.0,0.5408414198076703,0.0,-3.5446654955988515,-0.9949751461503098,2.892880258723615,0.7293433045349256,0.959149317348663,0.31149716932167154,-0.799776574076621,6.17801464596965,-1.2814851008564916,-2.4347528156993534,1.0561005625618083,0.2593399757395707,-0.4266860510695844,-5.018980176323366,-0.019394944856891902,2.1868528932385334,0.0,-2.2260610576815805,0.5008677093019237,-0.2195533927778725,5.253622448278298,-0.8679190492249824,-1.4635753000805936,0.7171170574575871,1.6581559609237158,0.662622157408445,1.272756116337824,-0.8726245998337501,1.8909887067606441,-0.2367268785600403,-0.5428202500630717,0.13307182240016768,-0.3086666387465954,5.435870337913229,-0.3180557090560653,-0.7491952903668518,0.41911243883638466,1.347988062351405,0.2733422590550986,-0.1830312980138721,-0.03542900365019132,-0.1331571206991725,-0.12867307361100225,1.0924912372205884,-0.8698194759048348,0.664912870026507,0.7466739269341205,-0.26312920284887675,0.1679852368153178,6.608540879945809,-0.36091271315779583,0.652511454374719,0.2562007438805732
42,11248.764680372082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1911097911336237,0.0,1.3525264460031252,-0.30765089917794436,0.1410790575661205,1.2250918339312662,-0.5250487146753074,3.1687303794900123,-0.1199230903814151,-0.29350633363818396,0.0,0.5056796867499118,0.0,-3.6502625636074524,-0.9729091884253835,3.000910729043005,0.7209100250305631,0.8773907499848324,0.4448836513635098,-0.5477233684291938,6.2406681852378485,-1.3621460460446912,-2.32280514870741,1.016727151611116,0.20375074107136829,-0.513172245506581,-4.908292413341904,-0.1010966412305231,2.307024648166679,0.0,-2.0570413972327932,0.3598031684004717,-0.10045010252597751,5.415907931146643,-0.8339989447737236,-1.4913305768045115,0.5345837269976126,1.3463731911087746,0.3967963477619774,1.24666393149302,-0.8681523732895589,1.8746716491645299,-0.24016899941187259,-0.5272156681282856,0.22769144382976586,-0.14871776430460018,5.368447423959095,-0.5561565850998288,-0.7043259883026265,0.33090058000004074,1.3376547112779464,0.27606482452091846,-0.17556951980894375,-0.03314387946781492,-0.12968018826690125,-0.12700547657073014,1.1008130667914855,-0.8786581337311847,0.637470059560697,0.7756662707165934,-0.23955737821796186,0.1514765380373407,6.210028286122886,-0.3208375513795354,0.6817447465289909,0.25753809771482594
43,11230.143797299233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2087992283821607,0.0,1.4666947935098742,-0.2657345478796727,0.16009725347156717,1.245947719274706,-0.5408159917468853,3.253121173584295,-0.12330268720805682,-0.4579770546935515,0.0,0.49129726959338205,0.0,-3.6017211387848835,-0.8154250263488912,2.940573131522958,0.6910471543481242,0.9381857526689671,0.5965092078749828,-0.50576673180316,6.170828950705601,-1.4325626222527652,-2.237677503660433,0.7831144938967783,0.07835425047973707,-0.5963618604007022,-4.702475318670214,-0.23684088512655743,2.6695130836528684,0.0,-1.8879968766324176,0.09006571198519131,-0.06924437437073484,5.580653998915742,-0.7001962655000538,-1.60163496246099,0.41015158473438107,1.074663795026972,0.04212057529351487,1.241581761755058,-1.0779812007802185,1.9198677197987477,-0.19678029843208011,-0.4978833007531471,0.29858982289859204,-0.21243708716695106,5.475236172235975,-0.43007175482785415,-0.7811722782855516,0.3174493987838781,1.277252330715034,0.21132975379175895,-0.1676034123070433,-0.03145090601509107,-0.1294036977689459,-0.125444739538516,1.1202857760240224,-0.8548378479138586,0.5469791723639645,0.651363601573648,-0.2534761885059775,0.19999255506893987,5.726567306739862,-0.3321909275140554,0.5971839078500571,0.2731159295091289
44,11217.152773641244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2367832425679082,0.0,1.5012463794639346,-0.2491776533629832,0.15896222060905094,1.2097866560353612,-0.5437222200294158,3.2534390531824005,-0.06268255739743128,-0.256665961505844,0.0,0.4987311962930175,0.0,-3.486223258878237,-0.7357071634764689,3.1088790743006807,0.7199180738654131,0.7768223523843862,0.4738684054712798,-0.6032814126583891,6.1571751820187695,-1.3457765555604737,-2.2105850108465193,0.650508716495334,0.1382416589126987,-0.6497699914544747,-4.530057990218905,-0.37467199321152844,2.85965484429498,0.0,-1.7766469144224852,-0.13278279002639434,-0.08440553153946909,5.61169840679377,-0.6057775083390295,-1.7223752069598561,0.3916787614799075,0.9317019196970188,-0.1191598445139391,1.285544867718936,-1.216836812099109,1.9239541307707084,-0.1882915198458631,-0.4859960750790804,0.2311283237406386,-0.23458126130792561,5.51126790227226,-0.3898432856069832,-0.8369143730867231,0.34176475745218604,1.2861276077278234,0.16938196450885512,-0.16463440944688598,-0.031538416135465944,-0.1301452554878875,-0.12472639755899285,1.1423479883070395,-0.8475539035230519,0.5269334796745856,0.6384591244956798,-0.24583072216144292,0.23291128780220127,5.340626935873531,-0.34650943110797494,0.575685821347692,0.29294079343176466
45,11195.903954803567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1374146385289645,0.0,1.5522237743589022,-0.2987320182536956,0.014773551763147763,1.168851525079414,-0.6085419094382019,3.2723518842334247,-0.0483485856544744,-0.19596674513574544,0.0,0.48319804985148046,0.0,-3.3760128573866504,-0.9976674764380563,3.280151046057914,0.775210998068888,0.8021999103102309,0.4062148051398261,-0.7770884423980471,6.035976789372637,-1.0176219031003648,-2.196413392619564,0.6237647636944863,0.1276706373852416,-0.6615182767787393,-4.227768821859962,-0.5614318764626512,2.9080753045434578,0.0,-1.6344351106486885,-0.48214835867094563,-0.2228550319889016,5.632090106208879,-0.5818468936913732,-1.9822786416502214,0.4480196142820299,0.8605033016237017,-0.20911661627145592,1.4344576440380195,-1.270897283163207,2.155173990725909,-0.23924373111981007,-0.7327385182799406,0.2006937778990535,-0.35186929841070597,5.381227903998729,-0.4557137743356265,-0.6728663857453532,0.38556868674639916,1.2992698070112174,0.22931242113589495,-0.1585392282896648,-0.030674189720148605,-0.1315091737461727,-0.12409514785001309,1.1939124252413065,-0.8334569653905542,0.4464879338067605,0.5837959519243031,-0.23299417548250287,0.269301197963005,4.6098954786204995,-0.3330714384191885,0.581573841101963,0.2572494400201735
46,11173.728208370267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.121725446514544,0.0,1.6295141397007853,-0.2377279714040957,-0.0351710897319556,1.169630909844435,-0.59212492783979,3.082588606814741,-0.0777678969396072,-0.40915486791623135,0.0,0.4413168835291082,0.0,-3.353413345793628,-1.267279611414961,3.3274345199773503,0.8579049707666934,0.6272685237459392,0.35086002745437067,-0.831446892035213,6.012005689285136,-0.8298632155012259,-2.171360237469494,0.7134228235730892,0.0759186636338322,-0.5516480887900478,-4.01331646864479,-0.779746133641182,2.9350034903535303,0.0,-1.5808116381814339,-0.7457115391379836,-0.3819580945061736,5.5498232579121245,-0.6158062780437679,-2.2512420608338646,0.5642753340087859,0.9463615282468592,-0.19787651767009076,1.5078399508296343,-1.1891129663579412,2.0130570288026943,-0.2828465640971471,-0.8407930153213582,0.1800371984160175,-0.379047575463755,5.386010307429391,-0.37067001014323364,-0.5957160439303253,0.42198322198542754,1.204091618044055,0.11358793499119206,-0.1591117811628414,-0.030101792234708897,-0.1347384507432315,-0.12493299532434757,1.254037304604098,-0.8285643708831864,0.38550669324072656,0.6720484187248794,-0.2194532077649863,0.28554836837051467,3.84769066029535,-0.32359990779792863,0.6825306589093851,0.26017237919346575
47,11137.20977177368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.286214468753797,0.0,1.6031180226284851,-0.1549112422582805,0.014752504841788146,1.2068472442269649,-0.5154371590075183,3.2758297701478685,-0.04323586353954591,-0.3213191122486392,0.0,0.5006208594513387,0.0,-3.181677038473071,-1.6022971670887198,3.008754840515341,0.673731627071646,0.5117430481193197,0.45775402648743996,-0.669576378790412,5.9272829272565115,-0.8409689176084669,-2.0598193447456667,0.9555515054214828,0.11874962531897379,-0.6932405490362193,-3.8400287040210204,-1.1463156153960046,2.8055752808010603,0.0,-1.7680332925872746,-0.8584179606019561,-0.3955677794688468,5.412682698379029,-0.8334344752723208,-2.734561230572627,0.816825620199399,1.136917813357587,0.07279900790881147,1.5037302690420946,-0.9837112682093466,1.737984517611996,-0.26877512313043017,-0.8437178061921551,0.2493224480577868,-0.4309118216159318,5.357024839759438,-0.3404677701025765,-0.9281964555486545,0.32303122725056377,1.3667365187960365,0.17691996797393383,-0.16623258735986493,-0.03127285582306512,-0.1425427954699586,-0.1283878679489559,1.3712234289912173,-0.7887509316976895,0.3065529432404859,0.5663941851094674,-0.25193810779430414,0.29405858460406453,2.5103322947471627,-0.2976691066880751,0.9850145271232099,0.29860524300930474
48,11114.477122507045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.246559193291815,0.0,1.4710218082336728,-0.1320871997789062,-0.04481740780423005,1.1781237767559098,-0.49690454521178284,3.366913969602003,-0.08210317818983937,-0.2827930629566668,0.0,0.4741056179922473,0.0,-2.9864272910960867,-1.6688414268218514,2.6712091815726393,0.6286672310244179,0.28196622444431063,0.44010798110632265,-0.6812230273503194,5.9269801937529065,-0.9422987117054511,-1.8974481688257085,0.9444126966635521,0.22436270740502132,-0.6146703821997596,-3.8335639637363084,-1.3880475282383808,2.5594938924887356,0.0,-2.003847103790373,-0.7040416091926369,-0.11084368617147256,5.483041597252915,-1.0217470286135617,-3.0124113665797534,0.9269707377998553,1.2204455547494062,0.20872502618593458,1.329520283229302,-0.8368581351199651,1.8785847330764087,-0.11052554783681154,-0.8745136193922916,0.34092016018633386,-0.24485867919574475,5.512177218276515,-0.36243952563842924,-0.9236279678914363,0.4496741518544012,1.266183944665344,0.11978180324468646,-0.17064626898163585,-0.03324560127947616,-0.14818022542762666,-0.12817133289552876,1.448583537878557,-0.7728296337760044,0.39152817396994843,0.4527065673617273,-0.27759980153543407,0.3426799318821222,1.697720307322185,-0.2825560380999362,0.984365723489077,0.2633215872001533
49,11106.58053128082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1956795669096134,0.0,1.50808772753692,-0.125334875810479,-0.08261556444992654,1.1464427375788575,-0.5057493145577018,3.4246113477581415,-0.10967024509508862,-0.35684450562534686,0.0,0.4489862855483246,0.0,-2.873948892067173,-1.645567179206223,2.663098356718203,0.5343862512963719,0.139789622191042,0.4216719196475445,-0.6677822815741082,5.936171400505358,-0.9454839851573219,-1.7631281893906223,0.8742479423812971,0.22140949800740053,-0.5721378648758384,-3.8653965550926586,-1.378026943269411,2.4056053398673694,0.0,-2.1133198352481166,-0.5407543527630967,-0.04992313218050358,5.608615106372845,-1.063737913278216,-3.080586378812635,0.9068495501223917,1.1923645387664925,0.231193394463611,1.3091529223486849,-0.7758765117111096,1.887281629521859,-0.04170169268761861,-0.7262683641840207,0.3023331104340606,-0.32189223320351307,5.547599435719711,-0.3317800670236221,-0.7892140222616925,0.46421546130166885,1.3253392096186434,0.18507862842345368,-0.17590511683626292,-0.034953783994859336,-0.1522089972795468,-0.13022229163226268,1.4799956358107094,-0.7754955367498335,0.43298882970940517,0.4023690795340884,-0.2738533678695799,0.32289867628720903,1.4142601321329482,-0.2588351630748001,1.0558684517980526,0.3154309653777419
50,11094.884372510889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1971876708689229,0.0,1.4455957393565224,-0.14772476686550454,-0.10485765804466611,1.1664252746804809,-0.5440593354041702,3.445441178585364,-0.05244076732585437,-0.24245977340470573,0.0,0.4540694925336905,0.0,-2.7700433500838733,-1.6609072192689576,2.5707656146713758,0.5336273147514798,0.08329915324805529,0.46551032699218986,-0.7180684381253712,5.919358743713926,-0.8542686042821258,-1.3949709231691045,0.7014782904056739,0.154146996134009,-0.7100198952303183,-4.009561788997777,-1.0305869420618015,2.318280129200642,0.0,-2.3506486669152222,-0.15844281968400464,-0.1882143564871861,5.723453326980422,-0.7955780522433704,-3.041658908016538,0.7581530676398744,1.1154008938633624,0.07815642193513664,1.2403644163970735,-0.5600102288246698,1.8326459110357192,-0.030256495111655193,-0.7631650291196175,0.35328326975842017,-0.3072071712904642,5.614313604971357,-0.2251763163354527,-0.583741900317695,0.25845418989358826,1.2897778774137916,0.1131711593571189,-0.18521468789091444,-0.037064314766321285,-0.156976787020756,-0.1313431826409939,1.5370355497845836,-0.8003380867283124,0.5231373448454112,0.5175560777054419,-0.27247187921275884,0.3538709053390902,1.0551814553350345,-0.28383064384907225,1.1532042067476982,0.3161024420536655
51,11085.633738013621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1258989117475653,0.0,1.368288118872051,-0.19795967746212045,-0.18449175748737706,1.1629015795519297,-0.5820866680206777,3.433542438836815,-0.060644032706804935,-0.2704391695098104,0.0,0.47963722927731,0.0,-2.8362210390400264,-1.5831301323853566,2.4697514938417213,0.5136428258529995,0.05719979217665068,0.4982082734196687,-0.6784467805750981,5.989885709178444,-0.7042790800709122,-1.1303069726298016,0.6209360705037508,0.28198518674272566,-0.6742014909118111,-4.104891267083284,-0.611386572875537,2.3522514800063767,0.0,-2.4385132358436787,6.137156620860118E-4,-0.20540580264644073,5.760373585858087,-0.72083894160716,-2.8628677388522665,0.5255560464740212,1.1552097469486928,-0.019753590355988462,1.3314018253587117,-0.5626483548434009,1.7510502277051319,-0.050182797419263604,-0.84037794529411,0.3411947377086419,-0.380264447093448,5.5620362288985365,-0.3115200472532139,-0.773248976910032,0.5093796123178541,1.2969347581769006,0.10437556444971047,-0.18912777647499185,-0.03816018179910126,-0.1612473455641825,-0.13135083442844211,1.5904174775905515,-0.8069521616968999,0.5590255492026367,0.5959137177528072,-0.28648086073568313,0.3494790059279136,0.849553347827448,-0.2704800709627102,1.1749175974508104,0.32138769871133804
52,11074.381732916037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.059829442990003,0.0,1.3662243139566987,-0.23073732360204718,-0.25417412360198405,1.1476742095433277,-0.5844144919479807,3.416933942030121,-0.1120221836724451,-0.3542805380215736,0.0,0.46571032215789404,0.0,-2.7900428296394773,-1.4177077193183856,2.551478251070678,0.5770310509653929,0.06037554661440718,0.48549121030541564,-0.7495752568280497,5.919056758103521,-0.7361502269519217,-1.040715867462475,0.604967068428478,0.265512100171246,-0.5659573188266196,-4.267644892499706,-0.20230735962159846,2.383304194485231,0.0,-2.391649651539817,-0.039006520581487514,0.0737418669682576,5.763470864747243,-0.77768578180332,-2.5454723117511655,0.3782338479036047,1.1593749122007293,0.16559946406836124,1.3876423114592158,-0.6981742353345961,1.6446785387673681,-0.16183114463342513,-1.0447610882840326,0.32625409018419416,-0.37062784767965445,5.580447596868,-0.30453414662758577,-0.9019950614979516,0.3424890911552528,1.3460681303705488,0.18894172307094204,-0.1912315989899136,-0.03904128636554938,-0.16460734202646693,-0.12984976619514454,1.6608188366328442,-0.7958131297905634,0.5492207314203057,0.6577770358816283,-0.312911162315699,0.36194339983514784,0.708647474217782,-0.2717625063144342,1.1561310554897974,0.30444102821082375
53,11063.086259531945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0613747750791682,0.0,1.378678506087602,-0.2274360217848407,-0.24229024119302078,1.1316176547766044,-0.5918450902854608,3.431376367814588,-0.1318271947433873,-0.2777621155015893,0.0,0.46156256358517883,0.0,-2.7380880904713476,-1.3228155499594356,2.545536858508125,0.6069186679230146,0.16155941993961687,0.4554536767609828,-0.604504600152019,5.877478962045629,-0.8492437201058622,-1.1970858362115073,0.562352784439855,0.27264591164768087,-0.5868870474620026,-4.443671329605518,0.04458310601705223,2.50647442899978,0.0,-2.2310993246599127,-0.08759941354559353,0.24284662652401004,5.779562533695193,-0.8728856900736173,-2.202074561611973,0.33701600902619133,1.2977128958316542,0.35222104315969827,1.5621352012334189,-0.7816992601390854,1.6478676259045946,-0.19365505457580123,-1.0085313149421977,0.24246891709196994,-0.43251245160715834,5.550552700315645,-0.3373183976135494,-0.7305696946131919,0.2970633963077024,1.2197749461099068,0.054196655981954056,-0.19117481577573323,-0.03920812445552545,-0.16688144662497387,-0.130556334925933,1.734551857163321,-0.7819897224363964,0.5297679609030859,0.6933995814434364,-0.3392231582527725,0.39276878103497564,0.6333249563817333,-0.3075676102834025,1.1733655319300338,0.32442309407158376
54,11053.309478941488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.090110387327716,0.0,1.3985215468549241,-0.22631305399646623,-0.23402900011887276,1.1458903784569467,-0.5635394661291452,3.405353374945592,-0.1349594275421233,-0.2672230121394935,0.0,0.4592587220080041,0.0,-2.68566227990204,-1.2803010392808951,2.586727618637565,0.600791643328001,0.2508843573585215,0.423319442317194,-0.48717872366366577,5.845035211494915,-0.7965136197328052,-1.4398605554526926,0.523852639850263,0.23435062090081568,-0.672693351934096,-4.597308960819992,0.045016434330954466,2.621486259478707,0.0,-1.941396161971036,-0.023312760705119548,0.27213264067119686,5.730140697283135,-0.8748775360158418,-1.9042930824007245,0.4364351947812969,1.4214256554961924,0.4027773579561856,1.3813286007562975,-0.7798616667928407,1.6410849911728351,-0.165338759008731,-0.9996329537977201,0.27457421425311773,-0.3970790908661993,5.645643383789513,-0.3086569536979462,-0.5991391512322255,0.4450055867217585,1.32757423759166,0.13113865760177995,-0.18878444458072768,-0.038970914062484735,-0.1675853800907325,-0.1290563145618439,1.8013552934495454,-0.7817849584314958,0.5540913880122266,0.6757677566951409,-0.335225765234684,0.37675182865384427,0.6436578424906477,-0.29408386345651377,1.2022595892413972,0.3085822606524083
55,11044.746852751015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1576430975863756,0.0,1.492151926651607,-0.17129776888348636,-0.1727415316264266,1.177889323947636,-0.5592297117040175,3.4116969957367553,-0.14412652819418018,-0.2824178167396114,0.0,0.4378088027805087,0.0,-2.7453959559153533,-1.2290245957863406,2.5956511612657485,0.6358630874609287,0.2957419900616053,0.5394843653749913,-0.609636122142604,5.831454945017019,-0.7065602677100897,-1.6026923047403707,0.5186409962042046,0.35576470896209456,-0.5423518706718526,-4.734688604649271,-0.12168485292580138,2.64652743322599,0.0,-1.5747809872843126,0.11283830600987323,0.17710068718887495,5.786444985435081,-0.8251553957817789,-1.706414994135007,0.6478684378724964,1.4086340852118764,0.41748222416079367,1.2949584834214058,-0.6640162910327566,1.784966433513703,-0.07905644860076644,-0.8683104257946578,0.30750398250219135,-0.38469992398614505,5.61688711452008,-0.34326066306700775,-0.7132386661100453,0.39248785654700996,1.3325785482254255,0.1280933028565499,-0.19075661486151066,-0.04019542936962098,-0.16801071904393491,-0.1298393622620351,1.8641662606626135,-0.7884259688628308,0.5770566035625679,0.6331241270705594,-0.30785608208440385,0.374537916072745,0.7394205246928978,-0.31073795754638234,1.2862822272609022,0.3141741670330731
56,11041.620015066303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1331355737982725,0.0,1.4978760925350907,-0.17548371795065468,-0.182297583735565,1.1647220057732859,-0.5581928000442941,3.3592894020111874,-0.1585854617451894,-0.34055507195582485,0.0,0.4330122118185296,0.0,-2.7302760222389297,-1.1678404581483297,2.676370227668632,0.6853013959900037,0.39162578622292177,0.4658886727205389,-0.5607426063291604,5.818687995427142,-0.7346223628195239,-1.4634920836693677,0.5691066665198725,0.3364742997714348,-0.6084832469415669,-4.752759892846734,-0.2349041230982315,2.6138213244455,0.0,-1.483515123107494,0.12961274096404685,0.1272369952766118,5.8446335418024855,-0.7970554569047769,-1.7501959223242107,0.7874491827988648,1.4930194222754585,0.37455237226718563,1.2896447827021613,-0.6413661976920257,1.877276721117604,-0.03956811218545525,-0.8027375235796893,0.2783726264698711,-0.3558444421409012,5.594709697542674,-0.36768700701384377,-0.827618855260776,0.3572263585209876,1.3260670577074287,0.10559477707798753,-0.18992726677877536,-0.04049481429733639,-0.16805492110693562,-0.12981464302830742,1.890817800945141,-0.7927075087527796,0.6022365217699258,0.6188628883051053,-0.2963762113821473,0.3742087969713078,0.8754703982993957,-0.31820764424839115,1.2812294479957558,0.3155090117768618
57,11038.871857246244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1863057828704882,0.0,1.519857732821597,-0.15716178410151094,-0.14136349479760515,1.1915799361781707,-0.5478879541624853,3.362324675540723,-0.1548005167899337,-0.30499403703879535,0.0,0.42814463989822177,0.0,-2.7930788496158034,-1.0826083277043592,2.7381267029158907,0.7478177795912471,0.4684053887599636,0.5179494015378245,-0.5744095373740211,5.791157228378439,-0.8009334121436792,-1.2559303584268637,0.554394484654332,0.3000972566878455,-0.5995784856882367,-4.712042212915859,-0.33039108971734493,2.562737361462906,0.0,-1.4921455894866975,0.10743572442836964,0.09314724971140462,5.80492970890081,-0.8089424690063147,-1.9164484530811965,0.9011648125600223,1.4624162264740521,0.41269721926964803,1.2827117612506553,-0.6643386607953748,1.8705048571696898,-0.053769944176508384,-0.7958555974315044,0.29232000504192585,-0.3754230176229571,5.599988872098647,-0.39027582210041156,-0.7810240748097389,0.46442334086696796,1.3228803994019973,0.10172323725495062,-0.19063998330991286,-0.04042613184115395,-0.16773540323135114,-0.13015163868261445,1.9200702731293449,-0.7935681804785665,0.5896843657843482,0.6304537348413378,-0.28837557325645047,0.36161974516963796,1.1284721360362084,-0.3224836960955816,1.3004350684900803,0.3127577895784228
58,11034.529718936423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2003528306050806,0.0,1.4786152245756514,-0.1565538785671306,-0.1295643321676751,1.2027275088754323,-0.5465777032021024,3.416447219370901,-0.15273153615997792,-0.2969574377886777,0.0,0.4212830063937315,0.0,-2.9247876503788133,-1.005620453115673,2.6950669091081996,0.7713188353941943,0.5578756743891108,0.4999199282400433,-0.5242153214820781,5.907652151437847,-0.6649624612395164,-1.0699753075737952,0.45231835213704275,0.3572952993083722,-0.5663013711449284,-4.538917052406442,-0.48360881646447595,2.548499280497435,0.0,-1.5946024341643312,0.13205628576684922,0.03864727459932502,5.675995179427154,-0.981227002435157,-2.2562912043890915,0.9372191334738547,1.447976088607758,0.41408397137659697,1.3044691792180558,-0.7462470176330833,1.809286213074155,-0.061112726396286746,-0.7953369157423529,0.2757884244498554,-0.3647541898105609,5.67853542854449,-0.3615885971423541,-0.6866726689040599,0.3688167052265287,1.333820628816264,0.11484999638497982,-0.18748526042097766,-0.03936512864283131,-0.16832456039547994,-0.13052739166291003,1.9725940807300641,-0.794941266839119,0.6137458692678239,0.5890198149734425,-0.28171404017222157,0.34476162869182675,1.6695936309351227,-0.3283105716629955,1.2846624694917406,0.30944983930236375
