Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_d,g_walk_speed,g_walk_speed_d
10,13734.183562190234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20789307120793993,0.0,0.24412568188100936,-1.222347339587507,-0.09739988433451227,1.455714798842182,-1.162452740196564,0.9023803351020032,-0.32570000042097913,-0.15291239345777763,-0.1029195231725185,0.0,0.16160051248516477,0.0,-1.67786717289564,-1.358814546640811,0.9033593144471213,-0.09651914215910273,0.007945500968069064,0.18604084478901345,-1.2738339802016498,0.06575968176699619,3.414878433353243,-1.810356800014103,-0.6136442735199491,-0.29991166874467134,-0.4829541309704084,-0.8178126573833839,-1.8576897266311792,-0.37893391122486064,0.24316975162543192,0.0,-0.5403445551947583,-0.7690223596025798,-0.5543353025142379,-0.25609381956214056,0.4582230933329893,-0.5497412730482052,-0.27792472572210886,-0.030658029981188502,0.19484342174483715,-0.2836299265011134,2.3038506962087317,-0.7790307192301924,1.6816572793822784,0.3282549331860335,-0.834567926926681,0.26745616338125017,0.04064187451875201,-0.06638461435533377,4.046942300068044,-0.5078943007544284,-0.40556198196821913,0.14388212695760855,1.7089794617035055,0.27667257459758554,-0.9408163727907402,-0.22366943800741274,-0.45027345644218264,-0.34091714569379444,0.08703369567030791,1.1025655965570142,0.8570687954740738,0.33888107486914687,0.1390940351478268,0.014177370805381171,-0.4283374554537874,0.036696210539720275
11,13612.522659522881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8643988824900708,0.0,0.627076230136353,-0.5635709549038045,-1.0074306278542955,1.3957767880945224,-0.48912898485846046,0.9727124904887373,1.3713529898684935,0.15730642634094083,-0.4913283457664399,0.0,-0.034520206115448426,0.0,-2.362835058119127,-2.246944330759016,2.1463994471286405,0.6708699807800068,-0.7016153446021869,0.19496152101027295,-1.3371647106609907,-0.21309637213336807,5.590169904589641,-2.2741186573918637,-1.128836269066812,-0.1997500404831103,-0.0371995956404893,-1.2786166086527864,-1.6033757514630143,-0.3806802091992911,0.9206088534312544,0.0,-0.747865607154525,-0.33521801407543866,-0.6626946590318907,-0.37064686045081396,2.0458319288824005,-0.6569050383096882,-0.5347936246614164,0.13051483537335437,1.2629644982074408,0.06286572702826088,2.524102440184773,-1.9363069595293565,1.9917847980261285,0.571966580852534,-1.7215537582593408,0.816956785695828,-0.0586141344664796,0.00274927242206309,4.811370487526293,-0.19258709559414805,-0.635594859430868,0.4835000840927713,1.4030856468524688,0.537661408437206,-0.8554695351264909,-0.19769017096688846,-0.5558803925580136,-0.3409716961123834,0.24081362766476122,1.2261232138970783,0.879017741572143,0.3033505884978813,0.28829943215728426,-0.014400882657521616,-0.28164387927460793,-0.4119831047451176
12,13531.23292376822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0707396401452705,0.0,0.7847014499090845,-0.3845676068680043,-0.9096590370516972,1.4415802451141642,-0.4674326000038929,1.0451475717892236,1.968438156222152,0.16071357873322348,-0.5799582760251799,0.0,-0.0811444207089305,0.0,-2.524105309822198,-2.436995636259353,2.5029034046805556,0.9282280025810834,-0.9178648787065781,0.18043950124907668,-1.2210093777764441,-0.29393947707330426,5.95882842135235,-2.198009987736126,-1.2851203639588609,-0.10622656256117931,0.11474536365931143,-1.3358609215155894,-1.6543408573946463,-0.43000933847073275,1.157801417991911,0.0,-0.8536069571226571,-0.26156096508146276,-0.7352326593552313,-0.42132646873183455,2.5971861971369297,-0.7334235727475138,-0.6382534317411317,0.1779966694156132,1.5866171160652236,0.1523570163779082,2.6820917409182137,-2.152775914853189,2.036293671439336,0.520163309477454,-1.934844747354841,0.9003246655976227,-0.0528707817995436,-0.13186027371269382,5.024517853249247,-0.0701739271455981,-0.6958671948644277,0.6060031101227541,1.3509033880784833,0.5917691675470401,-0.8384047100435189,-0.19523715592031182,-0.5597638318175092,-0.3432550828446096,0.2893433169751645,1.32057565861654,0.8318069349350864,0.22981129660348565,0.33758239014016833,0.012723972848135244,-0.21190980294344203,0.11169192023108648
13,13358.420488528594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6527106995116299,0.0,1.4187429444026427,0.04553132203067095,-0.20042282500734654,1.467898712255142,-0.37892254786939455,0.7612413762418322,3.184830220223832,0.29678355799811035,-0.6204532971844724,0.0,0.12577337915694886,0.0,-2.858938573698233,-2.6577516296873167,3.302692115202044,1.3989237409027846,-1.2096322613963681,0.19964863685680606,-0.6620158565297776,-0.6197359381829102,6.136962597800658,-1.4440464220916511,-1.7147819804089703,0.29207626515424023,0.3943519402299524,-1.189823262943286,-2.3995851090369267,-0.7799097159617557,1.8600777519947207,0.0,-1.2985206700971068,-0.3561925018352413,-1.096086144068631,-0.6320967846623711,4.212105722153581,-1.1212924966683926,-1.0023516894913902,0.28339397591851123,2.3376479991029795,0.29686787068954656,3.1815959405411736,-2.469502590965513,1.9524632814258294,0.0083904925429934,-2.042177719065231,0.7726449147440899,-0.44252496566129285,-0.07384212353264732,5.986343959772904,-0.1010235778749167,-0.878611237425448,0.8255126691195924,1.3100259172624693,0.6483575402679811,-0.7941584719608165,-0.19543726382320217,-0.453158323778252,-0.33922037575020847,0.41347670325354147,1.4631421553374204,0.47961439094680597,0.11739369028645869,0.5095866330066683,-0.007103205667112708,-0.016313258394344055,-0.11132740432598726
14,13195.42533059007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0250094516748818,0.0,2.159463464493556,0.15210360814378862,0.39396405982735927,1.2510741019931448,-0.11892842942093595,0.2875864872912648,3.3435129513765616,0.6874071662943892,-0.489294223678696,0.0,0.3227508389936913,0.0,-2.9184106224031945,-2.6018751259833457,3.880510177657187,1.3827644082463848,-0.7299088260537605,0.38085299607129725,-0.47802028445305983,-0.7690168985241892,6.776982222300623,-0.7652234545019478,-2.1840754980140624,0.6158130319395518,0.41164100694391526,-0.7805385615394467,-3.0911007881116017,-1.250170147328905,2.616745431289463,0.0,-1.72822470028566,-0.3392619059086515,-1.4057740509416208,-0.8495047274303766,6.082071411884502,-1.4778929795366123,-1.403065076013672,0.4184832028549842,2.9909187736268636,0.566807833477569,3.278155002648689,-3.0228049596459026,1.6162894023020848,0.06728947445555497,-2.234272962323427,0.5368398796259324,-0.2654900105420695,-0.1772885606585038,6.345113225498188,-0.047241853814751586,-0.9137232014050777,1.042299455370061,1.5065183475096153,0.40770338791876587,-0.8035253924815714,-0.21428697682380643,-0.4199371484283003,-0.3410098004360545,0.5609989403567582,1.4979283897717512,-0.0673161219104193,0.31868621573339717,0.7236343557865698,-0.010734204368322987,-0.2597708577465307,-0.00418344440001811
15,13116.04068507139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.236496299698817,0.0,2.296072032748323,0.4097340485568244,0.4005735168182184,1.486781468277517,-0.09594300938794725,0.2133086076425953,3.3002984250404697,0.49407928376218435,-0.43538368846347775,0.0,0.1914467570049495,0.0,-3.0350127453149516,-2.4762819026482252,4.00365329395584,1.2154886998667687,-0.3624427797474673,0.2848680835049734,-0.5209764122986834,-0.8366236001036901,6.927677982207758,-0.533022801088322,-2.3662749328894424,0.71763941097313,0.4331558386680056,-0.653238943859816,-3.254533826301594,-1.515317473138201,2.8612582722363262,0.0,-1.849039012209612,-0.1717454055622405,-1.3845529529414542,-0.9454910706570219,6.810500332391617,-1.4958340503876704,-1.5644142663501002,0.5262919645893664,3.1573469846848234,0.7690462824292904,3.25315651450566,-3.215637545019054,1.6201825013912559,-0.07629697782751169,-2.1709123865992024,0.4209511886696198,-0.3048400740557269,-0.23489082384033777,6.4855806069196005,-0.0556898141134977,-0.8925186426830336,1.0633036437536716,1.5674515120717312,0.4207904492024035,-0.8050777393876434,-0.2160571376254824,-0.4538999836202273,-0.3412813984553914,0.6404320288684557,1.4780702997036148,-0.3163336849972956,0.32971191071089617,0.8306113052576853,-0.01625829433930817,-0.3038110196315167,0.027646932456804836
16,13039.10247805286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.176531753425861,0.0,2.3813740867286888,0.35181031739455415,0.49170752993693867,1.3251916355070616,-0.14938541441861672,0.3426688468958037,3.371704958415423,0.4453017346637339,-0.5082622736781862,0.0,0.3955747909641883,0.0,-3.234975373202619,-2.2653858073717914,4.032214273317939,1.1657375550884335,0.2777273082053924,0.16960152659407401,-0.5968870550953885,-0.9460357398750637,6.985567553057989,-0.32889721110491577,-2.607241950205744,0.8319260285592697,0.5104057471002781,-0.5533436060226659,-3.5522167860941365,-2.0833672504545144,2.990729765981656,0.0,-1.9568455201035149,0.22927043107040146,-1.1161483506596794,-1.129095463541991,7.575201797291207,-1.3204069023539144,-1.8071099513771702,0.784913874163564,3.150908417385622,1.144784010039153,3.207143544141146,-3.650580320008724,1.8826422660505346,-0.19693156881174495,-1.9268740022944433,0.6536481372073711,-0.4169287515831149,-0.3387976151765051,6.652597233134296,-0.16201663439801933,-0.7716758375304602,0.9551047056893951,1.4630112710544518,0.6956040120816456,-0.7743412548819443,-0.20794099593298168,-0.44948386546824426,-0.3352331918634789,0.7937486461719603,1.5833381464371787,-0.6743708387064895,0.22732003420088698,1.0356103895103626,-0.034946429570997806,-0.19506492549911614,0.07222081052721455
17,12933.851877932446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1851930314278016,0.0,2.3609208201423293,0.23648220946743656,0.6086748098294292,1.3222396680874517,0.0376817999809331,0.44235913021998585,3.6527145406175334,0.5800666419286227,-0.6340853576575742,0.0,0.13422624374976333,0.0,-3.2755290262913483,-2.0222261202623315,4.149623334632227,1.4755831886115438,0.9148849058363594,0.27738090457649256,-0.5840051437677942,-1.0427202530326987,7.11482470977569,-0.23784589276336435,-2.863819217994294,0.9379918682570111,0.6928882098099539,-0.4431360265856734,-4.116304149379031,-2.8240545351980915,2.888043593959547,0.0,-2.0387635762432907,0.6497059403063847,-0.6759933171213585,-1.4081768281706413,7.916271234593397,-0.9358128558556504,-2.0992428264677567,1.185125070357909,2.9586145739464578,1.5430236442361125,3.147470071429112,-3.733183856214951,2.182624998241239,-0.21819109665444575,-1.8298901334728659,0.5201813866869502,-0.4788238571902089,-0.45393000038640596,6.704280121842966,-0.09720514950485694,-0.6305771254667311,0.8605062732445475,1.7591172195190148,0.7769538888157547,-0.7629963960013735,-0.2160928343044795,-0.41097009190637157,-0.3320480286619624,1.004264389896097,1.6862544212775556,-1.2375753781422723,0.13292761413296206,1.3193056025088177,-0.07353629732981673,-0.09757817681913133,0.023561083649523133
18,12810.09156498059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3338645710321004,0.0,2.36911842121757,0.31494818966079763,0.6456177523882651,1.4930134680693847,-0.07889311321370845,0.37717056766627416,3.848301479522807,0.48170954388187626,-0.5480124480995658,0.0,0.4429546064913926,0.0,-3.591997747511722,-1.733992122981115,4.427191612050145,1.807703119891441,1.2804547747707795,0.3087183692986485,-0.5312855053697183,-1.1186245046749734,7.172828150264789,-0.3791228951712136,-3.1263470998704754,0.9799541954918312,0.6856868990845161,-0.2988221261214351,-4.677294312827643,-3.5499588913494473,2.724230814449429,0.0,-2.087340041540025,0.9197416666707584,-0.12160923244450583,-1.764426481041677,7.8996526319446945,-0.3262915007688858,-2.4308343271963686,1.7163227515316826,2.9491782337482513,1.841118126748815,2.9963631703479634,-3.601380711500235,2.1242776084082715,0.04384080132115298,-1.7091943034429333,0.42598146156342204,-0.2940560701558418,-0.5899644594674216,6.821549094768293,0.0865070852513473,-0.5723709865742688,0.8121146249189947,1.6574370214880738,0.7884951175190834,-0.7328281871832566,-0.2080836237952285,-0.35956202433859213,-0.32698226894958027,1.2736471145970556,1.8376016857143633,-1.9530819709488405,0.23406407152641173,1.6663375730099879,-0.1311843670759487,-0.20911581911980281,-0.03587105398708868
19,12743.514871174903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.598914543190428,0.0,2.4353743624745214,0.5037841302502502,0.7698495278886014,1.3753182381395943,-0.06930887960998708,0.09638309564206315,3.8678002732153867,0.7472362790478702,-0.3151246198303512,0.0,0.47811567603779953,0.0,-4.360147295000933,-1.2047848916998087,4.864582230698444,2.205155892440044,1.6643929039912004,0.3545540566888895,-0.4325828440936636,-1.1994710522351666,7.133061212205596,-0.6709326978932229,-3.540293716215194,1.014746471858291,0.5716977875988724,-0.10044022645040893,-5.145472457905163,-4.684866049782565,2.5416609857211783,0.0,-2.014632100451105,1.3066729972028055,0.7837440811946654,-2.280591324886804,7.7295764277827095,0.791163416290108,-2.924538284755672,2.5236497928455983,3.174930682603155,2.1902627174463727,2.6518545598647405,-3.2721893350384836,1.879201748478899,0.10632075334251573,-1.3077660169635257,0.41531023501448733,-0.14960468264632737,-0.8518670303987792,7.285674350239549,-0.03409795128331479,-0.5865625789320121,0.7182901862777191,1.6020064050245943,0.5244780879360225,-0.6838786754760009,-0.18620851025238835,-0.3700126154603501,-0.3166188506323507,1.721663715551319,1.8505589712413844,-1.9252674557596017,0.38008125702079254,2.2414796853289367,-0.22278231177296695,-0.440115322259042,0.09310771987109867
20,12670.538733398476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5025087851772327,0.0,2.3849541831399637,0.49209014659619016,0.9456855981561111,1.4064748211043037,-0.005982632269665944,0.11633638326454782,3.778789898779876,0.5157677684411992,-0.17711620440640138,0.0,0.2619261638364832,0.0,-4.777112291445679,-0.9161129343186243,5.0193288707164205,2.4556791712765107,1.835010255008878,0.5148909807801507,-0.32333332868646514,-1.2179926811275643,7.105432393850546,-0.8579740726450445,-3.7244727087568776,1.0106568893991887,0.5252516900720358,-0.18531808712383832,-5.390713124185296,-5.076832700613197,2.4347246015576594,0.0,-1.8596254170497548,1.0304600721188268,0.7606550996551202,-2.52643510782532,7.67074917214844,1.0840866687455053,-3.1708878026878784,2.593180013981861,3.227512167700521,2.2023182740528044,2.384614330741985,-3.184623199369391,1.7901103286090754,0.08158430419361168,-1.0878942208278473,0.7587999823195386,0.07553148216428165,-0.9414246545658637,7.178452491716044,0.07872284293248073,-0.636521637360895,0.8308242072841076,1.5546304439670622,0.47211679914094096,-0.6571157516995301,-0.17401146677530877,-0.30446645520506865,-0.3101627426018451,1.9878957018481525,1.8612898039576011,-1.785548830731539,0.374362376818543,2.579331875663139,-0.29707010973292614,-0.43503555353806367,-0.003945514501682873
21,12514.78729125356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7787888272755166,0.0,2.2688970164808198,0.32751670453495974,1.0414288040846842,1.7607050104381925,0.04654323261995705,0.29003696682037117,3.3503630889798086,0.5507376562599536,-0.1256593554595801,0.0,0.4918558545623748,0.0,-5.404267872197142,-0.3471112032188086,5.30114089629877,3.1201056279997994,2.3747111903428113,1.207546380583826,0.05220938016035925,-1.1615982330082577,7.153013169083173,-1.2788850777485419,-4.091615201597636,1.0248373580852796,0.4017820401574938,-0.38227097902424634,-5.2191277148108774,-5.484125256832459,2.130324876176039,0.0,-1.2262054012807115,0.3760061352237034,0.40669663334058204,-2.969621114483779,7.53824884264912,1.4470402619261784,-3.594341280738979,2.330621564540926,3.200916284143043,2.267675796456575,1.8174885828339977,-2.8090379602438236,1.8526187854580554,-0.24788396836207077,-0.6226057874132687,0.9544918127598866,0.2808351895172047,-1.1776751161584564,6.9824072629155625,0.07691685979095876,-0.7506246254964726,1.0709048048413434,1.449933439176451,0.5684689367414667,-0.6589668532690899,-0.17644668089239857,-0.30716897120397124,-0.30066886942264803,2.596980528952184,1.7408609224790785,-1.6814261483670425,0.16443082236513276,3.3395114659275835,-0.46428025126704653,-0.3128745160854941,-0.043564484209637315
22,12293.40118690753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8803818444032414,0.0,2.200388954549458,0.3298903311941368,0.8965078108356819,1.7938484955149767,-0.034949593216708805,0.5910121941026745,3.3743731640684955,0.6035437436319026,-0.26141455731778657,0.0,0.656340239059556,0.0,-6.4500389273546,0.3340599776909574,5.648119803426545,3.2450663202809142,3.041570914479018,1.47467048105309,0.3286301231342663,-1.1049741807034028,6.613228342380786,-1.5819006405895997,-4.418956829982892,1.0422747796134986,0.3056689531147416,-0.6856553905642442,-4.804252702627052,-5.651027986941068,1.754517779989579,0.0,-0.3443177985674073,-0.3088921601916075,-0.24209591632969685,-3.435216267092935,7.273464106879031,1.4645905434603208,-4.02588010473614,1.7458409586468995,3.0378122724102847,2.2035690836538455,1.395510373143922,-2.5310447956828996,2.061237877740885,0.34487706791994316,-0.4434239334101035,0.7070813889717739,0.3604640137270369,-1.3700471801333036,6.793741422096255,-0.12080025039337532,-0.8392614031974583,1.1770698712187633,1.743091905343671,0.4699844273355699,-0.5645167492858789,-0.13377836761502868,-0.23315767372711962,-0.27901713734742545,3.3365895482918493,1.8001702177730838,-1.5446052608572727,0.056204987801637685,4.25961785101734,-0.6775646009210564,-0.25585993750959957,-0.07798515970287
23,12091.228403652998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.610207390741417,0.0,2.354201382093173,0.4300874428906452,1.0011674161471433,1.5480349600043666,-0.07189659644282553,0.5622831589210714,3.3688405501190597,0.15088589120828466,-0.12271401628364315,0.0,0.7257822058904085,0.0,-6.618825720952519,0.8892752328417988,6.0656034888567865,3.4357824654227027,3.6282728241658413,1.5101923522362417,0.40314790202792383,-0.7802932710762992,6.715065284472889,-1.5959489378453622,-4.627190702767321,1.057182490195734,0.37242597092151053,-0.6304485052815355,-4.1405584337165475,-5.361714192660517,1.48128002060451,0.0,0.28145004057718515,-0.676642627894082,-0.5216876130609485,-3.7578678121712272,6.615103441767917,1.2685761752216322,-4.284008187316534,1.2969255144941905,3.093932790667917,1.7638711819446156,1.5317791848902378,-2.3560006673434106,2.3403383330991994,0.6384000241540566,-0.09731392021242707,0.6163853440861978,-0.058436792600251974,-1.4149072208546023,6.649838150470589,-0.20546091013772125,-0.9628415608158973,0.9349324467614522,1.9974792252144347,0.5141213150042415,-0.5031440686262416,-0.12412591854317968,-0.2124419175724273,-0.27197718449690483,3.9386867578088296,1.871435453296138,-1.5700872630856257,0.19085828352418674,5.015299948069199,-0.8680927148285905,-0.4333831699589593,-0.055257684643086155
24,11979.758236797863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.383692720486542,0.0,2.3662966441728126,0.3616292877233085,0.9444334072319148,1.5271487738301557,-0.40044371293891534,0.32257371684561276,3.24529844719173,0.3250053355673295,-0.2957920153988388,0.0,0.47753160066288336,0.0,-6.654781235121169,1.3857837960179422,6.360008125866669,3.5835966423537204,3.863148313457889,0.8588078452849605,0.11611817230240634,-0.4050268409422358,6.861439710032241,-1.5278272300431122,-4.709643839661674,1.0123775305536793,0.5473201909452045,-0.5443710656631024,-3.8521220854386904,-4.897380125806529,1.42537266946132,0.0,0.4618940548165401,-1.0156578747238456,-0.681826119203602,-4.031859215623697,5.8327342315591455,0.6143177769438415,-4.4797785860562875,0.9511157796013321,2.9267625087416373,1.1877787333976664,1.471864647595923,-2.3706520032619314,2.5441211842486418,0.46075784093785155,-0.006561531321724434,0.5594772013449286,-0.05208641443203248,-1.3975106748953359,6.51578211002821,-0.40183843647966777,-1.0042715336496393,0.5483856274213659,1.698936040236912,0.3449182554770867,-0.4832622879235604,-0.11646130833701931,-0.15227018507809725,-0.25631967571366626,4.462204530950236,1.8946247824097107,-1.776500032517499,0.1314924349719691,5.648281313599475,-1.0555333394415447,-0.4475045871432695,-0.01076494856926527
25,11859.382758566342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.142254081457245,0.0,2.2756127681511273,0.15409941214559336,0.7130795708120173,1.422660074033127,-0.4033436378509705,0.36399282623501805,3.2067410354068437,0.15212532244452112,-0.2762367263723757,0.0,0.6189616760946928,0.0,-6.610691684282607,1.4822636885434488,6.430476221305172,3.7392528413863095,3.9645849294567883,0.5886519740919652,-0.2277165314516238,-0.23794147722155035,6.70347431290876,-1.4028695474823187,-4.69040831604374,0.9693077652181243,0.5033920896162998,-0.5494265631249812,-3.4069387280871317,-4.425977964065715,1.7271171367212328,0.0,0.185037637793182,-1.0411410388492035,-0.44830382637886584,-4.175777399374425,5.4223336748156745,-0.13598630230408193,-4.53189897617715,0.8302985231844213,2.4435533504234628,0.9895551489403982,1.6433697275145545,-2.187603491233098,2.59838600529843,0.08021753032316647,-0.1269459165400818,0.4936913078517355,0.284806237120237,-1.3290496209274163,6.512500082328281,-0.20049236927450229,-1.0588865245131642,0.3682999506237603,1.6783430904070136,-0.0812606126526651,-0.4384800815921296,-0.1026484670936906,-0.13535111684539897,-0.24915387111274276,4.775476655055176,1.8906229181391976,-1.648700288166634,0.11858572175794613,6.084883181152458,-1.203655551549559,-0.45240957240807456,-0.0647092271772294
26,11760.602628041976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.919600769057412,0.0,2.0437192725602285,-0.046151261155432305,0.5092945156607792,1.3968213458731331,-0.3656181674888593,0.659186339689689,3.018192905497042,0.0778009988699405,-0.24181069658131962,0.0,0.4454887118312851,0.0,-6.413735285577288,1.3805809459506118,6.444571916231828,3.6798592582338623,3.9481020706903087,0.7443642534130218,-0.42688921014008135,-0.25149022728381704,6.517834623202551,-1.2871379041044748,-4.589061252551336,0.9443602283781676,0.3588842321921666,-0.688887472893649,-3.1917535561908874,-3.911147753247686,2.229895042463103,0.0,-0.39980664624761425,-1.1475004886119606,-0.14596930882052722,-4.269327473234927,5.145985853145104,-0.6677118995968638,-4.536944809923922,0.9257536466309219,2.082218904738015,0.7322506716501639,1.7321074631628628,-1.9437960519768591,2.3674656615005385,0.1242263371335304,-0.41701302786270616,0.3981629682122807,0.13746550646308311,-1.2350196530951962,6.512989458747185,-0.3532216321956354,-1.0132223518627546,0.24251925423274057,1.36846336826677,0.08624211811854421,-0.4200080448462664,-0.09992317187743499,-0.12202090453873891,-0.24281800064438927,4.95747542962472,1.8523032958873218,-1.5698810910311551,0.13320367936812827,6.390183138026913,-1.3262422806769307,-0.508059680838756,-0.014898234528102162
27,11712.803391643163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.724920726020751,0.0,1.9118141747346098,-0.011353772377154805,0.28187194879501487,1.3688550406489817,-0.6822765673158483,0.7361432175253653,2.936643049854019,0.13647194160370132,-0.2567060750732691,0.0,0.39056653836382316,0.0,-6.223148595168889,1.2619130053257779,6.291750431536572,3.574434294479774,3.6601468440568277,0.8445702688662767,-0.3730609487573893,-0.31970497296731765,6.4389510392441345,-1.3154965725666126,-4.458598466422043,0.962742930676521,0.11179421624985161,-0.7540245508354975,-3.1236900479880094,-3.4770533581686665,2.4834201827383735,0.0,-0.8083858735409963,-1.181514251678537,-0.07024060817076934,-4.29331024943177,5.092670504162366,-0.7301531390813571,-4.48581954712101,1.1127650373135713,1.8490228848947563,0.6041223339641152,1.736029170333594,-2.0140173558025958,2.3112885450716076,0.007381605473523095,-0.4699173826377328,0.5043478723897804,-0.056068051291190385,-1.1274472113719867,6.315938938723199,-0.5069732718684352,-0.9356462654228392,0.3206414619118545,1.6165909192076713,0.05402107577662,-0.4165521722764674,-0.09838847861006315,-0.12332782669591211,-0.2393437532521649,4.970841412237515,1.8257975109745683,-1.6485672058474516,0.19015225297668542,6.539593919512159,-1.4028967655233542,-0.6021905162236124,0.020447803053980966
28,11650.993137189365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.608153563494115,0.0,1.8878407957251322,-0.2500255233641767,0.118124325787925,1.4160241714959392,-0.6237994873342425,0.498135591099643,2.824758525774656,0.04820244048779569,-0.24785314577105008,0.0,0.4820737471473907,0.0,-5.9938181056199475,1.1588205710255406,5.960351033053895,3.201536773326044,3.1855947625453136,0.7456406214353178,-0.364177981673518,-0.37948124533919325,6.4047584418715715,-1.4276566461487203,-4.261644643809211,0.993546957860456,-0.09433427763559649,-0.8322588611069417,-3.1845263081399495,-3.028817337109261,2.6031367357687567,0.0,-1.1939192321994785,-1.0929776890264749,-0.15027723755899802,-4.2859220760024,5.093791823729572,-0.5681014919144298,-4.385521341348533,1.3727371520825236,1.64850859817356,0.43489030624156744,1.7951923660711564,-2.082319194702439,2.355137413969204,-0.07251743082066822,-0.6471219711710812,0.42637643853224255,-0.3187884485464416,-0.981088392608224,6.067369234844555,-0.5297870904102137,-0.8518988535555747,0.507047421374097,1.7767570396639392,0.15523139941287772,-0.40358065377693375,-0.08951879876089677,-0.11325352029112812,-0.23436009340588917,4.899971110501673,1.806455046510871,-1.5819841089444802,0.058267212990258416,6.646111901468103,-1.4872587081773267,-0.4827474921751148,0.1277019678765203
