| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5488190 | 0,09481 |  -5,78886   | 0,00000 *** |
| asc_bike                       | -4,0910534 | 0,26130 |  -15,65650  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,8112637 | 0,38780 |  -2,09198   | 0,03644 *   |
| b_bike_p.age_group_agg_15_24   |  2,2889924 | 0,21090 |   10,85341  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5313367 | 0,38654 |  -3,96169   | 0,00007 *** |
| b_bike_p.female                |  0,0526362 | 0,31918 |   0,16491   | 0,86901     |
| b_bike_p.occupation_worker     | -0,2104919 | 0,19489 |  -1,08005   | 0,28012     |
| b_bike_hh.cars_gr_0            |  5,8821783 | 0,33924 |   17,33932  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9649687 | 0,24930 |  -3,87070   | 0,00011 *** |
| b_bike_hh.cars_gr_3            | -3,2502012 | 1,01833 |  -3,19169   | 0,00141 **  |
| b_bike_hh.income_agg_high      |  0,9347883 | 0,28874 |   3,23745   | 0,00121 **  |
| b_bike_t.full_purpose_HBR      |  1,7509498 | 0,20401 |   8,58283   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5922262 | 0,22120 |   2,67737   | 0,00742 **  |
| asc_walk                       |  1,4724508 | 0,11362 |   12,95992  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,7784199 | 0,21234 |  -3,66591   | 0,00025 *** |
| b_walk_p.age_group_agg_15_24   |  1,8228387 | 0,13772 |   13,23555  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1211007 | 0,08418 |  -1,43852   | 0,15029     |
| b_walk_p.age_group_agg_70      | -0,8941765 | 0,13143 |  -6,80340   | 0,00000 *** |
| b_walk_p.female                |  0,2568432 | 0,06724 |   3,81977   | 0,00013 *** |
| b_walk_p.occupation_worker     | -0,3724666 | 0,08015 |  -4,64735   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9432328 | 0,29843 |   19,91525  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3798761 | 0,07928 |  -4,79134   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7665767 | 0,13517 |  -5,67139   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4151923 | 0,11544 |   3,59652   | 0,00032 *** |
| b_walk_t.full_purpose_HBR      |  1,3202570 | 0,07763 |   17,00758  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1440138 | 0,07390 |   1,94876   | 0,05132 .   |
| b_car_time                     | -0,2229388 | 0,01130 |  -19,73138  | 0,00000 *** |
| b_pt_time                      | -0,0475684 | 0,00333 |  -14,27698  | 0,00000 *** |
| b_bike_cost                    | -0,0595459 | 0,00974 |  -6,11332   | 0,00000 *** |
| b_walk_cost                    | -0,0861731 | 0,00742 |  -11,61023  | 0,00000 *** |
| g_bike_grad                    |  55,0709491 | 24,47713 |   2,24989   | 0,02446 *   |
| g_bike_stressLink              |  0,8888501 | 0,57235 |   1,55299   | 0,12043     |
| g_bike_stressLink_f            |  9,1784016 | 3,97667 |   2,30806   | 0,02100 *   |
| g_bike_stressLink_c            |  6,9571563 | 3,57668 |   1,94514   | 0,05176 .   |
| g_walk_vgvi                    |  0,7815408 | 0,17328 |   4,51035   | 0,00001 *** |
| g_walk_stressJct               |  5,8680429 | 2,05691 |   2,85284   | 0,00433 **  |
| g_walk_speed                   |  0,4433220 | 0,22548 |   1,96610   | 0,04929 *   |
| g_walk_speed_c                 |  2,0404479 | 0,37691 |   5,41366   | 0,00000 *** |
| g_walk_speed_o                 |  0,3741219 | 0,12682 |   2,94995   | 0,00318 **  |


Iterations: 242

Start LL = 21249.943505112835
Final LL = 10959.420626664398

BIKE DETOURS: min=1,00  25perc=1,06  med=1,24  mean=1,37  75perc=1,56  max=4,37
BIKE OVERLAP: min=0,00  25perc=0,09  med=0,26  mean=0,38  75perc=0,62  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,01  mean=1,04  75perc=1,05  max=1,61
WALK OVERLAP: min=0,00  25perc=0,33  med=0,71  mean=0,63  75perc=1,00  max=1,00
