| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5478664 | 0,09482 |  -5,77804   | 0,00000 *** |
| asc_bike                       | -4,3354430 | 0,25971 |  -16,69363  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,2547146 | 0,37701 |  -0,67562   | 0,49928     |
| b_bike_p.age_group_agg_15_24   |  2,3163106 | 0,21132 |   10,96094  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5868966 | 0,38657 |  -4,10504   | 0,00004 *** |
| b_bike_p.female                | -0,1498928 | 0,31075 |  -0,48235   | 0,62956     |
| b_bike_p.occupation_worker     | -0,1991128 | 0,19470 |  -1,02265   | 0,30647     |
| b_bike_hh.cars_gr_0            |  5,9345322 | 0,33923 |   17,49432  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9633508 | 0,25089 |  -3,83968   | 0,00012 *** |
| b_bike_hh.cars_gr_3            | -3,2045337 | 1,01816 |  -3,14739   | 0,00165 **  |
| b_bike_hh.income_agg_high      |  0,8848752 | 0,28984 |   3,05300   | 0,00227 **  |
| b_bike_t.full_purpose_HBR      |  1,7342050 | 0,20438 |   8,48530   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5815936 | 0,22156 |   2,62497   | 0,00867 **  |
| asc_walk                       |  1,4249191 | 0,11228 |   12,69047  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,9043459 | 0,19967 |  -4,52911   | 0,00001 *** |
| b_walk_p.age_group_agg_15_24   |  1,8238404 | 0,13760 |   13,25487  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1267856 | 0,08412 |  -1,50712   | 0,13178     |
| b_walk_p.age_group_agg_70      | -0,9051974 | 0,13060 |  -6,93088   | 0,00000 *** |
| b_walk_p.female                |  0,2629397 | 0,06719 |   3,91356   | 0,00009 *** |
| b_walk_p.occupation_worker     | -0,3700958 | 0,07998 |  -4,62750   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9436614 | 0,29838 |   19,91953  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3884720 | 0,07916 |  -4,90757   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7677566 | 0,13524 |  -5,67711   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4015958 | 0,11548 |   3,47763   | 0,00051 *** |
| b_walk_t.full_purpose_HBR      |  1,3293533 | 0,07758 |   17,13506  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1446496 | 0,07370 |   1,96274   | 0,04968 *   |
| b_car_time                     | -0,2249162 | 0,01144 |  -19,66858  | 0,00000 *** |
| b_pt_time                      | -0,0480199 | 0,00337 |  -14,26039  | 0,00000 *** |
| b_bike_cost                    | -0,0529734 | 0,02466 |  -2,14781   | 0,03173 *   |
| b_walk_cost                    | -0,1113167 | 0,01017 |  -10,94515  | 0,00000 *** |
| g_bike_grad                    |  45,4783286 | 28,68141 |   1,58564   | 0,11282     |
| g_bike_stressLink              |  0,5016402 | 0,76977 |   0,65168   | 0,51461     |
| g_bike_stressLink_f            |  2,1175923 | 1,22860 |   1,72358   | 0,08478 .   |
| g_bike_stressLink_c            |  5,3366326 | 2,83541 |   1,88214   | 0,05982 .   |
| g_walk_vgvi                    |  0,5245606 | 0,14522 |   3,61227   | 0,00030 *** |
| g_walk_stressJct               |  4,0759328 | 1,13747 |   3,58333   | 0,00034 *** |
| g_walk_speed                   | -0,0943492 | 0,15771 |  -0,59826   | 0,54967     |
| g_walk_speed_c                 |  1,2675668 | 0,23663 |   5,35669   | 0,00000 *** |
| g_walk_speed_o                 |  0,2724024 | 0,08919 |   3,05433   | 0,00226 **  |


Iterations: 140

Start LL = 21249.943505112835
Final LL = 10969.11976551267
