| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_hh.income_agg_high        |  0,4600570 | 0,15330 |   3,00096   | 0,00269 **  |
| b_pt_t.full_purpose_HBR        |  0,3284717 | 0,09671 |   3,39638   | 0,00068 *** |
| b_pt_t.full_purpose_HBO        | -0,5209700 | 0,09529 |  -5,46740   | 0,00000 *** |
| asc_bike                       | -4,0582540 | 0,25594 |  -15,85616  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,8441038 | 0,35981 |  -2,34597   | 0,01898 *   |
| b_bike_p.age_group_agg_15_24   |  2,1890976 | 0,21428 |   10,21605  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5526384 | 0,38728 |  -4,00908   | 0,00006 *** |
| b_bike_p.female                | -1,0191199 | 0,20817 |  -4,89568   | 0,00000 *** |
| b_bike_p.occupation_worker     | -0,3830338 | 0,19573 |  -1,95698   | 0,05035 .   |
| b_bike_p.disability_lot        | -2,7842069 | 0,73424 |  -3,79194   | 0,00015 *** |
| b_bike_hh.cars_gr_0            |  6,0755887 | 0,33967 |   17,88659  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9617526 | 0,25043 |  -3,84038   | 0,00012 *** |
| b_bike_hh.cars_gr_3            | -3,2219806 | 1,01830 |  -3,16408   | 0,00156 **  |
| b_bike_hh.income_agg_high      |  0,8855228 | 0,28910 |   3,06308   | 0,00219 **  |
| b_bike_t.full_purpose_HBR      |  1,8173019 | 0,20557 |   8,84044   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,6647557 | 0,22217 |   2,99211   | 0,00277 **  |
| asc_walk                       |  1,5436327 | 0,11363 |   13,58416  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -2,0092070 | 0,12842 |  -15,64567  | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8153052 | 0,13928 |   13,03336  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1241148 | 0,08437 |  -1,47109   | 0,14127     |
| b_walk_p.age_group_agg_70      | -1,0635308 | 0,11696 |  -9,09302   | 0,00000 *** |
| b_walk_p.female                |  0,2330056 | 0,06787 |   3,43294   | 0,00060 *** |
| b_walk_p.occupation_worker     | -0,3839868 | 0,08025 |  -4,78481   | 0,00000 *** |
| b_walk_p.disability_lot        | -0,0877729 | 0,23795 |  -0,36887   | 0,71223     |
| b_walk_hh.cars_gr_0            |  6,0506172 | 0,29926 |   20,21881  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,4022488 | 0,07919 |  -5,07960   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7532771 | 0,13537 |  -5,56469   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4005175 | 0,11435 |   3,50250   | 0,00046 *** |
| b_walk_t.full_purpose_HBR      |  1,3473210 | 0,07791 |   17,29426  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1938974 | 0,07399 |   2,62059   | 0,00878 **  |
| b_car_time                     | -0,2255675 | 0,01149 |  -19,63048  | 0,00000 *** |
| b_pt_time                      | -0,0486737 | 0,00339 |  -14,35075  | 0,00000 *** |
| b_bike_cost                    | -0,0543744 | 0,02469 |  -2,20262   | 0,02762 *   |
| b_walk_cost                    | -0,1106002 | 0,01021 |  -10,83091  | 0,00000 *** |
| g_bike_grad                    |  44,9387108 | 27,86250 |   1,61287   | 0,10677     |
| g_bike_stressLink              |  0,7458874 | 0,85306 |   0,87437   | 0,38192     |
| g_bike_stressLink_c            |  4,2917778 | 2,31927 |   1,85049   | 0,06424 .   |
| g_walk_vgvi                    |  0,4984612 | 0,14629 |   3,40738   | 0,00066 *** |
| g_walk_stressJct               |  3,6492697 | 1,14034 |   3,20017   | 0,00137 **  |
| g_walk_speed                   |  0,0994939 | 0,17261 |   0,57642   | 0,56433     |
| g_walk_speed_d                 |  0,9688859 | 0,28496 |   3,40006   | 0,00067 *** |


Iterations: 144

Start LL = 21249.943505112835
Final LL = 10894.266310768442

BIKE DETOURS: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
BIKE OVERLAP: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
WALK DETOURS: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
WALK OVERLAP: min=1,00  25perc=1,00  med=1,00  mean=1,00  75perc=1,00  max=1,00
