| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5497727 | 0,09487 |  -5,79474   | 0,00000 *** |
| asc_bike                       | -4,3671182 | 0,26008 |  -16,79128  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,3346517 | 0,36879 |  -0,90742   | 0,36418     |
| b_bike_p.age_group_agg_15_24   |  2,4116048 | 0,21474 |   11,23053  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8930115 | 0,40976 |  -4,61980   | 0,00000 *** |
| b_bike_p.female                | -0,1787347 | 0,30747 |  -0,58131   | 0,56103     |
| b_bike_p.occupation_worker     | -0,1134341 | 0,19749 |  -0,57438   | 0,56571     |
| b_bike_hh.cars_gr_0            |  5,9756349 | 0,33982 |   17,58473  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9301908 | 0,25028 |  -3,71664   | 0,00020 *** |
| b_bike_hh.cars_gr_3            | -3,2051926 | 1,01866 |  -3,14649   | 0,00165 **  |
| b_bike_hh.income_agg_high      |  0,9374038 | 0,28985 |   3,23409   | 0,00122 **  |
| b_bike_t.full_purpose_HBR      |  1,7316781 | 0,20411 |   8,48387   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5824260 | 0,22153 |   2,62916   | 0,00856 **  |
| asc_walk                       |  1,4549762 | 0,11362 |   12,80551  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,4687785 | 0,18100 |  -8,11459   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8518090 | 0,13826 |   13,39360  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1391944 | 0,08443 |  -1,64859   | 0,09923 .   |
| b_walk_p.age_group_agg_70      | -1,0125349 | 0,12964 |  -7,81026   | 0,00000 *** |
| b_walk_p.female                |  0,2671083 | 0,06746 |   3,95931   | 0,00008 *** |
| b_walk_p.occupation_worker     | -0,3374790 | 0,08012 |  -4,21205   | 0,00003 *** |
| b_walk_hh.cars_gr_0            |  5,9634826 | 0,29846 |   19,98075  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3964374 | 0,07914 |  -5,00910   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7658961 | 0,13523 |  -5,66349   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,3932497 | 0,11466 |   3,42970   | 0,00060 *** |
| b_walk_t.full_purpose_HBR      |  1,3317783 | 0,07782 |   17,11413  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1565431 | 0,07364 |   2,12590   | 0,03351 *   |
| b_car_time                     | -0,2230738 | 0,01141 |  -19,54961  | 0,00000 *** |
| b_pt_time                      | -0,0475660 | 0,00336 |  -14,15449  | 0,00000 *** |
| b_bike_cost                    | -0,0627131 | 0,02449 |  -2,56084   | 0,01044 *   |
| b_walk_cost                    | -0,1122873 | 0,00681 |  -16,48500  | 0,00000 *** |
| g_bike_grad                    |  40,0365367 | 22,45669 |   1,78283   | 0,07461 .   |
| g_bike_stressLink              |  0,3787628 | 0,61043 |   0,62048   | 0,53494     |
| g_bike_stressLink_f            |  1,7622650 | 0,92199 |   1,91137   | 0,05596 .   |
| g_bike_stressLink_c            |  4,0869891 | 1,98193 |   2,06213   | 0,03920 *   |
| g_bike_stressLink_o            | -0,6751668 | 0,36752 |  -1,83710   | 0,06619 .   |
| g_walk_vgvi                    |  0,4966182 | 0,14397 |   3,44942   | 0,00056 *** |
| g_walk_stressJct               |  4,7118969 | 1,25291 |   3,76075   | 0,00017 *** |
| g_walk_stressJct_c             | -0,3341177 | 3,11892 |  -0,10713   | 0,91469     |
| g_walk_stressJct_o             | -5,1793951 | 2,14833 |  -2,41089   | 0,01591 *   |
| g_walk_aadt                    | -0,0716198 | 0,06328 |  -1,13181   | 0,25771     |
| g_walk_aadt_c                  |  0,7509012 | 0,17855 |   4,20557   | 0,00003 *** |
| g_walk_aadt_o                  |  0,5402234 | 0,12837 |   4,20828   | 0,00003 *** |


Iterations: 146

Start LL = 21249.943505112835
Final LL = 10970.723221278698
