Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
34,11346.558149840519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1749847032735325,0.0,1.6946961152469242,-0.14932407897661204,-0.22520761797239702,1.0566398070634788,-0.5682296917300041,3.473008641168105,-0.0853870906052348,-0.5740312696291824,0.0,0.40615414098027114,0.0,-3.7637500288308976,-1.24747433649561,3.4785959625141163,1.2718196636782992,0.6932173257363621,0.5696926258581738,-1.0898762040397578,6.66913621096394,-1.8200134003563966,-3.1574364924063554,0.8127619704837966,0.1053987658149688,-0.6367032752740749,-3.7244758178636648,-1.668044250747212,2.333690793203874,0.0,-1.4736826677484205,-0.7016373816960504,0.017555786180428176,5.437178759777015,-0.7504139086747037,-2.080398339483861,0.8649910548654914,1.608767004323594,0.4120332426687864,1.4655225706740946,-1.0666292356158293,2.1305053954226407,-0.07233731439204208,-0.9376132408275963,0.24120084606316508,-0.37437650867193983,5.613938124862409,-0.22152929538995964,-0.8673206708818736,0.2890381242030191,1.4632310983814072,0.061580429793651206,-0.41461171232913174,-0.09022040490985302,-0.14800316308619313,-0.21713244322063052,2.172526039546481,2.3987986259781735,-0.28323268888310965,-1.4703719366962258,-1.57482717750149,0.0359388044275052,6.41114668792099,-0.4423292595155729,-0.8285851597353853,-0.597220800806906,0.4550437214196014,0.1301717611136789
35,11326.845175175373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1591476534526934,0.0,1.5233857707485154,-0.1686895932990987,-0.20174363838668993,1.0337326720770603,-0.5369684958538865,3.5059818330399772,-0.09369396255555261,-0.5775635171219836,0.0,0.44278363472592713,0.0,-3.6382221788417866,-1.246274368780507,3.3470714688944305,1.1023399721377733,0.5949423650024857,0.5491763011999924,-1.35769234026239,6.720373122744326,-1.6836774763280393,-2.6937583452929066,0.8865334454259175,0.17678362991274693,-0.8113724954279651,-3.6162297192462294,-1.7155656474542385,2.1701104335440027,0.0,-1.3196968399157938,-0.7941161668516045,-0.04313439405084038,5.6268671457389825,-0.7771304551862233,-2.1498432133593495,0.8762119457743807,1.5224048366696838,0.4174831400768016,1.590174333414632,-1.2856933751580375,1.9273884919616942,-0.19578970267345203,-1.0816374230549528,0.18399913848596636,-0.35805591200459597,5.560244908495878,-0.33273432094427047,-0.789896118815995,0.30026573839498594,1.466367099406622,0.06098543941339997,-0.40403716703392134,-0.08705583405423155,-0.1465566182623631,-0.21272115079517712,2.2620687701830104,2.3456914073661634,0.07210476597734211,-1.5656900650278627,-1.5043631217522284,0.021182590352848182,6.2298253818018825,-0.537073454395568,-0.9325430522701866,-0.5593870205166895,0.40451648251605504,0.11166138733417764
36,11314.466126483669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.082779108756196,0.0,1.4477935672367255,-0.22554303433735323,-0.3081462514383996,1.0501655810964243,-0.6298538851794404,3.4660872430294645,-0.0712298505612197,-0.4302456765211344,0.0,0.4386649050395105,0.0,-3.6518430358765297,-1.1650182617284695,3.161336824419717,1.0880388372316452,0.48032707483487913,0.4958182096284894,-1.294245277323012,6.81374149957738,-1.630702370190193,-2.32985900938891,0.8895729699119981,0.05283574268933797,-0.8909278524960642,-3.5505435304779622,-1.844260603231914,2.195659391630086,0.0,-1.223738814124097,-0.7910211338540456,-0.2128758624599641,5.662671400127582,-0.7587821918821416,-2.202763572186638,0.9055668784972895,1.5779637863092975,0.3887656659441964,1.6301043905356583,-1.3892802015752692,1.687287608291564,-0.24315860207446566,-1.0983050969264507,0.20854586408655895,-0.4921878599934084,5.528295771492669,-0.3494612312546258,-0.7602418777685434,0.4311904374035276,1.4679316034446312,0.09903817625507826,-0.39631991189901455,-0.08304712237587383,-0.1432159943861696,-0.20953226998853505,2.3499787833275607,2.33400104899852,0.2977432849157764,-1.707807684937809,-1.4924797726691454,0.048698635004632326,6.026403188129082,-0.6407906973467723,-1.0198300387446366,-0.5853477777185248,0.38278370917434223,0.14312948732961475
37,11301.52680055029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0269930307440203,0.0,1.20432996969916,-0.26872124761509575,-0.34740665327684195,1.001203987824836,-0.6330685896167063,3.5690104428917,-0.03701433730541377,-0.40824317632620355,0.0,0.4502094999580837,0.0,-3.6575968877112524,-1.0970620009431682,3.0267987038340847,1.035179618455144,0.48402248497124967,0.5653360586119487,-1.1534535618711288,6.8248661194196085,-1.5962958718481832,-1.9867985320335304,0.8534774097755475,-0.04381819380216029,-0.882963496820135,-3.4708514864877618,-2.0151536271789157,2.230434301156595,0.0,-1.1620488248147194,-0.6517771436103261,-0.3686436394775229,5.562183097678793,-0.6833518060805788,-2.24073610990436,0.9622651201438793,1.6501809157143108,0.36480095929248785,1.7212935019583993,-1.4049664418585275,1.6561854802305975,-0.23074831743514224,-1.1776374328423334,0.10377420541517617,-0.5725665214886367,5.579101803855689,-0.3308456424350106,-0.7184954820546512,0.5166157706010888,1.4907561716267634,0.08839815301228551,-0.3766385638629498,-0.07918753178728205,-0.13819278333355892,-0.20641498108285758,2.449276445662331,2.3513857111521066,0.44510950796700355,-1.7888822961868935,-1.4766008034741585,0.050136200967323,5.798244646882134,-0.7617239338824668,-1.113626159518924,-0.5664940993182439,0.40447218286406855,0.13904593191976505
38,11281.035179661949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9795348447905619,0.0,1.178165384060383,-0.36172413438365425,-0.40883347930196157,1.0379009971034074,-0.6155413012167761,3.6432826095202495,-0.06823204023161174,-0.3785808485804449,0.0,0.41298302105238416,0.0,-3.6414068654386273,-1.0119712642814314,2.977190911867072,0.8813122407602464,0.6038142506653128,0.5825057687923121,-1.0325567141605811,6.85917061256776,-1.6149555639593294,-1.5337210868097606,0.7057451941756826,0.09008104560360145,-0.8237431008211151,-3.4492264049353087,-2.309508702733647,2.178643952434468,0.0,-1.1672923834825464,-0.35941936447997164,-0.6357782408199986,5.340011535216485,-0.617584659966753,-2.2962370915635137,1.0471470666594822,1.6570642226586478,0.3791145068794775,1.6728661321535,-1.2725448735913518,1.5840163327665906,-0.3929045364535526,-1.2379811715056566,0.23232175891332063,-0.4045212005383918,5.672310789535514,-0.3123310497231458,-0.7147372899232747,0.46912661906643327,1.3101662877176856,0.005901529311135967,-0.36612568592494105,-0.07817546689362262,-0.13121812037747646,-0.2024962007149084,2.6303668141700083,2.319045942078393,0.5691806458462857,-1.8106170130829895,-1.4746219549568937,0.11481043984959335,5.387167741451264,-0.9935622605654278,-1.2748425590937251,-0.6109258703616596,0.42273119820176686,0.12434391477601606
39,11243.314349979026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1429090165154763,0.0,1.394043752869083,-0.18528178139467488,-0.2764192830393081,1.0995933562924656,-0.6252348494875024,3.5289872019565247,-0.11988227093420833,-0.3776330476234898,0.0,0.4725892504899265,0.0,-3.7186411266928836,-1.011761134925707,2.9594037869201903,0.9405335255678441,0.520603328969451,0.6349946534292636,-0.9468524739768489,6.682851378018661,-1.6152891530256601,-0.9438847213226955,0.36322934356998293,0.37780407276993455,-0.8024538865190949,-3.394956078624541,-2.694450532066854,1.9918857508103378,0.0,-1.403092179546416,0.04001091024553233,-0.8531451702886922,5.301795081300704,-0.73461024788307,-2.4000063898649073,1.1515021813116044,1.5121361571700094,0.6053447441436571,1.494550026005717,-0.9222151697933892,1.636725115475746,-0.22482603678570012,-1.1065707430605762,0.23435055708632177,-0.5288110883607224,5.554844865889379,-0.29811852259823357,-0.7124408268038752,0.13686856576964945,1.4605195530181807,0.16915759297841723,-0.32632930489096446,-0.06848029287051366,-0.11715149250477376,-0.19609420865286642,3.0142342694920607,2.2750676122436944,0.7378427833931117,-1.7104157407201939,-1.3625389383012585,0.10175494466482102,4.546418086673972,-1.4788990638147423,-1.6060996558726897,-0.5890242119856327,0.6987592970300855,0.17303575172165064
40,11193.899250638928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2967577691831584,0.0,1.4993118509042818,-0.05578256834503631,-0.1285578515746247,1.1636331185307494,-0.5256236806158865,3.392224745685452,-0.16890798600633403,-0.3642775289793587,0.0,0.4808320518078169,0.0,-3.7076279137004677,-1.328887031815258,2.9549876782292266,1.1243582718540974,0.5426010387785773,0.8409826727605465,-1.0197673142306547,6.305409209441588,-1.3766633153437964,-0.6877569827827366,0.07799103091329135,0.2918767263976404,-0.6683460909514403,-3.3470843559722283,-2.7917248416025613,1.9117681979763983,0.0,-1.8501979547630876,-0.12162534826790475,-0.8013481126513484,5.296864226017709,-0.9875999235965403,-2.505849108937695,1.1929047616442716,1.8528946992906634,0.6105228287515444,1.099328354091971,-0.6853198709829013,1.8418334376106347,-0.05295656385302344,-0.9966199095211673,0.38314294633000523,-0.3616082903014461,5.483319320479433,-0.3946041629108826,-0.7355887952286223,0.3856901040280021,1.4090208082861078,0.18958950234584063,-0.3013452617489758,-0.06247916014554656,-0.1133080761989462,-0.1878506068322489,3.4644044197557005,2.0385893979168017,0.9965007629443393,-1.4111121673810403,-1.1252214261849691,0.10712925921298955,3.6023641168726583,-2.066850240630037,-1.997697729687957,-0.5565962805924565,0.8026631097152641,0.15419741394642572
41,11153.391770698594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3034188280812675,0.0,1.6152997867831884,-0.041648587449932904,-0.07646400174465229,1.0788181255792417,-0.48575518487015956,3.3702884824173154,-0.14814052329282265,-0.25719309548440294,0.0,0.5004558974928395,0.0,-3.48092775570094,-1.5281819696217604,3.0530795083267397,0.9254687389006607,0.5457655306885844,0.5948687067023595,-0.7592194211989657,6.241907852187252,-1.0150287648837462,-0.8462429551847929,0.10792547560671589,0.44315078809927144,-0.7741813601984529,-3.3306619611094184,-2.6222713042829047,1.8628400445887698,0.0,-2.0718770091482606,-0.2628723133012555,-0.6795964749841379,5.135332453235186,-1.154799293544906,-2.559389358346086,1.1393056771585206,2.007698389503701,0.6559782090588132,1.0308174878447587,-0.7181771871267039,1.9893288325748109,-8.73722007235421E-4,-0.8496565254089277,0.28412592143868837,-0.3864830575397644,5.417660637612576,-0.3651972347952295,-0.8569744032360137,0.6278011732088716,1.4205590550724911,0.20252294208587804,-0.2870445692156649,-0.06169497216324558,-0.11132526196691869,-0.18342998515047051,3.7905716958842355,1.861086348574419,1.073500296312953,-0.9870899672838043,-1.0214268030108071,0.09405348970674164,2.9611395356969745,-2.49339587387599,-2.285741598593186,-0.5199102454170099,0.8444608563033604,0.18492248999982921
42,11116.402733646888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2419430048033668,0.0,1.6126414495295,-0.013230007333602852,-0.07450919088123817,1.0616726474317075,-0.43964314408646354,3.2356942179846264,-0.26188601123193106,-0.43301275812082773,0.0,0.44791849289984953,0.0,-3.292006948123456,-1.6789916078327225,2.6520441536556034,0.8451536820739027,0.4535971758135373,0.4951684365083493,-0.5719428281927276,6.148869076253157,-0.8575923580927348,-1.3416589823832148,0.4052248536917751,0.3097453084589918,-0.7936264665046421,-3.383550218766551,-2.089123053258729,2.1582894707913907,0.0,-2.1272324548516095,-0.43916510636587136,-0.6515734439583002,5.0369632655346255,-1.1928209766847102,-2.627902859176319,1.0310619448788603,1.89534907917068,0.8887066790047313,1.1431624719020592,-0.9070568386462434,1.978110180018256,-0.011254027776671944,-0.9764708310362517,0.23541805065887103,-0.31197350539590946,5.342243249477028,-0.4427396253989443,-0.9129215486140897,0.36489109750973475,1.2541342034758933,0.17047896578717842,-0.2542717833280589,-0.05334766175109142,-0.10192115057444662,-0.17596552357673004,4.133664515509024,1.8151452093950646,0.978936040715441,-0.603346823342045,-1.137729488287545,0.15565054350500357,2.4042991838368506,-2.9355805655694915,-2.577765179372655,-0.5488210223407348,0.8115613950767309,0.18295523052551163
43,11098.375354489399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.219570487065787,0.0,1.537763964731998,-0.06933528727405334,-0.11010860134508238,1.092421516224463,-0.46277324953850085,3.2659621138879844,-0.229322259232351,-0.3733103094245242,0.0,0.4229039896993264,0.0,-3.123681202881577,-1.6763661583863978,2.6782891155189383,0.7138411387364239,0.2927501807631348,0.6523342378554655,-0.6757138828284177,5.942343522555408,-0.9725352578195616,-1.5918093946482168,0.5598305503800061,0.27364349231217877,-0.7364400779292052,-3.46994388626254,-1.759357839844442,2.317965269336515,0.0,-2.0907273705767366,-0.4759173833319421,-0.5154455785218506,4.971399195144144,-1.0921668194525211,-2.671235999668134,0.9995097594750978,1.7828087842128126,0.9358522422450448,1.1831452029187108,-1.02434466197832,1.7681442036818047,-0.08594258852718037,-0.9657846589376163,0.24305883512862728,-0.35842750750188235,5.378788549350255,-0.3507164465903896,-0.9571677329156498,0.323300343258087,1.2450338621723,0.21751476429665279,-0.23994260732222022,-0.0499136152357888,-0.09774642398230149,-0.17301273058810795,4.300017272765084,1.8269380086545994,0.8774909679060751,-0.43767410147888985,-1.2104089565982634,0.1593324232571075,2.2044192470240827,-3.1471356180328662,-2.71114031521542,-0.5462742369301966,0.8173519389633339,0.21579584563592888
44,11088.473168704453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2141023642102984,0.0,1.5378495752923067,-0.08009261182415824,-0.14560740649376147,1.1057868419431953,-0.4982315460476957,3.2431533313869103,-0.22899568212385385,-0.26455871362325123,0.0,0.43898026794875106,0.0,-2.94552161026906,-1.533636712994108,2.5630102058307314,0.6894407050569509,0.20797210762801566,0.6155712416648538,-0.7729568389243813,5.808470771896579,-1.124334826586252,-1.704434552078779,0.6259913481841111,0.34514930104029545,-0.7139375496798,-3.612702107817663,-1.530092652193585,2.3399145014395715,0.0,-1.9886387666366439,-0.40372414926149436,-0.3952797104167015,5.02801905377881,-0.9667796372397384,-2.719131021347091,0.975846778693477,1.7266077614839104,0.8154866965469096,1.1668495593137667,-1.0592276944587127,1.8208685132604325,-0.10074892170311117,-1.1638521006000921,0.2714190909536683,-0.3920512930107416,5.376271534198646,-0.37667604379991393,-0.8734679656669869,0.46405700212627266,1.2822510118755135,0.2655920779445745,-0.23113963024334339,-0.048864281055738895,-0.09259275788762295,-0.17042663171035763,4.407474410325342,1.8472866554319332,0.7586469737194687,-0.34169740792427494,-1.2791212144987862,0.15158638687488268,2.165943362984884,-3.2819528213210094,-2.7867112402428083,-0.5262002079660121,0.8099842615326578,0.18564638495408986
45,11081.98944006365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1311883649822738,0.0,1.5170520257061082,-0.10931944759221623,-0.2092717773493666,1.0959556833118698,-0.5097401157362955,3.1526976075137925,-0.2885783108688595,-0.39100281351783817,0.0,0.44389007370754857,0.0,-2.8911577131131647,-1.4786556912938877,2.5608862259871614,0.6704472717982971,0.12368305334404404,0.6324113968974733,-0.7303840346168908,5.749321649204168,-1.1598901053905035,-1.6713972219759041,0.6286943096054244,0.4302400856779191,-0.7344585536363205,-3.7598476465317896,-1.3806617616821963,2.3405143938741153,0.0,-1.8695487019148833,-0.3540516051704675,-0.279749768728694,5.187644042497512,-0.8521756932484094,-2.7702552456413816,0.966301278182884,1.7546148605020124,0.6440598355738918,1.240292990097809,-1.0120654710365964,1.7864385510562206,-0.0973146443359984,-1.121596066692598,0.2550367799104865,-0.4213708921750936,5.366487311243812,-0.41131230084037257,-0.7762456051434201,0.5250806618006227,1.235907412951828,0.1804683825552848,-0.22839382089336954,-0.04901299764231604,-0.09010013450973858,-0.170735989852879,4.479498442654764,1.8215207574626475,0.7113735140458,-0.26355123435853683,-1.245708072181445,0.15129147438442717,2.241779196727003,-3.3738061860047797,-2.8250073955488437,-0.5353344770942726,0.8327011452509403,0.20760655509740686
46,11069.543403626609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1291057599853576,0.0,1.4567694420553123,-0.16136740605117145,-0.2100007014100669,1.1139028994498597,-0.5211709931413954,3.1346412044746343,-0.23375876256514846,-0.300980520707722,0.0,0.43928553102066425,0.0,-2.8526596892608667,-1.4729609247872009,2.5286214454093323,0.5667826343468331,0.18577932820580556,0.6059406834794298,-0.5822612234656066,5.690263593220924,-0.9762985893935466,-1.4426761408435176,0.5352894286238106,0.3241765310398662,-0.7952436816477373,-4.0574360798421125,-1.0040566083276905,2.3332926244171355,0.0,-1.5329361006199922,-0.34045439961243873,-0.08283119974375477,5.4898982641704706,-0.6012084271660452,-2.893200939625458,0.9545814710304975,1.7745685603392116,0.39689699069863504,1.2865207612949936,-0.7942387514479985,1.7460058872851885,-0.16385601802043473,-1.1751260064343132,0.26922202250231925,-0.37474309004698436,5.304976717196662,-0.3882897650897593,-0.9152867428114984,0.3635250219203967,1.2341111669387448,0.17525439910960974,-0.22430425937018858,-0.0476745642202316,-0.08738517886013765,-0.17097138693338068,4.625565044720246,1.7028434137129806,0.7252553910920052,-0.1510846246440038,-1.015046355686232,0.12332336047466005,2.5832981618704998,-3.5666142082311625,-2.886995880281614,-0.5351269356212935,0.9384948115589148,0.20155162262468468
47,11055.459396585014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1525113492682766,0.0,1.3732280594687742,-0.14324061135596913,-0.14076861616640063,1.1150897038867293,-0.5069553624360228,3.217814873850318,-0.21722191780773983,-0.32947082509086495,0.0,0.4113914452166963,0.0,-2.7634287038386725,-1.4560535047321639,2.3636767837832133,0.58437034770861,0.2864273565928241,0.5132736951917923,-0.6341268102075551,5.726497986379473,-0.6806507235436092,-1.1182884347546416,0.3441085934981736,0.3296060891138113,-0.6555815014416756,-4.272154465541726,-0.8127337882162264,2.4760007894689844,0.0,-1.0655102380446317,-0.33109728275105793,0.009540391622115493,5.552526296262329,-0.6029269010950243,-3.007222684025371,0.7862700633531926,1.6059766668900697,0.5252768307582487,1.197504955543676,-0.7271561203195154,1.6215640744116957,-0.10834754742122996,-1.0125529460709997,0.2832342952373967,-0.3532180094786714,5.437904266285347,-0.3951270153202364,-0.9061659636937199,0.5014938780450514,1.2522460093676469,0.22738982371783156,-0.23292915531057753,-0.05247358504147882,-0.08761616948290073,-0.17259249000272428,4.78434015038586,1.556168907647463,0.752148148133824,0.14412467030380233,-0.8465559744325942,0.08997099397724212,3.081774748309385,-3.787068474333748,-2.9535776896852837,-0.5325606685811408,0.9765119936177741,0.22506891950459856
48,11045.488624207457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1959788865738123,0.0,1.3868667233941898,-0.15928224884932835,-0.09436703579481028,1.1555294656563249,-0.5303016416400619,3.2167584488223238,-0.17186422456868944,-0.14417897806031948,0.0,0.4019810701797621,0.0,-2.7730644723243763,-1.4364832547788993,2.2812658701625703,0.4726823457104009,0.26379098872065365,0.5697867660604068,-0.6211933146754696,5.7151353082523695,-0.6648334312964125,-0.8920296850742414,0.30591435059989636,0.4145103972606022,-0.5504566868788012,-4.285798997027202,-0.8128129703207483,2.486097102336283,0.0,-0.8141172685102149,-0.49012758212344465,0.12136828450040263,5.451227733003487,-0.7245015230777682,-3.0968537023076665,0.7068482911394482,1.7128761372264671,0.7056147205266259,1.2434215069511922,-0.8156906482016903,1.7729505079736902,-0.07765440201419818,-0.8623401651848169,0.25395353399087234,-0.3435536822412825,5.380097876204816,-0.40204692733504815,-0.7316023926457188,0.43454062469997784,1.1813430572843937,0.15368569085322076,-0.2315323729318014,-0.05193775517057215,-0.08796548345225579,-0.1728158367742411,4.899908890531317,1.5259145863542292,0.8520643603866085,0.22743529152470127,-0.8637901871326574,0.09139126133377334,3.463919578018687,-3.9553045990907494,-3.013509455846206,-0.5499898025681474,0.9399746045189958,0.24437967899558388
49,11037.003849317278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1877149794938324,0.0,1.4259052831306387,-0.17353457355240293,-0.10077210518089322,1.174783025159995,-0.5234278396456551,3.127970465499424,-0.18955587234873797,-0.2224493769382671,0.0,0.4282129472078265,0.0,-2.6679481822098796,-1.4135973387508052,2.3298869057227805,0.400258290673087,0.24744120284533108,0.5439963245539854,-0.561530347048584,5.63831338086642,-0.6864987204616022,-0.764602185442086,0.37731962489916393,0.36452986272247245,-0.5859525486853583,-4.247637836782075,-0.9304055323044351,2.4528025357425736,0.0,-0.7510098740774097,-0.5604576042619541,0.1804109946230876,5.317296962885644,-0.818642799113627,-3.161763140584294,0.6998246721265265,1.8635994896286927,0.7879455197801984,1.1547528147891568,-0.948468955047864,1.8105520367253483,-0.0850147330528328,-0.8708943479424633,0.28044130385697486,-0.2959572531932939,5.413111545578127,-0.35846803688583406,-0.6364442417400709,0.33892507453184895,1.3052917489108136,0.2211104107625434,-0.22869898063094687,-0.05218495050298942,-0.08804122871707816,-0.17150947592439672,4.980526473851223,1.5137617259330303,0.9506469112456973,0.2657753234626631,-0.9028389804416984,0.08235770780135673,3.7219955430173557,-4.07726185714593,-3.066000628891112,-0.5445156939203164,0.8832953619805739,0.2405752625166776
50,11035.568763716734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2366356532910265,0.0,1.3950766869970916,-0.12751939349689848,-0.04982165913462834,1.2177824902614396,-0.5242509925214285,2.9856333955667136,-0.18479645829374008,-0.21928598228570795,0.0,0.42936186822534744,0.0,-2.2862609015553184,-1.4753687096914894,2.3187963628702914,0.5297576223295934,0.22104672747276544,0.386822879204083,-0.7541919473721476,5.307033183837821,-0.8296901296382732,-1.0451545240101374,0.6973285533673708,0.28554597725662234,-0.7276793307356951,-4.10545555179396,-1.7113891719241634,2.3159577549432853,0.0,-1.3480977054713452,-0.2585439078096172,-0.05758886751173806,5.066756676280574,-0.93947230585345,-3.380591394204806,0.9216339441974933,2.0146401093396498,0.7865126346298612,1.4506542344515767,-1.26274808832008,1.7224120205492264,-0.08990672907938407,-0.9040928846133358,0.2000106924435448,-0.3484724164983866,5.1955072134137925,-0.47008542157176464,-1.0244607277234674,0.34638723327404874,1.243163249600073,0.07270704764772365,-0.24594106970783572,-0.05714526217289735,-0.08870432007550247,-0.17454602379303363,5.193476371602151,1.314980337372976,1.4120727745095625,0.46120661495713533,-0.7833836175278698,0.07880515504504006,4.268161402360932,-4.417702350077461,-3.3017624673306907,-0.5678220286569851,0.8776253719045785,0.2733841365546288
51,11026.816765953365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2280679398125598,0.0,1.4417556820651203,-0.148700093257367,-0.058819096994984485,1.2575174540741803,-0.5343373952317199,2.891977392428317,-0.18741228747535907,-0.2858974273096533,0.0,0.42036928013773134,0.0,-2.3011057735073774,-1.546840762149811,2.328162231398777,0.4041611128414796,0.1795290672932114,0.43881470337584844,-0.7016511609117984,5.229980112975595,-0.782495872627311,-1.2911488034290777,0.7269557361501711,0.2662417494639267,-0.5764031888687982,-3.918790771465321,-1.8884603302571628,2.132034059425142,0.0,-1.6454087877483583,-0.19173392752502827,-0.2428712193297447,5.019505034930033,-0.8874217160233965,-3.4526544992881822,1.043686977638782,1.8687034871393466,0.7829588530021242,1.5293036505425153,-1.3293052418411069,1.7133753447006241,-0.1594107892401122,-0.9917277436291766,0.21709914259137625,-0.39254526728853256,5.104100419725467,-0.5146930995253101,-1.0313260900486978,0.49123743437470463,1.2777071143290843,0.11759307575064887,-0.2439975473807568,-0.05538043330884648,-0.08832767501611787,-0.17455485102029134,5.2700748996942,1.2705335886358722,1.638135905991874,0.45213339577234524,-0.7258233454614376,0.062087813731764356,4.413871234081409,-4.5520892821076595,-3.4167774536257527,-0.5543986043458611,0.9032173003757078,0.2730971706731676
52,11021.24964386631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1915583857992953,0.0,1.3553667596474046,-0.18552965421514886,-0.08966377471382943,1.2397952263205474,-0.5681695912438117,2.930573429847822,-0.1627027464010613,-0.2455900718380459,0.0,0.44022742532636444,0.0,-2.269328901733234,-1.4438144249347225,2.305966708240871,0.44072347586258576,0.2090304691857141,0.4025182977356655,-0.6990711825904082,5.244575875319555,-0.7631006384678856,-1.4964352417244247,0.5224504853702908,0.32881032159595974,-0.5524701037686757,-3.6552670843510757,-1.8867530125003567,2.0908329236860514,0.0,-1.892949254629985,-0.31425780522237695,-0.38866129473422334,5.038766964316799,-0.8683704912467184,-3.464445176405672,1.0752558219829815,1.776334014948075,0.552632366605486,1.497687146220464,-1.2647595934878262,1.661288713695772,-0.15013955958788933,-0.9528359045536839,0.2098941042526185,-0.385507052943969,5.185424729964789,-0.45915873769096827,-0.8946064361292669,0.37432375609749624,1.337183283641819,0.11380252392773181,-0.2441577133365081,-0.055923628650848184,-0.08982361259137174,-0.1747933969374357,5.31326982897909,1.2723662578830044,1.7695959529349432,0.5436338345615844,-0.7975605673217779,0.06897094099683247,4.367114620755684,-4.640441800011954,-3.5321003948135394,-0.5560632235063914,0.9022414270841086,0.28675389437050147
