| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5441743 | 0,09481 |  -5,73971   | 0,00000 *** |
| asc_bike                       | -4,2165060 | 0,25682 |  -16,41809  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,6898222 | 0,37257 |  -1,85153   | 0,06409 .   |
| b_bike_p.age_group_agg_15_24   |  2,3127957 | 0,21082 |   10,97065  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,5357689 | 0,38676 |  -3,97085   | 0,00007 *** |
| b_bike_p.female                |  0,1752750 | 0,32104 |   0,54596   | 0,58509     |
| b_bike_p.occupation_worker     | -0,1898988 | 0,19507 |  -0,97349   | 0,33031     |
| b_bike_hh.cars_gr_0            |  5,8880447 | 0,33932 |   17,35240  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9533381 | 0,24914 |  -3,82658   | 0,00013 *** |
| b_bike_hh.cars_gr_3            | -3,2297870 | 1,01848 |  -3,17118   | 0,00152 **  |
| b_bike_hh.income_agg_high      |  0,9122944 | 0,28830 |   3,16441   | 0,00155 **  |
| b_bike_t.full_purpose_HBR      |  1,7565915 | 0,20397 |   8,61210   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,5834081 | 0,22145 |   2,63445   | 0,00843 **  |
| asc_walk                       |  1,5534426 | 0,11437 |   13,58229  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -1,5072862 | 0,18831 |  -8,00423   | 0,00000 *** |
| b_walk_p.age_group_agg_15_24   |  1,8522059 | 0,13864 |   13,35979  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1734175 | 0,08366 |  -2,07300   | 0,03817 *   |
| b_walk_p.age_group_agg_70      | -1,1053838 | 0,11567 |  -9,55655   | 0,00000 *** |
| b_walk_p.female                |  0,2605288 | 0,06755 |   3,85660   | 0,00011 *** |
| b_walk_p.occupation_worker     | -0,3204754 | 0,07945 |  -4,03379   | 0,00005 *** |
| b_walk_hh.cars_gr_0            |  5,9591958 | 0,29835 |   19,97415  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3893418 | 0,07918 |  -4,91718   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7531980 | 0,13535 |  -5,56467   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,3956487 | 0,11472 |   3,44893   | 0,00056 *** |
| b_walk_t.full_purpose_HBR      |  1,3147390 | 0,07764 |   16,93343  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1611566 | 0,07355 |   2,19106   | 0,02845 *   |
| b_car_time                     | -0,2257134 | 0,01136 |  -19,86230  | 0,00000 *** |
| b_pt_time                      | -0,0483184 | 0,00335 |  -14,41061  | 0,00000 *** |
| b_bike_cost                    | -0,0765670 | 0,01430 |  -5,35351   | 0,00000 *** |
| b_walk_cost                    | -0,1103622 | 0,00573 |  -19,24956  | 0,00000 *** |
| g_bike_grad                    |  46,9376041 | 19,69969 |   2,38266   | 0,01719 *   |
| g_bike_vgvi                    |  0,0000000 |         |             |             |
| g_bike_stressLink              |  0,0255735 | 0,27181 |   0,09409   | 0,92504     |
| g_bike_stressLink_f            |  5,9860586 | 2,84892 |   2,10117   | 0,03563 *   |
| g_bike_stressLink_c            |  4,8750127 | 2,66047 |   1,83239   | 0,06689 .   |
| g_bike_stressJct               |  0,0000000 |         |             |             |
| g_bike_stressJct_f             |  0,0000000 |         |             |             |
| g_bike_stressJct_c             |  0,0000000 |         |             |             |
| g_walk_grad                    |  0,0000000 |         |             |             |
| g_walk_vgvi                    |  0,5834979 | 0,13172 |   4,42993   | 0,00001 *** |
| g_walk_stressLink              |  0,0000000 |         |             |             |
| g_walk_stressLink_f            |  0,0000000 |         |             |             |
| g_walk_stressLink_c            |  3,2875800 | 2,42258 |   1,35706   | 0,17476     |
| g_walk_stressJct               |  6,1520320 | 1,78000 |   3,45620   | 0,00055 *** |
| g_walk_stressJct_f             |  0,0000000 |         |             |             |
| g_walk_stressJct_c             |  7,2305034 | 4,07073 |   1,77622   | 0,07570 .   |


Iterations: 199

Start LL = 21249.943505112835
Final LL = 10982.123424526599
