| COEFFICIENT NAME               | VALUE      | STD.ERR |  T.TEST     |  P.VAL      |
| b_pt_t.full_purpose_HBO        | -0,5491413 | 0,09480 |  -5,79292   | 0,00000 *** |
| asc_bike                       | -4,1900136 | 0,25709 |  -16,29766  | 0,00000 *** |
| b_bike_p.age_group_agg_5_14    | -0,6499014 | 0,38463 |  -1,68968   | 0,09109 .   |
| b_bike_p.age_group_agg_15_24   |  2,3830721 | 0,21413 |   11,12900  | 0,00000 *** |
| b_bike_p.age_group_agg_40_69   |  0,0000000 |         |             |             |
| b_bike_p.age_group_agg_70      | -1,8653571 | 0,40565 |  -4,59848   | 0,00000 *** |
| b_bike_p.female                |  0,0637329 | 0,31571 |   0,20187   | 0,84002     |
| b_bike_p.occupation_worker     | -0,1296331 | 0,19749 |  -0,65641   | 0,51156     |
| b_bike_hh.cars_gr_0            |  5,9417625 | 0,34103 |   17,42295  | 0,00000 *** |
| b_bike_hh.cars_gr_2            | -0,9307593 | 0,25006 |  -3,72208   | 0,00020 *** |
| b_bike_hh.cars_gr_3            | -3,2055283 | 1,01971 |  -3,14357   | 0,00167 **  |
| b_bike_hh.income_agg_high      |  0,9706104 | 0,29023 |   3,34430   | 0,00082 *** |
| b_bike_t.full_purpose_HBR      |  1,7275039 | 0,20425 |   8,45779   | 0,00000 *** |
| b_bike_t.full_purpose_HBO      |  0,6001031 | 0,22174 |   2,70638   | 0,00680 **  |
| asc_walk                       |  1,5360455 | 0,11494 |   13,36390  | 0,00000 *** |
| b_walk_p.age_group_agg_5_14    | -0,9577685 | 0,21685 |  -4,41677   | 0,00001 *** |
| b_walk_p.age_group_agg_15_24   |  1,8283923 | 0,13777 |   13,27166  | 0,00000 *** |
| b_walk_p.age_group_agg_40_69   | -0,1243650 | 0,08444 |  -1,47283   | 0,14080     |
| b_walk_p.age_group_agg_70      | -0,9309703 | 0,13322 |  -6,98827   | 0,00000 *** |
| b_walk_p.female                |  0,2551037 | 0,06730 |   3,79035   | 0,00015 *** |
| b_walk_p.occupation_worker     | -0,3692533 | 0,08031 |  -4,59794   | 0,00000 *** |
| b_walk_hh.cars_gr_0            |  5,9667677 | 0,29986 |   19,89839  | 0,00000 *** |
| b_walk_hh.cars_gr_2            | -0,3804735 | 0,07930 |  -4,79813   | 0,00000 *** |
| b_walk_hh.cars_gr_3            | -0,7773074 | 0,13516 |  -5,75081   | 0,00000 *** |
| b_walk_hh.income_agg_high      |  0,4141749 | 0,11544 |   3,58788   | 0,00033 *** |
| b_walk_t.full_purpose_HBR      |  1,3152305 | 0,07764 |   16,94076  | 0,00000 *** |
| b_walk_t.full_purpose_HBO      |  0,1469103 | 0,07398 |   1,98589   | 0,04705 *   |
| b_car_time                     | -0,2211601 | 0,01147 |  -19,27927  | 0,00000 *** |
| b_pt_time                      | -0,0471072 | 0,00337 |  -13,96290  | 0,00000 *** |
| b_bike_cost                    | -0,0585141 | 0,01305 |  -4,48432   | 0,00001 *** |
| b_walk_cost                    | -0,0957309 | 0,00748 |  -12,79372  | 0,00000 *** |
| g_bike_grad                    |  75,7589949 | 37,44367 |   2,02328   | 0,04304 *   |
| g_bike_stressLink              |  0,8545456 | 0,65680 |   1,30108   | 0,19323     |
| g_bike_stressLink_f            |  8,8214738 | 4,05079 |   2,17772   | 0,02943 *   |
| g_bike_stressLink_c            |  7,8118901 | 4,05112 |   1,92833   | 0,05381 .   |
| g_bike_stressLink_o            | -1,1621903 | 0,57791 |  -2,01102   | 0,04432 *   |
| g_walk_vgvi                    |  0,6539427 | 0,14396 |   4,54262   | 0,00001 *** |
| g_walk_stressJct               |  14,0789595 | 2,70744 |   5,20011   | 0,00000 *** |
| g_walk_stressJct_c             | -21,7448208 | 4,61186 |  -4,71498   | 0,00000 *** |
| g_walk_stressJct_o             | -6,4380614 | 4,80631 |  -1,33950   | 0,18041     |
| g_walk_speed                   | -0,0342509 | 0,16820 |  -0,20363   | 0,83864     |
| g_walk_speed_c                 |  2,8112335 | 0,44264 |   6,35104   | 0,00000 *** |
| g_walk_speed_o                 |  0,5473476 | 0,21032 |   2,60242   | 0,00926 **  |


Iterations: 135

Start LL = 21249.943505112835
Final LL = 10950.834644942024
